,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP,FOW,FOT,FOW%
397,Antoine Demers,C,SHA/BLB,18.673,191,32,34,16,66,82,251,12.508,0.182,0.19,0.073,0.38,0.452,1.402,1267,2540,49.482
398,Cedric Desruisseaux,LW,VIC/DRU,17.786,128,44,13,25,57,82,325,12.348,0.295,0.11,0.155,0.405,0.56,2.323,55,106,48.88
399,Giordano Finoro,C,GAT,19.832,114,38,29,15,67,82,219,17.62,0.335,0.255,0.13,0.585,0.715,1.92,714,1269,54.925
400,Filip Zadina,RW,HAL,17.802,57,44,20,18,64,82,234,18.8,0.77,0.35,0.32,1.12,1.44,4.11,23,46,50.0
401,Jeremie Beaudin,D,CAP/RIM/VIC,18.466,233,16,45,20,61,81,258,6.924,0.076,0.25,0.104,0.326,0.429,1.338,0,2,0.0
402,Francois Godin,D,VIC/BAT/QUE,19.847,171,9,39,33,48,81,255,3.822,0.053,0.23,0.195,0.277,0.473,1.502,0,2,0.0
403,Alexandre Mallet,C,RIM,19.316,68,34,27,20,61,81,162,20.99,0.5,0.4,0.29,0.9,1.19,2.38,511,985,51.88
404,Maxim Trepanier,LW,RIM/GAT/HAL,18.464,120,35,30,16,65,81,248,13.767,0.335,0.245,0.152,0.585,0.735,2.28,68,117,45.472
405,Justin Bergeron,D,ROU,17.252,131,22,30,28,52,80,333,5.0,0.148,0.21,0.218,0.36,0.582,2.26,0,0,0.0
406,Jean-Christophe Laflamme,RW,BLB/SHE,19.08,182,39,28,13,67,80,389,9.75,0.202,0.155,0.073,0.358,0.435,2.225,50,116,41.418
407,Zack Phillips,C,SNB,18.881,60,30,35,15,65,80,223,13.45,0.5,0.58,0.25,1.08,1.33,3.72,516,1037,49.76
408,William Gignac,C,CHI/VDO/BLB/SHA,19.098,183,32,32,16,64,80,309,9.379,0.191,0.28,0.09,0.472,0.562,2.104,840,1647,53.335
409,Daniel Walcott,D,BLB,20.07,121,17,30,33,47,80,200,8.475,0.14,0.245,0.285,0.385,0.67,1.645,0,1,0.0
410,Julien Bahl,D,BLB/SHE,19.654,305,13,33,34,46,80,351,3.399,0.042,0.128,0.132,0.17,0.302,1.23,1,7,12.5
411,William Poirier,RW,DRU/SNB,17.965,249,32,25,22,57,79,321,11.164,0.178,0.105,0.096,0.286,0.378,1.538,129,343,37.984
412,Troy Vance,D,VIC/PEI/CHA,19.37,183,16,27,36,43,79,332,5.113,0.103,0.143,0.21,0.24,0.448,1.908,0,0,0.0
413,Vladimir Tkachev,LW,MON/QUE,18.446,66,26,36,17,62,79,161,16.735,0.425,0.575,0.285,1.0,1.285,2.515,1,10,7.145
414,Lukas Sedlak,C,CHI,19.053,98,32,32,15,64,79,238,13.44,0.325,0.325,0.15,0.655,0.805,2.425,1368,2286,59.815
415,Patrik Zdrahal,RW,BAT/RIM,17.938,113,33,28,18,61,79,248,13.165,0.29,0.255,0.15,0.54,0.69,2.21,17,53,35.45
416,Jeremie Malouin,C,QUE/DRU,19.918,126,44,20,15,64,79,268,16.09,0.355,0.16,0.12,0.515,0.635,2.135,1505,2793,53.625
417,Duncan MacIntyre,D,QUE/CAP/MON,19.716,284,15,25,39,40,79,233,7.703,0.07,0.078,0.137,0.148,0.286,0.891,0,2,0.0
418,Andrew Coxhead,C,QUE,17.68,183,33,28,17,61,78,313,10.545,0.208,0.188,0.095,0.392,0.49,1.88,1319,2630,50.352
419,Michael Clarke,LW,CAP/BLB,18.823,135,33,24,21,57,78,275,11.95,0.245,0.175,0.155,0.425,0.58,2.035,36,73,48.605
420,Tommy Veilleux,LW,VIC/GAT,19.422,198,35,23,20,58,78,293,9.612,0.148,0.112,0.17,0.259,0.423,1.679,6,29,23.477
421,Ethan Crossman,LW,MON/QUE/BAT/BAC,18.636,169,36,29,13,65,78,314,10.114,0.25,0.199,0.09,0.454,0.539,2.111,26,52,51.25
422,Denis Mikhnin,RW,RIM,17.682,123,35,25,18,60,78,254,14.395,0.285,0.2,0.145,0.49,0.635,2.055,34,88,38.565
423,JC Campagna,C,CAP/SHA/QUE/MON,19.513,115,40,22,15,62,77,386,10.572,0.335,0.173,0.213,0.507,0.72,3.135,63,118,54.24
424,Ryan DaSilva,D,DRU/BLB/SHE,19.724,167,19,26,32,45,77,333,5.752,0.12,0.165,0.235,0.285,0.522,2.228,1,4,16.665
425,Brandon Skubel,RW,DRU,18.455,119,22,30,24,52,76,188,12.005,0.185,0.255,0.2,0.435,0.64,1.585,57,148,37.545
426,Antoine Marcoux,C,VIC/CHI,18.96,216,35,21,20,56,76,333,8.575,0.131,0.092,0.084,0.224,0.314,1.527,1810,3624,49.168
427,Robert Lynch,C,DRU,18.75,104,30,32,14,62,76,230,10.135,0.235,0.265,0.12,0.5,0.62,1.915,28,93,27.555
428,Phil Pietroniro,D,SHA/VDO/VIC/GAT,19.555,166,17,37,21,54,75,294,6.078,0.1,0.232,0.148,0.332,0.48,1.825,1,6,8.332
429,Maxim Mizyurin,C,VDO,18.978,94,29,29,17,58,75,175,16.67,0.33,0.305,0.18,0.635,0.82,1.95,864,1845,47.48
430,Simon Tardif-Richard,C,DRU/GAT,19.524,101,33,25,17,58,75,235,14.62,0.305,0.24,0.135,0.545,0.682,2.172,628,1147,40.455
431,William Cyr,D,ROU,18.488,143,24,23,28,47,75,196,8.918,0.118,0.175,0.17,0.29,0.46,1.428,1,1,25.0
432,Dominic Poulin,D,CHI/BAC/GAT,18.873,184,30,15,29,45,74,398,7.742,0.182,0.085,0.175,0.265,0.442,2.31,0,2,0.0
433,Alex Micallef,D,BLB/PEI,19.675,122,27,22,25,49,74,260,10.675,0.225,0.185,0.205,0.405,0.61,2.115,1,2,25.0
434,Jerome Gauthier-Leduc,D,RIM,19.127,62,28,30,16,58,74,262,10.69,0.45,0.48,0.26,0.94,1.19,4.23,1,1,100.0
435,Adam Stevens,C,BAT/GAT,18.344,188,32,27,15,59,74,307,10.55,0.188,0.173,0.082,0.358,0.442,1.73,847,1647,51.982
436,Edouard St-Laurent,C/RW,BAC/SHE/QUE,17.699,158,37,19,18,56,74,312,11.728,0.242,0.118,0.13,0.358,0.488,2.102,390,890,44.532
437,Adam Cheezo,RW,VDO,18.12,146,24,28,22,52,74,188,12.075,0.172,0.182,0.152,0.352,0.505,1.312,104,273,40.152
438,Samuel Houde,C,CHI,17.772,150,32,21,21,53,74,249,11.55,0.212,0.15,0.143,0.363,0.502,1.735,779,1687,44.948
439,Fabrizio Ricci,LW,BLB/BAC,20.185,133,32,25,17,57,74,304,10.44,0.24,0.185,0.125,0.43,0.555,2.285,17,48,30.68
440,Vincent Senez,RW,SHA,19.136,148,35,20,18,55,73,345,9.349,0.264,0.13,0.109,0.394,0.5,2.404,201,403,42.955
441,Simon Desbiens,LW,CHI/SHE/BAC,19.564,187,34,24,15,58,73,322,4.36,0.084,0.05,0.042,0.134,0.18,1.392,128,269,44.998
442,William Bower,C,MON/CHA,18.918,207,30,27,16,57,73,291,9.504,0.15,0.06,0.038,0.209,0.247,1.588,1276,2619,53.449
443,David Henley,D,VDO/CHA,19.572,294,19,18,36,37,73,357,5.638,0.089,0.07,0.173,0.164,0.331,1.563,0,5,0.0
444,Garrett Johnston,D,MON/CHI/BAT,19.612,190,15,36,21,51,72,307,4.882,0.088,0.215,0.11,0.298,0.41,1.68,1,2,25.0
445,Keenan MacIsaac,D,CHI/BAT/BAC,18.584,225,8,29,35,37,72,256,3.544,0.04,0.138,0.18,0.18,0.359,1.174,2,2,25.0
446,Alexandros Soumakis,LW,GAT/BAT,18.832,122,39,20,13,59,72,255,11.898,0.255,0.162,0.095,0.415,0.512,2.013,144,317,44.215
447,Matthieu Desautels,D,BAC,19.93,127,14,30,28,44,72,234,6.045,0.11,0.24,0.22,0.35,0.565,1.855,0,3,0.0
448,Anthony Gagnon,RW,GAT/RIM,18.688,206,33,21,18,54,72,346,10.232,0.195,0.138,0.101,0.332,0.434,1.835,240,504,49.188
449,Andre Bouvet-Morrissette,RW,DRU,20.137,63,39,16,17,55,72,231,16.88,0.62,0.25,0.27,0.87,1.14,3.67,283,481,58.84
450,Jeremy Manseau,C,DRU/SHA,19.397,147,29,26,16,55,71,259,9.974,0.206,0.171,0.12,0.378,0.497,1.764,501,955,53.768
451,Philippe Hudon,RW,VIC,19.669,156,37,23,11,60,71,329,11.452,0.245,0.135,0.062,0.38,0.442,2.108,45,98,44.81
452,Olivier Picard,D,BLB,19.691,185,14,28,28,42,70,266,6.095,0.085,0.16,0.14,0.242,0.385,1.422,0,1,0.0
453,Marek Hrivik,LW,MON,20.05,54,29,29,12,58,70,238,12.18,0.54,0.54,0.22,1.07,1.3,4.41,67,160,41.88
454,Gabriel Bourret,D,CHI/GAT,19.434,132,10,32,28,42,70,222,4.54,0.075,0.245,0.21,0.315,0.53,1.68,0,0,0.0
455,Marc Beckstead,RW,GAT/VIC,19.661,157,29,22,19,51,70,202,14.522,0.198,0.143,0.122,0.34,0.462,1.352,42,96,45.588
456,Mark Trickett,D,VIC/PEI/BAT,19.586,231,18,24,28,42,70,298,5.389,0.092,0.156,0.16,0.25,0.411,1.519,0,1,0.0
457,Gabriel Sylvestre,D,SHA/MON,19.71,295,15,26,29,41,70,268,6.461,0.073,0.128,0.088,0.199,0.289,1.084,0,0,0.0
458,Jason Houde,LW,ROU/QUE/SHE,19.33,168,30,28,11,58,69,263,11.505,0.188,0.155,0.075,0.342,0.418,1.588,24,68,17.525
459,Janne Puhakka,LW,CHI,19.058,131,35,22,12,57,69,344,10.23,0.265,0.165,0.095,0.435,0.525,2.615,14,39,35.79
460,Thomas Ethier,LW,BLB/BAC,18.053,182,33,20,16,53,69,332,8.131,0.16,0.094,0.061,0.254,0.315,1.775,18,40,33.839
461,Anthony Poulin,C,BLB/VIC,18.181,182,27,25,17,52,69,179,15.256,0.162,0.134,0.1,0.295,0.395,1.101,726,1543,46.39
462,Benjamin Casavant,LW,VDO,20.649,57,34,20,15,54,69,164,20.73,0.6,0.35,0.26,0.95,1.21,2.88,29,60,48.33
463,Yan Dion,LW/RW,VDO,19.428,244,28,22,18,50,68,231,12.379,0.174,0.125,0.081,0.296,0.378,1.244,404,932,40.778
464,Radim Salda,D,SNB/RIM,19.074,102,18,26,24,44,68,226,8.425,0.18,0.255,0.235,0.435,0.67,2.175,1,4,16.665
465,Christian Ouellet,RW,GAT/CHI,20.05,68,25,20,23,45,68,160,15.62,0.37,0.29,0.34,0.66,1.0,2.35,121,305,39.67
466,Maxim Lamarche,D,BAC,19.68,123,13,24,31,37,68,216,5.785,0.11,0.2,0.265,0.31,0.575,1.81,0,2,0.0
467,Nathan Hudgin,LW,DRU/VDO,19.296,117,35,18,15,53,68,241,14.66,0.3,0.155,0.125,0.455,0.58,2.065,96,292,27.935
468,Tomas Jurco,RW,SNB,18.714,48,30,21,17,51,68,186,16.13,0.62,0.44,0.35,1.06,1.42,3.88,8,16,50.0
469,Andrew Shewfelt,RW,HAL/DRU,19.416,206,32,19,16,51,67,324,9.253,0.162,0.085,0.078,0.249,0.326,1.81,646,1270,44.646
470,Nicholas Blanchard,LW,BAT,18.77,184,31,23,13,54,67,297,10.126,0.157,0.12,0.05,0.279,0.329,1.426,71,190,36.054
471,Ostap Safin,RW,SNB/HAL,19.092,71,28,24,15,52,67,239,12.47,0.315,0.365,0.25,0.675,0.925,2.585,42,162,12.965
472,Steven Mercier,LW,ROU,19.869,167,24,24,19,48,67,178,13.525,0.15,0.16,0.105,0.305,0.415,1.112,700,1455,50.588
473,Filip Rydstrom,C,CHA,18.606,118,29,26,12,55,67,265,10.475,0.235,0.21,0.1,0.445,0.545,2.18,1145,2045,55.73
474,Etienne Boutet,D,RIM/GAT,19.79,111,18,33,16,51,67,211,8.77,0.16,0.28,0.15,0.44,0.59,1.83,1,3,16.665
475,Pier-Olivier Lacombe,D,GAT/QUE,18.647,120,23,28,15,51,66,301,7.65,0.195,0.235,0.125,0.425,0.55,2.535,0,0,0.0
476,Timothe Simard,RW,VDO/CAP/CHI,19.029,248,20,26,20,46,66,317,2.948,0.038,0.052,0.03,0.09,0.12,0.878,1526,2895,51.47
477,Julien Leduc,D,VDO/VIC/CHA/DRU,19.339,196,12,25,29,37,66,246,2.506,0.03,0.104,0.192,0.136,0.322,1.249,2,5,18.75
478,Jonathan Aspirot,D,MON,18.586,180,20,23,23,43,66,236,8.608,0.138,0.142,0.142,0.285,0.43,1.522,15,43,58.332
479,Marc-Olivier Duquette,D,GAT/DRU,19.537,182,12,24,30,36,66,228,5.478,0.078,0.145,0.146,0.222,0.369,1.23,1,1,25.0
480,German Rubtsov,C,CHI/BAT,18.72,65,24,22,19,46,65,142,19.05,0.435,0.415,0.28,0.845,1.13,2.25,116,266,22.135
481,Jean-Gabriel Pageau,C,GAT/CHI,18.842,46,32,18,15,50,65,196,16.33,0.7,0.39,0.33,1.09,1.41,4.26,625,1131,55.26
482,Jake Smith,RW,CHI/BAT/VDO,18.703,117,32,18,15,50,65,262,11.93,0.265,0.15,0.125,0.415,0.54,2.185,15,30,49.04
483,Alec Jon Banville,LW,BAT/BAC,18.675,172,28,21,16,49,65,332,8.65,0.16,0.11,0.103,0.27,0.378,1.895,76,165,33.875
484,Alexandre Grenier,RW,HAL/DRU/SHE,18.986,103,25,28,12,53,65,155,8.995,0.195,0.22,0.1,0.415,0.515,1.29,31,75,20.945
485,Zachery Moody,C,CAP/QUE,18.6,240,33,17,15,50,65,252,12.413,0.145,0.092,0.074,0.238,0.31,1.21,368,868,43.144
486,Vincent Milot-Ouellet,RW,GAT/CHI,18.108,165,25,22,18,47,65,229,10.178,0.14,0.122,0.105,0.265,0.365,1.362,47,103,40.165
487,Xavier Bernard,D,DRU/CHA,17.942,178,18,17,30,35,65,284,5.395,0.103,0.088,0.188,0.188,0.37,1.732,0,0,0.0
488,Jason Bell,D,CAP/SNB/BAT/VDO,18.514,196,21,20,24,41,65,226,8.71,0.081,0.102,0.126,0.182,0.309,1.001,0,1,0.0
489,Bruno-Carl Denis,D,SHA/ROU,19.596,178,17,22,25,39,64,222,7.272,0.112,0.148,0.161,0.262,0.421,1.345,0,2,0.0
490,Olivier Mathieu,LW,SNB/QUE/VIC,17.806,157,31,21,11,52,63,205,15.28,0.225,0.14,0.078,0.365,0.438,1.43,17,39,46.66
491,Jonathan Diaby,D,VIC,18.081,156,14,29,20,43,63,201,7.54,0.14,0.215,0.155,0.355,0.512,1.54,1,2,12.5
492,Nathanael Halbert,D,BLB/SHE,19.21,168,15,31,17,46,63,244,5.81,0.082,0.198,0.115,0.277,0.392,1.568,0,0,0.0
493,Jack Nevins,LW,PEI/ROU/CHA,19.492,115,27,20,16,47,63,300,9.09,0.23,0.165,0.135,0.39,0.52,2.515,53,123,41.05
494,Nikita Kucherov,RW,ROU/QUE,19.247,33,29,19,15,48,63,126,23.02,0.88,0.58,0.45,1.45,1.91,3.82,0,0,0.0
495,Brendan Hamelin,RW,BLB/CHI,18.158,156,29,20,14,49,63,245,12.644,0.212,0.098,0.074,0.308,0.381,1.703,113,249,39.038
496,Tomas Pavelka,D,PEI,18.798,123,14,19,30,33,63,243,5.8,0.115,0.16,0.25,0.28,0.53,1.985,1,2,25.0
497,Anthony Cortese,D,GAT/PEI/CHA,18.925,170,16,22,25,38,63,270,6.268,0.098,0.14,0.16,0.232,0.397,1.748,6,7,45.0
498,Spenser Cobbold,LW,CHA,19.591,108,25,22,16,47,63,251,9.925,0.235,0.2,0.15,0.435,0.585,2.35,150,321,44.91
499,Michael Chaput,C,SHA,19.434,57,21,24,18,45,63,177,11.86,0.37,0.42,0.32,0.79,1.11,3.11,777,1254,61.96
500,Carl Tremblay,D,CHI/VDO,19.706,271,12,19,31,31,62,246,4.967,0.055,0.095,0.136,0.151,0.288,1.106,1,3,12.5
501,Miguel Picard,C,BLB,17.607,179,21,23,18,44,62,187,11.502,0.14,0.15,0.112,0.282,0.4,1.138,1240,2471,50.658
502,Cole Reginato,LW,CAP/SNB,19.061,154,27,21,14,48,62,156,18.33,0.245,0.17,0.068,0.412,0.48,1.155,66,131,46.938
503,Tobie Paquette-Bisson,D,BAC/CAP/BLB,19.744,226,14,24,24,38,62,226,5.801,0.066,0.144,0.13,0.21,0.338,1.086,1,2,12.5
504,Remy Anglehart,C,BLB/DRU,18.367,133,35,19,8,54,62,177,20.333,0.248,0.145,0.042,0.389,0.429,1.259,665,1297,50.38
505,Yan Aucoin,D,BAC,18.25,247,11,25,26,36,62,264,4.215,0.055,0.116,0.119,0.171,0.285,1.255,0,1,0.0
506,Cole Hawes,LW,BLB/DRU/SHE,19.059,101,22,23,17,45,62,156,14.93,0.225,0.22,0.145,0.445,0.59,1.525,59,111,52.36
507,Allan Caron,D,ROU,19.003,242,23,23,16,46,62,246,11.408,0.131,0.115,0.073,0.246,0.325,1.218,1,3,12.5
508,Sam Povorozniouk,RW,SNB,20.592,68,39,19,4,58,62,208,18.75,0.57,0.28,0.06,0.85,0.91,3.06,106,213,49.77
509,Olivier Desjardins,D,VDO/BAT/MON/CHA,19.418,261,12,19,31,31,62,252,5.162,0.052,0.068,0.112,0.12,0.234,1.11,0,5,0.0
510,David Rose,RW,BAC/CAP,20.088,67,17,28,17,45,62,217,7.83,0.25,0.42,0.25,0.67,0.93,3.24,72,159,45.28
511,Shawn Element,RW/LW,BAC,17.647,173,32,20,10,52,62,325,10.195,0.21,0.13,0.068,0.34,0.408,2.015,250,528,47.5
512,Frederic Bergeron,LW,QUE/BLB,18.497,122,34,17,10,51,61,231,11.332,0.213,0.108,0.07,0.32,0.395,1.428,23,73,22.542
513,Alexandre Grand-Maison,LW,SHA/DRU,19.402,197,27,23,11,50,61,223,12.178,0.169,0.16,0.08,0.33,0.411,1.376,19,46,56.126
514,Felix-Antoine Bergeron,LW,SHA,19.824,144,29,19,13,48,61,334,4.114,0.111,0.076,0.422,0.188,0.61,2.778,526,1061,50.964
515,Xavier Parent,C/LW,HAL,16.982,121,27,20,14,47,61,236,11.44,0.225,0.165,0.115,0.39,0.505,1.95,35,108,32.81
516,Anthony Chapados,C,RIM/SHE,18.934,171,26,19,16,45,61,206,11.506,0.15,0.125,0.08,0.275,0.362,1.335,259,540,43.548
517,Kevin Gilbert,RW,SHE,18.73,149,29,24,8,53,61,276,10.105,0.188,0.17,0.06,0.36,0.42,1.885,101,226,53.457
518,Ryan Francis,RW,CAP,16.286,114,19,16,26,35,61,196,9.77,0.165,0.14,0.225,0.305,0.535,1.72,21,64,34.66
519,Robbie Burt,LW,SNB,18.8,105,29,16,15,45,60,236,12.435,0.275,0.155,0.145,0.435,0.575,2.265,188,374,43.195
520,Pierre Durepos,D,SNB,20.058,106,9,23,28,32,60,184,5.02,0.095,0.225,0.27,0.32,0.59,1.78,2,4,33.335
521,Jeremy Bouchard,LW,CHI/DRU,18.722,140,21,16,23,37,60,224,4.571,0.075,0.082,0.142,0.156,0.3,1.188,313,680,47.156
522,Simon Le Coultre,D,MON,18.352,154,16,25,19,41,60,314,7.018,0.21,0.142,0.135,0.35,0.485,2.525,0,0,0.0
523,Samuel Blier,LW,CHI/SHA,19.32,228,28,16,16,44,60,285,9.9,0.144,0.088,0.084,0.24,0.324,1.406,601,1272,45.952
524,Sam Dunn,D,QUE,20.016,122,18,22,20,40,60,174,10.24,0.155,0.175,0.165,0.33,0.49,1.455,0,0,0.0
525,Filip Pyrochta,D,VIC/VDO,18.726,129,13,19,28,32,60,234,5.595,0.1,0.15,0.22,0.25,0.47,1.82,3,6,70.0
526,Sergei Boikov,D,DRU,18.892,184,11,21,27,32,59,292,4.562,0.08,0.118,0.18,0.198,0.378,1.632,0,1,0.0
527,Anthony Verret,C,ROU/QUE/SHE,19.105,114,22,18,19,40,59,179,12.265,0.2,0.165,0.165,0.36,0.525,1.59,950,1885,50.545
528,Artem Sergeev,D,VDO,18.905,101,13,20,26,33,59,235,5.72,0.13,0.19,0.25,0.32,0.57,2.31,0,0,0.0
529,Justin Barron,D,HAL,16.333,110,10,27,21,37,58,181,4.995,0.09,0.245,0.19,0.33,0.52,1.61,0,0,0.0
530,Fabrice Herzog,RW,QUE,18.768,61,32,10,16,42,58,164,19.51,0.52,0.16,0.26,0.69,0.95,2.69,13,32,40.62
531,Justin Ducharme,RW/LW,BAT/CHI,17.813,114,35,14,9,49,58,244,11.255,0.258,0.092,0.058,0.35,0.402,1.675,137,260,39.44
532,Noah Zilbert,RW,SNB/MON/GAT,18.452,175,32,14,12,46,58,258,12.135,0.188,0.095,0.075,0.275,0.355,1.495,58,141,36.532
533,Mathieu Bizier,C,RIM/GAT,16.842,123,22,24,12,46,58,178,12.525,0.18,0.2,0.1,0.375,0.48,1.46,746,1524,48.925
534,Evan MacKinnon,LW/C,SHE/ROU/BAT,17.789,174,23,22,13,45,58,172,13.828,0.145,0.167,0.073,0.312,0.385,1.085,413,1055,38.192
535,Redgie Bois,D,ROU,19.159,231,12,20,26,32,58,234,4.572,0.053,0.118,0.139,0.172,0.312,1.129,0,2,0.0
536,Brooklyn Kalmikov,LW,CAP,16.902,110,34,12,12,46,58,198,17.17,0.31,0.11,0.105,0.415,0.52,1.8,314,673,45.07
537,Vincent Watt,LW,HAL,18.8,167,24,22,11,46,57,252,9.57,0.145,0.138,0.068,0.28,0.355,1.542,67,152,40.75
538,Taylor Ford,D,HAL/ROU,19.465,243,13,19,25,32,57,261,5.082,0.06,0.059,0.114,0.122,0.235,1.198,2,6,25.0
539,Vincent Marleau,C,ROU,18.449,128,23,21,13,44,57,217,8.125,0.167,0.148,0.082,0.315,0.398,1.45,905,1749,39.348
540,Jeremy Michel,LW/RW,VDO,16.873,120,21,19,17,40,57,188,10.64,0.18,0.16,0.14,0.34,0.485,1.615,27,53,50.715
541,Ben Higgins,C/RW,HAL,18.737,182,26,18,12,44,56,199,12.779,0.175,0.116,0.074,0.291,0.371,1.281,182,510,28.056
542,Gabriel Verpaelst,D,BAC,19.248,196,18,21,17,39,56,250,7.238,0.1,0.128,0.088,0.232,0.318,1.392,0,2,0.0
543,Marc-Olivier Crevier-Morin,D,GAT,19.524,195,14,30,12,44,56,191,9.205,0.084,0.129,0.05,0.212,0.267,0.999,1,2,25.0
544,Jeremy Diotte,D,ROU/CHI,18.4,139,12,21,23,33,56,198,7.174,0.099,0.124,0.131,0.219,0.348,1.272,0,1,0.0
545,Sebastien Gauthier,D,BLB/SHA/CHI,19.565,116,18,17,21,35,56,190,7.6,0.132,0.12,0.19,0.25,0.442,1.45,0,1,0.0
546,Michael Bournival,C,SHA,19.291,41,30,14,12,44,56,169,17.75,0.73,0.34,0.29,1.07,1.37,4.12,367,659,55.69
547,Matteo Pietroniro,D,BLB/BAC,17.155,141,16,21,19,37,56,189,10.698,0.108,0.122,0.12,0.23,0.35,1.2,1,1,25.0
548,Dylan Seitz,C/LW,MON,19.166,113,31,14,11,45,56,212,14.93,0.275,0.125,0.1,0.4,0.495,1.88,229,500,46.995
549,Jasmin Boutet,C,RIM/CHI/BAC/DRU,19.556,239,19,24,13,43,56,271,6.276,0.088,0.104,0.048,0.19,0.235,1.252,1854,3503,54.347
550,Egor Serdyuk,RW,VIC,17.284,55,23,18,15,41,56,135,17.04,0.42,0.33,0.27,0.75,1.02,2.45,2,18,11.11
551,Nicolas Beaudin,D,DRU,18.941,47,7,21,28,28,56,132,5.3,0.15,0.45,0.6,0.6,1.19,2.81,0,1,0.0
552,Kevin Gursoy,LW/RW,SNB/CHA,18.617,113,25,17,13,42,55,192,13.0,0.22,0.16,0.12,0.38,0.5,1.715,75,143,53.43
553,Andrew Picco,D,RIM/QUE,19.518,226,6,22,27,28,55,158,2.306,0.018,0.077,0.115,0.094,0.208,0.627,0,1,0.0
554,Kirill Kabanov,RW,SHA,19.165,50,21,21,13,42,55,144,14.58,0.42,0.42,0.26,0.84,1.1,2.88,10,28,35.71
555,Kris Hodge,C,MON/SHA,18.178,148,15,26,14,41,55,220,4.382,0.068,0.178,0.082,0.245,0.328,1.34,340,693,49.675
556,Joey Richard,RW,SNB/GAT/MON,18.47,132,24,14,17,38,55,191,12.705,0.178,0.092,0.132,0.27,0.402,1.408,9,25,37.618
557,Marcus Cuomo,LW,SNB/QUE,18.334,180,16,29,10,45,55,159,10.907,0.09,0.17,0.062,0.262,0.325,0.847,260,603,42.862
558,Austyn Hardie,D,HAL,19.698,249,8,19,28,27,55,196,3.928,0.036,0.086,0.134,0.124,0.265,0.919,0,1,0.0
559,Bryce Milson,LW,DRU/CAP,19.138,126,24,20,11,44,55,226,10.575,0.19,0.16,0.09,0.35,0.44,1.795,408,864,46.825
560,Jacob Neveu,D,ROU,19.737,264,8,18,29,26,55,208,3.168,0.03,0.058,0.144,0.09,0.235,0.936,0,2,0.0
561,Jake Ryczek,D,HAL,19.994,75,16,17,22,33,55,174,9.21,0.21,0.235,0.295,0.45,0.745,2.315,0,0,0.0
562,Walter Flower,D,HAL,18.485,199,12,15,27,27,54,200,8.419,0.08,0.066,0.148,0.148,0.298,1.039,0,0,0.0
563,Metis Roelens,C,GAT,17.652,116,20,12,22,32,54,122,14.775,0.175,0.105,0.19,0.28,0.465,1.06,609,1224,49.805
564,Darien Kielb,D,QUE/GAT,18.748,174,14,24,16,38,54,227,6.135,0.085,0.175,0.098,0.258,0.35,1.422,2,3,25.0
565,Brent Turnbull,RW,BAT/QUE/SHE/RIM,18.442,180,25,19,10,44,54,272,9.343,0.148,0.128,0.062,0.275,0.338,1.595,20,55,38.332
566,Samuel Roussy,D,MON/CHI,19.829,214,17,20,17,37,54,266,6.99,0.125,0.144,0.14,0.265,0.401,1.758,2,2,25.0
567,Ryan Falkenham,RW,HAL,18.06,161,30,13,11,43,54,181,15.482,0.206,0.064,0.066,0.271,0.342,1.361,355,761,42.625
568,Saku Vesterinen,D,CHA,18.047,116,10,19,25,29,54,199,4.82,0.085,0.16,0.215,0.25,0.46,1.715,2,2,100.0
569,Brett Budgell,LW,CHA,16.79,90,27,18,9,45,54,202,14.05,0.3,0.21,0.105,0.515,0.62,2.185,144,293,48.44
570,Jeremy Groleau,D,CHI,18.017,221,16,16,22,32,54,266,6.6,0.094,0.091,0.111,0.186,0.298,1.391,0,0,0.0
571,Cole Rafuse,RW,VDO/BAT,18.819,239,27,14,13,41,54,199,13.611,0.158,0.094,0.069,0.252,0.315,1.138,593,1196,48.19
572,Olivier Bourret,LW/RW,CAP,17.91,170,23,14,17,37,54,189,12.43,0.14,0.078,0.103,0.213,0.315,1.095,13,45,36.238
573,Guillaume McSween,D,RIM/GAT,18.69,153,11,19,23,30,53,162,5.568,0.056,0.12,0.11,0.182,0.291,1.074,0,2,0.0
574,Gabriel Denis,C,SHA,17.107,128,17,17,19,34,53,163,7.895,0.103,0.13,0.125,0.232,0.355,1.135,566,1073,52.658
575,Francis Turbide,D,BAC,19.904,201,13,23,17,36,53,241,4.962,0.055,0.108,0.085,0.162,0.25,1.288,391,810,49.28
576,Tomas Filippi,RW,BAC,19.365,60,19,21,13,40,53,187,10.16,0.32,0.35,0.22,0.67,0.88,3.12,365,734,49.73
577,Cameron Yarwood,D,VIC/MON,19.96,86,9,14,30,23,53,171,3.105,0.065,0.22,0.31,0.285,0.595,1.845,1,2,25.0
578,Gabriel Proulx,RW/C,CAP,18.73,112,17,10,26,27,53,180,8.192,0.138,0.073,0.16,0.21,0.37,1.355,185,414,58.315
579,Vincent Tremblay-Lapalme,RW,CHI,18.63,183,18,22,12,40,52,264,3.168,0.052,0.116,0.06,0.169,0.228,1.269,689,1335,45.474
580,Nicolas Larocque-Marcoux,D,VDO,19.806,62,21,17,14,38,52,153,13.73,0.34,0.27,0.23,0.61,0.84,2.47,3,13,23.08
