,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP,FOW,FOT,FOW%
1490,Carter Robertson,D,OTT,17.668,2,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0
1491,Jack Quinn,RW,OTT,15.989,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1492,Kevin Bahl,D,OTT,17.219,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1493,Mathieu Foget,C,OTT,20.529,1,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,0,0.0
1494,Zachary Leclerc,D,SNB,17.158,5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1495,William Champagne,C,SHA,16.118,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1496,Eliott St-Pierre,D,RIM,17.405,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1497,Tristan Belliveau,LW,GAT,16.813,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0
1498,Gabriel Montreuil,C,QUE,16.521,2,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,0.0
1499,Kyle Foreman,C,MON,16.655,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1500,Stephen Fox,RW,MON,17.079,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0
1501,Emil Lessard-Aydin,LW,VDO,17.29,8,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.5,5,20,25.0
1502,Oliver True,RW,OTT,17.367,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,3,33.33
1503,Jacob Cascagnette,C,OTT,20.485,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0
1504,Maxime Grandmaison,LW,ROU,17.575,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1505,Gabriel Belley-Pelletier,D,SHA,16.296,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1506,Noel Hoefenmayer,D,OTT,18.692,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0
1507,TJ Shea,RW,CHA,19.313,2,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0,2,0.0
1508,Thomas Ferland,D,CHI,16.025,5,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,0,0.0
1509,Jack Desroches,D,CHA,17.829,5,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0,0,0.0
1510,Samuel Regis,D,ROU,15.773,2,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0
1511,Sean Stewart,D,MON,15.957,2,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,0.0
1512,Sasha Chmelevski,C,OTT,18.27,2,0,0,0,0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,3.5,13,24,54.17
1513,Samuel Desgroseilliers,D,BLB,16.674,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1514,Hudson Wilson,D,OTT,16.542,2,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,0.0
1515,Travis Barron,C,OTT,15.833,2,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,6,11,54.55
1516,Gavin Hart,C,HAL,16.351,2,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,0.0
1517,Cole Stewart,C,HAL,16.124,6,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0,0,0.0
1518,Liam Kidney,C,CAP,16.162,5,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,100.0
1519,Kyle West,LW,CHA,19.469,5,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0,0,0.0
1520,Xavier Cormier,C,QUE,16.296,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0
1521,Marc-Antoine Pepin,D,SHE,16.526,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1522,Dallas Maurovic,C,CHI,18.38,4,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.25,6,14,42.86
1523,Emile Lauzon,C,VDO,16.351,10,0,0,0,0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.7,25,43,58.14
1524,Alexandre Pellerin,C,GAT,16.165,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0
1525,Felix Morin,D,BAC,16.608,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1526,Justin Doiron,RW,MON,17.046,2,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,1,0.0
1527,Gabriel D'Astous-Moreau,D,CHI,17.001,25,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0,0,0.0
1528,Brandon Kosik,LW,VIC,19.609,2,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1,1,100.0
1529,William Cote,D,VIC,18.006,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1530,Kyler Carter,LW,CHA,17.03,2,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0
1531,Raphael Boucher,LW,RIM,17.679,5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1532,Tristan Liggett,D,BLB,17.889,15,0,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0,0,0.0
1533,Xavier Boucher,RW,SHA,17.859,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,9,33.33
1534,Antoine Charette,C,DRU,17.512,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1535,Alexander Kealey,LW,SNB,16.901,2,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,0.0
1536,Keven Cloutier,D,RIM,18.456,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1537,Alex Dulude,C,VDO,18.484,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1538,Marc-Francois Bernier,C,CHI,17.539,7,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.29,15,32,46.88
1539,Jonathan Lacroix-Courville,LW,HAL,16.515,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0
1540,Joanick Myrand,D,VDO,17.26,10,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,0,0.0
1541,Philip Sardinha,LW,GAT,15.858,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1542,Elio Di Meo,C,CHA,17.69,2,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,2,50.0
1543,Felix-Andre Bouchard,D,ROU,17.881,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1544,Vincent Ouellet-Beaudry,C,CAP/RIM,18.776,7,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0,7,0.0
1545,Brandon Pye,RW,HAL,17.575,5,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.415,3,8,21.43
1546,Olivier Bibeau,D,SHA,16.964,5,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0,0,0.0
1547,Zachary St.Surin,D,BAC,16.468,25,0,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.145,0,0,0.0
1548,Malik Johnson,LW,CHA,18.778,8,0,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.75,5,11,41.07
1549,Alexander Snow,RW,QUE,18.33,6,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0,0,0.0
1550,Mathieu Amyot,D,DRU,17.178,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1551,Tommy Bouvrette,D,CAP,17.29,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1552,Samuel Desjardins,RW,SHA,17.184,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1553,Austin Clapham,D,SNB,18.185,21,0,0,0,0,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0,0,0.0
1554,Frederick Mercier,D,CHI,17.765,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1555,Alex MacNeil,D,BAT,17.555,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1556,Alexander Mann,D,MON,18.432,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1557,Hunter Leishman,RW,DRU,18.015,10,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,0,0.0
1558,Xavier Vinetti,D,CHI/BAT/DRU,17.075,32,0,0,0,0,0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0,1,0.0
1559,Philippe Rioux,LW,CHI,16.03,2,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,0.0
1560,Jarrod Shipley,D,DRU,15.866,3,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0,0,0.0
1561,Joey Brisebois,LW,GAT,17.983,5,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0,0,0.0
1562,Samuel Levac,LW,BLB,17.137,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1563,James Joseph Allison,D,BAT,17.175,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1564,Charles-Anthony Poulin,RW,BAT,16.652,4,0,0,0,0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0,0,0.0
1565,Michael Poirier,D,MON,18.043,10,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0,0,0.0
1566,Dustin Jesseau,RW,BAT,19.267,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1567,Geoff Bezruchko,C,GAT,18.544,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0
1568,Jean-Michel LeBlanc,RW,RIM,18.126,19,0,0,0,0,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1,1,50.0
1569,Jeremy Quenneville,D,CHI,17.616,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1570,Danny Wicks,LW,SNB,18.032,6,0,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0
1571,Felix Jarry,LW,CAP,17.383,26,0,0,0,0,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.58,1,2,50.0
1572,Kyle Kavanaugh,D,HAL,18.593,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1573,Jonathan Ouellet,C,BAC,17.594,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0
1574,Logan Harland,C,BAT,19.442,2,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,0.0
1575,Tom Pajonkowski,D,GAT,17.054,9,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0,0,0.0
1576,Paul Gionis,LW,BLB,17.112,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1577,Julien Belliveau,D,MON,16.948,7,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.165,0,0,0.0
1578,Drew Wilcox,C,CAP,17.695,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1579,Scottie Greene,D,SHE/CAP,17.263,24,0,0,0,0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0,0,0.0
1580,Lukas Sladkovsky,LW,VDO,17.432,7,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0,2,0.0
1581,Bryan Groleau,D,BAT,17.972,7,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0,0,0.0
1582,Jeremy Barriault,D,ROU,18.913,2,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0
1583,Noah Archibald,C,MON,16.211,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0
1584,Alex Bonaparte,LW,CAP,17.976,7,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.165,0,0,0.0
1585,David Caza,C,CAP,16.019,3,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0,0,0.0
1586,Makail Parker,LW,HAL,17.8,6,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.125,5,10,50.0
1587,Daniel DiCristofaro,D,CAP/BAC,17.432,12,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0,1,0.0
1588,Olivier Thibodeau,D,QUE,17.569,17,0,0,0,0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0,0,0.0
1589,Jean-Philippe Beaulieu,C,DRU,18.325,2,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,4,4,100.0
1590,Kristopher Hamlin,D,GAT,18.366,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1591,Justin Labrecque,C,GAT/SHE,16.776,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6,16.665
1592,Yan Doggett,LW,SHE,16.641,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1593,Ryan Davis,RW,HAL,18.418,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1594,Ryan Foss,LW,DRU,19.634,3,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.67,3,7,42.86
1595,Alex Bradley,LW,MON,18.184,4,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.835,1,2,50.0
1596,Mickael Fillion,D,SHE,19.172,11,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.055,0,0,0.0
1597,Brandon Worthen,D,HAL,16.654,8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1598,Will Kelly,RW,SNB,17.394,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1599,Jeremy Mayer,D,VIC,17.189,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1600,Tanner McCabe,D,MON,16.975,3,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0,0,0.0
1601,Gabriel Bellavance,D,BLB,16.866,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0
1602,Adam Jones,LW,VDO,19.206,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1603,Bruno Cheff,C,DRU,17.087,15,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.13,1,2,50.0
1604,Olivier Beaulieu,D,CAP,16.876,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1605,Tristan Tardif,C,HAL,16.789,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1606,Dakotah Woods,D,QUE,17.687,31,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0,0,0.0
1607,Justin McDonald,D,SNB,18.612,2,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,1,100.0
1608,Shane MacDonald,D,SNB,19.12,3,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0,0,0.0
1609,Francis Ouellet,RW,SHA,17.484,5,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0,0,0.0
1610,Etienne Lavoie,RW,CAP,17.942,1,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0.0
1611,Ian Drysdale,C,CHA,16.652,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,6,33.33
1612,Carl Chenier,RW,PEI/VIC,17.027,16,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.6,4,18,11.11
1613,Nathaniel O'Brien,D,MON,19.412,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1614,Louis-Philippe Carrier,LW,QUE,18.344,3,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,1.33,12,22,54.55
1615,Derek DeMontigny,RW,QUE,18.197,3,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,10,5.0
1616,Chris Kravchuk,C,BAC,19.412,3,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0
1617,Samuel Benoit,RW,CHI,19.598,12,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.17,1,2,50.0
1618,Eddie Banville,C,HAL,17.128,2,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,0.0
1619,Arthur Miller,LW,BAT,18.3,3,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0,0,0.0
1620,Alexander Scully,RW,HAL,19.187,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1621,Matthew Testolina,RW,BLB,17.621,2,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,0.0
1622,Alex Bourbeau,RW,DRU,19.186,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0
1623,Luke Warner,LW,HAL,18.366,5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1624,Kallum Muirhead,RW,SNB,16.6,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1625,Karl Mallette,C,BLB,19.664,1,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4,9,44.44
1626,Daniel Perigo,LW,PEI,18.245,6,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.17,3,6,50.0
1627,Simon Messier,D,GAT,16.698,28,0,0,0,0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0,0,0.0
1628,Erik Longtin,LW,DRU,18.604,9,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0,1,0.0
1629,Jean-Francois Langevin,D,ROU,17.265,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1630,Jean-Francois Plourde,LW,BAC,18.653,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1631,Louis Cote,RW,BLB,17.64,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1632,William Breton,LW,VIC,17.58,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0
1633,Ryan Labrie,RW,SHA/DRU,19.108,5,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.415,0,0,0.0
1634,Patrick Volpe,D,SHA,18.366,24,0,0,0,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0,0,0.0
1635,Doug D'Arnall,C,MON,16.406,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,100.0
1636,David Mosher,D,SNB,19.12,6,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0,0,0.0
1637,Brodie MacArthur,C,MON,17.648,5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,20.0
1638,Patrice Charbonneau,C,VIC,17.939,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,50.0
1639,Daniel Brassard,D,RIM,16.515,2,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,0.0
1640,Trevor Stacey,LW,SHE,17.242,70,0,0,0,0,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0,3,0.0
1641,William Claveau,LW,SHE,18.867,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1642,Olivier Huot,D,VIC,17.479,2,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,0.0
1643,Bobby Zinkan,D,BAT,19.606,4,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,0.0
1644,Matt Bernier,LW,MON,17.013,3,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0.0
1645,Mathieu Blanchette,LW,CHI,18.185,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1646,Christophe Archambault,LW,RIM,17.67,3,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0,2,0.0
1647,Jordan Kennedy,C,GAT,17.008,29,0,0,0,0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.35,66,141,42.025
1648,Christopher Izzo,D,SHE,18.355,6,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0,0,0.0
1649,Nicholas Duchesne,D,RIM,18.927,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1650,Cedric LeBlanc,RW,QUE,18.541,19,0,0,0,0,0,19,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15,33,45.45
1651,Lance Pridham,D,MON,19.54,5,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,1,0.0
1652,Ryan Kenny,C,SNB,17.597,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1653,Tristan Gosselin,D,VIC,18.886,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1654,Nicolas St-Pierre,D,VIC,16.811,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1655,Chris Murphy,C,MON,15.869,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1656,Jesse Hilton,RW,BLB,18.894,5,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0,0,0.0
1657,Travis Howe,D,CHA,19.595,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1658,Gael-Mukeba Lubwele,RW,QUE,17.391,7,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.43,1,1,100.0
1659,Samuel Begin,C,VDO,18.577,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,20,55.0
1660,Mikael Emond,LW,VDO,17.276,4,0,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0,0,0.0
1661,Mark Vokey,LW,HAL,17.531,2,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0,0,0.0
1662,Payton Ruter,RW,SHA,18.122,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1663,Brandon Belding,C,GAT,18.558,8,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.25,6,11,54.55
1664,Michael Fratangelo,D,BLB,19.18,16,0,0,0,0,0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.885,0,0,0.0
1665,Jordan Moore,D,SNB,19.319,2,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,0.0
1666,Yan-Cedric Gaudreault,RW,BLB,17.08,9,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.925,2,3,33.335
1667,Justin Guitard,D,BAT,17.328,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1668,Dominic Hachey,D,CHA,17.059,5,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0
1669,Yanick Lacombe,C,VDO,19.001,2,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,100.0
1670,Logan Timmons,LW,VDO,16.84,8,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.435,2,4,25.0
1671,Charlie Lacombe,D,DRU,17.64,2,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,0.0
1672,Philippe Charbonneau,D,VDO,17.834,3,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0,0,0.0
1673,Marc-Antoine Fiset,D,CHI,17.271,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1674,Alexandre Gagnon,RW,VIC,17.618,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,9,22.22
1675,Jacob Dumouchel,D,GAT,17.336,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1676,Evan Gallant,C,CHA,16.944,4,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,2,25.0
1677,Linden Namagoose,D,VDO,16.449,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0
1678,Duncan McKie,D,RIM,19.33,2,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,0.0
1679,Tyler Morrison,RW,GAT,17.569,7,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0,1,0.0
1680,Justin Miron,D,ROU,16.438,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
