,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP,xG,xG/GP,eTOI,eTOI/GP,eG/60,eA1/60,eA2/60,eP1/60,eP/60,eSh/60,exG/60,QoT TOI,QoC TOI,QoT GF%,QoC GF%,GF%Rel,GF%,GF,GA,HD G,HD Sh,HD Sh%,MD G,MD Sh,MD Sh%,LD G,LD Sh,LD Sh%,FOW,FOT,FOW%
79,Andrew Coxhead,C,QUE,18.429,59,17,17,6,34,40,142,11.97,0.29,0.29,0.1,0.58,0.68,2.41,16.6,0.28,1121.94,19.02,0.91,0.91,0.32,1.82,2.14,7.59,0.89,18.94,17.95,48.58,52.12,-1.54,46.15,60,70,8,38,21.05,4,29,13.79,5,75,6.67,600,1105,54.3
80,Patrik Hrehorcak,LW,ROU,19.497,53,22,12,6,34,40,165,13.33,0.42,0.23,0.11,0.64,0.75,3.11,17.05,0.32,783.47,14.78,1.68,0.92,0.46,2.6,3.06,12.64,1.31,17.74,17.36,68.61,51.08,9.71,76.62,59,18,11,29,37.93,6,28,21.43,5,108,4.63,5,14,35.71
81,Nicolas Ouellet,RW,VDO,19.683,46,20,13,7,33,40,143,13.99,0.43,0.28,0.15,0.72,0.87,3.11,15.87,0.35,864.82,18.8,1.39,0.9,0.49,2.29,2.78,9.92,1.1,19.03,18.0,40.63,51.21,18.73,51.75,59,55,10,34,29.41,7,16,43.75,3,93,3.23,10,33,30.3
82,Metis Roelens,C,GAT,18.152,57,16,8,15,24,39,79,20.25,0.28,0.14,0.26,0.42,0.68,1.39,9.46,0.17,1013.59,17.78,0.95,0.47,0.89,1.42,2.31,4.68,0.56,19.33,18.12,50.46,50.99,5.07,50.0,64,64,6,22,27.27,5,13,38.46,5,44,11.36,296,582,50.86
83,Robert Dow,RW,SHE,19.861,53,20,9,10,29,39,134,14.93,0.38,0.17,0.19,0.55,0.74,2.53,16.36,0.31,898.09,16.95,1.34,0.6,0.67,1.94,2.61,8.95,1.09,17.61,17.74,52.28,50.76,0.94,51.72,60,56,7,26,26.92,5,29,17.24,8,79,10.13,5,30,16.67
84,Vincent Marleau,C,ROU,19.198,59,17,15,7,32,39,135,12.59,0.29,0.25,0.12,0.54,0.66,2.29,12.16,0.21,876.21,14.85,1.16,1.03,0.48,2.19,2.67,9.24,0.83,17.07,17.23,69.11,50.78,-5.58,64.84,59,32,9,28,32.14,5,22,22.73,3,85,3.53,567,1025,55.32
85,Maxime Comtois,LW,DRU,19.686,19,24,8,7,32,39,85,28.24,1.26,0.42,0.37,1.68,2.05,4.47,10.56,0.56,389.45,20.5,3.7,1.23,1.08,4.93,6.01,13.1,1.63,19.13,17.85,67.33,48.76,23.74,84.21,48,9,6,12,50.0,4,15,26.67,14,58,24.14,12,30,40.0
86,Maxim Cajkovic,RW,SNB,17.698,51,17,13,8,30,38,180,9.44,0.33,0.25,0.16,0.59,0.75,3.53,12.71,0.25,952.22,18.67,1.07,0.82,0.5,1.89,2.39,11.34,0.8,17.93,17.8,33.93,53.82,18.2,43.2,54,71,6,17,35.29,2,21,9.52,9,142,6.34,38,90,42.22
87,Kevin Gursoy,RW,CHA,19.116,53,14,13,10,27,37,106,13.21,0.26,0.25,0.19,0.51,0.7,2.0,10.37,0.2,759.16,14.32,1.11,1.03,0.79,2.13,2.92,8.38,0.82,18.4,17.52,56.04,46.81,21.53,68.42,52,24,7,23,30.43,4,21,19.05,3,62,4.84,41,85,48.24
88,Justin Barron,D,HAL,16.833,59,8,15,14,23,37,126,6.35,0.14,0.25,0.24,0.39,0.63,2.14,3.71,0.06,1182.89,20.05,0.41,0.76,0.71,1.17,1.88,6.39,0.19,17.21,17.62,66.91,48.43,2.59,68.0,85,40,0,4,0.0,2,4,50.0,6,118,5.08,0,0,0.0
89,Louis-Filip Cote,LW,QUE/ROU,19.373,38,15,15,7,30,37,110,13.64,0.39,0.39,0.18,0.79,0.97,2.89,9.89,0.26,645.39,16.98,1.39,1.39,0.65,2.79,3.44,10.23,0.92,20.11,17.88,61.8,53.92,2.45,66.2,47,24,4,17,23.53,8,20,40.0,3,73,4.11,114,216,52.78
90,Anthony Gagnon,RW,RIM,19.562,60,16,14,7,30,37,126,12.7,0.27,0.23,0.12,0.5,0.62,2.1,9.94,0.17,886.98,14.78,1.08,0.95,0.47,2.03,2.5,8.52,0.67,17.4,17.24,61.33,50.16,1.52,62.5,55,33,6,16,37.5,2,13,15.38,8,97,8.25,106,186,56.99
91,Pavel Koltygin,LW,DRU,19.576,54,22,10,5,32,37,119,18.49,0.41,0.19,0.09,0.59,0.69,2.2,13.33,0.25,810.09,15.0,1.63,0.74,0.37,2.37,2.74,8.81,0.99,17.35,17.16,65.52,47.52,2.08,67.33,68,33,5,23,21.74,6,20,30.0,11,76,14.47,144,263,54.75
92,Jakub Lauko,C,ROU,18.467,42,21,10,6,31,37,160,13.12,0.5,0.24,0.14,0.74,0.88,3.81,16.95,0.4,699.83,16.66,1.8,0.86,0.51,2.66,3.17,13.72,1.45,18.68,17.71,68.58,47.45,12.51,78.67,59,16,8,28,28.57,7,26,26.92,6,106,5.66,22,38,57.89
93,Maxim Trepanier,LW,HAL/GAT,19.338,35,18,11,8,29,37,97,18.56,0.51,0.31,0.23,0.83,1.06,2.77,13.48,0.39,627.94,17.94,1.72,1.05,0.76,2.77,3.54,9.27,1.29,19.82,17.62,55.93,50.34,22.55,68.0,51,24,7,18,38.89,5,19,26.32,6,60,10.0,38,58,65.52
94,Tyler Hinam,LW,ROU,19.305,58,16,15,5,31,36,149,10.74,0.28,0.26,0.09,0.53,0.62,2.57,13.88,0.24,782.89,13.5,1.23,1.15,0.38,2.38,2.76,11.42,1.06,17.03,17.05,67.71,49.1,4.19,71.64,48,19,7,15,46.67,4,21,19.05,5,113,4.42,2,5,40.0
95,Dominic Cormier,D,VIC,20.701,59,11,15,10,26,36,154,7.14,0.19,0.25,0.17,0.44,0.61,2.61,6.61,0.11,1395.13,23.65,0.47,0.65,0.43,1.12,1.55,6.62,0.28,16.88,17.9,48.63,53.46,7.58,50.0,67,67,0,6,0.0,3,9,33.33,8,139,5.76,0,0,0.0
96,Leon Denny,D,SHA,18.703,57,5,12,18,17,35,112,4.46,0.09,0.21,0.32,0.3,0.61,1.96,7.05,0.12,1307.25,22.93,0.23,0.55,0.83,0.78,1.61,5.14,0.32,16.34,18.05,38.57,52.53,6.95,38.73,67,106,1,3,33.33,0,0,0.0,4,109,3.67,0,0,0.0
97,Justin Ducharme,LW,CHI,18.563,59,24,7,4,31,35,139,17.27,0.41,0.12,0.07,0.53,0.59,2.36,15.4,0.26,1062.46,18.01,1.36,0.4,0.23,1.75,1.98,7.85,0.87,17.75,18.07,49.85,53.97,1.52,50.43,58,57,12,32,37.5,5,24,20.83,7,83,8.43,46,88,52.27
98,Olivier Mathieu,LW,QUE/VIC,18.555,57,19,10,6,29,35,113,16.81,0.33,0.18,0.11,0.51,0.61,1.98,13.08,0.23,899.38,15.78,1.27,0.67,0.4,1.93,2.33,7.54,0.87,18.68,17.58,47.27,50.82,8.66,54.65,47,39,8,22,36.36,9,33,27.27,2,58,3.45,6,11,54.55
99,Patrick Kyte,D,HAL,19.467,58,8,13,13,21,34,86,9.3,0.14,0.22,0.22,0.36,0.59,1.48,4.35,0.07,1086.9,18.74,0.44,0.72,0.72,1.16,1.88,4.75,0.24,17.04,17.66,67.34,49.28,-10.08,59.29,67,46,1,6,16.67,2,7,28.57,5,73,6.85,0,0,0.0
100,Valentin Nussbaumer,C,SHA,17.972,50,16,7,11,23,34,90,17.78,0.32,0.14,0.22,0.46,0.68,1.8,10.3,0.21,857.35,17.15,1.12,0.49,0.77,1.61,2.38,6.3,0.72,17.57,18.0,38.05,52.85,17.02,45.76,54,64,6,17,35.29,4,21,19.05,6,52,11.54,184,434,42.4
101,Thomas Casey,C,CHA,18.432,52,12,19,3,31,34,128,9.38,0.23,0.37,0.06,0.6,0.65,2.46,13.79,0.27,862.63,16.59,0.83,1.32,0.21,2.16,2.36,8.9,0.96,18.11,17.63,53.99,50.57,6.99,56.57,56,43,6,32,18.75,4,29,13.79,2,67,2.99,98,232,42.24
102,Tyler Hylland,LW,BLB/BAC,20.403,61,17,9,8,26,34,145,11.72,0.28,0.15,0.13,0.43,0.56,2.38,14.48,0.24,999.15,16.38,1.02,0.54,0.48,1.56,2.04,8.71,0.87,17.5,17.81,50.93,52.77,-3.77,45.6,57,68,5,28,17.86,3,22,13.64,9,95,9.47,212,416,50.96
103,Mathieu Bizier,C,RIM/GAT,17.342,59,12,14,8,26,34,104,11.54,0.2,0.24,0.14,0.44,0.58,1.76,11.72,0.2,965.71,16.37,0.75,0.87,0.5,1.62,2.11,6.46,0.73,18.95,18.02,54.96,51.18,7.6,60.91,67,43,5,24,20.83,2,19,10.53,5,61,8.2,391,771,50.71
104,Jeremy Michel,RW,VDO,17.372,55,15,10,9,25,34,118,12.71,0.27,0.18,0.16,0.45,0.62,2.15,10.17,0.18,887.62,16.14,1.01,0.68,0.61,1.69,2.3,7.98,0.69,18.41,17.94,39.25,52.66,10.26,45.19,47,57,3,16,18.75,6,12,50.0,6,90,6.67,9,18,50.0
105,Robbie Burt,LW,SNB,19.3,50,15,12,7,27,34,133,11.28,0.3,0.24,0.14,0.54,0.68,2.66,14.3,0.29,866.17,17.32,1.04,0.83,0.48,1.87,2.36,9.21,0.99,17.93,17.76,35.78,50.99,13.81,43.36,49,64,3,16,18.75,6,30,20.0,6,87,6.9,160,274,58.39
106,Cedric Desruisseaux,LW,DRU,18.536,54,19,3,11,22,33,157,12.1,0.35,0.06,0.2,0.41,0.61,2.91,15.54,0.29,757.17,14.02,1.51,0.24,0.87,1.74,2.62,12.44,1.23,18.08,17.66,66.56,46.87,14.53,76.92,60,18,4,19,21.05,5,34,14.71,10,104,9.62,8,18,44.44
107,Samuel Houde,C,CHI,18.522,55,14,11,8,25,33,121,11.57,0.25,0.2,0.15,0.45,0.6,2.2,11.78,0.21,939.97,17.09,0.89,0.7,0.51,1.6,2.11,7.72,0.75,17.52,17.59,51.79,53.27,15.99,60.64,57,37,4,25,16.0,1,16,6.25,9,80,11.25,429,921,46.58
108,Declan Smith,C,CAP,20.359,47,10,17,6,27,33,81,12.35,0.21,0.36,0.13,0.57,0.7,1.72,9.84,0.21,825.91,17.57,0.73,1.24,0.44,1.96,2.4,5.88,0.71,18.28,17.89,56.75,51.61,-1.07,54.37,56,47,0,15,0.0,6,17,35.29,4,49,8.16,250,510,49.02
109,Pier-Olivier Lacombe,D,QUE/GAT,19.146,55,12,13,7,25,32,159,7.55,0.22,0.24,0.13,0.45,0.58,2.89,8.83,0.16,1281.68,23.3,0.56,0.61,0.33,1.17,1.5,7.44,0.41,17.4,17.41,49.83,52.28,3.62,48.8,61,64,0,2,0.0,1,7,14.29,11,150,7.33,0,0,0.0
110,Brett Budgell,LW,CHA,17.29,58,17,10,5,27,32,139,12.23,0.29,0.17,0.09,0.47,0.55,2.4,14.54,0.25,1040.41,17.94,0.98,0.58,0.29,1.56,1.85,8.02,0.84,18.79,17.9,56.95,50.04,2.88,53.49,69,60,9,27,33.33,6,27,22.22,2,85,2.35,134,272,49.26
111,Xavier Parent,LW,HAL,17.482,58,14,11,7,25,32,118,11.86,0.24,0.19,0.12,0.43,0.55,2.03,13.92,0.24,839.49,14.47,1.0,0.79,0.5,1.79,2.29,8.43,0.99,18.69,17.48,67.85,46.39,-3.99,62.79,54,32,5,23,21.74,4,23,17.39,5,72,6.94,4,12,33.33
112,Theo Rochette,C,CHI,16.567,50,11,9,12,20,32,82,13.41,0.22,0.18,0.24,0.4,0.64,1.64,8.01,0.16,745.75,14.92,0.89,0.72,0.97,1.61,2.57,6.6,0.64,17.97,17.39,52.78,51.89,16.25,62.86,44,26,3,19,15.79,3,13,23.08,5,50,10.0,321,710,45.21
113,Evan MacKinnon,C,BAT,18.538,58,11,17,4,28,32,81,13.58,0.19,0.29,0.07,0.48,0.55,1.4,7.82,0.13,1061.34,18.3,0.62,0.96,0.23,1.58,1.81,4.58,0.44,17.57,18.01,37.62,54.09,3.86,33.11,50,101,4,15,26.67,6,16,37.5,1,50,2.0,254,635,40.0
114,Shaun Miller,RW,CAP,19.283,57,12,9,11,21,32,95,12.63,0.21,0.16,0.19,0.37,0.56,1.67,8.04,0.14,840.59,14.75,0.86,0.64,0.79,1.5,2.28,6.78,0.57,17.38,17.56,51.95,49.48,-7.71,50.56,45,44,6,14,42.86,3,15,20.0,3,66,4.55,18,54,33.33
115,Antoine Demers,C,BLB,19.423,60,14,14,3,28,31,99,14.14,0.23,0.23,0.05,0.47,0.52,1.65,10.44,0.17,1005.19,16.75,0.84,0.84,0.18,1.67,1.85,5.91,0.62,17.91,17.87,42.93,52.98,-0.43,40.32,50,74,5,25,20.0,5,16,31.25,4,58,6.9,406,866,46.88
116,Zachary Lavigne,LW,CHI,19.847,41,11,16,4,27,31,67,16.42,0.27,0.39,0.1,0.66,0.76,1.63,8.57,0.21,733.9,17.9,0.9,1.31,0.33,2.21,2.53,5.48,0.7,18.12,18.15,50.95,54.84,-0.27,45.88,39,46,6,15,40.0,0,15,0.0,5,37,13.51,16,27,59.26
117,Jeremy Manseau,C,SHA,20.271,45,13,10,8,23,31,106,12.26,0.29,0.22,0.18,0.51,0.69,2.36,12.23,0.27,763.12,16.96,1.02,0.79,0.63,1.81,2.44,8.33,0.96,17.5,18.05,37.9,53.29,13.41,44.79,43,53,5,23,21.74,3,11,27.27,5,72,6.94,179,288,62.15
118,Lukas Cormier,D,CHA,16.471,54,13,9,9,22,31,109,11.93,0.24,0.17,0.17,0.41,0.57,2.02,5.51,0.1,1158.75,21.46,0.67,0.47,0.47,1.14,1.61,5.64,0.29,17.3,17.73,56.32,48.29,13.04,60.48,75,49,2,4,50.0,0,2,0.0,11,103,10.68,0,0,0.0
119,Charles-Antoine Roy,C,GAT,19.573,48,18,7,5,25,30,99,18.18,0.38,0.15,0.1,0.52,0.62,2.06,10.77,0.22,778.87,16.23,1.39,0.54,0.39,1.93,2.31,7.63,0.83,18.86,17.92,48.17,55.6,8.14,54.22,45,38,7,15,46.67,5,21,23.81,6,63,9.52,44,81,54.32
120,Ivan Kozlov,LW,VDO,19.475,54,11,7,12,18,30,104,10.58,0.2,0.13,0.22,0.33,0.56,1.93,10.55,0.2,906.26,16.78,0.73,0.46,0.79,1.19,1.99,6.89,0.7,18.81,17.73,41.2,52.23,16.62,49.57,57,58,5,23,21.74,4,16,25.0,2,65,3.08,19,40,47.5
121,Benjamin Gagne,D,QUE/SNB,19.899,59,8,11,11,19,30,141,5.67,0.14,0.19,0.19,0.32,0.51,2.39,7.57,0.13,1414.5,23.97,0.34,0.47,0.47,0.81,1.27,5.98,0.32,17.5,17.96,43.31,54.84,1.35,42.94,70,93,2,8,25.0,0,9,0.0,6,124,4.84,0,0,0.0
122,Edouard St-Laurent,RW,SHE/QUE,18.448,56,15,6,9,21,30,145,10.34,0.27,0.11,0.16,0.38,0.54,2.59,17.09,0.31,854.24,15.25,1.05,0.42,0.63,1.47,2.11,10.18,1.2,17.72,17.52,50.81,48.72,10.81,59.52,50,34,8,31,25.81,1,26,3.85,6,88,6.82,12,26,46.15
123,Christopher Merisier-Ortiz,D,BAC,17.66,57,5,15,10,20,30,60,8.33,0.09,0.26,0.18,0.35,0.53,1.05,1.84,0.03,988.15,17.34,0.3,0.91,0.61,1.21,1.82,3.64,0.11,17.69,17.57,63.64,50.22,3.07,63.81,67,38,0,0,0.0,1,3,33.33,4,57,7.02,1,2,50.0
124,Patrick Guay,C,SHE,16.381,45,14,8,8,22,30,105,13.33,0.31,0.18,0.18,0.49,0.67,2.33,12.3,0.27,708.88,15.75,1.18,0.68,0.68,1.86,2.54,8.89,1.04,18.09,17.85,52.01,51.72,1.5,50.0,43,43,7,23,30.43,2,22,9.09,5,60,8.33,247,519,47.59
125,Jeremy Martin,LW,SHA,17.58,53,11,13,6,24,30,90,12.22,0.21,0.25,0.11,0.45,0.57,1.7,7.99,0.15,812.93,15.34,0.81,0.96,0.44,1.77,2.21,6.64,0.59,17.18,17.8,35.16,52.43,3.65,39.0,39,61,7,15,46.67,1,16,6.25,3,59,5.08,17,43,39.53
126,Shawn Element,LW,BAC,18.396,56,15,10,5,25,30,136,11.03,0.27,0.18,0.09,0.45,0.54,2.43,10.41,0.19,798.06,14.25,1.13,0.75,0.38,1.88,2.26,10.22,0.78,17.22,17.15,57.21,49.67,-8.26,57.14,48,36,4,16,25.0,6,24,25.0,5,96,5.21,122,239,51.05
127,Ethan Crossman,LW,BAT/BAC,19.51,42,14,11,5,25,30,111,12.61,0.33,0.26,0.12,0.6,0.71,2.64,9.85,0.23,704.5,16.77,1.19,0.94,0.43,2.13,2.56,9.45,0.84,18.86,17.35,51.44,50.5,5.91,57.14,48,36,2,16,12.5,4,14,28.57,8,81,9.88,19,38,50.0
128,Joel Bishop,LW,HAL,19.36,49,10,14,6,24,30,74,13.51,0.2,0.29,0.12,0.49,0.61,1.51,8.36,0.17,642.47,13.11,0.93,1.31,0.56,2.24,2.8,6.91,0.78,17.94,17.25,65.15,47.51,-8.74,59.68,37,25,4,19,21.05,2,15,13.33,4,40,10.0,46,85,54.12
129,Peyton Hoyt,RW,BLB/VDO,19.573,51,20,6,4,26,30,146,13.7,0.39,0.12,0.08,0.51,0.59,2.86,15.04,0.29,917.6,17.99,1.31,0.39,0.26,1.7,1.96,9.55,0.98,18.92,18.01,43.98,52.48,17.05,52.83,56,50,10,34,29.41,5,18,27.78,5,94,5.32,128,268,47.76
130,Samuel Bolduc,D,BLB,17.766,57,8,10,11,18,29,142,5.63,0.14,0.18,0.19,0.32,0.51,2.49,5.88,0.1,1260.35,22.11,0.38,0.48,0.52,0.86,1.38,6.76,0.28,16.92,17.81,44.7,54.91,4.43,42.96,58,77,0,8,0.0,0,6,0.0,8,128,6.25,0,0,0.0
131,Bailey Peach,RW,SHE,17.523,45,9,12,8,21,29,97,9.28,0.2,0.27,0.18,0.47,0.64,2.16,8.19,0.18,677.51,15.06,0.8,1.06,0.71,1.86,2.57,8.59,0.73,17.9,17.88,51.76,49.02,13.53,60.49,49,32,1,8,12.5,3,21,14.29,5,68,7.35,2,5,40.0
132,Gregory Kreutzer,D,DRU,18.311,55,3,14,12,17,29,60,5.0,0.05,0.25,0.22,0.31,0.53,1.09,3.18,0.06,960.2,17.46,0.19,0.87,0.75,1.06,1.81,3.75,0.2,17.25,17.76,67.52,49.43,2.77,67.89,74,35,0,6,0.0,0,2,0.0,3,52,5.77,0,0,0.0
133,Vincent Senez,RW,SHA,20.011,46,18,6,5,24,29,146,12.33,0.39,0.13,0.11,0.52,0.63,3.17,18.31,0.4,863.8,18.78,1.25,0.42,0.35,1.67,2.01,10.14,1.27,17.51,18.05,37.6,50.59,12.07,45.69,53,63,12,30,40.0,3,28,10.71,3,88,3.41,177,356,49.72
134,Jake Ryczek,D,HAL,20.493,42,9,7,12,16,28,99,9.09,0.21,0.17,0.29,0.38,0.67,2.36,4.62,0.11,908.98,21.64,0.59,0.46,0.79,1.06,1.85,6.53,0.3,17.35,17.4,68.27,47.33,13.31,74.76,77,26,1,4,25.0,0,0,0.0,8,95,8.42,0,0,0.0
135,Jonathan Aspirot,D,MON,19.335,49,10,9,9,19,28,98,10.2,0.2,0.18,0.18,0.39,0.57,2.0,7.9,0.16,1097.26,22.39,0.55,0.49,0.49,1.04,1.53,5.36,0.43,17.97,17.9,54.51,50.44,-5.27,50.71,71,69,3,11,27.27,2,7,28.57,5,80,6.25,2,2,100.0
136,Artemi Kniazev,D,CHI,17.695,46,11,8,9,19,28,103,10.68,0.24,0.17,0.2,0.41,0.61,2.24,7.38,0.16,936.84,20.37,0.7,0.51,0.58,1.22,1.79,6.6,0.47,16.84,17.85,53.35,53.02,18.16,63.86,53,30,3,8,37.5,2,6,33.33,6,89,6.74,0,0,0.0
137,Sam Dunn,D,QUE,20.515,56,11,8,9,19,28,101,10.89,0.2,0.14,0.16,0.34,0.5,1.8,4.71,0.08,1439.24,25.7,0.46,0.33,0.38,0.79,1.17,4.21,0.2,17.54,18.11,49.74,52.32,5.26,50.6,85,83,1,3,33.33,1,3,33.33,9,95,9.47,0,0,0.0
138,Jacob Hudson,C,MON,17.785,51,9,10,8,19,27,107,8.41,0.18,0.2,0.16,0.37,0.53,2.1,8.82,0.17,779.26,15.28,0.69,0.77,0.62,1.46,2.08,8.24,0.68,18.82,17.86,53.86,50.07,-1.34,53.41,47,41,3,19,15.79,2,12,16.67,4,76,5.26,166,310,53.55
139,Cole Rafuse,RW,BAT,19.694,57,13,9,5,22,27,95,13.68,0.23,0.16,0.09,0.39,0.47,1.67,11.2,0.2,990.37,17.37,0.79,0.55,0.3,1.33,1.64,5.76,0.68,17.84,18.2,38.62,53.18,0.46,31.78,41,88,8,22,36.36,4,15,26.67,1,58,1.72,383,748,51.2
140,Radim Salda,D,RIM,19.573,40,8,10,9,18,27,80,10.0,0.2,0.25,0.23,0.45,0.68,2.0,3.77,0.09,801.72,20.04,0.6,0.75,0.67,1.35,2.02,5.99,0.28,17.03,18.07,64.17,49.03,-1.66,60.76,48,31,1,2,50.0,1,4,25.0,6,74,8.11,0,1,0.0
141,Morgan Nauss,D,CHI,20.406,59,4,11,12,15,27,77,5.19,0.07,0.19,0.2,0.25,0.46,1.31,4.73,0.08,1302.15,22.07,0.18,0.51,0.55,0.69,1.24,3.55,0.22,16.5,17.81,50.11,54.49,-11.13,42.75,59,79,1,3,33.33,0,5,0.0,3,69,4.35,3,3,100.0
142,Gabriel Proulx,C,CAP,19.48,53,12,6,9,18,27,88,13.64,0.23,0.11,0.17,0.34,0.51,1.66,8.75,0.17,791.77,14.94,0.91,0.45,0.68,1.36,2.05,6.67,0.66,17.51,17.67,53.46,49.39,-8.35,51.81,43,40,2,21,9.52,5,16,31.25,5,51,9.8,122,274,44.53
143,Marc-Andre LeCouffe,C,BAT,19.253,57,11,8,8,19,27,85,12.94,0.19,0.14,0.14,0.33,0.47,1.49,7.4,0.13,897.72,15.75,0.74,0.53,0.53,1.27,1.8,5.68,0.49,17.43,17.78,34.98,52.6,11.65,38.89,42,66,5,16,31.25,3,17,17.65,3,52,5.77,259,527,49.15
144,Darien Kielb,D,GAT,19.497,57,5,16,6,21,27,102,4.9,0.09,0.28,0.11,0.37,0.47,1.79,4.61,0.08,1401.0,24.58,0.21,0.69,0.26,0.9,1.16,4.37,0.2,17.79,18.18,50.86,52.77,5.55,49.7,83,84,2,4,50.0,2,8,25.0,1,90,1.11,0,1,0.0
145,William Poirier,RW,SNB,18.84,56,14,7,6,21,27,102,13.73,0.25,0.12,0.11,0.38,0.48,1.82,11.24,0.2,1005.97,17.96,0.84,0.42,0.36,1.25,1.61,6.08,0.67,18.02,17.87,34.77,55.12,-2.1,30.87,46,103,6,25,24.0,4,17,23.53,4,60,6.67,78,167,46.71
146,Yann-Felix Lapointe,D,SHE,19.212,59,9,11,7,20,27,103,8.74,0.15,0.19,0.12,0.34,0.46,1.75,3.84,0.07,1200.5,20.35,0.45,0.55,0.35,1.0,1.35,5.15,0.19,17.09,18.0,52.58,52.4,-4.85,47.18,67,75,1,4,25.0,1,4,25.0,7,95,7.37,0,0,0.0
147,Ryan Francis,RW,CAP,16.786,56,8,7,12,15,27,102,7.84,0.14,0.12,0.21,0.27,0.48,1.82,10.39,0.19,755.21,13.49,0.64,0.56,0.95,1.19,2.15,8.1,0.83,18.14,17.32,56.17,50.99,11.5,65.22,45,24,3,18,16.67,3,16,18.75,2,68,2.94,7,18,38.89
148,Brady Burns,C,SNB,16.304,56,10,11,6,21,27,88,11.36,0.18,0.2,0.11,0.38,0.48,1.57,9.57,0.17,831.32,14.85,0.72,0.79,0.43,1.52,1.95,6.35,0.69,17.98,17.59,34.02,55.0,9.49,38.24,39,63,5,18,27.78,2,19,10.53,3,51,5.88,192,455,42.2
149,Maxence Guenette,D,VDO,17.383,59,6,11,9,17,26,84,7.14,0.1,0.19,0.15,0.29,0.44,1.42,4.34,0.07,1172.5,19.87,0.31,0.56,0.46,0.87,1.33,4.3,0.22,16.81,17.9,38.62,54.06,-11.01,31.06,41,91,0,1,0.0,1,4,25.0,5,79,6.33,0,0,0.0
150,Yan Dion,RW,VDO,20.365,53,13,8,5,21,26,84,15.48,0.25,0.15,0.09,0.4,0.49,1.58,9.37,0.18,911.52,17.2,0.86,0.53,0.33,1.38,1.71,5.53,0.62,18.76,17.91,41.17,52.29,11.75,46.22,55,64,7,18,38.89,3,10,30.0,3,56,5.36,39,86,45.35
151,Conor Frenette,LW,VIC,17.558,60,11,7,7,18,25,71,15.49,0.18,0.12,0.12,0.3,0.42,1.18,7.9,0.13,968.74,16.15,0.68,0.43,0.43,1.11,1.55,4.4,0.49,17.68,17.64,46.68,53.72,-0.49,44.66,46,57,2,10,20.0,5,18,27.78,4,43,9.3,115,325,35.38
152,Charles-Antoine Giguere,LW,MON/BLB,19.371,57,13,7,5,20,25,104,12.5,0.23,0.12,0.09,0.35,0.44,1.82,11.79,0.21,846.99,14.86,0.92,0.5,0.35,1.42,1.77,7.37,0.84,17.96,17.67,46.87,52.09,-2.96,45.12,37,45,4,22,18.18,4,21,19.05,5,61,8.2,2,17,11.76
153,Elliot Desnoyers,C,MON,16.649,53,10,9,6,19,25,70,14.29,0.19,0.17,0.11,0.36,0.47,1.32,9.53,0.18,691.71,13.05,0.87,0.78,0.52,1.65,2.17,6.07,0.83,19.25,17.63,54.32,47.73,14.21,65.22,45,24,5,23,21.74,1,12,8.33,4,35,11.43,43,80,53.75
154,Dylan Seitz,LW,MON,19.666,56,14,5,6,19,25,117,11.97,0.25,0.09,0.11,0.34,0.45,2.09,11.63,0.21,814.92,14.55,1.03,0.37,0.44,1.4,1.84,8.61,0.86,17.88,17.44,49.18,49.84,-14.02,42.05,37,51,6,21,28.57,3,18,16.67,5,78,6.41,50,102,49.02
155,Adam McCormick,D,CAP,18.224,57,6,9,10,15,25,99,6.06,0.11,0.16,0.18,0.26,0.44,1.74,4.66,0.08,1153.17,20.23,0.31,0.47,0.52,0.78,1.3,5.15,0.24,17.46,17.77,57.3,51.24,-5.5,53.28,65,57,0,1,0.0,2,6,33.33,4,92,4.35,0,0,0.0
156,Ben Higgins,RW,HAL,19.612,56,8,10,7,18,25,76,10.53,0.14,0.18,0.12,0.32,0.45,1.36,7.67,0.14,691.23,12.34,0.69,0.87,0.61,1.56,2.17,6.6,0.67,17.61,17.34,63.69,47.24,-6.97,60.66,37,24,4,19,21.05,1,12,8.33,3,45,6.67,11,40,27.5
157,Anthony Poulin,C,BLB/VIC,19.056,59,9,8,7,17,24,76,11.84,0.15,0.14,0.12,0.29,0.41,1.29,8.46,0.14,901.01,15.27,0.6,0.53,0.47,1.13,1.6,5.06,0.56,17.96,18.02,45.3,54.21,5.88,50.0,44,44,4,18,22.22,2,12,16.67,3,46,6.52,254,544,46.69
158,Nicholas Deakin-Poot,RW,SNB,19.631,49,14,8,2,22,24,95,14.74,0.29,0.16,0.04,0.45,0.49,1.94,9.32,0.19,822.31,16.78,1.02,0.58,0.15,1.61,1.75,6.93,0.68,18.14,18.0,33.9,56.8,-2.27,31.58,36,78,8,27,29.63,1,14,7.14,5,54,9.26,364,747,48.73
159,Jeremy Fortin,LW,CHI,19.187,56,9,6,9,15,24,69,13.04,0.16,0.11,0.16,0.27,0.43,1.23,4.79,0.09,868.09,15.5,0.62,0.41,0.62,1.04,1.66,4.77,0.33,17.71,18.02,45.93,55.37,-19.44,36.26,33,58,6,12,50.0,2,7,28.57,1,50,2.0,465,827,56.23
