,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP,FOW,FOT,FOW%
363,Duncan MacIntyre,D,QUE/CAP/MON,19.716,284,15,25,39,40,79,233,7.703,0.07,0.078,0.137,0.148,0.286,0.891,0,2,0.0
364,Tommy Veilleux,LW,VIC/GAT,19.422,198,35,23,20,58,78,293,9.612,0.148,0.112,0.17,0.259,0.423,1.679,6,29,23.477
365,Cole Hawes,LW,LEW/BLB/DRU/SHE,18.809,141,32,27,19,59,78,193,17.222,0.222,0.2,0.145,0.422,0.568,1.398,107,231,50.15
366,Ross MacDougall,D,QUE/CAP,18.778,140,21,31,26,52,78,235,9.138,0.138,0.2,0.17,0.34,0.51,1.54,2,4,16.668
367,Olivier Picard,D,GAT/VIC/BLB,19.566,224,15,29,33,44,77,289,5.99,0.08,0.145,0.136,0.222,0.36,1.339,0,1,0.0
368,JC Campagna,C,CAP/SHA/QUE/MON,19.513,115,40,22,15,62,77,386,10.572,0.335,0.173,0.213,0.507,0.72,3.135,63,118,54.24
369,Steven Mercier,LW,ROU,19.744,182,27,26,23,53,76,187,15.642,0.156,0.16,0.124,0.311,0.44,1.074,727,1510,50.979
370,Antoine Marcoux,C,VIC/CHI,18.96,216,35,21,20,56,76,333,8.575,0.131,0.092,0.084,0.224,0.314,1.527,1810,3624,49.168
371,Felix Lefrancois,C,RIM,20.178,65,26,28,21,54,75,218,11.93,0.4,0.43,0.32,0.83,1.15,3.35,581,1123,51.74
372,Phil Pietroniro,D,SHA/VDO/VIC/GAT,19.555,166,17,37,21,54,75,294,6.078,0.1,0.232,0.148,0.332,0.48,1.825,1,6,8.332
373,Bryce Milson,LW,BAT/LEW/DRU/CAP,18.888,183,32,27,16,59,75,290,10.44,0.165,0.143,0.092,0.308,0.4,1.618,449,953,46.51
374,Dave Labrecque,C,SHA,20.633,58,27,25,23,52,75,205,13.17,0.47,0.43,0.4,0.9,1.29,3.53,626,1042,60.08
375,Simon Chevrier,RW,BAC,18.576,136,30,25,19,55,74,216,13.552,0.222,0.168,0.158,0.388,0.542,1.705,75,219,34.908
376,Adam Stevens,C,BAT/GAT,18.344,188,32,27,15,59,74,307,10.55,0.188,0.173,0.082,0.358,0.442,1.73,847,1647,51.982
377,Yvan Mongo,C,BLB,18.64,176,34,23,17,57,74,307,9.575,0.181,0.134,0.096,0.31,0.406,1.798,406,732,46.434
378,Fabrizio Ricci,LW,BLB/BAC,20.185,133,32,25,17,57,74,304,10.44,0.24,0.185,0.125,0.43,0.555,2.285,17,48,30.68
379,Joel Teasdale,LW,BLB,17.016,113,29,25,20,54,74,251,11.565,0.255,0.22,0.17,0.475,0.645,2.23,224,480,48.49
380,Simon Desbiens,LW,CHI/SHE/BAC,19.564,187,34,24,15,58,73,322,4.36,0.084,0.05,0.042,0.134,0.18,1.392,128,269,44.998
381,Samuel Asselin,C,SHA,17.459,130,21,29,22,50,72,174,9.512,0.14,0.188,0.15,0.332,0.485,1.31,810,1469,59.858
382,William Bower,C,MON/CHA,17.98,199,29,27,16,56,72,277,11.868,0.179,0.121,0.076,0.298,0.374,1.425,1215,2513,49.348
383,Matthieu Desautels,D,BAC,19.93,127,14,30,28,44,72,234,6.045,0.11,0.24,0.22,0.35,0.565,1.855,0,3,0.0
384,Anthony Verret,C,ROU/QUE/SHE,18.855,169,27,22,23,49,72,224,12.17,0.182,0.15,0.14,0.328,0.47,1.45,1194,2395,50.415
385,Garrett Johnston,D,MON/CHI/BAT,19.612,190,15,36,21,51,72,307,4.882,0.088,0.215,0.11,0.298,0.41,1.68,1,2,25.0
386,Alexandros Soumakis,LW,GAT/BAT,18.832,122,39,20,13,59,72,255,11.898,0.255,0.162,0.095,0.415,0.512,2.013,144,317,44.215
387,Alexandre Durette,RW,BAC/VDO,19.038,132,38,19,15,57,72,238,15.945,0.285,0.14,0.115,0.435,0.55,1.805,508,1047,47.075
388,Philippe Hudon,RW,VIC,19.669,156,37,23,11,60,71,329,11.452,0.245,0.135,0.062,0.38,0.442,2.108,45,98,44.81
389,Mark Trickett,D,VIC/PEI/BAT,19.586,231,18,24,28,42,70,298,5.389,0.092,0.156,0.16,0.25,0.411,1.519,0,1,0.0
390,Ryan Kavanagh,D,SHA/RIM,19.59,68,17,30,23,47,70,209,8.13,0.25,0.44,0.34,0.69,1.03,3.07,1,2,50.0
391,Marc Beckstead,RW,GAT/VIC,19.661,157,29,22,19,51,70,202,14.522,0.198,0.143,0.122,0.34,0.462,1.352,42,96,45.588
392,Charles-Olivier Roussel,D,MTL/SNB,19.507,117,18,21,31,39,70,257,6.765,0.15,0.18,0.265,0.335,0.6,2.2,0,2,0.0
393,Andrej Nestrasil,RW,PEI,19.562,58,19,29,22,48,70,160,11.88,0.33,0.5,0.38,0.83,1.21,2.76,3,11,27.27
394,Arnaud Durandeau,LW,HAL,17.169,127,27,27,16,54,70,215,12.535,0.21,0.215,0.125,0.425,0.55,1.695,11,30,35.07
395,Matthew Hobbs,D,PEI/VIC,20.016,131,23,29,17,52,69,206,11.085,0.18,0.22,0.13,0.4,0.53,1.575,1,1,50.0
396,Jordan Martel,LW,BAC,18.056,125,33,19,17,52,69,292,10.58,0.255,0.15,0.135,0.4,0.535,2.28,6,33,18.015
397,Jakub Culek,LW,RIM/CAP,19.271,119,24,26,19,50,69,245,12.198,0.312,0.17,0.188,0.485,0.672,2.44,158,353,59.26
398,Janne Puhakka,LW,CHI,19.058,131,35,22,12,57,69,344,10.23,0.265,0.165,0.095,0.435,0.525,2.615,14,39,35.79
399,Francis Turbide,D,HAL/BAC,19.78,265,20,28,20,48,68,318,5.236,0.061,0.11,0.088,0.171,0.26,1.326,714,1513,48.891
400,Raphael Pouliot,LW,SHA/MTL/BLB,19.917,132,34,19,14,53,67,278,11.69,0.255,0.145,0.105,0.4,0.505,2.105,95,212,43.68
401,Vincent Barnard,D,QUE,20.06,97,25,19,23,44,67,250,8.275,0.21,0.2,0.23,0.41,0.64,2.57,2,3,33.335
402,Filip Rydstrom,C,CHA,18.606,118,29,26,12,55,67,265,10.475,0.235,0.21,0.1,0.445,0.545,2.18,1145,2045,55.73
403,Nicholas Blanchard,LW,BAT,18.77,184,31,23,13,54,67,297,10.126,0.157,0.12,0.05,0.279,0.329,1.426,71,190,36.054
404,Andrew Shewfelt,RW,HAL/DRU,19.416,206,32,19,16,51,67,324,9.253,0.162,0.085,0.078,0.249,0.326,1.81,646,1270,44.646
405,Pascal Corbeil,D,BLB,17.9,123,13,36,18,49,67,172,5.095,0.075,0.225,0.12,0.3,0.425,1.232,0,1,0.0
406,Garrett Clarke,LW,BAT/SHA/HAL/GAT,18.364,112,15,21,30,36,66,228,6.515,0.135,0.19,0.27,0.32,0.59,2.035,0,0,0.0
407,Gabriel Verpaelst,D,BAC,19.123,262,21,28,17,49,66,287,7.389,0.099,0.135,0.07,0.238,0.306,1.352,2,5,8.334
408,Timothe Simard,RW,VDO/CAP/CHI,19.029,248,20,26,20,46,66,317,2.948,0.038,0.052,0.03,0.09,0.12,0.878,1526,2895,51.47
409,Zachery Moody,C,CAP/QUE,18.6,240,33,17,15,50,65,252,12.413,0.145,0.092,0.074,0.238,0.31,1.21,368,868,43.144
410,Nicolas Poulin,LW,SHE,18.395,150,36,20,9,56,65,363,7.87,0.225,0.185,0.055,0.41,0.465,2.875,22,46,46.03
411,Alec Jon Banville,LW,BAT/BAC,18.55,173,28,21,16,49,65,333,7.548,0.141,0.085,0.088,0.226,0.318,1.808,76,165,33.875
412,Jake Smith,RW,CHI/BAT/VDO,18.703,117,32,18,15,50,65,262,11.93,0.265,0.15,0.125,0.415,0.54,2.185,15,30,49.04
413,Will Thompson,D,SNB/CHA/GAT,18.33,230,13,34,18,47,65,281,4.831,0.061,0.192,0.082,0.252,0.335,1.261,0,1,0.0
414,Jason Bell,D,CAP/SNB/BAT/VDO,18.514,196,21,20,24,41,65,226,8.71,0.081,0.102,0.126,0.182,0.309,1.001,0,1,0.0
415,Alex Noel,RW,GAT/PEI,18.69,129,24,28,12,52,64,230,10.485,0.185,0.22,0.095,0.405,0.495,1.785,660,1296,51.54
416,Bruno-Carl Denis,D,SHA/ROU,19.596,178,17,22,25,39,64,222,7.272,0.112,0.148,0.161,0.262,0.421,1.345,0,2,0.0
417,Chase Harwell,RW,SHE/VIC,18.801,216,28,21,15,49,64,348,8.099,0.14,0.099,0.089,0.241,0.33,1.723,552,1067,52.645
418,Adam Janosik,D,GAT,18.52,111,13,32,19,45,64,188,6.93,0.12,0.29,0.175,0.41,0.58,1.705,1,1,50.0
419,Dylan Anderson,C,MTL/BLB,20.054,134,24,23,17,47,64,194,12.795,0.18,0.175,0.125,0.35,0.475,1.445,1191,2130,55.97
420,Tye McGinn,LW,GAT,20.132,42,31,21,12,52,64,135,22.96,0.74,0.5,0.29,1.24,1.52,3.21,31,67,46.27
421,Anthony Cortese,D,GAT/PEI/CHA,18.925,170,16,22,25,38,63,270,6.268,0.098,0.14,0.16,0.232,0.397,1.748,6,7,45.0
422,Tomas Pavelka,D,PEI,18.798,123,14,19,30,33,63,243,5.8,0.115,0.16,0.25,0.28,0.53,1.985,1,2,25.0
423,Alex Breton,D,GAT,18.447,173,13,37,13,50,63,248,6.165,0.065,0.205,0.08,0.272,0.358,1.428,0,0,0.0
424,Jonathan Diaby,D,VIC,17.956,175,14,29,20,43,63,204,7.228,0.138,0.208,0.142,0.345,0.49,1.462,1,2,12.5
425,Spenser Cobbold,LW,CHA,19.591,108,25,22,16,47,63,251,9.925,0.235,0.2,0.15,0.435,0.585,2.35,150,321,44.91
426,Christophe Losier,C,BAT,19.892,99,24,29,10,53,63,152,15.34,0.24,0.29,0.1,0.535,0.635,1.53,1016,1818,55.88
427,Ivan Kosorenkov,RW,VIC,18.648,68,34,15,14,49,63,152,22.37,0.5,0.22,0.21,0.72,0.93,2.24,1,6,16.67
428,Nikita Kucherov,RW,ROU/QUE,19.247,33,29,19,15,48,63,126,23.02,0.88,0.58,0.45,1.45,1.91,3.82,0,0,0.0
429,Jonathan Oligny,D,DRU/CAP,19.841,195,10,29,24,39,63,299,3.278,0.055,0.172,0.115,0.225,0.34,1.545,0,0,0.0
430,Mathieu Guertin,LW,DRU/VDO,18.786,126,28,21,14,49,63,218,12.775,0.22,0.165,0.105,0.39,0.495,1.73,20,49,37.14
431,Trey Lewis,D,HAL,19.418,198,16,29,18,45,63,249,8.132,0.085,0.122,0.098,0.208,0.304,1.134,3,7,25.0
432,Nathanael Halbert,D,BLB/SHE,19.21,168,15,31,17,46,63,244,5.81,0.082,0.198,0.115,0.277,0.392,1.568,0,0,0.0
433,Connor Bramwell,LW,BLB,18.53,113,29,20,14,49,63,143,19.32,0.24,0.18,0.12,0.415,0.535,1.205,26,69,39.105
434,Brendan Hamelin,RW,BLB/CHI,18.158,156,29,20,14,49,63,245,12.644,0.212,0.098,0.074,0.308,0.381,1.703,113,249,39.038
435,Jack Nevins,LW,PEI/ROU/CHA,19.492,115,27,20,16,47,63,300,9.09,0.23,0.165,0.135,0.39,0.52,2.515,53,123,41.05
436,Miguel Picard,C,BLB,17.607,179,21,23,18,44,62,187,11.502,0.14,0.15,0.112,0.282,0.4,1.138,1240,2471,50.658
437,Maxime Villemaire,C,DRU/SNB,19.17,135,35,16,11,51,62,290,11.78,0.335,0.162,0.105,0.497,0.602,2.815,146,308,48.155
438,Sam Povorozniouk,RW,SNB,20.592,68,39,19,4,58,62,208,18.75,0.57,0.28,0.06,0.85,0.91,3.06,106,213,49.77
439,Allan Caron,D,ROU,19.003,242,23,23,16,46,62,246,11.408,0.131,0.115,0.073,0.246,0.325,1.218,1,3,12.5
440,Trevor Parkes,RW,MTL,19.343,60,33,17,12,50,62,211,15.64,0.55,0.28,0.2,0.83,1.03,3.52,14,34,41.18
441,Carl Tremblay,D,CHI/VDO,19.706,271,12,19,31,31,62,246,4.967,0.055,0.095,0.136,0.151,0.288,1.106,1,3,12.5
442,Alexandre Roy,LW/D,CHI/RIM/DRU,19.237,173,20,22,19,42,61,274,6.902,0.104,0.068,0.098,0.169,0.268,1.442,120,326,30.933
443,Sean Girard,D,CHI/ROU/BAT,18.685,182,6,28,27,34,61,339,1.748,0.038,0.185,0.155,0.222,0.378,2.05,0,2,0.0
444,Frederic Bergeron,LW,QUE/BLB,18.497,122,34,17,10,51,61,231,11.332,0.213,0.108,0.07,0.32,0.395,1.428,23,73,22.542
445,Felix-Antoine Bergeron,LW,SHA,19.762,147,29,19,13,48,61,336,3.882,0.108,0.064,0.42,0.172,0.593,2.728,526,1061,48.256
446,Anthony Chapados,C,RIM/SHE,18.934,171,26,19,16,45,61,206,11.506,0.15,0.125,0.08,0.275,0.362,1.335,259,540,43.548
447,Alexander Katerinakis,RW,BLB,17.642,143,21,21,19,42,61,219,10.465,0.158,0.168,0.148,0.325,0.47,1.642,14,39,39.7
448,Alexandre Grand-Maison,LW,SHA/DRU,19.402,197,27,23,11,50,61,223,12.178,0.169,0.16,0.08,0.33,0.411,1.376,19,46,56.126
449,Jeremy Bouchard,LW,CHI/DRU,18.722,140,21,16,23,37,60,224,4.571,0.075,0.082,0.142,0.156,0.3,1.188,313,680,47.156
450,Steven Anthony,LW,SNB,19.488,61,23,21,16,44,60,146,15.75,0.38,0.34,0.26,0.72,0.98,2.39,219,428,51.17
451,Filip Pyrochta,D,VIC/VDO,18.726,129,13,19,28,32,60,234,5.595,0.1,0.15,0.22,0.25,0.47,1.82,3,6,70.0
452,Drake Batherson,C,CAP,17.887,71,22,25,13,47,60,105,11.225,0.18,0.29,0.105,0.47,0.575,1.155,143,314,42.815
453,Liam Murphy,LW,MON,17.902,176,27,18,15,45,60,252,11.01,0.155,0.092,0.08,0.248,0.33,1.49,330,741,44.195
454,Ivan Chekhovich,LW,BAC,17.698,60,26,17,16,43,59,193,13.47,0.43,0.28,0.27,0.72,0.98,3.22,5,17,29.41
455,Samuel Noreau,D,BAC,18.872,191,17,27,15,44,59,329,5.428,0.095,0.16,0.1,0.252,0.35,1.978,0,0,0.0
456,Axel Rioux,RW,QUE/SHE,19.714,175,21,27,11,48,59,240,16.519,0.111,0.08,0.075,0.188,0.265,0.929,61,172,36.655
457,Ryan Bourque,LW,QUE,19.699,49,26,18,15,44,59,154,16.88,0.53,0.37,0.31,0.9,1.2,3.14,6,22,27.27
458,Charle-Edouard D'Astous,D,RIM,17.903,130,17,22,20,39,59,207,7.605,0.125,0.17,0.15,0.295,0.45,1.585,1,3,25.0
459,Sergei Boikov,D,DRU,18.892,184,11,21,27,32,59,292,4.562,0.08,0.118,0.18,0.198,0.378,1.632,0,1,0.0
460,Louis Leblanc,C,MTL,19.636,51,26,24,8,50,58,243,10.7,0.51,0.47,0.16,0.98,1.14,4.76,484,953,50.79
461,Redgie Bois,D,ROU,19.159,231,12,20,26,32,58,234,4.572,0.053,0.118,0.139,0.172,0.312,1.129,0,2,0.0
462,Fabrice Herzog,RW,QUE,18.768,61,32,10,16,42,58,164,19.51,0.52,0.16,0.26,0.69,0.95,2.69,13,32,40.62
463,Noah Zilbert,RW,SNB/MON/GAT,18.452,175,32,14,12,46,58,258,12.135,0.188,0.095,0.075,0.275,0.355,1.495,58,141,36.532
464,Tyler Hylland,LW,BLB/CAP,17.653,173,26,12,20,38,58,234,11.915,0.162,0.08,0.13,0.242,0.372,1.36,275,538,53.065
465,Viktor Hertzberg,RW,MTL/CAP/BLB,19.898,50,25,19,13,44,57,167,14.645,0.5,0.2,0.135,0.7,0.835,3.415,12,29,20.69
466,Aidan Kelly,RW,SNB/BAT,18.831,161,18,21,18,39,57,157,10.208,0.098,0.125,0.11,0.22,0.325,0.968,179,338,55.592
467,Andrew O'Brien,D,CHI/ROU,19.066,190,11,22,24,33,57,300,2.84,0.05,0.115,0.122,0.165,0.288,1.558,1,4,6.25
468,Vincent Watt,LW,HAL,18.8,167,24,22,11,46,57,252,9.57,0.145,0.138,0.068,0.28,0.355,1.542,67,152,40.75
469,D'Artagnan Joly,C,GAT/BAC,16.942,104,17,24,15,41,56,213,5.945,0.135,0.19,0.14,0.33,0.47,1.905,258,636,44.395
470,Sebastien Payette,D,BAT/CAP,19.377,121,11,27,18,38,56,128,8.43,0.095,0.23,0.155,0.325,0.475,1.085,3,13,16.665
471,Brent Turnbull,RW,BAT/QUE/SHE/RIM,18.318,241,26,20,10,46,56,297,8.454,0.135,0.124,0.051,0.258,0.309,1.51,21,62,35.952
472,Dawson Theede,C,SNB/BAT,18.919,107,27,17,12,44,56,204,10.775,0.235,0.15,0.105,0.385,0.49,1.84,321,608,51.535
473,James Melindy,D,MON,18.012,168,17,11,28,28,56,194,9.605,0.092,0.072,0.16,0.165,0.32,1.17,0,1,0.0
474,Sebastien Gauthier,D,BLB/SHA/CHI,19.565,116,18,17,21,35,56,190,7.6,0.132,0.12,0.19,0.25,0.442,1.45,0,1,0.0
475,Olivier Garneau,LW,QUE,17.404,176,30,15,11,45,56,226,13.228,0.21,0.092,0.088,0.302,0.385,1.45,523,1219,42.245
476,Keith Getson,LW,CHA,17.716,185,24,13,19,37,56,228,10.853,0.17,0.08,0.118,0.248,0.37,1.35,404,783,45.705
477,Matteo Pietroniro,D,BLB/BAC,17.155,141,16,21,19,37,56,189,10.698,0.108,0.122,0.12,0.23,0.35,1.2,1,1,25.0
478,Marc-Olivier Crevier-Morin,D,GAT,19.524,195,14,30,12,44,56,191,9.205,0.084,0.129,0.05,0.212,0.267,0.999,1,2,25.0
479,Jasmin Boutet,C,RIM/CHI/BAC/DRU,19.556,239,19,24,13,43,56,271,6.276,0.088,0.104,0.048,0.19,0.235,1.252,1854,3503,54.347
480,Kris Hodge,C,MON/SHA,18.178,148,15,26,14,41,55,220,4.382,0.068,0.178,0.082,0.245,0.328,1.34,340,693,49.675
481,Marcus Cuomo,LW,SNB/QUE,18.334,180,16,29,10,45,55,159,10.907,0.09,0.17,0.062,0.262,0.325,0.847,260,603,42.862
482,Austyn Hardie,D,HAL,19.698,249,8,19,28,27,55,196,3.928,0.036,0.086,0.134,0.124,0.265,0.919,0,1,0.0
483,Joey Richard,RW,SNB/GAT/MON,18.47,132,24,14,17,38,55,191,12.705,0.178,0.092,0.132,0.27,0.402,1.408,9,25,37.618
484,Jeremy Gouchie,C,MTL,20.395,66,19,21,15,40,55,159,11.95,0.29,0.32,0.23,0.61,0.83,2.41,824,1445,57.02
485,Derek Gentile,RW,QUE,16.937,120,28,15,12,43,55,175,14.6,0.22,0.13,0.1,0.35,0.45,1.435,95,259,33.31
486,Olivier Dame-Malka,D,LEW,20.296,64,16,17,22,33,55,203,7.88,0.25,0.27,0.34,0.52,0.86,3.17,0,0,0.0
487,Felix Boivin,D,BAT,17.765,138,15,21,19,36,55,184,6.92,0.102,0.13,0.16,0.235,0.395,1.372,0,0,0.0
488,Philipp Kurashev,C,QUE,16.928,65,21,17,16,38,54,164,12.8,0.32,0.26,0.25,0.58,0.83,2.52,489,1009,48.46
489,Marc-Andre Levesque,D,PEI,20.168,131,9,24,21,33,54,180,4.985,0.065,0.185,0.16,0.25,0.41,1.375,0,0,0.0
490,Samuel Roussy,D,MON/CHI,19.829,214,17,20,17,37,54,266,6.99,0.125,0.144,0.14,0.265,0.401,1.758,2,2,25.0
491,Pier-Luc Pelletier,D,VIC/RIM,19.682,124,12,23,19,35,54,158,7.655,0.1,0.18,0.15,0.275,0.425,1.27,0,0,0.0
492,Ryan Falkenham,RW,HAL,18.06,161,30,13,11,43,54,181,15.482,0.206,0.064,0.066,0.271,0.342,1.361,355,761,42.625
493,David Henley,D,VDO/CHA,18.635,240,13,14,26,27,53,261,5.026,0.068,0.07,0.156,0.138,0.292,1.346,0,5,0.0
494,Francis Meilleur,D,MTL,19.987,67,8,23,22,31,53,119,6.72,0.12,0.34,0.33,0.46,0.79,1.78,0,0,0.0
495,Mikael Langlois,D,BAC/CAP/GAT,18.729,153,14,25,14,39,53,203,6.297,0.082,0.17,0.09,0.252,0.348,1.402,1,4,6.25
496,Jerome Raymond,C,DRU/ROU,18.871,95,22,16,15,38,53,199,11.395,0.24,0.175,0.155,0.415,0.57,2.1,832,1638,50.685
497,Guillaume McSween,D,RIM/GAT,18.69,153,11,19,23,30,53,162,5.568,0.056,0.12,0.11,0.182,0.291,1.074,0,2,0.0
498,Cameron Yarwood,D,VIC/MON,19.96,86,9,14,30,23,53,171,3.105,0.065,0.22,0.31,0.285,0.595,1.845,1,2,25.0
499,Philippe Paradis,LW,PEI,19.702,59,23,16,14,39,53,187,12.3,0.39,0.27,0.24,0.66,0.9,3.17,115,204,56.37
500,Gabriel Vermette,D,CHI/DRU,19.907,186,12,17,24,29,53,176,6.698,0.065,0.085,0.14,0.15,0.29,0.97,3,6,58.332
501,Brendan Duke,D,QUE/HAL,19.473,196,5,18,29,23,52,220,2.56,0.032,0.095,0.16,0.121,0.284,1.242,1,1,25.0
502,Emil Aronsson,C,BLB,18.438,96,18,17,17,35,52,130,13.9,0.185,0.175,0.175,0.365,0.545,1.355,719,1392,51.68
503,Yaroslav Alexeyev,RW,SHE,17.662,60,24,13,15,37,52,146,16.44,0.4,0.22,0.25,0.62,0.87,2.43,5,8,62.5
504,Pier-Antoine Dion,LW,DRU/CAP/PEI,19.892,96,32,14,6,46,52,207,14.95,0.315,0.14,0.045,0.455,0.505,2.08,345,706,47.13
505,Antoine Quevillon,LW,ROU,19.296,94,18,18,16,36,52,237,6.64,0.17,0.185,0.155,0.35,0.5,2.51,73,182,40.205
506,Jeremi Janneteau,C,ROU,18.78,103,23,17,11,40,51,229,11.085,0.24,0.16,0.105,0.4,0.505,2.185,629,1417,45.105
507,Mario Huber,C,VIC,19.102,63,20,17,14,37,51,125,16.0,0.32,0.27,0.22,0.59,0.81,1.98,477,964,49.48
508,Yoan Pinette,RW,BAT/GAT/CHI,19.074,123,26,13,12,39,51,223,11.82,0.21,0.105,0.1,0.315,0.415,1.815,106,269,39.77
509,Samuel Morneau,LW,GAT/PEI,20.595,67,30,10,11,40,51,242,12.4,0.45,0.15,0.16,0.6,0.76,3.61,478,931,51.34
510,David Storto,RW,SHE,18.998,60,27,16,8,43,51,140,19.29,0.45,0.27,0.13,0.72,0.85,2.33,4,11,36.36
511,Denis Gorbunov,LW,BAC,18.845,61,21,15,15,36,51,138,15.22,0.34,0.25,0.25,0.59,0.84,2.26,153,318,48.11
512,David Gilbert,C,BAT,19.598,52,28,9,14,37,51,202,13.86,0.54,0.17,0.27,0.71,0.98,3.88,466,945,49.31
513,William Cochrane,LW,CAP/BAT/VIC,18.24,156,22,18,10,40,50,277,8.618,0.143,0.125,0.068,0.268,0.332,1.755,152,381,37.125
514,Samuel Thibault,D,BAC,19.336,207,10,21,19,31,50,227,4.28,0.06,0.085,0.091,0.145,0.236,1.204,0,1,0.0
515,Hunter Moreau,RW,RIM,17.618,138,21,16,13,37,50,265,7.72,0.17,0.11,0.102,0.275,0.378,1.998,83,211,39.028
516,Matt Jones,C,BAC,19.987,74,22,20,8,42,50,174,11.81,0.28,0.305,0.09,0.585,0.675,2.375,609,1421,43.64
517,Thomas Gobeil,RW,BAC/CHI/VDO,17.951,155,22,16,12,38,50,303,7.008,0.172,0.143,0.078,0.315,0.392,2.225,36,63,50.011
518,Marc-Olivier Vachon,C,DRU,20.359,59,23,19,8,42,50,130,17.69,0.39,0.32,0.14,0.71,0.85,2.2,757,1317,57.48
519,Thierry Comtois,LW,VDO,18.754,198,13,19,18,32,50,205,6.43,0.065,0.095,0.085,0.16,0.25,1.05,1064,1961,55.72
520,Samuel Tremblay,C,BLB/GAT,19.544,170,20,13,17,33,50,230,9.45,0.143,0.095,0.105,0.232,0.34,1.438,742,1392,53.478
521,Vasily Glotov,C,CAP,19.031,64,15,13,22,28,50,125,12.0,0.23,0.2,0.34,0.44,0.78,1.95,144,309,46.6
522,Matthieu Theriault,C,VDO,18.688,122,21,11,18,32,50,185,11.07,0.165,0.085,0.15,0.25,0.4,1.5,1012,1784,56.72
523,Charles Guevremont,C,CHI/CAP,19.669,136,24,9,17,33,50,202,10.645,0.175,0.035,0.222,0.21,0.432,1.578,148,355,20.92
524,Stephen Woodworth,D,CAP,19.774,268,8,22,20,30,50,174,5.101,0.026,0.085,0.076,0.118,0.192,0.584,2,6,5.0
525,Rodrigo Abols,C,BAT,20.696,52,18,21,11,39,50,151,11.92,0.35,0.4,0.21,0.75,0.96,2.9,525,979,53.63
526,Matthew Bursey,RW,SHA/PEI/BLB/CHA,18.745,159,19,17,13,36,49,317,4.858,0.096,0.108,0.09,0.206,0.291,1.835,198,403,41.444
527,Alex Wall,D,QUE,19.872,68,6,29,14,35,49,109,5.5,0.09,0.43,0.21,0.51,0.72,1.6,0,0,0.0
528,Alex MacDonald,D,MON/RIM/GAT,19.726,110,12,24,13,36,49,157,7.65,0.11,0.22,0.12,0.33,0.445,1.43,1,1,50.0
529,Marc-Alain Begin,C,VDO/ROU,19.665,81,18,22,9,40,49,87,19.54,0.225,0.285,0.125,0.515,0.64,1.17,58,170,33.755
530,Olivier Desjardins,D,VDO/BAT,18.543,195,8,16,25,24,49,159,6.025,0.045,0.085,0.135,0.13,0.268,0.81,0,3,0.0
531,Guillaume Goulet,RW,VIC,19.916,59,30,12,7,42,49,225,13.33,0.51,0.2,0.12,0.71,0.83,3.81,2,4,50.0
532,Jarrad Struthers,LW,RIM,20.137,65,25,18,6,43,49,191,13.09,0.38,0.28,0.09,0.66,0.75,2.94,381,823,46.29
533,Landon Schiller,C,CHI,20.152,120,22,16,11,38,49,214,10.22,0.18,0.13,0.09,0.31,0.4,1.775,129,310,41.27
534,Daniel Milan,D,MON/VIC,18.92,130,16,17,16,33,49,174,7.715,0.12,0.125,0.12,0.25,0.37,1.32,0,1,0.0
535,Danick Emond,D,CHI/VIC/MON,19.528,174,8,10,31,18,49,155,2.445,0.026,0.079,0.155,0.105,0.261,0.834,1,3,12.5
536,Alexandre Landreville,C,GAT,18.644,201,14,23,11,37,48,175,9.378,0.075,0.115,0.05,0.19,0.242,0.835,1065,2034,51.805
537,Jonathan Deschamps,D,SHE/CAP/SHA,19.478,324,13,21,14,34,48,259,7.38,0.072,0.068,0.051,0.146,0.198,0.938,3,4,12.5
538,Anthony Gingras,D,QUE/BAT/CHI/VIC,19.044,267,11,16,21,27,48,252,4.948,0.042,0.08,0.098,0.117,0.213,0.895,3,4,31.25
539,Robbie DeFulviis,C,ROU/RIM,19.11,108,24,16,8,40,48,186,12.86,0.22,0.145,0.08,0.365,0.44,1.7,361,770,47.215
540,Alexis Bernier,D,ROU/SHE,19.748,197,11,24,13,35,48,225,4.318,0.05,0.108,0.07,0.155,0.225,1.19,1,1,50.0
541,Olivier Croteau,LW,GAT/PEI,19.118,108,23,13,12,36,48,212,10.84,0.21,0.105,0.11,0.315,0.425,1.915,76,154,49.605
542,Pavel Koltygin,LW,DRU,17.577,65,22,14,11,36,47,135,16.3,0.34,0.22,0.17,0.55,0.72,2.08,516,981,52.6
543,Vincent Milot-Ouellet,RW,GAT,17.358,97,19,16,12,35,47,139,13.685,0.19,0.155,0.12,0.35,0.47,1.405,5,16,32.05
544,Jeremy Auger,C,DRU/SHA/ROU,17.718,197,18,20,9,38,47,224,9.06,0.105,0.105,0.042,0.21,0.252,1.145,570,1249,48.545
545,Casey Babineau,D,RIM,19.72,178,11,20,16,31,47,180,6.698,0.065,0.115,0.08,0.18,0.26,0.975,0,0,0.0
546,Pierre-Olivier Joseph,D,CHA,16.709,110,7,17,23,24,47,178,3.365,0.06,0.145,0.195,0.2,0.4,1.545,1,2,25.0
547,Pascal Aquin,LW,GAT/SHA/CHA,18.328,162,18,16,13,34,47,134,10.911,0.119,0.086,0.079,0.202,0.281,0.876,99,232,36.054
