,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP,FOW,FOT,FOW%
185,Eric Gelinas,D,SNB/CHI,19.357,62,12,15,17,27,44,198,6.06,0.19,0.24,0.27,0.44,0.71,3.19,3,5,60.0
186,Raphael Lafontaine,C,GAT,16.281,128,13,17,13,30,43,156,8.02,0.1,0.13,0.1,0.23,0.335,1.21,502,1170,43.135
187,Jean-Francois Plante,RW,SHA/RIM,17.713,117,25,12,6,37,43,210,11.52,0.215,0.105,0.05,0.315,0.37,1.8,92,239,39.46
188,Brad Cuzner,LW,CAP/HAL,18.731,118,18,19,6,37,43,169,10.525,0.15,0.16,0.05,0.31,0.365,1.435,608,1237,49.135
189,Nicolas Deslauriers,D,GAT,19.562,48,13,22,8,35,43,155,8.39,0.27,0.46,0.17,0.73,0.9,3.23,0,0,0.0
190,Aidan Kelly,RW,SNB,18.08,110,15,15,12,30,42,107,14.415,0.135,0.13,0.1,0.26,0.36,0.955,140,273,51.185
191,Anthony Verret,C,ROU,18.104,118,15,12,15,27,42,132,11.3,0.125,0.1,0.12,0.225,0.35,1.1,731,1517,48.1
192,Daniel Pettersson,C,MON,20.121,52,24,10,8,34,42,152,15.79,0.46,0.19,0.15,0.65,0.81,2.92,16,34,47.06
193,Jonathan Bonneau,LW,CHI/ROU/PEI,20.184,63,23,8,11,31,42,209,11.0,0.37,0.13,0.17,0.49,0.67,3.32,42,88,47.73
194,Antoine Houde-Caron,LW,LEW,20.663,64,16,16,9,32,41,129,12.4,0.25,0.25,0.14,0.5,0.64,2.02,581,1112,52.25
195,Simon Despres,D,SNB,19.138,47,13,16,12,29,41,141,9.22,0.28,0.34,0.26,0.62,0.87,3.0,0,1,0.0
196,Sacha Guimond,D,BAC,20.469,65,9,18,14,27,41,126,7.14,0.14,0.28,0.22,0.42,0.63,1.94,1,1,100.0
197,Michael McNamee,C,QUE,18.894,57,18,16,7,34,41,104,17.31,0.32,0.28,0.12,0.6,0.72,1.82,558,1052,53.04
198,Jean-Philippe Caron,RW,BAC,18.868,135,24,6,10,30,40,297,8.105,0.18,0.045,0.07,0.225,0.295,2.2,715,1420,50.085
199,Charles Landry,D,MTL,19.286,57,11,15,14,26,40,81,13.58,0.19,0.26,0.25,0.46,0.7,1.42,0,0,0.0
200,Emile Poirier,LW,GAT,16.753,67,15,14,11,29,40,108,13.89,0.22,0.21,0.16,0.43,0.6,1.61,19,35,54.29
201,Marc-Olivier Roy,C,MTL/BLB,16.36,66,17,15,8,32,40,74,11.645,0.135,0.275,0.065,0.41,0.475,0.745,102,241,39.075
202,Axel Rioux,RW,QUE,18.088,106,12,19,9,31,40,142,7.565,0.105,0.18,0.08,0.285,0.37,1.325,10,30,33.33
203,Jean-Christophe Laflamme,RW,MTL/BLB,17.33,92,18,15,7,33,40,126,14.57,0.2,0.165,0.065,0.365,0.43,1.38,19,45,22.62
204,Dany Potvin,LW,SHA/CAP,19.014,107,26,6,8,32,40,171,14.645,0.235,0.055,0.075,0.29,0.37,1.59,30,85,31.34
205,Travis Randell,RW,HAL,20.136,136,16,17,7,33,40,227,6.985,0.12,0.125,0.05,0.245,0.295,1.665,565,1012,56.79
206,Andrew O'Brien,D,CHI,18.316,123,9,14,16,23,39,193,3.81,0.07,0.11,0.125,0.18,0.305,1.515,1,4,12.5
207,Jimmy Oligny,D,PEI,17.877,124,8,11,20,19,39,144,5.18,0.065,0.09,0.165,0.155,0.32,1.185,0,0,0.0
208,Gabriel Beaupre,D,VDO,18.31,128,9,19,11,28,39,137,6.395,0.075,0.15,0.09,0.22,0.305,1.075,0,1,0.0
209,Alexandre Roy,LW/D,CHI/RIM,17.602,113,13,12,14,25,39,151,5.54,0.077,0.073,0.09,0.147,0.24,0.927,88,248,21.813
210,Jordan Murray,D,BAT,18.244,122,13,15,11,28,39,178,7.855,0.105,0.115,0.08,0.225,0.31,1.43,12,27,22.22
211,Adam Polasek,D,PEI,19.179,61,7,22,10,29,39,133,5.26,0.11,0.36,0.16,0.48,0.64,2.18,0,0,0.0
212,Felix Girard,C,BAC,16.853,124,11,18,9,29,38,167,6.635,0.09,0.145,0.07,0.235,0.31,1.35,1201,2231,53.1
213,Alexandre Beauregard,LW,SNB/ROU/CHI,19.778,97,17,13,8,30,38,173,9.735,0.175,0.145,0.085,0.32,0.405,1.805,296,658,43.93
214,Charles Coyle,RW,SNB,19.538,23,15,18,5,33,38,80,18.75,0.65,0.78,0.22,1.43,1.65,3.48,152,312,48.72
215,Maxime Villemaire,C,DRU/SNB,18.42,106,22,9,7,31,38,177,12.06,0.22,0.085,0.07,0.305,0.375,1.73,57,123,48.2
216,Alexis Bernier,D,ROU,18.997,132,9,20,8,29,37,138,6.335,0.07,0.155,0.06,0.22,0.28,1.04,0,0,0.0
217,Trey Lewis,D,HAL,17.792,128,10,18,9,28,37,146,7.15,0.08,0.14,0.07,0.22,0.285,1.135,2,5,50.0
218,Jonathan Oligny,D,DRU,19.09,128,6,13,18,19,37,193,2.785,0.05,0.105,0.14,0.15,0.29,1.51,0,0,0.0
219,Liam O'Brien,LW,RIM/ROU,16.632,128,12,12,12,24,36,138,7.625,0.09,0.09,0.09,0.18,0.275,1.065,23,50,35.965
220,Ryan Culkin,D,QUE,17.25,100,12,15,9,27,36,100,13.785,0.125,0.135,0.085,0.265,0.35,0.965,0,3,0.0
221,Steven Mercier,LW,ROU,18.118,82,13,11,12,24,36,70,24.86,0.175,0.13,0.195,0.305,0.5,0.755,340,736,47.525
222,Frederic Tanguay,LW,VIC/ROU,18.611,102,21,10,5,31,36,161,13.19,0.21,0.1,0.05,0.315,0.36,1.595,9,20,44.945
223,Samuel Groulx,D,VIC,20.217,62,8,16,12,24,36,115,6.96,0.13,0.26,0.19,0.39,0.58,1.85,1,1,100.0
224,Charles Bety,C,HAL,20.118,66,24,8,4,32,36,174,13.79,0.36,0.12,0.06,0.48,0.55,2.64,468,838,55.85
225,Hugo Laporte,D,GAT/BAC,20.482,61,9,17,10,26,36,97,9.28,0.15,0.28,0.16,0.43,0.59,1.59,1,2,50.0
226,Cole Hawes,LW,LEW/BLB,18.058,79,20,11,4,31,35,93,22.445,0.255,0.14,0.05,0.395,0.445,1.185,69,163,44.42
227,Tommy Tremblay,RW,SHA/GAT,20.304,61,14,10,11,24,35,124,11.29,0.23,0.16,0.18,0.39,0.57,2.03,0,9,0.0
228,Julien Leduc,D,VDO,16.714,122,8,14,12,22,34,129,5.875,0.065,0.12,0.095,0.18,0.28,1.05,1,4,12.5
229,Joe Dube,RW,QUE/SHA,18.885,66,18,9,7,27,34,99,17.475,0.225,0.075,0.135,0.3,0.43,1.275,223,413,27.13
230,Simon Jodoin,D,MON,19.82,61,8,14,12,22,34,135,5.93,0.13,0.23,0.2,0.36,0.56,2.21,0,0,0.0
231,Andrew Randazzo,D,DRU,20.469,64,9,14,11,23,34,131,6.87,0.14,0.22,0.17,0.36,0.53,2.05,0,1,0.0
232,Mikael Langlois,D,BAC/CAP,17.978,98,10,14,10,24,34,110,8.295,0.095,0.14,0.11,0.235,0.345,1.115,1,4,12.5
233,Kyle Farrell,C,CAP,17.075,85,13,14,7,27,34,151,5.415,0.11,0.12,0.07,0.23,0.3,1.61,299,615,49.445
234,Andrew Ryan,LW,HAL,17.166,93,15,10,9,25,34,108,13.525,0.16,0.105,0.1,0.275,0.37,1.175,34,82,40.75
235,Thierry Comtois,LW,VDO,18.003,131,8,13,13,21,34,131,6.1,0.06,0.1,0.1,0.16,0.26,1.0,696,1340,52.18
236,Adam Chapman,LW,GAT,17.684,49,15,6,12,21,33,85,17.65,0.31,0.12,0.24,0.43,0.67,1.73,247,508,48.62
237,Olivier Hinse,LW,QUE/BLB,20.04,93,12,10,11,22,33,162,8.73,0.125,0.11,0.13,0.24,0.37,1.595,219,458,48.73
238,Olivier Hotte,D,BAT,19.71,64,6,10,17,16,33,119,5.04,0.09,0.16,0.27,0.25,0.52,1.86,0,0,0.0
239,Justin Hache,D,SHA,17.179,97,5,13,15,18,33,88,6.865,0.055,0.145,0.155,0.2,0.355,0.88,0,1,0.0
240,Alexandros Soumakis,LW,GAT,17.58,48,20,9,3,29,32,96,20.83,0.42,0.19,0.06,0.6,0.67,2.0,18,43,41.86
241,Casey Babineau,D,RIM,18.97,118,7,12,13,19,32,127,5.845,0.06,0.1,0.11,0.16,0.27,1.07,0,0,0.0
242,Alexandre Touchette,C,VDO,20.696,37,15,8,9,23,32,95,15.79,0.41,0.22,0.24,0.62,0.86,2.57,392,753,52.06
243,Jean-Sebastien Dea,C,ROU,17.599,50,17,7,8,24,32,71,23.94,0.34,0.14,0.16,0.48,0.64,1.42,335,688,48.69
244,James Melindy,D,MON,17.261,101,13,3,16,16,32,97,15.09,0.125,0.025,0.14,0.15,0.28,0.89,0,1,0.0
245,Billy Lacasse,LW,CHI,20.411,61,15,8,9,23,32,156,9.62,0.25,0.13,0.15,0.38,0.52,2.56,538,962,55.93
246,Gabriel Vermette,D,CHI,19.156,119,7,12,12,19,31,104,6.455,0.06,0.1,0.1,0.15,0.25,0.87,2,4,66.665
247,Taylor Burke,RW,GAT,16.732,81,9,14,8,23,31,93,9.545,0.11,0.17,0.1,0.28,0.38,1.14,627,1178,54.16
248,Patrick Downe,D,MON,18.836,124,4,12,15,16,31,105,3.555,0.035,0.1,0.12,0.135,0.255,0.86,2,3,33.335
249,Jonathan Lavoie,RW,RIM,17.782,129,11,8,12,19,31,113,9.87,0.085,0.065,0.09,0.15,0.24,0.88,331,795,41.655
250,Samuel Hodhod,LW,SHA/BLB,17.084,68,15,10,6,25,31,90,16.815,0.265,0.16,0.1,0.425,0.525,1.51,126,285,38.05
251,Emil Sylvegard,C,DRU,18.484,65,13,8,10,21,31,142,9.15,0.2,0.12,0.15,0.32,0.48,2.18,3,12,25.0
252,Emrik Guillemette,RW,CHI,20.092,66,14,11,6,25,31,131,10.37,0.205,0.18,0.05,0.39,0.44,1.99,1,12,4.545
253,Travis McIsaac,C,PEI,20.567,68,15,9,7,24,31,160,9.38,0.22,0.13,0.1,0.35,0.46,2.35,678,1305,51.95
254,Vladislav Shalimov,LW,VDO,17.977,60,10,12,8,22,30,97,10.31,0.17,0.2,0.13,0.37,0.5,1.62,260,584,44.52
255,Jeremy Gregoire,RW,CHI,16.028,61,15,10,5,25,30,102,14.71,0.25,0.16,0.08,0.41,0.49,1.67,180,350,51.43
256,Sean Girard,D,CHI/ROU/BAT,17.934,121,3,11,16,14,30,179,1.615,0.025,0.09,0.13,0.115,0.245,1.48,0,1,0.0
257,Olivier Picard,D,GAT/VIC/BLB,17.94,100,5,10,15,15,30,100,4.77,0.05,0.09,0.145,0.13,0.28,0.925,0,1,0.0
258,Cole MacMillan,C,MON/CHI,19.755,75,12,9,8,21,29,148,7.325,0.145,0.115,0.105,0.25,0.36,1.865,47,93,42.525
259,Dominic Poulin,D,CHI,17.121,117,12,7,10,19,29,199,6.135,0.105,0.06,0.085,0.165,0.245,1.705,0,1,0.0
260,Mitchell Porowski,LW,GAT,18.735,64,14,11,4,25,29,98,14.29,0.22,0.17,0.06,0.39,0.45,1.53,30,71,42.25
261,Raman Hrabarenka,D,CAP/DRU,18.559,107,6,12,11,18,29,145,4.025,0.055,0.11,0.1,0.165,0.265,1.345,1,5,12.5
262,Jason Kelly,RW,ROU,18.601,59,11,10,8,21,29,127,8.66,0.19,0.17,0.14,0.36,0.49,2.15,22,63,34.92
263,Jonathan Drouin,C,HAL,16.469,33,7,15,7,22,29,79,8.86,0.21,0.45,0.21,0.67,0.88,2.39,7,28,25.0
264,Alec Jon Banville,LW,BAT,16.925,61,9,12,7,21,28,103,4.41,0.075,0.1,0.06,0.175,0.235,1.35,0,10,0.0
265,Troy Vance,D,VIC,17.62,80,5,12,11,17,28,92,8.63,0.055,0.135,0.11,0.19,0.295,0.91,0,0,0.0
266,Kyle Morrison,LW,GAT,19.053,35,15,5,8,20,28,73,20.55,0.43,0.14,0.23,0.57,0.8,2.09,111,206,53.88
267,Scott Trask,LW,MON,18.28,128,11,11,6,22,28,134,8.19,0.085,0.085,0.045,0.17,0.22,1.055,52,131,40.7
268,Igor Levitsky,LW,GAT,17.438,64,10,4,13,14,27,81,12.35,0.16,0.06,0.2,0.22,0.42,1.27,77,177,43.5
269,Nikita Kolesnikovs,D,SHA/BLB,18.875,50,4,13,10,17,27,62,6.45,0.08,0.26,0.2,0.34,0.54,1.24,0,0,0.0
270,Lars Lundin,D,DRU,19.135,44,5,10,12,15,27,68,7.35,0.11,0.23,0.27,0.34,0.61,1.55,0,1,0.0
271,Samuel Noreau,D,BAC,18.121,125,10,13,4,23,27,147,7.005,0.08,0.11,0.03,0.185,0.22,1.195,0,0,0.0
272,Yousseff Kabbaj,D,SHA/GAT,19.721,55,7,12,8,19,27,95,7.37,0.13,0.22,0.15,0.35,0.49,1.73,0,1,0.0
273,Gabriel Verpaelst,D,BAC,17.496,132,7,10,9,17,26,95,7.505,0.055,0.08,0.07,0.13,0.195,0.72,2,5,33.335
274,Marcus Power,RW,ROU,17.672,71,9,9,8,18,26,87,5.49,0.075,0.115,0.105,0.19,0.295,0.92,394,930,41.645
275,Jean-Sebastien Fournier,D,PEI/CAP/DRU,19.648,78,6,5,15,11,26,107,3.095,0.045,0.09,0.105,0.13,0.24,1.32,1,3,16.665
276,William Cochrane,LW,CAP/BAT,17.489,95,14,7,5,21,26,160,10.395,0.155,0.07,0.055,0.225,0.275,1.59,107,264,35.79
277,Felipe Corbo,RW,PEI,18.156,97,13,5,8,18,26,156,8.09,0.13,0.045,0.085,0.18,0.265,1.635,13,40,32.86
278,Angelo Miceli,C,VIC,17.042,55,9,7,9,16,25,68,7.145,0.09,0.16,0.09,0.25,0.34,1.13,182,408,40.67
279,Francis Turbide,D,HAL/BAC,18.154,129,11,9,5,20,25,135,7.995,0.085,0.07,0.04,0.155,0.19,1.045,349,756,47.505
280,Gabriel O'Connor,D,ROU,19.754,68,6,12,7,18,25,93,6.45,0.09,0.18,0.1,0.26,0.37,1.37,0,1,0.0
281,Alex Zafiris,C,LEW/GAT,18.52,107,6,12,7,18,25,70,8.33,0.055,0.11,0.07,0.17,0.23,0.655,267,715,37.375
282,Nikolas Brouillard,D,DRU,16.603,61,2,7,16,9,25,67,2.99,0.03,0.11,0.26,0.15,0.41,1.1,2,3,66.67
283,Mathieu Lemay,RW,ROU,16.24,61,14,5,6,19,25,120,6.195,0.125,0.045,0.145,0.17,0.315,1.71,3,23,6.52
284,Louick Marcotte,LW,PEI,17.188,84,14,5,6,19,25,112,11.52,0.145,0.055,0.045,0.2,0.245,1.22,10,22,47.5
285,Louis-Marc Aubry,C,MTL,18.845,35,13,10,2,23,25,100,13.0,0.37,0.29,0.06,0.66,0.71,2.86,276,473,58.35
286,Remi Blanchard,D,DRU,20.219,68,5,11,9,16,25,118,4.24,0.07,0.16,0.13,0.24,0.37,1.74,0,0,0.0
287,Gabriel Lemieux,D,SHA,19.965,63,6,8,11,14,25,112,5.36,0.1,0.13,0.17,0.22,0.4,1.78,0,1,0.0
288,Oliver Cooper,LW,SNB,16.471,60,10,8,6,18,24,54,18.52,0.17,0.13,0.1,0.3,0.4,0.9,12,24,50.0
289,Tomas Pavelka,D,PEI,18.297,67,6,6,12,12,24,126,4.76,0.09,0.09,0.18,0.18,0.36,1.88,1,2,50.0
290,Pascal Amyot,D,HAL,20.693,65,3,9,12,12,24,119,2.52,0.05,0.14,0.18,0.18,0.37,1.83,1,2,50.0
291,Mike Thomas,LW,SNB,20.6,57,14,5,5,19,24,96,14.58,0.25,0.09,0.09,0.33,0.42,1.68,11,23,47.83
292,Michael Santini,RW,DRU,20.562,28,7,12,5,19,24,52,13.46,0.25,0.43,0.18,0.68,0.86,1.86,7,17,41.18
293,Nicolas Dionne,C,DRU/VDO,18.14,113,12,8,3,20,23,135,9.065,0.11,0.075,0.03,0.175,0.205,1.19,362,754,48.26
294,Christophe Lalonde,RW,LEW/MON,17.173,113,7,10,6,17,23,155,6.065,0.06,0.085,0.05,0.15,0.2,1.285,3,14,12.5
295,Alexandre Tanguay,LW,RIM,17.834,97,10,7,6,17,23,85,12.235,0.11,0.07,0.06,0.18,0.24,0.89,47,127,35.1
296,Guillaume Naud,RW,VDO/VIC,17.785,63,6,6,11,12,23,86,6.98,0.1,0.1,0.17,0.19,0.37,1.37,14,37,37.84
297,Ted Stephens,C,MON,20.329,24,8,11,4,19,23,59,13.56,0.33,0.46,0.17,0.79,0.96,2.46,232,446,52.02
298,Owen Werthner,D,QUE,19.42,61,8,5,10,13,23,51,15.69,0.13,0.08,0.16,0.21,0.38,0.84,0,0,0.0
299,Benjamin Laliberte,RW,GAT/VIC,17.62,72,7,7,9,14,23,84,7.685,0.08,0.065,0.12,0.15,0.27,1.045,17,46,20.73
300,Philippe Fontaine,LW,MTL,19.568,60,11,5,6,16,22,69,15.94,0.18,0.08,0.1,0.27,0.37,1.15,10,26,38.46
301,Guillaume Cloutier,D,SNB/CHI,18.072,125,7,8,7,15,22,108,6.62,0.055,0.06,0.055,0.12,0.175,0.865,0,2,0.0
302,Vincent Marcoux,C,VIC,18.416,110,6,12,4,18,22,101,5.52,0.045,0.115,0.04,0.16,0.2,0.935,322,669,47.905
303,Vincent Richer,D,VIC/BLB,18.435,99,2,6,14,8,22,97,1.64,0.02,0.055,0.135,0.075,0.21,0.965,0,3,0.0
304,Dillon Donnelly,D,SHA,17.522,122,2,15,5,17,22,72,2.81,0.02,0.125,0.04,0.145,0.185,0.595,0,0,0.0
305,Francois Godin,D,VIC/BAT,18.096,81,3,12,6,15,21,57,5.15,0.035,0.15,0.07,0.19,0.26,0.715,0,0,0.0
306,Kyle Campbell,RW,QUE/CAP,17.288,86,6,7,8,13,21,92,6.275,0.06,0.06,0.075,0.12,0.2,0.955,96,234,40.67
307,Yan Pavel Laplante,LW,PEI,16.397,57,6,13,2,19,21,76,7.89,0.11,0.23,0.04,0.33,0.37,1.33,17,33,51.52
308,Alexandre Carrier,RW,VDO,19.573,67,6,13,2,19,21,128,4.69,0.09,0.19,0.03,0.28,0.31,1.91,15,24,62.5
309,Samuel Finn,D,LEW/VIC,20.123,111,1,11,9,12,21,82,1.11,0.01,0.105,0.08,0.115,0.2,0.745,2,2,50.0
310,Mathieu Lavallee,RW,QUE,18.627,112,10,5,6,15,21,102,10.675,0.09,0.04,0.045,0.13,0.175,0.875,5,14,59.09
311,Simon Darveau,RW,BAC/VIC,18.652,90,11,6,4,17,21,148,7.42,0.125,0.065,0.045,0.19,0.235,1.66,31,82,40.0
312,Taylor MacDougall,C,CAP,20.392,28,9,9,2,18,20,82,10.98,0.32,0.32,0.07,0.64,0.71,2.93,291,554,52.53
313,Marc-Antoine Goyette,D,SHA,19.602,51,3,12,5,15,20,69,2.54,0.035,0.13,0.145,0.165,0.305,1.64,0,0,0.0
314,Charles-David Beaudoin,D,DRU,17.179,122,7,5,8,12,20,101,6.625,0.055,0.04,0.065,0.095,0.165,0.815,2,4,25.0
315,Danick Emond,D,CHI/VIC/MON,17.902,90,4,6,10,10,20,64,4.65,0.045,0.065,0.11,0.11,0.225,0.715,0,1,0.0
316,Jonathan Racine,D,SHA,17.8,129,5,12,3,17,20,128,3.935,0.04,0.09,0.025,0.13,0.155,0.995,0,0,0.0
317,Jonathan Parisien,D,LEW/BAC/HAL,19.764,69,3,5,12,8,20,69,2.24,0.025,0.04,0.09,0.06,0.155,0.765,2,3,33.335
318,Stephen Woodworth,D,CAP,18.148,132,2,11,7,13,20,100,2.145,0.015,0.08,0.055,0.1,0.15,0.755,2,5,20.0
319,Frederick Gaudreau,C,SHA,18.374,64,5,9,6,14,20,66,7.58,0.08,0.14,0.09,0.22,0.31,1.03,205,390,52.56
320,Shawn Morton-Boutin,D,VDO,20.6,48,6,5,8,11,19,93,6.45,0.12,0.1,0.17,0.23,0.4,1.94,2,6,33.33
321,Olivier Houle,D,BAT,18.19,118,7,7,5,14,19,99,7.08,0.06,0.06,0.045,0.12,0.17,0.855,0,0,0.0
322,Jason Cameron,C,SNB,18.03,108,7,7,5,14,19,123,6.3,0.065,0.06,0.045,0.13,0.17,1.1,595,1167,51.175
323,Anthony Taylor,RW,VDO,19.666,59,13,2,4,15,19,71,18.31,0.22,0.03,0.07,0.25,0.32,1.2,8,31,25.81
324,Matthew Brown,C,QUE,19.557,63,5,11,3,16,19,111,4.5,0.08,0.17,0.05,0.25,0.3,1.76,489,928,52.69
325,Ryan Penny,C,MON,16.516,102,12,1,6,13,19,112,8.545,0.105,0.01,0.06,0.115,0.175,1.015,455,1007,45.39
326,Jerome Verrier,RW,DRU,17.35,65,10,8,1,18,19,104,9.62,0.15,0.12,0.02,0.28,0.29,1.6,111,239,46.44
327,Samuel Aquin,LW,MTL/BLB,17.442,36,9,7,3,16,19,47,19.525,0.22,0.115,0.05,0.335,0.385,1.115,76,141,55.27
328,Steve Gillard,D,HAL,19.12,79,0,10,9,10,19,74,0.0,0.0,0.175,0.135,0.175,0.315,0.965,0,0,0.0
329,Dale Deon,D,RIM/SHA,18.782,51,9,5,5,14,19,67,13.43,0.18,0.1,0.1,0.27,0.37,1.31,0,1,0.0
330,Dylan C. Capstick,D,PEI,18.225,69,5,6,8,11,19,83,7.74,0.085,0.05,0.11,0.135,0.245,1.12,0,0,0.0
331,Thomas Flynn,RW,MON,18.058,69,5,7,6,12,18,85,3.245,0.04,0.06,0.095,0.1,0.195,1.085,371,768,45.755
332,Francis Lambert-Lemay,D,DRU,17.642,118,0,9,9,9,18,63,0.0,0.0,0.075,0.075,0.075,0.15,0.52,0,1,0.0
333,Felix Bergeron,RW,GAT/CAP,19.084,68,10,6,2,16,18,52,29.21,0.305,0.05,0.015,0.355,0.37,0.95,1,3,25.0
334,Guillaume Gauthier,LW,RIM/DRU,16.009,56,9,4,5,13,18,74,12.16,0.16,0.07,0.09,0.23,0.32,1.32,216,515,41.94
335,Ludovic Kabambi,LW,BAT,17.48,64,7,7,4,14,18,103,3.465,0.055,0.055,0.035,0.115,0.15,1.165,0,4,0.0
336,Gerrad Grant,C,HAL,20.428,61,7,6,5,13,18,109,6.42,0.11,0.1,0.08,0.21,0.3,1.79,112,273,41.03
337,Maxime St-Cyr,C,ROU,17.084,62,6,6,6,12,18,90,3.37,0.05,0.05,0.05,0.105,0.155,0.89,250,539,39.65
338,Olivier Daoust,LW,MON/GAT,18.307,82,9,4,5,13,18,116,7.79,0.11,0.05,0.05,0.16,0.21,1.435,7,18,34.42
339,Petr Sidlik,D,VIC,17.657,64,2,9,7,11,18,70,2.86,0.03,0.14,0.11,0.17,0.28,1.09,0,0,0.0
340,Matt Provost,D,MTL/BLB,18.906,111,5,7,6,12,18,96,5.085,0.04,0.06,0.05,0.105,0.155,0.875,4,13,36.11
341,Brent Turnbull,RW,BAT,16.691,119,8,4,5,12,17,88,7.555,0.07,0.035,0.045,0.1,0.145,0.75,4,16,23.81
342,Raphael Corriveau,RW,QUE/CAP,17.345,54,10,2,5,12,17,53,18.87,0.19,0.04,0.09,0.22,0.31,0.98,1,8,12.5
343,Janos Hari,LW,MTL/ROU,18.369,46,4,9,4,13,17,81,4.94,0.09,0.2,0.09,0.28,0.37,1.76,178,346,51.45
344,Napessis Andre,D,CHI/DRU,18.307,86,5,7,5,12,17,56,8.895,0.06,0.09,0.05,0.15,0.205,0.665,0,0,0.0
345,Jean-Francois Grenier C.,D,ROU,17.918,87,6,5,6,11,17,94,7.325,0.075,0.05,0.1,0.125,0.23,1.04,0,2,0.0
346,Ian Saab,D,LEW/SNB,19.101,98,5,9,3,14,17,118,4.34,0.055,0.095,0.03,0.14,0.17,1.2,0,1,0.0
347,Grant West,RW,MON/SNB,19.144,55,6,6,5,12,17,51,6.0,0.06,0.06,0.05,0.115,0.165,0.645,1,8,6.25
348,Zachary Evans-Renaud,D,LEW/GAT,19.06,44,4,6,6,10,16,62,6.915,0.105,0.135,0.1,0.245,0.345,1.47,0,0,0.0
349,Julien Tremblay,RW,DRU/BAC,18.714,42,11,3,2,14,16,83,13.25,0.26,0.07,0.05,0.33,0.38,1.98,5,12,41.67
350,Anthony Cortese,D,GAT,17.673,42,3,8,5,11,16,49,6.12,0.07,0.19,0.12,0.26,0.38,1.17,4,5,80.0
351,Matt Murphy,D,VDO,16.375,61,3,6,7,9,16,51,5.88,0.05,0.1,0.11,0.15,0.26,0.84,0,0,0.0
352,Cody Linteau,LW,GAT/PEI,17.914,58,6,6,4,12,16,53,11.32,0.1,0.1,0.07,0.21,0.28,0.91,16,52,30.77
353,Stephen Anderson,RW,SNB,16.729,26,6,2,8,8,16,49,12.24,0.23,0.08,0.31,0.31,0.62,1.88,25,41,60.98
354,Matthew Bursey,RW,SHA/PEI,17.118,46,7,5,4,12,16,89,4.07,0.085,0.06,0.16,0.145,0.305,1.4,2,6,16.665
355,Joshua Desmond,D,HAL,17.856,56,5,5,6,10,16,70,3.675,0.05,0.05,0.06,0.095,0.155,0.905,0,0,0.0
356,Olivier Jodoin,LW,CAP/PEI,17.899,110,7,7,2,14,16,135,6.09,0.07,0.065,0.02,0.13,0.155,1.21,75,153,41.665
357,Eliezer Sherbatov,LW,MTL/BAC,18.935,58,6,4,5,10,15,91,6.59,0.1,0.07,0.09,0.17,0.26,1.57,77,180,42.78
358,Zachary Shannon,D,LEW/CAP,18.425,62,2,8,5,10,15,59,1.785,0.02,0.255,0.045,0.27,0.315,0.79,0,0,0.0
359,Robert Pelletier,RW,GAT,17.356,26,7,4,4,11,15,38,18.42,0.27,0.15,0.15,0.42,0.58,1.46,13,37,35.14
360,Etienne Salvail,LW,BAT,17.668,41,9,4,2,13,15,37,24.32,0.22,0.1,0.05,0.32,0.37,0.9,3,8,37.5
361,Samuel Courtemanche,LW,GAT,17.115,64,4,7,4,11,15,66,6.06,0.06,0.11,0.06,0.17,0.23,1.03,52,99,52.53
362,Olivier Dallaire,D,VDO,19.388,107,4,5,6,9,15,100,3.03,0.035,0.05,0.055,0.085,0.14,0.925,0,0,0.0
363,Jacob Conrad,LW,GAT,18.77,96,7,1,7,8,15,65,9.5,0.075,0.01,0.075,0.085,0.155,0.68,3,4,37.5
364,Wes Herrett,D,CAP/PEI/GAT,18.627,128,2,7,6,9,15,56,2.855,0.015,0.055,0.05,0.07,0.12,0.435,0,4,0.0
365,Alexandre Lemieux,C,CHI/BLB,18.246,25,7,6,2,13,15,54,7.145,0.165,0.245,0.05,0.41,0.46,1.79,61,120,49.83
366,Mitchell Maynard,RW,SHA,18.88,99,4,7,4,11,15,72,5.715,0.045,0.085,0.045,0.13,0.175,0.775,47,83,60.54
367,Alex Souligny,RW,HAL,17.347,52,5,5,4,10,14,62,8.06,0.1,0.1,0.08,0.19,0.27,1.19,6,10,60.0
368,Loic Leduc,D,CAP,16.754,101,3,6,5,9,14,50,6.795,0.03,0.06,0.045,0.085,0.13,0.455,0,1,0.0
369,Adam Stevens,C,BAT,17.093,62,8,2,4,10,14,77,10.39,0.13,0.03,0.06,0.16,0.23,1.24,256,546,46.89
370,Kurt Etchegary,C,QUE,16.841,61,5,4,5,9,14,65,7.69,0.08,0.07,0.08,0.15,0.23,1.07,260,532,48.87
371,Vincent Boudreau-Plouffe,RW,CAP,17.925,64,4,5,5,9,14,82,4.88,0.06,0.08,0.08,0.14,0.22,1.28,230,462,49.78
372,Alexandre Larouche,LW,BAC,17.58,63,5,4,5,9,14,69,7.25,0.08,0.06,0.08,0.14,0.22,1.1,2,6,33.33
373,Alexandre Leclerc,D,ROU,17.059,120,1,9,4,10,14,70,1.25,0.01,0.07,0.04,0.08,0.11,0.585,0,0,0.0
