,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP,FOW,FOT,FOW%
366,Ryan Falkenham,RW,HAL,18.06,161,30,13,11,43,54,181,15.482,0.206,0.064,0.066,0.271,0.342,1.361,355,761,42.625
367,Brent Turnbull,RW,BAT/QUE/SHE/RIM,18.442,180,25,19,10,44,54,272,9.343,0.148,0.128,0.062,0.275,0.338,1.595,20,55,38.332
368,Tomas Filippi,RW,BAC,19.365,60,19,21,13,40,53,187,10.16,0.32,0.35,0.22,0.67,0.88,3.12,365,734,49.73
369,Jakub Zboril,D,SNB,18.063,94,19,15,19,34,53,195,9.47,0.21,0.16,0.205,0.37,0.575,2.095,0,0,0.0
370,Francis Turbide,D,BAC,19.904,201,13,23,17,36,53,241,4.962,0.055,0.108,0.085,0.162,0.25,1.288,391,810,49.28
371,Felix Lauzon,C,VIC,16.877,126,25,10,18,35,53,132,18.455,0.2,0.08,0.145,0.28,0.415,1.04,1022,2074,48.21
372,Guillaume McSween,D,RIM/GAT,18.69,153,11,19,23,30,53,162,5.568,0.056,0.12,0.11,0.182,0.291,1.074,0,2,0.0
373,Guillaume Beaudoin,D,BLB,18.683,151,8,19,26,27,53,200,3.322,0.051,0.119,0.18,0.175,0.355,1.524,0,0,0.0
374,Cameron Yarwood,D,VIC/MON,19.96,86,9,14,30,23,53,171,3.105,0.065,0.22,0.31,0.285,0.595,1.845,1,2,25.0
375,Emil Aronsson,C,BLB,18.438,96,18,17,17,35,52,130,13.9,0.185,0.175,0.175,0.365,0.545,1.355,719,1392,51.68
376,Maxime Villemaire,C,SNB/DRU,19.42,78,29,13,10,42,52,236,12.255,0.39,0.18,0.13,0.57,0.7,3.205,131,279,46.395
377,Nicolas Larocque-Marcoux,D,VDO,19.806,62,21,17,14,38,52,153,13.73,0.34,0.27,0.23,0.61,0.84,2.47,3,13,23.08
378,Nathan Beaulieu,D,SNB,18.777,53,11,21,20,32,52,150,7.33,0.21,0.4,0.38,0.6,0.98,2.83,0,1,0.0
379,Morgan Ellis,D,CAP/SHA,19.376,60,15,17,20,32,52,199,7.54,0.25,0.28,0.33,0.53,0.87,3.32,0,0,0.0
380,Denis Gorbunov,LW,BAC,18.845,61,21,15,15,36,51,138,15.22,0.34,0.25,0.25,0.59,0.84,2.26,153,318,48.11
381,Mario Huber,C,VIC,19.102,63,20,17,14,37,51,125,16.0,0.32,0.27,0.22,0.59,0.81,1.98,477,964,49.48
382,William Bower,C,MON,17.104,135,17,23,11,40,51,182,11.105,0.168,0.182,0.073,0.345,0.418,1.37,671,1479,46.085
383,James Melindy,D,MON,18.262,128,13,11,27,24,51,172,8.06,0.105,0.085,0.215,0.19,0.4,1.34,0,1,0.0
384,David Storto,RW,SHE,18.998,60,27,16,8,43,51,140,19.29,0.45,0.27,0.13,0.72,0.85,2.33,4,11,36.36
385,Jordan Ty Fournier,RW,VIC/CAP,17.949,117,19,23,9,42,51,175,14.32,0.17,0.195,0.075,0.355,0.435,1.47,7,23,31.37
386,Sean Girard,D,BAT,18.935,124,6,22,23,28,51,253,2.555,0.05,0.18,0.185,0.23,0.415,2.05,0,1,0.0
387,Kevin Klima,C,MON,18.278,52,23,16,11,39,50,93,24.73,0.44,0.31,0.21,0.75,0.96,1.79,280,655,42.75
388,Thomas Gobeil,RW,BAC/CHI/VDO,18.076,147,22,16,12,38,50,300,8.232,0.185,0.148,0.082,0.332,0.415,2.302,17,36,46.572
389,Antoine Morand,C,BAT,16.573,48,14,23,13,37,50,81,17.28,0.29,0.48,0.27,0.77,1.04,1.69,379,796,47.61
390,Charles Guevremont,C,CHI/CAP,19.669,136,24,9,17,33,50,202,10.645,0.175,0.035,0.222,0.21,0.432,1.578,148,355,20.92
391,Jonathan Oligny,D,DRU/CAP,20.091,130,9,26,15,35,50,224,4.005,0.07,0.2,0.115,0.27,0.385,1.725,0,0,0.0
392,Samuel Tremblay,C,BLB/GAT,19.544,170,20,13,17,33,50,230,9.45,0.143,0.095,0.105,0.232,0.34,1.438,742,1392,53.478
393,Pierre-Olivier Morin,LW,SHA,20.397,66,20,20,10,40,50,184,10.87,0.3,0.3,0.15,0.61,0.76,2.79,413,806,51.24
394,Vincent Lanoue,D,QUE/VDO/VIC,17.329,171,5,21,24,26,50,110,4.235,0.04,0.135,0.165,0.175,0.34,0.708,0,0,0.0
395,Cameron Critchlow,LW,HAL,19.743,68,21,16,13,37,50,156,13.46,0.31,0.24,0.19,0.54,0.74,2.29,247,441,56.01
396,Jeremie Blain,D,VIC/BAT,19.491,58,9,15,26,24,50,121,7.44,0.16,0.26,0.45,0.41,0.86,2.09,0,0,0.0
397,Connor Moynihan,LW,HAL,17.406,189,26,15,9,41,50,229,11.482,0.148,0.075,0.05,0.225,0.27,1.297,8,25,30.95
398,Etienne Brodeur,LW,CHI,20.518,63,22,14,13,36,49,197,11.17,0.35,0.22,0.21,0.57,0.78,3.13,24,46,52.17
399,Raphael Pouliot,LW,BLB,20.417,66,24,15,10,39,49,167,14.37,0.36,0.23,0.15,0.59,0.74,2.53,31,79,39.24
400,Samuel Noreau,D,BAC,19.122,124,12,23,14,35,49,268,4.83,0.1,0.185,0.11,0.28,0.385,2.12,0,0,0.0
401,Landon Schiller,C,CHI,20.152,120,22,16,11,38,49,214,10.22,0.18,0.13,0.09,0.31,0.4,1.775,129,310,41.27
402,Brendan Duke,D,QUE/HAL,19.598,153,4,17,27,21,48,195,2.06,0.03,0.103,0.167,0.125,0.295,1.318,1,1,25.0
403,Matthew Bursey,RW,SHA/PEI/BLB/CHA,18.87,155,19,17,12,36,48,314,5.875,0.118,0.122,0.068,0.242,0.305,1.998,198,403,45.61
404,Alex Emond,C,RIM/DRU,19.998,63,23,14,11,37,48,164,14.02,0.37,0.22,0.17,0.59,0.76,2.6,834,1460,57.12
405,Anthony Gingras,D,QUE/BAT/CHI/VIC,19.044,267,11,16,21,27,48,252,4.948,0.042,0.08,0.098,0.117,0.213,0.895,3,4,31.25
406,Jakub Culek,LW,RIM/CAP,19.521,64,17,18,12,35,47,163,12.435,0.34,0.21,0.2,0.555,0.755,2.69,144,320,59.81
407,Andrew O'Brien,D,CHI/ROU,19.316,135,10,17,20,27,47,245,3.835,0.075,0.125,0.15,0.2,0.35,1.815,1,4,12.5
408,Jeremy Auger,C,DRU/SHA/ROU,17.718,197,18,20,9,38,47,224,9.06,0.105,0.105,0.042,0.21,0.252,1.145,570,1249,48.545
409,Aidan Kelly,RW,SNB/BAT,19.08,112,12,18,17,30,47,119,9.52,0.105,0.16,0.15,0.26,0.405,1.055,119,219,55.975
410,Mathieu Nadeau,RW,VIC/VDO,17.947,76,16,21,9,37,46,119,12.83,0.145,0.155,0.095,0.305,0.402,1.118,169,401,26.355
411,Mickael Beauregard,D,GAT/CHI,19.065,237,8,23,15,31,46,209,3.992,0.041,0.116,0.062,0.158,0.221,1.035,0,1,0.0
412,Trey Lewis,D,HAL,19.543,136,11,21,14,32,46,191,7.765,0.085,0.125,0.1,0.21,0.308,1.182,1,5,12.5
413,Otto Somppi,C,HAL,17.673,59,13,12,21,25,46,106,12.26,0.22,0.2,0.36,0.42,0.78,1.8,459,860,53.37
414,Alexandre Delisle-Houde,C,SHA/BLB/VDO,18.226,154,18,15,13,33,46,178,13.946,0.171,0.098,0.103,0.269,0.371,1.255,1096,2049,52.981
415,Danick Emond,D,VIC/MON,19.652,129,8,9,29,17,46,134,3.608,0.038,0.09,0.172,0.128,0.3,0.895,1,2,12.5
416,Mitchell Balmas,LW,CHA,16.992,123,25,8,12,33,45,214,10.595,0.195,0.06,0.095,0.255,0.355,1.685,307,686,43.825
417,Jason Bell,D,CAP/SNB/BAT,17.638,141,18,13,14,31,45,172,11.86,0.112,0.073,0.072,0.185,0.258,1.022,0,1,0.0
418,Aaron Hoyles,D,BLB/SHE,18.947,249,7,20,18,27,45,203,4.364,0.04,0.089,0.076,0.129,0.206,0.88,0,2,0.0
419,Yvan Mongo,C,BLB,17.764,119,21,13,11,34,45,188,8.23,0.132,0.088,0.082,0.22,0.302,1.507,91,166,37.218
420,Gabriel Vermette,D,CHI/DRU,20.156,133,10,14,21,24,45,131,7.705,0.075,0.105,0.16,0.18,0.34,0.98,2,5,41.665
421,Charley Graaskamp,C,DRU/QUE,19.623,57,20,17,8,37,45,103,19.42,0.35,0.3,0.14,0.65,0.79,1.81,128,304,42.11
422,Jason Fuchs,C,ROU,18.004,57,14,19,12,33,45,108,12.96,0.25,0.33,0.21,0.58,0.79,1.89,209,511,40.9
423,Kyle Tibbo,LW,MON/VIC,18.6,121,20,15,9,35,44,162,12.45,0.165,0.125,0.075,0.29,0.365,1.335,42,117,35.655
424,Samuel Courtemanche,LW,GAT/RIM,18.366,176,15,19,10,34,44,229,7.872,0.105,0.11,0.053,0.213,0.265,1.34,61,116,52.022
425,Patrick Delisle-Houde,LW,MON,20.085,63,15,19,10,34,44,122,12.3,0.24,0.3,0.16,0.54,0.7,1.94,107,211,50.71
426,Jessyko Bernard,RW,ROU/PEI,20.43,55,17,10,17,27,44,100,17.0,0.31,0.18,0.31,0.49,0.8,1.82,110,228,48.25
427,Chase Harwell,RW,SHE,17.926,162,20,16,8,36,44,251,7.948,0.13,0.108,0.048,0.242,0.29,1.645,393,779,50.08
428,Erik Robichaud,C,MON/PEI,18.922,124,15,19,9,34,43,148,10.415,0.12,0.145,0.065,0.27,0.335,1.185,747,1524,49.17
429,Mikael Tam,D,QUE,20.389,68,15,19,9,34,43,200,7.5,0.22,0.28,0.13,0.5,0.63,2.94,0,0,0.0
430,Frank Schumacher,D,SHA/GAT,19.426,66,15,15,13,30,43,210,7.54,0.23,0.21,0.21,0.44,0.65,3.085,0,0,0.0
431,Joe Veleno,C,SNB,15.672,62,13,19,11,32,43,151,8.61,0.21,0.31,0.18,0.52,0.69,2.44,214,504,42.46
432,Christopher Caissy,RW,BAT/MON,19.24,55,16,15,12,31,43,118,6.78,0.15,0.14,0.115,0.29,0.405,1.115,2,4,25.0
433,Quinn O'Brien,RW,ROU/CHA,19.822,197,25,12,5,37,42,215,9.801,0.125,0.036,0.016,0.161,0.178,1.322,330,661,46.11
434,Jean-Francois Leblanc,C,BAC/VDO/VIC,19.037,112,17,6,19,23,42,117,14.815,0.16,0.055,0.175,0.215,0.39,1.05,722,1332,54.005
435,Egor Popov,RW,BAT,18.077,102,13,19,10,32,42,183,7.38,0.135,0.18,0.1,0.315,0.415,1.815,3,8,37.5
436,Stephen Woodworth,D,CAP,19.899,203,7,18,17,25,42,137,4.962,0.025,0.09,0.078,0.122,0.2,0.63,0,1,0.0
437,Vincent Arseneau,LW,SHA,19.973,107,20,8,14,28,42,242,7.615,0.195,0.075,0.135,0.27,0.4,2.3,8,19,42.265
438,Zack MacEwen,C,MON,18.688,75,11,19,12,30,42,175,5.965,0.13,0.145,0.14,0.275,0.415,2.19,462,904,75.445
439,Mirko Hoefflin,C,BAT,19.242,59,18,14,10,32,42,148,12.16,0.31,0.24,0.17,0.54,0.71,2.51,339,671,50.52
440,Daniil Miromanov,D,BAT,18.18,64,22,11,9,33,42,190,11.58,0.34,0.17,0.14,0.52,0.66,2.97,1,12,8.33
441,Philippe Bureau-Blais,D,BLB,19.895,68,7,17,18,24,42,119,5.135,0.09,0.235,0.245,0.32,0.565,1.85,0,0,0.0
442,Alexandre Durette,RW,BAC/VDO,19.538,65,17,12,13,29,42,117,14.53,0.26,0.18,0.2,0.45,0.65,1.8,367,721,50.9
443,Sacha Guimond,D,BAC,20.469,65,9,18,14,27,41,126,7.14,0.14,0.28,0.22,0.42,0.63,1.94,1,1,100.0
444,Mathieu Sevigny,LW,DRU,17.012,126,23,9,9,32,41,184,13.12,0.185,0.07,0.07,0.255,0.325,1.455,464,939,49.175
445,Kelly Klima,RW,MON,18.278,62,24,8,9,32,41,131,18.32,0.39,0.13,0.15,0.52,0.66,2.11,5,20,25.0
446,Antoine Quevillon,LW,ROU,19.795,63,15,13,13,28,41,160,9.38,0.24,0.21,0.21,0.44,0.65,2.54,35,94,37.23
447,Samuel Aquin,LW,BLB/SHA,18.443,75,14,18,9,32,41,113,13.75,0.2,0.235,0.115,0.44,0.555,1.49,329,655,50.955
448,Robert Pelletier,RW,GAT/BAT/CHA,18.607,116,15,20,6,35,41,246,7.685,0.135,0.17,0.055,0.305,0.363,2.1,283,624,41.902
449,Marc-Olivier Crevier-Morin,D,GAT,18.648,127,8,23,9,31,40,118,10.19,0.078,0.158,0.06,0.235,0.295,0.928,1,1,50.0
450,Kristian Pospisil,LW,BLB,19.398,52,25,10,5,35,40,159,15.72,0.48,0.19,0.1,0.67,0.77,3.06,4,12,33.33
451,William Cochrane,LW,BAT/CAP/VIC,18.489,122,16,16,8,32,40,234,6.84,0.13,0.13,0.065,0.26,0.325,1.92,142,347,40.315
452,Liam Murphy,LW,MON,17.152,109,16,14,10,30,40,133,12.78,0.15,0.125,0.09,0.275,0.36,1.2,155,354,43.17
453,Charles-Olivier Roussel,D,SNB,20.006,58,13,10,17,23,40,141,9.22,0.22,0.17,0.29,0.4,0.69,2.43,0,0,0.0
454,Brendan Hamelin,RW,BLB,17.282,96,16,15,9,31,40,126,14.368,0.205,0.115,0.068,0.315,0.382,1.425,32,84,28.985
455,Mathieu Guertin,LW,VDO,19.286,67,16,12,11,28,39,116,13.79,0.24,0.18,0.16,0.42,0.58,1.73,16,35,45.71
456,Eric Leger,LW,MON/BAC,17.627,113,22,10,7,32,39,231,6.97,0.145,0.057,0.042,0.195,0.238,1.777,64,156,30.06
457,Jesse Lussier,D,HAL/CHI,20.032,111,6,15,18,21,39,170,3.68,0.06,0.135,0.16,0.19,0.35,1.535,1,2,25.0
458,Alexandre Roy,LW,CHI/DRU,19.365,104,11,15,13,26,39,188,7.055,0.108,0.078,0.12,0.182,0.305,1.58,41,109,32.737
459,Ross MacDougall,D,QUE,18.028,77,11,15,13,26,39,121,9.505,0.115,0.15,0.13,0.27,0.4,1.27,2,3,33.335
460,Lukas Cingel,RW,BAC,18.941,63,18,11,9,29,38,148,12.16,0.29,0.17,0.14,0.46,0.6,2.35,1,5,20.0
461,Jonathan Lessard,RW,BAC,20.562,50,27,6,5,33,38,181,14.92,0.54,0.12,0.1,0.66,0.76,3.62,5,15,33.33
462,Denis Kindl,C,CAP,19.113,62,18,10,10,28,38,143,12.59,0.29,0.16,0.16,0.45,0.61,2.31,270,601,44.93
463,Jakub Izacky,LW,SNB,18.807,63,21,10,7,31,38,126,16.67,0.33,0.16,0.11,0.49,0.6,2.0,6,9,66.67
464,Dylan Anderson,C,BLB,20.553,68,13,16,9,29,38,119,10.92,0.19,0.24,0.13,0.43,0.56,1.75,704,1264,55.7
465,Nicolas Leblond,RW,BAC/CHA,18.911,153,14,16,8,30,38,129,11.155,0.098,0.098,0.048,0.198,0.248,0.872,25,80,22.848
466,Aaron  Kerr,LW,BAT/DRU,18.188,115,18,13,7,31,38,159,8.628,0.122,0.098,0.032,0.215,0.248,1.308,633,1157,56.408
467,Jean-Simon Deslauriers,D,CAP/GAT,17.712,130,7,17,14,24,38,88,8.19,0.07,0.148,0.103,0.215,0.322,0.755,6,14,11.538
468,Julien Lepage,D,BAC/CHI,18.902,170,6,18,14,24,38,134,4.2,0.038,0.098,0.085,0.132,0.215,0.832,1,2,25.0
469,Alexandre Leclerc,D,ROU/CHI/BAT,19.684,225,7,20,11,27,38,180,3.882,0.038,0.088,0.054,0.126,0.171,0.944,1,1,25.0
470,Charles Coyle,RW,SNB,19.538,23,15,18,5,33,38,80,18.75,0.65,0.78,0.22,1.43,1.65,3.48,152,312,48.72
471,Jean-Philippe Mathieu,D,RIM/DRU,20.46,47,8,22,8,30,38,80,10.0,0.17,0.47,0.17,0.64,0.81,1.7,0,0,0.0
472,Will Thompson,D,SNB/CHA,17.455,165,9,16,13,25,38,198,4.842,0.062,0.103,0.085,0.165,0.25,1.242,0,1,0.0
473,Andrew Picco,D,RIM,17.704,134,5,16,17,21,38,106,3.825,0.032,0.125,0.132,0.158,0.282,0.768,0,1,0.0
474,Michael Abbott,D,PEI/SNB/GAT,18.303,120,12,9,16,21,37,138,8.242,0.165,0.1,0.208,0.265,0.47,1.9,1,3,16.665
475,Garrett Clarke,LW,BAT/GAT,18.864,55,9,12,16,21,37,124,7.26,0.16,0.22,0.29,0.38,0.67,2.25,0,0,0.0
476,Maximilien Le Sieur,RW,SHA,18.965,61,20,7,10,27,37,119,16.81,0.33,0.11,0.16,0.44,0.61,1.95,182,343,53.06
477,Matt Jones,C,BAC,19.486,53,17,12,7,29,36,123,13.82,0.32,0.23,0.13,0.55,0.68,2.32,462,1095,42.19
478,Justice Dundas,RW,SNB,20.373,61,22,8,6,30,36,129,17.05,0.36,0.13,0.1,0.49,0.59,2.11,11,33,33.33
479,Dzmitry Ambrozheichik,RW,BAC,19.475,57,13,15,8,28,36,105,12.38,0.23,0.26,0.14,0.49,0.63,1.84,5,13,38.46
480,Kelly Bent,RW,PEI/GAT/SNB/HAL,19.679,215,13,15,8,28,36,209,6.39,0.073,0.104,0.032,0.18,0.212,1.1,25,75,26.644
481,Cory MacIntosh,LW,CAP,19.839,71,15,12,8,27,35,143,5.395,0.11,0.09,0.215,0.2,0.415,1.685,362,722,57.065
482,Alexandre Chenevert,D,BAC,19.839,177,4,14,17,18,35,181,2.115,0.025,0.07,0.085,0.1,0.185,1.032,0,0,0.0
483,Thierry Comtois,LW,VDO,19.004,131,10,13,12,23,35,140,7.17,0.075,0.1,0.09,0.175,0.27,1.065,675,1192,56.515
484,Christophe Losier,C,BAT,20.392,51,16,15,4,31,35,88,18.18,0.31,0.29,0.08,0.61,0.69,1.73,520,929,55.97
485,Marc-Antoine Bouillon,RW,QUE/BLB/DRU,18.078,62,16,13,6,29,35,136,5.88,0.13,0.105,0.05,0.24,0.285,1.115,6,19,15.79
486,Alex Breton,D,GAT,17.696,106,10,21,4,31,35,130,9.79,0.09,0.17,0.03,0.265,0.295,1.095,0,0,0.0
487,Philippe Archambault,D,QUE/CHI,19.704,178,4,16,14,20,34,94,5.13,0.03,0.075,0.07,0.11,0.178,0.552,0,1,0.0
488,Olivier Croteau,LW,PEI,19.617,63,15,11,8,26,34,138,10.87,0.24,0.17,0.13,0.41,0.54,2.19,14,28,50.0
489,William Couture,C,SHE/RIM,18.824,180,11,13,10,24,34,132,8.352,0.068,0.08,0.05,0.148,0.198,0.798,731,1490,49.448
490,Francis Lambert-Lemay,D,DRU/QUE,19.392,203,2,19,13,21,34,198,0.962,0.008,0.08,0.057,0.092,0.15,1.012,0,2,0.0
491,Jonathan Racine,D,SHA/MON,18.801,122,11,12,11,23,34,164,6.34,0.09,0.095,0.09,0.185,0.275,1.345,0,0,0.0
492,Vytal Cote,D,VIC/BAT/VDO,18.112,159,7,15,12,22,34,136,5.465,0.045,0.11,0.088,0.155,0.242,0.875,96,230,33.668
493,Anthony Sorrentino,C,CAP/HAL,19.603,67,22,2,10,24,34,141,15.6,0.33,0.03,0.15,0.36,0.51,2.1,134,263,50.95
494,Kevin Laliberte,D,PEI/CHA/DRU,18.338,235,3,10,21,13,34,237,1.545,0.02,0.038,0.091,0.058,0.149,1.119,0,1,0.0
495,Matthieu Theriault,C,VDO,19.187,66,14,10,9,24,33,114,12.28,0.21,0.15,0.14,0.36,0.5,1.73,531,934,56.85
496,Deverick Ottereyes,C,PEI/CHA/GAT,18.166,152,10,17,6,27,33,108,10.067,0.07,0.115,0.038,0.182,0.22,0.758,505,1110,45.438
497,Casey Babineau,D,RIM,19.97,123,7,15,11,22,33,128,5.775,0.06,0.12,0.09,0.18,0.27,1.035,0,0,0.0
498,David Henley,D,VDO/CHA,17.759,185,8,9,15,17,32,166,4.792,0.045,0.05,0.112,0.095,0.205,0.962,0,4,0.0
499,Matthew Klebanskyj,D,SHA/MON,18.584,148,5,10,17,15,32,97,5.238,0.032,0.051,0.11,0.084,0.194,0.669,0,0,0.0
500,Daniel Krenzelok,D,VDO/VIC,17.63,113,3,11,18,14,32,165,1.805,0.03,0.1,0.16,0.125,0.285,1.465,0,0,0.0
501,Nathan Tremblay,RW,VDO,16.919,106,14,11,7,25,32,122,10.525,0.13,0.105,0.065,0.235,0.3,1.13,8,18,40.0
502,Jonathan Deschamps,D,SHE/CAP/SHA,18.54,260,5,17,10,22,32,189,3.33,0.025,0.076,0.042,0.101,0.146,0.785,3,4,25.0
503,Alexis Bernier,D,ROU/SHE,19.998,133,8,14,10,22,32,168,4.855,0.06,0.105,0.075,0.165,0.24,1.265,1,1,50.0
504,Axel Rioux,RW,QUE/SHE,19.839,113,11,17,4,28,32,153,15.538,0.098,0.085,0.068,0.18,0.248,0.91,59,166,36.655
505,Adam Janosik,D,GAT,19.02,51,6,17,9,23,32,96,6.25,0.12,0.33,0.18,0.45,0.63,1.88,1,1,100.0
506,Mikael Langlois,D,BAC/CAP/GAT,18.979,96,6,16,10,22,32,136,4.475,0.06,0.16,0.11,0.22,0.335,1.37,1,4,12.5
507,Marc-Antoine Carrier,D,QUE,19.932,84,10,9,13,19,32,102,9.415,0.12,0.11,0.17,0.235,0.405,1.3,2,4,25.0
508,Marc-Andre Levesque,D,PEI,20.668,68,5,14,13,19,32,95,5.26,0.07,0.21,0.19,0.28,0.47,1.4,0,0,0.0
509,Brandon Gormley,D,MON/SHA,19.573,35,10,15,7,25,32,132,7.58,0.29,0.43,0.2,0.71,0.91,3.77,0,0,0.0
510,Auguste Impose,RW,QUE,18.243,50,15,11,6,26,32,74,20.27,0.3,0.22,0.12,0.52,0.64,1.48,107,292,36.64
511,Philippe Pelletier-Leblanc,LW,DRU,17.772,129,17,9,6,26,32,157,7.475,0.092,0.058,0.038,0.148,0.182,1.068,33,96,25.718
512,Taylor Ford,D,HAL,17.839,134,6,13,13,19,32,120,5.39,0.04,0.095,0.095,0.14,0.24,0.9,1,3,50.0
513,Sebastien Payette,D,CAP,19.877,54,7,15,10,22,32,72,9.72,0.13,0.28,0.19,0.41,0.59,1.33,0,4,0.0
514,Alexandre Landreville,C,GAT,17.894,133,8,15,8,23,31,126,6.515,0.06,0.11,0.06,0.17,0.235,0.95,542,1049,50.51
515,Jurij Repe,D,SNB,18.496,87,10,11,10,21,31,125,7.675,0.11,0.125,0.115,0.235,0.35,1.415,4,12,44.445
516,Guillaume Rioux-Legault,D,VDO/CHA/RIM,19.792,207,5,12,14,17,31,147,2.364,0.018,0.045,0.059,0.062,0.121,0.724,0,1,0.0
517,Vincent Milot-Ouellet,RW,GAT,16.857,57,12,11,8,23,31,88,13.64,0.21,0.19,0.14,0.4,0.54,1.54,1,3,33.33
518,Emil Sylvegard,C,DRU,18.484,65,13,8,10,21,31,142,9.15,0.2,0.12,0.15,0.32,0.48,2.18,3,12,25.0
519,Jake Barter,D,VIC/BAT,17.992,126,3,14,14,17,31,105,3.02,0.025,0.11,0.115,0.135,0.245,0.835,1,1,50.0
520,Maxime Presseault,LW,VDO,18.846,110,15,9,7,24,31,105,9.56,0.095,0.108,0.082,0.202,0.285,0.965,97,241,39.71
521,Pascal Corbeil,D,BLB,17.149,56,9,17,5,26,31,95,5.0,0.09,0.17,0.05,0.26,0.31,1.315,0,0,0.0
522,Vladislav Shalimov,LW,VDO,17.977,60,10,12,8,22,30,97,10.31,0.17,0.2,0.13,0.37,0.5,1.62,260,584,44.52
523,Devon MacAusland,C,MON,20.315,51,14,9,7,23,30,140,10.0,0.27,0.18,0.14,0.45,0.59,2.75,174,374,46.52
524,Zachary Taylor,D,SHA/HAL,19.745,195,5,14,11,19,30,114,4.22,0.03,0.076,0.084,0.109,0.19,0.649,1,1,50.0
525,Aaron Dutra,D,QUE,19.159,104,8,10,11,18,29,124,5.705,0.07,0.085,0.095,0.155,0.245,1.065,0,0,0.0
526,Samuel Thibault,D,BAC,18.46,139,4,15,10,19,29,129,2.44,0.03,0.08,0.052,0.11,0.162,0.968,0,1,0.0
527,Alexandre Boivin,C,QUE,18.373,79,7,10,12,17,29,64,11.075,0.085,0.125,0.15,0.21,0.36,0.82,282,628,45.115
528,Arnaud Durandeau,LW,HAL,16.668,63,12,13,4,25,29,105,11.43,0.19,0.21,0.06,0.4,0.46,1.67,3,13,23.08
529,Matthew Hobbs,D,VIC/PEI,20.515,66,7,14,8,21,29,101,6.93,0.11,0.21,0.12,0.32,0.44,1.53,0,0,0.0
530,Jerome Raymond,C,DRU,19.371,42,13,10,6,23,29,89,14.61,0.31,0.24,0.14,0.55,0.69,2.12,457,873,52.35
531,Timotej Sille,C,VDO,18.234,60,11,5,12,16,28,74,14.86,0.18,0.08,0.2,0.27,0.47,1.23,250,543,46.04
532,Patrick Walsh,LW,QUE/BAT,18.656,112,13,8,7,21,28,129,9.87,0.13,0.108,0.12,0.242,0.363,1.49,141,342,42.028
533,Tyler Hylland,LW,BLB,16.902,113,14,5,9,19,28,150,9.54,0.125,0.04,0.08,0.165,0.245,1.32,26,51,55.0
534,Dany Potvin,LW,CAP,20.014,60,19,4,5,23,28,104,19.09,0.405,0.035,0.045,0.44,0.485,2.105,26,70,18.84
535,Jason Cameron,C,SNB,19.781,194,14,8,6,22,28,279,5.943,0.08,0.045,0.038,0.122,0.158,1.405,1486,2923,51.688
536,Dillon Donnelly,D,SHA/QUE/MON,19.272,159,2,14,12,16,28,91,2.548,0.012,0.075,0.08,0.085,0.165,0.562,0,2,0.0
537,Kyle Morrison,LW,GAT,19.053,35,15,5,8,20,28,73,20.55,0.43,0.14,0.23,0.57,0.8,2.09,111,206,53.88
538,Stefan Jr Matteau,LW,BLB,18.56,35,18,6,4,24,28,121,14.88,0.51,0.17,0.11,0.69,0.8,3.46,63,125,50.4
539,Colby Tower,C,CAP/QUE,18.088,115,9,12,7,21,28,78,11.705,0.08,0.1,0.06,0.18,0.245,0.675,277,732,37.355
540,Alex Noel,RW,PEI,19.19,66,10,13,5,23,28,118,8.47,0.15,0.2,0.08,0.35,0.42,1.79,482,959,50.26
541,Simon Chevrier,RW,BAC,17.825,72,13,8,7,21,28,77,14.875,0.175,0.065,0.125,0.245,0.365,1.24,49,150,32.135
542,Miguel Picard,C,BLB,16.856,118,9,11,8,20,28,100,9.215,0.08,0.1,0.065,0.175,0.24,0.845,758,1527,50.255
543,Loic Leduc,D,CAP/RIM,18.505,166,8,8,11,16,27,133,6.005,0.058,0.048,0.073,0.1,0.17,0.86,0,1,0.0
544,Guillaume Beaudry,D,BAC/CHA,18.49,140,6,10,11,16,27,123,7.352,0.045,0.078,0.073,0.118,0.19,0.835,0,5,0.0
545,Olivier Desjardins,D,VDO,17.792,127,4,9,14,13,27,103,4.91,0.03,0.07,0.11,0.1,0.215,0.8,0,3,0.0
546,Olivier Houle,D,BAT,19.19,112,5,12,10,17,27,139,4.12,0.045,0.105,0.09,0.15,0.245,1.24,0,1,0.0
547,Vincent Richer,D,BLB/SHE,19.436,87,7,6,14,13,27,117,6.105,0.1,0.06,0.145,0.16,0.305,1.43,0,3,0.0
548,Maxime Gravel,D,RIM/VDO,18.09,69,4,13,10,17,27,88,2.985,0.04,0.205,0.135,0.245,0.375,1.2,0,2,0.0
549,Nikita Kolesnikovs,D,SHA/BLB,18.875,50,4,13,10,17,27,62,6.45,0.08,0.26,0.2,0.34,0.54,1.24,0,0,0.0
550,Vladislav Lysenko,D,SHE/VDO/CHA,18.014,131,8,4,15,12,27,153,4.52,0.065,0.035,0.115,0.09,0.205,1.165,1,2,25.0
551,Ilya Zinoviev,LW,SHA,17.503,61,10,10,7,20,27,118,8.47,0.16,0.16,0.11,0.33,0.44,1.93,3,6,50.0
552,Yousseff Kabbaj,D,SHA/GAT,19.721,55,7,12,8,19,27,95,7.37,0.13,0.22,0.15,0.35,0.49,1.73,0,1,0.0
