,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP,xG,xG/GP,eTOI,eTOI/GP,eG/60,eA1/60,eA2/60,eP1/60,eP/60,eSh/60,exG/60,QoT TOI,QoC TOI,QoT GF%,QoC GF%,GF%Rel,GF%,GF,GA,HD G,HD Sh,HD Sh%,MD G,MD Sh,MD Sh%,LD G,LD Sh,LD Sh%,FOW,FOT,FOW%
214,Guillaume Brisebois,D,BAT,17.403,175,17,21,35,38,73,267,7.072,0.122,0.115,0.202,0.238,0.44,1.642,6.74,0.122,1346.602,23.772,0.31,0.283,0.512,0.59,1.105,4.115,0.302,17.648,18.358,44.498,53.073,-4.41,39.59,182,290,2,10,18.332,1,10,6.25,14,247,6.498,2,4,12.5
215,Simon Desbiens,LW,SHE/BAC,19.626,183,34,24,15,58,73,320,5.07,0.094,0.058,0.046,0.151,0.2,1.442,5.682,0.156,467.374,16.922,0.36,0.224,0.184,0.582,0.766,5.295,0.571,18.368,18.229,41.505,52.581,-57.889,16.275,102,211,6,46,5.908,11,53,9.19,17,221,3.831,128,269,46.486
216,Yannick Veilleux,RW,MON,19.562,65,34,16,23,50,73,275,12.36,0.52,0.25,0.35,0.77,1.12,4.23,35.32,0.54,1255.0,19.31,1.63,0.76,1.1,2.39,3.49,13.15,1.69,19.38,18.1,61.68,48.58,15.31,67.92,108,51,10,33,30.3,6,34,17.65,18,208,8.65,7,17,41.18
217,Mathieu Brisebois,D,ROU,20.414,64,19,27,27,46,73,130,14.62,0.3,0.42,0.42,0.72,1.14,2.03,13.31,0.21,1473.66,23.03,0.77,1.1,1.1,1.87,2.97,5.29,0.54,17.99,18.55,57.24,51.1,13.31,59.6,118,80,4,8,50.0,2,5,40.0,13,117,11.11,0,0,0.0
218,Antoine Dufort-Plante,LW,BLB/DRU/RIM,18.488,114,28,28,17,56,73,233,11.198,0.255,0.292,0.172,0.548,0.715,2.118,10.428,0.208,720.328,15.475,0.902,1.035,0.598,1.938,2.538,7.845,0.768,17.892,17.422,52.762,47.272,11.815,60.245,100,55,4,17,18.75,7,33,30.19,17,183,6.39,124,344,41.045
219,Garrett Johnston,D,MON/CHI/BAT,19.612,190,15,36,21,51,72,307,4.882,0.088,0.215,0.11,0.298,0.41,1.68,6.908,0.108,1465.652,22.905,0.222,0.552,0.29,0.77,1.06,4.37,0.277,18.035,18.135,51.035,50.54,-4.845,49.27,252,265,3,9,32.5,1,16,7.145,11,282,3.75,1,2,25.0
220,Stefan Fournier,RW,HAL,20.378,66,35,20,17,55,72,231,15.15,0.53,0.3,0.26,0.83,1.09,3.5,38.22,0.58,1187.45,17.99,1.77,1.01,0.86,2.78,3.64,11.67,1.93,18.65,18.15,65.4,47.59,3.33,68.32,110,51,14,47,29.79,12,54,22.22,9,130,6.92,84,171,49.12
221,Matthieu Desautels,D,BAC,19.93,127,14,30,28,44,72,234,6.045,0.11,0.24,0.22,0.35,0.565,1.855,9.345,0.15,1337.125,21.06,0.315,0.675,0.63,0.99,1.615,5.27,0.425,17.445,18.155,44.005,51.01,7.525,45.275,129,155,2,5,25.0,3,20,14.835,9,209,4.53,0,3,0.0
222,Charles-David Beaudoin,D,DRU/RIM,19.93,166,23,27,22,50,72,260,8.765,0.152,0.178,0.14,0.33,0.47,1.64,5.02,0.1,1107.675,21.445,0.405,0.49,0.378,0.9,1.275,4.575,0.278,17.85,18.742,54.11,53.858,-8.655,48.605,168,184,2,6,31.25,1,10,7.145,20,244,8.22,1,4,12.5
223,Jake Coughler,RW,GAT/CHA,18.646,154,34,15,23,49,72,220,16.228,0.255,0.095,0.152,0.35,0.502,1.507,10.372,0.202,759.335,14.652,1.035,0.395,0.628,1.432,2.06,6.165,0.82,18.08,17.988,51.652,52.268,-11.192,45.21,101,135,14,44,32.522,8,45,18.785,12,131,9.732,800,1523,52.935
224,Mathieu Boucher,LW,ROU,17.908,128,28,23,21,51,72,160,18.045,0.215,0.18,0.165,0.4,0.56,1.25,12.31,0.195,901.12,14.08,0.93,0.76,0.71,1.7,2.4,5.27,0.815,17.65,17.71,57.255,50.61,7.945,62.44,128,76,9,32,26.59,12,35,34.045,7,93,9.925,244,546,46.455
225,Luke Green,D,SNB,17.173,121,16,32,23,48,71,251,6.27,0.13,0.265,0.19,0.4,0.585,2.07,8.68,0.145,1229.595,20.32,0.385,0.775,0.57,1.165,1.735,6.105,0.42,17.19,17.84,54.105,48.105,10.305,58.46,153,109,3,18,16.67,3,10,30.95,10,223,4.44,1,3,16.665
226,Francois Beauchemin,C,RIM/VDO,18.764,168,30,20,21,50,71,253,22.602,0.252,0.114,0.124,0.369,0.49,1.592,11.663,0.197,755.172,14.05,1.054,0.481,0.51,1.538,2.05,6.566,0.802,17.738,17.854,54.567,51.312,-0.914,55.025,115,92,10,46,18.818,8,32,20.635,12,175,18.259,175,414,37.424
227,Francois Godin,D,BAT/QUE,20.097,134,7,33,31,40,71,224,3.18,0.055,0.25,0.235,0.295,0.53,1.67,6.08,0.09,1539.955,22.97,0.135,0.65,0.61,0.78,1.39,4.405,0.24,17.68,18.595,49.595,53.385,1.485,48.625,184,203,1,5,12.5,0,11,0.0,6,208,2.9,0,2,0.0
228,Nicholas Welsh,D,SHA,17.608,194,14,26,31,40,71,215,6.938,0.085,0.14,0.19,0.223,0.412,1.168,4.15,0.062,1308.78,19.938,0.242,0.418,0.558,0.66,1.218,3.485,0.185,17.765,17.922,55.135,50.235,6.39,55.478,230,181,1,3,25.0,2,7,20.832,11,205,5.868,0,0,0.0
229,Kevin Gagne,D,RIM/SNB,20.422,62,17,26,28,43,71,210,8.1,0.27,0.42,0.45,0.69,1.15,3.39,15.61,0.25,1758.3,28.36,0.58,0.89,0.96,1.47,2.42,7.17,0.53,18.78,18.63,52.51,51.06,24.63,60.61,140,91,2,13,15.38,4,17,23.53,11,180,6.11,0,1,0.0
230,Simon Tardif-Richard,C,GAT,19.774,91,31,23,17,54,71,223,14.905,0.345,0.245,0.19,0.59,0.785,2.38,15.29,0.325,809.835,17.51,1.19,0.85,0.675,2.04,2.715,8.1,1.095,19.2,18.12,51.785,51.245,9.555,59.34,116,82,12,48,23.435,10,36,27.775,9,139,7.63,628,1147,53.16
231,Mark Trickett,D,VIC/PEI/BAT,19.586,231,18,24,28,42,70,298,5.389,0.092,0.156,0.16,0.25,0.411,1.519,5.376,0.085,1250.432,20.751,0.248,0.418,0.442,0.665,1.108,4.235,0.242,17.159,17.748,47.055,50.748,3.989,47.631,210,237,2,4,25.0,1,6,10.0,15,288,4.494,0,1,0.0
232,William Gignac,C,CHI/VDO/BLB,18.222,168,29,26,15,55,70,272,10.648,0.182,0.16,0.11,0.345,0.455,1.737,11.23,0.195,804.802,14.015,0.772,0.685,0.438,1.458,1.898,7.342,0.822,17.432,17.782,52.005,50.88,3.22,54.59,114,95,11,29,39.168,6,41,14.452,12,202,6.228,755,1495,50.75
233,Marc Beckstead,RW,GAT/VIC,19.661,157,29,22,19,51,70,202,14.522,0.198,0.143,0.122,0.34,0.462,1.352,9.84,0.182,724.998,13.312,0.888,0.64,0.555,1.53,2.088,6.047,0.805,17.648,17.462,50.482,51.11,2.478,53.652,104,90,10,27,36.308,7,45,17.385,12,130,10.102,42,96,45.588
234,Guillaume Asselin,RW,CHI,20.017,68,27,23,20,50,70,235,11.49,0.4,0.34,0.29,0.74,1.03,3.46,32.75,0.48,1457.12,21.43,1.11,0.95,0.82,2.06,2.88,9.68,1.35,19.59,18.57,49.69,51.96,24.56,60.8,107,69,15,44,34.09,4,36,11.11,8,155,5.16,13,29,44.83
235,Janne Puhakka,LW,CHI,19.058,131,35,22,12,57,69,344,10.23,0.265,0.165,0.095,0.435,0.525,2.615,15.22,0.23,1002.46,15.295,1.045,0.66,0.36,1.705,2.065,10.255,0.905,18.435,18.005,47.82,51.775,18.2,57.26,107,80,9,24,34.375,4,27,21.38,22,293,7.565,14,39,35.79
236,Logan Shaw,RW,QUE,19.946,67,26,25,17,51,68,229,11.35,0.39,0.37,0.25,0.76,1.01,3.42,24.81,0.37,1258.54,18.78,1.24,1.19,0.81,2.43,3.24,10.92,1.18,19.84,18.52,58.71,49.97,23.98,70.8,97,40,13,31,41.94,2,24,8.33,11,174,6.32,367,774,47.42
237,Phelix Martineau,C,CAP,17.784,128,28,24,16,52,68,216,12.345,0.22,0.19,0.125,0.41,0.535,1.7,13.86,0.22,957.145,15.005,0.855,0.75,0.495,1.605,2.105,6.685,0.85,18.13,17.825,51.645,51.765,-13.615,43.33,101,133,10,44,22.83,6,31,17.56,12,141,8.29,659,1383,46.495
238,Bokondji Imama,LW,BAC/SNB,18.242,210,30,23,15,53,68,260,11.268,0.154,0.111,0.102,0.264,0.366,1.35,7.255,0.138,623.341,11.999,0.741,0.549,0.495,1.29,1.785,6.61,0.685,17.178,17.155,51.116,49.028,-1.435,52.165,99,81,7,30,26.04,9,36,29.93,14,194,6.104,6,25,30.882
239,Raphael Bussieres,LW,BAC,18.861,60,29,21,18,50,68,195,14.87,0.48,0.35,0.3,0.83,1.13,3.25,22.09,0.37,1144.42,19.07,1.52,1.1,0.94,2.62,3.57,10.22,1.16,18.94,18.16,60.22,49.05,17.35,69.13,103,46,4,12,33.33,7,36,19.44,18,147,12.24,31,74,41.89
240,Martins Dzierkals,RW,ROU,18.448,59,24,21,22,45,67,164,14.63,0.41,0.36,0.37,0.76,1.14,2.78,22.06,0.37,1020.34,17.29,1.41,1.23,1.29,2.65,3.94,9.64,1.3,18.81,18.21,64.35,49.54,11.16,70.87,90,37,5,21,23.81,7,28,25.0,12,115,10.43,1,3,33.33
241,Raphael Maheux,D,SHA/QUE,18.398,215,11,23,33,34,67,246,3.725,0.048,0.134,0.226,0.181,0.408,1.328,3.079,0.064,1042.601,20.989,0.128,0.38,0.61,0.509,1.119,3.788,0.182,18.059,18.193,50.209,52.823,-10.582,40.898,182,259,2,5,16.666,2,8,12.5,7,233,2.722,0,0,0.0
242,Filip Rydstrom,C,CHA,18.606,118,29,26,12,55,67,265,10.475,0.235,0.21,0.1,0.445,0.545,2.18,15.53,0.255,957.05,15.99,0.86,0.785,0.365,1.645,2.015,8.11,0.935,17.675,18.0,48.05,51.91,-2.655,46.905,105,111,11,43,24.51,8,52,16.585,10,170,4.825,1145,2045,55.73
243,Jordan Maher,RW,BAT,17.014,128,28,24,15,52,67,176,16.055,0.22,0.19,0.115,0.41,0.52,1.37,11.935,0.185,936.125,14.635,0.895,0.77,0.47,1.665,2.14,5.615,0.76,18.15,17.41,44.715,49.29,12.4,51.64,105,97,6,22,26.495,12,43,28.37,10,111,8.945,334,820,40.83
244,Nicholas Blanchard,LW,BAT,18.77,184,31,23,13,54,67,297,10.126,0.157,0.12,0.05,0.279,0.329,1.426,9.54,0.16,772.448,13.968,0.636,0.5,0.188,1.136,1.326,5.954,0.644,17.535,17.676,42.002,55.052,-16.42,29.095,93,180,8,45,22.237,13,53,21.591,10,199,4.94,71,190,36.054
245,Timothe Simard,RW,VDO/CAP/CHI,18.09,246,20,26,20,46,66,316,5.895,0.075,0.105,0.06,0.18,0.24,1.255,8.022,0.125,886.104,13.899,0.318,0.44,0.255,0.765,1.015,5.405,0.548,17.508,18.092,44.53,52.756,-22.691,31.056,115,231,7,44,19.708,5,39,6.786,8,233,2.91,1502,2847,52.939
246,Philippe Hudon,RW,VIC,19.92,122,34,21,11,55,66,264,12.995,0.28,0.17,0.09,0.45,0.54,2.165,17.725,0.29,974.155,15.94,1.07,0.635,0.335,1.705,2.04,8.16,1.1,18.515,18.0,51.825,50.49,5.985,55.725,119,93,12,52,26.25,8,40,19.695,14,172,8.115,41,87,46.97
247,Petr Sidlik,D,VIC,19.159,110,11,30,24,41,65,184,5.69,0.1,0.27,0.22,0.375,0.59,1.675,5.385,0.1,1287.46,23.41,0.255,0.695,0.56,0.945,1.505,4.28,0.25,17.875,18.43,52.28,52.1,-0.445,51.6,158,147,1,11,5.555,1,8,10.0,9,165,5.335,0,0,0.0
248,Zachery Moody,C,CAP/QUE,18.6,240,33,17,15,50,65,252,12.413,0.145,0.092,0.074,0.238,0.31,1.21,9.869,0.155,769.236,12.408,0.69,0.424,0.369,1.116,1.485,5.76,0.746,17.854,17.24,46.492,49.631,6.336,52.355,120,114,14,53,23.554,7,42,16.712,12,157,7.716,368,868,43.144
249,Gabriel Fontaine,C,SHE/ROU,17.627,135,24,25,16,49,65,212,8.928,0.178,0.182,0.103,0.36,0.457,1.475,9.758,0.162,709.268,13.625,0.71,0.755,0.412,1.47,1.88,6.138,0.675,18.282,18.152,52.928,53.02,-5.632,48.228,104,93,8,31,22.22,6,41,11.978,10,140,5.558,914,1795,45.47
250,Tommy Giroux,C,BLB,20.307,68,32,18,14,50,64,131,24.43,0.47,0.26,0.21,0.74,0.94,1.93,21.75,0.32,1197.06,17.6,1.6,0.9,0.7,2.51,3.21,6.57,1.09,18.3,18.06,63.19,51.24,-1.48,60.0,90,60,13,25,52.0,9,21,42.86,10,85,11.76,493,1060,46.51
251,Cedrick Henley,C,VDO,20.682,64,31,21,12,52,64,222,13.96,0.48,0.33,0.19,0.81,1.0,3.47,33.88,0.53,1196.31,18.69,1.55,1.05,0.6,2.61,3.21,11.13,1.7,20.39,18.59,56.85,51.84,8.58,58.9,96,67,18,83,21.69,2,51,3.92,11,88,12.5,484,963,50.26
252,Manuel Wiederer,RW,MON,18.815,54,29,16,19,45,64,155,18.71,0.54,0.3,0.35,0.83,1.19,2.87,22.68,0.42,1011.22,18.73,1.72,0.95,1.13,2.67,3.8,9.2,1.35,19.28,18.35,54.98,50.23,16.04,62.76,91,54,3,20,15.0,9,32,28.12,17,103,16.5,102,237,43.04
253,Spenser Cobbold,LW,CHA,19.591,108,25,22,16,47,63,251,9.925,0.235,0.2,0.15,0.435,0.585,2.35,16.36,0.31,865.435,16.08,0.87,0.755,0.555,1.625,2.185,8.725,1.145,18.35,18.32,48.315,52.835,6.035,48.555,88,94,9,29,33.035,7,49,15.07,9,173,5.215,150,321,44.91
254,Nathanael Halbert,D,BLB/SHE,19.21,168,15,31,17,46,63,244,5.81,0.082,0.198,0.115,0.277,0.392,1.568,6.128,0.113,1197.142,21.943,0.225,0.532,0.312,0.758,1.07,4.24,0.308,17.512,18.188,52.305,52.538,-0.547,49.078,176,177,2,12,31.25,1,15,6.25,12,217,5.1,0,0,0.0
255,Nikita Kucherov,RW,ROU/QUE,19.247,33,29,19,15,48,63,126,23.02,0.88,0.58,0.45,1.45,1.91,3.82,20.34,0.62,719.59,21.81,2.42,1.58,1.25,4.0,5.25,10.51,1.7,19.18,18.21,57.64,50.2,28.86,69.44,75,33,14,27,51.85,9,32,28.12,6,67,8.96,0,0,0.0
256,Jack Nevins,LW,PEI/ROU/CHA,19.492,115,27,20,16,47,63,300,9.09,0.23,0.165,0.135,0.39,0.52,2.515,16.31,0.27,865.295,14.77,0.895,0.61,0.515,1.505,2.02,9.925,1.02,17.62,17.95,50.355,50.93,5.455,53.56,95,71,13,52,23.9,3,42,12.705,11,206,5.71,53,123,41.05
257,Allan Caron,D,ROU,19.003,242,23,23,16,46,62,246,11.408,0.131,0.115,0.073,0.246,0.325,1.218,6.498,0.109,1168.676,19.112,0.401,0.359,0.231,0.76,0.994,3.751,0.32,17.661,18.278,57.548,53.365,-12.198,48.632,234,279,8,15,54.168,2,16,12.878,13,215,7.368,1,3,12.5
258,Dominic Poulin,D,BAC/GAT,19.123,130,22,13,27,35,62,303,7.015,0.17,0.1,0.205,0.27,0.48,2.345,8.14,0.125,1341.46,20.67,0.49,0.29,0.6,0.78,1.38,6.755,0.365,17.265,17.94,58.51,49.025,3.38,57.89,155,113,0,5,0.0,2,5,41.665,20,293,6.55,0,1,0.0
259,Carl Tremblay,D,CHI/VDO,19.706,271,12,19,31,31,62,246,4.967,0.055,0.095,0.136,0.151,0.288,1.106,2.602,0.04,1390.369,20.479,0.164,0.269,0.392,0.434,0.832,3.216,0.113,18.071,18.642,53.795,54.866,-16.341,42.048,232,375,3,8,33.332,1,4,12.5,8,234,3.674,1,3,12.5
260,Alexandre Comtois,RW,SHE,20.389,68,24,23,15,47,62,201,11.94,0.35,0.34,0.22,0.69,0.91,2.96,26.5,0.39,1421.86,20.91,1.01,0.97,0.63,1.98,2.62,8.48,1.12,18.2,18.31,43.47,52.59,8.85,44.97,85,104,4,37,10.81,9,33,27.27,11,131,8.4,317,653,48.55
261,Stephen MacAulay,RW,HAL/SNB,20.406,59,31,19,12,50,62,153,20.26,0.53,0.32,0.2,0.85,1.05,2.59,24.7,0.42,1162.34,19.7,1.6,0.98,0.62,2.58,3.2,7.9,1.28,20.61,18.76,56.36,50.9,12.93,63.35,102,59,8,35,22.86,11,28,39.29,12,90,13.33,504,997,50.55
262,Alexandre Alain,C,GAT,17.786,136,24,10,28,34,62,341,5.627,0.158,0.06,0.172,0.218,0.39,2.338,14.425,0.25,765.988,14.508,0.6,0.232,0.66,0.828,1.488,9.382,0.992,18.3,17.95,55.832,50.982,-17.287,39.705,104,102,8,42,15.822,4,54,5.045,12,245,3.965,1158,2104,54.33
263,Sam Povorozniouk,RW,SNB,20.592,68,39,19,4,58,62,208,18.75,0.57,0.28,0.06,0.85,0.91,3.06,33.24,0.49,1212.13,17.83,1.93,0.94,0.2,2.87,3.07,10.3,1.65,18.56,17.76,55.71,48.39,19.08,66.23,100,51,11,32,34.38,13,40,32.5,15,136,11.03,106,213,49.77
264,Duncan MacIntyre,D,QUE/CAP,18.778,224,9,22,31,31,62,177,4.695,0.04,0.105,0.144,0.146,0.292,0.851,2.814,0.046,1193.549,19.455,0.124,0.331,0.441,0.455,0.894,2.606,0.139,17.688,18.132,54.485,52.586,-9.69,47.204,233,257,2,9,18.75,1,9,6.25,6,159,3.71,0,1,0.0
265,Tristan Pomerleau,D,VIC,18.356,205,7,24,30,31,61,174,4.814,0.055,0.154,0.165,0.213,0.375,0.985,2.945,0.056,1108.189,21.222,0.149,0.42,0.46,0.569,1.029,2.76,0.158,17.225,18.438,51.346,52.46,-6.569,45.858,221,262,0,6,0.0,1,13,25.0,6,155,4.498,1,2,12.5
266,Frederic Bergeron,LW,QUE/BLB,18.748,119,34,17,10,51,61,231,14.68,0.285,0.14,0.075,0.425,0.505,1.965,14.715,0.245,890.91,14.89,1.155,0.575,0.3,1.73,2.03,7.97,0.99,17.535,18.025,53.125,52.045,-4.17,50.41,86,83,11,41,26.905,8,45,17.51,15,145,9.99,23,73,31.57
267,Olivier Galipeau,D,VDO,17.568,172,16,14,31,30,61,218,7.353,0.11,0.112,0.21,0.225,0.432,1.355,4.6,0.082,1132.118,19.873,0.308,0.31,0.59,0.617,1.205,4.05,0.23,18.188,18.238,59.205,51.76,-10.108,50.328,197,200,7,14,40.0,0,0,0.0,9,204,4.552,0,1,0.0
268,Anthony Chapados,C,RIM/SHE,18.934,171,26,19,16,45,61,206,11.506,0.15,0.125,0.08,0.275,0.362,1.335,9.122,0.166,806.85,14.726,0.594,0.466,0.35,1.065,1.418,5.478,0.661,18.369,18.152,52.076,51.81,-6.52,46.908,112,128,9,41,19.228,2,24,16.665,15,141,9.8,259,540,43.548
269,Maxime Comtois,LW,VIC,16.685,62,26,19,15,45,60,160,16.25,0.42,0.31,0.24,0.73,0.97,2.58,18.13,0.29,1144.45,18.46,1.36,1.0,0.79,2.36,3.15,8.39,0.95,18.35,17.62,52.59,49.89,8.91,56.95,86,65,10,29,34.48,3,21,14.29,13,110,11.82,172,383,44.91
270,Filip Pyrochta,D,VIC/VDO,18.726,129,13,19,28,32,60,234,5.595,0.1,0.15,0.22,0.25,0.47,1.82,5.94,0.09,1369.55,21.27,0.28,0.415,0.615,0.7,1.315,5.135,0.26,17.595,18.29,53.165,52.06,1.09,51.68,175,164,1,5,12.5,1,6,25.0,11,223,4.965,3,6,70.0
271,Adam Stevens,C,BAT/GAT,18.594,126,24,25,11,49,60,230,10.15,0.19,0.195,0.085,0.38,0.465,1.805,12.105,0.19,948.22,14.965,0.74,0.755,0.34,1.495,1.835,7.21,0.745,18.08,18.14,45.03,53.22,-4.15,43.66,92,113,5,27,17.045,9,37,26.665,10,166,5.775,591,1101,53.665
272,Jeremy Bouchard,LW,CHI/DRU,17.846,132,21,16,23,37,60,218,9.142,0.15,0.165,0.285,0.312,0.6,1.625,6.225,0.165,595.412,15.832,0.57,0.61,1.052,1.18,2.232,6.185,0.628,19.178,18.112,46.005,52.22,13.052,53.94,99,119,4,25,10.118,6,27,12.02,11,166,7.565,311,676,44.312
273,Sergei Boikov,D,DRU,18.892,184,11,21,27,32,59,292,4.562,0.08,0.118,0.18,0.198,0.378,1.632,3.713,0.065,1273.248,21.76,0.205,0.33,0.478,0.538,1.012,4.522,0.175,17.895,18.45,48.605,53.45,1.968,46.955,194,220,0,1,0.0,0,2,0.0,11,289,4.645,0,1,0.0
274,Liam O'Brien,LW,ROU,18.632,133,30,23,6,53,59,291,10.06,0.22,0.175,0.045,0.395,0.44,2.18,18.64,0.28,1000.835,15.04,0.885,0.685,0.18,1.58,1.755,8.64,1.115,17.215,17.935,52.36,51.42,-0.915,51.08,117,112,11,43,25.11,10,51,19.985,9,197,3.78,34,76,51.21
275,Michael McNamee,C,SHE,19.896,64,22,23,14,45,59,206,10.68,0.34,0.36,0.22,0.7,0.92,3.22,25.06,0.39,1270.7,19.85,1.04,1.09,0.66,2.12,2.79,9.73,1.18,17.9,18.26,44.52,50.66,20.84,52.83,84,75,3,29,10.34,7,34,20.59,12,143,8.39,690,1263,54.63
276,Antoine Marcoux,C,VIC/CHI,18.084,157,29,15,15,44,59,234,11.09,0.162,0.085,0.088,0.248,0.338,1.375,9.112,0.143,823.745,13.748,0.672,0.335,0.38,1.008,1.388,5.873,0.592,17.982,17.447,48.38,51.58,-16.708,38.875,90,154,8,28,22.915,3,39,5.95,18,167,9.765,1279,2566,48.145
277,Vladimir Kuznetsov,LW,BAT,17.572,68,25,13,20,38,58,209,11.96,0.37,0.19,0.29,0.56,0.85,3.07,24.4,0.36,1178.32,17.33,1.27,0.66,1.02,1.93,2.95,10.64,1.24,19.0,17.94,51.32,49.36,20.51,61.31,84,53,13,27,48.15,2,31,6.45,10,151,6.62,3,10,30.0
278,Noah Zilbert,RW,SNB/MON/GAT,18.452,175,32,14,12,46,58,258,12.135,0.188,0.095,0.075,0.275,0.355,1.495,8.91,0.165,768.355,14.16,0.775,0.385,0.33,1.16,1.49,6.308,0.69,18.212,18.225,46.405,52.548,-9.698,37.86,90,149,13,36,38.125,10,44,27.262,9,178,4.165,58,141,36.532
279,James Phelan,C,SHA/VIC,17.822,189,27,19,12,46,58,246,11.84,0.162,0.082,0.062,0.245,0.312,1.302,9.03,0.135,869.082,13.448,0.688,0.387,0.3,1.078,1.378,5.8,0.605,17.298,18.148,47.16,53.08,-15.035,37.4,94,155,11,34,33.092,7,35,17.328,9,177,6.127,1210,2324,52.692
280,Julien Bahl,D,BLB/SHE,18.715,243,11,23,24,34,58,274,4.199,0.055,0.096,0.103,0.151,0.255,1.221,3.478,0.054,1239.009,19.615,0.165,0.294,0.314,0.456,0.774,3.712,0.167,17.751,18.091,48.361,52.938,-17.324,37.028,183,285,3,8,61.457,2,8,20.832,6,258,2.404,1,7,25.0
281,Fabrice Herzog,RW,QUE,18.768,61,32,10,16,42,58,164,19.51,0.52,0.16,0.26,0.69,0.95,2.69,25.71,0.42,1158.01,18.98,1.66,0.52,0.83,2.18,3.01,8.5,1.33,19.97,18.22,56.65,50.52,22.0,69.01,98,44,14,37,37.84,11,29,37.93,7,98,7.14,13,32,40.62
282,Andrew Shewfelt,RW,HAL,18.54,177,27,17,14,44,58,264,10.175,0.155,0.1,0.085,0.258,0.342,1.55,8.668,0.138,876.297,14.34,0.653,0.418,0.35,1.075,1.425,6.488,0.59,16.86,18.04,44.482,52.13,-19.638,32.118,80,169,7,37,17.858,5,31,16.44,15,196,7.698,611,1177,51.662
283,Philippe Myers,D,ROU,17.888,169,19,17,21,36,57,256,6.05,0.143,0.115,0.153,0.258,0.41,1.698,6.235,0.098,1114.64,18.758,0.392,0.355,0.432,0.747,1.175,5.062,0.285,17.63,17.788,58.312,51.56,0.83,56.618,171,145,3,6,30.0,5,10,27.78,11,240,3.83,1,3,25.0
284,Adam Holwell,D,MON,17.772,197,13,24,20,37,57,193,6.83,0.072,0.152,0.13,0.222,0.35,1.08,4.898,0.075,1296.255,19.602,0.212,0.435,0.372,0.65,1.022,3.235,0.212,17.985,18.095,53.76,51.402,-8.74,45.825,194,230,1,5,25.0,1,8,8.335,11,180,6.268,0,2,0.0
285,Dmitry Zhukenov,C,CHI,18.478,64,15,23,19,38,57,94,15.96,0.23,0.36,0.3,0.59,0.89,1.47,15.4,0.24,1094.58,17.1,0.82,1.26,1.04,2.08,3.12,5.15,0.84,19.76,17.73,58.26,47.19,31.81,72.87,94,35,3,18,16.67,6,21,28.57,6,55,10.91,357,695,51.37
286,Luc Deschenes,D,VIC/CHA,17.622,176,11,30,16,41,57,333,3.362,0.065,0.198,0.105,0.26,0.365,1.993,4.885,0.082,1137.798,18.998,0.205,0.587,0.318,0.792,1.11,6.217,0.252,16.812,17.688,50.168,50.582,5.898,51.95,155,139,1,5,25.0,3,8,45.0,7,320,1.965,0,0,0.0
287,Vincent Watt,LW,HAL,18.8,167,24,22,11,46,57,252,9.57,0.145,0.138,0.068,0.28,0.355,1.542,8.915,0.15,776.56,13.17,0.642,0.62,0.3,1.265,1.57,6.81,0.655,17.06,17.71,48.408,50.065,-0.6,45.948,93,102,5,27,13.888,6,27,20.0,13,198,7.51,67,152,40.75
288,Mathieu Olivier,C,MON/SHA,17.84,175,23,19,15,42,57,215,11.09,0.148,0.13,0.1,0.27,0.372,1.35,7.88,0.135,752.36,12.817,0.668,0.568,0.458,1.235,1.695,6.17,0.605,17.46,17.718,49.51,51.365,-12.7,43.79,84,111,6,33,17.818,4,30,12.29,13,152,9.255,273,560,47.97
289,Matthew Bissonnette,LW,BAT,20.666,47,16,20,21,36,57,145,11.03,0.34,0.43,0.45,0.77,1.21,3.09,16.8,0.36,886.04,18.85,1.08,1.35,1.42,2.44,3.86,9.82,1.14,19.5,18.6,50.8,52.1,29.75,66.67,82,41,2,19,10.53,6,25,24.0,8,101,7.92,165,302,54.64
290,Zachary Malatesta,D,MON,18.624,133,14,20,22,34,56,217,6.515,0.105,0.15,0.165,0.255,0.42,1.635,6.775,0.105,1274.59,19.17,0.325,0.47,0.515,0.8,1.32,5.11,0.32,17.1,17.65,55.3,49.39,1.915,54.97,160,131,2,7,29.165,0,6,0.0,12,204,5.96,0,2,0.0
291,Jordan Murray,D,DRU,19.746,64,13,31,12,44,56,189,6.88,0.2,0.48,0.19,0.69,0.88,2.95,12.05,0.19,1436.22,22.44,0.54,1.3,0.5,1.84,2.34,7.9,0.5,17.4,18.23,52.85,49.71,20.08,62.67,94,56,1,4,25.0,2,6,33.33,10,179,5.59,1,3,33.33
292,Dillon Fournier,D,ROU,18.754,95,19,19,18,38,56,149,12.56,0.23,0.21,0.21,0.44,0.65,1.685,6.235,0.14,1026.865,22.28,0.59,0.56,0.545,1.15,1.69,4.445,0.375,17.375,18.56,54.365,52.095,7.795,56.005,155,123,1,5,16.665,5,13,42.5,13,131,9.54,0,0,0.0
293,Samuel Dove-McFalls,C,SNB,17.682,147,25,17,14,42,56,264,9.352,0.168,0.103,0.113,0.275,0.382,1.975,7.88,0.182,618.538,14.093,0.708,0.412,0.47,1.12,1.595,8.165,0.75,17.912,17.882,47.968,51.345,-10.762,40.058,83,113,13,39,35.108,5,32,20.992,7,193,3.348,1045,1978,52.395
