,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP,FOW,FOT,FOW%
181,Cavan Fitzgerald,D,HAL/SHA,19.188,150,35,33,49,68,117,364,20.838,0.276,0.174,0.3,0.45,0.752,2.454,0,0,0.0
182,Gabriel Fontaine,C,SHE/ROU,18.503,194,47,42,28,89,117,372,11.649,0.284,0.236,0.152,0.52,0.668,2.093,1484,2837,50.085
183,Ryan Tesink,RW,SNB/BLB,19.57,124,43,44,30,87,117,297,14.535,0.332,0.342,0.235,0.673,0.912,2.31,120,307,39.66
184,Stephen Anderson,RW,SNB/VDO/CAP,18.854,187,55,35,26,90,116,479,12.484,0.34,0.232,0.119,0.578,0.696,2.814,344,691,51.825
185,Zack MacEwen,C,MON/GAT,19.438,141,42,36,38,78,116,416,9.412,0.3,0.202,0.265,0.502,0.768,2.92,1070,2008,65.257
186,Martins Dzierkals,RW,ROU,18.949,106,45,35,36,80,116,282,16.215,0.43,0.33,0.335,0.75,1.09,2.645,2,4,66.665
187,Nicholas Welsh,D,SHA,18.484,261,24,44,47,68,115,319,8.279,0.118,0.205,0.215,0.322,0.536,1.359,3,3,50.0
188,Phelix Martineau,C,CAP,18.535,192,56,34,25,90,115,375,14.978,0.33,0.175,0.132,0.5,0.633,2.09,1171,2419,47.957
189,Dominic Talbot-Tassi,D,DRU/SHE/BLB/MON,19.703,201,26,47,41,73,114,268,8.27,0.12,0.27,0.222,0.395,0.62,1.348,0,0,0.0
190,Alexandre Alain,C,GAT/BLB,18.662,190,53,25,36,78,114,550,9.754,0.349,0.17,0.161,0.514,0.675,3.104,1558,2764,57.47
191,Tommy Giroux,C,BLB/DRU,19.806,136,54,38,22,92,114,262,20.61,0.395,0.275,0.165,0.68,0.84,1.93,743,1568,47.86
192,Shawn Ouellette-St-Amant,LW,VDO,18.074,194,46,42,25,88,113,380,12.695,0.275,0.248,0.155,0.528,0.682,2.105,430,826,53.01
193,Martin Frk,RW,HAL,18.445,90,51,41,21,92,113,265,19.13,0.545,0.415,0.22,0.96,1.175,2.855,2,12,16.67
194,Carl Gelinas,C,BAC,20.107,114,44,43,26,87,113,342,12.83,0.385,0.375,0.23,0.765,0.995,3.0,194,369,51.185
195,Raphael Corriveau,RW,QUE/CAP/BAT,19.47,253,60,32,21,92,113,549,11.541,0.265,0.126,0.076,0.39,0.465,2.391,22,79,26.342
196,Jordan Maher,RW,BAT,17.765,192,47,37,28,84,112,292,16.218,0.26,0.195,0.158,0.455,0.61,1.59,552,1248,45.88
197,Carl-Antoine Delisle,LW,VIC,19.494,192,48,38,26,86,112,410,11.605,0.262,0.217,0.135,0.48,0.612,2.252,1323,2722,48.63
198,Martin Reway,LW,GAT,18.142,90,42,32,38,74,112,268,15.72,0.47,0.36,0.43,0.825,1.25,2.985,158,323,49.895
199,Raphael Bussieres,LW,BAC,18.36,116,50,34,28,84,112,342,14.58,0.43,0.29,0.24,0.72,0.96,2.935,87,207,42.0
200,Maxime Comtois,LW,VIC,17.186,126,48,32,31,80,111,328,14.675,0.38,0.255,0.245,0.64,0.885,2.6,477,965,48.66
201,Frederic Aube,D,DRU/HAL,19.224,257,25,44,41,69,110,474,5.408,0.116,0.21,0.165,0.328,0.491,2.172,3,4,25.0
202,Tim Wieser,LW,SHE,19.03,115,53,33,24,86,110,292,17.395,0.45,0.29,0.21,0.745,0.945,2.5,15,41,39.41
203,Matthew Boudens,C,DRU,19.256,170,48,27,35,75,110,374,12.562,0.29,0.165,0.213,0.452,0.665,2.268,515,1107,46.215
204,Samuel Dove-McFalls,C,SNB,18.558,212,42,40,27,82,109,454,9.151,0.214,0.226,0.156,0.448,0.601,2.448,1510,2838,53.232
205,Jeremie Fraser,D,BAT/VDO,19.156,222,19,39,51,58,109,336,6.479,0.145,0.295,0.3,0.439,0.738,1.964,2,6,54.166
206,Carl Marois,LW,BAT/VIC,19.104,221,54,34,21,88,109,372,15.288,0.277,0.186,0.103,0.464,0.569,1.866,20,56,31.36
207,Logan Shaw,RW,QUE/CAP,19.445,127,46,41,22,87,109,421,10.885,0.36,0.32,0.165,0.68,0.845,3.31,385,814,46.21
208,Jess Tanguy,C,BLB/RIM,19.94,94,31,40,38,71,109,303,10.56,0.32,0.415,0.41,0.735,1.145,3.06,641,1343,46.165
209,Bradley Lalonde,D,CAP/VIC,18.248,227,32,45,32,77,109,521,6.965,0.171,0.22,0.145,0.399,0.544,2.471,1,3,6.25
210,Luke Green,D,SNB/SHE,17.924,181,21,48,39,69,108,388,4.96,0.105,0.268,0.23,0.375,0.602,2.175,1,3,8.332
211,Randy Gazzola,D,HAL/VDO,19.507,135,23,38,46,61,107,294,7.515,0.17,0.28,0.34,0.45,0.79,2.175,0,1,0.0
212,Mathieu Gagnon,D,GAT/CHI/SHA,19.539,160,26,41,40,67,107,371,5.88,0.14,0.217,0.223,0.357,0.577,2.15,0,1,0.0
213,Ryan MacKinnon,D,RIM/CHA,19.153,252,20,38,49,58,107,342,5.788,0.108,0.188,0.254,0.294,0.542,1.691,0,0,0.0
214,Olivier Galipeau,D,VDO/CHI,18.444,241,26,32,48,58,106,383,6.706,0.125,0.186,0.23,0.318,0.541,1.872,1,4,16.665
215,Dylan Labbe,D,SHA,18.808,193,31,35,40,66,106,332,9.27,0.169,0.21,0.192,0.379,0.57,1.641,0,1,0.0
216,Kevin Gagne,D,SNB/RIM,19.921,130,26,40,40,66,106,316,8.295,0.2,0.315,0.315,0.515,0.83,2.475,5,10,27.78
217,Denis Kamaev,RW,ROU/SHE,18.029,131,37,42,27,79,106,300,12.28,0.28,0.32,0.205,0.6,0.81,2.29,7,21,33.33
218,Antoine Dufort-Plante,LW,BLB/DRU/RIM,19.364,135,41,38,25,79,104,311,13.934,0.438,0.386,0.276,0.824,1.098,2.914,127,351,41.952
219,Kay Schweri,RW,SHE,18.214,87,21,51,32,72,104,134,15.625,0.245,0.555,0.37,0.8,1.17,1.58,1,5,50.0
220,Victor Provencher,LW,PEI/CHI,19.291,193,51,24,29,75,104,398,11.438,0.232,0.122,0.15,0.355,0.505,2.135,66,171,40.845
221,Daniil Miromanov,D,BAT,18.681,132,44,33,27,77,104,397,11.105,0.33,0.245,0.2,0.585,0.785,3.005,3,17,24.165
222,Felix Lauzon,C,VIC,17.628,177,46,27,31,73,104,240,18.947,0.305,0.205,0.198,0.515,0.708,1.58,1490,2847,54.375
223,MacKenzie Weegar,D,HAL,19.188,123,20,48,35,68,103,289,6.92,0.165,0.39,0.285,0.555,0.84,2.355,1,6,8.335
224,Cedrick Henley,C,VDO,20.181,117,44,37,22,81,103,332,12.89,0.365,0.315,0.19,0.68,0.87,2.775,500,1015,40.515
225,Jimmy Oligny,D,PEI/RIM,19.628,184,26,33,43,59,102,328,7.342,0.13,0.205,0.225,0.335,0.56,1.822,0,0,0.0
226,Justin Guenette,D,ROU/DRU,19.381,270,14,41,46,55,101,270,5.089,0.064,0.19,0.206,0.256,0.459,1.23,3,5,43.75
227,Xavier Ouellet,D,BLB,18.631,113,31,36,34,67,101,368,8.21,0.265,0.32,0.3,0.585,0.885,3.265,3,5,58.335
228,Simon Tremblay,LW,CHI/VDO/RIM,19.117,219,44,35,22,79,101,428,12.079,0.256,0.227,0.119,0.478,0.602,2.111,47,135,36.838
229,Michael McNamee,C,QUE/SHE,19.395,121,40,39,21,79,100,310,13.995,0.33,0.32,0.17,0.65,0.82,2.52,1248,2315,53.835
230,TJ Melancon,D,BLB,19.45,200,29,33,37,62,99,355,8.22,0.178,0.167,0.185,0.345,0.538,1.928,2,8,28.572
231,Mark Tremaine,LW,MON/VIC/SNB,19.336,223,26,51,22,77,99,396,7.422,0.169,0.265,0.109,0.429,0.54,2.014,490,1045,45.389
232,Peter Sakaris,RW,SHA,19.551,127,43,37,19,80,99,336,12.895,0.335,0.295,0.15,0.63,0.78,2.64,11,36,29.88
233,Dmitrij Jaskin,RW,MON,19.483,51,46,33,20,79,99,276,16.67,0.9,0.65,0.39,1.55,1.94,5.41,1,5,20.0
234,Marcus Hinds,C,BLB/CAP,19.873,176,44,36,19,80,99,229,19.408,0.315,0.27,0.125,0.585,0.71,1.568,315,774,40.245
235,Konrad Abeltshauser,D,HAL,19.535,113,15,45,38,60,98,295,5.085,0.13,0.4,0.335,0.53,0.865,2.605,2,4,50.0
236,Vincent Lanoue,D,QUE/VDO/VIC,18.204,238,15,42,41,57,98,201,7.613,0.095,0.222,0.208,0.318,0.53,1.034,0,1,0.0
237,Stephen MacAulay,RW,SNB/HAL,19.905,119,46,29,22,75,97,251,17.785,0.39,0.245,0.185,0.635,0.815,2.11,647,1313,47.9
238,Justin Hache,D,SHA/CAP,18.93,185,14,34,49,48,97,245,5.415,0.078,0.215,0.308,0.292,0.602,1.482,10,17,41.427
239,Elie Berube,D,BLB/GAT/CHI,19.372,254,20,48,29,68,97,306,6.758,0.09,0.218,0.13,0.302,0.432,1.257,0,0,0.0
240,Mitchell Balmas,LW,CHA/GAT,17.744,190,46,21,29,67,96,399,10.972,0.252,0.125,0.172,0.382,0.558,2.222,383,853,44.668
241,Jacob Sweeney,D,VIC/MON,19.606,251,25,30,41,55,96,334,6.292,0.107,0.139,0.15,0.243,0.395,1.53,0,1,0.0
242,Dexter Weber,D,DRU/CHA,18.896,238,11,49,36,60,96,299,4.218,0.061,0.227,0.164,0.295,0.452,1.45,2,8,5.0
243,Alexis Vanier,D,BAC/SHE/CHA/BLB,18.86,223,30,34,32,64,96,305,8.714,0.136,0.151,0.165,0.288,0.452,1.438,1,4,50.0
244,Jeremy Beaudry,D,VIC/QUE/SHE/CAP,19.007,151,42,28,25,70,95,372,12.163,0.275,0.205,0.18,0.478,0.655,2.462,2,8,6.25
245,Sebastien Trudeau,RW,BAT,20.146,67,31,37,27,68,95,212,14.62,0.46,0.55,0.4,1.01,1.42,3.16,11,28,39.29
246,Dillon Fournier,D,ROU,18.503,147,28,37,29,65,94,212,14.02,0.248,0.255,0.228,0.502,0.73,1.688,1,1,25.0
247,Jakub Zboril,D,SNB,18.814,144,28,30,36,58,94,304,8.865,0.195,0.23,0.272,0.425,0.698,2.138,1,1,50.0
248,Luc Deschenes,D,VIC/CHA/BAT,18.498,238,16,43,35,59,94,450,3.816,0.073,0.204,0.208,0.275,0.482,1.942,0,7,0.0
249,Olivier Caouette,LW,DRU/SHA,19.818,258,42,32,19,74,93,398,10.35,0.179,0.141,0.086,0.326,0.412,1.74,254,519,48.986
250,Alexandre Gosselin,D,BAT/CAP,19.463,269,27,31,35,58,93,425,6.876,0.103,0.119,0.143,0.227,0.37,1.527,1,2,12.5
251,Mathieu Sevigny,LW,DRU,17.763,184,48,24,21,72,93,353,13.955,0.308,0.165,0.14,0.472,0.612,2.182,538,1122,44.808
252,Frederick Roy,RW,QUE,20.551,64,27,36,29,63,92,131,20.61,0.42,0.56,0.45,0.98,1.44,2.05,117,260,45.0
253,Alex Belzile,RW,RIM,20.041,63,22,39,31,61,92,178,12.36,0.35,0.62,0.49,0.97,1.46,2.83,311,605,51.4
254,Samuel Carrier,D,BAC/BLB,19.883,119,25,40,27,65,92,410,6.165,0.215,0.335,0.23,0.55,0.78,3.475,2,6,16.665
255,Philippe Myers,D,ROU,18.764,203,29,32,31,61,92,370,7.41,0.216,0.278,0.221,0.499,0.72,2.524,1,3,12.5
256,Zachary Malatesta,D,MON/BAT,19.375,191,25,35,32,60,92,340,7.727,0.148,0.205,0.168,0.353,0.52,1.878,1,3,50.0
257,Martin Lefebvre,D,QUE,19.729,122,19,36,36,55,91,237,8.085,0.15,0.295,0.295,0.445,0.74,1.96,0,0,0.0
258,Adam Holwell,D,MON/BAT,18.648,262,18,38,35,56,91,287,6.075,0.076,0.186,0.18,0.256,0.435,1.265,1,4,25.0
259,Steve Lebel,C,CHI/BAC/BLB/SHE,19.598,125,36,31,24,67,91,350,10.32,0.295,0.25,0.195,0.545,0.74,2.82,1355,2574,52.775
260,Connor Moynihan,LW,HAL,18.282,244,47,27,17,74,91,349,14.491,0.264,0.148,0.1,0.412,0.51,1.739,8,30,15.475
261,Ross Johnston,LW,MON/VIC/CHA,19.698,195,42,32,17,74,91,319,14.151,0.282,0.195,0.079,0.476,0.556,1.882,3,15,20.834
262,Kelly Klima,RW,MON/CHI,18.779,128,46,24,20,70,90,296,15.825,0.36,0.185,0.16,0.55,0.7,2.305,7,34,19.645
263,Jordan Ty Fournier,RW,VIC/CAP,18.7,183,37,37,16,74,90,355,12.16,0.22,0.202,0.092,0.418,0.512,2.1,16,49,32.995
264,Raphael Maheux,D,SHA/QUE,19.336,283,11,39,40,50,90,347,1.862,0.024,0.187,0.163,0.211,0.374,1.409,0,0,0.0
265,Charley Graaskamp,C,DRU/QUE/VDO,20.124,118,34,31,25,65,90,197,17.155,0.29,0.265,0.21,0.555,0.765,1.675,196,462,42.575
266,Rock Regimbald,C,GAT,19.855,121,37,28,24,65,89,209,17.715,0.305,0.23,0.2,0.535,0.735,1.73,1263,2208,56.825
267,Thomas Gregoire,D,SHE,17.42,177,13,41,35,54,89,297,4.122,0.088,0.28,0.232,0.368,0.602,1.872,0,0,0.0
268,Jan Kostalek,D,RIM,18.827,160,17,38,33,55,88,362,4.765,0.108,0.24,0.248,0.35,0.592,2.368,1,1,25.0
269,Mathieu Nadeau,RW,VIC/VDO,18.823,123,39,35,14,74,88,237,16.16,0.318,0.227,0.103,0.548,0.646,1.814,388,866,36.728
270,Samuel Morin,D,RIM,18.304,200,16,35,36,51,87,311,4.718,0.109,0.246,0.27,0.352,0.622,2.144,0,1,0.0
271,Otto Somppi,C,HAL,18.174,119,30,23,34,53,87,263,11.545,0.25,0.19,0.29,0.445,0.73,2.21,1154,2079,55.19
272,Dominic Beauchemin,LW,HAL/CHI/RIM/BAT,19.778,120,39,22,26,61,87,254,15.36,0.325,0.185,0.215,0.505,0.725,2.12,17,35,61.665
273,Ryan Graves,D,PEI/VDO/CHA/QUE,18.446,245,25,29,32,54,86,442,6.619,0.179,0.154,0.189,0.332,0.524,2.456,0,2,0.0
274,Loik Poudrier,C,SHA/VDO,19.691,109,32,37,17,69,86,273,11.685,0.3,0.36,0.18,0.66,0.84,2.605,909,1744,52.05
275,Kevin Klima,C,MON/CHI,18.779,113,31,32,23,63,86,173,17.365,0.285,0.285,0.205,0.57,0.775,1.55,518,1244,41.58
276,Nico Hischier,C,HAL,17.698,57,38,31,17,69,86,231,16.45,0.67,0.54,0.3,1.21,1.51,4.05,501,1025,48.88
277,Danick Gauthier,C,SNB,19.894,66,47,24,15,71,86,238,19.75,0.71,0.36,0.23,1.08,1.3,3.61,574,1199,47.87
278,Guillaume Beaudoin,D,BLB,19.621,212,15,28,43,43,86,291,5.506,0.08,0.134,0.23,0.218,0.448,1.507,0,1,0.0
279,Georgs Golovkovs,RW,DRU,18.68,120,29,32,25,61,86,195,15.02,0.24,0.27,0.205,0.505,0.72,1.63,281,655,40.7
280,Tristan Pomerleau,D,VIC,19.294,249,12,37,36,49,85,260,5.312,0.082,0.227,0.153,0.312,0.462,1.468,2,3,56.25
281,Jonathan Brunelle,C,CAP,19.946,68,30,29,26,59,85,250,12.0,0.44,0.43,0.38,0.87,1.25,3.68,673,1366,49.27
282,Jordan Murray,D,BAT/DRU,19.245,132,20,42,23,62,85,305,6.455,0.15,0.32,0.175,0.475,0.655,2.33,1,3,16.665
283,Will Smith,LW,MON,18.758,193,39,28,18,67,85,355,10.678,0.205,0.148,0.1,0.352,0.452,1.888,16,45,26.22
284,Liam O'Brien,LW,RIM/ROU,18.382,200,40,32,13,72,85,382,10.555,0.22,0.165,0.057,0.385,0.445,2.092,55,114,54.42
285,Philippe Gadoury,C,HAL,20.065,78,48,19,17,67,84,266,22.995,0.76,0.27,0.145,1.03,1.175,3.36,220,476,36.685
286,Alex Pawelczyk,LW,SHA,19.11,249,51,19,14,70,84,321,16.691,0.254,0.079,0.061,0.332,0.395,1.469,12,21,52.082
287,Charles-David Beaudoin,D,DRU/RIM,19.804,234,28,31,25,59,84,325,9.439,0.158,0.174,0.134,0.331,0.466,1.6,3,8,12.5
288,Alexandre Sills,C,SHE/ROU/QUE,19.658,264,34,27,23,61,84,309,11.596,0.165,0.156,0.088,0.32,0.414,1.391,1969,3800,52.951
289,Joe Veleno,C,SNB,16.173,107,26,32,25,58,83,258,10.38,0.25,0.3,0.245,0.55,0.79,2.41,288,653,46.06
290,Jonathan Narbonne,D,SHA/BLB/MON,19.497,121,21,32,30,53,83,258,8.195,0.175,0.265,0.245,0.44,0.685,2.13,0,0,0.0
291,Petr Sidlik,D,VIC,18.908,174,13,39,31,52,83,254,4.155,0.068,0.215,0.188,0.285,0.47,1.493,0,0,0.0
292,Yannick Dube,RW,VIC/GAT,19.54,91,43,26,14,69,83,279,13.64,0.415,0.245,0.105,0.665,0.77,3.045,23,60,37.18
293,Alexandre Mallet,C,RIM,19.316,68,34,27,20,61,81,162,20.99,0.5,0.4,0.29,0.9,1.19,2.38,511,985,51.88
294,Francois Godin,D,VIC/BAT/QUE,19.847,171,9,39,33,48,81,255,3.822,0.053,0.23,0.195,0.277,0.473,1.502,0,2,0.0
295,Peter Abbandonato,C,ROU,17.977,128,26,37,18,63,81,173,14.22,0.205,0.29,0.14,0.49,0.635,1.35,465,988,47.16
296,Mathieu Olivier,C,MON/SHA,18.716,233,32,28,21,60,81,352,8.83,0.154,0.145,0.1,0.29,0.391,1.855,414,873,46.51
297,Julien Bahl,D,BLB/SHE,19.654,305,13,33,34,46,80,351,3.399,0.042,0.128,0.132,0.17,0.302,1.23,1,7,12.5
298,Hugo Roy,C,SHE/BAC,18.354,146,46,18,16,64,80,284,12.415,0.295,0.143,0.098,0.438,0.535,1.822,1627,3077,46.93
299,Zack Phillips,C,SNB,18.881,60,30,35,15,65,80,223,13.45,0.5,0.58,0.25,1.08,1.33,3.72,516,1037,49.76
300,Jean-Christophe Laflamme,RW,BLB/SHE,19.08,182,39,28,13,67,80,389,9.75,0.202,0.155,0.073,0.358,0.435,2.225,50,116,41.418
301,William Gignac,C,CHI/VDO/BLB/SHA,19.098,183,32,32,16,64,80,309,9.379,0.191,0.28,0.09,0.472,0.562,2.104,840,1647,53.335
302,Daniel Walcott,D,BLB,20.07,121,17,30,33,47,80,200,8.475,0.14,0.245,0.285,0.385,0.67,1.645,0,1,0.0
303,Duncan MacIntyre,D,QUE/CAP/MON,19.716,284,15,25,39,40,79,233,7.703,0.07,0.078,0.137,0.148,0.286,0.891,0,2,0.0
304,Troy Vance,D,VIC/PEI/CHA,19.37,183,16,27,36,43,79,332,5.113,0.103,0.143,0.21,0.24,0.448,1.908,0,0,0.0
305,Patrik Zdrahal,RW,BAT/RIM,17.938,113,33,28,18,61,79,248,13.165,0.29,0.255,0.15,0.54,0.69,2.21,17,53,35.45
306,Jeremie Malouin,C,QUE/DRU,19.918,126,44,20,15,64,79,268,16.09,0.355,0.16,0.12,0.515,0.635,2.135,1505,2793,53.625
307,Lukas Sedlak,C,CHI,19.053,98,32,32,15,64,79,238,13.44,0.325,0.325,0.15,0.655,0.805,2.425,1368,2286,59.815
308,Vladimir Tkachev,LW,MON/QUE,18.446,66,26,36,17,62,79,161,16.735,0.425,0.575,0.285,1.0,1.285,2.515,1,10,7.145
309,Tommy Veilleux,LW,VIC/GAT,19.422,198,35,23,20,58,78,293,9.612,0.148,0.112,0.17,0.259,0.423,1.679,6,29,23.477
310,Ross MacDougall,D,QUE/CAP,18.778,140,21,31,26,52,78,235,9.138,0.138,0.2,0.17,0.34,0.51,1.54,2,4,16.668
311,Michael Clarke,LW,CAP/BLB,18.823,135,33,24,21,57,78,275,11.95,0.245,0.175,0.155,0.425,0.58,2.035,36,73,48.605
312,JC Campagna,C,CAP/SHA/QUE/MON,19.513,115,40,22,15,62,77,386,10.572,0.335,0.173,0.213,0.507,0.72,3.135,63,118,54.24
313,Antoine Marcoux,C,VIC/CHI,18.96,216,35,21,20,56,76,333,8.575,0.131,0.092,0.084,0.224,0.314,1.527,1810,3624,49.168
314,Phil Pietroniro,D,SHA/VDO/VIC/GAT,19.555,166,17,37,21,54,75,294,6.078,0.1,0.232,0.148,0.332,0.48,1.825,1,6,8.332
315,Simon Tardif-Richard,C,DRU/GAT,19.524,101,33,25,17,58,75,235,14.62,0.305,0.24,0.135,0.545,0.682,2.172,628,1147,40.455
316,Yvan Mongo,C,BLB,18.64,176,34,23,17,57,74,307,9.575,0.181,0.134,0.096,0.31,0.406,1.798,406,732,46.434
317,Adam Stevens,C,BAT/GAT,18.344,188,32,27,15,59,74,307,10.55,0.188,0.173,0.082,0.358,0.442,1.73,847,1647,51.982
318,Fabrizio Ricci,LW,BLB/BAC,20.185,133,32,25,17,57,74,304,10.44,0.24,0.185,0.125,0.43,0.555,2.285,17,48,30.68
319,Simon Chevrier,RW,BAC,18.576,136,30,25,19,55,74,216,13.552,0.222,0.168,0.158,0.388,0.542,1.705,75,219,34.908
320,Joel Teasdale,LW,BLB,17.016,113,29,25,20,54,74,251,11.565,0.255,0.22,0.17,0.475,0.645,2.23,224,480,48.49
321,Jerome Gauthier-Leduc,D,RIM,19.127,62,28,30,16,58,74,262,10.69,0.45,0.48,0.26,0.94,1.19,4.23,1,1,100.0
322,Alex Micallef,D,BLB/PEI,19.675,122,27,22,25,49,74,260,10.675,0.225,0.185,0.205,0.405,0.61,2.115,1,2,25.0
323,Dominic Poulin,D,CHI/BAC/GAT,18.873,184,30,15,29,45,74,398,7.742,0.182,0.085,0.175,0.265,0.442,2.31,0,2,0.0
324,Simon Desbiens,LW,CHI/SHE/BAC,19.564,187,34,24,15,58,73,322,4.36,0.084,0.05,0.042,0.134,0.18,1.392,128,269,44.998
325,Alexandros Soumakis,LW,GAT/BAT,18.832,122,39,20,13,59,72,255,11.898,0.255,0.162,0.095,0.415,0.512,2.013,144,317,44.215
326,Samuel Asselin,C,SHA,17.459,130,21,29,22,50,72,174,9.512,0.14,0.188,0.15,0.332,0.485,1.31,810,1469,59.858
327,Matthieu Desautels,D,BAC,19.93,127,14,30,28,44,72,234,6.045,0.11,0.24,0.22,0.35,0.565,1.855,0,3,0.0
328,Andre Bouvet-Morrissette,RW,DRU,20.137,63,39,16,17,55,72,231,16.88,0.62,0.25,0.27,0.87,1.14,3.67,283,481,58.84
329,Garrett Johnston,D,MON/CHI/BAT,19.612,190,15,36,21,51,72,307,4.882,0.088,0.215,0.11,0.298,0.41,1.68,1,2,25.0
330,William Bower,C,MON/CHA,17.98,199,29,27,16,56,72,277,11.868,0.179,0.121,0.076,0.298,0.374,1.425,1215,2513,49.348
331,Philippe Hudon,RW,VIC,19.669,156,37,23,11,60,71,329,11.452,0.245,0.135,0.062,0.38,0.442,2.108,45,98,44.81
332,Marek Hrivik,LW,MON,20.05,54,29,29,12,58,70,238,12.18,0.54,0.54,0.22,1.07,1.3,4.41,67,160,41.88
333,Mark Trickett,D,VIC/PEI/BAT,19.586,231,18,24,28,42,70,298,5.389,0.092,0.156,0.16,0.25,0.411,1.519,0,1,0.0
334,Olivier Picard,D,BLB,19.691,185,14,28,28,42,70,266,6.095,0.085,0.16,0.14,0.242,0.385,1.422,0,1,0.0
335,Marc Beckstead,RW,GAT/VIC,19.661,157,29,22,19,51,70,202,14.522,0.198,0.143,0.122,0.34,0.462,1.352,42,96,45.588
336,Gabriel Bourret,D,CHI/GAT,19.434,132,10,32,28,42,70,222,4.54,0.075,0.245,0.21,0.315,0.53,1.68,0,0,0.0
337,Arnaud Durandeau,LW,HAL,17.169,127,27,27,16,54,70,215,12.535,0.21,0.215,0.125,0.425,0.55,1.695,11,30,35.07
338,Jordan Martel,LW,BAC,18.056,125,33,19,17,52,69,292,10.58,0.255,0.15,0.135,0.4,0.535,2.28,6,33,18.015
339,Jason Houde,LW,ROU/QUE/SHE,19.33,168,30,28,11,58,69,263,11.505,0.188,0.155,0.075,0.342,0.418,1.588,24,68,17.525
340,Benjamin Casavant,LW,VDO,20.649,57,34,20,15,54,69,164,20.73,0.6,0.35,0.26,0.95,1.21,2.88,29,60,48.33
341,Janne Puhakka,LW,CHI,19.058,131,35,22,12,57,69,344,10.23,0.265,0.165,0.095,0.435,0.525,2.615,14,39,35.79
342,Tomas Jurco,RW,SNB,18.714,48,30,21,17,51,68,186,16.13,0.62,0.44,0.35,1.06,1.42,3.88,8,16,50.0
343,Maxim Lamarche,D,BAC,19.68,123,13,24,31,37,68,216,5.785,0.11,0.2,0.265,0.31,0.575,1.81,0,2,0.0
344,Christian Ouellet,RW,GAT/CHI,20.05,68,25,20,23,45,68,160,15.62,0.37,0.29,0.34,0.66,1.0,2.35,121,305,39.67
345,Etienne Boutet,D,RIM/GAT,19.79,111,18,33,16,51,67,211,8.77,0.16,0.28,0.15,0.44,0.59,1.83,1,3,16.665
346,Steven Mercier,LW,ROU,19.869,167,24,24,19,48,67,178,13.525,0.15,0.16,0.105,0.305,0.415,1.112,700,1455,50.588
347,Andrew Shewfelt,RW,HAL/DRU,19.416,206,32,19,16,51,67,324,9.253,0.162,0.085,0.078,0.249,0.326,1.81,646,1270,44.646
348,Filip Rydstrom,C,CHA,18.606,118,29,26,12,55,67,265,10.475,0.235,0.21,0.1,0.445,0.545,2.18,1145,2045,55.73
349,Nicholas Blanchard,LW,BAT,18.77,184,31,23,13,54,67,297,10.126,0.157,0.12,0.05,0.279,0.329,1.426,71,190,36.054
350,Pascal Corbeil,D,BLB,17.9,123,13,36,18,49,67,172,5.095,0.075,0.225,0.12,0.3,0.425,1.232,0,1,0.0
351,Timothe Simard,RW,VDO/CAP/CHI,19.029,248,20,26,20,46,66,317,2.948,0.038,0.052,0.03,0.09,0.12,0.878,1526,2895,51.47
352,Julien Leduc,D,VDO/VIC/CHA/DRU,19.339,196,12,25,29,37,66,246,2.506,0.03,0.104,0.192,0.136,0.322,1.249,2,5,18.75
353,Jake Smith,RW,CHI/BAT/VDO,18.703,117,32,18,15,50,65,262,11.93,0.265,0.15,0.125,0.415,0.54,2.185,15,30,49.04
354,Jean-Gabriel Pageau,C,GAT/CHI,18.842,46,32,18,15,50,65,196,16.33,0.7,0.39,0.33,1.09,1.41,4.26,625,1131,55.26
355,Will Thompson,D,SNB/CHA/GAT,18.33,230,13,34,18,47,65,281,4.831,0.061,0.192,0.082,0.252,0.335,1.261,0,1,0.0
356,Alec Jon Banville,LW,BAT/BAC,18.675,172,28,21,16,49,65,332,8.65,0.16,0.11,0.103,0.27,0.378,1.895,76,165,33.875
357,Nicolas Poulin,LW,SHE,18.395,150,36,20,9,56,65,363,7.87,0.225,0.185,0.055,0.41,0.465,2.875,22,46,46.03
358,Jason Bell,D,CAP/SNB/BAT/VDO,18.514,196,21,20,24,41,65,226,8.71,0.081,0.102,0.126,0.182,0.309,1.001,0,1,0.0
359,Alexandre Grenier,RW,HAL/DRU/SHE,18.986,103,25,28,12,53,65,155,8.995,0.195,0.22,0.1,0.415,0.515,1.29,31,75,20.945
360,Zachery Moody,C,CAP/QUE,18.6,240,33,17,15,50,65,252,12.413,0.145,0.092,0.074,0.238,0.31,1.21,368,868,43.144
361,Chase Harwell,RW,SHE/VIC,18.801,216,28,21,15,49,64,348,8.099,0.14,0.099,0.089,0.241,0.33,1.723,552,1067,52.645
362,Bruno-Carl Denis,D,SHA/ROU,19.596,178,17,22,25,39,64,222,7.272,0.112,0.148,0.161,0.262,0.421,1.345,0,2,0.0
363,Anthony Cortese,D,GAT/PEI/CHA,18.925,170,16,22,25,38,63,270,6.268,0.098,0.14,0.16,0.232,0.397,1.748,6,7,45.0
364,Jonathan Diaby,D,VIC,18.081,156,14,29,20,43,63,201,7.54,0.14,0.215,0.155,0.355,0.512,1.54,1,2,12.5
