,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP,FOW,FOT,FOW%
184,Cole Hawes,LW,BLB/DRU/SHE,19.059,101,22,23,17,45,62,156,14.93,0.225,0.22,0.145,0.445,0.59,1.525,59,111,52.36
185,Charles-David Beaudoin,D,DRU,18.93,190,21,22,19,43,62,248,9.788,0.155,0.148,0.128,0.302,0.432,1.45,3,8,25.0
186,David Rose,RW,BAC/CAP,20.088,67,17,28,17,45,62,217,7.83,0.25,0.42,0.25,0.67,0.93,3.24,72,159,45.28
187,Dominic Talbot-Tassi,D,DRU/SHE/BLB,18.828,134,17,24,21,41,62,154,8.65,0.11,0.2,0.145,0.31,0.46,0.995,0,0,0.0
188,Frederic Bergeron,LW,QUE/BLB,18.497,122,34,17,10,51,61,231,11.332,0.213,0.108,0.07,0.32,0.395,1.428,23,73,22.542
189,Julien Leduc,D,VDO/VIC/CHA,18.464,179,12,24,25,36,61,226,5.012,0.06,0.148,0.143,0.212,0.355,1.318,2,4,37.5
190,Pierre Durepos,D,SNB,20.058,106,9,23,28,32,60,184,5.02,0.095,0.225,0.27,0.32,0.59,1.78,2,4,33.335
191,Anthony Richard,C,VDO,16.237,108,31,14,15,45,60,181,17.765,0.26,0.105,0.125,0.365,0.49,1.51,278,634,43.83
192,Mark Tremaine,LW,MON/VIC,18.462,166,12,33,15,45,60,263,4.315,0.088,0.21,0.098,0.298,0.4,1.698,156,363,41.808
193,Ross Johnston,LW,MON/VIC,18.823,151,24,21,14,45,59,220,10.122,0.155,0.14,0.088,0.292,0.382,1.513,2,11,16.668
194,Artem Sergeev,D,VDO,18.905,101,13,20,26,33,59,235,5.72,0.13,0.19,0.25,0.32,0.57,2.31,0,0,0.0
195,Simon Tremblay,LW,CHI,18.242,170,27,18,14,45,59,315,9.118,0.162,0.105,0.078,0.267,0.345,1.912,35,105,33.675
196,Anthony Verret,C,ROU/QUE/SHE,19.105,114,22,18,19,40,59,179,12.265,0.2,0.165,0.165,0.36,0.525,1.59,950,1885,50.545
197,Matthew Highmore,C,SNB,17.05,98,23,18,18,41,59,274,8.37,0.205,0.18,0.13,0.385,0.52,2.46,830,1671,51.1
198,Felix-Antoine Bergeron,LW,SHA,18.949,140,29,19,10,48,58,322,8.228,0.222,0.153,0.095,0.375,0.47,2.555,487,988,48.508
199,Fabrice Herzog,RW,QUE,18.768,61,32,10,16,42,58,164,19.51,0.52,0.16,0.26,0.69,0.95,2.69,13,32,40.62
200,Bronson Beaton,C,CAP/SHA,17.856,177,18,25,15,43,58,255,5.33,0.092,0.158,0.078,0.25,0.328,1.4,788,1555,51.082
201,Ryan MacKinnon,D,RIM,18.278,188,10,22,25,32,57,197,4.675,0.055,0.125,0.128,0.178,0.305,1.112,0,0,0.0
202,Gabriel Verpaelst,D,BAC,19.248,196,18,21,17,39,56,250,7.238,0.1,0.128,0.088,0.232,0.318,1.392,0,2,0.0
203,Michael Bournival,C,SHA,19.291,41,30,14,12,44,56,169,17.75,0.73,0.34,0.29,1.07,1.37,4.12,367,659,55.69
204,Marcus Hinds,C,BLB,19.123,133,25,19,12,44,56,139,17.705,0.19,0.14,0.09,0.33,0.42,1.045,106,242,41.2
205,Joey Ratelle,LW,DRU,16.971,130,28,15,12,43,55,221,11.83,0.21,0.115,0.095,0.325,0.42,1.685,4,10,37.5
206,Samuel Morin,D,RIM,17.43,162,11,22,22,33,55,205,4.717,0.088,0.152,0.17,0.235,0.405,1.498,0,1,0.0
207,Dylan Labbe,D,SHA,17.933,130,16,14,25,30,55,217,5.5,0.098,0.09,0.143,0.188,0.33,1.452,0,1,0.0
208,Clark Bishop,C,CAP,16.966,114,22,19,14,41,55,216,10.0,0.195,0.17,0.125,0.36,0.485,1.9,521,1255,41.83
209,Bryce Milson,LW,DRU/CAP,19.138,126,24,20,11,44,55,226,10.575,0.19,0.16,0.09,0.35,0.44,1.795,408,864,46.825
210,Kirill Kabanov,RW,SHA,19.165,50,21,21,13,42,55,144,14.58,0.42,0.42,0.26,0.84,1.1,2.88,10,28,35.71
211,Brent Turnbull,RW,BAT/QUE/SHE/RIM,18.442,180,25,19,10,44,54,272,9.343,0.148,0.128,0.062,0.275,0.338,1.595,20,55,38.332
212,Tomas Filippi,RW,BAC,19.365,60,19,21,13,40,53,187,10.16,0.32,0.35,0.22,0.67,0.88,3.12,365,734,49.73
213,Francis Turbide,D,BAC,19.904,201,13,23,17,36,53,241,4.962,0.055,0.108,0.085,0.162,0.25,1.288,391,810,49.28
214,Jeremie Fraser,D,BAT/VDO,18.281,171,7,14,32,21,53,199,4.198,0.05,0.1,0.23,0.148,0.377,1.238,1,5,8.332
215,Nicolas Larocque-Marcoux,D,VDO,19.806,62,21,17,14,38,52,153,13.73,0.34,0.27,0.23,0.61,0.84,2.47,3,13,23.08
216,Maxime Villemaire,C,SNB/DRU,19.42,78,29,13,10,42,52,236,12.255,0.39,0.18,0.13,0.57,0.7,3.205,131,279,46.395
217,Simon Desbiens,LW,CHI/SHE,17.752,130,24,20,8,44,52,197,9.38,0.158,0.13,0.05,0.288,0.338,1.358,73,157,30.952
218,Nathan Beaulieu,D,SNB,18.777,53,11,21,20,32,52,150,7.33,0.21,0.4,0.38,0.6,0.98,2.83,0,1,0.0
219,Morgan Ellis,D,CAP/SHA,19.376,60,15,17,20,32,52,199,7.54,0.25,0.28,0.33,0.53,0.87,3.32,0,0,0.0
220,Sean Girard,D,BAT,18.935,124,6,22,23,28,51,253,2.555,0.05,0.18,0.185,0.23,0.415,2.05,0,1,0.0
221,Olivier LeBlanc,D,SNB,17.078,116,11,22,18,33,51,203,5.385,0.095,0.195,0.16,0.285,0.445,1.77,0,0,0.0
222,Denis Gorbunov,LW,BAC,18.845,61,21,15,15,36,51,138,15.22,0.34,0.25,0.25,0.59,0.84,2.26,153,318,48.11
223,Julien Pelletier,LW,CAP,16.716,74,26,13,12,39,51,123,16.52,0.255,0.095,0.09,0.355,0.445,1.495,12,21,58.125
224,James Melindy,D,MON,18.262,128,13,11,27,24,51,172,8.06,0.105,0.085,0.215,0.19,0.4,1.34,0,1,0.0
225,Thomas Gobeil,RW,BAC/CHI/VDO,18.076,147,22,16,12,38,50,300,8.232,0.185,0.148,0.082,0.332,0.415,2.302,17,36,46.572
226,Jonathan Oligny,D,DRU/CAP,20.091,130,9,26,15,35,50,224,4.005,0.07,0.2,0.115,0.27,0.385,1.725,0,0,0.0
227,Pierre-Olivier Morin,LW,SHA,20.397,66,20,20,10,40,50,184,10.87,0.3,0.3,0.15,0.61,0.76,2.79,413,806,51.24
228,Cameron Critchlow,LW,HAL,19.743,68,21,16,13,37,50,156,13.46,0.31,0.24,0.19,0.54,0.74,2.29,247,441,56.01
229,Jeremie Blain,D,VIC/BAT,19.491,58,9,15,26,24,50,121,7.44,0.16,0.26,0.45,0.41,0.86,2.09,0,0,0.0
230,Etienne Brodeur,LW,CHI,20.518,63,22,14,13,36,49,197,11.17,0.35,0.22,0.21,0.57,0.78,3.13,24,46,52.17
231,Raphael Pouliot,LW,BLB,20.417,66,24,15,10,39,49,167,14.37,0.36,0.23,0.15,0.59,0.74,2.53,31,79,39.24
232,Samuel Noreau,D,BAC,19.122,124,12,23,14,35,49,268,4.83,0.1,0.185,0.11,0.28,0.385,2.12,0,0,0.0
233,Alexandre Goulet,C,CHA,17.446,66,26,15,7,41,48,135,19.26,0.39,0.23,0.11,0.62,0.73,2.05,537,1043,51.49
234,Brendan Duke,D,QUE/HAL,19.598,153,4,17,27,21,48,195,2.06,0.03,0.103,0.167,0.125,0.295,1.318,1,1,25.0
235,Matthew Bursey,RW,SHA/PEI/BLB/CHA,18.87,155,19,17,12,36,48,314,5.875,0.118,0.122,0.068,0.242,0.305,1.998,198,403,45.61
236,Alex Emond,C,RIM/DRU,19.998,63,23,14,11,37,48,164,14.02,0.37,0.22,0.17,0.59,0.76,2.6,834,1460,57.12
237,Jakub Culek,LW,RIM/CAP,19.521,64,17,18,12,35,47,163,12.435,0.34,0.21,0.2,0.555,0.755,2.69,144,320,59.81
238,Aidan Kelly,RW,SNB/BAT,19.08,112,12,18,17,30,47,119,9.52,0.105,0.16,0.15,0.26,0.405,1.055,119,219,55.975
239,Andrew O'Brien,D,CHI/ROU,19.316,135,10,17,20,27,47,245,3.835,0.075,0.125,0.15,0.2,0.35,1.815,1,4,12.5
240,Vaclav Karabacek,RW,GAT,17.372,65,21,17,9,38,47,211,9.95,0.32,0.26,0.14,0.58,0.72,3.25,2,4,50.0
241,Ryan Graves,D,PEI/VDO/CHA,17.572,195,10,19,18,29,47,282,3.858,0.058,0.108,0.098,0.165,0.268,1.712,0,2,0.0
242,Alexandre Grand-Maison,LW,SHA/DRU,18.528,171,22,17,8,39,47,180,12.725,0.148,0.09,0.04,0.24,0.282,1.102,7,13,75.892
243,Danick Emond,D,VIC/MON,19.652,129,8,9,29,17,46,134,3.608,0.038,0.09,0.172,0.128,0.3,0.895,1,2,12.5
244,Trey Lewis,D,HAL,19.543,136,11,21,14,32,46,191,7.765,0.085,0.125,0.1,0.21,0.308,1.182,1,5,12.5
245,Cody Donaghey,D,ROU/QUE,16.85,105,12,18,15,30,45,112,16.085,0.105,0.15,0.12,0.26,0.375,0.91,1,3,16.665
246,Gabriel Vermette,D,CHI/DRU,20.156,133,10,14,21,24,45,131,7.705,0.075,0.105,0.16,0.18,0.34,0.98,2,5,41.665
247,Jason Fuchs,C,ROU,18.004,57,14,19,12,33,45,108,12.96,0.25,0.33,0.21,0.58,0.79,1.89,209,511,40.9
248,Kris Hodge,C,MON/SHA,17.428,109,15,19,11,34,45,178,8.765,0.135,0.175,0.085,0.31,0.395,1.6,220,449,50.17
249,Jan Kostalek,D,RIM,18.077,103,10,24,11,34,45,204,5.1,0.095,0.23,0.105,0.33,0.435,1.965,1,1,50.0
250,Georgs Golovkovs,RW,DRU,18.18,62,17,16,12,33,45,93,18.28,0.27,0.26,0.19,0.53,0.73,1.5,268,621,43.16
251,Jeremy Roy,D,SHE,16.34,64,14,13,17,27,44,167,8.38,0.22,0.2,0.27,0.42,0.69,2.61,1,1,100.0
252,Patrick Delisle-Houde,LW,MON,20.085,63,15,19,10,34,44,122,12.3,0.24,0.3,0.16,0.54,0.7,1.94,107,211,50.71
253,Tim Wieser,LW,SHE,18.53,54,15,20,9,35,44,100,15.0,0.28,0.37,0.17,0.65,0.81,1.85,4,9,44.44
254,Alexis Vanier,D,BAC,17.236,114,15,18,11,33,44,139,6.635,0.125,0.155,0.09,0.28,0.37,1.17,0,2,0.0
255,Jessyko Bernard,RW,ROU/PEI,20.43,55,17,10,17,27,44,100,17.0,0.31,0.18,0.31,0.49,0.8,1.82,110,228,48.25
256,Samuel Courtemanche,LW,GAT/RIM,18.366,176,15,19,10,34,44,229,7.872,0.105,0.11,0.053,0.213,0.265,1.34,61,116,52.022
257,Loik Leveille,D,BAC/CHI/CAP,16.472,119,11,19,14,30,44,199,5.855,0.09,0.155,0.115,0.245,0.36,1.61,0,0,0.0
258,Cameron Yarwood,D,VIC/MON,19.461,70,9,9,26,18,44,145,6.21,0.13,0.13,0.37,0.26,0.63,2.07,1,2,50.0
259,Erik Robichaud,C,MON/PEI,18.922,124,15,19,9,34,43,148,10.415,0.12,0.145,0.065,0.27,0.335,1.185,747,1524,49.17
260,Frank Schumacher,D,SHA/GAT,19.426,66,15,15,13,30,43,210,7.54,0.23,0.21,0.21,0.44,0.65,3.085,0,0,0.0
261,Anthony Beauregard,C,VDO,17.335,72,10,18,15,28,43,128,4.0,0.075,0.25,0.23,0.325,0.55,1.295,415,781,47.495
262,Mikael Tam,D,QUE,20.389,68,15,19,9,34,43,200,7.5,0.22,0.28,0.13,0.5,0.63,2.94,0,0,0.0
263,Christopher Caissy,RW,BAT/MON,19.24,55,16,15,12,31,43,118,6.78,0.15,0.14,0.115,0.29,0.405,1.115,2,4,25.0
264,Stephen Woodworth,D,CAP,19.899,203,7,18,17,25,42,137,4.962,0.025,0.09,0.078,0.122,0.2,0.63,0,1,0.0
265,Jean-Francois Leblanc,C,BAC/VDO/VIC,19.037,112,17,6,19,23,42,117,14.815,0.16,0.055,0.175,0.215,0.39,1.05,722,1332,54.005
266,Carl Neill,D,SHE,16.694,126,7,18,17,25,42,160,4.35,0.055,0.14,0.135,0.2,0.335,1.265,1,1,50.0
267,Alexandre Durette,RW,BAC/VDO,19.538,65,17,12,13,29,42,117,14.53,0.26,0.18,0.2,0.45,0.65,1.8,367,721,50.9
268,Vincent Arseneau,LW,SHA,19.973,107,20,8,14,28,42,242,7.615,0.195,0.075,0.135,0.27,0.4,2.3,8,19,42.265
269,Mirko Hoefflin,C,BAT,19.242,59,18,14,10,32,42,148,12.16,0.31,0.24,0.17,0.54,0.71,2.51,339,671,50.52
270,Robert Pelletier,RW,GAT/BAT/CHA,18.607,116,15,20,6,35,41,246,7.685,0.135,0.17,0.055,0.305,0.363,2.1,283,624,41.902
271,Noah Zilbert,RW,SNB,17.702,132,24,9,8,33,41,192,12.15,0.185,0.07,0.06,0.25,0.31,1.46,53,125,41.815
272,Sacha Guimond,D,BAC,20.469,65,9,18,14,27,41,126,7.14,0.14,0.28,0.22,0.42,0.63,1.94,1,1,100.0
273,Antoine Quevillon,LW,ROU,19.795,63,15,13,13,28,41,160,9.38,0.24,0.21,0.21,0.44,0.65,2.54,35,94,37.23
274,Samuel Aquin,LW,BLB/SHA,18.443,75,14,18,9,32,41,113,13.75,0.2,0.235,0.115,0.44,0.555,1.49,329,655,50.955
275,Spencer Smallman,RW,SNB,16.516,108,14,11,16,25,41,130,9.825,0.115,0.085,0.135,0.2,0.335,1.09,157,395,39.705
276,Tommy Veilleux,LW,VIC,17.61,121,16,13,12,29,41,155,15.25,0.17,0.08,0.13,0.245,0.372,1.085,2,13,4.168
277,Nicolas Roy,C,CHI,16.608,63,16,15,10,31,41,117,13.68,0.25,0.24,0.16,0.49,0.65,1.86,476,1060,44.91
278,Charles-Olivier Roussel,D,SNB,20.006,58,13,10,17,23,40,141,9.22,0.22,0.17,0.29,0.4,0.69,2.43,0,0,0.0
279,William Cochrane,LW,BAT/CAP/VIC,18.489,122,16,16,8,32,40,234,6.84,0.13,0.13,0.065,0.26,0.325,1.92,142,347,40.315
280,Mathieu Guertin,LW,VDO,19.286,67,16,12,11,28,39,116,13.79,0.24,0.18,0.16,0.42,0.58,1.73,16,35,45.71
281,Daniel Walcott,D,BLB,19.571,67,10,17,12,27,39,116,8.62,0.15,0.25,0.18,0.4,0.58,1.73,0,0,0.0
282,Alexandre Roy,LW,CHI/DRU,19.365,104,11,15,13,26,39,188,7.055,0.108,0.078,0.12,0.182,0.305,1.58,41,109,32.737
283,Nathan Noel,C,SNB,16.236,63,16,15,8,31,39,118,13.56,0.25,0.24,0.13,0.49,0.62,1.87,427,869,49.14
284,Jonathan Lessard,RW,BAC,20.562,50,27,6,5,33,38,181,14.92,0.54,0.12,0.1,0.66,0.76,3.62,5,15,33.33
285,Denis Kindl,C,CAP,19.113,62,18,10,10,28,38,143,12.59,0.29,0.16,0.16,0.45,0.61,2.31,270,601,44.93
286,Ryan Falkenham,RW,HAL,17.186,112,21,11,6,32,38,112,17.925,0.232,0.088,0.032,0.322,0.355,1.312,67,134,39.32
287,Charles Coyle,RW,SNB,19.538,23,15,18,5,33,38,80,18.75,0.65,0.78,0.22,1.43,1.65,3.48,152,312,48.72
288,Dylan Anderson,C,BLB,20.553,68,13,16,9,29,38,119,10.92,0.19,0.24,0.13,0.43,0.56,1.75,704,1264,55.7
289,Jakub Izacky,LW,SNB,18.807,63,21,10,7,31,38,126,16.67,0.33,0.16,0.11,0.49,0.6,2.0,6,9,66.67
290,Lukas Cingel,RW,BAC,18.941,63,18,11,9,29,38,148,12.16,0.29,0.17,0.14,0.46,0.6,2.35,1,5,20.0
291,Jean-Philippe Mathieu,D,RIM/DRU,20.46,47,8,22,8,30,38,80,10.0,0.17,0.47,0.17,0.64,0.81,1.7,0,0,0.0
292,Jean-Simon Deslauriers,D,CAP/GAT,17.712,130,7,17,14,24,38,88,8.19,0.07,0.148,0.103,0.215,0.322,0.755,6,14,11.538
293,Julien Lepage,D,BAC/CHI,18.902,170,6,18,14,24,38,134,4.2,0.038,0.098,0.085,0.132,0.215,0.832,1,2,25.0
294,Gabriel Slight,RW,ROU/SHA,17.732,101,19,14,4,33,37,160,13.225,0.185,0.135,0.04,0.32,0.36,1.545,0,8,0.0
295,Michael Abbott,D,PEI/SNB/GAT,18.303,120,12,9,16,21,37,138,8.242,0.165,0.1,0.208,0.265,0.47,1.9,1,3,16.665
296,Kameron Kielly,C,GAT/CHA,16.256,126,12,11,14,23,37,153,7.195,0.09,0.085,0.11,0.175,0.285,1.185,409,874,42.515
297,Maximilien Le Sieur,RW,SHA,18.965,61,20,7,10,27,37,119,16.81,0.33,0.11,0.16,0.44,0.61,1.95,182,343,53.06
298,Garrett Clarke,LW,BAT/GAT,18.864,55,9,12,16,21,37,124,7.26,0.16,0.22,0.29,0.38,0.67,2.25,0,0,0.0
299,Gabriel Gagne,RW,VIC,16.344,68,16,10,11,26,37,191,4.255,0.12,0.075,0.08,0.195,0.275,2.905,5,9,27.78
300,Janne Puhakka,LW,CHI,18.558,68,19,11,6,30,36,194,9.79,0.28,0.16,0.09,0.44,0.53,2.85,6,19,31.58
301,Jacob Sweeney,D,VIC/MON,17.794,140,5,9,22,14,36,140,2.86,0.028,0.065,0.168,0.092,0.26,0.948,0,0,0.0
302,Timothe Simard,RW,VDO/CAP,16.467,119,10,12,14,22,36,154,6.26,0.08,0.1,0.11,0.18,0.29,1.27,602,1162,52.165
303,Justin Guenette,D,ROU,17.569,152,6,13,16,19,35,108,5.305,0.038,0.088,0.115,0.132,0.245,0.768,2,2,75.0
304,Thierry Comtois,LW,VDO,19.004,131,10,13,12,23,35,140,7.17,0.075,0.1,0.09,0.175,0.27,1.065,675,1192,56.515
305,Christophe Losier,C,BAT,20.392,51,16,15,4,31,35,88,18.18,0.31,0.29,0.08,0.61,0.69,1.73,520,929,55.97
306,Cory MacIntosh,LW,CAP,19.839,71,15,12,8,27,35,143,5.395,0.11,0.09,0.215,0.2,0.415,1.685,362,722,57.065
307,Mathieu Ayotte,RW,VIC,16.914,90,15,14,6,29,35,117,14.06,0.175,0.135,0.07,0.305,0.375,1.25,64,197,16.245
308,Alexandre Chenevert,D,BAC,19.839,177,4,14,17,18,35,181,2.115,0.025,0.07,0.085,0.1,0.185,1.032,0,0,0.0
309,Alexandre Carrier,D,GAT,16.437,117,5,20,10,25,35,135,3.7,0.04,0.155,0.08,0.2,0.28,1.145,0,3,0.0
310,Julien Nantel,C,ROU,16.524,72,15,13,7,28,35,144,21.63,0.23,0.095,0.05,0.325,0.375,1.41,267,516,25.87
311,Austyn Hardie,D,HAL,18.823,184,6,13,16,19,35,126,4.995,0.042,0.082,0.088,0.128,0.22,0.758,0,0,0.0
312,Philippe Archambault,D,QUE/CHI,19.704,178,4,16,14,20,34,94,5.13,0.03,0.075,0.07,0.11,0.178,0.552,0,1,0.0
313,Samuel Roussy,D,MON/CHI,18.954,180,11,13,10,24,34,184,6.66,0.07,0.078,0.07,0.15,0.212,1.105,2,2,50.0
314,Timo Meier,RW,HAL,16.937,66,17,10,7,27,34,187,9.09,0.26,0.15,0.11,0.41,0.52,2.83,5,13,38.46
315,Francis Lambert-Lemay,D,DRU/QUE,19.392,203,2,19,13,21,34,198,0.962,0.008,0.08,0.057,0.092,0.15,1.012,0,2,0.0
316,Jonathan Racine,D,SHA/MON,18.801,122,11,12,11,23,34,164,6.34,0.09,0.095,0.09,0.185,0.275,1.345,0,0,0.0
317,Olivier Croteau,LW,PEI,19.617,63,15,11,8,26,34,138,10.87,0.24,0.17,0.13,0.41,0.54,2.19,14,28,50.0
318,Casey Babineau,D,RIM,19.97,123,7,15,11,22,33,128,5.775,0.06,0.12,0.09,0.18,0.27,1.035,0,0,0.0
319,Anthony Beauvillier,C,SHA,16.271,64,9,13,11,22,33,178,5.06,0.14,0.2,0.17,0.34,0.52,2.78,652,1205,54.11
320,Jan Mandat,C,VIC,17.827,61,12,9,12,21,33,123,9.76,0.2,0.15,0.2,0.34,0.54,2.02,175,406,43.1
321,Deverick Ottereyes,C,PEI/CHA/GAT,18.166,152,10,17,6,27,33,108,10.067,0.07,0.115,0.038,0.182,0.22,0.758,505,1110,45.438
322,Matthieu Theriault,C,VDO,19.187,66,14,10,9,24,33,114,12.28,0.21,0.15,0.14,0.36,0.5,1.73,531,934,56.85
323,Elie Berube,D,BLB/GAT,17.561,123,7,14,11,21,32,123,4.31,0.05,0.122,0.098,0.168,0.268,0.968,0,0,0.0
324,Marc-Antoine Carrier,D,QUE,19.932,84,10,9,13,19,32,102,9.415,0.12,0.11,0.17,0.235,0.405,1.3,2,4,25.0
325,Axel Rioux,RW,QUE/SHE,19.839,113,11,17,4,28,32,153,15.538,0.098,0.085,0.068,0.18,0.248,0.91,59,166,36.655
326,Stephen Johnson,C,MON,18.138,115,9,16,7,25,32,142,6.385,0.08,0.135,0.06,0.21,0.27,1.21,524,1121,47.605
327,Brandon Gormley,D,MON/SHA,19.573,35,10,15,7,25,32,132,7.58,0.29,0.43,0.2,0.71,0.91,3.77,0,0,0.0
328,Marc-Andre Levesque,D,PEI,20.668,68,5,14,13,19,32,95,5.26,0.07,0.21,0.19,0.28,0.47,1.4,0,0,0.0
329,Sebastien Payette,D,CAP,19.877,54,7,15,10,22,32,72,9.72,0.13,0.28,0.19,0.41,0.59,1.33,0,4,0.0
330,Adam Janosik,D,GAT,19.02,51,6,17,9,23,32,96,6.25,0.12,0.33,0.18,0.45,0.63,1.88,1,1,100.0
331,Alexis Bernier,D,ROU/SHE,19.998,133,8,14,10,22,32,168,4.855,0.06,0.105,0.075,0.165,0.24,1.265,1,1,50.0
332,Mikael Langlois,D,BAC/CAP/GAT,18.979,96,6,16,10,22,32,136,4.475,0.06,0.16,0.11,0.22,0.335,1.37,1,4,12.5
333,Vincent Deslauriers,C,SHE,16.344,106,15,11,5,26,31,131,11.505,0.145,0.105,0.05,0.245,0.295,1.25,50,110,45.295
334,Emil Sylvegard,C,DRU,18.484,65,13,8,10,21,31,142,9.15,0.2,0.12,0.15,0.32,0.48,2.18,3,12,25.0
335,Mickael Beauregard,D,GAT/CHI,18.19,178,5,14,12,19,31,140,3.633,0.032,0.082,0.075,0.115,0.192,0.9,0,0,0.0
336,Maxim Lazarev,LW,CAP,17.629,43,13,11,7,24,31,90,14.44,0.3,0.26,0.16,0.56,0.72,2.09,2,5,40.0
337,Jurij Repe,D,SNB,18.496,87,10,11,10,21,31,125,7.675,0.11,0.125,0.115,0.235,0.35,1.415,4,12,44.445
338,Aaron Hoyles,D,BLB,18.073,182,3,14,13,17,30,135,2.848,0.02,0.088,0.082,0.108,0.192,0.75,0,1,0.0
339,Dexter Weber,D,DRU,17.272,116,4,17,9,21,30,105,4.23,0.035,0.14,0.075,0.18,0.25,0.89,2,5,20.0
340,Redgie Bois,D,ROU,18.284,170,8,9,13,17,30,150,4.385,0.035,0.055,0.068,0.095,0.165,0.878,0,1,0.0
341,Vladislav Shalimov,LW,VDO,17.977,60,10,12,8,22,30,97,10.31,0.17,0.2,0.13,0.37,0.5,1.62,260,584,44.52
342,Spenser Cobbold,LW,CHA,19.091,50,14,7,9,21,30,134,10.45,0.28,0.14,0.18,0.42,0.6,2.68,26,62,41.94
343,Julien Gauthier,RW,VDO,15.918,62,9,16,5,25,30,91,9.89,0.15,0.26,0.08,0.4,0.48,1.47,3,10,30.0
344,Devon MacAusland,C,MON,20.315,51,14,9,7,23,30,140,10.0,0.27,0.18,0.14,0.45,0.59,2.75,174,374,46.52
345,Vladimir Tkachev,LW,MON,17.947,20,10,13,7,23,30,54,18.52,0.5,0.65,0.35,1.15,1.5,2.7,0,3,0.0
346,Marcus Cuomo,LW,SNB,17.584,116,10,16,4,26,30,113,8.775,0.09,0.14,0.035,0.225,0.26,0.975,223,518,42.195
347,Jerome Raymond,C,DRU,19.371,42,13,10,6,23,29,89,14.61,0.31,0.24,0.14,0.55,0.69,2.12,457,873,52.35
348,Christophe Boivin,LW,BAT,17.588,66,12,8,9,20,29,149,8.05,0.18,0.12,0.14,0.3,0.44,2.26,5,12,41.67
349,Alexandre Leclerc,D,ROU,18.81,170,5,15,9,20,29,117,4.595,0.035,0.085,0.068,0.122,0.182,0.738,1,1,50.0
350,Carl Marois,LW,BAT/VIC,17.292,102,18,7,4,25,29,134,16.17,0.2,0.085,0.022,0.285,0.315,1.345,1,4,25.0
351,Alexandre Boivin,C,QUE,18.373,79,7,10,12,17,29,64,11.075,0.085,0.125,0.15,0.21,0.36,0.82,282,628,45.115
352,Matthew Hobbs,D,VIC/PEI,20.515,66,7,14,8,21,29,101,6.93,0.11,0.21,0.12,0.32,0.44,1.53,0,0,0.0
353,Alexandre Gosselin,D,BAT,17.651,134,11,9,9,20,29,200,4.245,0.062,0.065,0.05,0.128,0.178,1.348,1,1,50.0
354,Kyle Morrison,LW,GAT,19.053,35,15,5,8,20,28,73,20.55,0.43,0.14,0.23,0.57,0.8,2.09,111,206,53.88
355,Alex Noel,RW,PEI,19.19,66,10,13,5,23,28,118,8.47,0.15,0.2,0.08,0.35,0.42,1.79,482,959,50.26
356,Alexandre Sills,C,SHE,18.034,133,13,3,12,16,28,109,12.125,0.1,0.025,0.09,0.12,0.215,0.815,742,1589,46.025
357,Jeremy Auger,C,DRU/SHA,16.968,132,9,12,7,21,28,149,6.12,0.07,0.09,0.055,0.16,0.215,1.14,523,1158,45.44
358,Dillon Donnelly,D,SHA/QUE/MON,19.272,159,2,14,12,16,28,91,2.548,0.012,0.075,0.08,0.085,0.165,0.562,0,2,0.0
359,Phil Pietroniro,D,SHA/VDO,18.806,96,12,13,3,25,28,139,8.925,0.13,0.125,0.035,0.255,0.29,1.44,1,4,16.665
360,Stefan Jr Matteau,LW,BLB,18.56,35,18,6,4,24,28,121,14.88,0.51,0.17,0.11,0.69,0.8,3.46,63,125,50.4
361,Jason Cameron,C,SNB,19.781,194,14,8,6,22,28,279,5.943,0.08,0.045,0.038,0.122,0.158,1.405,1486,2923,51.688
362,Dany Potvin,LW,CAP,20.014,60,19,4,5,23,28,104,19.09,0.405,0.035,0.045,0.44,0.485,2.105,26,70,18.84
363,Emil Aronsson,C,BLB,17.939,47,11,8,9,19,28,64,17.19,0.23,0.17,0.19,0.4,0.6,1.36,378,738,51.22
364,Patrick Walsh,LW,QUE/BAT,18.656,112,13,8,7,21,28,129,9.87,0.13,0.108,0.12,0.242,0.363,1.49,141,342,42.028
365,Giovanni Fiore,LW,BAT/DRU/SHA,16.59,90,11,6,11,17,28,147,6.015,0.095,0.05,0.11,0.145,0.255,1.45,2,4,33.335
366,Timotej Sille,C,VDO,18.234,60,11,5,12,16,28,74,14.86,0.18,0.08,0.2,0.27,0.47,1.23,250,543,46.04
367,Michael Lyle,LW,BAT/CAP,17.369,127,8,13,6,21,27,164,5.4,0.062,0.092,0.048,0.155,0.2,1.175,322,653,46.988
368,Yousseff Kabbaj,D,SHA/GAT,19.721,55,7,12,8,19,27,95,7.37,0.13,0.22,0.15,0.35,0.49,1.73,0,1,0.0
369,Nikita Kolesnikovs,D,SHA/BLB,18.875,50,4,13,10,17,27,62,6.45,0.08,0.26,0.2,0.34,0.54,1.24,0,0,0.0
370,Loic Leduc,D,CAP/RIM,18.505,166,8,8,11,16,27,133,6.005,0.058,0.048,0.073,0.1,0.17,0.86,0,1,0.0
371,Ilya Zinoviev,LW,SHA,17.503,61,10,10,7,20,27,118,8.47,0.16,0.16,0.11,0.33,0.44,1.93,3,6,50.0
