"#","Name","Pos","Team","Age","GP","G","A1","A2","P1","P","Sh","Sh%","G/GP","A1/GP","A2/GP","P1/GP","P/GP","Sh/GP","xG","xG/GP","eTOI","eTOI/GP","eG/60","eA1/60","eA2/60","eP1/60","eP/60","eSh/60","exG/60","QoT TOI","QoC TOI","QoT GF%","QoC GF%","GF%Rel","GF%","GF","GA","HD G","HD Sh","HD Sh%","MD G","MD Sh","MD Sh%","LD G","LD Sh","LD Sh%","FOW","FOT","FOW%"
"","Brett Hargrave","C","NB","20.666","61","14","2","1","16","17","89","15.73","0.23","0.03","0.02","0.26","0.28","1.46","8.96","0.15","756.93","12.41","1.11","0.16","0.08","1.27","1.35","7.05","0.71","13.99","13.67","41.45","49.72","-2.55","40.51","32","47","2","10","20.0","4","12","33.33","8","67","11.94","165","395","41.77"
"","Santino Centorame","D","OS","20.384","68","4","11","12","15","27","103","3.88","0.06","0.16","0.18","0.22","0.4","1.51","5.92","0.09","1277.98","18.79","0.19","0.52","0.56","0.7","1.27","4.84","0.28","13.96","14.03","62.76","50.55","-4.73","59.29","83","57","0","2","0.0","0","3","0.0","4","98","4.08","1","4","25.0"
"","Alex Peters","D","FLNT","20.206","68","5","10","11","15","26","144","3.47","0.07","0.15","0.16","0.22","0.38","2.12","7.62","0.11","1184.96","17.43","0.25","0.51","0.56","0.76","1.32","7.29","0.39","14.09","13.96","50.4","51.93","8.03","55.12","70","57","1","2","50.0","1","10","10.0","3","132","2.27","0","0","0.0"
"","Cole Coskey","RW","SAG","17.293","66","7","8","9","15","24","120","5.83","0.11","0.12","0.14","0.23","0.36","1.82","10.58","0.16","744.63","11.28","0.56","0.64","0.73","1.21","1.93","9.67","0.85","14.37","13.89","47.8","51.4","9.65","55.38","36","29","3","15","20.0","0","19","0.0","4","86","4.65","15","36","41.67"
"","Alan Lyszczarczyk","C","SBY","18.577","61","5","10","8","15","23","99","5.05","0.08","0.16","0.13","0.25","0.38","1.62","9.46","0.16","701.75","11.5","0.43","0.86","0.68","1.28","1.97","8.46","0.81","13.56","13.39","44.15","48.8","5.03","50.7","36","35","3","13","23.08","0","12","0.0","2","74","2.7","16","49","32.65"
"","Shane Bulitka","LW","SBY","17.189","60","5","10","6","15","21","38","13.16","0.08","0.17","0.1","0.25","0.35","0.63","3.57","0.06","565.34","9.42","0.53","1.06","0.64","1.59","2.23","4.03","0.38","13.36","13.4","45.31","48.52","10.05","55.1","27","22","2","5","40.0","2","10","20.0","1","23","4.35","225","452","49.78"
"","Brady Hinz","RW","SAR","16.37","61","4","11","5","15","20","56","7.14","0.07","0.18","0.08","0.25","0.33","0.92","5.52","0.09","591.36","9.69","0.41","1.12","0.51","1.52","2.03","5.68","0.56","13.17","13.87","48.19","51.01","0.37","48.28","28","30","4","6","66.67","0","13","0.0","0","37","0.0","214","487","43.94"
"","Nate Schnarr","C","GUE","17.555","54","9","6","5","15","20","87","10.34","0.17","0.11","0.09","0.28","0.37","1.61","8.73","0.16","676.49","12.53","0.8","0.53","0.44","1.33","1.77","7.72","0.77","14.61","14.37","44.22","55.31","4.16","44.16","34","43","1","4","25.0","2","16","12.5","6","67","8.96","355","711","49.93"
"","Sasha Chmelevski","C","OTT","17.271","58","8","7","5","15","20","122","6.56","0.14","0.12","0.09","0.26","0.34","2.1","11.04","0.19","755.31","13.02","0.64","0.56","0.4","1.19","1.59","9.69","0.88","13.98","13.95","48.75","50.23","-5.8","41.98","34","47","1","9","11.11","5","23","21.74","2","90","2.22","319","590","54.07"
"","Sean Josling","RW","SAR","17.487","60","10","5","4","15","19","106","9.43","0.17","0.08","0.07","0.25","0.32","1.77","10.17","0.17","632.66","10.54","0.95","0.47","0.38","1.42","1.8","10.05","0.96","12.98","13.75","48.96","50.31","5.05","51.61","32","30","4","13","30.77","2","15","13.33","4","78","5.13","4","20","20.0"
"","Matt Brassard","D","OSH/BAR","18.106","62","8","7","4","15","19","131","6.11","0.13","0.11","0.06","0.24","0.31","2.11","5.02","0.08","1080.27","17.42","0.44","0.39","0.22","0.83","1.06","7.28","0.28","12.6","13.81","45.98","48.77","9.97","47.32","53","59","1","3","33.33","0","4","0.0","7","124","5.65","0","2","0.0"
"","Serron Noel","RW","OSH","16.104","63","8","7","4","15","19","64","12.5","0.13","0.11","0.06","0.24","0.3","1.02","7.06","0.11","685.31","10.88","0.7","0.61","0.35","1.31","1.66","5.6","0.62","13.34","13.47","48.74","48.76","-3.12","46.15","30","35","3","14","21.43","3","15","20.0","2","35","5.71","20","47","42.55"
"","Nick Pryce","LW","OS","17.484","48","7","8","3","15","18","61","11.48","0.15","0.17","0.06","0.31","0.38","1.27","6.89","0.14","516.43","10.76","0.81","0.93","0.35","1.74","2.09","7.09","0.8","13.7","13.31","60.38","48.95","-4.41","53.33","24","21","1","6","16.67","3","11","27.27","3","44","6.82","5","9","55.56"
"","Cody Caron","RW","KGN","20.302","46","6","9","3","15","18","87","6.9","0.13","0.2","0.07","0.33","0.39","1.89","8.72","0.19","598.72","13.02","0.6","0.9","0.3","1.5","1.8","8.72","0.87","14.16","13.76","42.98","49.56","1.95","46.67","21","24","0","11","0.0","2","11","18.18","4","65","6.15","2","4","50.0"
"","Brendan Harrogate","RW","MISS","18.588","45","13","2","2","15","17","112","11.61","0.29","0.04","0.04","0.33","0.38","2.49","11.97","0.27","599.5","13.32","1.3","0.2","0.2","1.5","1.7","11.21","1.2","13.99","13.38","53.27","48.97","-3.4","53.85","35","30","5","17","29.41","2","24","8.33","6","71","8.45","3","7","42.86"
"","Jake Durham","RW","FLNT","17.443","66","10","5","1","15","16","66","15.15","0.15","0.08","0.02","0.23","0.24","1.0","5.88","0.09","593.57","8.99","1.01","0.51","0.1","1.52","1.62","6.67","0.59","13.18","13.78","47.72","51.65","-8.02","43.48","20","26","3","6","50.0","3","12","25.0","4","48","8.33","12","29","41.38"
"","TJ Fergus","D","ER","19.477","68","3","11","10","14","24","64","4.69","0.04","0.16","0.15","0.21","0.35","0.94","3.08","0.05","1168.93","17.19","0.15","0.56","0.51","0.72","1.23","3.29","0.16","14.77","13.87","64.44","50.88","7.48","66.44","97","49","2","2","100.0","0","4","0.0","1","58","1.72","2","4","50.0"
"","Renars Krastenbergs","LW","OSH","17.75","63","9","5","10","14","24","104","8.65","0.14","0.08","0.16","0.22","0.38","1.65","9.65","0.15","770.23","12.23","0.7","0.39","0.78","1.09","1.87","8.1","0.75","13.52","13.64","48.42","48.38","-2.4","46.05","35","41","2","10","20.0","1","15","6.67","6","79","7.59","5","11","45.45"
"","Marcus Crawford","D","SAG","19.488","60","3","11","9","14","23","115","2.61","0.05","0.18","0.15","0.23","0.38","1.92","6.3","0.11","1048.98","17.48","0.17","0.63","0.51","0.8","1.32","6.58","0.36","13.64","13.76","47.85","51.59","7.98","53.27","57","50","0","8","0.0","0","5","0.0","3","102","2.94","0","0","0.0"
"","Justin Brack","C","OS/NIAG","20.614","67","5","9","7","14","21","105","4.76","0.07","0.13","0.1","0.21","0.31","1.57","9.28","0.14","745.84","11.13","0.4","0.72","0.56","1.13","1.69","8.45","0.75","13.65","13.65","51.74","50.07","0.91","53.85","35","30","2","13","15.38","0","16","0.0","3","76","3.95","226","534","42.32"
"","Medric Mercier","D","OSH/SSM","19.913","67","6","8","7","14","21","89","6.74","0.09","0.12","0.1","0.21","0.31","1.33","3.47","0.05","1060.45","15.83","0.34","0.45","0.4","0.79","1.19","5.04","0.2","12.98","14.02","49.02","49.12","-12.64","40.4","40","59","1","1","100.0","0","0","0.0","5","88","5.68","0","1","0.0"
"","Jake Henderson","RW","KIT","19.59","64","6","8","6","14","20","96","6.25","0.09","0.12","0.09","0.22","0.31","1.5","8.7","0.14","771.36","12.05","0.47","0.62","0.47","1.09","1.56","7.47","0.68","13.83","14.1","49.41","52.52","-0.85","48.72","38","40","1","8","12.5","0","11","0.0","5","77","6.49","41","97","42.27"
"","Cole Carter","RW","WSR/KIT","18.196","58","7","7","5","14","19","90","7.78","0.12","0.12","0.09","0.24","0.33","1.55","8.78","0.15","678.52","11.7","0.62","0.62","0.44","1.24","1.68","7.96","0.78","14.18","13.36","49.53","48.27","-2.01","44.83","26","32","2","19","10.53","1","6","16.67","4","65","6.15","9","25","36.0"
"","Aidan Dudas","C","OS","16.252","56","8","6","5","14","19","79","10.13","0.14","0.11","0.09","0.25","0.34","1.41","8.21","0.15","619.25","11.06","0.78","0.58","0.48","1.36","1.84","7.65","0.8","13.7","13.25","60.54","49.47","-1.68","61.82","34","21","2","12","16.67","3","12","25.0","3","55","5.45","137","287","47.74"
"","Barrett Hayton","C","SSM","16.269","63","8","6","5","14","19","76","10.53","0.13","0.1","0.08","0.22","0.3","1.21","7.5","0.12","640.23","10.16","0.75","0.56","0.47","1.31","1.78","7.12","0.7","13.63","13.26","54.3","46.87","-4.07","54.1","33","28","2","12","16.67","1","10","10.0","5","54","9.26","108","230","46.96"
"","Riley Damiani","C","KIT","16.49","62","8","6","4","14","18","81","9.88","0.13","0.1","0.06","0.23","0.29","1.31","7.11","0.11","700.6","11.3","0.69","0.51","0.34","1.2","1.54","6.94","0.61","13.96","13.45","49.12","51.54","-12.38","39.39","26","40","2","13","15.38","1","13","7.69","5","55","9.09","177","398","44.47"
"","Nick McHugh","LW","KIT","17.588","58","7","7","3","14","17","53","13.21","0.12","0.12","0.05","0.24","0.29","0.91","6.45","0.11","641.32","11.06","0.65","0.65","0.28","1.31","1.59","4.96","0.6","13.88","14.15","48.9","51.7","-4.14","44.44","28","35","2","11","18.18","2","12","16.67","3","30","10.0","6","14","42.86"
"","Ty Dellandrea","C","FLNT","16.154","57","9","5","2","14","16","76","11.84","0.16","0.09","0.04","0.25","0.28","1.33","8.16","0.14","619.11","10.86","0.87","0.48","0.19","1.36","1.55","7.37","0.79","13.72","13.64","48.73","51.34","-8.03","45.0","27","33","2","12","16.67","4","17","23.53","3","47","6.38","216","439","49.2"
"","Sam Harding","C","KGN","19.461","68","5","9","2","14","16","68","7.35","0.07","0.13","0.03","0.21","0.24","1.0","6.65","0.1","844.63","12.42","0.36","0.64","0.14","0.99","1.14","4.83","0.47","14.12","13.73","42.92","49.28","-15.62","33.82","23","45","3","14","21.43","0","9","0.0","2","45","4.44","538","883","60.93"
"","Brad Chenier","LW","NB","17.654","68","7","7","1","14","15","73","9.59","0.1","0.1","0.01","0.21","0.22","1.07","6.8","0.1","775.33","11.4","0.54","0.54","0.08","1.08","1.16","5.65","0.53","14.16","13.77","41.08","49.48","-4.66","37.18","29","49","2","15","13.33","3","12","25.0","2","46","4.35","9","18","50.0"
"","Matthew Philip","C","NIAG","17.295","45","8","6","1","14","15","98","8.16","0.18","0.13","0.02","0.31","0.33","2.18","8.15","0.18","552.01","12.27","0.87","0.65","0.11","1.52","1.63","10.65","0.89","13.44","13.46","44.38","50.35","5.67","50.88","29","28","3","11","27.27","3","16","18.75","2","71","2.82","249","490","50.82"
"","Chandler Yakimowicz","RW","LDN/SBY","20.638","59","5","8","11","13","24","95","5.26","0.08","0.14","0.19","0.22","0.41","1.61","8.55","0.14","706.13","11.97","0.42","0.68","0.93","1.1","2.04","8.07","0.73","13.45","13.44","47.92","50.01","1.03","46.48","33","38","1","9","11.11","1","10","10.0","3","76","3.95","31","64","48.44"
"","Stephen Desrocher","D","KGN","20.638","65","6","7","9","13","22","140","4.29","0.09","0.11","0.14","0.2","0.34","2.15","6.73","0.1","1286.7","19.8","0.28","0.33","0.42","0.61","1.03","6.53","0.31","14.43","13.95","47.22","49.3","10.45","52.43","54","49","1","8","12.5","1","5","20.0","4","127","3.15","0","0","0.0"
"","Jack Hanley","D","HAM","18.407","68","2","11","8","13","21","66","3.03","0.03","0.16","0.12","0.19","0.31","0.97","2.54","0.04","1117.43","16.43","0.11","0.59","0.43","0.7","1.13","3.54","0.14","13.83","13.7","54.4","48.56","-0.23","52.94","63","56","1","3","33.33","0","0","0.0","1","63","1.59","0","0","0.0"
"","Olli Juolevi","D","LDN","18.366","58","7","6","8","13","21","76","9.21","0.12","0.1","0.14","0.22","0.36","1.31","3.06","0.05","1047.51","18.06","0.4","0.34","0.46","0.74","1.2","4.35","0.18","13.38","13.99","61.22","51.07","-9.05","56.56","69","53","0","0","0.0","0","0","0.0","7","76","9.21","2","2","100.0"
"","Kyle Jenkins","D","PBO","20.4","67","3","10","7","13","20","94","3.19","0.04","0.15","0.1","0.19","0.3","1.4","3.69","0.06","1084.95","16.19","0.17","0.55","0.39","0.72","1.11","5.2","0.2","13.53","13.87","49.96","50.02","2.43","51.43","54","51","0","1","0.0","0","0","0.0","3","93","3.23","0","2","0.0"
"","Kyle Capobianco","D","SBY","19.091","65","7","6","7","13","20","93","7.53","0.11","0.09","0.11","0.2","0.31","1.43","5.34","0.08","1036.85","15.95","0.41","0.35","0.41","0.75","1.16","5.38","0.31","12.7","13.78","46.01","49.95","0.79","45.71","48","57","0","4","0.0","3","7","42.86","4","82","4.88","1","4","25.0"
"","Brett Neumann","C","ER/KGN","17.583","68","9","4","6","13","19","143","6.29","0.13","0.06","0.09","0.19","0.28","2.1","14.32","0.21","778.92","11.45","0.69","0.31","0.46","1.0","1.46","11.02","1.1","14.16","13.91","52.23","51.22","-7.29","47.37","27","30","2","17","11.76","3","26","11.54","4","100","4.0","239","431","55.45"
"","Frank Hora","D","KIT","20.291","53","5","8","6","13","19","58","8.62","0.09","0.15","0.11","0.25","0.36","1.09","2.64","0.05","913.72","17.24","0.33","0.53","0.39","0.85","1.25","3.81","0.17","13.22","14.4","48.83","53.47","1.55","47.96","47","51","0","0","0.0","0","3","0.0","5","55","9.09","2","4","50.0"
"","Garrett McFadden","D","GUE","19.07","58","9","4","6","13","19","103","8.74","0.16","0.07","0.1","0.22","0.33","1.78","6.13","0.11","1037.43","17.89","0.52","0.23","0.35","0.75","1.1","5.96","0.35","13.13","14.14","41.85","54.06","3.57","42.98","52","69","0","6","0.0","0","3","0.0","9","94","9.57","1","2","50.0"
"","Cole Fraser","D","PBO","17.065","61","6","7","5","13","18","85","7.06","0.1","0.11","0.08","0.21","0.3","1.39","3.71","0.06","912.19","14.95","0.39","0.46","0.33","0.86","1.18","5.59","0.24","13.01","13.72","49.22","51.2","3.69","51.19","43","41","0","3","0.0","0","2","0.0","6","80","7.5","0","0","0.0"
"","Gera Poddubnyi","C","ER","17.271","65","7","6","4","13","17","92","7.61","0.11","0.09","0.06","0.2","0.26","1.42","6.8","0.1","682.41","10.5","0.62","0.53","0.35","1.14","1.49","8.09","0.6","13.32","13.36","57.01","49.92","-15.25","50.0","33","33","2","7","28.57","1","8","12.5","4","77","5.19","179","389","46.02"
"","Kyle Potts","C","NB","18.308","68","10","3","4","13","17","84","11.9","0.15","0.04","0.06","0.19","0.25","1.24","10.2","0.15","710.71","10.45","0.84","0.25","0.34","1.1","1.44","7.09","0.86","13.8","13.76","41.78","49.1","8.48","47.54","29","32","5","19","26.32","1","21","4.76","4","44","9.09","353","793","44.51"
"","Nick Isaacson","LW","PBO","17.098","66","5","8","2","13","15","93","5.38","0.08","0.12","0.03","0.2","0.23","1.41","7.51","0.11","716.88","10.86","0.42","0.67","0.17","1.09","1.26","7.78","0.63","13.76","13.42","48.67","49.96","0.0","50.0","31","31","2","11","18.18","1","9","11.11","2","73","2.74","1","3","33.33"
"","Dylan Seitz","C","KIT","17.668","60","5","8","2","13","15","77","6.49","0.08","0.13","0.03","0.22","0.25","1.28","6.97","0.12","619.43","10.32","0.48","0.77","0.19","1.26","1.45","7.46","0.68","13.65","13.54","47.8","51.83","-3.34","46.0","23","27","1","8","12.5","1","7","14.29","3","62","4.84","33","66","50.0"
"","Luke Kirwan","LW","FLNT","18.979","31","9","4","1","13","14","71","12.68","0.29","0.13","0.03","0.42","0.45","2.29","6.48","0.21","371.2","11.97","1.45","0.65","0.16","2.1","2.26","11.48","1.05","14.21","13.9","48.59","52.1","-2.54","50.0","19","19","2","5","40.0","4","13","30.77","3","53","5.66","6","9","66.67"
"","Connor Roberts","C","HAM","16.564","63","7","6","1","13","14","54","12.96","0.11","0.1","0.02","0.21","0.22","0.86","5.1","0.08","648.44","10.29","0.65","0.56","0.09","1.2","1.3","5.0","0.47","13.83","13.42","52.0","48.2","-10.09","44.83","26","32","2","13","15.38","3","8","37.5","2","33","6.06","85","190","44.74"
"","Kirill Nizhnikov","RW","BAR","16.466","43","7","6","0","13","13","87","8.05","0.16","0.14","0.0","0.3","0.3","2.02","7.02","0.16","506.22","11.77","0.83","0.71","0.0","1.54","1.54","10.31","0.83","12.99","13.59","40.84","49.11","-13.35","31.37","16","35","1","5","20.0","3","17","17.65","3","65","4.62","1","11","9.09"
"","Connor Walters","D","HAM","19.28","66","3","9","13","12","25","68","4.41","0.05","0.14","0.2","0.18","0.38","1.03","2.65","0.04","1120.61","16.98","0.16","0.48","0.7","0.64","1.34","3.64","0.14","13.68","13.8","53.93","48.82","1.72","54.03","67","57","0","1","0.0","0","5","0.0","3","62","4.84","0","0","0.0"
"","Sean Durzi","D","OS","17.903","60","2","10","13","12","25","86","2.33","0.03","0.17","0.22","0.2","0.42","1.43","4.1","0.07","954.37","15.91","0.13","0.63","0.82","0.75","1.57","5.41","0.26","13.51","13.38","61.48","48.7","3.68","65.22","60","32","1","1","100.0","0","6","0.0","1","79","1.27","0","1","0.0"
"","Justin Lemcke","D","HAM","19.587","66","7","5","11","12","23","112","6.25","0.11","0.08","0.17","0.18","0.35","1.7","4.42","0.07","1060.12","16.06","0.4","0.28","0.62","0.68","1.3","6.34","0.25","13.41","13.58","53.45","48.74","-1.31","51.96","53","49","3","5","60.0","0","1","0.0","4","106","3.77","0","0","0.0"
"","Jalen Smereck","D","FLNT","19.666","60","3","9","10","12","22","112","2.68","0.05","0.15","0.17","0.2","0.37","1.87","5.29","0.09","1099.09","18.32","0.16","0.49","0.55","0.66","1.2","6.11","0.29","14.06","14.0","50.59","51.41","3.74","52.76","67","60","0","6","0.0","1","1","100.0","2","105","1.9","0","0","0.0"
"","Damien Giroux","C","SAG","16.537","53","7","5","9","12","21","49","14.29","0.13","0.09","0.17","0.23","0.4","0.92","6.34","0.12","648.31","12.23","0.65","0.46","0.83","1.11","1.94","4.53","0.59","14.6","13.75","48.81","51.28","-3.92","46.38","32","37","1","10","10.0","1","11","9.09","5","28","17.86","108","239","45.19"
"","Gustav  Bouramman","D","SSM","19.642","66","2","10","9","12","21","57","3.51","0.03","0.15","0.14","0.18","0.32","0.86","3.28","0.05","1076.25","16.31","0.11","0.56","0.5","0.67","1.17","3.18","0.18","13.4","13.65","55.44","49.23","-4.38","53.54","68","59","1","2","50.0","0","4","0.0","1","51","1.96","4","6","66.67"
"","Ondrej Machala","LW","NIAG","17.679","56","6","6","7","12","19","98","6.12","0.11","0.11","0.12","0.21","0.34","1.75","9.63","0.17","624.5","11.15","0.58","0.58","0.67","1.15","1.83","9.42","0.93","13.4","13.6","45.74","50.12","13.89","56.9","33","25","3","11","27.27","1","17","5.88","2","70","2.86","20","52","38.46"
"","Matt Hotchkiss","LW","GUE","18.607","64","10","2","6","12","18","109","9.17","0.16","0.03","0.09","0.19","0.28","1.7","10.64","0.17","785.1","12.27","0.76","0.15","0.46","0.92","1.38","8.33","0.81","13.85","13.74","41.02","52.89","-3.26","38.37","33","53","3","12","25.0","3","19","15.79","4","78","5.13","32","60","53.33"
"","Julius  Nattinen","C","WSR","19.669","51","6","6","6","12","18","96","6.25","0.12","0.12","0.12","0.24","0.35","1.88","10.83","0.21","700.3","13.73","0.51","0.51","0.51","1.03","1.54","8.23","0.93","15.74","14.03","55.45","51.02","-7.43","47.83","33","36","3","14","21.43","2","12","16.67","1","70","1.43","338","638","52.98"
"","Jordan Ernst","LW","SAR","19.245","67","5","7","5","12","17","86","5.81","0.07","0.1","0.07","0.18","0.25","1.28","4.61","0.07","884.32","13.2","0.34","0.47","0.34","0.81","1.15","5.83","0.31","13.04","13.97","50.3","51.13","-2.24","47.97","59","64","1","1","100.0","0","10","0.0","4","75","5.33","4","8","50.0"
"","Ben Evans","LW","OTT","17.665","60","5","7","4","12","16","56","8.93","0.08","0.12","0.07","0.2","0.27","0.93","6.47","0.11","623.5","10.39","0.48","0.67","0.38","1.15","1.54","5.39","0.62","13.53","13.43","46.19","48.72","-5.82","43.55","27","35","3","8","37.5","0","10","0.0","2","38","5.26","75","146","51.37"
"","Filip Helt","LW","SAR","18.437","53","4","8","4","12","16","46","8.7","0.08","0.15","0.08","0.23","0.3","0.87","5.79","0.11","570.16","10.76","0.42","0.84","0.42","1.26","1.68","4.84","0.61","13.42","13.58","49.28","49.38","1.45","50.75","34","33","1","7","14.29","1","9","11.11","2","30","6.67","1","5","20.0"
"","Liam Foudy","C","LDN","16.614","58","9","3","3","12","15","46","19.57","0.16","0.05","0.05","0.21","0.26","0.79","5.4","0.09","565.43","9.75","0.96","0.32","0.32","1.27","1.59","4.88","0.57","13.7","13.31","59.84","48.97","-12.15","51.06","24","23","3","10","30.0","2","7","28.57","4","29","13.79","97","222","43.69"
"","Ryan Cranford","RW","KGN","18.437","66","8","4","3","12","15","97","8.25","0.12","0.06","0.05","0.18","0.23","1.47","9.33","0.14","757.18","11.47","0.63","0.32","0.24","0.95","1.19","7.69","0.74","13.94","13.39","42.33","49.75","-8.45","39.22","20","31","3","9","33.33","2","18","11.11","3","70","4.29","5","12","41.67"
"","Luke Burghardt","LW","GUE","18.347","53","7","5","3","12","15","84","8.33","0.13","0.09","0.06","0.23","0.28","1.58","10.27","0.19","616.25","11.63","0.68","0.49","0.29","1.17","1.46","8.18","1.0","13.8","14.08","40.6","54.68","-2.43","39.68","25","38","0","10","0.0","1","22","4.55","6","52","11.54","168","342","49.12"
"","Nick Deakin-Poot","C","GUE","17.632","52","7","5","3","12","15","50","14.0","0.13","0.1","0.06","0.23","0.29","0.96","5.74","0.11","528.58","10.17","0.79","0.57","0.34","1.36","1.7","5.68","0.65","13.59","13.55","38.96","51.62","1.35","40.0","20","30","3","14","21.43","2","7","28.57","2","29","6.9","69","154","44.81"
"","Hayden McCool","LW","WSR","19.431","61","7","5","2","12","14","59","11.86","0.11","0.08","0.03","0.2","0.23","0.97","6.35","0.1","699.58","11.47","0.6","0.43","0.17","1.03","1.2","5.06","0.55","14.58","13.58","51.65","50.03","-4.89","47.54","29","32","0","4","0.0","2","8","25.0","5","47","10.64","127","252","50.4"
"","Michael Pezzetta","C","SBY","18.511","54","8","4","2","12","14","96","8.33","0.15","0.07","0.04","0.22","0.26","1.78","9.84","0.18","643.08","11.91","0.75","0.37","0.19","1.12","1.31","8.96","0.92","13.08","13.82","46.03","50.23","-18.68","30.77","20","45","3","18","16.67","2","13","15.38","3","65","4.62","381","691","55.14"
"","Cedric Ralph","C","GUE","17.651","56","8","4","2","12","14","52","15.38","0.14","0.07","0.04","0.21","0.25","0.93","5.52","0.1","553.95","9.89","0.87","0.43","0.22","1.3","1.52","5.63","0.6","13.31","13.65","37.97","50.35","-1.3","41.18","21","30","2","6","33.33","2","9","22.22","4","37","10.81","216","437","49.43"
"","Erik Cernak","D","ER","19.302","50","3","8","8","11","19","89","3.37","0.06","0.16","0.16","0.22","0.38","1.78","4.86","0.1","806.06","16.12","0.22","0.6","0.6","0.82","1.41","6.62","0.36","13.96","13.9","63.59","49.42","-2.3","63.22","55","32","1","2","50.0","1","6","16.67","1","81","1.23","2","4","50.0"
"","Zach Shankar","D","NB","19.631","67","2","9","8","11","19","100","2.0","0.03","0.13","0.12","0.16","0.28","1.49","3.86","0.06","1164.16","17.38","0.1","0.46","0.41","0.57","0.98","5.15","0.2","13.15","13.79","41.33","50.09","2.61","42.4","53","72","2","4","50.0","0","2","0.0","0","94","0.0","1","2","50.0"
"","Riley Stillman","D","OSH","18.522","62","5","6","7","11","18","76","6.58","0.08","0.1","0.11","0.18","0.29","1.23","3.83","0.06","1016.37","16.39","0.3","0.35","0.41","0.65","1.06","4.49","0.23","12.64","13.88","47.65","49.38","1.76","49.0","49","51","0","1","0.0","0","3","0.0","5","72","6.94","1","1","100.0"
"","Brandon Crawley","D","LDN","19.617","61","4","7","6","11","17","80","5.0","0.07","0.11","0.1","0.18","0.28","1.31","4.25","0.07","1067.63","17.5","0.22","0.39","0.34","0.62","0.96","4.5","0.24","13.38","13.83","61.38","50.72","15.43","70.09","82","35","0","1","0.0","0","4","0.0","4","75","5.33","2","2","100.0"
"","Patrick Fellows","LW","ER","19.247","48","7","4","5","11","16","46","15.22","0.15","0.08","0.1","0.23","0.33","0.96","5.48","0.11","489.22","10.19","0.86","0.49","0.61","1.35","1.96","5.64","0.67","13.74","13.77","59.14","50.56","-6.13","54.35","25","21","2","10","20.0","3","7","42.86","2","29","6.9","1","3","33.33"
"","Semyon Der-Arguchintsev","C","PBO","16.0","63","6","5","5","11","16","42","14.29","0.1","0.08","0.08","0.17","0.25","0.67","4.51","0.07","621.03","9.86","0.58","0.48","0.48","1.06","1.55","4.06","0.44","14.03","13.35","49.82","48.52","-3.91","46.3","25","29","1","7","14.29","4","7","57.14","1","28","3.57","154","321","47.98"
"","Vili Saarijarvi","D","MISS","19.338","34","8","3","5","11","16","105","7.62","0.24","0.09","0.15","0.32","0.47","3.09","4.64","0.14","624.32","18.36","0.77","0.29","0.48","1.06","1.54","10.09","0.45","14.11","13.7","56.95","50.32","12.28","64.41","38","21","0","2","0.0","0","6","0.0","8","97","8.25","1","1","100.0"
"","C.J. Garcia","D","SAG","20.616","64","4","7","4","11","15","92","4.35","0.06","0.11","0.06","0.17","0.23","1.44","6.09","0.1","1074.52","16.79","0.22","0.39","0.22","0.61","0.84","5.14","0.34","13.44","13.86","47.04","51.85","-13.45","38.53","42","67","0","6","0.0","1","9","11.11","3","77","3.9","0","1","0.0"
"","Cole Purboo","RW","WSR","17.246","68","8","3","3","11","14","52","15.38","0.12","0.04","0.04","0.16","0.21","0.76","5.62","0.08","641.63","9.44","0.75","0.28","0.28","1.03","1.31","4.86","0.53","14.19","13.49","51.28","51.25","-8.52","45.45","20","24","2","6","33.33","3","9","33.33","3","37","8.11","1","3","33.33"
"","Logan Brown","C","WSR","18.533","35","6","5","3","11","14","80","7.5","0.17","0.14","0.09","0.31","0.4","2.29","9.69","0.28","495.32","14.15","0.73","0.61","0.36","1.33","1.7","9.69","1.17","15.43","13.8","53.57","49.62","-6.95","51.11","23","22","2","12","16.67","2","16","12.5","2","52","3.85","237","491","48.27"
"","Tyler Rollo","LW","PBO","19.13","56","4","7","2","11","13","41","9.76","0.07","0.12","0.04","0.2","0.23","0.73","3.45","0.06","614.47","10.97","0.39","0.68","0.2","1.07","1.27","4.0","0.34","13.78","13.6","49.55","50.73","-13.37","40.0","24","36","2","4","50.0","0","5","0.0","2","32","6.25","201","475","42.32"
"","Matyas Svoboda","LW","PBO","17.703","62","8","3","2","11","13","55","14.55","0.13","0.05","0.03","0.18","0.21","0.89","7.2","0.12","650.26","10.49","0.74","0.28","0.18","1.01","1.2","5.07","0.66","14.06","13.52","49.28","49.35","-8.11","41.67","25","35","4","11","36.36","0","13","0.0","4","31","12.9","2","4","50.0"
"","DJ Busdeker","RW","SAG","16.975","39","6","5","2","11","13","59","10.17","0.15","0.13","0.05","0.28","0.33","1.51","6.55","0.17","493.42","12.65","0.73","0.61","0.24","1.34","1.58","7.17","0.8","14.46","13.9","47.47","52.4","-0.82","45.45","25","30","2","10","20.0","2","12","16.67","2","37","5.41","7","11","63.64"
"","Josh Coyle","C","PBO","19.138","63","10","1","1","11","12","77","12.99","0.16","0.02","0.02","0.17","0.19","1.22","8.54","0.14","699.75","11.11","0.86","0.09","0.09","0.94","1.03","6.6","0.73","13.98","13.65","49.35","49.84","0.35","49.21","31","32","2","11","18.18","3","22","13.64","5","44","11.36","173","295","58.64"
