,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP,xG,xG/GP,eTOI,eTOI/GP,eG/60,eA1/60,eA2/60,eP1/60,eP/60,eSh/60,exG/60,QoT TOI,QoC TOI,QoT GF%,QoC GF%,GF%Rel,GF%,GF,GA,HD G,HD Sh,HD Sh%,MD G,MD Sh,MD Sh%,LD G,LD Sh,LD Sh%,FOW,FOT,FOW%
79,Daniel Sprong,RW,CHA,18.497,33,16,18,12,34,46,145,11.03,0.48,0.55,0.36,1.03,1.39,4.39,16.81,0.51,706.32,21.4,1.36,1.53,1.02,2.89,3.91,12.32,1.43,18.67,18.73,53.95,49.52,12.61,61.86,60,37,6,20,30.0,4,19,21.05,6,106,5.66,23,45,51.11
80,Stephen Johnson,C,MON,20.636,65,16,14,15,30,45,148,10.81,0.25,0.22,0.23,0.46,0.69,2.28,20.85,0.32,1114.61,17.15,0.86,0.75,0.81,1.61,2.42,7.97,1.12,18.64,18.38,51.08,52.74,-4.31,48.32,72,77,5,25,20.0,2,26,7.69,9,97,9.28,231,528,43.75
81,Philippe Myers,D,ROU,18.637,63,17,11,17,28,45,159,10.69,0.27,0.17,0.27,0.44,0.71,2.52,10.99,0.17,1404.76,22.3,0.73,0.47,0.73,1.2,1.92,6.79,0.47,17.78,18.17,63.76,52.37,7.01,66.27,112,57,3,5,60.0,5,9,55.56,9,145,6.21,0,2,0.0
82,Gabriel Fontaine,C,ROU,18.377,63,20,17,8,37,45,132,15.15,0.32,0.27,0.13,0.59,0.71,2.1,15.32,0.24,950.12,15.08,1.26,1.07,0.51,2.34,2.84,8.34,0.97,18.37,18.22,63.06,51.25,4.11,65.74,71,37,8,18,44.44,5,24,20.83,7,90,7.78,621,1184,52.45
83,Thomas Chabot,D,SNB,18.623,47,11,17,17,28,45,153,7.19,0.23,0.36,0.36,0.6,0.96,3.26,10.11,0.22,1222.83,26.02,0.54,0.83,0.83,1.37,2.21,7.51,0.5,17.62,18.41,56.74,51.12,21.19,64.56,102,56,3,9,33.33,1,4,25.0,7,140,5.0,0,0,0.0
84,Cavan Fitzgerald,D,SHA/HAL,19.061,60,15,16,14,31,45,140,10.71,0.25,0.27,0.23,0.52,0.75,2.33,8.44,0.14,1416.97,23.62,0.64,0.68,0.59,1.31,1.91,5.93,0.36,18.69,18.57,52.98,50.81,8.68,56.17,91,71,0,1,0.0,4,4,100.0,11,135,8.15,0,0,0.0
85,Julien Pelletier,LW,SHE,19.215,60,27,7,11,34,45,152,17.76,0.45,0.12,0.18,0.57,0.75,2.53,18.44,0.31,1090.02,18.17,1.49,0.39,0.61,1.87,2.48,8.37,1.01,20.39,18.44,50.57,50.5,12.9,57.48,73,54,10,26,38.46,1,16,6.25,16,110,14.55,17,39,43.59
86,Charley Graaskamp,C,DRU/QUE,19.623,57,20,17,8,37,45,103,19.42,0.35,0.3,0.14,0.65,0.79,1.81,13.44,0.24,961.24,16.86,1.25,1.06,0.5,2.31,2.81,6.43,0.84,20.35,18.15,50.83,52.87,26.57,64.41,76,42,6,15,40.0,9,22,40.91,5,66,7.58,128,304,42.11
87,Mathieu Nadeau,RW,VDO,18.697,67,15,21,8,36,44,114,13.16,0.22,0.31,0.12,0.54,0.66,1.7,11.75,0.18,921.12,13.75,0.98,1.37,0.52,2.34,2.87,7.43,0.77,17.42,17.56,58.9,51.6,9.22,66.67,66,33,3,13,23.08,2,18,11.11,10,83,12.05,167,391,42.71
88,Joe Veleno,C,SNB,15.672,62,13,19,11,32,43,151,8.61,0.21,0.31,0.18,0.52,0.69,2.44,15.07,0.24,946.26,15.26,0.82,1.2,0.7,2.03,2.73,9.57,0.96,17.96,17.49,54.12,47.31,13.92,63.46,66,38,4,20,20.0,2,17,11.76,7,114,6.14,214,504,42.46
89,Phelix Martineau,C,CAP,18.284,62,20,13,10,33,43,134,14.93,0.32,0.21,0.16,0.53,0.69,2.16,18.95,0.31,1024.94,16.53,1.17,0.76,0.59,1.93,2.52,7.84,1.11,18.04,17.67,52.39,51.44,-17.24,42.45,59,80,7,31,22.58,5,24,20.83,8,79,10.13,450,891,50.51
90,Alexandre Fortin,LW,ROU,18.552,54,19,15,9,34,43,105,18.1,0.35,0.28,0.17,0.63,0.8,1.94,14.79,0.27,829.87,15.37,1.37,1.08,0.65,2.46,3.11,7.59,1.07,17.73,17.48,61.39,49.99,7.16,67.39,62,30,7,18,38.89,4,23,17.39,8,64,12.5,52,107,48.6
91,Fabrizio Ricci,LW,BAC,20.685,66,19,12,12,31,43,164,11.59,0.29,0.18,0.18,0.47,0.65,2.48,18.73,0.28,1217.5,18.45,0.94,0.59,0.59,1.53,2.12,8.08,0.92,17.95,18.18,37.56,51.58,24.46,49.65,71,72,8,28,28.57,0,24,0.0,11,112,9.82,16,44,36.36
92,Adam Marsh,LW,SNB,18.065,48,23,9,10,32,42,150,15.33,0.48,0.19,0.21,0.67,0.88,3.12,18.51,0.39,799.2,16.65,1.73,0.68,0.75,2.4,3.15,11.26,1.39,19.48,18.01,57.33,48.77,19.8,68.13,62,29,5,18,27.78,6,18,33.33,12,114,10.53,5,18,27.78
93,Daniil Miromanov,D,BAT,18.18,64,22,11,9,33,42,190,11.58,0.34,0.17,0.14,0.52,0.66,2.97,21.91,0.34,1345.19,21.02,0.98,0.49,0.4,1.47,1.87,8.47,0.98,19.19,18.18,47.83,53.81,-8.31,42.03,58,80,9,23,39.13,5,32,15.62,8,135,5.93,1,12,8.33
94,Gabriel Slight,RW,SHA/DRU,20.23,61,21,14,7,35,42,154,13.64,0.34,0.23,0.11,0.57,0.69,2.52,24.7,0.4,1023.31,16.78,1.23,0.82,0.41,2.05,2.46,9.03,1.45,19.54,18.39,55.64,51.82,16.74,61.29,76,48,9,30,30.0,5,28,17.86,7,96,7.29,7,10,70.0
95,Kameron Kielly,C,CHA,18.755,48,15,19,8,34,42,124,12.1,0.31,0.4,0.17,0.71,0.88,2.58,16.97,0.35,840.68,17.51,1.07,1.36,0.57,2.43,3.0,8.85,1.21,18.18,18.06,51.23,51.51,8.34,56.0,56,44,6,15,40.0,4,26,15.38,5,83,6.02,351,623,56.34
96,Kelly Klima,RW,MON,18.278,62,24,8,9,32,41,131,18.32,0.39,0.13,0.15,0.52,0.66,2.11,17.23,0.28,928.84,14.98,1.55,0.52,0.58,2.07,2.65,8.46,1.11,17.82,17.51,54.47,48.91,6.42,58.49,62,44,4,10,40.0,7,29,24.14,13,92,14.13,5,20,25.0
97,Frederic Aube,D,DRU,19.097,67,7,18,16,25,41,160,4.38,0.1,0.27,0.24,0.37,0.61,2.39,8.57,0.13,1690.88,25.24,0.25,0.64,0.57,0.89,1.45,5.68,0.3,18.53,18.57,47.54,53.27,8.91,46.8,95,108,1,3,33.33,1,6,16.67,5,151,3.31,1,2,50.0
98,Kristian Pospisil,LW,BLB,19.398,52,25,10,5,35,40,159,15.72,0.48,0.19,0.1,0.67,0.77,3.06,19.71,0.38,912.69,17.55,1.64,0.66,0.33,2.3,2.63,10.45,1.3,17.68,17.87,49.09,50.47,13.03,59.26,48,33,4,14,28.57,8,23,34.78,13,122,10.66,4,12,33.33
99,Zack MacEwen,C,MON,19.187,66,10,19,11,29,40,157,6.37,0.15,0.29,0.17,0.44,0.61,2.38,17.31,0.26,1010.94,15.32,0.59,1.13,0.65,1.72,2.37,9.32,1.03,18.36,17.66,52.56,50.25,-2.17,50.0,59,59,6,27,22.22,1,14,7.14,3,116,2.59,458,900,50.89
100,Clark Bishop,C,CAP,19.464,50,16,14,9,30,39,109,14.68,0.32,0.28,0.18,0.6,0.78,2.18,16.68,0.33,862.78,17.26,1.11,0.97,0.63,2.09,2.71,7.58,1.16,19.16,18.26,57.08,51.25,-4.81,53.23,66,58,4,19,21.05,8,25,32.0,4,65,6.15,372,722,51.52
101,Mark Trickett,D,BAT,20.46,62,8,16,15,24,39,122,6.56,0.13,0.26,0.24,0.39,0.63,1.97,7.65,0.12,1457.32,23.51,0.33,0.66,0.62,0.99,1.61,5.02,0.32,17.6,18.01,49.73,51.05,3.65,50.0,90,90,0,1,0.0,1,5,20.0,7,116,6.03,0,0,0.0
102,Nicholas Welsh,D,SHA,18.358,68,8,11,20,19,39,93,8.6,0.12,0.16,0.29,0.28,0.57,1.37,5.54,0.08,1440.41,21.18,0.33,0.46,0.83,0.79,1.62,3.87,0.23,18.33,18.03,58.07,49.7,0.84,55.87,100,79,0,2,0.0,1,4,25.0,7,87,8.05,0,0,0.0
103,Francois Beauchemin,C,RIM/VDO,19.639,64,19,9,11,28,39,139,13.67,0.3,0.14,0.17,0.44,0.61,2.17,18.67,0.29,1042.16,16.28,1.09,0.52,0.63,1.61,2.25,8.0,1.07,18.44,18.17,56.86,51.69,5.53,59.48,69,47,7,26,26.92,4,21,19.05,8,92,8.7,62,150,41.33
104,Carl Marois,LW,VIC,20.041,61,19,12,7,31,38,130,14.62,0.31,0.2,0.11,0.51,0.62,2.13,14.63,0.24,867.49,14.22,1.31,0.83,0.48,2.14,2.63,8.99,1.01,17.42,17.67,50.34,50.84,8.46,56.98,49,37,4,14,28.57,7,19,36.84,8,97,8.25,7,25,28.0
105,Antoine Waked,RW,ROU,19.33,48,11,14,13,25,38,85,12.94,0.23,0.29,0.27,0.52,0.79,1.77,11.21,0.23,829.21,17.28,0.8,1.01,0.94,1.81,2.75,6.15,0.81,18.76,18.55,63.12,52.52,6.55,65.22,75,40,2,10,20.0,3,13,23.08,6,62,9.68,6,19,31.58
106,Alexandre Sills,C,ROU/QUE,20.532,66,16,16,6,32,38,112,14.29,0.24,0.24,0.09,0.48,0.58,1.7,13.91,0.21,1112.36,16.85,0.86,0.86,0.32,1.73,2.05,6.04,0.75,17.85,18.14,50.64,53.04,-10.18,43.18,57,75,1,12,8.33,6,24,25.0,9,76,11.84,606,1106,54.79
107,Felix Lauzon,C,VIC,17.377,64,17,9,12,26,38,84,20.24,0.27,0.14,0.19,0.41,0.59,1.31,11.45,0.18,1037.42,16.21,0.98,0.52,0.69,1.5,2.2,4.86,0.66,17.81,18.31,50.77,51.89,-7.42,44.85,61,75,5,13,38.46,7,24,29.17,5,47,10.64,695,1340,51.87
108,Mathieu Boucher,LW,ROU,18.407,64,15,13,10,28,38,97,15.46,0.23,0.2,0.16,0.44,0.59,1.52,13.96,0.22,973.47,15.21,0.92,0.8,0.62,1.73,2.34,5.98,0.86,17.93,17.96,62.15,51.73,2.8,64.41,76,42,7,18,38.89,7,19,36.84,1,60,1.67,98,188,52.13
109,Nicolas Poulin,LW,SHE,18.144,62,25,9,4,34,38,193,12.95,0.4,0.15,0.06,0.55,0.61,3.11,25.97,0.42,1023.12,16.5,1.47,0.53,0.23,1.99,2.23,11.32,1.52,19.77,17.75,49.35,51.11,13.84,56.31,58,45,11,42,26.19,7,33,21.21,7,118,5.93,11,21,52.38
110,Jordan Maher,RW,BAT,17.514,68,15,12,11,27,38,100,15.0,0.22,0.18,0.16,0.4,0.56,1.47,14.1,0.21,987.06,14.52,0.91,0.73,0.67,1.64,2.31,6.08,0.86,18.84,17.48,49.15,48.68,11.26,55.45,61,49,4,13,30.77,5,23,21.74,6,64,9.38,162,383,42.3
111,Olivier Galipeau,D,VDO,18.317,56,9,11,17,20,37,91,9.89,0.16,0.2,0.3,0.36,0.66,1.62,6.56,0.12,1255.7,22.42,0.43,0.53,0.81,0.96,1.77,4.35,0.31,18.49,18.5,61.84,52.92,-5.92,56.21,95,74,4,8,50.0,0,0,0.0,5,83,6.02,0,0,0.0
112,Adam Holwell,D,MON,18.522,67,6,16,15,22,37,93,6.45,0.09,0.24,0.22,0.33,0.55,1.39,7.23,0.11,1474.43,22.01,0.24,0.65,0.61,0.9,1.51,3.78,0.29,18.37,18.61,54.91,53.17,-3.86,49.75,98,99,0,4,0.0,1,6,16.67,5,83,6.02,0,0,0.0
113,Cody Donaghey,D,MON/HAL,19.349,51,11,11,15,22,37,116,9.48,0.22,0.22,0.29,0.43,0.73,2.27,8.8,0.17,1141.96,22.39,0.58,0.58,0.79,1.16,1.94,6.09,0.46,18.07,17.97,52.46,49.74,16.73,56.15,73,57,1,3,33.33,4,8,50.0,6,105,5.71,0,0,0.0
114,Ross MacDougall,D,QUE,18.527,65,10,14,12,24,36,111,9.01,0.15,0.22,0.18,0.37,0.55,1.71,6.56,0.1,1373.6,21.13,0.44,0.61,0.52,1.05,1.57,4.85,0.29,17.39,17.95,47.04,50.94,3.41,47.37,72,80,1,8,12.5,1,4,25.0,8,99,8.08,2,3,66.67
115,Kay Schweri,RW,SHE,18.714,34,9,14,13,23,36,59,15.25,0.26,0.41,0.38,0.68,1.06,1.74,9.58,0.28,604.57,17.78,0.89,1.39,1.29,2.28,3.57,5.86,0.95,20.67,17.83,52.08,49.35,31.46,70.27,52,22,3,13,23.08,2,14,14.29,4,32,12.5,1,1,100.0
116,Gabriel Gagne,RW,SHA/VIC,18.842,42,17,9,10,26,36,115,14.78,0.4,0.21,0.24,0.62,0.86,2.74,16.52,0.39,688.22,16.39,1.48,0.78,0.87,2.27,3.14,10.03,1.44,18.94,17.45,56.36,45.65,4.94,58.97,46,32,6,24,25.0,3,20,15.0,8,71,11.27,4,13,30.77
117,Matthieu Desautels,D,BAC,20.43,62,8,16,12,24,36,140,5.71,0.13,0.26,0.19,0.39,0.58,2.26,12.22,0.2,1313.75,21.19,0.37,0.73,0.55,1.1,1.64,6.39,0.56,16.61,18.16,37.19,50.69,14.72,43.18,57,75,2,4,50.0,2,13,15.38,4,123,3.25,0,3,0.0
118,Olivier LeBlanc,D,CAP,19.576,59,5,17,14,22,36,112,4.46,0.08,0.29,0.24,0.37,0.61,1.9,6.49,0.11,1340.06,22.71,0.22,0.76,0.63,0.99,1.61,5.01,0.29,18.3,18.38,57.91,50.68,12.81,63.59,117,67,2,3,66.67,0,1,0.0,3,108,2.78,0,0,0.0
119,Matt Jones,C,BAC,19.486,53,17,12,7,29,36,123,13.82,0.32,0.23,0.13,0.55,0.68,2.32,17.31,0.33,1066.1,20.12,0.96,0.68,0.39,1.63,2.03,6.92,0.97,17.74,18.35,38.49,51.85,16.88,40.71,57,83,9,26,34.62,3,18,16.67,5,79,6.33,462,1095,42.19
120,Alexandre Alain,C,GAT,18.536,62,15,5,15,20,35,185,8.11,0.24,0.08,0.24,0.32,0.56,2.98,21.11,0.34,982.66,15.85,0.92,0.31,0.92,1.22,2.14,11.3,1.29,18.24,17.62,59.51,49.44,-7.3,53.68,51,44,6,23,26.09,1,28,3.57,8,134,5.97,604,1000,60.4
121,William Gignac,C,VDO/BLB,18.971,61,13,11,11,24,35,131,9.92,0.21,0.18,0.18,0.39,0.57,2.15,14.52,0.24,941.35,15.43,0.83,0.7,0.7,1.53,2.23,8.35,0.93,17.35,17.81,57.07,50.99,1.42,58.76,57,40,5,12,41.67,2,17,11.76,6,102,5.88,403,814,49.51
122,Luke Green,D,SNB,17.673,61,10,19,6,29,35,141,7.09,0.16,0.31,0.1,0.48,0.57,2.31,10.99,0.18,1278.34,20.96,0.47,0.89,0.28,1.36,1.64,6.62,0.52,17.95,18.04,55.82,48.72,6.83,57.75,82,60,2,12,16.67,2,7,28.57,6,122,4.92,0,0,0.0
123,Philippe Sanche,RW,BLB,20.299,35,15,8,11,23,34,87,17.24,0.43,0.23,0.31,0.66,0.97,2.49,12.16,0.35,650.0,18.57,1.38,0.74,1.02,2.12,3.14,8.03,1.12,17.9,17.77,49.16,50.45,23.64,63.64,42,24,2,12,16.67,0,7,0.0,13,68,19.12,25,53,47.17
124,Anthony Sorrentino,C,CAP/HAL,19.603,67,22,2,10,24,34,141,15.6,0.33,0.03,0.15,0.36,0.51,2.1,20.36,0.3,907.49,13.54,1.45,0.13,0.66,1.59,2.25,9.32,1.35,17.05,17.98,45.94,51.25,24.07,62.65,52,31,8,22,36.36,6,22,27.27,8,97,8.25,134,263,50.95
125,TJ Melancon,D,BLB,19.198,67,8,13,13,21,34,131,6.11,0.12,0.19,0.19,0.31,0.51,1.96,8.51,0.13,1519.11,22.67,0.32,0.51,0.51,0.83,1.34,5.17,0.34,16.27,18.44,48.92,53.14,4.5,50.0,69,69,2,2,100.0,2,7,28.57,4,122,3.28,1,1,100.0
126,Jeremy Roy,D,SHE,18.339,45,6,17,11,23,34,108,5.56,0.13,0.38,0.24,0.51,0.76,2.4,5.36,0.12,1112.15,24.71,0.32,0.92,0.59,1.24,1.83,5.83,0.29,18.85,18.45,50.36,52.51,7.49,54.89,73,60,0,1,0.0,3,5,60.0,3,102,2.94,0,0,0.0
127,Mitchell Balmas,LW,CHA,17.492,67,20,7,7,27,34,151,13.25,0.3,0.1,0.1,0.4,0.51,2.25,17.51,0.26,1064.55,15.89,1.13,0.39,0.39,1.52,1.92,8.51,0.99,18.11,17.93,50.54,50.18,11.39,58.12,68,49,2,19,10.53,6,20,30.0,12,112,10.71,217,468,46.37
128,Anthony Chapados,C,SHE/RIM,19.809,67,14,15,5,29,34,96,14.58,0.21,0.22,0.07,0.43,0.51,1.43,13.32,0.2,1133.51,16.92,0.74,0.79,0.26,1.54,1.8,5.08,0.7,19.47,18.22,50.7,52.73,-0.13,45.8,60,71,5,21,23.81,1,12,8.33,8,63,12.7,219,458,47.82
129,Jake Coughler,RW,CHA/GAT,19.395,56,19,6,9,25,34,94,20.21,0.34,0.11,0.16,0.45,0.61,1.68,12.8,0.23,812.78,14.51,1.4,0.44,0.66,1.85,2.51,6.94,0.94,17.79,17.68,51.64,50.37,-2.84,53.09,43,38,7,19,36.84,5,19,26.32,7,56,12.5,220,413,53.27
130,Bradley Lalonde,D,VIC,18.122,63,9,16,9,25,34,167,5.39,0.14,0.25,0.14,0.4,0.54,2.65,7.72,0.12,1303.04,20.68,0.41,0.74,0.41,1.15,1.57,7.69,0.36,17.48,17.78,53.62,48.93,16.78,61.48,83,52,0,4,0.0,0,2,0.0,9,161,5.59,0,1,0.0
131,Garrett Johnston,D,CHI/MON/BAT,20.362,66,7,19,7,26,33,123,5.69,0.11,0.29,0.11,0.39,0.5,1.86,9.08,0.14,1569.08,23.77,0.27,0.73,0.27,0.99,1.26,4.7,0.35,17.66,18.09,49.51,50.65,-3.65,51.09,94,90,2,5,40.0,1,7,14.29,4,111,3.6,1,2,50.0
132,Nicolas Meloche,D,GAT/BAC,18.161,53,13,6,14,19,33,166,7.83,0.25,0.11,0.26,0.36,0.62,3.13,13.19,0.25,1186.08,22.38,0.66,0.3,0.71,0.96,1.67,8.4,0.67,17.76,18.43,49.34,50.88,-0.74,48.28,56,60,1,4,25.0,2,7,28.57,10,155,6.45,0,2,0.0
133,Alex Pawelczyk,LW,SHA,19.984,68,23,6,4,29,33,125,18.4,0.34,0.09,0.06,0.43,0.49,1.84,19.03,0.28,992.72,14.6,1.39,0.36,0.24,1.75,1.99,7.56,1.15,18.32,17.88,54.06,49.86,2.5,57.27,63,47,7,31,22.58,5,17,29.41,11,77,14.29,5,10,50.0
134,Landon Schiller,C,CHI,20.652,64,13,12,7,25,32,122,10.66,0.2,0.19,0.11,0.39,0.5,1.91,14.3,0.22,953.84,14.9,0.82,0.75,0.44,1.57,2.01,7.67,0.9,18.35,17.65,51.35,49.36,-1.83,50.0,45,45,4,13,30.77,3,24,12.5,6,85,7.06,22,54,40.74
135,Luc Deschenes,D,CHA,18.371,61,4,18,10,22,32,147,2.72,0.07,0.3,0.16,0.36,0.52,2.41,6.06,0.1,1323.07,21.69,0.18,0.82,0.45,1.0,1.45,6.67,0.27,17.3,18.17,52.08,52.14,1.53,50.72,70,68,0,2,0.0,2,5,40.0,2,140,1.43,0,0,0.0
136,Auguste Impose,RW,QUE,18.243,50,15,11,6,26,32,74,20.27,0.3,0.22,0.12,0.52,0.64,1.48,9.07,0.18,724.94,14.5,1.24,0.91,0.5,2.15,2.65,6.12,0.75,18.29,17.67,47.9,50.39,17.32,55.56,40,32,5,13,38.46,0,9,0.0,10,52,19.23,107,292,36.64
137,Will Smith,LW,MON,19.508,66,13,10,8,23,31,132,9.85,0.2,0.15,0.12,0.35,0.47,2.0,13.97,0.21,966.75,14.65,0.81,0.62,0.5,1.43,1.92,8.19,0.87,18.43,18.31,50.17,54.55,-18.0,38.18,42,68,6,19,31.58,2,13,15.38,5,100,5.0,1,9,11.11
138,Vincent Milot-Ouellet,RW,GAT,16.857,57,12,11,8,23,31,88,13.64,0.21,0.19,0.14,0.4,0.54,1.54,17.65,0.31,844.33,14.81,0.85,0.78,0.57,1.63,2.2,6.25,1.25,19.17,17.66,63.55,46.14,23.75,74.71,65,22,5,30,16.67,3,18,16.67,4,40,10.0,1,3,33.33
139,Elie Berube,D,CHI/GAT,20.31,66,7,15,9,22,31,84,8.33,0.11,0.23,0.14,0.33,0.47,1.27,5.22,0.08,1401.49,21.23,0.3,0.64,0.39,0.94,1.33,3.6,0.22,17.53,17.94,56.81,50.82,-1.35,53.42,78,68,0,2,0.0,1,3,33.33,6,79,7.59,0,0,0.0
140,Pascal Corbeil,D,BLB,17.649,50,9,17,5,26,31,90,10.0,0.18,0.34,0.1,0.52,0.62,1.8,3.54,0.07,1026.5,20.53,0.53,0.99,0.29,1.52,1.81,5.26,0.21,16.32,17.7,49.12,48.12,17.86,59.04,49,34,0,0,0.0,1,1,100.0,8,89,8.99,0,0,0.0
141,Vincent Lanoue,D,VIC/VDO,18.078,61,5,11,15,16,31,59,8.47,0.08,0.18,0.25,0.26,0.51,0.97,3.3,0.05,1093.25,17.92,0.27,0.6,0.82,0.88,1.7,3.24,0.18,17.22,18.14,54.86,51.79,6.95,58.62,68,48,0,0,0.0,1,3,33.33,4,56,7.14,0,0,0.0
142,Alexis Vanier,D,CHA/SHE/BLB,19.735,61,10,9,11,19,30,94,10.64,0.16,0.15,0.18,0.31,0.49,1.54,5.09,0.08,1161.36,19.04,0.52,0.46,0.57,0.98,1.55,4.86,0.26,18.09,18.12,51.6,51.18,-1.11,51.59,65,61,1,3,33.33,1,2,50.0,8,89,8.99,1,1,100.0
143,Mathieu Olivier,C,SHA,18.59,59,11,11,8,22,30,104,10.58,0.19,0.19,0.14,0.37,0.51,1.76,11.01,0.19,856.43,14.52,0.77,0.77,0.56,1.54,2.1,7.29,0.77,17.85,18.11,50.8,53.31,-16.86,42.27,41,56,4,19,21.05,1,12,8.33,6,73,8.22,201,392,51.28
144,Vaclav Karabacek,RW,MON/BAC,19.371,47,18,8,4,26,30,148,12.16,0.38,0.17,0.09,0.55,0.64,3.15,19.25,0.41,810.51,17.24,1.33,0.59,0.3,1.92,2.22,10.96,1.42,18.28,17.89,46.0,48.92,16.74,52.17,48,44,6,26,23.08,4,28,14.29,8,94,8.51,1,7,14.29
145,Marc Beckstead,RW,VIC,20.411,60,14,9,7,23,30,93,15.05,0.23,0.15,0.12,0.38,0.5,1.55,13.04,0.22,869.59,14.49,0.97,0.62,0.48,1.59,2.07,6.42,0.9,17.89,17.85,50.67,50.37,6.49,54.64,53,44,4,12,33.33,2,24,8.33,8,57,14.04,19,53,35.85
146,Alex Breton,D,GAT,18.196,66,7,18,4,25,29,107,6.54,0.11,0.27,0.06,0.38,0.44,1.62,9.01,0.14,1315.36,19.93,0.32,0.82,0.18,1.14,1.32,4.88,0.41,17.53,17.65,61.15,48.62,5.1,62.88,83,49,1,4,25.0,1,8,12.5,5,95,5.26,0,0,0.0
147,Jordan Ty Fournier,RW,CAP,18.448,62,6,16,7,22,29,120,5.0,0.1,0.26,0.11,0.35,0.47,1.94,19.21,0.31,906.51,14.62,0.4,1.06,0.46,1.46,1.92,7.94,1.27,18.12,17.59,52.63,50.83,-5.34,50.0,54,54,4,31,12.9,2,23,8.7,0,66,0.0,5,17,29.41
148,Justin Guenette,D,DRU,20.318,66,5,12,12,17,29,94,5.32,0.08,0.18,0.18,0.26,0.44,1.42,4.87,0.07,1392.0,21.09,0.22,0.52,0.52,0.73,1.25,4.05,0.21,18.16,17.97,44.78,53.13,6.52,46.45,72,83,0,1,0.0,1,3,33.33,4,90,4.44,1,2,50.0
149,Filip Pyrochta,D,VIC/VDO,19.226,61,4,11,14,15,29,119,3.36,0.07,0.18,0.23,0.25,0.48,1.95,6.28,0.1,1335.65,21.9,0.18,0.49,0.63,0.67,1.3,5.35,0.28,17.76,18.1,56.81,51.21,6.09,58.33,98,70,0,1,0.0,0,4,0.0,4,114,3.51,1,1,100.0
150,Arnaud Durandeau,LW,HAL,16.668,63,12,13,4,25,29,105,11.43,0.19,0.21,0.06,0.4,0.46,1.67,14.12,0.22,907.32,14.4,0.79,0.86,0.26,1.65,1.92,6.94,0.93,17.88,18.18,44.98,52.94,9.89,48.42,46,49,2,18,11.11,8,23,34.78,2,64,3.12,3,13,23.08
151,Liam Murphy,LW,MON,17.651,58,9,10,9,19,28,87,10.34,0.16,0.17,0.16,0.33,0.48,1.5,10.34,0.18,737.07,12.71,0.73,0.81,0.73,1.55,2.28,7.08,0.84,17.46,16.88,53.61,47.49,17.99,68.57,48,22,2,7,28.57,5,16,31.25,2,64,3.12,96,202,47.52
152,Vincent Watt,LW,HAL,19.549,64,11,11,6,22,28,122,9.02,0.17,0.17,0.09,0.34,0.44,1.91,11.36,0.18,940.01,14.69,0.7,0.7,0.38,1.4,1.79,7.79,0.73,17.16,18.23,43.13,53.23,2.03,42.27,41,56,1,9,11.11,6,15,40.0,4,98,4.08,54,116,46.55
153,Antoine Marcoux,C,CHI,18.834,68,13,8,7,21,28,107,12.15,0.19,0.12,0.1,0.31,0.41,1.57,11.73,0.17,1019.6,14.99,0.77,0.47,0.41,1.24,1.65,6.3,0.69,17.69,17.57,46.54,51.05,-17.51,37.62,38,63,4,12,33.33,2,24,8.33,7,71,9.86,557,1112,50.09
154,Zachary Malatesta,D,MON,19.124,66,6,14,7,20,27,114,5.26,0.09,0.21,0.11,0.3,0.41,1.73,7.17,0.11,1265.76,19.18,0.28,0.66,0.33,0.95,1.28,5.4,0.34,16.78,17.7,53.41,50.63,-0.45,51.72,75,70,1,4,25.0,0,2,0.0,5,108,4.63,0,1,0.0
155,Anthony-John Greer,LW,ROU,18.752,33,16,5,6,21,27,118,13.56,0.48,0.15,0.18,0.64,0.82,3.58,16.74,0.51,590.08,17.88,1.63,0.51,0.61,2.14,2.75,12.0,1.7,19.16,18.34,64.7,51.88,5.28,68.12,47,22,8,18,44.44,6,27,22.22,2,73,2.74,4,9,44.44
156,Dexter Weber,D,CHA,19.77,55,5,14,8,19,27,94,5.32,0.09,0.25,0.15,0.35,0.49,1.71,4.16,0.08,1150.89,20.93,0.26,0.73,0.42,0.99,1.41,4.9,0.22,17.16,18.06,50.25,50.46,7.95,54.1,66,56,2,3,66.67,0,2,0.0,3,89,3.37,0,3,0.0
157,Joel Teasdale,LW,BLB,16.515,53,11,11,5,22,27,126,8.73,0.21,0.21,0.09,0.42,0.51,2.38,16.06,0.3,917.44,17.31,0.72,0.72,0.33,1.44,1.77,8.24,1.05,17.96,18.53,50.77,54.55,14.3,56.1,46,36,5,22,22.73,1,23,4.35,5,81,6.17,150,340,44.12
158,Allan Caron,D,ROU,19.877,61,11,10,5,21,26,98,11.22,0.18,0.16,0.08,0.34,0.43,1.61,10.2,0.17,1211.8,19.87,0.54,0.5,0.25,1.04,1.29,4.85,0.5,17.87,18.34,62.19,53.85,-13.4,53.62,74,64,5,10,50.0,1,11,9.09,5,77,6.49,0,1,0.0
159,Guillaume Brisebois,D,BAT,18.152,52,10,5,11,15,26,101,9.9,0.19,0.1,0.21,0.29,0.5,1.94,8.22,0.16,1277.82,24.57,0.47,0.23,0.52,0.7,1.22,4.74,0.39,18.09,18.24,49.06,52.68,-8.58,43.12,69,91,1,5,20.0,1,8,12.5,8,88,9.09,0,0,0.0
