,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP,xG,xG/GP,eTOI,eTOI/GP,eG/60,eA1/60,eA2/60,eP1/60,eP/60,eSh/60,exG/60,QoT TOI,QoC TOI,QoT GF%,QoC GF%,GF%Rel,GF%,GF,GA,HD G,HD Sh,HD Sh%,MD G,MD Sh,MD Sh%,LD G,LD Sh,LD Sh%,FOW,FOT,FOW%
46,Barrett Hayton,C,SSM,17.768,98,22,24,19,46,65,183,12.075,0.24,0.255,0.215,0.49,0.71,1.96,10.21,0.215,629.875,13.055,1.085,1.16,0.965,2.25,3.215,8.955,0.995,14.74,14.435,59.62,49.6,1.495,59.555,81,53,5,26,19.23,3,32,10.835,14,125,11.365,550,1066,52.23
47,Jaden Peca,RW,BAR/SSM/BAR,18.912,111,20,28,17,48,65,167,11.86,0.18,0.245,0.15,0.425,0.575,1.525,9.095,0.17,669.205,12.14,0.89,1.23,0.75,2.12,2.865,7.515,0.825,13.915,13.95,54.555,49.745,1.205,56.47,88,65,5,31,15.835,3,21,14.09,12,115,9.69,8,37,21.765
48,Keeghan Howdeshell,LW,SSM,20.056,115,35,21,8,56,64,241,14.025,0.31,0.185,0.07,0.495,0.565,2.12,13.15,0.23,761.36,13.285,1.38,0.825,0.315,2.21,2.525,9.5,1.035,14.485,14.225,59.485,49.76,8.145,63.705,103,59,7,36,19.805,10,39,25.4,18,166,10.185,60,159,38.485
49,Linus Nyman,LW,KGN,18.182000000000002,67,33,18,13,51,64,148,22.3,0.49,0.27,0.19,0.76,0.96,2.21,20.38,0.3,1078.14,16.09,1.84,1.0,0.72,2.84,3.56,8.24,1.13,15.93,14.3,55.23,49.62,15.89,62.7,79,47,7,19,36.84,9,31,29.03,17,98,17.35,23,43,53.49
50,Evan Bouchard,D,LDN,18.406,97,15,30,19,45,64,254,5.955,0.16,0.315,0.175,0.475,0.65,2.65,7.425,0.15,960.97,19.14,0.505,1.005,0.55,1.505,2.06,8.405,0.465,13.86,14.285,57.2,49.125,7.075,61.16,115,83,3,12,27.775,2,8,12.5,10,234,4.465,0,0,0.0
51,Dmitry Sokolov,RW,BAR/SBY,19.423,64,31,20,12,51,63,183,16.94,0.48,0.31,0.19,0.8,0.98,2.86,27.12,0.42,1046.38,16.35,1.78,1.15,0.69,2.92,3.61,10.49,1.56,14.93,14.31,51.55,50.1,2.82,54.61,77,64,8,17,47.06,12,38,31.58,11,128,8.59,2,7,28.57
52,Liam Foudy,C,LDN,18.112,112,38,13,12,51,63,208,18.33,0.36,0.12,0.115,0.48,0.595,1.9,12.925,0.235,709.915,12.725,1.675,0.57,0.54,2.235,2.78,8.935,1.11,14.5,14.195,55.6,50.095,2.345,57.71,84,62,10,46,21.74,12,37,32.205,16,125,12.93,174,351,50.37
53,Jordan Kyrou,RW,SAR,19.365,56,23,27,13,50,63,110,20.91,0.41,0.48,0.23,0.89,1.12,1.96,17.18,0.31,763.45,13.63,1.81,2.12,1.02,3.93,4.95,8.65,1.35,14.27,14.45,56.25,50.31,3.28,61.9,65,40,7,29,24.14,5,18,27.78,11,63,17.46,21,43,48.84
54,Rickard Hugg,C,KIT,19.159,113,25,15,23,40,63,186,13.045,0.245,0.14,0.205,0.385,0.59,1.715,9.165,0.165,738.05,13.25,1.07,0.615,0.93,1.685,2.62,7.66,0.75,14.915,14.305,50.95,49.58,7.89,53.55,87,76,1,21,4.165,11,43,26.195,13,122,10.03,338,688,49.645
55,Philip Tomasino,RW/C,NIAG,16.634,113,26,25,11,51,62,184,12.65,0.24,0.225,0.1,0.465,0.565,1.68,9.875,0.18,698.87,12.46,1.11,1.075,0.475,2.18,2.655,7.865,0.845,13.85,13.98,52.895,48.79,-0.705,54.61,83,68,11,35,29.89,5,39,8.93,10,110,8.215,265,543,49.045
56,Ryan McGregor,C,SAR,19.129,100,18,23,20,41,61,170,10.59,0.18,0.23,0.2,0.41,0.61,1.7,10.255,0.205,617.46,12.35,0.875,1.11,0.96,1.985,2.945,8.285,1.01,14.075,14.25,51.555,50.19,2.56,53.58,84,73,5,21,24.04,5,44,10.295,8,105,7.165,756,1398,54.065
57,Mac Hollowell,D,SSM,19.47,113,19,22,20,41,61,214,9.03,0.17,0.195,0.18,0.365,0.545,1.955,7.0,0.13,1012.29,18.14,0.565,0.65,0.595,1.215,1.805,6.35,0.415,13.385,14.38,58.875,50.25,-1.615,57.215,129,97,1,15,8.335,1,13,10.0,17,186,9.105,1,1,50.0
58,Luke Burghardt,LW,NB,19.846,94,26,20,15,46,61,190,12.135,0.235,0.22,0.15,0.455,0.605,1.905,10.875,0.22,655.94,13.5,1.04,0.98,0.64,2.02,2.66,8.44,0.965,15.54,14.125,50.96,48.085,15.535,61.225,80,60,7,35,21.97,9,39,12.16,10,116,6.9,273,555,48.325
59,Jake Durham,RW,FLNT,18.942,124,28,20,12,48,60,187,14.0,0.24,0.16,0.095,0.405,0.505,1.545,9.635,0.16,776.18,12.655,1.07,0.77,0.46,1.85,2.31,7.215,0.74,14.65,14.085,37.91,51.245,1.1,38.015,73,115,8,24,31.43,8,42,15.835,12,121,9.975,93,216,41.76
60,Ryan Merkley,D,GUE/GUE/PBO,17.587,113,17,29,14,46,60,157,10.75,0.15,0.26,0.13,0.41,0.54,1.39,5.61,0.095,1013.375,17.895,0.5,0.875,0.43,1.375,1.81,4.655,0.33,14.215,14.055,47.39,51.08,7.615,50.585,120,119,0,10,0.0,2,13,11.11,15,134,11.185,1,1,50.0
61,MacKenzie Entwistle,RW,HAM/GUE/HAM,18.674,92,25,22,13,47,60,191,13.255,0.275,0.235,0.14,0.515,0.655,2.075,10.935,0.235,654.08,14.27,1.15,1.01,0.595,2.155,2.755,8.75,1.0,15.015,14.14,53.13,50.92,4.09,56.48,86,67,8,34,24.305,5,38,14.775,12,119,10.4,283,579,48.095
62,Blake Murray,C,SBY,16.697,109,33,13,14,46,60,188,17.355,0.305,0.12,0.13,0.42,0.555,1.735,10.685,0.195,698.69,12.835,1.425,0.55,0.605,1.975,2.58,8.095,0.92,13.63,14.12,51.555,52.26,2.06,53.325,82,72,8,29,25.98,8,38,21.39,17,121,14.21,491,952,51.78
63,Shane Bulitka,LW/C,SBY,18.688,120,19,23,18,42,60,129,15.575,0.16,0.195,0.15,0.355,0.51,1.06,7.165,0.115,715.315,11.885,0.82,0.975,0.77,1.795,2.57,5.355,0.585,13.86,14.055,51.295,50.035,14.145,61.415,95,65,4,20,22.915,2,25,5.88,13,84,16.12,531,958,54.385
64,Sam Miletic,LW,NIAG/LDN,20.367,63,25,18,16,43,59,173,14.45,0.4,0.29,0.25,0.68,0.94,2.75,21.52,0.34,1023.71,16.25,1.47,1.05,0.94,2.52,3.46,10.14,1.26,14.84,14.22,54.67,49.87,17.21,63.79,74,42,6,30,20.0,5,18,27.78,14,125,11.2,10,24,41.67
65,Damien Giroux,C,SAG,18.036,120,30,12,17,42,59,177,17.69,0.265,0.1,0.14,0.36,0.5,1.475,10.84,0.18,743.035,12.34,1.285,0.485,0.675,1.765,2.44,7.18,0.885,14.76,14.11,50.68,49.71,4.5,54.24,82,72,8,34,23.265,10,41,24.5,12,102,13.97,617,1266,48.56
66,Riley Damiani,C,KIT,17.99,107,26,24,9,50,59,240,11.0,0.26,0.245,0.09,0.505,0.595,2.29,13.17,0.245,724.155,13.72,1.105,1.06,0.385,2.165,2.55,9.995,1.09,14.81,14.495,49.38,50.4,10.025,56.52,83,66,7,34,20.485,9,41,22.26,10,165,6.0,505,1089,46.28
67,Jordan Sambrook,D,SSM/ER/SSM,19.93,120,15,22,22,37,59,230,6.47,0.13,0.19,0.175,0.32,0.495,1.955,6.05,0.1,1164.3,19.5,0.395,0.575,0.555,0.97,1.525,5.985,0.315,13.43,14.155,54.48,50.455,10.145,60.095,170,112,3,7,25.0,0,6,0.0,12,217,5.535,0,0,0.0
68,Greg Meireles,RW,KIT,19.205,108,25,15,18,40,58,200,12.26,0.23,0.14,0.165,0.37,0.54,1.855,11.92,0.22,725.16,13.45,1.02,0.615,0.75,1.635,2.38,8.245,0.99,14.74,14.35,49.975,49.295,4.035,51.055,81,78,10,37,26.785,5,47,12.835,10,116,8.71,583,1149,50.36
69,DJ Busdeker,RW,SAG,18.474,119,20,27,11,47,58,254,8.2,0.175,0.235,0.095,0.41,0.51,2.13,14.25,0.24,761.765,12.755,0.825,1.125,0.455,1.955,2.405,10.025,1.13,14.415,14.055,50.86,49.85,3.21,53.505,80,71,3,35,6.82,5,50,10.225,12,169,7.675,95,209,45.485
70,Cedric Ralph,C/LW,GUE,19.15,122,31,17,10,48,58,157,19.325,0.245,0.145,0.085,0.395,0.485,1.28,10.975,0.18,750.905,12.25,1.21,0.725,0.435,1.94,2.375,6.275,0.875,14.4,13.94,48.15,51.035,-2.82,47.405,79,90,10,29,33.81,8,41,19.615,13,87,14.98,69,123,57.825
71,Pavel Gogolev,RW/LW,PBO/GUE/PBO,18.072,100,33,16,8,49,57,234,12.57,0.295,0.185,0.075,0.48,0.555,2.37,12.57,0.265,727.135,14.45,1.205,0.775,0.31,1.985,2.295,9.865,1.095,13.97,13.915,46.505,49.9,1.13,48.87,82,86,9,31,28.335,10,33,27.39,14,170,7.495,8,22,44.705
72,Darian Pilon,LW,SBY,19.454,112,25,21,10,46,56,177,14.61,0.225,0.185,0.085,0.415,0.5,1.57,8.73,0.155,664.635,11.855,1.15,0.945,0.44,2.095,2.53,7.945,0.775,13.74,14.145,51.685,51.48,11.395,59.055,79,55,10,24,40.0,5,26,17.67,10,127,8.485,72,151,47.54
73,Semyon Der-Arguchintsev,C,PBO,17.5,116,13,19,24,32,56,142,9.115,0.11,0.155,0.215,0.27,0.485,1.215,6.22,0.105,749.39,12.94,0.515,0.735,1.005,1.245,2.25,5.64,0.49,14.23,14.045,46.805,50.14,0.505,46.195,82,95,2,11,18.335,3,25,11.665,8,106,7.54,700,1416,49.54
74,Kody Clark,RW,OTT,18.425,102,20,22,14,42,56,182,10.99,0.2,0.22,0.135,0.42,0.555,1.805,8.87,0.175,675.26,13.34,0.89,0.975,0.62,1.865,2.49,8.095,0.785,14.82,14.095,56.5,49.44,4.065,59.47,85,58,4,27,15.835,2,32,5.0,14,123,11.51,13,31,40.35
75,Cole Tymkin,RW,LDN,18.947,107,21,25,10,46,56,122,16.855,0.205,0.24,0.095,0.44,0.535,1.16,6.865,0.13,644.365,12.1,0.985,1.17,0.475,2.155,2.63,5.7,0.64,14.355,14.215,56.585,49.285,0.935,57.06,80,58,9,27,31.67,7,25,26.735,5,70,7.14,3,6,25.0
76,Gera Poddubnyi,C,ER,18.77,118,24,19,12,43,55,230,10.38,0.205,0.17,0.1,0.38,0.48,1.975,10.77,0.185,754.03,12.855,0.965,0.775,0.475,1.735,2.215,9.185,0.86,14.48,14.09,46.0,49.76,-3.395,42.405,67,91,7,33,21.11,7,36,19.35,10,161,6.18,370,768,46.63
77,Domenico Commisso,C,OSH/GUE/OSH,20.07,110,23,17,14,40,54,197,11.055,0.2,0.15,0.125,0.345,0.465,1.8,11.66,0.21,696.705,12.6,0.92,0.7,0.575,1.615,2.19,8.59,1.0,14.3,14.015,52.475,49.72,-8.435,46.05,72,83,8,32,23.81,8,37,20.335,7,128,5.3,697,1232,56.7
78,Ryan Cranford,RW,KGN,19.936,120,25,15,14,40,54,308,8.11,0.21,0.13,0.12,0.335,0.455,2.57,12.775,0.21,865.34,14.585,0.86,0.53,0.485,1.39,1.875,10.645,0.88,14.325,14.115,42.04,51.56,2.265,42.245,72,99,9,23,41.665,3,45,7.0,13,240,5.35,13,33,44.445
79,Ethan Keppen,LW,FLNT,16.99,119,28,20,6,48,54,235,11.53,0.24,0.175,0.05,0.415,0.47,2.0,10.77,0.185,748.055,12.675,1.095,0.76,0.24,1.86,2.105,9.365,0.85,14.315,14.04,39.025,51.79,6.67,42.745,75,95,8,31,28.665,9,42,21.43,11,162,6.39,7,19,21.875
80,Brad Chenier,LW,NB,19.153,116,32,14,8,46,54,238,13.425,0.285,0.12,0.075,0.405,0.48,2.125,12.115,0.215,782.68,13.59,1.25,0.53,0.315,1.78,2.1,9.28,0.94,14.65,14.03,47.4,50.505,6.59,50.82,85,82,10,29,35.415,9,40,22.5,13,169,7.6,16,40,38.54
81,Connor McMichael,C,HAM/LDN/LDN,17.166,112,28,24,1,52,53,208,12.82,0.255,0.225,0.01,0.48,0.49,1.89,11.855,0.215,691.535,12.475,1.185,1.01,0.04,2.195,2.235,8.94,1.02,13.93,13.805,56.5,47.82,-2.335,53.65,82,64,14,37,34.5,5,47,10.685,9,124,7.085,332,662,48.825
82,Barret Kirwin,C,GUE/GUE/OS,18.074,119,21,21,11,42,53,190,11.14,0.185,0.18,0.1,0.36,0.46,1.62,10.095,0.175,743.845,12.57,0.87,0.85,0.46,1.72,2.18,7.715,0.815,14.215,13.905,46.995,50.405,3.165,48.53,78,83,3,24,13.57,5,37,14.135,13,129,10.075,713,1357,53.19
83,Ryan Roth,RW,SSM,17.656,122,27,15,11,42,53,165,16.795,0.23,0.125,0.085,0.355,0.44,1.35,8.665,0.14,728.06,11.995,1.125,0.625,0.45,1.755,2.2,6.78,0.715,14.93,14.23,59.625,50.055,6.375,63.635,98,56,9,34,26.47,4,30,13.89,14,101,14.875,10,21,43.33
84,Sean Josling,RW,SAR,18.986,119,23,20,9,43,52,215,10.065,0.18,0.175,0.075,0.355,0.43,1.805,12.18,0.205,695.81,11.72,0.935,0.89,0.39,1.825,2.215,9.26,1.045,14.135,14.26,51.805,50.02,-2.335,49.355,77,79,6,34,16.07,7,37,14.585,10,144,6.875,13,33,31.82
85,Adam Mascherin,LW,KIT,19.278,67,25,21,6,46,52,174,14.37,0.37,0.31,0.09,0.69,0.78,2.6,20.82,0.31,976.28,14.57,1.54,1.29,0.37,2.83,3.2,10.69,1.28,14.86,14.16,54.07,49.07,11.92,62.39,68,41,4,24,16.67,4,32,12.5,17,118,14.41,8,17,47.06
86,Boris Katchouk,LW,SSM,19.245,58,26,20,6,46,52,127,20.47,0.45,0.34,0.1,0.79,0.9,2.19,19.75,0.34,871.48,15.03,1.79,1.38,0.41,3.17,3.58,8.74,1.36,15.02,14.36,64.53,49.66,12.17,70.75,75,31,5,18,27.78,4,26,15.38,17,83,20.48,17,31,54.84
87,Adam Timleck,RW,PBO,20.051,90,25,19,8,44,52,188,13.17,0.275,0.22,0.09,0.49,0.58,2.095,8.73,0.195,609.88,13.375,1.24,1.0,0.39,2.235,2.63,9.5,0.875,14.13,14.025,46.805,49.955,8.74,54.165,74,66,4,17,22.5,6,31,17.325,15,140,10.79,5,11,41.07
88,Matthew Philip,C/LW,NIAG,18.794,121,20,21,11,41,52,228,8.58,0.16,0.17,0.095,0.33,0.43,1.885,10.805,0.18,714.95,11.79,0.82,0.87,0.485,1.69,2.175,9.595,0.905,13.89,14.225,54.24,49.085,-3.875,52.2,71,67,3,33,8.89,8,26,30.355,9,169,5.18,123,240,51.165
89,David Levin,LW,SBY,18.498,89,24,17,11,41,52,198,11.78,0.27,0.195,0.125,0.465,0.59,2.24,9.31,0.21,606.985,13.645,1.195,0.845,0.55,2.04,2.59,9.815,0.92,13.87,14.285,50.885,52.315,-1.105,47.96,64,73,5,18,27.5,8,39,20.245,11,141,7.145,325,618,52.71
90,Mathew MacDougall,LW,WSR/ER/WSR,18.146,120,23,17,11,40,51,169,13.87,0.19,0.145,0.09,0.33,0.425,1.43,8.115,0.135,770.11,12.77,0.875,0.685,0.435,1.555,1.99,6.795,0.65,14.35,14.215,49.735,50.315,-1.735,49.31,76,80,1,21,5.0,7,28,19.445,15,120,12.61,37,100,36.94
91,Adam McMaster,C,NB/NB/OS,18.058,119,14,27,10,41,51,186,7.845,0.12,0.23,0.085,0.355,0.435,1.56,7.99,0.13,757.235,12.77,0.56,1.07,0.4,1.635,2.03,7.355,0.63,14.6,13.88,47.885,49.765,1.72,45.285,75,91,0,16,0.0,2,34,6.07,12,136,9.09,339,824,41.135
92,Eric Henderson,LW,OSH/HAM/OSH,19.898,120,16,22,13,38,51,206,7.77,0.14,0.185,0.115,0.32,0.435,1.735,10.725,0.175,714.25,11.94,0.68,0.93,0.56,1.61,2.17,8.7,0.9,13.745,13.86,51.015,49.275,-1.89,50.3,71,70,6,37,17.26,3,28,8.825,7,141,5.05,253,575,44.09
93,Brady Hinz,RW,SAR/PBO/PBO,17.869,119,23,17,11,40,51,139,16.48,0.195,0.14,0.095,0.33,0.425,1.18,7.785,0.13,716.075,12.08,0.965,0.685,0.46,1.65,2.115,5.87,0.65,13.98,14.095,50.185,50.47,-4.215,46.595,77,89,4,22,17.145,11,26,42.305,8,91,8.815,114,242,46.945
94,Nick McHugh,LW,KIT/KIT/MISS,19.088,108,19,21,10,40,50,146,13.015,0.18,0.215,0.1,0.395,0.49,1.425,7.505,0.145,606.955,11.535,0.945,1.065,0.505,2.01,2.515,7.305,0.74,14.33,14.305,48.68,49.755,1.44,51.41,57,54,6,17,38.635,4,28,14.355,9,101,8.89,33,65,50.95
95,Alexey Toropchenko,RW,GUE,18.726,115,25,17,8,42,50,306,8.19,0.215,0.15,0.065,0.37,0.435,2.665,17.025,0.295,805.505,13.985,0.94,0.655,0.285,1.595,1.875,11.445,1.275,14.965,13.97,48.125,50.99,-2.305,46.945,83,94,10,53,18.185,6,50,13.025,9,203,4.53,6,10,56.25
96,Luke Boka,RW,WSR,18.761,116,19,15,16,34,50,188,9.865,0.16,0.13,0.135,0.285,0.425,1.62,10.965,0.19,738.62,12.615,0.74,0.59,0.655,1.34,1.995,7.8,0.895,14.56,14.14,50.085,50.395,-2.79,49.11,72,76,3,33,10.715,4,36,10.365,12,119,10.22,105,261,36.04
97,Maxim Golod,LW,ER,17.576,107,22,21,7,43,50,203,10.845,0.215,0.19,0.06,0.41,0.47,1.935,11.68,0.22,708.13,13.335,0.95,0.875,0.29,1.835,2.12,8.66,0.99,14.59,14.045,46.38,49.77,3.07,49.47,79,81,9,39,24.285,3,31,9.4,10,133,7.415,6,16,25.0
98,Cliff Pu,C,LDN/KGN,19.285999999999998,65,16,22,12,38,50,148,10.81,0.25,0.34,0.18,0.58,0.77,2.28,20.73,0.32,1039.06,15.99,0.92,1.27,0.69,2.19,2.89,8.55,1.2,16.18,14.26,55.78,49.71,17.84,63.72,72,41,4,28,14.29,6,27,22.22,6,93,6.45,341,555,61.44
99,Drake Rymsha,C,SAR,19.111,68,19,15,15,34,49,151,12.58,0.28,0.22,0.22,0.5,0.72,2.22,21.81,0.32,935.48,13.76,1.22,0.96,0.96,2.18,3.14,9.68,1.4,14.11,14.38,56.12,49.23,1.0,57.38,70,52,7,29,24.14,5,31,16.13,7,91,7.69,549,868,63.25
100,Nick Robertson,C,PBO,16.511,102,23,20,6,43,49,185,12.38,0.245,0.205,0.07,0.445,0.515,1.92,7.685,0.15,653.5,13.03,1.095,0.92,0.31,2.02,2.33,8.725,0.7,13.945,13.825,45.11,49.4,-1.42,45.535,65,80,5,14,47.5,2,26,7.88,16,145,11.045,160,375,35.6
101,Ryan Moore,LW,HAM/FLNT,20.436,63,15,18,16,33,49,144,10.42,0.24,0.29,0.25,0.52,0.78,2.29,18.27,0.29,948.51,15.06,0.95,1.14,1.01,2.09,3.1,9.11,1.16,14.75,14.03,49.63,49.6,1.41,51.67,62,58,8,35,22.86,2,18,11.11,5,91,5.49,403,813,49.57
