"#","Name","Pos","Team","Age","GP","G","A1","A2","P1","P","Sh","Sh%","G/GP","A1/GP","A2/GP","P1/GP","P/GP","Sh/GP","xG","xG/GP","HD G","HD Sh","HD Sh%","MD G","MD Sh","MD Sh%","LD G","LD Sh","LD Sh%","FOW","FOT","FOW%"
"","James McEwan","C","GUE","20.504","64","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","2","4","50.0"
"","Nate Schnarr","C","GUE","18.555","57","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","1","3","33.33"
"","Drew Hunter","D","NIAG","18.607","51","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Marino Moro","LW","OS","17.616","37","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Levi Siau","C","SBY","16.458","9","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Simon Rose","D","NB","16.482","39","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Shane Collins","D","LDN","20.567","58","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.02","0.0","0","0","0.0","0","0","0.0","0","1","0.0","0","0","0.0"
"","MacKenzie Entwistle","RW","HAM","18.174","49","0","0","0","0","0","2","0.0","0.0","0.0","0.0","0.0","0.0","0.04","0.26","0.01","0","1","0.0","0","0","0.0","0","1","0.0","4","5","80.0"
"","Mason Hardy","D","MISS","17.451","32","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Mitchell Hewitson","LW","OSH","17.347","27","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Carter Robertson","D","OTT","17.668","57","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Cole MacKay","RW","SSM","16.258","42","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Tyler Rollo","LW","PBO/LDN","20.129","62","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.24","0.0","0","1","0.0","0","0","0.0","0","0","0.0","4","8","50.0"
"","Adam Kadlec","C","WSR/OSH","18.035","25","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","2","0.0"
"","Cliff Pu","C","LDN/KGN","19.286","65","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.07","0.0","0","0","0.0","0","0","0.0","0","1","0.0","12","23","52.17"
"","Sergey Popov","LW","LDN/KGN","17.471","63","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Max Jones","LW","LDN/KGN","19.576","31","0","0","0","0","0","4","0.0","0.0","0.0","0.0","0.0","0.0","0.13","0.5","0.02","0","0","0.0","0","2","0.0","0","2","0.0","0","0","0.0"
"","Jake Gravelle","D","MISS/HAM","17.375","9","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Payton Vescio","D","NB","16.49","1","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Joshua Dame","LW","NIAG","19.532","13","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Zachary Snow","D","SBY","18.577","9","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Andrew Somerville","D","GUE","18.13","5","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Dennis Busby","D","FLNT","17.692","2","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Luke Drewitt","LW","KGN","15.967","6","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Ian Blacker","D","OSH","18.306","48","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Noah Serre","RW","SBY","19.143","1","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Evan Krassey","RW","SBY","19.458","6","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Hayden Johnston","D","WSR","17.273","4","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Ryan Wells","D","MISS","18.078","23","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Joseph Rupoli","D","OSH","17.312","9","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Liam Van Loon","LW","HAM","16.08","2","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Dylan D'Agostino","LW","HAM","17.15","2","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Jordan Frasca","LW","WSR","16.197","11","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Jalen Smereck","D","FLNT","20.666","46","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.05","0.0","0","0","0.0","0","0","0.0","0","1","0.0","0","0","0.0"
"","Jack Quinn","RW","OTT","15.989","8","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Travis Mailhot","D","NB","17.662","30","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Jake Goldowski","RW","SAG","17.358","40","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Mikhail Shestopalov","LW","GAT","17.64","2","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Giordano Finoro","C","GAT","19.332","2","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Darien Kielb","D","GAT","18.497","2","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Alexandre Landreville","C","GAT","20.395","2","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Mitchell Balmas","LW","GAT","19.494","1","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Shawn Boudrias","RW","GAT","18.004","2","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Alec Malo","LW","GAT","18.13","2","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Gabriel Bilodeau","D","GAT","19.283","2","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Metis Roelens","C","GAT","17.153","2","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","1","1","100.0"
"","Samuel Hatto","RW","GAT","17.898","2","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Jeffrey Durocher","LW","GAT","18.673","2","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Anthony Beauchamp","RW","GAT","18.897","2","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Eric Uba","RW","FLNT","16.745","4","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Ashton Reesor","D","SAR","16.674","1","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Daniel Nardi","D","NIAG","16.471","3","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Mason Millman","D","SAG","16.162","6","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Cedric Schiemenz","C","WSR","18.544","25","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","2","2","100.0"
"","William Basque","C","GAT","17.95","1","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Michael Vukojevic","D","KIT","16.271","24","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Alex Formenton","LW","LDN","18.007","48","0","0","0","0","0","2","0.0","0.0","0.0","0.0","0.0","0.0","0.04","0.47","0.01","0","1","0.0","0","1","0.0","0","0","0.0","2","3","66.67"
"","Nick King","D","OS/NB","18.673","60","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","1","1","100.0"
"","Brendan Harrogate","RW","MISS/OSH","19.587","54","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Troy Lajeunesse","C","SBY/ER","20.323","60","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","2","4","50.0"
"","Givani Smith","RW","GUE/KIT","19.549","46","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.18","0.0","0","0","0.0","0","1","0.0","0","0","0.0","1","1","100.0"
"","Jake Partridge","LW","PBO","16.411","4","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Gianluca Fuoco","LW","ER","18.705","1","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Emmet Pierce","RW","LDN","16.296","1","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","David Levin","LW","SBY","17.999","46","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.12","0.0","0","0","0.0","0","0","0.0","0","1","0.0","4","7","57.14"
"","William Ennis","D","OSH","17.293","66","0","0","0","0","0","2","0.0","0.0","0.0","0.0","0.0","0.0","0.03","0.05","0.0","0","0","0.0","0","0","0.0","0","2","0.0","0","1","0.0"
"","Ian McKinnon","C","MISS/LDN","19.532","45","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Jonathan Ang","C","SAR/PBO","19.623","65","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","4","9","44.44"
"","Tyler Higgins","D","GAT","19.122","1","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Chris McQuaid","D","GAT","17.706","1","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Connor Roberts","C","HAM/FLNT","17.564","66","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","1","4","25.0"
"","Hayden Davis","D","SAG","18.155","68","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Aidan Prueter","C","SAG","15.735","63","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","1","3","33.33"
"","Brock Hill","D","SAG","18.634","22","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Danny Katic","LW","SAG","17.115","55","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Ben Badalamenti","RW","SAG","17.607","34","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","1","0.0"
"","Cole Coskey","RW","SAG","18.292","68","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.01","0.13","0.0","0","0","0.0","0","0","0.0","0","1","0.0","4","8","50.0"
"","Ryan Stepien","RW","SAG","15.989","50","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Riley Coome","D","LDN","18.193","61","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Alex Turko","C","LDN","18.689","54","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","1","2","50.0"
"","Cole Tymkin","RW","LDN","18.448","58","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Cameron Supryka","D","PBO","15.883","8","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Will Thompson","D","GAT","20.206","1","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Mathieu Charlebois","D","GAT","18.585","1","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Alex Breton","D","GAT","20.198","2","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Pier-Olivier Lacombe","D","GAT","18.147","2","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Charles-Antoine Roy","C","GAT","18.574","2","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Maxim Trepanier","C","GAT","18.339","1","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Declan Chisholm","D","PBO","17.676","47","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.04","0.0","0","0","0.0","0","0","0.0","0","1","0.0","0","0","0.0"
"","Cole Fraser","D","PBO","18.065","50","0","0","0","0","0","2","0.0","0.0","0.0","0.0","0.0","0.0","0.04","0.17","0.0","0","0","0.0","0","0","0.0","0","2","0.0","0","0","0.0"
"","Alex Black","D","PBO","20.009","65","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.05","0.0","0","0","0.0","0","0","0.0","0","1","0.0","0","0","0.0"
"","Gleb Babintsev","D","PBO","17.687","64","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Zach Gallant","C","PBO","18.53","54","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.06","0.0","0","0","0.0","0","0","0.0","0","1","0.0","7","15","46.67"
"","Christopher Paquette","C","PBO","19.472","61","0","0","0","0","0","3","0.0","0.0","0.0","0.0","0.0","0.0","0.05","0.42","0.01","0","1","0.0","0","0","0.0","0","2","0.0","13","20","65.0"
"","Nick Isaacson","LW","PBO","18.098","29","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Nick Robertson","C","PBO","16.011","62","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.04","0.0","0","0","0.0","0","0","0.0","0","1","0.0","3","5","60.0"
"","Pavel Gogolev","RW","PBO","17.572","66","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Adam Timleck","RW","PBO","19.551","39","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Semyon Der-Arguchintsev","C","PBO","17.0","68","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","8","16","50.0"
"","Chad Denault","RW","PBO","17.413","55","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Adrien Beraldo","D","PBO","17.673","51","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","John Parker-Jones","RW","PBO","17.44","41","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Logan DeNoble","C","PBO","19.918","59","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","2","6","33.33"
"","Ryan Martin","D","ER","18.256","53","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Christian Girhiny","LW","ER","19.07","56","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.1","0.0","0","0","0.0","0","0","0.0","0","1","0.0","0","1","0.0"
"","Carson Edwardson","C","ER","18.27","24","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","4","5","80.0"
"","Kyle Maksimovich","LW","ER","19.519","65","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.2","0.0","0","0","0.0","0","1","0.0","0","0","0.0","2","3","66.67"
"","Stephane Patry","C","ER","17.575","50","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","1","0.0"
"","Patrick Fellows","LW","ER","20.247","68","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","3","13","23.08"
"","Ivan Lodnia","RW","ER","18.043","62","0","0","0","0","0","2","0.0","0.0","0.0","0.0","0.0","0.0","0.03","0.5","0.01","0","0","0.0","0","1","0.0","0","1","0.0","5","7","71.43"
"","Jack Duff","D","ER","17.646","63","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.02","0.0","0","0","0.0","0","0","0.0","0","1","0.0","0","0","0.0"
"","Gera Poddubnyi","C","ER","18.27","65","0","0","0","0","0","2","0.0","0.0","0.0","0.0","0.0","0.0","0.03","0.07","0.0","0","0","0.0","0","0","0.0","0","2","0.0","3","7","42.86"
"","Owen Headrick","D","ER","20.063","64","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.06","0.0","0","0","0.0","0","0","0.0","0","1","0.0","0","0","0.0"
"","Maxim Golod","LW","ER","17.076","61","0","0","0","0","0","2","0.0","0.0","0.0","0.0","0.0","0.0","0.03","0.37","0.01","0","2","0.0","0","0","0.0","0","0","0.0","0","1","0.0"
"","Tyler Angle","C","WSR","16.959","67","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","2","5","40.0"
"","William Sirman","C","WSR","17.868","66","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","2","6","33.33"
"","Igor Larionov","RW","WSR","19.061","32","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","1","0.0"
"","Joseph Mizzi","LW","WSR","19.409","4","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Luke Kutkevicius","C","WSR","19.477","40","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","4","6","66.67"
"","Thomas Stevenson","D","WSR","17.922","67","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Mathew MacDougall","LW","WSR","17.646","66","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.13","0.0","0","0","0.0","0","0","0.0","0","1","0.0","2","5","40.0"
"","Cole Purboo","RW","WSR","18.245","68","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Jake Smith","RW","WSR","20.203","59","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.05","0.0","0","0","0.0","0","0","0.0","0","1","0.0","1","2","50.0"
"","Louka Henault","D","WSR","16.622","42","0","0","0","0","0","2","0.0","0.0","0.0","0.0","0.0","0.0","0.05","0.47","0.01","0","0","0.0","0","2","0.0","0","0","0.0","0","0","0.0"
"","Nathan Staios","D","WSR","16.332","54","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Luke Boka","RW","WSR","18.262","64","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.32","0.01","0","0","0.0","0","1","0.0","0","0","0.0","3","4","75.0"
"","Lev Starikov","D","WSR","16.994","66","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Kirill Kozhevnikov","LW","WSR","18.637","33","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Marcus Crawford","D","SAG","20.488","68","0","0","0","0","0","2","0.0","0.0","0.0","0.0","0.0","0.0","0.03","0.1","0.0","0","0","0.0","0","0","0.0","0","2","0.0","0","0","0.0"
"","Caleb Everett","D","SAG","17.654","58","0","0","0","0","0","2","0.0","0.0","0.0","0.0","0.0","0.0","0.03","0.08","0.0","0","0","0.0","0","0","0.0","0","2","0.0","0","0","0.0"
"","Tom Bappert","D","SAG","18.664","16","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","DJ Busdeker","RW","SAG","17.974","68","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","3","0.0"
