"#","Name","Pos","Team","Age","GP","G","A1","A2","P1","P","Sh","Sh%","G/GP","A1/GP","A2/GP","P1/GP","P/GP","Sh/GP","xG","xG/GP","HD G","HD Sh","HD Sh%","MD G","MD Sh","MD Sh%","LD G","LD Sh","LD Sh%","FOW","FOT","FOW%"
"","Reid Valade","RW","KIT","16.507","48","3","4","3","7","10","57","5.26","0.06","0.08","0.06","0.15","0.21","1.19","4.8","0.1","1","7","14.29","0","12","0.0","2","38","5.26","10","15","66.67"
"","Lleyton Moore","D","NIAG","16.548","28","2","5","3","7","10","38","5.26","0.07","0.18","0.11","0.25","0.36","1.36","1.56","0.06","1","1","100.0","0","4","0.0","1","33","3.03","0","1","0.0"
"","Cameron Supryka","D","HAM/PBO","16.882","44","1","6","3","7","10","31","3.23","0.02","0.14","0.07","0.16","0.23","0.7","0.73","0.02","0","0","0.0","0","0","0.0","1","31","3.23","0","0","0.0"
"","Lucas Rowe","RW","FLNT/KGN/LDN","17.09","46","2","5","3","7","10","52","3.85","0.04","0.11","0.07","0.15","0.22","1.13","4.04","0.09","0","9","0.0","1","6","16.67","1","37","2.7","102","278","36.69"
"","Jaromir Pytlik","RW","SSM","16.972","13","6","1","3","7","10","23","26.09","0.46","0.08","0.23","0.54","0.77","1.77","2.94","0.23","2","7","28.57","2","5","40.0","2","11","18.18","1","2","50.0"
"","Luke Drewitt","LW","KGN","16.967","42","1","6","2","7","9","20","5.0","0.02","0.14","0.05","0.17","0.21","0.48","2.09","0.05","0","3","0.0","0","5","0.0","1","12","8.33","108","200","54.0"
"","Daniel Walker","LW","NB","19.33","37","6","1","2","7","9","82","7.32","0.16","0.03","0.05","0.19","0.24","2.22","8.09","0.22","0","11","0.0","2","17","11.76","4","54","7.41","8","13","61.54"
"","Alexandre Hogue","D","SAR","17.583","49","4","3","2","7","9","36","11.11","0.08","0.06","0.04","0.14","0.18","0.73","1.97","0.04","0","1","0.0","0","2","0.0","4","33","12.12","0","2","0.0"
"","Zachary Jackson","LW","HAM","19.677","39","2","5","1","7","8","48","4.17","0.05","0.13","0.03","0.18","0.21","1.23","4.91","0.13","1","9","11.11","1","10","10.0","0","29","0.0","155","361","42.94"
"","Kelton Hatcher","D","SAR","19.409","45","5","2","1","7","8","37","13.51","0.11","0.04","0.02","0.16","0.18","0.82","2.11","0.05","0","3","0.0","1","3","33.33","4","31","12.9","1","3","33.33"
"","Matt McNamara","D","PBO","18.349","49","3","3","7","6","13","69","4.35","0.06","0.06","0.14","0.12","0.27","1.41","2.27","0.05","0","1","0.0","1","1","100.0","2","67","2.99","0","0","0.0"
"","Andrew Perrott","D","LDN/OS","17.06","41","2","4","5","6","11","43","4.65","0.05","0.1","0.12","0.15","0.27","1.05","1.44","0.04","0","0","0.0","1","2","50.0","1","41","2.44","0","0","0.0"
"","Daniel Bukac","D","NIAG","19.382","40","2","4","4","6","10","49","4.08","0.05","0.1","0.1","0.15","0.25","1.23","1.92","0.05","0","1","0.0","1","2","50.0","1","46","2.17","0","1","0.0"
"","Josh Wainman","D","HAM","19.568","52","1","5","4","6","10","52","1.92","0.02","0.1","0.08","0.12","0.19","1.0","2.12","0.04","0","1","0.0","1","2","50.0","0","49","0.0","0","1","0.0"
"","Tag Bertuzzi","LW","GUE/HAM","17.572","30","4","2","3","6","9","54","7.41","0.13","0.07","0.1","0.2","0.3","1.8","5.19","0.17","0","8","0.0","2","12","16.67","2","34","5.88","2","5","40.0"
"","Cole Resnick","LW","OSH","19.404","51","4","2","3","6","9","51","7.84","0.08","0.04","0.06","0.12","0.18","1.0","3.76","0.07","2","7","28.57","0","6","0.0","2","38","5.26","86","233","36.91"
"","Brendan Sellan","LW","ER","17.643","51","3","3","3","6","9","58","5.17","0.06","0.06","0.06","0.12","0.18","1.14","5.12","0.1","0","10","0.0","3","14","21.43","0","34","0.0","8","17","47.06"
"","Anthony DeMeo","D","SSM/SBY","19.25","40","2","4","3","6","9","39","5.13","0.05","0.1","0.07","0.15","0.23","0.97","2.5","0.06","0","3","0.0","1","5","20.0","1","31","3.23","0","0","0.0"
"","Filip Reisnecker","LW","MISS","16.759","32","4","2","1","6","7","40","10.0","0.12","0.06","0.03","0.19","0.22","1.25","2.94","0.09","2","6","33.33","0","6","0.0","2","28","7.14","2","6","33.33"
"","Braden Henderson","D","NB","18.339","53","1","5","1","6","7","49","2.04","0.02","0.09","0.02","0.11","0.13","0.92","1.35","0.03","0","0","0.0","0","0","0.0","1","49","2.04","0","0","0.0"
"","Connor Roberts","RW","FLNT","18.563","14","3","3","1","6","7","27","11.11","0.21","0.21","0.07","0.43","0.5","1.93","2.91","0.21","0","4","0.0","1","3","33.33","2","20","10.0","50","98","51.02"
"","Justin McCombs","C","SAR","17.219","38","3","3","1","6","7","19","15.79","0.08","0.08","0.03","0.16","0.18","0.5","2.06","0.05","1","7","14.29","1","4","25.0","1","8","12.5","42","108","38.89"
"","Peter Fleming","LW","BAR","17.528","45","4","2","0","6","6","22","18.18","0.09","0.04","0.0","0.13","0.13","0.49","1.68","0.04","2","3","66.67","1","2","50.0","1","17","5.88","132","287","45.99"
"","Hayden Davis","D","SAG","19.154","41","1","4","8","5","13","51","1.96","0.02","0.1","0.2","0.12","0.32","1.24","1.81","0.04","0","0","0.0","0","1","0.0","1","50","2.0","0","0","0.0"
"","Tyson Foerster","C","BAR","16.657","51","4","1","8","5","13","43","9.3","0.08","0.02","0.16","0.1","0.25","0.84","3.14","0.06","1","3","33.33","1","8","12.5","2","32","6.25","39","95","41.05"
"","Christopher Cameron","D","BAR","19.3","53","0","5","7","5","12","55","0.0","0.0","0.09","0.13","0.09","0.23","1.04","1.4","0.03","0","0","0.0","0","1","0.0","0","54","0.0","0","0","0.0"
"","Jake Gravelle","D","HAM","18.374","54","2","3","5","5","10","68","2.94","0.04","0.06","0.09","0.09","0.19","1.26","2.31","0.04","0","1","0.0","0","0","0.0","2","67","2.99","0","0","0.0"
"","Ryan Martin","D","ER","19.256","47","3","2","5","5","10","40","7.5","0.06","0.04","0.11","0.11","0.21","0.85","1.96","0.04","1","5","20.0","0","0","0.0","2","35","5.71","0","1","0.0"
"","Christian Girhiny","LW","ER","20.069","11","2","3","5","5","10","14","14.29","0.18","0.27","0.45","0.45","0.91","1.27","1.44","0.13","1","2","50.0","0","3","0.0","1","9","11.11","3","11","27.27"
"","Emmett Serensits","D","SBY","18.689","49","2","3","5","5","10","65","3.08","0.04","0.06","0.1","0.1","0.2","1.33","1.87","0.04","0","1","0.0","1","1","100.0","1","63","1.59","0","0","0.0"
"","Riley Piercey","RW","BAR","16.49","47","2","3","4","5","9","43","4.65","0.04","0.06","0.09","0.11","0.19","0.91","4.18","0.09","1","10","10.0","0","6","0.0","1","27","3.7","6","14","42.86"
"","Cameron Tolnai","C","OTT","16.584","48","2","3","4","5","9","46","4.35","0.04","0.06","0.08","0.1","0.19","0.96","4.48","0.09","0","10","0.0","1","9","11.11","1","27","3.7","222","445","49.89"
"","Kyle Gentles","D","KIT","20.296","40","0","5","4","5","9","30","0.0","0.0","0.12","0.1","0.12","0.23","0.75","0.98","0.02","0","1","0.0","0","0","0.0","0","29","0.0","0","0","0.0"
"","Dennis Busby","D","FLNT","18.692","17","0","5","4","5","9","39","0.0","0.0","0.29","0.24","0.29","0.53","2.29","1.91","0.11","0","1","0.0","0","2","0.0","0","36","0.0","1","1","100.0"
"","Jake Uberti","C","NIAG","16.526","49","2","3","3","5","8","30","6.67","0.04","0.06","0.06","0.1","0.16","0.61","2.67","0.05","0","4","0.0","0","5","0.0","2","21","9.52","121","249","48.59"
"","Roman Pucek","LW","SSM","18.423","33","4","1","2","5","7","25","16.0","0.12","0.03","0.06","0.15","0.21","0.76","3.2","0.1","3","9","33.33","0","3","0.0","1","13","7.69","1","5","20.0"
"","Thomas Stevenson","D","WSR","18.922","49","1","4","2","5","7","32","3.12","0.02","0.08","0.04","0.1","0.14","0.65","1.39","0.03","0","1","0.0","0","1","0.0","1","30","3.33","0","0","0.0"
"","Ben Garagan","C","HAM/WSR","19.691","46","5","0","2","5","7","52","9.62","0.11","0.0","0.04","0.11","0.15","1.13","4.72","0.1","3","7","42.86","0","7","0.0","2","38","5.26","125","266","46.99"
"","Ian Martin","RW","KGN/NIAG","17.632","47","1","4","2","5","7","34","2.94","0.02","0.09","0.04","0.11","0.15","0.72","1.57","0.03","1","2","50.0","0","1","0.0","0","31","0.0","4","6","66.67"
"","Marcus Gillard","D","ER","16.918","46","0","5","2","5","7","35","0.0","0.0","0.11","0.04","0.11","0.15","0.76","0.72","0.02","0","0","0.0","0","1","0.0","0","34","0.0","1","2","50.0"
"","Matthew Maggio","RW","OTT","15.806","33","3","2","1","5","6","17","17.65","0.09","0.06","0.03","0.15","0.18","0.52","1.19","0.04","0","1","0.0","0","3","0.0","3","13","23.08","0","5","0.0"
"","DJ King","D","HAM","18.106","41","2","3","1","5","6","42","4.76","0.05","0.07","0.02","0.12","0.15","1.02","1.39","0.03","0","2","0.0","1","1","100.0","1","39","2.56","0","1","0.0"
"","Theo Hill","C","SAR","16.449","52","3","2","1","5","6","18","16.67","0.06","0.04","0.02","0.1","0.12","0.35","1.54","0.03","1","3","33.33","1","1","100.0","1","14","7.14","168","347","48.41"
"","Holden Wale","D","SSM","18.133","52","3","1","7","4","11","58","5.17","0.06","0.02","0.13","0.08","0.21","1.12","3.14","0.06","1","5","20.0","0","4","0.0","2","49","4.08","0","0","0.0"
"","Hakon Nilsen","D","FLNT","20.611","58","1","3","6","4","10","58","1.72","0.02","0.05","0.1","0.07","0.17","1.0","1.92","0.03","0","1","0.0","0","2","0.0","1","55","1.82","0","0","0.0"
"","Ashton Reesor","D","SAR","17.673","54","1","3","5","4","9","36","2.78","0.02","0.06","0.09","0.07","0.17","0.67","1.11","0.02","0","1","0.0","0","3","0.0","1","32","3.12","0","0","0.0"
"","Zayde Wisdom","C","KGN","16.323","49","2","2","3","4","7","58","3.45","0.04","0.04","0.06","0.08","0.14","1.18","4.61","0.09","1","8","12.5","0","9","0.0","1","41","2.44","53","107","49.53"
"","Manuel Alberg","RW","OS","17.528","44","1","3","3","4","7","40","2.5","0.02","0.07","0.07","0.09","0.16","0.91","3.69","0.08","0","4","0.0","0","5","0.0","1","31","3.23","10","19","52.63"
"","Alec Belanger","D","OTT","16.299","22","2","2","3","4","7","9","22.22","0.09","0.09","0.14","0.18","0.32","0.41","0.55","0.02","1","1","100.0","0","1","0.0","1","7","14.29","1","1","100.0"
"","Payton Vescio","D","HAM/NB","17.49","34","0","4","2","4","6","18","0.0","0.0","0.12","0.06","0.12","0.18","0.53","0.35","0.01","0","0","0.0","0","0","0.0","0","18","0.0","0","0","0.0"
"","Kyle Bollers","LW","OSH","19.513","38","1","3","2","4","6","41","2.44","0.03","0.08","0.05","0.11","0.16","1.08","4.48","0.12","0","12","0.0","0","3","0.0","1","26","3.85","13","24","54.17"
"","Robert Calisti","D","SSM","17.638","52","1","3","1","4","5","31","3.23","0.02","0.06","0.02","0.08","0.1","0.6","1.39","0.03","1","2","50.0","0","1","0.0","0","28","0.0","0","0","0.0"
"","John Parker-Jones","RW","PBO","18.44","31","1","3","1","4","5","31","3.23","0.03","0.1","0.03","0.13","0.16","1.0","0.9","0.03","0","0","0.0","0","0","0.0","1","31","3.23","2","2","100.0"
"","Bryce Caruk","C","OS","17.684","27","2","2","1","4","5","12","16.67","0.07","0.07","0.04","0.15","0.19","0.44","0.98","0.04","2","3","66.67","0","1","0.0","0","8","0.0","16","37","43.24"
"","William Portokalis","C","MISS","16.449","46","3","1","1","4","5","26","11.54","0.07","0.02","0.02","0.09","0.11","0.57","2.2","0.05","0","4","0.0","2","6","33.33","1","16","6.25","28","76","36.84"
"","Ryan O'Bonsawin","D","SBY","19.51","37","3","1","1","4","5","19","15.79","0.08","0.03","0.03","0.11","0.14","0.51","1.74","0.05","1","2","50.0","1","4","25.0","1","13","7.69","14","34","41.18"
"","Patrick Brown","C","NB","18.486","48","2","2","1","4","5","32","6.25","0.04","0.04","0.02","0.08","0.1","0.67","2.14","0.04","2","8","25.0","0","3","0.0","0","21","0.0","56","133","42.11"
"","Emmet Pierce","RW","FLNT","17.295","14","4","0","1","4","5","17","23.53","0.29","0.0","0.07","0.29","0.36","1.21","1.25","0.09","0","1","0.0","2","4","50.0","2","12","16.67","1","3","33.33"
"","Evan Brand","D","KGN","17.506","52","0","4","0","4","4","37","0.0","0.0","0.08","0.0","0.08","0.08","0.71","1.7","0.03","0","1","0.0","0","3","0.0","0","33","0.0","0","0","0.0"
"","Mathew Hill","D","BAR","17.375","52","2","1","8","3","11","30","6.67","0.04","0.02","0.15","0.06","0.21","0.58","0.77","0.01","1","1","100.0","0","0","0.0","1","29","3.45","0","0","0.0"
"","Conor Ali","D","HAM/KGN","19.521","37","0","3","6","3","9","18","0.0","0.0","0.08","0.16","0.08","0.24","0.49","0.53","0.01","0","0","0.0","0","1","0.0","0","17","0.0","1","1","100.0"
"","Mark Woolley","D","GUE/OS","16.803","45","2","1","4","3","7","37","5.41","0.04","0.02","0.09","0.07","0.16","0.82","0.91","0.02","0","0","0.0","0","1","0.0","2","36","5.56","1","1","100.0"
"","Dylan Robinson","LW","OSH","16.208","33","2","1","4","3","7","31","6.45","0.06","0.03","0.12","0.09","0.21","0.94","2.61","0.08","1","4","25.0","1","3","33.33","0","24","0.0","71","182","39.01"
"","Marko Jakovljevic","D","SAR","17.807","46","0","3","4","3","7","31","0.0","0.0","0.07","0.09","0.07","0.15","0.67","0.83","0.02","0","0","0.0","0","1","0.0","0","30","0.0","0","1","0.0"
"","Jacob Murray","D","KGN","16.43","51","2","1","3","3","6","45","4.44","0.04","0.02","0.06","0.06","0.12","0.88","1.4","0.03","0","0","0.0","0","3","0.0","2","42","4.76","0","0","0.0"
"","Igor Chibrikov","D","OS","16.792","53","1","2","3","3","6","53","1.89","0.02","0.04","0.06","0.06","0.11","1.0","1.83","0.03","0","3","0.0","0","0","0.0","1","50","2.0","0","1","0.0"
"","Zack Malik","D","NB/SBY","18.117","25","1","2","3","3","6","35","2.86","0.04","0.08","0.12","0.12","0.24","1.4","0.99","0.04","0","1","0.0","0","0","0.0","1","34","2.94","0","0","0.0"
"","Ian Blacker","D","OSH","19.305","44","1","2","2","3","5","48","2.08","0.02","0.05","0.05","0.07","0.11","1.09","1.49","0.03","0","0","0.0","0","1","0.0","1","47","2.13","0","0","0.0"
"","Riley Coome","D","LDN","19.193","32","1","2","2","3","5","30","3.33","0.03","0.06","0.06","0.09","0.16","0.94","0.79","0.02","0","0","0.0","0","0","0.0","1","30","3.33","1","1","100.0"
"","Michael Bianconi","D","FLNT","16.326","47","1","2","1","3","4","36","2.78","0.02","0.04","0.02","0.06","0.09","0.77","1.11","0.02","0","0","0.0","0","0","0.0","1","36","2.78","0","1","0.0"
"","Gerard Keane","D","LDN","16.625","23","3","0","1","3","4","17","17.65","0.13","0.0","0.04","0.13","0.17","0.74","0.4","0.02","0","0","0.0","0","0","0.0","3","17","17.65","0","0","0.0"
"","Jonah De Simone","RW","NIAG","16.556","43","3","0","1","3","4","20","15.0","0.07","0.0","0.02","0.07","0.09","0.47","1.19","0.03","0","1","0.0","1","4","25.0","2","15","13.33","0","0","0.0"
"","Owen Burnell","C","HAM","20.061","11","2","1","1","3","4","11","18.18","0.18","0.09","0.09","0.27","0.36","1.0","1.17","0.11","1","3","33.33","0","2","0.0","1","6","16.67","30","66","45.45"
"","Dennis Golovatchev","LW","KGN","17.569","50","2","1","0","3","3","32","6.25","0.04","0.02","0.0","0.06","0.06","0.64","2.58","0.05","1","2","50.0","0","5","0.0","1","25","4.0","49","132","37.12"
"","Pacey Schlueting","D","NB","16.701","47","0","3","0","3","3","21","0.0","0.0","0.06","0.0","0.06","0.06","0.45","0.7","0.01","0","0","0.0","0","1","0.0","0","20","0.0","0","0","0.0"
"","Brendan Kischnick","D","ER","17.471","39","1","2","0","3","3","29","3.45","0.03","0.05","0.0","0.08","0.08","0.74","1.19","0.03","0","1","0.0","1","2","50.0","0","26","0.0","0","0","0.0"
"","Mason Howard","D","NIAG","17.613","42","1","2","0","3","3","50","2.0","0.02","0.05","0.0","0.07","0.07","1.19","1.33","0.03","0","0","0.0","0","0","0.0","1","50","2.0","0","0","0.0"
"","Kurtis Evans","RW","NB","17.402","21","1","2","0","3","3","14","7.14","0.05","0.1","0.0","0.14","0.14","0.67","1.02","0.05","0","2","0.0","1","2","50.0","0","10","0.0","1","3","33.33"
"","Elias Cohen","C","ER","16.041","6","3","0","0","3","3","10","30.0","0.5","0.0","0.0","0.5","0.5","1.67","0.98","0.16","1","2","50.0","0","3","0.0","2","5","40.0","0","1","0.0"
"","Ryan Bangs","D","FLNT","18.683","42","1","1","7","2","9","23","4.35","0.02","0.02","0.17","0.05","0.21","0.55","1.45","0.03","0","0","0.0","0","2","0.0","1","21","4.76","0","0","0.0"
"","Cole Cameron","D","KIT/NB","20.354","54","0","2","6","2","8","65","0.0","0.0","0.04","0.11","0.04","0.15","1.2","2.13","0.04","0","0","0.0","0","2","0.0","0","63","0.0","0","2","0.0"
"","Egor Postnov","LW","NB","18.407","17","1","1","5","2","7","21","4.76","0.06","0.06","0.29","0.12","0.41","1.24","1.71","0.1","0","3","0.0","1","2","50.0","0","16","0.0","2","2","100.0"
"","Duncan Penman","D","SAG/MISS","17.197","46","1","1","4","2","6","49","2.04","0.02","0.02","0.09","0.04","0.13","1.07","1.37","0.03","0","0","0.0","0","1","0.0","1","48","2.08","0","0","0.0"
"","Sean Allen","D","WSR","20.403","48","1","1","4","2","6","28","3.57","0.02","0.02","0.08","0.04","0.12","0.58","1.15","0.02","0","0","0.0","0","2","0.0","1","26","3.85","0","0","0.0"
"","Nolan Seed","D","OS","16.395","48","1","1","3","2","5","24","4.17","0.02","0.02","0.06","0.04","0.1","0.5","1.29","0.03","0","1","0.0","0","2","0.0","1","21","4.76","0","0","0.0"
"","Lev Starikov","D","WSR","17.994","32","2","0","2","2","4","37","5.41","0.06","0.0","0.06","0.06","0.12","1.16","1.53","0.05","1","2","50.0","1","1","100.0","0","34","0.0","0","0","0.0"
"","Cameron Peters","C","NB","16.187","36","1","1","2","2","4","32","3.12","0.03","0.03","0.06","0.06","0.11","0.89","2.36","0.07","1","3","33.33","0","2","0.0","0","27","0.0","36","121","29.75"
"","Paul Larabie","C","KGN","18.631","28","2","0","1","2","3","26","7.69","0.07","0.0","0.04","0.07","0.11","0.93","1.79","0.06","0","1","0.0","0","4","0.0","2","21","9.52","60","118","50.85"
"","Jake Partridge","LW","BAR/PBO","17.41","33","0","2","1","2","3","22","0.0","0.0","0.06","0.03","0.06","0.09","0.67","2.31","0.07","0","8","0.0","0","2","0.0","0","12","0.0","3","10","30.0"
"","Michael Renwick","D","HAM","16.636","18","1","1","1","2","3","22","4.55","0.06","0.06","0.06","0.11","0.17","1.22","0.55","0.03","0","0","0.0","0","0","0.0","1","22","4.55","0","0","0.0"
"","Shawn Spearing","D","PBO","16.14","30","2","0","1","2","3","19","10.53","0.07","0.0","0.03","0.07","0.1","0.63","1.51","0.05","0","7","0.0","0","1","0.0","2","11","18.18","0","1","0.0"
"","Dominic Mufarreh","C","SSM","16.553","9","2","0","1","2","3","4","50.0","0.22","0.0","0.11","0.22","0.33","0.44","0.26","0.03","0","0","0.0","1","1","100.0","1","3","33.33","0","0","0.0"
"","Kyle Jackson","LW","NB","15.913","9","2","0","1","2","3","8","25.0","0.22","0.0","0.11","0.22","0.33","0.89","0.79","0.09","1","1","100.0","1","2","50.0","0","5","0.0","15","39","38.46"
"","Zack Terry","D","GUE","16.447","41","1","1","0","2","2","17","5.88","0.02","0.02","0.0","0.05","0.05","0.41","0.79","0.02","0","2","0.0","0","0","0.0","1","15","6.67","0","1","0.0"
"","Kallaway Mercer","LW","KGN","16.165","36","2","0","0","2","2","24","8.33","0.06","0.0","0.0","0.06","0.06","0.67","2.26","0.06","0","3","0.0","1","7","14.29","1","14","7.14","10","25","40.0"
"","Matthieu Franche","D","OSH","19.483","32","1","1","0","2","2","13","7.69","0.03","0.03","0.0","0.06","0.06","0.41","1.07","0.03","0","1","0.0","1","2","50.0","0","10","0.0","0","1","0.0"
"","Danyk Drouin","C","OSH","17.564","30","2","0","0","2","2","18","11.11","0.07","0.0","0.0","0.07","0.07","0.6","1.67","0.06","1","4","25.0","1","1","100.0","0","13","0.0","7","16","43.75"
"","Jake Cella","D","MISS","18.081","19","1","1","0","2","2","7","14.29","0.05","0.05","0.0","0.11","0.11","0.37","0.32","0.02","0","0","0.0","0","0","0.0","1","7","14.29","0","0","0.0"
"","Yanic Crete","C","OTT","16.359","14","0","2","0","2","2","10","0.0","0.0","0.14","0.0","0.14","0.14","0.71","0.7","0.05","0","1","0.0","0","0","0.0","0","9","0.0","25","39","64.1"
"","Charlie Callaghan","D","MISS","16.263","44","0","1","4","1","5","23","0.0","0.0","0.02","0.09","0.02","0.11","0.52","0.89","0.02","0","1","0.0","0","1","0.0","0","21","0.0","0","0","0.0"
"","Marcus Gretz","D","FLNT","16.813","22","0","1","3","1","4","18","0.0","0.0","0.05","0.14","0.05","0.18","0.82","0.56","0.03","0","0","0.0","0","2","0.0","0","16","0.0","0","0","0.0"
"","Mitchell Byrne","D","KGN","20.534","26","0","1","2","1","3","15","0.0","0.0","0.04","0.08","0.04","0.12","0.58","0.72","0.03","0","1","0.0","0","1","0.0","0","13","0.0","0","0","0.0"
"","Frank Jenkins","D","HAM","15.973","39","1","0","2","1","3","21","4.76","0.03","0.0","0.05","0.03","0.08","0.54","0.85","0.02","1","1","100.0","0","0","0.0","0","20","0.0","0","0","0.0"
"","Arber Xhekaj","D","KIT","17.624","46","1","0","1","1","2","40","2.5","0.02","0.0","0.02","0.02","0.04","0.87","1.18","0.03","0","0","0.0","0","2","0.0","1","38","2.63","0","1","0.0"
"","Rhys Forhan","C","NB","18.662","18","1","0","1","1","2","6","16.67","0.06","0.0","0.06","0.06","0.11","0.33","0.33","0.02","0","0","0.0","0","1","0.0","1","5","20.0","16","29","55.17"
"","Nikita Zuyev","D","MISS","18.974","23","0","1","1","1","2","19","0.0","0.0","0.04","0.04","0.04","0.09","0.83","0.68","0.03","0","0","0.0","0","0","0.0","0","19","0.0","0","0","0.0"
"","N Barke","LW","SAR","2017.703","6","1","0","1","1","2","3","33.33","0.17","0.0","0.17","0.17","0.33","0.5","0.42","0.07","0","0","0.0","1","2","50.0","0","1","0.0","2","3","66.67"
"","Steven Grant","LW","GUE","17.356","9","0","1","1","1","2","2","0.0","0.0","0.11","0.11","0.11","0.22","0.22","0.17","0.02","0","1","0.0","0","0","0.0","0","1","0.0","0","1","0.0"
"","Cameron Hough","LW","KGN","17.895","38","0","1","0","1","1","46","0.0","0.0","0.03","0.0","0.03","0.03","1.21","3.13","0.08","0","2","0.0","0","6","0.0","0","38","0.0","1","2","50.0"
"","Drew Wawrow","D","SSM/SBY","17.616","14","0","1","0","1","1","7","0.0","0.0","0.07","0.0","0.07","0.07","0.5","0.56","0.04","0","1","0.0","0","1","0.0","0","5","0.0","0","1","0.0"
"","Daniel Nardi","D","HAM/MISS","17.471","13","0","1","0","1","1","9","0.0","0.0","0.08","0.0","0.08","0.08","0.69","0.34","0.03","0","0","0.0","0","2","0.0","0","7","0.0","0","1","0.0"
"","Ben McFarlane","RW","GUE","16.102","8","0","1","0","1","1","6","0.0","0.0","0.12","0.0","0.12","0.12","0.75","0.18","0.02","0","0","0.0","0","0","0.0","0","6","0.0","6","24","25.0"
"","Dylan Robinson","D","WSR","16.37","3","0","1","0","1","1","0","0.0","0.0","0.33","0.0","0.33","0.33","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Ethan Cardwell","RW","SAG","16.044","6","1","0","0","1","1","5","20.0","0.17","0.0","0.0","0.17","0.17","0.83","0.46","0.08","0","1","0.0","0","1","0.0","1","3","33.33","1","2","50.0"
"","Jesse Dick","C","OTT","17.347","6","1","0","0","1","1","4","25.0","0.17","0.0","0.0","0.17","0.17","0.67","0.35","0.06","1","1","100.0","0","0","0.0","0","3","0.0","1","3","33.33"
"","Tyler Deline","D","FLNT","16.022","9","0","1","0","1","1","7","0.0","0.0","0.11","0.0","0.11","0.11","0.78","0.23","0.03","0","0","0.0","0","0","0.0","0","7","0.0","0","0","0.0"
"","Quinn Hanna","D","PBO","19.423","2","0","1","0","1","1","0","0.0","0.0","0.5","0.0","0.5","0.5","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Victor Hadfield","D","BAR","17.983","38","0","0","4","0","4","25","0.0","0.0","0.0","0.11","0.0","0.11","0.66","0.91","0.02","0","1","0.0","0","1","0.0","0","23","0.0","0","1","0.0"
"","Emmett Gordon","D","KGN","18.623","45","0","0","3","0","3","25","0.0","0.0","0.0","0.07","0.0","0.07","0.56","0.73","0.02","0","0","0.0","0","1","0.0","0","24","0.0","2","2","100.0"
"","Igor Larionov","RW","WSR","20.061","8","0","0","2","0","2","12","0.0","0.0","0.0","0.25","0.0","0.25","1.5","1.7","0.21","0","2","0.0","0","3","0.0","0","7","0.0","62","116","53.45"
"","Joseph Rupoli","D","KIT/OSH","18.311","37","0","0","2","0","2","15","0.0","0.0","0.0","0.05","0.0","0.05","0.41","0.52","0.01","0","0","0.0","0","0","0.0","0","15","0.0","0","0","0.0"
"","Luke Evangelista","RW","LDN","16.564","25","0","0","2","0","2","13","0.0","0.0","0.0","0.08","0.0","0.08","0.52","1.09","0.04","0","4","0.0","0","1","0.0","0","8","0.0","1","1","100.0"
"","Ethan Sims","C","NIAG","16.685","4","0","0","2","0","2","0","0.0","0.0","0.0","0.5","0.0","0.5","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Isaac Walker","D","MISS","18.5","25","0","0","1","0","1","12","0.0","0.0","0.0","0.04","0.0","0.04","0.48","0.3","0.01","0","0","0.0","0","0","0.0","0","12","0.0","0","0","0.0"
"","Callan Christner","LW","MISS","16.77","12","0","0","1","0","1","1","0.0","0.0","0.0","0.08","0.0","0.08","0.08","0.09","0.01","0","0","0.0","0","0","0.0","0","1","0.0","0","0","0.0"
"","Eric Eschweiler","RW","SBY","19.382","9","0","0","1","0","1","10","0.0","0.0","0.0","0.11","0.0","0.11","1.11","0.82","0.09","0","3","0.0","0","0","0.0","0","7","0.0","2","4","50.0"
"","Bryan Laureigh","LW","KGN","18.248","13","0","0","1","0","1","12","0.0","0.0","0.0","0.08","0.0","0.08","0.92","0.83","0.06","0","1","0.0","0","1","0.0","0","10","0.0","0","2","0.0"
"","Graham Dickerson","RW","KIT","17.569","29","0","0","1","0","1","17","0.0","0.0","0.0","0.03","0.0","0.03","0.59","1.62","0.06","0","5","0.0","0","3","0.0","0","9","0.0","0","2","0.0"
"","Luka Profaca","D","GUE","16.463","12","0","0","1","0","1","8","0.0","0.0","0.0","0.08","0.0","0.08","0.67","0.12","0.01","0","0","0.0","0","0","0.0","0","8","0.0","0","0","0.0"
"","Ian Lemieux","D","SAG","16.586","9","0","0","1","0","1","8","0.0","0.0","0.0","0.11","0.0","0.11","0.89","0.39","0.04","0","0","0.0","0","1","0.0","0","7","0.0","0","0","0.0"
"","Brock Hill","D","SAG","19.634","4","0","0","0","0","0","3","0.0","0.0","0.0","0.0","0.0","0.0","0.75","0.06","0.02","0","0","0.0","0","0","0.0","0","3","0.0","0","0","0.0"
"","Phil Caron","D","SSM/GUE","18.147","2","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.5","0.01","0.01","0","0","0.0","0","0","0.0","0","1","0.0","0","0","0.0"
