"#","Name","Pos","Team","Age","GP","G","A1","A2","P1","P","Sh","Sh%","G/GP","A1/GP","A2/GP","P1/GP","P/GP","Sh/GP","xG","xG/GP","eTOI","eTOI/GP","eG/60","eA1/60","eA2/60","eP1/60","eP/60","eSh/60","exG/60","QoT TOI","QoC TOI","QoT GF%","QoC GF%","GF%Rel","GF%","GF","GA","HD G","HD Sh","HD Sh%","MD G","MD Sh","MD Sh%","LD G","LD Sh","LD Sh%","FOW","FOT","FOW%"
"","Domenico Commisso","C","OSH","17.569","66","15","10","4","25","29","88","17.05","0.23","0.15","0.06","0.38","0.44","1.33","8.42","0.13","853.89","12.94","1.05","0.7","0.28","1.76","2.04","6.18","0.59","14.14","14.07","46.68","50.28","6.83","49.38","40","41","5","7","71.43","5","21","23.81","5","60","8.33","352","729","48.29"
"","Nick Suzuki","C","OS","16.099","63","14","11","2","25","27","143","9.79","0.22","0.17","0.03","0.4","0.43","2.27","14.5","0.23","832.76","13.22","1.01","0.79","0.14","1.8","1.95","10.3","1.04","14.02","13.94","49.35","53.16","-1.92","47.56","39","43","4","20","20.0","2","16","12.5","8","107","7.48","223","471","47.35"
"","Anthony Stefano","LW","WSR/BAR","19.697","60","17","7","10","24","34","100","17.0","0.28","0.12","0.17","0.4","0.57","1.67","12.63","0.21","719.93","12.0","1.42","0.58","0.83","2.0","2.83","8.33","1.05","13.69","13.89","57.56","50.33","-0.73","59.46","44","30","3","25","12.0","6","18","33.33","8","57","14.04","18","37","48.65"
"","Kenny Huether","RW","OSH","18.109","64","17","7","10","24","34","180","9.44","0.27","0.11","0.16","0.38","0.53","2.81","15.96","0.25","927.35","14.49","1.1","0.45","0.65","1.55","2.2","11.65","1.03","14.32","14.34","46.77","52.02","10.11","51.25","41","39","2","15","13.33","5","26","19.23","10","139","7.19","4","10","40.0"
"","Warren Foegele","C","KGN","19.456","52","8","16","10","24","34","120","6.67","0.15","0.31","0.19","0.46","0.65","2.31","15.38","0.3","770.4","14.82","0.62","1.25","0.78","1.87","2.65","9.35","1.2","15.44","14.01","60.29","49.98","18.47","69.88","58","25","5","31","16.13","2","21","9.52","1","68","1.47","418","745","56.11"
"","Artur Tyanulin","RW","OTT","18.651","67","15","9","9","24","33","87","17.24","0.22","0.13","0.13","0.36","0.49","1.3","11.06","0.17","788.7","11.77","1.14","0.68","0.68","1.83","2.51","6.62","0.84","14.49","13.79","52.16","49.28","6.38","56.16","41","32","4","16","25.0","4","14","28.57","7","57","12.28","4","17","23.53"
"","Cristiano DiGiacinto","LW","WSR","19.68","63","13","11","9","24","33","109","11.93","0.21","0.17","0.14","0.38","0.52","1.73","12.79","0.2","773.84","12.28","1.01","0.85","0.7","1.86","2.56","8.45","0.99","13.94","13.71","58.35","48.82","6.84","63.38","45","26","2","16","12.5","4","28","14.29","7","65","10.77","2","10","20.0"
"","Mason Marchment","LW","MISS/HAM","20.244","61","11","13","8","24","32","90","12.22","0.18","0.21","0.13","0.39","0.52","1.48","8.53","0.14","836.29","13.71","0.79","0.93","0.57","1.72","2.3","6.46","0.61","14.04","13.83","46.55","49.18","3.29","46.15","42","49","3","10","30.0","2","12","16.67","6","68","8.82","61","121","50.41"
"","Ryan Moore","LW","FLNT","18.434","68","16","8","7","24","31","116","13.79","0.24","0.12","0.1","0.35","0.46","1.71","11.98","0.18","912.81","13.42","1.05","0.53","0.46","1.58","2.04","7.62","0.79","14.2","14.0","40.9","52.77","3.79","43.14","44","58","1","15","6.67","8","19","42.11","7","82","8.54","400","827","48.37"
"","Kole Sherwood","RW","LDN","18.645","63","9","15","7","24","31","121","7.44","0.14","0.24","0.11","0.38","0.49","1.92","13.18","0.21","755.3","11.99","0.71","1.19","0.56","1.91","2.46","9.61","1.05","13.16","13.52","62.42","46.86","-8.81","57.53","42","31","5","19","26.32","1","22","4.55","3","80","3.75","20","35","57.14"
"","Troy Lajeunesse","C","SAR","18.322","62","12","12","7","24","31","84","14.29","0.19","0.19","0.11","0.39","0.5","1.35","10.27","0.17","693.82","11.19","1.04","1.04","0.61","2.08","2.68","7.26","0.89","14.34","13.84","57.33","48.29","7.48","65.15","43","23","3","13","23.08","3","13","23.08","6","58","10.34","252","524","48.09"
"","Bryson Cianfrone","C","OS","20.584","58","10","14","7","24","31","99","10.1","0.17","0.24","0.12","0.41","0.53","1.71","9.77","0.17","740.29","12.76","0.81","1.13","0.57","1.95","2.51","8.02","0.79","14.18","14.28","48.5","52.8","12.24","60.81","45","29","2","12","16.67","4","18","22.22","4","69","5.8","419","759","55.2"
"","Jared Steege","LW","KGN","19.688","58","16","8","5","24","29","112","14.29","0.28","0.14","0.09","0.41","0.5","1.93","11.06","0.19","693.24","11.95","1.38","0.69","0.43","2.08","2.51","9.69","0.96","14.15","13.85","56.67","47.47","-4.41","55.93","33","26","3","6","50.0","5","27","18.52","8","79","10.13","35","70","50.0"
"","Nicholas Caamano","RW","FLNT","17.022","64","15","9","4","24","28","120","12.5","0.23","0.14","0.06","0.38","0.44","1.88","13.03","0.2","890.18","13.91","1.01","0.61","0.27","1.62","1.89","8.09","0.88","14.16","14.09","40.79","51.97","-1.19","39.81","41","62","5","20","25.0","4","22","18.18","6","78","7.69","12","21","57.14"
"","Owen MacDonald","C","LDN","19.31","60","14","10","4","24","28","86","16.28","0.23","0.17","0.07","0.4","0.47","1.43","10.66","0.18","676.08","11.27","1.24","0.89","0.35","2.13","2.48","7.63","0.95","13.1","13.85","62.07","47.01","-2.69","63.64","42","24","3","12","25.0","2","18","11.11","9","56","16.07","350","633","55.29"
"","Sam  Studnicka","C","OTT/SAR","20.666","60","14","10","4","24","28","96","14.58","0.23","0.17","0.07","0.4","0.47","1.6","13.89","0.23","741.25","12.35","1.13","0.81","0.32","1.94","2.27","7.77","1.12","14.57","13.91","55.51","51.18","2.26","56.25","45","35","6","24","25.0","3","24","12.5","5","48","10.42","491","821","59.81"
"","Tim Gettinger","LW","SSM","17.421","60","13","11","4","24","28","136","9.56","0.22","0.18","0.07","0.4","0.47","2.27","14.4","0.24","829.62","13.83","0.94","0.8","0.29","1.74","2.03","9.84","1.04","14.42","13.66","51.38","48.57","0.0","50.0","44","44","4","19","21.05","4","20","20.0","5","97","5.15","5","11","45.45"
"","Nikita Korostelev","RW","SAR","18.599","53","15","9","2","24","26","121","12.4","0.28","0.17","0.04","0.45","0.49","2.28","16.39","0.31","671.33","12.67","1.34","0.8","0.18","2.14","2.32","10.81","1.46","14.19","13.98","57.36","49.86","1.65","59.7","40","27","5","22","22.73","4","19","21.05","6","80","7.5","19","40","47.5"
"","Adam Timleck","RW","PBO","17.55","59","17","6","9","23","32","112","15.18","0.29","0.1","0.15","0.39","0.54","1.9","11.5","0.19","765.02","12.97","1.33","0.47","0.71","1.8","2.51","8.78","0.9","14.43","13.74","51.12","47.52","6.27","56.04","51","40","4","13","30.77","7","24","29.17","6","75","8.0","8","16","50.0"
"","Pavel Jenys","RW","NIAG/SBY","19.453","66","13","10","9","23","32","118","11.02","0.2","0.15","0.14","0.35","0.48","1.79","11.74","0.18","840.92","12.74","0.93","0.71","0.64","1.64","2.28","8.42","0.84","13.83","13.86","45.61","49.26","9.85","53.57","45","39","5","21","23.81","3","18","16.67","5","79","6.33","6","16","37.5"
"","Patrick White","C","SAR","19.587","62","15","8","6","23","29","83","18.07","0.24","0.13","0.1","0.37","0.47","1.34","10.39","0.17","704.2","11.36","1.28","0.68","0.51","1.96","2.47","7.07","0.89","13.56","13.81","58.21","50.83","4.19","61.19","41","26","5","13","38.46","3","20","15.0","7","50","14.0","16","28","57.14"
"","Brendan  Perlini","LW","NIAG","19.384","57","18","5","6","23","29","146","12.33","0.32","0.09","0.11","0.4","0.51","2.56","18.31","0.32","775.57","13.61","1.39","0.39","0.46","1.78","2.24","11.29","1.42","14.31","14.39","51.63","51.94","0.5","52.05","38","35","4","20","20.0","2","21","9.52","12","105","11.43","5","11","45.45"
"","Johnny Corneil","LW","NIAG","18.081","68","13","9","11","22","33","90","14.44","0.19","0.13","0.16","0.32","0.49","1.32","9.16","0.13","840.0","12.35","0.93","0.64","0.79","1.57","2.36","6.43","0.65","14.33","14.17","53.69","50.17","14.51","62.96","51","30","7","14","50.0","5","12","41.67","1","64","1.56","14","30","46.67"
"","Hayden McCool","LW","WSR","18.429","68","13","9","10","22","32","82","15.85","0.19","0.13","0.15","0.32","0.47","1.21","9.17","0.13","778.82","11.45","1.0","0.69","0.77","1.69","2.47","6.32","0.71","13.61","13.85","56.79","48.61","10.31","65.71","46","24","4","16","25.0","0","13","0.0","9","53","16.98","162","349","46.42"
"","Anthony Cirelli","C","OSH","18.169","62","8","14","10","22","32","101","7.92","0.13","0.23","0.16","0.35","0.52","1.63","11.89","0.19","847.14","13.66","0.57","0.99","0.71","1.56","2.27","7.15","0.84","14.55","14.33","47.91","53.78","4.51","46.84","37","42","2","21","9.52","0","19","0.0","6","61","9.84","510","929","54.9"
"","Connor Brown","LW","SAG","20.151","68","13","9","7","22","29","123","10.57","0.19","0.13","0.1","0.32","0.43","1.81","12.44","0.18","952.28","14.0","0.82","0.57","0.44","1.39","1.83","7.75","0.78","14.04","14.05","42.79","51.66","-7.85","36.36","44","77","2","21","9.52","4","15","26.67","7","87","8.05","214","453","47.24"
"","Graham Knott","LW","NIAG","18.67","68","8","14","7","22","29","79","10.13","0.12","0.21","0.1","0.32","0.43","1.16","10.21","0.15","826.66","12.16","0.58","1.02","0.51","1.6","2.1","5.73","0.74","14.22","14.28","50.92","50.83","-5.61","48.75","39","41","3","15","20.0","1","22","4.55","4","42","9.52","292","657","44.44"
"","Cam Dineen","D","NB","17.241","68","11","11","7","22","29","124","8.87","0.16","0.16","0.1","0.32","0.43","1.82","6.25","0.09","1254.47","18.45","0.53","0.53","0.33","1.05","1.39","5.93","0.3","14.1","13.9","51.98","50.35","9.66","55.56","75","60","3","9","33.33","1","7","14.29","7","108","6.48","0","0","0.0"
"","Tye Felhaber","LW","SAG","17.112","64","12","10","6","22","28","117","10.26","0.19","0.16","0.09","0.34","0.44","1.83","11.42","0.18","793.48","12.4","0.91","0.76","0.45","1.66","2.12","8.85","0.86","13.85","13.73","43.24","51.54","-6.84","37.08","33","56","2","11","18.18","1","18","5.56","9","88","10.23","212","475","44.63"
"","Cole Carter","RW","WSR","17.194","68","3","19","5","22","27","74","4.05","0.04","0.28","0.07","0.32","0.4","1.09","6.55","0.1","777.27","11.43","0.23","1.47","0.39","1.7","2.08","5.71","0.51","13.74","13.47","57.8","49.01","3.48","60.56","43","28","0","8","0.0","1","9","11.11","2","57","3.51","7","13","53.85"
"","Daniel Muzito-Bagenda","RW","MISS","19.247","63","14","8","5","22","27","91","15.38","0.22","0.13","0.08","0.35","0.43","1.44","12.37","0.2","743.12","11.8","1.13","0.65","0.4","1.78","2.18","7.35","1.0","13.92","13.63","49.83","49.48","7.15","53.03","35","31","4","17","23.53","4","23","17.39","6","51","11.76","28","56","50.0"
"","Ethan Szypula","C","OS","18.629","65","12","9","9","21","30","174","6.9","0.18","0.14","0.14","0.32","0.46","2.68","17.44","0.27","921.13","14.17","0.78","0.59","0.59","1.37","1.95","11.33","1.14","14.19","14.0","48.24","52.4","0.28","48.39","45","48","2","16","12.5","6","32","18.75","4","126","3.17","257","593","43.34"
"","Gabriel Vilardi","C","WSR","16.082","62","13","8","6","21","27","95","13.68","0.21","0.13","0.1","0.34","0.44","1.53","11.44","0.18","740.05","11.94","1.05","0.65","0.49","1.7","2.19","7.7","0.93","13.66","13.6","58.42","50.61","-6.83","52.31","34","31","5","14","35.71","3","19","15.79","5","62","8.06","226","494","45.75"
"","Matthew Kreis","LW","SAG","18.122","65","11","10","6","21","27","109","10.09","0.17","0.15","0.09","0.32","0.42","1.68","11.48","0.18","766.24","11.79","0.86","0.78","0.47","1.64","2.11","8.54","0.9","14.25","13.74","44.12","49.49","11.7","50.63","40","39","2","17","11.76","2","21","9.52","7","71","9.86","204","458","44.54"
"","Ben Fanjoy","C","OTT","18.349","66","16","5","5","21","26","77","20.78","0.24","0.08","0.08","0.32","0.39","1.17","9.33","0.14","780.5","11.83","1.23","0.38","0.38","1.61","2.0","5.92","0.72","13.92","13.81","49.68","49.7","1.32","52.0","39","36","4","12","33.33","4","16","25.0","8","49","16.33","284","558","50.9"
"","Michael Cramarossa","LW","HAM","19.31","62","9","12","5","21","26","78","11.54","0.15","0.19","0.08","0.34","0.42","1.26","9.46","0.15","822.8","13.27","0.66","0.88","0.36","1.53","1.9","5.69","0.69","14.08","14.01","41.75","51.46","0.55","42.55","40","54","0","13","0.0","4","14","28.57","5","51","9.8","15","24","62.5"
"","Bradley  Latour","LW","WSR","20.006","65","11","10","5","21","26","120","9.17","0.17","0.15","0.08","0.32","0.4","1.85","10.54","0.16","712.05","10.95","0.93","0.84","0.42","1.77","2.19","10.11","0.89","14.34","14.03","58.27","49.07","-1.31","55.77","29","23","4","11","36.36","1","20","5.0","6","89","6.74","7","17","41.18"
"","Jake Marchment","C","ER","20.323","60","14","6","12","20","32","134","10.45","0.23","0.1","0.2","0.33","0.53","2.23","14.42","0.24","825.94","13.77","1.02","0.44","0.87","1.45","2.32","9.73","1.05","14.79","13.64","58.84","49.74","-2.17","57.83","48","35","5","17","29.41","2","24","8.33","7","93","7.53","513","802","63.97"
"","Josh Burnside","LW","MISS","20.592","55","8","12","9","20","29","73","10.96","0.15","0.22","0.16","0.36","0.53","1.33","8.26","0.15","784.97","14.27","0.61","0.92","0.69","1.53","2.22","5.58","0.63","14.6","13.88","51.49","48.54","5.71","52.38","44","40","2","15","13.33","3","12","25.0","3","46","6.52","6","15","40.0"
"","Joe Manchurek","LW","OSH","19.097","66","13","7","8","20","28","118","11.02","0.2","0.11","0.12","0.3","0.42","1.79","12.04","0.18","831.39","12.6","0.94","0.51","0.58","1.44","2.02","8.52","0.87","14.23","14.2","46.57","50.77","18.88","58.57","41","29","5","18","27.78","4","16","25.0","4","84","4.76","24","49","48.98"
"","Anthony Salinitri","LW","SAR","17.531","62","14","6","7","20","27","97","14.43","0.23","0.1","0.11","0.32","0.44","1.56","12.41","0.2","725.79","11.71","1.16","0.5","0.58","1.65","2.23","8.02","1.03","14.02","13.87","57.26","50.38","-12.2","47.89","34","37","4","24","16.67","2","15","13.33","8","58","13.79","261","494","52.83"
"","Miles  Liberati","D","KIT/NB","20.236","66","11","9","6","20","26","127","8.66","0.17","0.14","0.09","0.3","0.39","1.92","7.5","0.11","1129.39","17.11","0.58","0.48","0.32","1.06","1.38","6.75","0.4","13.59","13.77","55.32","49.89","-3.36","51.33","58","55","1","6","16.67","0","9","0.0","10","112","8.93","0","0","0.0"
"","Josh Sterk","C","OS","20.66","64","6","14","5","20","25","91","6.59","0.09","0.22","0.08","0.31","0.39","1.42","10.51","0.16","762.84","11.92","0.47","1.1","0.39","1.57","1.97","7.16","0.83","13.93","14.04","49.64","52.09","1.79","48.65","36","38","1","11","9.09","3","16","18.75","2","64","3.12","142","294","48.3"
"","Daniel Nikandrov","C","SAR/PBO","20.614","67","5","15","4","20","24","56","8.93","0.07","0.22","0.06","0.3","0.36","0.84","6.37","0.1","751.39","11.21","0.4","1.2","0.32","1.6","1.92","4.47","0.51","14.28","13.98","51.68","49.66","-7.21","47.62","40","44","1","12","8.33","4","15","26.67","0","29","0.0","516","883","58.44"
"","David Levin","LW","SBY","15.998","47","6","14","3","20","23","62","9.68","0.13","0.3","0.06","0.43","0.49","1.32","6.68","0.14","580.31","12.35","0.62","1.45","0.31","2.07","2.38","6.41","0.69","13.85","13.29","39.4","49.37","6.86","41.89","31","43","1","9","11.11","0","11","0.0","5","42","11.9","219","514","42.61"
"","Anthony DiFruscia","RW","NIAG","20.406","67","12","8","3","20","23","93","12.9","0.18","0.12","0.04","0.3","0.34","1.39","11.29","0.17","797.46","11.9","0.9","0.6","0.23","1.5","1.73","7.0","0.85","14.22","14.26","52.11","51.73","-9.2","46.58","34","39","4","16","25.0","1","13","7.69","7","64","10.94","10","42","23.81"
"","Everett Clark","C","MISS","19.647","59","11","9","3","20","23","97","11.34","0.19","0.15","0.05","0.34","0.39","1.64","11.19","0.19","794.72","13.47","0.83","0.68","0.23","1.51","1.74","7.32","0.84","13.72","13.95","48.96","50.23","-6.78","45.88","39","46","6","17","35.29","2","21","9.52","3","59","5.08","474","856","55.37"
"","Ivan Lodnia","RW","ER","16.041","62","11","8","9","19","28","91","12.09","0.18","0.13","0.15","0.31","0.45","1.47","9.12","0.15","736.14","11.87","0.9","0.65","0.73","1.55","2.28","7.42","0.74","14.61","13.26","57.15","48.0","-3.47","56.72","38","29","2","14","14.29","4","11","36.36","5","66","7.58","15","46","32.61"
"","Austen Keating","C","OTT","16.526","50","8","11","7","19","26","65","12.31","0.16","0.22","0.14","0.38","0.52","1.3","6.41","0.13","614.38","12.29","0.78","1.07","0.68","1.86","2.54","6.35","0.63","14.56","13.81","51.66","49.4","7.21","56.92","37","28","1","9","11.11","1","6","16.67","6","50","12.0","94","203","46.31"
"","Cliff Pu","C","LDN","17.284","63","11","8","6","19","25","76","14.47","0.17","0.13","0.1","0.3","0.4","1.21","10.74","0.17","683.29","10.85","0.97","0.7","0.53","1.67","2.2","6.67","0.94","13.3","13.72","62.2","47.62","-14.82","53.12","34","30","3","23","13.04","4","19","21.05","4","34","11.76","342","636","53.77"
"","Brandon Robinson","LW","KIT","19.924","55","12","7","6","19","25","105","11.43","0.22","0.13","0.11","0.35","0.45","1.91","12.58","0.23","709.33","12.9","1.02","0.59","0.51","1.61","2.11","8.88","1.06","14.77","14.03","59.99","48.11","8.83","65.28","47","25","3","13","23.08","3","23","13.04","6","69","8.7","6","22","27.27"
"","Ryan McGregor","C","SAR","16.627","58","11","8","5","19","24","65","16.92","0.19","0.14","0.09","0.33","0.41","1.12","8.35","0.14","655.33","11.3","1.01","0.73","0.46","1.74","2.2","5.95","0.76","13.76","13.44","57.73","48.6","-5.29","56.25","36","28","6","16","37.5","0","9","0.0","5","40","12.5","24","45","53.33"
"","Rasmus Andersson","D","BAR","18.883","64","4","14","17","18","35","141","2.84","0.06","0.22","0.27","0.28","0.55","2.2","6.77","0.11","1159.27","18.11","0.21","0.72","0.88","0.93","1.81","7.3","0.35","13.72","14.05","59.36","48.38","5.08","62.22","84","51","1","3","33.33","0","4","0.0","3","134","2.24","1","2","50.0"
"","Patrick Murphy","D","SBY","20.679","68","10","8","5","18","23","119","8.4","0.15","0.12","0.07","0.26","0.34","1.75","8.7","0.13","977.34","14.37","0.61","0.49","0.31","1.11","1.41","7.31","0.53","13.3","13.91","37.77","50.95","9.68","43.01","40","53","2","13","15.38","1","11","9.09","7","95","7.37","1","9","11.11"
"","David Miller","C","KIT","18.971","52","11","7","5","18","23","80","13.75","0.21","0.13","0.1","0.35","0.44","1.54","9.68","0.19","646.0","12.42","1.02","0.65","0.46","1.67","2.14","7.43","0.9","14.13","13.57","59.71","48.94","-7.95","52.94","36","32","6","16","37.5","0","14","0.0","5","50","10.0","166","319","52.04"
"","Trent Mallette","RW","OTT","19.059","66","9","9","4","18","22","72","12.5","0.14","0.14","0.06","0.27","0.33","1.09","7.09","0.11","737.36","11.17","0.73","0.73","0.33","1.46","1.79","5.86","0.58","13.96","13.75","49.9","49.32","-8.06","45.45","30","36","2","8","25.0","3","12","25.0","4","52","7.69","3","11","27.27"
"","Jordan Sambrook","D","ER","17.43","67","9","8","6","17","23","62","14.52","0.13","0.12","0.09","0.25","0.34","0.93","3.39","0.05","1024.35","15.29","0.53","0.47","0.35","1.0","1.35","3.63","0.2","13.93","13.65","57.96","50.26","-3.8","54.74","52","43","2","3","66.67","2","4","50.0","5","55","9.09","1","1","100.0"
"","Matt Schmalz","RW","SBY","19.486","65","5","12","5","17","22","80","6.25","0.08","0.18","0.08","0.26","0.34","1.23","12.64","0.19","804.65","12.38","0.37","0.89","0.37","1.27","1.64","5.97","0.94","13.36","13.92","34.96","52.4","-13.52","27.0","27","73","2","19","10.53","0","17","0.0","3","44","6.82","34","88","38.64"
"","Morgan Frost","C","SSM","16.34","65","7","10","5","17","22","61","11.48","0.11","0.15","0.08","0.26","0.34","0.94","6.57","0.1","706.51","10.87","0.59","0.85","0.42","1.44","1.87","5.18","0.56","13.81","13.25","49.8","47.78","-6.28","46.48","33","38","1","10","10.0","3","8","37.5","3","43","6.98","209","441","47.39"
"","Matt Hotchkiss","LW","GUE","17.605","67","7","10","3","17","20","93","7.53","0.1","0.15","0.04","0.25","0.3","1.39","9.8","0.15","851.38","12.71","0.49","0.7","0.21","1.2","1.41","6.55","0.69","14.22","13.81","30.2","53.66","0.63","30.68","27","61","4","10","40.0","2","21","9.52","1","62","1.61","111","232","47.84"
"","Max Kislinger","LW","NB","17.591","68","12","5","2","17","19","72","16.67","0.18","0.07","0.03","0.25","0.28","1.06","6.85","0.1","700.16","10.3","1.03","0.43","0.17","1.46","1.63","6.17","0.59","13.53","13.59","47.5","49.48","-8.22","43.33","26","34","4","11","36.36","1","5","20.0","7","56","12.5","15","44","34.09"
"","Michael Webster","D","BAR","20.313","64","5","11","10","16","26","118","4.24","0.08","0.17","0.16","0.25","0.41","1.84","6.36","0.1","1063.07","16.61","0.28","0.62","0.56","0.9","1.47","6.66","0.36","13.9","13.88","58.38","48.57","1.18","60.0","69","46","0","5","0.0","0","5","0.0","5","108","4.63","4","7","57.14"
"","Vili Saarijarvi","D","FLNT","18.336","59","4","12","7","16","23","139","2.88","0.07","0.2","0.12","0.27","0.39","2.36","5.82","0.1","1072.08","18.17","0.22","0.67","0.39","0.9","1.29","7.78","0.33","13.13","13.93","40.28","53.52","9.21","46.79","51","58","0","3","0.0","0","5","0.0","4","131","3.05","3","3","100.0"
"","Mikhail Sergachev","D","WSR","17.224","67","8","8","7","16","23","94","8.51","0.12","0.12","0.1","0.24","0.34","1.4","5.46","0.08","1139.52","17.01","0.42","0.42","0.37","0.84","1.21","4.95","0.29","13.14","13.83","58.41","48.96","1.53","59.09","65","45","0","1","0.0","0","10","0.0","8","83","9.64","0","3","0.0"
"","Jason Robertson","RW","KGN","16.151","54","14","2","6","16","22","82","17.07","0.26","0.04","0.11","0.3","0.41","1.52","9.08","0.17","599.62","11.1","1.4","0.2","0.6","1.6","2.2","8.21","0.91","14.07","13.99","55.96","48.34","-1.96","55.1","27","22","3","10","30.0","3","13","23.08","8","59","13.56","2","4","50.0"
"","Kyle Jenkins","D","PBO","19.398","62","3","13","5","16","21","70","4.29","0.05","0.21","0.08","0.26","0.34","1.13","2.68","0.04","1038.98","16.76","0.17","0.75","0.29","0.92","1.21","4.04","0.15","13.81","13.81","51.67","47.68","3.05","53.54","68","59","0","1","0.0","1","2","50.0","2","67","2.99","0","1","0.0"
"","Danny Desrochers","LW","SBY","20.066","68","11","5","5","16","21","113","9.73","0.16","0.07","0.07","0.24","0.31","1.66","10.61","0.16","861.65","12.67","0.77","0.35","0.35","1.11","1.46","7.87","0.74","13.56","14.28","33.87","53.32","-11.46","27.88","29","75","2","16","12.5","4","18","22.22","5","79","6.33","199","448","44.42"
"","Eric Henderson","LW","LDN/OSH","17.397","46","7","9","5","16","21","51","13.73","0.15","0.2","0.11","0.35","0.46","1.11","5.61","0.12","584.25","12.7","0.72","0.92","0.51","1.64","2.16","5.24","0.58","13.73","14.04","48.09","52.61","-0.86","45.9","28","33","2","9","22.22","3","8","37.5","2","34","5.88","2","8","25.0"
"","Blake Clarke","LW","SAG","19.642","61","10","6","4","16","20","87","11.49","0.16","0.1","0.07","0.26","0.33","1.43","7.38","0.12","706.83","11.59","0.85","0.51","0.34","1.36","1.7","7.39","0.63","13.74","14.0","42.1","53.62","-7.15","33.33","25","50","2","7","28.57","2","9","22.22","6","71","8.45","2","8","25.0"
"","Brett Hargrave","C","NB","19.664","59","9","7","4","16","20","64","14.06","0.15","0.12","0.07","0.27","0.34","1.08","7.45","0.13","653.15","11.07","0.83","0.64","0.37","1.47","1.84","5.88","0.68","13.92","13.65","50.13","50.25","-6.94","46.03","29","34","3","13","23.08","2","14","14.29","4","37","10.81","100","214","46.73"
"","Mike Davies","LW","KIT/SAG","18.607","56","10","6","2","16","18","77","12.99","0.18","0.11","0.04","0.29","0.32","1.38","8.59","0.15","611.88","10.93","0.98","0.59","0.2","1.57","1.77","7.55","0.84","13.77","13.42","43.75","50.42","-0.05","45.76","27","32","2","10","20.0","5","19","26.32","3","48","6.25","6","12","50.0"
"","Sasha Chmelevski","C","OTT/SAR","16.269","34","9","7","1","16","17","60","15.0","0.26","0.21","0.03","0.47","0.5","1.76","6.46","0.19","395.2","11.62","1.37","1.06","0.15","2.43","2.58","9.11","0.98","12.95","13.45","56.11","47.45","8.39","67.65","23","11","1","7","14.29","2","10","20.0","6","43","13.95","168","314","53.5"
"","Adam Laishram","C","HAM","18.437","64","9","7","1","16","17","76","11.84","0.14","0.11","0.02","0.25","0.27","1.19","8.37","0.13","793.86","12.4","0.68","0.53","0.08","1.21","1.28","5.74","0.63","14.03","13.97","41.96","51.76","-2.61","39.02","32","50","2","13","15.38","5","15","33.33","2","48","4.17","211","477","44.23"
"","Ryan Cranford","RW","KGN","17.435","68","10","6","0","16","16","86","11.63","0.15","0.09","0.0","0.24","0.24","1.26","7.85","0.12","684.41","10.06","0.88","0.53","0.0","1.4","1.4","7.54","0.69","13.44","13.51","53.75","47.98","-14.34","46.0","23","27","2","11","18.18","2","14","14.29","6","61","9.84","3","11","27.27"
"","Travis  Dermott","D","ER","18.73","51","4","11","11","15","26","99","4.04","0.08","0.22","0.22","0.29","0.51","1.94","4.1","0.08","963.82","18.9","0.25","0.68","0.68","0.93","1.62","6.16","0.26","14.79","13.97","58.37","50.4","19.45","70.19","73","31","0","0","0.0","1","4","25.0","3","95","3.16","0","0","0.0"
"","Jesse Barwell","LW","SAG","18.355","68","5","10","8","15","23","83","6.02","0.07","0.15","0.12","0.22","0.34","1.22","7.42","0.11","796.49","11.71","0.38","0.75","0.6","1.13","1.73","6.25","0.56","14.03","13.65","41.78","49.71","-4.5","38.2","34","55","2","8","25.0","0","14","0.0","3","61","4.92","70","149","46.98"
"","Justin Brack","C","OS","19.612","67","10","5","7","15","22","123","8.13","0.15","0.07","0.1","0.22","0.33","1.84","11.97","0.18","748.2","11.17","0.8","0.4","0.56","1.2","1.76","9.86","0.96","13.4","13.64","46.68","49.01","6.48","53.33","32","28","2","16","12.5","4","20","20.0","4","87","4.6","116","235","49.36"
"","Conor McGlynn","C","KGN","20.241","53","10","5","5","15","20","93","10.75","0.19","0.09","0.09","0.28","0.38","1.75","10.9","0.21","683.5","12.9","0.88","0.44","0.44","1.32","1.76","8.16","0.96","14.83","13.93","56.91","50.11","-1.24","56.72","38","29","3","13","23.08","4","15","26.67","3","65","4.62","116","201","57.71"
"","Vince Dunn","D","NIAG","18.878","52","7","8","5","15","20","108","6.48","0.13","0.15","0.1","0.29","0.38","2.08","5.25","0.1","940.66","18.09","0.45","0.51","0.32","0.96","1.28","6.89","0.33","13.49","14.34","53.25","49.56","9.65","56.32","49","38","0","3","0.0","1","3","33.33","6","102","5.88","0","0","0.0"
"","Kevin Hancock","LW","OS","17.539","66","10","5","5","15","20","127","7.87","0.15","0.08","0.08","0.23","0.3","1.92","13.05","0.2","837.84","12.69","0.72","0.36","0.36","1.07","1.43","9.09","0.93","14.43","13.74","47.72","52.3","-3.09","46.91","38","43","5","17","29.41","2","14","14.29","3","96","3.12","223","455","49.01"
"","Cullen Mercer","C","FLNT","18.371","66","12","3","4","15","19","73","16.44","0.18","0.05","0.06","0.23","0.29","1.11","6.76","0.1","799.49","12.11","0.9","0.23","0.3","1.13","1.43","5.48","0.51","14.09","13.79","40.91","50.6","-2.13","40.0","34","51","3","12","25.0","3","10","30.0","6","51","11.76","504","951","53.0"
