,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP,FOW,FOT,FOW%
396,Mathieu Ayotte,RW,VIC,16.414,32,6,2,3,8,11,35,17.14,0.19,0.06,0.09,0.25,0.34,1.09,0,0,0.0
397,Jacob Conrad,LW,GAT,19.269,47,6,0,5,6,11,40,15.0,0.13,0.0,0.11,0.13,0.23,0.85,0,0,0.0
398,Carl Marois,LW,BAT/VIC,16.542,61,8,0,3,8,11,61,18.64,0.16,0.0,0.025,0.16,0.19,0.91,1,4,50.0
399,Napessis Andre,D,CHI/DRU,18.807,54,3,3,4,6,10,33,9.09,0.06,0.06,0.07,0.11,0.19,0.61,0,0,0.0
400,David Weckworth,D,GAT/SNB,18.788,93,0,4,6,4,10,66,0.0,0.0,0.045,0.065,0.045,0.11,0.71,1,3,25.0
401,Pier-Olivier GrandMaison,RW,BLB,18.166,30,5,2,3,7,10,26,18.335,0.32,0.035,0.055,0.355,0.41,1.855,0,1,0.0
402,Alexandre Tanguay,LW,RIM,18.333,40,7,1,2,8,10,39,17.95,0.17,0.03,0.05,0.2,0.25,0.97,10,32,31.25
403,Brayden Wood,D,MON,17.717,76,1,5,4,6,10,40,1.925,0.01,0.08,0.05,0.09,0.14,0.535,5,13,19.23
404,Cole Murphy,C,CAP,17.142,80,2,6,2,8,10,50,4.01,0.025,0.07,0.03,0.095,0.125,0.64,15,26,61.875
405,E.J. Faust,C,BLB,18.574,57,2,3,5,5,10,46,4.35,0.04,0.05,0.09,0.09,0.18,0.81,6,31,19.35
406,Spencer MacDonald,D,SNB,19.45,63,3,3,4,6,10,49,6.12,0.05,0.05,0.06,0.1,0.16,0.78,0,4,0.0
407,Alexandre Chenier-Allard,D,PEI,17.528,51,0,7,3,7,10,39,0.0,0.0,0.075,0.03,0.075,0.105,0.405,2,4,25.0
408,Alexandre Boivin,C,QUE,17.873,36,3,2,5,5,10,34,8.82,0.08,0.06,0.14,0.14,0.28,0.94,108,235,45.96
409,Gabriel Slight,RW,ROU,17.232,48,6,4,0,10,10,38,15.79,0.12,0.08,0.0,0.21,0.21,0.79,0,2,0.0
410,Anthony Gingras,D,QUE/BAT,16.482,75,3,2,5,5,10,56,10.335,0.045,0.035,0.045,0.075,0.125,0.605,1,1,50.0
411,Derek Sheppard,LW,GAT,18.319,32,8,2,0,10,10,56,14.29,0.25,0.06,0.0,0.31,0.31,1.75,1,3,33.33
412,Stephen Johnson,C,MON,17.638,53,3,5,2,8,10,46,6.52,0.06,0.09,0.04,0.15,0.19,0.87,132,268,49.25
413,Timothe Simard,RW,VDO/CAP,15.967,51,3,4,3,7,10,55,5.45,0.06,0.08,0.06,0.14,0.2,1.08,148,280,52.86
414,Patrik Koys,RW,SHA,16.896,46,2,6,2,8,10,34,5.88,0.04,0.13,0.04,0.17,0.22,0.74,1,3,33.33
415,Andrew Meredith,C,VIC/BAC/BAT,17.835,42,4,2,4,6,10,39,5.405,0.055,0.03,0.055,0.085,0.145,0.675,221,433,41.22
416,Vincent Marcoux,C,VIC,18.916,43,1,6,2,7,9,44,2.27,0.02,0.14,0.05,0.16,0.21,1.02,204,418,48.8
417,Wes Herrett,D,PEI/GAT,19.127,66,2,4,3,6,9,35,5.71,0.03,0.06,0.05,0.09,0.14,0.53,0,3,0.0
418,Marc-Alain Begin,C,ROU,20.165,13,3,4,2,7,9,17,17.65,0.23,0.31,0.15,0.54,0.69,1.31,4,12,33.33
419,Antoine Venne,RW,PEI,17.241,64,2,6,1,8,9,49,4.125,0.03,0.1,0.015,0.13,0.15,0.765,8,23,35.385
420,Matthew Highmore,C,SNB,16.551,30,4,5,0,9,9,48,8.33,0.13,0.17,0.0,0.3,0.3,1.6,188,351,53.56
421,David Bedard,D,BLB,17.279,31,2,5,2,7,9,16,12.5,0.06,0.16,0.06,0.23,0.29,0.52,1,1,100.0
422,Simon Fortier,RW,RIM,17.66,55,4,2,3,6,9,45,8.89,0.07,0.04,0.05,0.11,0.16,0.82,2,8,25.0
423,William Couture,C,SHE,17.575,64,3,2,4,5,9,39,7.69,0.05,0.03,0.06,0.08,0.14,0.61,160,355,45.07
424,Tristan Pomerleau,D,VIC,16.233,53,2,4,3,6,9,35,5.71,0.04,0.08,0.06,0.11,0.17,0.66,1,1,100.0
425,Emeric Hudon,RW,SHA,17.575,28,7,1,1,8,9,40,8.975,0.14,0.02,0.02,0.16,0.18,0.945,3,5,30.0
426,Brett Malone,RW,MON/SNB/CAP,17.657,87,5,3,1,8,9,125,2.84,0.045,0.035,0.015,0.08,0.095,1.375,38,78,73.685
427,Devon Oliver-Dares,RW,SNB,17.854,39,4,2,3,6,9,31,12.045,0.1,0.05,0.08,0.15,0.23,0.78,8,18,49.23
428,Alexis D'Aoust,RW,SHA,16.452,57,3,3,2,6,8,35,8.57,0.05,0.05,0.04,0.11,0.14,0.61,0,2,0.0
429,Max Lindsay,LW,HAL,17.777,51,6,0,2,6,8,28,21.43,0.12,0.0,0.04,0.12,0.16,0.55,97,184,52.72
430,Mitchell Maynard,RW,SHA,19.379,33,2,4,2,6,8,30,6.67,0.06,0.12,0.06,0.18,0.24,0.91,10,15,66.67
431,Gabriel Fortin,RW,RIM,17.416,42,1,5,2,6,8,36,2.78,0.02,0.12,0.05,0.14,0.19,0.86,11,31,35.48
432,Samuel Finn,D,VIC,20.622,62,1,2,5,3,8,45,2.22,0.02,0.03,0.08,0.05,0.13,0.73,2,2,100.0
433,Adrian Saxrud-Danielsen,D,DRU,18.965,27,1,2,5,3,8,24,4.17,0.04,0.07,0.19,0.11,0.3,0.89,0,0,0.0
434,Connor Rogers,D,CAP,17.035,44,1,2,5,3,8,24,4.17,0.02,0.05,0.11,0.07,0.18,0.55,0,0,0.0
435,Sawyer Hannay,D,HAL/VIC,19.524,86,0,5,3,5,8,76,0.0,0.0,0.06,0.035,0.06,0.095,0.875,2,7,16.665
436,Hubert Lamarre,C,QUE,16.874,60,2,3,3,5,8,39,2.78,0.02,0.09,0.09,0.11,0.2,0.555,253,483,61.16
437,Felix Caron,C,ROU,17.577,38,5,1,2,6,8,28,17.86,0.13,0.03,0.05,0.16,0.21,0.74,17,43,39.53
438,Felipe Corbo,RW,PEI,18.656,32,4,1,3,5,8,55,7.27,0.12,0.03,0.09,0.16,0.25,1.72,6,17,35.29
439,Anthony Richard,C,VDO,15.737,42,6,0,2,6,8,32,18.75,0.14,0.0,0.05,0.14,0.19,0.76,118,270,43.7
440,Dexter Weber,D,DRU,16.772,54,2,5,1,7,8,36,5.56,0.04,0.09,0.02,0.13,0.15,0.67,0,0,0.0
441,Tomas Torok,RW,DRU/SHE,17.246,23,4,3,1,7,8,33,12.12,0.17,0.13,0.04,0.3,0.35,1.43,1,4,25.0
442,Alexis Vanier,D,BAC,16.737,53,0,7,1,7,8,26,0.0,0.0,0.13,0.02,0.13,0.15,0.49,0,1,0.0
443,Mitchell Shewfelt,D,HAL/CAP,17.706,59,2,4,2,6,8,34,3.03,0.02,0.19,0.02,0.21,0.225,0.46,0,0,0.0
444,Jacob Sweeney,D,VIC/MON,17.044,72,2,1,5,3,8,38,2.78,0.015,0.01,0.085,0.025,0.11,0.395,0,0,0.0
445,Lucas Venuto,C,DRU,17.43,44,2,3,2,5,7,27,7.41,0.05,0.07,0.05,0.11,0.16,0.61,114,220,51.82
446,Jean-Francois Grenier C.,D,ROU,18.418,23,2,1,4,3,7,22,9.09,0.09,0.04,0.17,0.13,0.3,0.96,0,0,0.0
447,Billy Hartley,D,CAP,18.152,46,1,4,2,5,7,27,1.925,0.01,0.045,0.025,0.055,0.08,0.545,1,3,16.665
448,Matthew Andreacchi,LW,DRU,19.42,21,3,3,1,6,7,39,7.69,0.14,0.14,0.05,0.29,0.33,1.86,0,6,0.0
449,Simon Boudreau,D,RIM/SHA,17.156,52,3,3,1,6,7,35,4.285,0.03,0.03,0.01,0.06,0.07,0.345,0,0,0.0
450,Robert Davis,LW,BAT,18.957,62,3,1,3,4,7,26,11.25,0.05,0.01,0.05,0.06,0.11,0.44,2,5,62.5
451,Gareth Nicholson,D,CAP,17.273,54,1,2,4,3,7,31,3.23,0.02,0.04,0.07,0.06,0.13,0.57,1,1,100.0
452,David Hunter,D,QUE,18.139,52,0,2,5,2,7,13,0.0,0.0,0.04,0.1,0.04,0.13,0.25,0,0,0.0
453,Mathieu Gagnon,D,SHA,18.878,42,2,3,2,5,7,30,6.67,0.05,0.07,0.05,0.12,0.17,0.71,0,0,0.0
454,Felix Boucher,D,VIC,16.813,61,1,1,5,2,7,35,2.86,0.02,0.02,0.08,0.03,0.11,0.57,1,2,50.0
455,Carl Tremblay,D,CHI,17.583,67,1,1,5,2,7,37,2.7,0.01,0.01,0.07,0.03,0.1,0.55,0,0,0.0
456,Cody Donaghey,D,ROU/QUE,16.351,38,3,3,1,6,7,13,23.08,0.08,0.08,0.03,0.16,0.18,0.34,0,0,0.0
457,Zachary Taylor,D,SHA,17.621,55,2,3,2,5,7,30,6.67,0.04,0.05,0.04,0.09,0.13,0.55,0,0,0.0
458,Zachery Moody,C,CAP,16.477,52,5,0,2,5,7,31,16.13,0.1,0.0,0.04,0.1,0.13,0.6,97,253,38.34
459,Jonathan Bourcier,LW,GAT,15.828,15,5,0,2,5,7,18,27.78,0.33,0.0,0.13,0.33,0.47,1.2,9,14,64.29
460,Quinn O'Brien,RW,ROU,17.698,47,4,3,0,7,7,39,10.26,0.09,0.06,0.0,0.15,0.15,0.83,62,112,55.36
461,Tristan Tremblay,RW,VIC/CHI/SHA,16.709,38,2,2,3,4,7,22,4.76,0.03,0.265,0.04,0.29,0.335,0.54,0,2,0.0
462,Alexandre Carrier,D,GAT,15.937,50,2,3,2,5,7,54,3.7,0.04,0.06,0.04,0.1,0.14,1.08,0,1,0.0
463,Steven Duda,D,SNB,17.846,52,0,4,2,4,6,51,0.0,0.0,0.08,0.04,0.08,0.12,0.98,0,0,0.0
464,Miguel Caron,C,BAC/DRU,17.101,54,2,4,0,6,6,42,2.44,0.02,0.04,0.0,0.06,0.06,0.52,106,242,22.175
465,Olivier Daoust,LW,MON/GAT,18.807,33,4,2,0,6,6,50,8.0,0.12,0.06,0.0,0.18,0.18,1.52,6,11,54.55
466,Cole MacMillan,C,CHI,20.255,21,2,2,2,4,6,34,5.88,0.1,0.1,0.1,0.19,0.29,1.62,2,6,33.33
467,Spencer Smallman,RW,SNB,16.017,42,2,1,3,3,6,24,8.33,0.05,0.02,0.07,0.07,0.14,0.57,115,289,39.79
468,Bokondji Imama,LW,BAC,16.118,44,3,2,1,5,6,23,13.04,0.07,0.05,0.02,0.11,0.14,0.52,0,0,0.0
469,Jasmin Boutet,C,RIM,16.994,61,2,2,2,4,6,32,3.225,0.015,0.015,0.015,0.035,0.05,0.43,206,415,49.815
470,Guillaume Rousseau,D,BAT/VIC/GAT,20.586,37,1,3,2,4,6,15,6.67,0.03,0.08,0.05,0.11,0.16,0.41,0,1,0.0
471,Allan Caron,D,ROU,16.879,50,3,0,3,3,6,16,18.75,0.06,0.0,0.06,0.06,0.12,0.32,0,0,0.0
472,Olivier Dallaire,D,VDO,19.888,52,0,3,3,3,6,34,0.0,0.0,0.06,0.06,0.06,0.12,0.65,0,0,0.0
473,Kameron Kielly,C,GAT,15.757,60,2,1,3,3,6,33,6.06,0.03,0.02,0.05,0.05,0.1,0.55,11,29,37.93
474,Robbie Graham,RW,BAC,17.862,32,3,1,2,4,6,29,11.54,0.075,0.04,0.065,0.115,0.185,0.99,24,44,27.275
475,Elie Berube,D,BLB,16.811,55,1,2,3,3,6,38,1.56,0.01,0.065,0.075,0.075,0.155,0.685,0,0,0.0
476,Alex Filiatrault,D,VDO/VIC,19.157,64,2,0,4,2,6,29,8.63,0.035,0.0,0.08,0.035,0.12,0.435,0,0,0.0
477,Blake Millman,LW,CAP/QUE,19.067,101,5,0,1,5,6,42,11.88,0.05,0.0,0.01,0.05,0.055,0.41,3,7,66.665
478,Mackenzie Brown,RW,SNB,16.753,49,2,2,2,4,6,64,4.355,0.055,0.03,0.055,0.08,0.13,1.255,15,33,41.665
479,Vladimir Bryukvin,RW,RIM,17.649,58,2,3,1,5,6,58,3.45,0.03,0.05,0.02,0.09,0.1,1.0,2,5,40.0
480,Connor Donaghey,RW,SNB,18.549,15,3,2,1,5,6,15,20.0,0.2,0.13,0.07,0.33,0.4,1.0,3,6,50.0
481,Vytal Cote,D,VIC/BAT,16.863,38,1,4,0,5,5,16,6.25,0.03,0.11,0.0,0.13,0.13,0.42,0,0,0.0
482,Alex Pawelczyk,LW,SHA,16.986,47,2,1,2,3,5,14,14.29,0.04,0.02,0.04,0.06,0.11,0.3,0,1,0.0
483,Jonathan Deschamps,D,SHE,16.416,62,1,4,0,5,5,32,3.12,0.02,0.06,0.0,0.08,0.08,0.52,2,2,100.0
484,Skyler Spiller,D,VDO,19.423,40,4,1,0,5,5,38,10.53,0.1,0.03,0.0,0.12,0.12,0.95,1,2,50.0
485,Jean-Christophe Houde,D,BLB/SHA,19.064,34,2,2,1,4,5,36,5.56,0.06,0.06,0.03,0.12,0.15,1.06,226,456,49.56
486,Antoine Masson,LW,SHA,18.185,24,1,2,2,3,5,24,4.17,0.04,0.08,0.08,0.12,0.21,1.0,11,39,28.21
487,Brian Lovell,D,HAL,17.514,32,1,1,3,2,5,12,8.33,0.03,0.03,0.09,0.06,0.16,0.38,0,0,0.0
488,Taylor Carnevale,C,SHA,20.504,10,2,2,1,4,5,19,10.53,0.2,0.2,0.1,0.4,0.5,1.9,41,67,61.19
489,Guillaume Rioux-Legault,D,VDO,17.668,50,1,2,2,3,5,28,3.57,0.02,0.04,0.04,0.06,0.1,0.56,0,0,0.0
490,Maxime Fortier,D,RIM/QUE/VIC,17.764,67,0,3,2,3,5,29,0.0,0.0,0.045,0.025,0.045,0.065,0.4,0,1,0.0
491,Jonathan Rizzo,D,DRU,18.281,30,0,2,3,2,5,22,0.0,0.0,0.07,0.1,0.07,0.17,0.73,0,0,0.0
492,Matt Provost,D,BLB,19.406,49,1,2,2,3,5,46,2.17,0.02,0.04,0.04,0.06,0.1,0.94,2,9,22.22
493,Tyler Gaudet,C,GAT,18.448,38,3,2,0,5,5,14,21.43,0.08,0.05,0.0,0.13,0.13,0.37,100,176,56.82
494,Charlie Connell,D,DRU,18.286,48,0,1,4,1,5,47,0.0,0.0,0.02,0.08,0.02,0.1,0.98,0,0,0.0
495,Yan Dumontier,D,VDO/BAT/SHA,17.722,83,2,2,1,4,5,40,6.665,0.025,0.025,0.01,0.055,0.065,0.45,0,0,0.0
496,Lucas Batt,LW,MON/VIC,16.367,49,3,1,1,4,5,24,12.5,0.06,0.02,0.02,0.08,0.1,0.49,3,5,60.0
497,Tyrone Sock,D,SNB/PEI,18.653,11,0,2,2,2,4,1,0.0,0.0,0.18,0.18,0.18,0.36,0.09,0,0,0.0
498,Zachary Evans-Renaud,D,GAT,19.56,14,2,2,0,4,4,23,8.7,0.14,0.14,0.0,0.29,0.29,1.64,0,0,0.0
499,Ilya Nikolaev,RW,BLB,17.651,30,3,1,0,4,4,32,9.38,0.1,0.03,0.0,0.13,0.13,1.07,2,8,25.0
500,Maxime Levesque,RW,CHI,18.883,34,1,2,1,3,4,25,4.0,0.03,0.06,0.03,0.09,0.12,0.74,27,62,43.55
501,Kelly Bent,RW,PEI/GAT,17.117,47,1,1,2,2,4,30,2.085,0.015,0.03,0.035,0.045,0.08,0.58,0,4,0.0
502,Dane Phaneuf,D,PEI,17.627,39,0,2,2,2,4,14,0.0,0.0,0.05,0.05,0.05,0.1,0.36,0,0,0.0
503,Nicolas Krammer,LW,BAT,18.93,24,1,1,2,2,4,35,2.86,0.04,0.04,0.08,0.08,0.17,1.46,2,11,18.18
504,Kyle Haas,LW,MON,18.423,38,2,1,1,3,4,20,10.0,0.05,0.03,0.03,0.08,0.11,0.53,0,3,0.0
505,Nicolas Hebert,C,RIM,16.616,54,2,0,2,2,4,31,6.45,0.04,0.0,0.04,0.04,0.07,0.57,244,473,51.59
506,Samuel Gauthier,LW,QUE,19.39,34,2,1,1,3,4,29,6.9,0.06,0.03,0.03,0.09,0.12,0.85,1,3,33.33
507,Silas Neeposh,D,VDO/CHI,19.614,57,2,1,1,3,4,23,8.7,0.04,0.02,0.02,0.05,0.07,0.4,0,0,0.0
508,John-Michael Walsh,D,CAP,17.89,46,1,0,3,1,4,24,2.63,0.015,0.0,0.08,0.015,0.09,0.515,1,1,50.0
509,Nick Marois,C,CHI/CAP,16.406,60,2,1,1,3,4,27,7.41,0.03,0.02,0.02,0.05,0.07,0.45,94,212,44.34
510,Jeremy Doucet,D,BAT/SNB,17.101,40,0,3,1,3,4,19,0.0,0.0,0.07,0.03,0.07,0.1,0.47,0,0,0.0
511,Alex Hazlehurst,C,SHE,18.046,23,2,2,0,4,4,14,14.29,0.09,0.09,0.0,0.17,0.17,0.61,8,33,24.24
512,Danny Sylvestre,C,SHA,18.308,12,1,3,0,4,4,4,25.0,0.08,0.25,0.0,0.33,0.33,0.33,43,115,37.39
513,Robert MacKenzie,C,BLB,17.235,16,2,1,1,3,4,20,7.145,0.07,0.035,0.035,0.105,0.145,2.0,2,3,33.335
514,Benjamin Laliberte,RW,VIC/BAC,18.62,23,2,0,2,2,4,19,15.835,0.15,0.0,0.055,0.15,0.205,0.895,0,5,0.0
515,Mathieu Leclerc,D,RIM,17.041,24,0,3,1,3,4,8,0.0,0.0,0.12,0.04,0.12,0.17,0.33,0,0,0.0
516,Giovanni Fiore,LW,BAT/DRU,16.091,29,1,0,2,1,3,27,3.7,0.03,0.0,0.07,0.03,0.1,0.93,0,1,0.0
517,Andrew Tessier,D,DRU,18.705,41,0,1,2,1,3,10,0.0,0.0,0.02,0.05,0.02,0.07,0.24,0,0,0.0
518,Michael Gagnon,C,CHI,18.44,40,0,1,2,1,3,10,0.0,0.0,0.03,0.05,0.03,0.07,0.25,48,109,44.04
519,Nick Egan,D,BAT,18.596,13,0,3,0,3,3,12,0.0,0.0,0.23,0.0,0.23,0.23,0.92,0,0,0.0
520,Anthony Beaulieu,D,VIC,17.594,57,0,1,2,1,3,16,0.0,0.0,0.02,0.04,0.02,0.05,0.28,0,0,0.0
521,Mark Trickett,D,VIC/PEI,17.462,45,0,1,2,1,3,22,0.0,0.0,0.02,0.04,0.02,0.07,0.49,0,0,0.0
522,Raphael Girard,C,SHA,17.586,49,1,2,0,3,3,24,4.17,0.02,0.04,0.0,0.06,0.06,0.49,110,308,35.71
523,Philippe Venne,C,DRU/SHA,17.044,51,1,1,1,2,3,24,3.845,0.015,0.025,0.015,0.04,0.06,0.475,33,75,45.0
524,Mario Kurali,D,BAT,19.661,24,1,0,2,1,3,23,4.35,0.04,0.0,0.08,0.04,0.12,0.96,0,0,0.0
525,Danny Chiasson,RW,SNB,18.976,6,1,0,2,1,3,11,9.09,0.17,0.0,0.33,0.17,0.5,1.83,5,9,55.56
526,Mitchell Robillard,LW,BLB,19.456,9,3,0,0,3,3,6,50.0,0.33,0.0,0.0,0.33,0.33,0.67,11,28,39.29
527,Mathieu Boily,D,QUE/GAT/SHE,16.822,38,1,1,1,2,3,13,5.0,0.015,0.015,0.1,0.03,0.13,0.45,0,0,0.0
528,Simon Desmarais,D,QUE/CAP/ROU,17.985,66,0,1,2,1,3,13,0.0,0.0,0.01,0.02,0.01,0.03,0.17,0,2,0.0
529,Felix Bergeron,RW,GAT,19.584,6,3,0,0,3,3,7,42.86,0.5,0.0,0.0,0.5,0.5,1.17,0,1,0.0
530,Vincent Montreuil,RW,QUE,18.358,8,1,1,1,2,3,6,16.67,0.12,0.12,0.12,0.25,0.38,0.75,0,2,0.0
531,Sebastien Gauthier,D,BLB,17.564,13,0,0,3,0,3,6,0.0,0.0,0.0,0.23,0.0,0.23,0.46,0,0,0.0
532,Dylan McGuigan,C,SNB,19.664,11,1,2,0,3,3,11,9.09,0.09,0.18,0.0,0.27,0.27,1.0,43,85,50.59
533,Brock Morrison,C,SNB,18.694,13,2,0,1,2,3,12,16.67,0.15,0.0,0.08,0.15,0.23,0.92,53,103,51.46
534,Rudy Sulmonte,RW,MON,19.576,12,2,0,1,2,3,22,9.09,0.17,0.0,0.08,0.17,0.25,1.83,1,1,100.0
535,Maxime Provencher,LW,VIC/GAT,18.136,16,0,2,1,2,3,10,0.0,0.0,0.12,0.06,0.12,0.19,0.62,3,4,75.0
536,Charles Poulin,C,BAC,18.007,50,2,1,0,3,3,35,5.72,0.04,0.02,0.0,0.06,0.06,0.7,10,17,78.125
537,Mathieu Laverdure,D,BAC/SHE,17.712,60,0,2,1,2,3,21,0.0,0.0,0.02,0.04,0.02,0.06,0.36,0,0,0.0
538,Richard Castonguay,D,VDO/BLB/GAT,18.341,26,1,0,1,1,2,12,8.33,0.04,0.0,0.04,0.04,0.08,0.46,0,0,0.0
539,Zachary Whitlock,RW,GAT/MON,17.197,10,0,1,1,1,2,3,0.0,0.0,0.07,0.07,0.07,0.145,0.31,1,1,50.0
540,Daniel Elser,LW,MON,18.495,11,0,1,1,1,2,9,0.0,0.0,0.09,0.09,0.09,0.18,0.82,3,6,50.0
541,Toliver Bergeron,C,BLB,17.681,15,0,0,2,0,2,13,0.0,0.0,0.0,0.13,0.0,0.13,0.87,7,26,26.92
542,Bruno Leblanc,D,GAT,17.213,10,1,1,0,2,2,3,33.33,0.1,0.1,0.0,0.2,0.2,0.3,1,1,100.0
543,Charles Johnson,D,MON/PEI,19.009,57,0,0,2,0,2,31,0.0,0.0,0.0,0.135,0.0,0.135,0.41,0,0,0.0
544,Emrik Guillemette,RW,CHI,20.592,5,1,1,0,2,2,10,10.0,0.2,0.2,0.0,0.4,0.4,2.0,0,1,0.0
545,Jordan McInnis,RW,CAP,18.221,2,0,1,1,1,2,0,0.0,0.0,0.5,0.5,0.5,1.0,0.0,0,0,0.0
546,Dylan C. Capstick,D,PEI,18.725,10,1,0,1,1,2,10,10.0,0.1,0.0,0.1,0.1,0.2,1.0,0,0,0.0
547,Elliot Bisson,D,CHI,17.777,42,0,1,1,1,2,11,0.0,0.0,0.015,0.015,0.015,0.035,0.255,1,2,25.0
548,Joe Dube,RW,QUE,19.384,6,1,0,1,1,2,6,16.67,0.17,0.0,0.17,0.17,0.33,1.0,0,2,0.0
549,Zachary Shannon,D,CAP,18.924,5,0,2,0,2,2,3,0.0,0.0,0.4,0.0,0.4,0.4,0.6,0,0,0.0
550,Alexandre Gauthier,D,SHA/BAT,17.785,12,0,1,1,1,2,1,0.0,0.0,0.07,0.1,0.07,0.17,0.1,0,0,0.0
551,Kraig Pasher,RW,SNB,16.751,7,1,0,1,1,2,5,20.0,0.14,0.0,0.14,0.14,0.29,0.71,2,7,28.57
552,Maxime Presseault,LW,VDO,17.597,7,0,1,1,1,2,6,0.0,0.0,0.14,0.14,0.14,0.29,0.86,15,42,35.71
553,Liam Alcalde,LW,HAL,17.506,42,2,0,0,2,2,22,9.09,0.05,0.0,0.0,0.05,0.05,0.52,0,1,0.0
554,Nicolas Latulippe,D,GAT,16.381,6,0,1,1,1,2,1,0.0,0.0,0.17,0.17,0.17,0.33,0.17,0,0,0.0
555,Simon-Claude Blackburn,RW,CHI,17.221,12,1,1,0,2,2,9,11.11,0.08,0.08,0.0,0.17,0.17,0.75,0,1,0.0
556,Benjamin Hade,D,SNB/SHE,18.065,25,1,1,0,2,2,21,3.335,0.025,0.025,0.0,0.05,0.05,0.975,0,0,0.0
557,Samuel Landry,C,SHA/SHE,17.345,37,1,0,1,1,2,20,2.63,0.015,0.0,0.015,0.015,0.03,0.52,92,199,56.135
558,Samuel Pouliot,RW,CHI,17.301,31,0,1,1,1,2,28,0.0,0.0,0.03,0.03,0.03,0.06,0.9,0,0,0.0
559,Patrick McGrath,RW,PEI,18.998,72,1,1,0,2,2,16,3.57,0.01,0.01,0.0,0.015,0.015,0.205,4,10,66.665
560,Jessy Morin,LW,VDO,17.339,28,1,0,1,1,2,12,8.33,0.04,0.0,0.04,0.04,0.07,0.43,2,8,25.0
561,Felix-Antoine Savage,C,VIC,16.096,25,0,0,2,0,2,7,0.0,0.0,0.0,0.08,0.0,0.08,0.28,48,97,49.48
562,Colin Campbell,LW,SNB,18.596,6,0,1,1,1,2,15,0.0,0.0,0.17,0.17,0.17,0.33,2.5,0,0,0.0
563,Anthony Beauregard,C,VDO,16.835,4,0,1,1,1,2,3,0.0,0.0,0.25,0.25,0.25,0.5,0.75,5,12,41.67
564,Julien Avon,C,ROU,17.539,5,0,1,1,1,2,2,0.0,0.0,0.2,0.2,0.2,0.4,0.4,7,12,58.33
565,Brennan Bailey,D,HAL,18.61,14,1,0,1,1,2,2,50.0,0.07,0.0,0.07,0.07,0.14,0.14,0,0,0.0
566,Shawn Boudreau,RW,MON,17.498,13,0,0,2,0,2,9,0.0,0.0,0.0,0.15,0.0,0.15,0.69,0,0,0.0
567,David Stephens,C,MON,19.453,12,0,1,1,1,2,8,0.0,0.0,0.08,0.08,0.08,0.17,0.67,46,100,46.0
568,Lukas Pozgay,D,SHA,17.739,39,0,0,1,0,1,26,0.0,0.0,0.0,0.03,0.0,0.03,0.67,0,2,0.0
569,Damon MacDonald,C,CAP,17.375,7,1,0,0,1,1,6,16.67,0.14,0.0,0.0,0.14,0.14,0.86,11,25,44.0
570,Jimmy Paradis,LW,VDO,17.67,5,0,0,1,0,1,2,0.0,0.0,0.0,0.2,0.0,0.2,0.4,0,0,0.0
571,Matthew Cusson,RW,BLB,16.707,3,0,0,1,0,1,0,0.0,0.0,0.0,0.33,0.0,0.33,0.0,0,0,0.0
572,Justin Dickinson,RW,SNB,17.484,19,0,0,1,0,1,7,0.0,0.0,0.0,0.05,0.0,0.05,0.37,1,2,50.0
573,Guillaume Beaudoin,D,BLB,16.559,12,0,0,1,0,1,8,0.0,0.0,0.0,0.08,0.0,0.08,0.67,0,0,0.0
574,Julien Nantel,C,ROU,16.025,4,1,0,0,1,1,3,33.33,0.25,0.0,0.0,0.25,0.25,0.75,0,0,0.0
575,Francois Beauchemin,C,RIM,16.641,2,1,0,0,1,1,1,100.0,0.5,0.0,0.0,0.5,0.5,0.5,0,0,0.0
576,Danick Gaudreau,LW,CAP,16.633,4,1,0,0,1,1,1,100.0,0.25,0.0,0.0,0.25,0.25,0.25,0,1,0.0
577,Julien Pelletier,LW,CAP,16.217,7,1,0,0,1,1,9,11.11,0.14,0.0,0.0,0.14,0.14,1.29,3,5,60.0
578,Jean-Philippe Lebrasseur,D,QUE/SHE,18.004,6,0,1,0,1,1,5,0.0,0.0,0.17,0.0,0.17,0.17,0.83,0,0,0.0
579,Alexandre Delisle-Houde,C,SHA,16.102,3,1,0,0,1,1,3,33.33,0.33,0.0,0.0,0.33,0.33,1.0,17,31,54.84
580,Benjamin Bohemier,RW,GAT,16.477,11,0,1,0,1,1,3,0.0,0.0,0.09,0.0,0.09,0.09,0.27,0,1,0.0
581,Michael Mastrangelo,LW,SNB,19.475,17,1,0,0,1,1,5,20.0,0.06,0.0,0.0,0.06,0.06,0.29,0,0,0.0
582,Christopher King,C,GAT,18.401,11,1,0,0,1,1,7,14.29,0.09,0.0,0.0,0.09,0.09,0.64,25,49,51.02
583,Charles-Antoine Alain,D,SHA,18.637,22,0,1,0,1,1,17,0.0,0.0,0.05,0.0,0.05,0.05,0.77,0,0,0.0
584,Marc-Antoine Goyette,D,SHA,20.102,5,0,0,1,0,1,10,0.0,0.0,0.0,0.2,0.0,0.2,2.0,0,0,0.0
585,Vincent Blanchette,C,DRU/SHE,18.974,4,0,1,0,1,1,4,0.0,0.0,0.165,0.0,0.165,0.165,0.665,19,49,38.26
