,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP,FOW,FOT,FOW%
367,Adam Polasek,D,PEI,19.179,61,7,22,10,29,39,133,5.26,0.11,0.36,0.16,0.48,0.64,2.18,0,0,0.0
368,Gabriel Beaupre,D,VDO,19.06,132,9,19,11,28,39,140,3.198,0.038,0.075,0.045,0.11,0.152,0.912,0,1,0.0
369,Daniel Walcott,D,BLB,19.571,67,10,17,12,27,39,116,8.62,0.15,0.25,0.18,0.4,0.58,1.73,0,0,0.0
370,Charles Coyle,RW,SNB,19.538,23,15,18,5,33,38,80,18.75,0.65,0.78,0.22,1.43,1.65,3.48,152,312,48.72
371,Alexandre Beauregard,LW,SNB/ROU/CHI,19.778,97,17,13,8,30,38,173,9.735,0.175,0.145,0.085,0.32,0.405,1.805,296,658,43.93
372,Jakub Izacky,LW,SNB,18.807,63,21,10,7,31,38,126,16.67,0.33,0.16,0.11,0.49,0.6,2.0,6,9,66.67
373,Guillaume Cloutier,D,SNB/CHI,18.822,173,10,16,12,26,38,203,4.89,0.057,0.115,0.078,0.175,0.252,1.422,0,2,0.0
374,Ryan Falkenham,RW,HAL,17.186,112,21,11,6,32,38,112,17.925,0.232,0.088,0.032,0.322,0.355,1.312,67,134,39.32
375,Jean-Simon Deslauriers,D,CAP/GAT,17.712,130,7,17,14,24,38,88,8.19,0.07,0.148,0.103,0.215,0.322,0.755,6,14,11.538
376,Michael Abbott,D,PEI/SNB/GAT,18.303,120,12,9,16,21,37,138,8.242,0.165,0.1,0.208,0.265,0.47,1.9,1,3,16.665
377,Gabriel Slight,RW,ROU/SHA,17.732,101,19,14,4,33,37,160,13.225,0.185,0.135,0.04,0.32,0.36,1.545,0,8,0.0
378,Kameron Kielly,C,GAT/CHA,16.256,126,12,11,14,23,37,153,7.195,0.09,0.085,0.11,0.175,0.285,1.185,409,874,42.515
379,Gabriel Gagne,RW,VIC,16.344,68,16,10,11,26,37,191,4.255,0.12,0.075,0.08,0.195,0.275,2.905,5,9,27.78
380,Charles Bety,C,HAL,20.118,66,24,8,4,32,36,174,13.79,0.36,0.12,0.06,0.48,0.55,2.64,468,838,55.85
381,Samuel Groulx,D,VIC,20.217,62,8,16,12,24,36,115,6.96,0.13,0.26,0.19,0.39,0.58,1.85,1,1,100.0
382,Timothe Simard,RW,VDO/CAP,16.467,119,10,12,14,22,36,154,6.26,0.08,0.1,0.11,0.18,0.29,1.27,602,1162,52.165
383,Janne Puhakka,LW,CHI,18.558,68,19,11,6,30,36,194,9.79,0.28,0.16,0.09,0.44,0.53,2.85,6,19,31.58
384,Dillon Donnelly,D,SHA/QUE/MON,19.147,222,3,19,14,22,36,123,2.625,0.012,0.064,0.078,0.074,0.152,0.541,0,2,0.0
385,Frederic Tanguay,LW,VIC/ROU,18.611,102,21,10,5,31,36,161,13.19,0.21,0.1,0.05,0.315,0.36,1.595,9,20,44.945
386,Jacob Sweeney,D,VIC/MON,17.794,140,5,9,22,14,36,140,2.86,0.028,0.065,0.168,0.092,0.26,0.948,0,0,0.0
387,Hugo Laporte,D,GAT/BAC,20.482,61,9,17,10,26,36,97,9.28,0.15,0.28,0.16,0.43,0.59,1.59,1,2,50.0
388,Austyn Hardie,D,HAL,18.823,184,6,13,16,19,35,126,4.995,0.042,0.082,0.088,0.128,0.22,0.758,0,0,0.0
389,Mathieu Ayotte,RW,VIC,16.914,90,15,14,6,29,35,117,14.06,0.175,0.135,0.07,0.305,0.375,1.25,64,197,16.245
390,Julien Nantel,C,ROU,16.524,72,15,13,7,28,35,144,21.63,0.23,0.095,0.05,0.325,0.375,1.41,267,516,25.87
391,Jason Cameron,C,SNB,19.656,240,17,10,8,27,35,317,6.34,0.082,0.04,0.036,0.118,0.152,1.338,1681,3300,51.824
392,Justin Guenette,D,ROU,17.569,152,6,13,16,19,35,108,5.305,0.038,0.088,0.115,0.132,0.245,0.768,2,2,75.0
393,Tommy Tremblay,RW,SHA/GAT,20.304,61,14,10,11,24,35,124,11.29,0.23,0.16,0.18,0.39,0.57,2.03,0,9,0.0
394,Philippe Archambault,D,QUE/CHI,19.704,178,4,16,14,20,34,94,5.13,0.03,0.075,0.07,0.11,0.178,0.552,0,1,0.0
395,Samuel Roussy,D,MON/CHI,18.954,180,11,13,10,24,34,184,6.66,0.07,0.078,0.07,0.15,0.212,1.105,2,2,50.0
396,Timo Meier,RW,HAL,16.937,66,17,10,7,27,34,187,9.09,0.26,0.15,0.11,0.41,0.52,2.83,5,13,38.46
397,Andrew Randazzo,D,DRU,20.469,64,9,14,11,23,34,131,6.87,0.14,0.22,0.17,0.36,0.53,2.05,0,1,0.0
398,Simon Jodoin,D,MON,19.82,61,8,14,12,22,34,135,5.93,0.13,0.23,0.2,0.36,0.56,2.21,0,0,0.0
399,Joe Dube,RW,QUE/SHA,18.885,66,18,9,7,27,34,99,17.475,0.225,0.075,0.135,0.3,0.43,1.275,223,413,27.13
400,Patrick Downe,D,MON,19.586,130,5,13,15,18,33,112,8.922,0.103,0.135,0.06,0.232,0.292,1.015,2,3,16.668
401,Alexandre Leclerc,D,ROU,18.685,224,5,16,12,21,33,147,4.282,0.032,0.073,0.073,0.108,0.172,0.731,1,1,50.0
402,Olivier Hinse,LW,QUE/BLB,20.04,93,12,10,11,22,33,162,8.73,0.125,0.11,0.13,0.24,0.37,1.595,219,458,48.73
403,Jonathan Lavoie,RW,RIM/BLB,18.532,140,11,9,13,20,33,122,4.935,0.042,0.078,0.09,0.12,0.21,0.85,333,799,45.828
404,David Weckworth,D,GAT/SNB,19.413,207,3,12,18,15,33,168,1.809,0.017,0.068,0.092,0.085,0.178,0.938,1,4,12.5
405,Deverick Ottereyes,C,PEI/CHA/GAT,18.166,152,10,17,6,27,33,108,10.067,0.07,0.115,0.038,0.182,0.22,0.758,505,1110,45.438
406,Olivier Hotte,D,BAT,19.71,64,6,10,17,16,33,119,5.04,0.09,0.16,0.27,0.25,0.52,1.86,0,0,0.0
407,Olivier Houle,D,BAT,18.94,175,8,14,11,22,33,181,4.15,0.04,0.09,0.078,0.13,0.21,1.148,0,1,0.0
408,Jan Mandat,C,VIC,17.827,61,12,9,12,21,33,123,9.76,0.2,0.15,0.2,0.34,0.54,2.02,175,406,43.1
409,Anthony Beauvillier,C,SHA,16.271,64,9,13,11,22,33,178,5.06,0.14,0.2,0.17,0.34,0.52,2.78,652,1205,54.11
410,Stephen Johnson,C,MON,18.138,115,9,16,7,25,32,142,6.385,0.08,0.135,0.06,0.21,0.27,1.21,524,1121,47.605
411,Alexandre Touchette,C,VDO,20.696,37,15,8,9,23,32,95,15.79,0.41,0.22,0.24,0.62,0.86,2.57,392,753,52.06
412,Patrick Walsh,LW,QUE/BAT,18.531,147,13,11,8,24,32,151,8.031,0.119,0.119,0.121,0.242,0.363,1.491,164,428,40.222
413,Billy Lacasse,LW,CHI,20.411,61,15,8,9,23,32,156,9.62,0.25,0.13,0.15,0.38,0.52,2.56,538,962,55.93
414,Elie Berube,D,BLB/GAT,17.561,123,7,14,11,21,32,123,4.31,0.05,0.122,0.098,0.168,0.268,0.968,0,0,0.0
415,Marc-Antoine Carrier,D,QUE,19.932,84,10,9,13,19,32,102,9.415,0.12,0.11,0.17,0.235,0.405,1.3,2,4,25.0
416,Mickael Beauregard,D,GAT/CHI,18.19,178,5,14,12,19,31,140,3.633,0.032,0.082,0.075,0.115,0.192,0.9,0,0,0.0
417,Loic Leduc,D,CAP/RIM,18.38,202,9,10,12,19,31,145,6.389,0.058,0.048,0.069,0.099,0.165,0.829,0,1,0.0
418,Vincent Deslauriers,C,SHE,16.344,106,15,11,5,26,31,131,11.505,0.145,0.105,0.05,0.245,0.295,1.25,50,110,45.295
419,Jurij Repe,D,SNB,18.496,87,10,11,10,21,31,125,7.675,0.11,0.125,0.115,0.235,0.35,1.415,4,12,44.445
420,Maxim Lazarev,LW,CAP,17.629,43,13,11,7,24,31,90,14.44,0.3,0.26,0.16,0.56,0.72,2.09,2,5,40.0
421,Emrik Guillemette,RW,CHI,20.092,66,14,11,6,25,31,131,10.37,0.205,0.18,0.05,0.39,0.44,1.99,1,12,4.545
422,Steve Gillard,D,HAL,19.871,115,2,14,15,16,31,110,2.78,0.03,0.142,0.153,0.172,0.322,0.982,0,0,0.0
423,Vincent Richer,D,VIC/BLB/SHE,19.186,131,7,7,17,14,31,153,5.285,0.09,0.042,0.112,0.132,0.245,1.358,0,3,0.0
424,Emil Sylvegard,C,DRU,18.484,65,13,8,10,21,31,142,9.15,0.2,0.12,0.15,0.32,0.48,2.18,3,12,25.0
425,Travis McIsaac,C,PEI,20.567,68,15,9,7,24,31,160,9.38,0.22,0.13,0.1,0.35,0.46,2.35,678,1305,51.95
426,Vladislav Shalimov,LW,VDO,17.977,60,10,12,8,22,30,97,10.31,0.17,0.2,0.13,0.37,0.5,1.62,260,584,44.52
427,Aaron Hoyles,D,BLB,18.073,182,3,14,13,17,30,135,2.848,0.02,0.088,0.082,0.108,0.192,0.75,0,1,0.0
428,Redgie Bois,D,ROU,18.284,170,8,9,13,17,30,150,4.385,0.035,0.055,0.068,0.095,0.165,0.878,0,1,0.0
429,Julien Gauthier,RW,VDO,15.918,62,9,16,5,25,30,91,9.89,0.15,0.26,0.08,0.4,0.48,1.47,3,10,30.0
430,Vladimir Tkachev,LW,MON,17.947,20,10,13,7,23,30,54,18.52,0.5,0.65,0.35,1.15,1.5,2.7,0,3,0.0
431,Marcus Cuomo,LW,SNB,17.584,116,10,16,4,26,30,113,8.775,0.09,0.14,0.035,0.225,0.26,0.975,223,518,42.195
432,Spenser Cobbold,LW,CHA,19.091,50,14,7,9,21,30,134,10.45,0.28,0.14,0.18,0.42,0.6,2.68,26,62,41.94
433,Dexter Weber,D,DRU,17.272,116,4,17,9,21,30,105,4.23,0.035,0.14,0.075,0.18,0.25,0.89,2,5,20.0
434,Mitchell Porowski,LW,GAT,18.735,64,14,11,4,25,29,98,14.29,0.22,0.17,0.06,0.39,0.45,1.53,30,71,42.25
435,Carl Marois,LW,BAT/VIC,17.292,102,18,7,4,25,29,134,16.17,0.2,0.085,0.022,0.285,0.315,1.345,1,4,25.0
436,Jason Kelly,RW,ROU,18.601,59,11,10,8,21,29,127,8.66,0.19,0.17,0.14,0.36,0.49,2.15,22,63,34.92
437,Raman Hrabarenka,D,CAP/DRU,18.559,107,6,12,11,18,29,145,4.025,0.055,0.11,0.1,0.165,0.265,1.345,1,5,12.5
438,Cole MacMillan,C,MON/CHI,19.755,75,12,9,8,21,29,148,7.325,0.145,0.115,0.105,0.25,0.36,1.865,47,93,42.525
439,Alexandre Boivin,C,QUE,18.373,79,7,10,12,17,29,64,11.075,0.085,0.125,0.15,0.21,0.36,0.82,282,628,45.115
440,Alexandre Gosselin,D,BAT,17.651,134,11,9,9,20,29,200,4.245,0.062,0.065,0.05,0.128,0.178,1.348,1,1,50.0
441,Christophe Boivin,LW,BAT,17.588,66,12,8,9,20,29,149,8.05,0.18,0.12,0.14,0.3,0.44,2.26,5,12,41.67
442,Alexandre Sills,C,SHE,18.034,133,13,3,12,16,28,109,12.125,0.1,0.025,0.09,0.12,0.215,0.815,742,1589,46.025
443,Emil Aronsson,C,BLB,17.939,47,11,8,9,19,28,64,17.19,0.23,0.17,0.19,0.4,0.6,1.36,378,738,51.22
444,Nicolas Dionne,C,DRU/VDO,18.891,143,14,10,4,24,28,171,7.312,0.09,0.073,0.03,0.152,0.188,1.195,559,1115,51.415
445,Stefan Jr Matteau,LW,BLB,18.56,35,18,6,4,24,28,121,14.88,0.51,0.17,0.11,0.69,0.8,3.46,63,125,50.4
446,Timotej Sille,C,VDO,18.234,60,11,5,12,16,28,74,14.86,0.18,0.08,0.2,0.27,0.47,1.23,250,543,46.04
447,Kyle Morrison,LW,GAT,19.053,35,15,5,8,20,28,73,20.55,0.43,0.14,0.23,0.57,0.8,2.09,111,206,53.88
448,Jeremy Auger,C,DRU/SHA,16.968,132,9,12,7,21,28,149,6.12,0.07,0.09,0.055,0.16,0.215,1.14,523,1158,45.44
449,Scott Trask,LW,MON,18.28,128,11,11,6,22,28,134,8.19,0.085,0.085,0.045,0.17,0.22,1.055,52,131,40.7
450,Phil Pietroniro,D,SHA/VDO,18.806,96,12,13,3,25,28,139,8.925,0.13,0.125,0.035,0.255,0.29,1.44,1,4,16.665
451,Giovanni Fiore,LW,BAT/DRU/SHA,16.59,90,11,6,11,17,28,147,6.015,0.095,0.05,0.11,0.145,0.255,1.45,2,4,33.335
452,Igor Levitsky,LW,GAT,17.438,64,10,4,13,14,27,81,12.35,0.16,0.06,0.2,0.22,0.42,1.27,77,177,43.5
453,Lars Lundin,D,DRU,19.135,44,5,10,12,15,27,68,7.35,0.11,0.23,0.27,0.34,0.61,1.55,0,1,0.0
454,Yousseff Kabbaj,D,SHA/GAT,19.721,55,7,12,8,19,27,95,7.37,0.13,0.22,0.15,0.35,0.49,1.73,0,1,0.0
455,Ilya Zinoviev,LW,SHA,17.503,61,10,10,7,20,27,118,8.47,0.16,0.16,0.11,0.33,0.44,1.93,3,6,50.0
456,Vladislav Lysenko,D,SHE/VDO/CHA,18.014,131,8,4,15,12,27,153,4.52,0.065,0.035,0.115,0.09,0.205,1.165,1,2,25.0
457,Nikita Kolesnikovs,D,SHA/BLB,18.875,50,4,13,10,17,27,62,6.45,0.08,0.26,0.2,0.34,0.54,1.24,0,0,0.0
458,Bradley Kennedy,RW,CHA,17.479,65,12,8,7,20,27,69,17.39,0.18,0.12,0.11,0.31,0.42,1.06,19,38,50.0
459,Michael Lyle,LW,BAT/CAP,17.369,127,8,13,6,21,27,164,5.4,0.062,0.092,0.048,0.155,0.2,1.175,322,653,46.988
460,Danny Moynihan,C,HAL,17.772,68,9,10,7,19,26,114,7.89,0.13,0.15,0.1,0.28,0.38,1.68,392,774,50.65
461,Jean-Sebastien Fournier,D,PEI/CAP/DRU,19.648,78,6,5,15,11,26,107,3.095,0.045,0.09,0.105,0.13,0.24,1.32,1,3,16.665
462,Philippe Gadoury,C,HAL,19.565,19,20,6,0,26,26,62,32.26,1.05,0.32,0.0,1.37,1.37,3.26,5,19,26.32
463,Olivier Jodoin,LW,CAP/PEI/BAC/SHA,18.65,156,9,12,5,21,26,198,4.63,0.055,0.088,0.045,0.14,0.188,1.29,230,450,46.927
464,Alexis D'Aoust,RW,SHA,16.952,118,16,5,5,21,26,154,9.745,0.13,0.04,0.045,0.18,0.22,1.28,4,9,28.57
465,Felipe Corbo,RW,PEI,18.156,97,13,5,8,18,26,156,8.09,0.13,0.045,0.085,0.18,0.265,1.635,13,40,32.86
466,Alexandre Chenier-Allard,D,PEI/GAT,18.278,94,7,11,8,18,26,131,3.805,0.08,0.082,0.075,0.168,0.238,1.272,2,4,12.5
467,Gabriel Lemieux,D,SHA,19.965,63,6,8,11,14,25,112,5.36,0.1,0.13,0.17,0.22,0.4,1.78,0,1,0.0
468,Remi Blanchard,D,DRU,20.219,68,5,11,9,16,25,118,4.24,0.07,0.16,0.13,0.24,0.37,1.74,0,0,0.0
469,Alex Dostie,C,GAT,16.425,48,9,11,5,20,25,54,16.67,0.19,0.23,0.1,0.42,0.52,1.12,196,415,47.23
470,Alex Zafiris,C,LEW/GAT,18.52,107,6,12,7,18,25,70,8.33,0.055,0.11,0.07,0.17,0.23,0.655,267,715,37.375
471,Louis-Marc Aubry,C,MTL,18.845,35,13,10,2,23,25,100,13.0,0.37,0.29,0.06,0.66,0.71,2.86,276,473,58.35
472,Gabriel O'Connor,D,ROU,19.754,68,6,12,7,18,25,93,6.45,0.09,0.18,0.1,0.26,0.37,1.37,0,1,0.0
473,Nicolas Meloche,D,BAC,16.162,54,6,9,10,15,25,88,6.82,0.11,0.17,0.19,0.28,0.46,1.63,0,1,0.0
474,Etienne Salvail,LW,BAT/DRU,18.169,104,11,8,6,19,25,96,13.855,0.125,0.08,0.055,0.21,0.265,0.92,7,17,40.97
475,Mike Thomas,LW,SNB,20.6,57,14,5,5,19,24,96,14.58,0.25,0.09,0.09,0.33,0.42,1.68,11,23,47.83
476,Pascal Amyot,D,HAL,20.693,65,3,9,12,12,24,119,2.52,0.05,0.14,0.18,0.18,0.37,1.83,1,2,50.0
477,Zachery Moody,C,CAP/QUE,16.976,114,15,5,4,20,24,93,16.13,0.13,0.04,0.035,0.17,0.2,0.8,246,578,42.095
478,Quinn O'Brien,RW,ROU,18.197,105,15,7,2,22,24,100,14.145,0.14,0.065,0.015,0.205,0.22,0.94,110,214,51.21
479,Julien Bahl,D,BLB/SHE,17.091,116,2,10,12,12,24,103,1.615,0.02,0.085,0.1,0.105,0.21,0.905,0,3,0.0
480,Benjamin Laliberte,RW,GAT/VIC/BAC,18.371,76,8,7,9,15,24,88,16.343,0.165,0.032,0.06,0.2,0.26,1.022,17,46,10.365
481,Michael Santini,RW,DRU,20.562,28,7,12,5,19,24,52,13.46,0.25,0.43,0.18,0.68,0.86,1.86,7,17,41.18
482,Jonathan Bourcier,LW,GAT,16.328,71,15,4,5,19,24,96,20.3,0.255,0.035,0.09,0.29,0.385,1.295,131,294,53.93
483,Adam Zboril,C,BAT,17.052,57,9,11,4,20,24,108,8.33,0.16,0.19,0.07,0.35,0.42,1.89,96,222,43.24
484,Sebastien Gauthier,D,BLB/SHA,18.565,52,5,10,9,15,24,80,3.38,0.065,0.13,0.19,0.19,0.385,1.18,0,0,0.0
485,Alex Pawelczyk,LW,SHA,17.486,113,12,8,4,20,24,103,12.765,0.095,0.065,0.035,0.16,0.2,0.825,2,5,25.0
486,Jason Seed,D,SNB/GAT,19.885,140,2,7,14,9,23,103,5.0,0.045,0.088,0.152,0.132,0.28,0.798,4,10,14.285
487,Guillaume Naud,RW,VDO/VIC,17.785,63,6,6,11,12,23,86,6.98,0.1,0.1,0.17,0.19,0.37,1.37,14,37,37.84
488,Ted Stephens,C,MON,20.329,24,8,11,4,19,23,59,13.56,0.33,0.46,0.17,0.79,0.96,2.46,232,446,52.02
489,Duncan MacIntyre,D,QUE,17.154,97,3,8,12,11,23,61,4.78,0.03,0.08,0.125,0.115,0.24,0.625,0,1,0.0
490,Owen Werthner,D,QUE,19.42,61,8,5,10,13,23,51,15.69,0.13,0.08,0.16,0.21,0.38,0.84,0,0,0.0
491,Garrett Johnston,D,MON,18.363,59,6,11,6,17,23,111,5.41,0.1,0.19,0.1,0.29,0.39,1.88,0,0,0.0
492,William Gignac,C,CHI,16.972,49,11,9,3,20,23,70,15.71,0.22,0.18,0.06,0.41,0.47,1.43,222,436,50.92
493,Frederic Allard,D,CHI,15.718,61,4,7,12,11,23,82,4.88,0.07,0.11,0.2,0.18,0.38,1.34,1,1,100.0
494,Derek Sheppard,LW,GAT,18.819,82,15,5,3,20,23,157,10.61,0.195,0.06,0.03,0.255,0.285,1.885,3,7,41.665
495,William Couture,C,SHE/RIM,18.074,130,7,8,8,15,23,85,8.195,0.055,0.06,0.06,0.115,0.175,0.655,435,922,46.785
496,Alexandre Tanguay,LW,RIM,17.834,97,10,7,6,17,23,85,12.235,0.11,0.07,0.06,0.18,0.24,0.89,47,127,35.1
497,Felix Plouffe,C,BLB/CHI,18.547,93,5,8,10,13,23,83,6.0,0.05,0.085,0.105,0.14,0.245,0.89,489,973,50.5
498,Anthony Gingras,D,QUE/BAT,17.232,141,6,7,9,13,22,136,7.042,0.048,0.058,0.052,0.098,0.152,0.908,2,2,75.0
499,Vincent Marcoux,C,VIC,18.416,110,6,12,4,18,22,101,5.52,0.045,0.115,0.04,0.16,0.2,0.935,322,669,47.905
500,Ian Saab,D,LEW/SNB,19.852,126,5,12,5,17,22,168,2.17,0.028,0.103,0.05,0.125,0.175,1.495,0,1,0.0
501,Simon Darveau,RW,BAC/VIC/CAP,19.403,94,12,6,4,18,22,150,28.71,0.188,0.032,0.022,0.22,0.242,1.08,36,92,45.0
502,Philippe Fontaine,LW,MTL,19.568,60,11,5,6,16,22,69,15.94,0.18,0.08,0.1,0.27,0.37,1.15,10,26,38.46
503,Jake Coughler,RW,GAT,17.397,61,6,8,8,14,22,69,8.7,0.1,0.13,0.13,0.23,0.36,1.13,258,470,54.89
504,Charles Poulin,C,BAC,18.633,124,10,7,5,17,22,126,6.83,0.075,0.065,0.045,0.14,0.186,1.004,385,701,59.814
505,Kyle Campbell,RW,QUE/CAP,18.039,115,7,7,8,14,22,118,5.062,0.045,0.03,0.038,0.075,0.115,0.928,147,347,42.9
506,Thomas Chabot,D,SNB,16.625,55,1,11,10,12,22,73,1.37,0.02,0.2,0.18,0.22,0.4,1.33,0,0,0.0
507,Alex Filiatrault,D,VDO/VIC/SHA,19.782,159,7,5,10,12,22,94,7.244,0.042,0.024,0.078,0.066,0.146,0.62,1,1,12.5
508,Bokondji Imama,LW,BAC,16.618,103,10,8,3,18,21,90,11.745,0.095,0.075,0.025,0.165,0.195,0.83,0,4,0.0
509,Mathieu Lavallee,RW,QUE,18.627,112,10,5,6,15,21,102,10.675,0.09,0.04,0.045,0.13,0.175,0.875,5,14,59.09
510,Michael Rheaume,LW,VIC,18.43,37,11,4,6,15,21,65,14.485,0.255,0.145,0.18,0.405,0.58,1.775,2,8,57.145
511,Andrew Shewfelt,RW,HAL,17.29,57,11,7,3,18,21,73,15.07,0.19,0.12,0.05,0.32,0.37,1.28,21,41,51.22
512,Simon Fortier,RW,RIM/BAT,18.16,119,12,3,6,15,21,123,9.575,0.095,0.03,0.05,0.125,0.175,1.02,18,37,40.085
513,Samuel Finn,D,LEW/VIC,20.123,111,1,11,9,12,21,82,1.11,0.01,0.105,0.08,0.115,0.2,0.745,2,2,50.0
514,Luke St-Amand,C,CHI/VIC,18.589,63,10,6,5,16,21,83,9.418,0.119,0.095,0.075,0.214,0.284,1.234,4,14,26.25
515,Jonathan Parisien,D,LEW/BAC/HAL,19.764,69,3,5,12,8,20,69,2.24,0.025,0.04,0.09,0.06,0.155,0.765,2,3,33.335
516,Raphael Maheux,D,SHA/QUE,16.774,107,4,7,9,11,20,106,3.89,0.04,0.065,0.085,0.105,0.19,0.99,0,0,0.0
517,Marc Beckstead,RW,GAT,18.412,58,6,8,6,14,20,58,10.34,0.1,0.14,0.1,0.24,0.34,1.0,10,16,62.5
518,Marc-Antoine Goyette,D,SHA,19.602,51,3,12,5,15,20,69,2.54,0.035,0.13,0.145,0.165,0.305,1.64,0,0,0.0
519,Taylor MacDougall,C,CAP,20.392,28,9,9,2,18,20,82,10.98,0.32,0.32,0.07,0.64,0.71,2.93,291,554,52.53
520,Shawn Ouellette-St-Amant,LW,VDO,16.824,66,10,6,4,16,20,96,10.42,0.15,0.09,0.06,0.24,0.3,1.45,156,325,48.0
521,Mark Simpson,C,MON,17.897,48,8,8,4,16,20,99,4.08,0.09,0.09,0.045,0.18,0.225,1.24,499,935,51.69
522,Anthony Taylor,RW,VDO,19.666,59,13,2,4,15,19,71,18.31,0.22,0.03,0.07,0.25,0.32,1.2,8,31,25.81
523,Jeremy Bouchard,LW,CHI,16.597,53,7,5,7,12,19,80,8.75,0.13,0.09,0.13,0.23,0.36,1.51,180,374,48.13
524,Dylan C. Capstick,D,PEI,18.225,69,5,6,8,11,19,83,7.74,0.085,0.05,0.11,0.135,0.245,1.12,0,0,0.0
525,Brandon Shea,C,MON/QUE,17.462,82,7,8,4,15,19,113,7.238,0.098,0.09,0.048,0.182,0.238,1.352,333,671,50.028
526,Mitchell Deruelle,C,MON,18.486,41,8,3,8,11,19,72,10.593,0.175,0.05,0.135,0.225,0.36,1.355,41,78,42.66
527,Tyler Boland,C,RIM,17.008,47,7,4,8,11,19,40,17.5,0.15,0.09,0.17,0.23,0.4,0.85,166,415,40.0
528,Guillaume Brisebois,D,BAT,16.154,60,3,6,10,9,19,68,4.41,0.05,0.1,0.17,0.15,0.32,1.13,2,4,50.0
529,Maxime Presseault,LW,VDO,18.096,69,11,4,4,15,19,62,9.82,0.09,0.095,0.095,0.185,0.28,0.88,52,130,38.88
530,Dale Deon,D,RIM/SHA,18.782,51,9,5,5,14,19,67,13.43,0.18,0.1,0.1,0.27,0.37,1.31,0,1,0.0
531,Brett Hester,LW,VDO,18.129,92,10,3,6,13,19,69,14.52,0.11,0.035,0.06,0.14,0.205,0.765,12,25,47.725
532,Robbie Graham,RW,BAC,18.612,80,7,8,4,15,19,89,9.105,0.078,0.095,0.053,0.173,0.228,1.12,64,146,33.248
533,Matthew Brown,C,QUE,19.557,63,5,11,3,16,19,111,4.5,0.08,0.17,0.05,0.25,0.3,1.76,489,928,52.69
534,Shawn Morton-Boutin,D,VDO,20.6,48,6,5,8,11,19,93,6.45,0.12,0.1,0.17,0.23,0.4,1.94,2,6,33.33
535,Jesse Lussier,D,HAL,19.532,59,1,9,9,10,19,90,1.11,0.02,0.15,0.15,0.17,0.32,1.53,1,2,50.0
536,Ludovic Kabambi,LW,BAT,17.48,64,7,7,4,14,18,103,3.465,0.055,0.055,0.035,0.115,0.15,1.165,0,4,0.0
537,Lukas Pozgay,D,SHA/VIC,18.239,102,2,8,8,10,18,86,1.665,0.015,0.065,0.07,0.08,0.15,0.81,0,2,0.0
538,Cole Murphy,C,CAP/SHE,17.892,127,5,8,5,13,18,78,7.36,0.042,0.055,0.045,0.103,0.148,0.62,52,110,52.962
539,Carl Tremblay,D,CHI,18.082,135,3,3,12,6,18,82,3.57,0.02,0.02,0.085,0.045,0.13,0.605,0,0,0.0
540,Jasmin Boutet,C,RIM/CHI,17.745,124,4,10,4,14,18,87,3.432,0.022,0.073,0.022,0.098,0.12,0.65,641,1319,48.968
541,Will Smith,LW,MON,17.509,68,10,5,3,15,18,100,10.0,0.15,0.07,0.04,0.22,0.26,1.47,9,19,47.37
542,Myles McGurty,D,MON/BAT/CHI,18.046,95,3,13,2,16,18,53,5.63,0.03,0.14,0.02,0.17,0.19,0.56,2,5,25.0
543,Thomas Flynn,RW,MON,18.058,69,5,7,6,12,18,85,3.245,0.04,0.06,0.095,0.1,0.195,1.085,371,768,45.755
544,Olivier Daoust,LW,MON/GAT,18.307,82,9,4,5,13,18,116,7.79,0.11,0.05,0.05,0.16,0.21,1.435,7,18,34.42
545,Gerrad Grant,C,HAL,20.428,61,7,6,5,13,18,109,6.42,0.11,0.1,0.08,0.21,0.3,1.79,112,273,41.03
546,Deric Boudreau,C,GAT,18.664,54,4,10,4,14,18,44,9.09,0.07,0.19,0.07,0.26,0.33,0.81,120,221,54.3
547,Felix Bergeron,RW,GAT/CAP,19.084,68,10,6,2,16,18,52,29.21,0.305,0.05,0.015,0.355,0.37,0.95,1,3,25.0
548,Matt Provost,D,MTL/BLB,18.906,111,5,7,6,12,18,96,5.085,0.04,0.06,0.05,0.105,0.155,0.875,4,13,36.11
549,Allan Caron,D,ROU,17.379,118,4,8,6,12,18,87,10.08,0.035,0.06,0.05,0.095,0.15,0.68,1,1,50.0
550,Mark Trickett,D,VIC/PEI/BAT,17.962,110,7,3,7,10,17,100,4.485,0.055,0.025,0.06,0.08,0.145,0.845,0,1,0.0
551,Nathanael Halbert,D,BLB,17.961,64,7,5,5,12,17,63,11.11,0.11,0.08,0.08,0.19,0.27,0.98,0,0,0.0
552,Nicolas Hebert,C,RIM/SNB,17.116,122,10,4,3,14,17,98,9.195,0.08,0.03,0.025,0.11,0.13,0.78,709,1380,51.43
553,Nicholas Blanchard,LW,BAT,17.146,65,7,6,4,13,17,100,3.535,0.055,0.05,0.03,0.105,0.135,1.035,24,66,34.255
554,Lucas Grundy,D,RIM/BAT,20.185,101,7,2,8,9,17,88,9.08,0.075,0.02,0.095,0.095,0.185,0.855,1,4,12.5
555,Scott Carrier,D,CHI,17.173,107,2,6,9,8,17,55,3.65,0.02,0.055,0.08,0.075,0.155,0.52,1,3,16.665
