"#","Name","Pos","Team","Age","GP","G","A1","A2","P1","P","Sh","Sh%","G/GP","A1/GP","A2/GP","P1/GP","P/GP","Sh/GP","xG","xG/GP","HD G","HD Sh","HD Sh%","MD G","MD Sh","MD Sh%","LD G","LD Sh","LD Sh%","FOW","FOT","FOW%"
"","Vincent Scognamiglio","LW","FLNT","19.037","16","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Matyas Kantner","LW","FLNT","17.238","59","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Josh Wesley","D","NIAG/FLNT","19.434","57","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.07","0.0","0","0","0.0","0","0","0.0","0","1","0.0","0","0","0.0"
"","Connor Sills","RW","FLNT","20.321","60","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Mathieu Henderson","D","FLNT","19.688","68","0","0","0","0","0","2","0.0","0.0","0.0","0.0","0.0","0.0","0.03","0.26","0.0","0","1","0.0","0","0","0.0","0","1","0.0","0","0","0.0"
"","Ryan Moore","LW","FLNT","18.434","68","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","5","11","45.45"
"","Will Bitten","C","FLNT","17.183","67","0","0","0","0","0","2","0.0","0.0","0.0","0.0","0.0","0.0","0.03","0.19","0.0","0","0","0.0","0","0","0.0","0","2","0.0","4","8","50.0"
"","Bryce Yetman","RW","SSM/FLNT","18.563","45","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Jacob Collins","D","FLNT","17.405","55","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Zach  Grzelewski","LW","FLNT","18.382","56","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.16","0.0","0","0","0.0","0","1","0.0","0","0","0.0","0","0","0.0"
"","Cole Fraser","D","PBO","16.063","50","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Matthew Timms","D","PBO","17.345","68","0","0","0","0","0","3","0.0","0.0","0.0","0.0","0.0","0.0","0.04","0.21","0.0","0","0","0.0","0","0","0.0","0","3","0.0","0","0","0.0"
"","Kyle Jenkins","D","PBO","19.398","62","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Nick Grima","D","PBO","16.526","45","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Zach Gallant","C","PBO","16.529","51","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","1","1","100.0"
"","C.J. Clarke","RW","PBO","16.6","53","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.1","0.0","0","0","0.0","0","0","0.0","0","1","0.0","0","0","0.0"
"","Eddie Schulz","C","PBO","17.408","61","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","1","1","100.0"
"","Greg  Betzold","LW","PBO","20.515","65","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Adam Timleck","RW","PBO","17.55","59","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Josh Maguire","LW","PBO","19.209","63","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.16","0.0","0","0","0.0","0","0","0.0","0","1","0.0","0","0","0.0"
"","Matt Watson","D","PBO","19.39","4","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Josh Coyle","C","PBO","18.136","64","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Logan DeNoble","C","PBO","17.917","63","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.12","0.0","0","0","0.0","0","0","0.0","0","1","0.0","2","2","100.0"
"","Noel Hoefenmayer","D","OTT","16.69","45","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","William Brown","D","OTT","17.369","29","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Ryan Orban","D","OTT","18.144","61","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Austen Keating","C","OTT","16.526","50","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Connor Graham","LW","OTT","19.702","60","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.13","0.0","0","0","0.0","0","0","0.0","0","1","0.0","0","0","0.0"
"","Gustav  Bouramman","D","SSM","18.64","68","0","0","0","0","0","3","0.0","0.0","0.0","0.0","0.0","0.0","0.04","0.16","0.0","0","0","0.0","0","0","0.0","0","3","0.0","1","1","100.0"
"","Jack Kopacka","RW","SSM","17.531","67","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","1","1","100.0"
"","Luke Kirwan","LW","WSR/FLNT","17.977","63","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.15","0.0","0","0","0.0","0","1","0.0","0","0","0.0","0","1","0.0"
"","Benjamin Gleason","D","LDN/HAM","17.476","66","0","0","0","0","0","2","0.0","0.0","0.0","0.0","0.0","0.0","0.03","0.17","0.0","0","0","0.0","0","1","0.0","0","1","0.0","0","0","0.0"
"","Owen MacDonald","C","LDN","19.31","60","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","3","9","33.33"
"","Jack Hidi","LW","LDN/HAM","20.471","55","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.14","0.0","0","0","0.0","0","0","0.0","0","1","0.0","0","0","0.0"
"","Brandon Crawley","D","LDN","18.615","62","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.04","0.0","0","0","0.0","0","0","0.0","0","1","0.0","0","0","0.0"
"","Drake Rymsha","C","LDN/OTT","17.109","32","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","4","8","50.0"
"","Robert Thomas","C","LDN","16.206","40","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","2","4","50.0"
"","Max Jones","LW","LDN","17.575","63","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.04","0.0","0","0","0.0","0","0","0.0","0","1","0.0","0","0","0.0"
"","Aaron Berisha","RW","LDN","20.532","66","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","3","5","60.0"
"","Aiden  Jamieson","D","LDN","19.48","45","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.05","0.0","0","0","0.0","0","0","0.0","0","1","0.0","0","0","0.0"
"","Tyler Nother","D","LDN/WSR","17.602","51","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","JJ Piccinich","RW","LDN","19.258","66","0","0","0","0","0","2","0.0","0.0","0.0","0.0","0.0","0.0","0.03","0.24","0.0","0","0","0.0","0","1","0.0","0","1","0.0","1","3","33.33"
"","Patrick Sanvido","D","WSR","19.215","49","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Mitchell Byrne","D","ER","17.534","55","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Riley MacRae","LW","ER","17.468","41","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Chiwetin Blacksmith","LW","BAR","18.295","17","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Brady Pataki","RW","SBY","16.95","64","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Zach Wilkie","D","NIAG/SBY","18.555","55","0","0","0","0","0","8","0.0","0.0","0.0","0.0","0.0","0.0","0.15","0.45","0.01","0","0","0.0","0","0","0.0","0","8","0.0","0","0","0.0"
"","Zach Shankar","D","NB","18.629","54","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Kyle  Moore","RW","NB","17.651","16","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Maurizio Colella","LW","NB/HAM","18.486","66","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","1","0.0"
"","Jack Studnicka","C","OSH","16.573","62","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","6","8","75.0"
"","Dylan Di Perna","D","KIT","19.387","68","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.01","0.08","0.0","0","0","0.0","0","0","0.0","0","1","0.0","0","0","0.0"
"","Liam Dunda","LW","OS","17.999","64","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.06","0.0","0","0","0.0","0","0","0.0","0","1","0.0","2","4","50.0"
"","Reilly Webb","D","HAM","16.367","8","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Evan Krassey","RW","NIAG/HAM","17.457","44","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Thomas Schemitsch","D","OS","18.886","51","0","0","0","0","0","3","0.0","0.0","0.0","0.0","0.0","0.0","0.06","0.3","0.01","0","0","0.0","0","0","0.0","0","3","0.0","0","0","0.0"
"","Jake O'Donnell","D","MISS","17.279","32","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Nolan Gardiner","C","OTT","17.016","4","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Cedric Ralph","C","GUE","16.649","6","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Matt Stoia","D","OSH","16.479","2","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Liam Murray","D","WSR/KGN","18.215","62","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Anthony Stefano","LW","WSR/BAR","19.697","60","0","0","0","0","0","2","0.0","0.0","0.0","0.0","0.0","0.0","0.03","0.17","0.0","0","0","0.0","0","0","0.0","0","2","0.0","2","7","28.57"
"","Gabriel Vilardi","C","WSR","16.082","62","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","3","4","75.0"
"","Logan Stanley","D","WSR","17.306","64","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Andrew Burns","D","WSR","18.615","65","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Cole Carter","RW","WSR","17.194","68","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Hayden McCool","LW","WSR","18.429","68","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.01","0.15","0.0","0","0","0.0","0","1","0.0","0","0","0.0","4","8","50.0"
"","Luke Boka","RW","WSR","16.26","58","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Bradley  Latour","LW","WSR","20.006","65","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","1","1","100.0"
"","Daniil Vertiy","LW","WSR/NB","16.841","54","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Aaron Luchuk","C","WSR","18.445","68","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","11","18","61.11"
"","Cristiano DiGiacinto","LW","WSR","19.68","63","0","0","0","0","0","2","0.0","0.0","0.0","0.0","0.0","0.0","0.03","0.3","0.0","0","1","0.0","0","0","0.0","0","1","0.0","0","0","0.0"
"","Taylor Egan","D","ER","17.268","50","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Jordan Sambrook","D","ER","17.43","67","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.01","0.18","0.0","0","0","0.0","0","1","0.0","0","0","0.0","0","0","0.0"
"","Jakob Mayenschein","C","ER","18.456","56","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Kyle Maksimovich","LW","ER","17.517","68","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","1","0.0"
"","Shaun Bily","C","ER","17.561","7","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Brett Neumann","C","ER","16.581","52","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Kyle Pettit","C","ER","19.655","58","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","8","14","57.14"
"","Taylor Raddysh","RW","ER","17.572","67","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.01","0.14","0.0","0","0","0.0","0","1","0.0","0","0","0.0","1","2","50.0"
"","Patrick Fellows","LW","ER","18.245","65","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","TJ Fergus","D","ER","18.475","56","0","0","0","0","0","2","0.0","0.0","0.0","0.0","0.0","0.0","0.04","0.19","0.0","0","0","0.0","0","0","0.0","0","2","0.0","0","0","0.0"
"","Quentin Maksimovich","C","ER","19.461","2","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Jake Marchment","C","ER","20.323","60","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.09","0.0","0","0","0.0","0","0","0.0","0","1","0.0","9","16","56.25"
"","Nick Betz","RW","ER","20.162","68","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.01","0.25","0.0","0","0","0.0","0","0","0.0","0","1","0.0","2","2","100.0"
"","Frankie Pucci","LW","ER","18.656","1","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Travis  Dermott","D","ER","18.73","51","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.05","0.0","0","0","0.0","0","0","0.0","0","1","0.0","0","0","0.0"
"","Greg DiTomaso","D","BAR/SAG","19.51","58","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Marcus Crawford","D","SAG","18.486","66","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Artem Artemov","RW","SAG","18.659","67","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Brady Gilmour","C","SAG","16.411","61","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","3","0.0"
"","Dylan Sadowy","LW","BAR/SAG","19.453","64","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.15","0.0","0","0","0.0","0","1","0.0","0","0","0.0","2","4","50.0"
"","Michael Holmes","D","SAG","18.612","50","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.05","0.0","0","0","0.0","0","0","0.0","0","1","0.0","0","0","0.0"
"","Mitchell Webb","LW","ER/SAG","18.678","14","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Devon Paliani","C","SAR/SAG","18.93","65","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Matthew Kreis","LW","SAG","18.122","65","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","8","18","44.44"
"","Connor Brown","LW","SAG","20.151","68","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.01","0.22","0.0","0","0","0.0","0","1","0.0","0","0","0.0","5","9","55.56"
"","Kirill Maksimov","RW","SAG","16.291","54","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Mitchell Stephens","C","SAG","18.607","39","0","0","0","0","0","2","0.0","0.0","0.0","0.0","0.0","0.0","0.05","0.28","0.01","0","0","0.0","0","1","0.0","0","1","0.0","4","11","36.36"
"","Travis Konecny","RW","OTT/SAR","18.514","60","0","0","0","0","0","3","0.0","0.0","0.0","0.0","0.0","0.0","0.05","0.24","0.0","0","0","0.0","0","0","0.0","0","3","0.0","2","7","28.57"
"","Travis Barron","LW","OTT","17.079","60","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.18","0.0","0","0","0.0","0","0","0.0","0","1","0.0","1","3","33.33"
"","Stepan Falkovsky","D","OTT","18.741","58","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.09","0.0","0","0","0.0","0","0","0.0","0","1","0.0","0","0","0.0"
"","Adam Craievich","RW","OTT","18.352","62","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Connor Warnholtz","LW","OTT","17.208","49","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Chad Duchesne","D","KGN","20.293","58","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.05","0.0","0","0","0.0","0","0","0.0","0","1","0.0","0","0","0.0"
"","Jacob Paquette","D","KGN","16.307","56","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Nathan Billitier","D","KGN","19.321","53","0","0","0","0","0","2","0.0","0.0","0.0","0.0","0.0","0.0","0.04","0.08","0.0","0","0","0.0","0","0","0.0","0","2","0.0","0","1","0.0"
"","Ryan Verbeek","LW","KGN","19.286","63","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.13","0.0","0","0","0.0","0","0","0.0","0","1","0.0","8","16","50.0"
"","Konstantin Chernyuk","D","KGN","17.586","37","0","0","0","0","0","2","0.0","0.0","0.0","0.0","0.0","0.0","0.05","0.12","0.0","0","0","0.0","0","0","0.0","0","2","0.0","0","0","0.0"
"","Jared Steege","LW","KGN","19.688","58","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.19","0.0","0","1","0.0","0","0","0.0","0","0","0.0","1","3","33.33"
"","Jason Robertson","RW","KGN","16.151","54","0","0","0","0","0","2","0.0","0.0","0.0","0.0","0.0","0.0","0.04","0.27","0.0","0","1","0.0","0","0","0.0","0","1","0.0","1","1","100.0"
"","Roland McKeown","D","KGN","19.653","59","0","0","0","0","0","2","0.0","0.0","0.0","0.0","0.0","0.0","0.03","0.21","0.0","0","0","0.0","0","0","0.0","0","2","0.0","0","0","0.0"
"","Ryan Cranford","RW","KGN","17.435","68","0","0","0","0","0","2","0.0","0.0","0.0","0.0","0.0","0.0","0.03","0.25","0.0","0","1","0.0","0","0","0.0","0","1","0.0","0","0","0.0"
"","Graeme Brown","D","KGN","19.332","53","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Ted Nichol","C","KGN","18.694","67","0","0","0","0","0","2","0.0","0.0","0.0","0.0","0.0","0.0","0.03","0.66","0.01","0","2","0.0","0","0","0.0","0","0","0.0","4","7","57.14"
"","Cody Caron","RW","KGN","19.3","50","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.2","0.0","0","0","0.0","0","0","0.0","0","1","0.0","0","0","0.0"
"","Conor McGlynn","C","KGN","20.241","53","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.18","0.0","0","1","0.0","0","0","0.0","0","0","0.0","1","3","33.33"
"","Juho Lammikko","C","KGN","19.628","59","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","10","23","43.48"
"","Jacob Drobczyk","C","KGN","18.393","11","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Rocky Kaura","D","BAR/SAG","18.426","58","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Kody Gagnon","D","BAR","18.7","17","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Josh Carrick","D","BAR","19.642","63","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.04","0.0","0","0","0.0","0","0","0.0","0","1","0.0","0","0","0.0"
"","Brandon Prophet","D","BAR/PBO","19.283","66","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Lucas Chiodo","LW","BAR","16.874","50","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Justin Murray","D","BAR","17.065","65","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Giordano Finoro","C","BAR","17.331","52","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","1","2","50.0"
"","Ben Hawerchuk","LW","BAR","17.471","60","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.06","0.0","0","0","0.0","0","0","0.0","0","1","0.0","1","4","25.0"
"","Zachary Magwood","C","BAR","17.399","44","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","1","1","100.0"
"","Adrian Carbonara","RW","BAR","18.511","51","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.07","0.0","0","0","0.0","0","0","0.0","0","1","0.0","0","0","0.0"
"","Roy Radke","RW","BAR","18.763","66","0","0","0","0","0","3","0.0","0.0","0.0","0.0","0.0","0.0","0.05","0.65","0.01","0","1","0.0","0","1","0.0","0","1","0.0","0","3","0.0"
"","Aidan Brown","RW","BAR","15.978","34","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
