,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP,FOW,FOT,FOW%
382,Blake Millman,LW,CAP,17.566,27,1,1,1,2,3,9,11.11,0.04,0.04,0.04,0.07,0.11,0.33,0,1,0.0
383,Kyle Campbell,RW,QUE/CAP,16.789,29,1,0,1,1,2,17,5.88,0.03,0.0,0.03,0.03,0.07,0.59,67,161,41.61
384,Jordan Moore,D,PEI,18.319,30,0,0,2,0,2,18,0.0,0.0,0.0,0.07,0.0,0.07,0.6,0,0,0.0
385,Jamie Bishop,D,RIM/HAL,17.506,39,0,0,2,0,2,11,0.0,0.0,0.0,0.05,0.0,0.05,0.28,0,1,0.0
386,Frederic Merette,LW,CHI,17.695,43,0,1,1,1,2,9,0.0,0.0,0.02,0.02,0.02,0.05,0.21,0,3,0.0
387,Charles Poulin,C,BAC,16.507,8,0,1,1,1,2,6,0.0,0.0,0.12,0.12,0.12,0.25,0.75,10,22,45.45
388,Marcus Power,RW,ROU,17.172,10,0,1,1,1,2,5,0.0,0.0,0.1,0.1,0.1,0.2,0.5,48,118,40.68
389,Travis Belohrad,RW,BAC,19.672,4,0,1,1,1,2,2,0.0,0.0,0.25,0.25,0.25,0.5,0.5,1,3,33.33
390,David Bajanik,D,BAC,17.657,28,0,1,1,1,2,5,0.0,0.0,0.04,0.04,0.04,0.07,0.18,0,0,0.0
391,Andrew Roski,LW,MON/ROU,19.319,31,0,1,1,1,2,23,0.0,0.0,0.03,0.03,0.03,0.06,0.74,3,15,20.0
392,Andrew Wigginton,RW,HAL,19.083,5,0,0,2,0,2,2,0.0,0.0,0.0,0.4,0.0,0.4,0.4,4,11,36.36
393,Carl Tatonetti,D,VDO,18.683,34,1,0,1,1,2,16,6.25,0.03,0.0,0.03,0.03,0.06,0.47,0,1,0.0
394,Ryan Labrie,RW,SHA,17.607,5,2,0,0,2,2,4,50.0,0.4,0.0,0.0,0.4,0.4,0.8,0,1,0.0
395,Stephen Horyl,C,CAP,20.389,4,1,0,1,1,2,5,20.0,0.25,0.0,0.25,0.25,0.5,1.25,3,7,42.86
396,Charles Johnson,D,MON,17.509,36,1,1,0,2,2,19,5.26,0.03,0.03,0.0,0.06,0.06,0.53,0,0,0.0
397,Brayden Wood,D,LEW,16.217,4,1,1,0,2,2,1,100.0,0.25,0.25,0.0,0.5,0.5,0.25,0,0,0.0
398,Brent Turnbull,RW,BAT,16.192,61,1,1,0,2,2,25,4.0,0.02,0.02,0.0,0.03,0.03,0.41,1,7,14.29
399,Ludlow Jr Harris,LW,ROU,18.568,9,1,1,0,2,2,16,6.25,0.11,0.11,0.0,0.22,0.22,1.78,2,4,50.0
400,Anthony Goulet,D,VIC/HAL,18.593,56,1,1,0,2,2,36,2.78,0.02,0.02,0.0,0.04,0.04,0.64,0,0,0.0
401,Richard Castonguay,D,GAT,17.342,32,0,2,0,2,2,11,0.0,0.0,0.06,0.0,0.06,0.06,0.34,0,0,0.0
402,Michael Belanger,C,VIC,19.691,9,0,2,0,2,2,11,0.0,0.0,0.22,0.0,0.22,0.22,1.22,0,1,0.0
403,Alex Gagnon,C,GAT,16.898,4,1,1,0,2,2,4,25.0,0.25,0.25,0.0,0.5,0.5,1.0,11,21,52.38
404,Alexis Dufour,C,QUE,17.933,9,2,0,0,2,2,11,18.18,0.22,0.0,0.0,0.22,0.22,1.22,41,79,51.9
405,Rory Craddock,D,GAT,18.673,30,1,1,0,2,2,27,3.7,0.03,0.03,0.0,0.07,0.07,0.9,1,2,50.0
406,Felix-Antoine Chabot,LW,VIC,17.665,1,2,0,0,2,2,3,66.67,2.0,0.0,0.0,2.0,2.0,3.0,0,0,0.0
407,Taylor Clements,C,GAT,18.013,7,0,0,1,0,1,4,0.0,0.0,0.0,0.14,0.0,0.14,0.57,20,51,39.22
408,Jed Rusk,D,MON,18.566,24,0,0,1,0,1,8,0.0,0.0,0.0,0.04,0.0,0.04,0.33,0,1,0.0
409,Christian Morin,D,SNB,20.091,8,0,0,1,0,1,4,0.0,0.0,0.0,0.12,0.0,0.12,0.5,0,0,0.0
410,Nicholas Duchesne,D,RIM,17.928,44,0,0,1,0,1,12,0.0,0.0,0.0,0.02,0.0,0.02,0.27,0,0,0.0
411,Guillaume Belanger,D,MTL,18.697,7,0,0,1,0,1,4,0.0,0.0,0.0,0.14,0.0,0.14,0.57,0,0,0.0
412,Hugo Desharnais-Roux,LW,MTL/VIC,18.248,3,0,0,1,0,1,0,0.0,0.0,0.0,0.33,0.0,0.33,0.0,0,0,0.0
413,Anthony Courcelles,RW,ROU,18.667,11,0,0,1,0,1,14,0.0,0.0,0.0,0.09,0.0,0.09,1.27,51,105,48.57
414,Kyle Farrell,C,CAP,16.575,26,0,0,1,0,1,31,0.0,0.0,0.0,0.04,0.0,0.04,1.19,62,122,50.82
415,Alexandre Sansregret,LW,VIC,16.822,21,0,0,1,0,1,5,0.0,0.0,0.0,0.05,0.0,0.05,0.24,6,10,60.0
416,Jonathan Delorme,D,DRU,17.074,14,0,0,1,0,1,3,0.0,0.0,0.0,0.07,0.0,0.07,0.21,0,0,0.0
417,Alexander Scully,RW,BAC,17.186,3,0,0,1,0,1,0,0.0,0.0,0.0,0.33,0.0,0.33,0.0,0,0,0.0
418,Mathieu Lemay,RW,ROU,15.74,5,0,0,1,0,1,7,0.0,0.0,0.0,0.2,0.0,0.2,1.4,0,0,0.0
419,Matthew Bursey,RW,SHA,16.619,4,0,0,1,0,1,3,0.0,0.0,0.0,0.25,0.0,0.25,0.75,0,0,0.0
420,Derek Larade,D,CAP,18.47,24,0,0,1,0,1,6,0.0,0.0,0.0,0.04,0.0,0.04,0.25,0,0,0.0
421,Brian Birkhoff,D,GAT,19.319,9,0,0,1,0,1,11,0.0,0.0,0.0,0.11,0.0,0.11,1.22,0,0,0.0
422,Pierre-Maxime Poudrier,C,CHI,16.343,4,1,0,0,1,1,4,25.0,0.25,0.0,0.0,0.25,0.25,1.0,21,45,46.67
423,Alexandre Lemieux,C,CHI,17.747,4,0,1,0,1,1,5,0.0,0.0,0.25,0.0,0.25,0.25,1.25,22,52,42.31
424,Bruce Hornbrook,C,BAT,17.221,52,0,1,0,1,1,21,0.0,0.0,0.02,0.0,0.02,0.02,0.4,162,322,50.31
425,Angelo Miceli,C,VIC,16.542,5,0,1,0,1,1,5,0.0,0.0,0.2,0.0,0.2,0.2,1.0,15,42,35.71
426,Kevin Boyer,D,PEI,16.712,33,0,1,0,1,1,4,0.0,0.0,0.03,0.0,0.03,0.03,0.12,0,0,0.0
427,Samuel Aquin,LW,MTL,16.942,6,1,0,0,1,1,5,20.0,0.17,0.0,0.0,0.17,0.17,0.83,24,41,58.54
428,Taylor Lambke,LW,ROU,20.485,5,1,0,0,1,1,10,10.0,0.2,0.0,0.0,0.2,0.2,2.0,22,69,31.88
429,Maxime Provencher,LW,VIC,17.137,22,0,1,0,1,1,8,0.0,0.0,0.05,0.0,0.05,0.05,0.36,0,4,0.0
430,Nicholas Parisella,C,MTL,16.879,3,1,0,0,1,1,5,20.0,0.33,0.0,0.0,0.33,0.33,1.67,0,0,0.0
431,Marc-Olivier Roy,C,MTL,15.861,3,0,1,0,1,1,1,0.0,0.0,0.33,0.0,0.33,0.33,0.33,6,17,35.29
432,Marshall Worden,LW,SNB/PEI,18.831,6,0,1,0,1,1,2,0.0,0.0,0.17,0.0,0.17,0.17,0.33,0,0,0.0
433,Andrew Meredith,C,BAC,16.334,22,0,1,0,1,1,15,0.0,0.0,0.05,0.0,0.05,0.05,0.68,26,62,41.94
434,Christopher Riguse,RW,CAP,18.004,1,0,1,0,1,1,0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
435,Justin Belanger,RW,HAL,18.779,5,1,0,0,1,1,5,20.0,0.2,0.0,0.0,0.2,0.2,1.0,1,1,100.0
436,Antoine Nadeau,D,ROU,17.925,3,0,1,0,1,1,4,0.0,0.0,0.33,0.0,0.33,0.33,1.33,0,0,0.0
437,Maxim Tremblay-Lanthier,RW,ROU,17.454,2,1,0,0,1,1,2,50.0,0.5,0.0,0.0,0.5,0.5,1.0,0,0,0.0
438,Robert Davis,LW,BAT,17.457,10,1,0,0,1,1,4,25.0,0.1,0.0,0.0,0.1,0.1,0.4,1,1,100.0
439,Spencer MacDonald,D,SNB,18.451,2,0,1,0,1,1,2,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0,0,0.0
440,Tyrone Sock,D,SNB,17.654,23,0,1,0,1,1,11,0.0,0.0,0.04,0.0,0.04,0.04,0.48,0,0,0.0
441,Charles Power,LW,DRU,18.481,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0
442,Olivier Caouette,LW,DRU,16.693,1,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0.0
443,Zack Cahill,LW,MON,18.333,3,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0,0,0.0
444,Mitchell Deruelle,C,MON,17.235,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
445,Alexandre Laliberte,D,VDO,17.462,5,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,0,0.0
446,Erik Longtin,LW,ROU,16.603,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0
447,Joshua Desmond,D,HAL,17.356,4,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,0.0
448,Gabriel Levasseur,LW,RIM,18.215,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
449,Luke Warner,LW,HAL,17.367,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0
450,Jason Rajotte,RW,VDO,18.492,5,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0,0,0.0
451,Kevin Bergeron,D,BAC,17.827,3,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0,0,0.0
452,Rankyn Campbell,C,VIC,17.632,2,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,3,6,50.0
453,Yannick Boucher,RW,ROU,17.397,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
454,Peter Trainor,LW,RIM,17.29,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
455,Jeffrey Gagne,RW,VDO,17.15,5,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,0,0.0
456,Michael Morin,RW,BAC,17.372,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
457,Grant West,RW,MON,18.645,3,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0,0,0.0
458,Jeremy Beaudry,D,VIC,16.756,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0
459,Felix-Antoine Bergeron,LW,SHA,16.698,3,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0,0,0.0
460,Alec Jon Banville,LW,BAT,16.425,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0
461,Ludovic Kabambi,LW,BAT,16.98,3,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0,0,0.0
462,Marc-Andre Kaiser,D,CAP,18.317,5,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0,0,0.0
463,Alex Blais,LW,BAT,18.355,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
464,Pier-Luc Duval,RW,SHA,17.364,3,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0,0,0.0
465,Nicolas Iodice,D,MTL,17.408,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0
466,Nicolas Fournier,D,VIC,19.697,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
467,Adam Nanji,C,GAT,17.673,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
468,Alexis Piette,C,CHI,20.679,2,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.5,23,42,54.76
469,Adam Piett,D,ROU,18.686,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
470,Ashton Bernard,LW,CAP,20.608,3,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0,0,0.0
471,Rejean Jr Giroux,D,BAC,17.369,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
472,Dominic Beauchemin,LW,QUE,17.276,4,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0,0,0.0
473,Anthony Mantha,RW,VDO,15.998,2,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,0.0
474,Nate Engert,D,CAP,18.349,18,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0,0,0.0
475,Adam Guy,D,MON,18.369,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
476,Samuel Normandeau,D,GAT,18.462,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
477,Matt Tomah,LW,MON,18.141,6,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0,0,0.0
478,Maxime St-Cyr,C,ROU,16.584,4,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.25,9,28,32.14
479,Marc-Antoine Rousseau,LW,LEW,17.958,3,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0,0,0.0
480,Dylan McGuigan,C,SNB,18.664,2,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,0.0
481,Kevin Boissonneault,D,VIC,17.503,2,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,0.0
482,Jordan Watt,LW,VIC,17.227,11,0,0,0,0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0,0,0.0
483,Alexis Loiseau,C,RIM,16.677,5,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0,0,0.0
484,Jean-Marc Leger,C,MON,19.25,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,23,56.52
485,Guillaume Gelinas,D,RIM,16.636,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
486,Jonah Coonishish-Coon,LW,LEW,16.926,9,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0,0,0.0
487,Jeremy Balderston,C,PEI,18.056,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
488,Brock Morrison,C,SNB,17.695,2,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,4,8,50.0
489,Devon Oliver-Dares,RW,SNB,16.354,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
490,Christophe Lalancette,C,BAT,16.362,3,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.67,3,4,75.0
491,Vincent Scopelletti,D,MTL,18.623,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
492,Jordan Mock,RW,SNB,19.417,1,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0.0
493,Jonathan Diaby,D,VIC,15.831,19,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0,0,0.0
494,Luke St-Amand,C,CHI,16.463,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
495,Toliver Bergeron,C,MTL,16.682,4,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,1.25,3,10,30.0
496,Cedric Paquette,C,MTL,17.09,4,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.25,3,6,50.0
497,Thomas Gobeil,RW,BAC,15.825,8,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.38,19,27,70.37
498,Shawn Lanoue,D,PEI,17.323,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
499,Evan Carmody,LW,PEI,17.679,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
500,Mathieu Populus,RW,CHI,19.609,3,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0,0,0.0
501,Vitalijs Hvorostinins,RW,VDO,18.078,3,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0,0,0.0
502,Sebastien Sylvestre,C,CHI,16.939,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,10,30.0
503,Cedric Dubois,LW,SHA,17.698,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
504,Dominic-Antoine Tremblay,LW,BAC,17.722,4,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,1,0.0
505,Alexandre Cote,C,SHA,17.983,3,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.67,8,14,57.14
506,William Breton,LW,QUE,16.499,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
507,Bruin McDonald,D,GAT,18.697,5,0,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0,0,0.0
508,Jason Shaw,D,ROU,18.015,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
