,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP,xG,xG/GP,HD G,HD Sh,HD Sh%,MD G,MD Sh,MD Sh%,LD G,LD Sh,LD Sh%,FOW,FOT,FOW%
264,Josh Carrick,D,BAR,19.642,63,2,5,8,7,15,82,2.44,0.03,0.08,0.13,0.11,0.24,1.3,4.06,0.06,0,1,0.0,1,5,20.0,1,76,1.32,0,0,0.0
265,Erik Cernak,D,ER,18.3,41,4,6,5,10,15,76,5.26,0.1,0.15,0.12,0.24,0.37,1.85,3.44,0.08,0,3,0.0,0,2,0.0,4,71,5.63,0,0,0.0
266,Liam Hawel,C,SSM,16.411,65,4,8,3,12,15,41,9.76,0.06,0.12,0.05,0.18,0.23,0.63,4.93,0.08,2,6,33.33,0,7,0.0,2,28,7.14,112,273,41.03
267,Jason Smith,C,MISS,18.385,60,8,3,4,11,15,52,15.38,0.13,0.05,0.07,0.18,0.25,0.87,4.48,0.07,2,5,40.0,3,9,33.33,3,38,7.89,168,339,49.56
268,Jacob Cascagnette,C,KIT,18.484,59,6,5,4,11,15,52,11.54,0.1,0.08,0.07,0.19,0.25,0.88,5.4,0.09,2,11,18.18,1,7,14.29,3,34,8.82,156,342,45.61
269,Dane Johnstone,RW,FLNT,17.534,56,7,5,3,12,15,49,14.29,0.12,0.09,0.05,0.21,0.27,0.88,6.4,0.11,2,14,14.29,2,8,25.0,3,27,11.11,21,61,34.43
270,Robert Thomas,C,LDN,16.206,40,3,7,5,10,15,29,10.34,0.07,0.17,0.12,0.25,0.38,0.72,3.57,0.09,2,6,33.33,0,8,0.0,1,15,6.67,129,228,56.58
271,Sam Miletic,LW,LDN,18.366,35,3,6,5,9,14,49,6.12,0.09,0.17,0.14,0.26,0.4,1.4,5.55,0.16,1,9,11.11,2,8,25.0,0,32,0.0,70,138,50.72
272,Brandon Saigeon,C,HAM,17.254,43,4,5,5,9,14,83,4.82,0.09,0.12,0.12,0.21,0.33,1.93,8.77,0.2,2,15,13.33,0,14,0.0,2,54,3.7,259,502,51.59
273,Chad Heffernan,LW,LDN/SBY,19.483,63,6,3,5,9,14,96,6.25,0.1,0.05,0.08,0.14,0.22,1.52,6.94,0.11,2,9,22.22,0,9,0.0,4,78,5.13,25,46,54.35
274,Noah Carroll,D,GUE,17.785,67,3,5,6,8,14,76,3.95,0.04,0.07,0.09,0.12,0.21,1.13,3.33,0.05,0,0,0.0,1,5,20.0,2,71,2.82,0,0,0.0
275,Josh Maguire,LW,PBO,19.209,63,6,3,5,9,14,113,5.31,0.1,0.05,0.08,0.14,0.22,1.79,9.58,0.15,1,12,8.33,2,11,18.18,3,90,3.33,11,30,36.67
276,Alex Di Carlo,D,FLNT,18.475,54,2,3,9,5,14,45,4.44,0.04,0.06,0.17,0.09,0.26,0.83,1.46,0.03,0,0,0.0,0,1,0.0,2,44,4.55,0,0,0.0
277,Brett Neumann,C,ER,16.581,52,7,6,1,13,14,92,7.61,0.13,0.12,0.02,0.25,0.27,1.77,8.88,0.17,1,10,10.0,3,16,18.75,3,66,4.55,101,202,50.0
278,Ted Nichol,C,KGN,18.694,67,5,7,2,12,14,92,5.43,0.07,0.1,0.03,0.18,0.21,1.37,10.01,0.15,0,16,0.0,1,13,7.69,4,63,6.35,409,852,48.0
279,Cody Caron,RW,KGN,19.3,50,5,7,2,12,14,78,6.41,0.1,0.14,0.04,0.24,0.28,1.56,9.65,0.19,3,16,18.75,1,14,7.14,1,48,2.08,3,4,75.0
280,Liam Dunda,LW,OS,17.999,64,7,3,4,10,14,101,6.93,0.11,0.05,0.06,0.16,0.22,1.58,11.52,0.18,1,16,6.25,1,15,6.67,5,70,7.14,33,99,33.33
281,MacKenzie Entwistle,RW,HAM,16.173,60,6,4,4,10,14,63,9.52,0.1,0.07,0.07,0.17,0.23,1.05,7.28,0.12,2,10,20.0,1,11,9.09,3,42,7.14,75,169,44.38
282,Elijah Roberts,D,KIT,16.644,59,3,3,8,6,14,73,4.11,0.05,0.05,0.14,0.1,0.24,1.24,3.72,0.06,0,3,0.0,0,2,0.0,3,68,4.41,0,0,0.0
283,Brian Brosnan,D,KIT,20.4,29,4,2,8,6,14,50,8.0,0.14,0.07,0.28,0.21,0.48,1.72,2.07,0.07,1,1,100.0,0,1,0.0,3,48,6.25,0,0,0.0
284,Justin Murray,D,BAR,17.065,65,3,2,8,5,13,54,5.56,0.05,0.03,0.12,0.08,0.2,0.83,2.86,0.04,1,3,33.33,0,1,0.0,2,50,4.0,1,1,100.0
285,Ondrej Kachyna,D,HAM,17.377,52,2,5,6,7,13,57,3.51,0.04,0.1,0.12,0.13,0.25,1.1,2.49,0.05,1,1,100.0,1,3,33.33,0,53,0.0,1,1,100.0
286,Nick McHugh,LW,KIT,16.586,46,2,6,5,8,13,38,5.26,0.04,0.13,0.11,0.17,0.28,0.83,5.52,0.12,1,12,8.33,1,12,8.33,0,14,0.0,2,4,50.0
287,Jesse Saban,D,HAM,18.667,62,2,3,8,5,13,56,3.57,0.03,0.05,0.13,0.08,0.21,0.9,1.82,0.03,0,1,0.0,0,0,0.0,2,55,3.64,1,1,100.0
288,Jacob Paquette,D,KGN,16.307,56,3,1,9,4,13,35,8.57,0.05,0.02,0.16,0.07,0.23,0.62,1.86,0.03,0,2,0.0,0,2,0.0,3,31,9.68,0,0,0.0
289,Isaac Ratcliffe,LW,GUE,16.581,46,5,3,5,8,13,69,7.25,0.11,0.07,0.11,0.17,0.28,1.5,6.69,0.15,1,9,11.11,0,10,0.0,4,50,8.0,12,26,46.15
290,Zach Shankar,D,NB,18.629,54,3,4,6,7,13,76,3.95,0.06,0.07,0.11,0.13,0.24,1.41,3.31,0.06,0,5,0.0,2,3,66.67,1,68,1.47,0,1,0.0
291,Kevin  Spinozzi,D,SAR,19.313,59,3,4,6,7,13,89,3.37,0.05,0.07,0.1,0.12,0.22,1.51,3.5,0.06,0,1,0.0,1,3,33.33,2,85,2.35,2,2,100.0
292,Conor Timmins,D,SSM,16.991,60,4,3,6,7,13,32,12.5,0.07,0.05,0.1,0.12,0.22,0.53,2.03,0.03,1,1,100.0,2,6,33.33,1,25,4.0,0,0,0.0
293,Reagan O'Grady,D,SBY,16.751,55,2,3,8,5,13,58,3.45,0.04,0.05,0.15,0.09,0.24,1.05,3.02,0.05,0,2,0.0,0,4,0.0,2,52,3.85,1,2,50.0
294,Nic Sicoly,LW,GUE,17.692,64,8,4,1,12,13,77,10.39,0.12,0.06,0.02,0.19,0.2,1.2,7.5,0.12,2,11,18.18,1,11,9.09,5,55,9.09,67,172,38.95
295,Patrick Fellows,LW,ER,18.245,65,4,4,5,8,13,53,7.55,0.06,0.06,0.08,0.12,0.2,0.82,6.36,0.1,1,14,7.14,1,7,14.29,2,32,6.25,8,16,50.0
296,Matthew Struthers,C,OS,15.721,47,5,6,2,11,13,57,8.77,0.11,0.13,0.04,0.23,0.28,1.21,5.43,0.12,2,4,50.0,3,10,30.0,0,43,0.0,110,256,42.97
297,Jacob Busch,RW,OS,19.182,50,6,4,3,10,13,81,7.41,0.12,0.08,0.06,0.2,0.26,1.62,6.85,0.14,0,5,0.0,1,8,12.5,5,68,7.35,10,21,47.62
298,Joseph Garreffa,RW,KIT,16.102,41,3,8,2,11,13,37,8.11,0.07,0.2,0.05,0.27,0.32,0.9,4.77,0.12,0,6,0.0,0,5,0.0,3,26,11.54,10,10,100.0
299,Mark Shoemaker,D,NB,17.963,67,4,5,4,9,13,90,4.44,0.06,0.07,0.06,0.13,0.19,1.34,3.61,0.05,0,0,0.0,0,3,0.0,4,87,4.6,0,1,0.0
300,Justin Brazeau,RW,NB,17.616,65,6,5,2,11,13,59,10.17,0.09,0.08,0.03,0.17,0.2,0.91,6.05,0.09,0,2,0.0,3,13,23.08,3,44,6.82,4,13,30.77
301,Markus Phillips,D,OS,16.488,63,3,3,6,6,12,74,4.05,0.05,0.05,0.1,0.1,0.19,1.17,3.43,0.05,0,1,0.0,0,4,0.0,3,69,4.35,1,4,25.0
302,Liam Stevens,LW,GUE,16.397,63,7,3,2,10,12,57,12.28,0.11,0.05,0.03,0.16,0.19,0.9,6.66,0.11,2,12,16.67,2,8,25.0,3,37,8.11,7,20,35.0
303,Austin Hall,D,GUE,18.437,52,1,5,6,6,12,33,3.03,0.02,0.1,0.12,0.12,0.23,0.63,1.21,0.02,0,1,0.0,0,1,0.0,1,31,3.23,0,0,0.0
304,Chris  Martenet,D,LDN,18.971,67,3,3,6,6,12,65,4.62,0.04,0.04,0.09,0.09,0.18,0.97,3.32,0.05,0,3,0.0,0,3,0.0,3,59,5.08,1,1,100.0
305,Alex Peters,D,FLNT,19.204,55,1,5,6,6,12,111,0.9,0.02,0.09,0.11,0.11,0.22,2.02,4.99,0.09,0,2,0.0,0,6,0.0,1,103,0.97,0,0,0.0
306,Adrian Carbonara,RW,BAR,18.511,51,9,1,2,10,12,85,10.59,0.18,0.02,0.04,0.2,0.24,1.67,9.82,0.19,2,16,12.5,3,14,21.43,4,55,7.27,2,4,50.0
307,Vladislav Barulin,RW,GUE,19.185,25,5,4,3,9,12,79,6.33,0.2,0.16,0.12,0.36,0.48,3.16,10.02,0.4,4,15,26.67,1,16,6.25,0,48,0.0,1,4,25.0
308,Alex Black,D,SAR,18.007,57,3,6,3,9,12,37,8.11,0.05,0.11,0.05,0.16,0.21,0.65,1.62,0.03,0,1,0.0,0,2,0.0,3,34,8.82,0,0,0.0
309,Kyle Potts,C,NB,17.306,59,5,5,2,10,12,57,8.77,0.08,0.08,0.03,0.17,0.2,0.97,7.35,0.12,1,7,14.29,1,10,10.0,3,40,7.5,263,549,47.91
310,Daniel Robertson,D,OSH,18.281,65,3,3,5,6,11,83,3.61,0.05,0.05,0.08,0.09,0.17,1.28,3.57,0.05,0,0,0.0,0,6,0.0,3,77,3.9,0,0,0.0
311,Daniel  Bernhardt,LW,LDN,19.428,29,3,4,4,7,11,23,13.04,0.1,0.14,0.14,0.24,0.38,0.79,3.17,0.11,2,8,25.0,0,2,0.0,1,13,7.69,12,31,38.71
312,Andrew Burns,D,WSR,18.615,65,2,5,4,7,11,53,3.77,0.03,0.08,0.06,0.11,0.17,0.82,1.59,0.02,0,2,0.0,0,0,0.0,2,51,3.92,1,2,50.0
313,Brady Pataki,RW,SBY,16.95,64,5,5,1,10,11,66,7.58,0.08,0.08,0.02,0.16,0.17,1.03,5.97,0.09,1,14,7.14,1,7,14.29,3,45,6.67,2,11,18.18
314,Riley Bruce,D,NB,18.166,52,1,5,5,6,11,50,2.0,0.02,0.1,0.1,0.12,0.21,0.96,1.38,0.03,0,1,0.0,0,0,0.0,1,49,2.04,0,2,0.0
315,Cole Coskey,RW,SAG,16.291,54,4,5,2,9,11,45,8.89,0.07,0.09,0.04,0.17,0.2,0.83,2.86,0.05,0,3,0.0,1,3,33.33,3,39,7.69,1,2,50.0
316,Chandler Yakimowicz,RW,LDN,19.636,52,6,3,2,9,11,66,9.09,0.12,0.06,0.04,0.17,0.21,1.27,7.36,0.14,2,7,28.57,2,10,20.0,2,49,4.08,129,260,49.62
317,Macauley Carson,LW,SBY,16.512,61,5,4,2,9,11,38,13.16,0.08,0.07,0.03,0.15,0.18,0.62,4.18,0.07,4,10,40.0,1,8,12.5,0,20,0.0,12,41,29.27
318,Patrick Sanvido,D,WSR,19.215,49,1,4,5,5,10,38,2.63,0.02,0.08,0.1,0.1,0.2,0.78,1.35,0.03,0,2,0.0,0,0,0.0,1,36,2.78,0,0,0.0
319,Nick Grima,D,PBO,16.526,45,2,2,6,4,10,35,5.71,0.04,0.04,0.13,0.09,0.22,0.78,1.3,0.03,0,0,0.0,0,2,0.0,2,33,6.06,0,0,0.0
320,Brady Lyle,D,NB,16.277,44,1,3,6,4,10,55,1.82,0.02,0.07,0.14,0.09,0.23,1.25,3.38,0.08,0,1,0.0,0,0,0.0,1,54,1.85,0,0,0.0
321,Zachary Core,D,SAR,19.393,62,1,5,4,6,10,62,1.61,0.02,0.08,0.06,0.1,0.16,1.0,2.65,0.04,0,1,0.0,1,5,20.0,0,56,0.0,0,1,0.0
322,Aiden  Jamieson,D,LDN,19.48,45,2,3,5,5,10,16,12.5,0.04,0.07,0.11,0.11,0.22,0.36,0.95,0.02,0,0,0.0,1,2,50.0,1,14,7.14,9,20,45.0
323,Lucas Chiodo,LW,BAR,16.874,50,1,4,5,5,10,41,2.44,0.02,0.08,0.1,0.1,0.2,0.82,5.07,0.1,0,12,0.0,1,11,9.09,0,18,0.0,4,12,33.33
324,Austin Osmanski,D,MISS,17.377,65,2,4,4,6,10,50,4.0,0.03,0.06,0.06,0.09,0.15,0.77,2.23,0.03,0,2,0.0,0,1,0.0,2,47,4.26,1,1,100.0
325,Tyler MacArthur,D,OS,18.308,54,2,5,3,7,10,46,4.35,0.04,0.09,0.06,0.13,0.19,0.85,1.92,0.04,0,1,0.0,0,3,0.0,2,42,4.76,0,1,0.0
326,Owen McDade,C,OSH,19.592,24,4,4,2,8,10,25,16.0,0.17,0.17,0.08,0.33,0.42,1.04,3.5,0.15,2,9,22.22,0,5,0.0,2,11,18.18,82,182,45.05
327,Nicolas Mattinen,D,LDN,17.531,39,4,4,2,8,10,43,9.3,0.1,0.1,0.05,0.21,0.26,1.1,2.02,0.05,1,1,100.0,0,1,0.0,3,41,7.32,0,0,0.0
328,Zachary Magwood,C,BAR,17.399,44,6,3,1,9,10,38,15.79,0.14,0.07,0.02,0.2,0.23,0.86,3.68,0.08,0,6,0.0,2,8,25.0,4,24,16.67,71,162,43.83
329,Robbie Burt,RW,KGN/OSH,16.299,56,4,5,1,9,10,64,6.25,0.07,0.09,0.02,0.16,0.18,1.14,6.2,0.11,2,9,22.22,0,6,0.0,2,49,4.08,4,10,40.0
330,Ben Jones,C,NIAG,16.551,61,5,2,2,7,9,52,9.62,0.08,0.03,0.03,0.11,0.15,0.85,3.69,0.06,2,7,28.57,2,5,40.0,1,40,2.5,131,303,43.23
331,Jarett Meyer,D,OS/SBY,18.922,66,2,1,6,3,9,52,3.85,0.03,0.02,0.09,0.05,0.14,0.79,1.54,0.02,0,0,0.0,0,0,0.0,2,52,3.85,0,0,0.0
332,Keenan Reynolds,C,OS/FLNT,17.46,47,3,4,2,7,9,35,8.57,0.06,0.09,0.04,0.15,0.19,0.74,3.58,0.08,2,6,33.33,1,6,16.67,0,23,0.0,3,7,42.86
333,Jared Walsh,D,MISS,19.33,26,2,3,4,5,9,32,6.25,0.08,0.12,0.15,0.19,0.35,1.23,1.45,0.06,1,2,50.0,0,0,0.0,1,30,3.33,0,0,0.0
334,Kyle MacLean,C,OSH,16.381,47,4,5,0,9,9,27,14.81,0.09,0.11,0.0,0.19,0.19,0.57,2.53,0.05,1,4,25.0,0,4,0.0,3,19,15.79,23,39,58.97
335,Makar Tokarev,LW,SSM,17.701,60,6,1,2,7,9,58,10.34,0.1,0.02,0.03,0.12,0.15,0.97,5.59,0.09,0,6,0.0,3,9,33.33,3,43,6.98,3,5,60.0
336,Connor Hall,D,KIT,17.564,39,2,2,5,4,9,36,5.56,0.05,0.05,0.13,0.1,0.23,0.92,1.54,0.04,1,1,100.0,0,1,0.0,1,34,2.94,0,0,0.0
337,Brendan Harrogate,RW,MISS,17.586,57,3,3,3,6,9,33,9.09,0.05,0.05,0.05,0.11,0.16,0.58,3.9,0.07,3,5,60.0,0,7,0.0,0,21,0.0,0,13,0.0
338,Sullivan Sparkes,C,OSH,16.367,51,2,4,3,6,9,43,4.65,0.04,0.08,0.06,0.12,0.18,0.84,4.41,0.09,1,6,16.67,1,5,20.0,0,32,0.0,2,5,40.0
339,Tyler Hill,LW,GUE,20.425,21,2,4,3,6,9,31,6.45,0.1,0.19,0.14,0.29,0.43,1.48,3.48,0.17,1,6,16.67,0,4,0.0,1,21,4.76,5,15,33.33
340,Drake Rymsha,C,LDN/OTT,17.109,32,3,3,3,6,9,52,5.77,0.09,0.09,0.09,0.19,0.28,1.62,5.3,0.17,1,8,12.5,0,5,0.0,2,39,5.13,242,423,57.21
341,Trenton Bourque,D,OS/SBY,17.263,52,0,2,6,2,8,22,0.0,0.0,0.04,0.12,0.04,0.15,0.42,0.66,0.01,0,0,0.0,0,1,0.0,0,21,0.0,0,2,0.0
342,Matyas Kantner,LW,FLNT,17.238,59,2,2,4,4,8,34,5.88,0.03,0.03,0.07,0.07,0.14,0.58,3.8,0.06,1,8,12.5,0,7,0.0,1,19,5.26,62,143,43.36
343,Mitchell Mendonca,C,HAM,17.172,43,5,3,0,8,8,45,11.11,0.12,0.07,0.0,0.19,0.19,1.05,3.59,0.08,0,7,0.0,1,3,33.33,4,35,11.43,80,218,36.7
344,Tyler Nother,D,LDN/WSR,17.602,51,0,4,4,4,8,23,0.0,0.0,0.08,0.08,0.08,0.16,0.45,1.04,0.02,0,1,0.0,0,0,0.0,0,22,0.0,0,0,0.0
345,Mitchell Byrne,D,ER,17.534,55,2,1,5,3,8,43,4.65,0.04,0.02,0.09,0.05,0.15,0.78,1.75,0.03,0,2,0.0,0,1,0.0,2,40,5.0,0,0,0.0
346,Markus Soberg,RW,WSR,20.4,22,3,4,1,7,8,17,17.65,0.14,0.18,0.05,0.32,0.36,0.77,1.83,0.08,0,2,0.0,1,2,50.0,2,13,15.38,1,3,33.33
347,Liam Murray,D,WSR/KGN,18.215,62,3,2,3,5,8,32,9.38,0.05,0.03,0.05,0.08,0.13,0.52,1.23,0.02,0,2,0.0,0,0,0.0,3,30,10.0,1,1,100.0
348,Daniel  Beaudoin,C,WSR,19.491,36,3,2,3,5,8,26,11.54,0.08,0.06,0.08,0.14,0.22,0.72,3.24,0.09,1,5,20.0,1,3,33.33,1,18,5.56,198,394,50.25
349,Nick Pastorious,RW,NIAG,19.352,48,3,2,3,5,8,49,6.12,0.06,0.04,0.06,0.1,0.17,1.02,4.98,0.1,3,11,27.27,0,5,0.0,0,33,0.0,5,10,50.0
350,Giordano Finoro,C,BAR,17.331,52,3,2,3,5,8,56,5.36,0.06,0.04,0.06,0.1,0.15,1.08,6.79,0.13,1,14,7.14,1,10,10.0,1,32,3.12,232,407,57.0
351,Marc Stevens,C,GUE,19.54,34,3,5,0,8,8,49,6.12,0.09,0.15,0.0,0.24,0.24,1.44,3.57,0.11,0,3,0.0,0,6,0.0,3,40,7.5,160,350,45.71
352,Christian Girhiny,LW,ER,17.068,50,4,4,0,8,8,29,13.79,0.08,0.08,0.0,0.16,0.16,0.58,3.6,0.07,1,6,16.67,1,5,20.0,2,18,11.11,7,17,41.18
353,Samuel Duchesne,D,FLNT,16.299,53,1,5,2,6,8,40,2.5,0.02,0.09,0.04,0.11,0.15,0.75,1.15,0.02,0,1,0.0,0,0,0.0,1,39,2.56,0,0,0.0
354,Doug Blaisdell,D,KIT,18.566,61,1,2,4,3,7,60,1.67,0.02,0.03,0.07,0.05,0.11,0.98,2.75,0.05,0,0,0.0,0,3,0.0,1,57,1.75,0,1,0.0
355,Keaton Middleton,D,SAG,17.594,66,1,2,4,3,7,73,1.37,0.02,0.03,0.06,0.05,0.11,1.11,2.51,0.04,0,1,0.0,0,1,0.0,1,71,1.41,0,0,0.0
356,Cameron Lizotte,D,BAR/PBO,18.059,60,0,1,6,1,7,42,0.0,0.0,0.02,0.1,0.02,0.12,0.7,1.23,0.02,0,1,0.0,0,0,0.0,0,41,0.0,1,1,100.0
357,Stephen Templeton,D,OSH,18.634,55,2,2,3,4,7,30,6.67,0.04,0.04,0.05,0.07,0.13,0.55,1.54,0.03,0,1,0.0,0,1,0.0,2,28,7.14,1,2,50.0
358,Connor Schlichting,D,SAR,18.33,44,1,3,3,4,7,24,4.17,0.02,0.07,0.07,0.09,0.16,0.55,0.83,0.02,0,0,0.0,0,0,0.0,1,24,4.17,1,1,100.0
359,Ben Garagan,C,SBY,16.69,60,2,2,3,4,7,59,3.39,0.03,0.03,0.05,0.07,0.12,0.98,6.15,0.1,2,8,25.0,0,14,0.0,0,37,0.0,158,376,42.02
360,Nathan Billitier,D,KGN,19.321,53,1,1,5,2,7,38,2.63,0.02,0.02,0.09,0.04,0.13,0.72,2.14,0.04,1,1,100.0,0,2,0.0,0,35,0.0,2,3,66.67
361,David Sherman,LW,NB,17.331,33,3,1,3,4,7,30,10.0,0.09,0.03,0.09,0.12,0.21,0.91,2.22,0.07,1,3,33.33,1,4,25.0,1,23,4.35,2,5,40.0
362,Aleksandar Mikulovich,D,NIAG,19.206,55,0,5,2,5,7,92,0.0,0.0,0.09,0.04,0.09,0.13,1.67,3.3,0.06,0,2,0.0,0,0,0.0,0,90,0.0,0,0,0.0
363,Cole Mayo,D,SBY,18.656,68,2,4,1,6,7,43,4.65,0.03,0.06,0.01,0.09,0.1,0.63,1.4,0.02,0,0,0.0,0,1,0.0,2,42,4.76,0,0,0.0
364,Jakob Mayenschein,C,ER,18.456,56,2,2,3,4,7,73,2.74,0.04,0.04,0.05,0.07,0.12,1.3,7.98,0.14,1,8,12.5,0,11,0.0,1,54,1.85,0,2,0.0
365,Bryce Yetman,RW,SSM/FLNT,18.563,45,3,2,2,5,7,46,6.52,0.07,0.04,0.04,0.11,0.16,1.02,4.96,0.11,1,8,12.5,1,8,12.5,1,30,3.33,4,20,20.0
366,Conor  Cummins,D,SBY,19.606,67,4,1,2,5,7,87,4.6,0.06,0.01,0.03,0.07,0.1,1.3,3.27,0.05,0,1,0.0,0,3,0.0,4,83,4.82,0,1,0.0
367,Stephan Seeger,LW,FLNT,19.579,46,5,0,2,5,7,33,15.15,0.11,0.0,0.04,0.11,0.15,0.72,2.36,0.05,1,3,33.33,1,4,25.0,3,26,11.54,1,5,20.0
368,Connor Warnholtz,LW,OTT,17.208,49,2,2,2,4,6,40,5.0,0.04,0.04,0.04,0.08,0.12,0.82,4.34,0.09,0,4,0.0,0,10,0.0,2,26,7.69,15,43,34.88
369,Matt Gillard,LW,NIAG,19.042,8,3,1,2,4,6,8,37.5,0.38,0.12,0.25,0.5,0.75,1.0,1.29,0.16,3,5,60.0,0,0,0.0,0,3,0.0,1,2,50.0
370,Matt Latin,LW,OSH,18.495,51,2,2,2,4,6,36,5.56,0.04,0.04,0.04,0.08,0.12,0.71,3.24,0.06,0,3,0.0,1,6,16.67,1,27,3.7,41,99,41.41
371,Thomas Lattavo,RW,MISS,19.445,19,3,1,2,4,6,16,18.75,0.16,0.05,0.11,0.21,0.32,0.84,1.89,0.1,0,3,0.0,1,2,50.0,2,11,18.18,1,3,33.33
372,Jack Hanley,D,HAM,17.405,58,0,3,3,3,6,30,0.0,0.0,0.05,0.05,0.05,0.1,0.52,0.89,0.02,0,0,0.0,0,1,0.0,0,29,0.0,0,1,0.0
373,Mads Eller,LW,WSR,20.225,22,2,0,4,2,6,17,11.76,0.09,0.0,0.18,0.09,0.27,0.77,1.96,0.09,0,2,0.0,1,4,25.0,1,11,9.09,1,6,16.67
374,Nick Deakin-Poot,C,GUE,16.63,58,3,0,2,3,5,61,4.92,0.05,0.0,0.03,0.05,0.09,1.05,5.7,0.1,2,10,20.0,1,9,11.11,0,42,0.0,215,542,39.67
375,Konstantin Chernyuk,D,KGN,17.586,37,1,1,3,2,5,27,3.7,0.03,0.03,0.08,0.05,0.14,0.73,1.61,0.04,0,1,0.0,1,3,33.33,0,23,0.0,0,0,0.0
376,Jacob Ball,LW,NB,16.663,49,1,2,2,3,5,37,2.7,0.02,0.04,0.04,0.06,0.1,0.76,2.75,0.06,0,2,0.0,0,5,0.0,1,30,3.33,51,121,42.15
377,Kyle Rhodes,D,GUE,17.722,39,1,1,3,2,5,40,2.5,0.03,0.03,0.08,0.05,0.13,1.03,1.84,0.05,0,1,0.0,0,3,0.0,1,36,2.78,0,0,0.0
378,Chase Stewart,D,SAG,18.407,45,1,2,2,3,5,26,3.85,0.02,0.04,0.04,0.07,0.11,0.58,0.8,0.02,0,0,0.0,0,0,0.0,1,26,3.85,0,0,0.0
379,Ryan Orban,D,OTT,18.144,61,0,1,4,1,5,34,0.0,0.0,0.02,0.07,0.02,0.08,0.56,1.2,0.02,0,0,0.0,0,1,0.0,0,33,0.0,1,1,100.0
380,Graeme Brown,D,KGN,19.332,53,1,2,2,3,5,37,2.7,0.02,0.04,0.04,0.06,0.09,0.7,2.14,0.04,1,2,50.0,0,3,0.0,0,32,0.0,1,1,100.0
381,Chase Campbell,RW,OTT/SAR,17.227,43,3,2,0,5,5,40,7.5,0.07,0.05,0.0,0.12,0.12,0.93,4.28,0.1,1,8,12.5,2,5,40.0,0,27,0.0,6,11,54.55
382,Michael Holmes,D,SAG,18.612,50,2,2,1,4,5,27,7.41,0.04,0.04,0.02,0.08,0.1,0.54,1.15,0.02,0,0,0.0,0,0,0.0,2,27,7.41,1,2,50.0
383,Greg Meireles,RW,KIT,16.704,7,2,2,1,4,5,8,25.0,0.29,0.29,0.14,0.57,0.71,1.14,1.15,0.16,0,2,0.0,2,4,50.0,0,2,0.0,0,0,0.0
384,Noel Hoefenmayer,D,OTT,16.69,45,2,1,2,3,5,34,5.88,0.04,0.02,0.04,0.07,0.11,0.76,2.04,0.05,0,0,0.0,1,3,33.33,1,31,3.23,0,0,0.0
385,Daniel De Sousa,D,MISS,19.505,33,2,3,0,5,5,22,9.09,0.06,0.09,0.0,0.15,0.15,0.67,1.47,0.04,0,3,0.0,0,1,0.0,2,18,11.11,1,2,50.0
386,Hakon Nilsen,D,FLNT,17.61,45,0,1,3,1,4,12,0.0,0.0,0.02,0.07,0.02,0.09,0.27,0.52,0.01,0,0,0.0,0,2,0.0,0,10,0.0,1,1,100.0
387,Haydn Hopkins,C,ER,18.525,31,1,1,2,2,4,13,7.69,0.03,0.03,0.06,0.06,0.13,0.42,1.41,0.05,0,1,0.0,1,3,33.33,0,9,0.0,74,140,52.86
388,Nate Schnarr,C,GUE,16.553,6,1,1,2,2,4,5,20.0,0.17,0.17,0.33,0.33,0.67,0.83,0.35,0.06,1,2,50.0,0,0,0.0,0,3,0.0,17,30,56.67
389,Taylor Egan,D,ER,17.268,50,1,1,2,2,4,25,4.0,0.02,0.02,0.04,0.04,0.08,0.5,0.68,0.01,0,0,0.0,0,0,0.0,1,25,4.0,0,0,0.0
390,Zach Gallant,C,PBO,16.529,51,0,2,2,2,4,39,0.0,0.0,0.04,0.04,0.04,0.08,0.76,2.9,0.06,0,7,0.0,0,4,0.0,0,28,0.0,178,337,52.82
391,Luke Boka,RW,WSR,16.26,58,3,1,0,4,4,35,8.57,0.05,0.02,0.0,0.07,0.07,0.6,3.96,0.07,0,2,0.0,1,8,12.5,2,25,8.0,44,105,41.9
392,Austin Grzenia,RW,KGN,17.32,26,3,1,0,4,4,27,11.11,0.12,0.04,0.0,0.15,0.15,1.04,2.66,0.1,1,4,25.0,2,5,40.0,0,18,0.0,1,3,33.33
393,Brock Philips,D,GUE,17.517,49,4,0,0,4,4,38,10.53,0.08,0.0,0.0,0.08,0.08,0.78,2.74,0.06,2,7,28.57,1,2,50.0,1,29,3.45,1,4,25.0
394,Justin Lemcke,D,HAM,18.585,19,1,1,2,2,4,20,5.0,0.05,0.05,0.11,0.11,0.21,1.05,1.16,0.06,0,2,0.0,0,0,0.0,1,18,5.56,0,0,0.0
395,Matt Brassard,D,BAR,17.104,28,1,0,3,1,4,12,8.33,0.04,0.0,0.11,0.04,0.14,0.43,0.89,0.03,0,2,0.0,0,0,0.0,1,10,10.0,0,0,0.0
396,Zachary Roberts,LW,OS,16.115,10,1,2,1,3,4,10,10.0,0.1,0.2,0.1,0.3,0.4,1.0,1.05,0.1,0,0,0.0,0,3,0.0,1,7,14.29,29,65,44.62
