"#","Name","Pos","Team","Age","GP","G","A1","A2","P1","P","Sh","Sh%","G/GP","A1/GP","A2/GP","P1/GP","P/GP","Sh/GP","xG","xG/GP","HD G","HD Sh","HD Sh%","MD G","MD Sh","MD Sh%","LD G","LD Sh","LD Sh%","FOW","FOT","FOW%"
"","Justin Brazeau","RW","NB","20.616","54","1","1","1","2","3","1","100.0","0.02","0.02","0.02","0.04","0.06","0.02","0.17","0.0","0","0","0.0","0","0","0.0","1","1","100.0","1","1","100.0"
"","Aidan Dudas","C","OS","18.251","54","1","1","0","2","2","3","33.33","0.02","0.02","0.0","0.04","0.04","0.06","0.42","0.01","0","1","0.0","0","0","0.0","1","2","50.0","11","22","50.0"
"","Serron Noel","RW","OSH","18.103","55","1","1","0","2","2","1","100.0","0.02","0.02","0.0","0.04","0.04","0.02","0.24","0.0","0","0","0.0","0","0","0.0","1","1","100.0","0","0","0.0"
"","Jack Quinn","RW","OTT","16.989","50","0","2","0","2","2","2","0.0","0.0","0.04","0.0","0.04","0.04","0.04","0.15","0.0","0","1","0.0","0","0","0.0","0","1","0.0","1","1","100.0"
"","Thomas Harley","D","MISS","17.074","54","1","1","0","2","2","3","33.33","0.02","0.02","0.0","0.04","0.04","0.06","0.31","0.01","1","2","50.0","0","0","0.0","0","1","0.0","0","0","0.0"
"","Calvin Martin","LW","SAR","18.998","56","1","1","0","2","2","1","100.0","0.02","0.02","0.0","0.04","0.04","0.02","0.11","0.0","0","0","0.0","1","1","100.0","0","0","0.0","1","1","100.0"
"","Ben Jones","C","NIAG","19.551","53","2","0","0","2","2","4","50.0","0.04","0.0","0.0","0.04","0.04","0.08","0.76","0.01","1","1","100.0","1","1","100.0","0","2","0.0","7","10","70.0"
"","Kirill Maksimov","RW","NIAG","19.291","50","0","2","0","2","2","1","0.0","0.0","0.04","0.0","0.04","0.04","0.02","0.05","0.0","0","0","0.0","0","0","0.0","0","1","0.0","0","0","0.0"
"","Sasha Chmelevski","C","OTT","19.269","41","0","2","0","2","2","0","0.0","0.0","0.05","0.0","0.05","0.05","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","6","10","60.0"
"","Alex Formenton","LW","LDN","19.007","16","0","2","0","2","2","1","0.0","0.0","0.12","0.0","0.12","0.12","0.06","0.14","0.01","0","0","0.0","0","0","0.0","0","1","0.0","2","3","66.67"
"","Noel Hoefenmayer","D","OTT","19.691","53","1","0","2","1","3","3","33.33","0.02","0.0","0.04","0.02","0.06","0.06","0.26","0.0","0","0","0.0","1","1","100.0","0","2","0.0","0","0","0.0"
"","Adam McMaster","C","NB/OS","18.558","55","1","0","2","1","3","1","100.0","0.02","0.0","0.04","0.02","0.05","0.02","0.17","0.0","0","0","0.0","0","0","0.0","1","1","100.0","0","3","0.0"
"","Tye Kartye","C","SSM","17.377","50","1","0","1","1","2","2","50.0","0.02","0.0","0.02","0.02","0.04","0.04","0.17","0.0","0","0","0.0","1","1","100.0","0","1","0.0","4","5","80.0"
"","Ryan O'Rourke","D","SSM","16.334","48","0","1","1","1","2","1","0.0","0.0","0.02","0.02","0.02","0.04","0.02","0.04","0.0","0","0","0.0","0","0","0.0","0","1","0.0","0","0","0.0"
"","Jason Robertson","RW","KGN/NIAG","19.152","47","1","0","1","1","2","2","50.0","0.02","0.0","0.02","0.02","0.04","0.04","0.37","0.01","0","1","0.0","0","0","0.0","1","1","100.0","0","1","0.0"
"","Kelton Hatcher","D","SAR","19.409","45","0","1","1","1","2","0","0.0","0.0","0.02","0.02","0.02","0.04","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Liam Foudy","C","LDN","18.612","47","1","0","1","1","2","3","33.33","0.02","0.0","0.02","0.02","0.04","0.06","0.33","0.01","0","0","0.0","1","1","100.0","0","2","0.0","7","12","58.33"
"","Morgan Frost","C","SSM","19.341","47","1","0","0","1","1","2","50.0","0.02","0.0","0.0","0.02","0.02","0.04","0.37","0.01","0","1","0.0","0","0","0.0","1","1","100.0","7","11","63.64"
"","Cole MacKay","RW","SSM","17.257","51","0","1","0","1","1","1","0.0","0.0","0.02","0.0","0.02","0.02","0.02","0.2","0.0","0","1","0.0","0","0","0.0","0","0","0.0","0","1","0.0"
"","Ryan Roth","RW","SSM","18.155","54","1","0","0","1","1","1","100.0","0.02","0.0","0.0","0.02","0.02","0.02","0.14","0.0","0","0","0.0","0","0","0.0","1","1","100.0","0","0","0.0"
"","Austin Osmanski","D","PBO","20.378","54","0","1","0","1","1","0","0.0","0.0","0.02","0.0","0.02","0.02","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Matt McNamara","D","PBO","18.349","48","1","0","0","1","1","3","33.33","0.02","0.0","0.0","0.02","0.02","0.06","0.22","0.0","0","0","0.0","0","0","0.0","1","3","33.33","0","0","0.0"
"","Ryan Cranford","RW","KGN","20.436","52","0","1","0","1","1","0","0.0","0.0","0.02","0.0","0.02","0.02","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","1","2","50.0"
"","Tyler Burnie","C","KGN","19.598","52","1","0","0","1","1","3","33.33","0.02","0.0","0.0","0.02","0.02","0.06","0.39","0.01","0","0","0.0","1","2","50.0","0","1","0.0","7","9","77.78"
"","Connor Corcoran","D","WSR","18.106","56","1","0","0","1","1","2","50.0","0.02","0.0","0.0","0.02","0.02","0.04","0.19","0.0","0","0","0.0","1","1","100.0","0","1","0.0","0","0","0.0"
"","Brett Neumann","C","KGN/OSH","19.582","55","0","1","0","1","1","3","0.0","0.0","0.02","0.0","0.02","0.02","0.05","0.39","0.01","0","1","0.0","0","1","0.0","0","1","0.0","15","16","93.75"
"","Brady Lyle","D","OS","19.278","54","0","1","0","1","1","2","0.0","0.0","0.02","0.0","0.02","0.02","0.04","0.12","0.0","0","0","0.0","0","0","0.0","0","2","0.0","0","0","0.0"
"","Cedric Ralph","LW","GUE","19.65","54","0","1","0","1","1","1","0.0","0.0","0.02","0.0","0.02","0.02","0.02","0.19","0.0","0","0","0.0","0","0","0.0","0","1","0.0","2","3","66.67"
"","Isaac Ratcliffe","LW","GUE","19.582","51","1","0","0","1","1","1","100.0","0.02","0.0","0.0","0.02","0.02","0.02","0.24","0.0","1","1","100.0","0","0","0.0","0","0","0.0","0","1","0.0"
"","Ben Hawerchuk","LW","BAR","20.471","49","0","1","0","1","1","1","0.0","0.0","0.02","0.0","0.02","0.02","0.02","0.08","0.0","0","0","0.0","0","0","0.0","0","1","0.0","3","4","75.0"
"","Jason Willms","C","BAR","19.601","54","1","0","0","1","1","1","100.0","0.02","0.0","0.0","0.02","0.02","0.02","0.16","0.0","0","0","0.0","0","0","0.0","1","1","100.0","5","8","62.5"
"","Ryan Suzuki","C","BAR","17.301","51","1","0","0","1","1","2","50.0","0.02","0.0","0.0","0.02","0.02","0.04","0.2","0.0","0","0","0.0","0","0","0.0","1","2","50.0","4","11","36.36"
"","Carter Robertson","D","OS","18.667","54","1","0","0","1","1","3","33.33","0.02","0.0","0.0","0.02","0.02","0.06","0.24","0.0","0","0","0.0","1","1","100.0","0","2","0.0","0","0","0.0"
"","Alan Lyszczarczyk","LW","MISS/OS","20.575","50","0","1","0","1","1","1","0.0","0.0","0.02","0.0","0.02","0.02","0.02","0.08","0.0","0","0","0.0","0","0","0.0","0","1","0.0","1","2","50.0"
"","Kevin Hancock","C","LDN/OS","20.54","55","0","1","0","1","1","3","0.0","0.0","0.02","0.0","0.02","0.02","0.05","0.26","0.0","0","0","0.0","0","0","0.0","0","3","0.0","12","17","70.59"
"","Kyle MacLean","C","OSH","19.382","55","0","1","0","1","1","3","0.0","0.0","0.02","0.0","0.02","0.02","0.05","0.67","0.01","0","2","0.0","0","1","0.0","0","0","0.0","4","6","66.67"
"","Mitchell Brewer","D","OSH","17.49","54","1","0","0","1","1","1","100.0","0.02","0.0","0.0","0.02","0.02","0.02","0.17","0.0","0","0","0.0","0","0","0.0","1","1","100.0","0","0","0.0"
"","Allan McShane","LW","OSH","18.585","49","0","1","0","1","1","2","0.0","0.0","0.02","0.0","0.02","0.02","0.04","0.14","0.0","0","0","0.0","0","0","0.0","0","2","0.0","5","12","41.67"
"","Austen Keating","C","OTT","19.527","53","1","0","0","1","1","2","50.0","0.02","0.0","0.0","0.02","0.02","0.04","0.41","0.01","1","1","100.0","0","0","0.0","0","1","0.0","4","7","57.14"
"","Tye Felhaber","RW","OTT","20.113","53","1","0","0","1","1","6","16.67","0.02","0.0","0.0","0.02","0.02","0.11","1.16","0.02","0","0","0.0","0","0","0.0","1","6","16.67","2","2","100.0"
"","Kody Clark","RW","OTT","18.924","46","1","0","0","1","1","3","33.33","0.02","0.0","0.0","0.02","0.02","0.07","0.47","0.01","0","2","0.0","0","0","0.0","1","1","100.0","1","3","33.33"
"","Cole Carter","RW","MISS","20.195","50","1","0","0","1","1","3","33.33","0.02","0.0","0.0","0.02","0.02","0.06","0.51","0.01","1","1","100.0","0","1","0.0","0","1","0.0","1","2","50.0"
"","Isaak Phillips","D","SBY","16.964","53","1","0","0","1","1","3","33.33","0.02","0.0","0.0","0.02","0.02","0.06","0.34","0.01","0","0","0.0","0","0","0.0","1","3","33.33","0","0","0.0"
"","Brandon Coe","RW","NB","16.789","53","1","0","0","1","1","1","100.0","0.02","0.0","0.0","0.02","0.02","0.02","0.23","0.0","0","0","0.0","1","1","100.0","0","0","0.0","0","1","0.0"
"","Brad Chenier","LW","NB","19.653","50","0","1","0","1","1","0","0.0","0.0","0.02","0.0","0.02","0.02","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","1","1","100.0"
"","Quinton Byfield","C","SBY","16.074","49","1","0","0","1","1","3","33.33","0.02","0.0","0.0","0.02","0.02","0.06","0.36","0.01","0","1","0.0","0","0","0.0","1","2","50.0","3","6","50.0"
"","David Levin","LW","SBY","18.998","43","0","1","0","1","1","1","0.0","0.0","0.02","0.0","0.02","0.02","0.02","0.13","0.0","0","0","0.0","0","1","0.0","0","0","0.0","4","7","57.14"
"","Blake Murray","C","SBY","17.197","52","0","1","0","1","1","1","0.0","0.0","0.02","0.0","0.02","0.02","0.02","0.16","0.0","0","1","0.0","0","0","0.0","0","0","0.0","4","11","36.36"
"","Greg Meireles","RW","KIT","19.705","53","1","0","0","1","1","1","100.0","0.02","0.0","0.0","0.02","0.02","0.02","0.12","0.0","0","0","0.0","0","0","0.0","1","1","100.0","2","5","40.0"
"","Rickard Hugg","C","KIT","19.658","47","0","1","0","1","1","1","0.0","0.0","0.02","0.0","0.02","0.02","0.02","0.17","0.0","0","0","0.0","0","1","0.0","0","0","0.0","2","4","50.0"
"","Jack Wismer","RW","FLNT","18.558","56","1","0","0","1","1","1","100.0","0.02","0.0","0.0","0.02","0.02","0.02","0.12","0.0","0","0","0.0","0","0","0.0","1","1","100.0","0","0","0.0"
"","Connor McMichael","C","LDN","17.665","52","1","0","0","1","1","4","25.0","0.02","0.0","0.0","0.02","0.02","0.08","0.37","0.01","0","1","0.0","0","0","0.0","1","3","33.33","6","10","60.0"
"","Antonio Stranges","LW","LDN","16.608","52","0","1","0","1","1","0","0.0","0.0","0.02","0.0","0.02","0.02","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","1","0.0"
"","Blade Jenkins","LW","SAG","18.095","52","1","0","0","1","1","2","50.0","0.02","0.0","0.0","0.02","0.02","0.04","0.23","0.0","1","1","100.0","0","0","0.0","0","1","0.0","2","5","40.0"
"","Nick Grima","D","SAR","19.527","54","0","1","0","1","1","0","0.0","0.0","0.02","0.0","0.02","0.02","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Jamieson Rees","C","SAR","17.55","33","1","0","0","1","1","1","100.0","0.03","0.0","0.0","0.03","0.03","0.03","0.06","0.0","0","0","0.0","0","0","0.0","1","1","100.0","0","0","0.0"
"","Hugo Leufvenius","LW","SAR","19.475","55","1","0","0","1","1","6","16.67","0.02","0.0","0.0","0.02","0.02","0.11","0.87","0.02","0","0","0.0","0","2","0.0","1","4","25.0","2","3","66.67"
"","Theo Calvas","D","NB/SAR","20.11","51","0","1","0","1","1","1","0.0","0.0","0.02","0.0","0.02","0.02","0.02","0.05","0.0","0","0","0.0","0","0","0.0","0","1","0.0","0","0","0.0"
"","Philip Tomasino","C","NIAG","17.134","52","1","0","0","1","1","1","100.0","0.02","0.0","0.0","0.02","0.02","0.02","0.16","0.0","0","0","0.0","1","1","100.0","0","0","0.0","6","12","50.0"
"","Elijah Roberts","D","NIAG","19.644","46","0","1","0","1","1","0","0.0","0.0","0.02","0.0","0.02","0.02","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Adam Boqvist","D","LDN","18.084","40","1","0","0","1","1","1","100.0","0.03","0.0","0.0","0.03","0.03","0.03","0.16","0.0","0","0","0.0","1","1","100.0","0","0","0.0","0","0","0.0"
"","Ryan Merkley","D","GUE/PBO","18.087","50","1","0","0","1","1","5","20.0","0.02","0.0","0.0","0.02","0.02","0.1","0.44","0.01","0","0","0.0","0","1","0.0","1","4","25.0","0","0","0.0"
"","Nick Suzuki","C","GUE/OS","19.1","45","0","1","0","1","1","3","0.0","0.0","0.02","0.0","0.02","0.02","0.07","0.46","0.01","0","0","0.0","0","1","0.0","0","2","0.0","6","11","54.55"
"","Mac Hollowell","D","SSM","19.97","50","0","1","0","1","1","1","0.0","0.0","0.02","0.0","0.02","0.02","0.02","0.15","0.0","0","0","0.0","0","0","0.0","0","1","0.0","0","0","0.0"
"","Matt Brassard","D","NIAG/OSH","20.104","50","1","0","0","1","1","1","100.0","0.02","0.0","0.0","0.02","0.02","0.02","0.12","0.0","0","0","0.0","0","0","0.0","1","1","100.0","0","0","0.0"
"","Sean Durzi","D","GUE/OS","19.902","29","1","0","0","1","1","2","50.0","0.03","0.0","0.0","0.03","0.03","0.07","0.28","0.01","0","0","0.0","0","1","0.0","1","1","100.0","0","0","0.0"
"","Christopher Paquette","C","PBO","20.471","54","0","0","1","0","1","1","0.0","0.0","0.0","0.02","0.0","0.02","0.02","0.06","0.0","0","0","0.0","0","0","0.0","0","1","0.0","5","21","23.81"
"","Conor Ali","D","HAM/KGN","19.521","37","0","0","1","0","1","0","0.0","0.0","0.0","0.03","0.0","0.03","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Tyler Tucker","D","BAR","18.541","54","0","0","1","0","1","2","0.0","0.0","0.0","0.02","0.0","0.02","0.04","0.14","0.0","0","0","0.0","0","0","0.0","0","2","0.0","0","0","0.0"
"","Daylon Groulx","RW","OS","18.273","54","0","0","1","0","1","0","0.0","0.0","0.0","0.02","0.0","0.02","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","1","3","33.33"
"","William Ennis","D","OSH","18.292","55","0","0","1","0","1","1","0.0","0.0","0.0","0.02","0.0","0.02","0.02","0.18","0.0","0","1","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Giovanni Vallati","D","OSH","18.566","55","0","0","1","0","1","1","0.0","0.0","0.0","0.02","0.0","0.02","0.02","0.05","0.0","0","0","0.0","0","0","0.0","0","1","0.0","0","0","0.0"
"","Cole Schwindt","RW","MISS","17.391","54","0","0","1","0","1","3","0.0","0.0","0.0","0.02","0.0","0.02","0.06","0.4","0.01","0","0","0.0","0","2","0.0","0","1","0.0","8","18","44.44"
"","Simon Rose","D","NB","17.482","43","0","0","1","0","1","0","0.0","0.0","0.0","0.02","0.0","0.02","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Nick King","D","NB","19.672","53","0","0","1","0","1","3","0.0","0.0","0.0","0.02","0.0","0.02","0.06","0.36","0.01","0","0","0.0","0","1","0.0","0","2","0.0","0","0","0.0"
"","Cole Candella","D","SBY","20.586","53","0","0","1","0","1","1","0.0","0.0","0.0","0.02","0.0","0.02","0.02","0.06","0.0","0","0","0.0","0","0","0.0","0","1","0.0","0","1","0.0"
"","Justin MacPherson","D","KIT","18.229","53","0","0","1","0","1","0","0.0","0.0","0.0","0.02","0.0","0.02","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Alec Regula","D","LDN","18.109","51","0","0","1","0","1","2","0.0","0.0","0.0","0.02","0.0","0.02","0.04","0.12","0.0","0","0","0.0","0","0","0.0","0","2","0.0","0","0","0.0"
"","Adam Ruzicka","C","SAR/SBY","19.349","50","0","0","1","0","1","3","0.0","0.0","0.0","0.02","0.0","0.02","0.06","0.26","0.01","0","0","0.0","0","0","0.0","0","3","0.0","17","21","80.95"
"","Jack Studnicka","C","NIAG/OSH","19.573","45","0","0","1","0","1","1","0.0","0.0","0.0","0.02","0.0","0.02","0.02","0.1","0.0","0","0","0.0","0","0","0.0","0","1","0.0","6","12","50.0"
"","Jacob Golden","D","ER/LDN","19.491","48","0","0","1","0","1","2","0.0","0.0","0.0","0.02","0.0","0.02","0.04","0.27","0.01","0","1","0.0","0","0","0.0","0","1","0.0","0","0","0.0"
"","Brady Gilmour","C","SAG","19.412","49","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Mason Millman","D","SAG","17.161","51","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.03","0.0","0","0","0.0","0","0","0.0","0","1","0.0","0","0","0.0"
"","DJ Busdeker","RW","SAG","18.974","51","0","0","0","0","0","2","0.0","0.0","0.0","0.0","0.0","0.0","0.04","0.36","0.01","0","0","0.0","0","2","0.0","0","0","0.0","4","4","100.0"
"","Hayden Davis","D","SAG","19.154","41","0","0","0","0","0","2","0.0","0.0","0.0","0.0","0.0","0.0","0.05","0.35","0.01","0","0","0.0","0","1","0.0","0","1","0.0","0","0","0.0"
"","Brock Hill","D","SAG","19.634","4","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Danny Katic","LW","SAG","18.114","42","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Albert Michnac","LW","SAG","19.91","53","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","1","4","25.0"
"","Jake Goldowski","RW","SAG","18.358","50","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Cole Coskey","RW","SAG","19.291","49","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.06","0.0","0","0","0.0","0","0","0.0","0","1","0.0","3","11","27.27"
"","Nicholas Porco","LW","SAG","17.512","52","0","0","0","0","0","5","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.94","0.02","0","1","0.0","0","3","0.0","0","1","0.0","1","3","33.33"
"","Reilly Webb","D","SAG","19.368","53","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Cole Perfetti","C","SAG","16.704","48","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.04","0.0","0","0","0.0","0","0","0.0","0","1","0.0","0","0","0.0"
"","Damien Giroux","C","SAG","18.536","52","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.15","0.0","0","1","0.0","0","0","0.0","0","0","0.0","4","5","80.0"
"","Holden Wale","D","SSM","18.133","51","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Jacob LeGuerrier","D","SSM","17.813","54","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.18","0.0","0","1","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Roman Pucek","LW","SSM","18.423","32","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Cullen McLean","C","SSM","17.594","45","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Alex Johnston","C","SSM","16.822","42","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","2","0.0"
"","Keeghan Howdeshell","LW","SSM","20.556","54","0","0","0","0","0","3","0.0","0.0","0.0","0.0","0.0","0.0","0.06","0.35","0.01","0","1","0.0","0","0","0.0","0","2","0.0","0","0","0.0"
"","Zack Trott","LW","SSM","18.349","54","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","1","0.0"
"","Joe Carroll","LW","SSM","17.618","51","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.06","0.0","0","0","0.0","0","0","0.0","0","1","0.0","3","7","42.86"
"","Robert Calisti","D","SSM","17.638","52","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.03","0.0","0","0","0.0","0","0","0.0","0","1","0.0","0","0","0.0"
"","Rory Kerins","C","SSM","16.427","44","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","1","1","100.0"
"","Brett Jacklin","RW","SSM","18.566","43","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Cole Fraser","D","PBO","19.064","50","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Max Grondin","C","SAG/PBO","18.199","51","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","1","1","100.0"
"","Ryan Stepien","RW","SAG/KIT","16.989","41","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","1","0.0"
"","Duncan Penman","D","SAG/MISS","17.197","45","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Phil Caron","D","SSM/GUE","18.147","2","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Aidan Prueter","C","SAG/MISS","16.734","52","0","0","0","0","0","2","0.0","0.0","0.0","0.0","0.0","0.0","0.04","0.37","0.01","0","1","0.0","0","1","0.0","0","0","0.0","3","5","60.0"
"","Adam Timleck","RW","PBO","20.551","51","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.08","0.0","0","0","0.0","0","0","0.0","0","1","0.0","1","1","100.0"
"","Declan Chisholm","D","PBO","18.675","53","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.08","0.0","0","0","0.0","0","0","0.0","0","1","0.0","0","0","0.0"
"","Cameron Butler","RW","PBO","16.269","50","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Chad Denault","RW","PBO","18.412","54","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","John Parker-Jones","RW","PBO","18.44","30","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Brady Hinz","RW","PBO","18.369","51","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.15","0.0","0","1","0.0","0","0","0.0","0","0","0.0","1","3","33.33"
"","Evan Brand","D","KGN","17.506","50","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Erik Cermak","LW","PBO","17.539","54","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","1","2","50.0"
"","Emmett Gordon","D","KGN","18.623","43","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Zach Gallant","C","PBO","19.529","18","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","1","0.0"
"","Dawson Baker","RW","KGN","18.432","49","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.11","0.0","0","0","0.0","0","0","0.0","0","1","0.0","4","8","50.0"
"","Cameron Hough","LW","KGN","17.895","36","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Luke Drewitt","LW","KGN","16.967","40","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","1","1","100.0"
"","Liam Kirk","LW","PBO","18.7","49","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.16","0.0","0","0","0.0","0","0","0.0","0","1","0.0","1","2","50.0"
"","Nick Robertson","C","PBO","17.011","40","0","0","0","0","0","2","0.0","0.0","0.0","0.0","0.0","0.0","0.05","0.17","0.0","0","0","0.0","0","0","0.0","0","2","0.0","2","4","50.0"
"","Paul Larabie","C","KGN","18.631","27","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Zayde Wisdom","C","KGN","16.323","47","0","0","0","0","0","2","0.0","0.0","0.0","0.0","0.0","0.0","0.04","0.2","0.0","0","0","0.0","0","0","0.0","0","2","0.0","3","3","100.0"
"","Jakob Brahaney","D","KGN","19.475","55","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.2","0.0","0","0","0.0","0","0","0.0","0","1","0.0","0","0","0.0"
"","Dennis Golovatchev","LW","KGN","17.569","48","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","1","0.0"
"","Mitchell Byrne","D","KGN","20.534","26","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Jacob Murray","D","KGN","16.43","49","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
