"#","Name","Pos","Team","Age","GP","G","A1","A2","P1","P","Sh","Sh%","G/GP","A1/GP","A2/GP","P1/GP","P/GP","Sh/GP","xG","xG/GP","eTOI","eTOI/GP","eG/60","eA1/60","eA2/60","eP1/60","eP/60","eSh/60","exG/60","QoT TOI","QoC TOI","QoT GF%","QoC GF%","GF%Rel","GF%","GF","GA","HD G","HD Sh","HD Sh%","MD G","MD Sh","MD Sh%","LD G","LD Sh","LD Sh%","FOW","FOT","FOW%"
"","Barrett Hayton","C","SSM","17.268","63","12","14","9","26","35","103","11.65","0.19","0.22","0.14","0.41","0.56","1.63","11.59","0.18","777.71","12.34","0.93","1.08","0.69","2.01","2.7","7.95","0.89","14.61","14.42","64.16","48.79","1.72","64.56","51","28","4","13","30.77","1","20","5.0","7","70","10.0","314","640","49.06"
"","Jonah Gadjovich","LW","OS","18.927","42","17","9","9","26","35","152","11.18","0.4","0.21","0.21","0.62","0.83","3.62","19.93","0.47","642.38","15.29","1.59","0.84","0.84","2.43","3.27","14.2","1.86","15.75","14.77","55.27","48.6","5.71","57.3","51","38","8","28","28.57","3","23","13.04","6","101","5.94","3","5","60.0"
"","Renars Krastenbergs","LW","OSH","18.722","61","19","7","6","26","32","134","14.18","0.31","0.11","0.1","0.43","0.52","2.2","15.69","0.26","801.01","13.13","1.42","0.52","0.45","1.95","2.4","10.04","1.18","14.21","14.34","52.59","50.11","0.6","51.81","43","40","8","24","33.33","6","25","24.0","5","85","5.88","6","17","35.29"
"","Alan Lyszczarczyk","C","OS","19.576","59","18","8","5","26","31","153","11.76","0.31","0.14","0.08","0.44","0.53","2.59","14.81","0.25","735.8","12.47","1.47","0.65","0.41","2.12","2.53","12.48","1.21","14.91","14.01","53.08","49.21","-0.13","55.7","44","35","6","18","33.33","4","22","18.18","8","113","7.08","8","21","38.1"
"","Matthew Philip","C","NIAG","18.295","68","13","13","4","26","30","128","10.16","0.19","0.19","0.06","0.38","0.44","1.88","12.61","0.19","816.75","12.01","0.96","0.96","0.29","1.91","2.2","9.4","0.93","13.28","14.08","50.02","48.07","-3.8","47.5","38","42","2","18","11.11","5","14","35.71","6","96","6.25","98","191","51.31"
"","Cedric Ralph","C","GUE","18.651","68","20","6","3","26","29","91","21.98","0.29","0.09","0.04","0.38","0.43","1.34","12.88","0.19","870.1","12.8","1.38","0.41","0.21","1.79","2.0","6.28","0.89","14.59","14.13","44.34","52.44","-2.43","42.11","40","55","8","15","53.33","4","22","18.18","8","54","14.81","23","37","62.16"
"","Mason Kohn","LW","SAG/OSH","20.37","64","13","12","7","25","32","111","11.71","0.2","0.19","0.11","0.39","0.5","1.73","13.83","0.22","760.72","11.89","1.03","0.95","0.55","1.97","2.52","8.75","1.09","14.38","14.2","46.64","51.11","1.61","50.0","34","34","1","17","5.88","6","35","17.14","6","59","10.17","130","241","53.94"
"","Maurizio Colella","LW","FLNT","20.488","67","14","11","6","25","31","172","8.14","0.21","0.16","0.09","0.37","0.46","2.57","15.15","0.23","1004.99","15.0","0.84","0.66","0.36","1.49","1.85","10.27","0.9","15.15","14.23","37.2","51.34","7.11","39.68","50","76","2","16","12.5","3","18","16.67","9","138","6.52","19","43","44.19"
"","Brady Hinz","RW","SAR/PBO","17.369","68","13","12","6","25","31","73","17.81","0.19","0.18","0.09","0.37","0.46","1.07","8.81","0.13","799.79","11.76","0.98","0.9","0.45","1.88","2.33","5.48","0.66","13.79","14.18","51.35","50.67","-8.31","45.36","44","53","3","15","20.0","5","13","38.46","5","45","11.11","43","93","46.24"
"","Cole Coskey","RW","SAG","18.292","68","19","6","5","25","30","124","15.32","0.28","0.09","0.07","0.37","0.44","1.82","11.15","0.16","823.93","12.12","1.38","0.44","0.36","1.82","2.18","9.03","0.81","14.33","14.26","46.52","51.39","1.13","46.58","34","39","6","13","46.15","2","20","10.0","11","91","12.09","95","229","41.48"
"","Brett Neumann","C","KGN","18.582","68","13","11","9","24","33","172","7.56","0.19","0.16","0.13","0.35","0.49","2.53","15.92","0.23","959.43","14.11","0.81","0.69","0.56","1.5","2.06","10.76","1.0","14.71","13.6","52.0","50.07","-4.26","50.0","47","47","2","18","11.11","6","32","18.75","5","122","4.1","424","767","55.28"
"","Cam Hillis","C","GUE","17.227","60","9","15","9","24","33","74","12.16","0.15","0.25","0.15","0.4","0.55","1.23","8.03","0.13","854.93","14.25","0.63","1.05","0.63","1.68","2.32","5.19","0.56","15.83","14.09","43.18","52.03","3.16","45.71","48","57","3","11","27.27","3","19","15.79","3","44","6.82","365","748","48.8"
"","Darian Pilon","LW","SBY","18.955","62","12","12","7","24","31","103","11.65","0.19","0.19","0.11","0.39","0.5","1.66","10.7","0.17","742.7","11.98","0.97","0.97","0.57","1.94","2.5","8.32","0.86","14.0","14.16","45.01","52.03","21.22","58.11","43","31","7","15","46.67","4","19","21.05","1","69","1.45","41","84","48.81"
"","Kenny Huether","RW","OSH","20.11","67","16","8","7","24","31","170","9.41","0.24","0.12","0.1","0.36","0.46","2.54","16.28","0.24","825.71","12.32","1.16","0.58","0.51","1.74","2.25","12.35","1.18","14.03","14.15","51.3","50.2","4.25","54.05","40","34","4","18","22.22","3","28","10.71","9","124","7.26","7","32","21.88"
"","Ryan Merkley","D","GUE","17.087","63","10","14","6","24","30","88","11.36","0.16","0.22","0.1","0.38","0.48","1.4","7.18","0.11","1148.67","18.23","0.52","0.73","0.31","1.25","1.57","4.6","0.38","14.66","14.05","43.6","51.17","-0.73","43.65","55","71","0","9","0.0","2","9","22.22","8","70","11.43","0","0","0.0"
"","Ty Dellandrea","C","FLNT","17.153","67","14","10","6","24","30","165","8.48","0.21","0.15","0.09","0.36","0.45","2.46","16.71","0.25","951.47","14.2","0.88","0.63","0.38","1.51","1.89","10.4","1.05","15.14","14.19","37.03","51.54","0.74","35.09","40","74","4","21","19.05","1","17","5.88","9","127","7.09","529","1038","50.96"
"","Alex Formenton","LW","LDN","18.007","48","18","6","5","24","29","110","16.36","0.38","0.12","0.1","0.5","0.6","2.29","14.64","0.31","694.46","14.47","1.56","0.52","0.43","2.07","2.51","9.5","1.26","14.74","14.22","52.66","48.66","-1.47","52.7","39","35","4","18","22.22","6","23","26.09","8","69","11.59","26","56","46.43"
"","Luke Boka","RW","WSR","18.262","64","13","10","9","23","32","102","12.75","0.2","0.16","0.14","0.36","0.5","1.59","12.68","0.2","881.46","13.77","0.88","0.68","0.61","1.57","2.18","6.94","0.86","15.1","14.37","51.47","50.34","-6.24","47.31","44","49","1","21","4.76","3","23","13.04","9","58","15.52","18","65","27.69"
"","MacKenzie Entwistle","RW","HAM","18.174","49","11","12","7","23","30","102","10.78","0.22","0.24","0.14","0.47","0.61","2.08","12.26","0.25","662.8","13.53","1.0","1.09","0.63","2.08","2.72","9.23","1.11","14.76","13.97","57.36","49.99","5.55","61.11","44","28","6","16","37.5","1","22","4.55","4","64","6.25","100","224","44.64"
"","Mathew MacDougall","LW","WSR","17.646","66","15","8","6","23","29","80","18.75","0.23","0.12","0.09","0.35","0.44","1.21","7.9","0.12","888.16","13.46","1.01","0.54","0.41","1.55","1.96","5.4","0.53","14.74","14.22","50.56","50.83","-7.09","46.24","43","50","1","10","10.0","7","18","38.89","7","52","13.46","30","81","37.04"
"","Blake Murray","C","SBY","16.197","57","13","10","6","23","29","84","15.48","0.23","0.18","0.11","0.4","0.51","1.47","9.17","0.16","712.3","12.5","1.1","0.84","0.51","1.94","2.44","7.08","0.77","13.8","14.02","43.6","53.68","3.92","47.44","37","41","2","12","16.67","3","20","15.0","8","52","15.38","258","520","49.62"
"","Brett McKenzie","C","OS/NB","20.512","64","15","8","5","23","28","186","8.06","0.23","0.12","0.08","0.36","0.44","2.91","16.38","0.26","924.39","14.44","0.97","0.52","0.32","1.49","1.82","12.07","1.06","14.96","14.15","51.1","50.88","-3.85","48.62","53","56","2","21","9.52","3","23","13.04","10","142","7.04","348","713","48.81"
"","Logan DeNoble","C","PBO","19.918","59","13","10","5","23","28","120","10.83","0.22","0.17","0.08","0.39","0.47","2.03","13.39","0.23","753.38","12.77","1.04","0.8","0.4","1.83","2.23","9.56","1.07","13.85","14.31","46.72","50.84","2.4","46.84","37","42","3","11","27.27","4","18","22.22","6","91","6.59","48","111","43.24"
"","Franco Sproviero","C","SAR","19.113","64","7","16","5","23","28","84","8.33","0.11","0.25","0.08","0.36","0.44","1.31","11.58","0.18","675.47","10.55","0.62","1.42","0.44","2.04","2.49","7.46","1.03","13.13","13.72","55.15","49.35","-1.91","55.71","39","31","2","14","14.29","3","25","12.0","2","45","4.44","266","503","52.88"
"","Keeghan Howdeshell","LW","SSM","19.557","61","11","12","5","23","28","102","10.78","0.18","0.2","0.08","0.38","0.46","1.67","11.1","0.18","763.83","12.52","0.86","0.94","0.39","1.81","2.2","8.01","0.87","14.23","14.02","63.62","47.31","6.23","66.23","51","26","3","14","21.43","4","17","23.53","4","71","5.63","44","119","36.97"
"","Mac Hollowell","D","SSM","18.971","63","9","13","10","22","32","90","10.0","0.14","0.21","0.16","0.35","0.51","1.43","5.74","0.09","1020.62","16.2","0.53","0.76","0.59","1.29","1.88","5.29","0.34","13.93","14.48","63.55","49.16","-4.71","60.19","65","43","1","6","16.67","1","5","20.0","7","79","8.86","0","0","0.0"
"","Ted Nichol","C","KGN","20.696","68","5","17","7","22","29","119","4.2","0.07","0.25","0.1","0.32","0.43","1.75","9.55","0.14","931.17","13.69","0.32","1.1","0.45","1.42","1.87","7.67","0.62","14.89","14.03","51.51","50.56","-21.41","38.14","37","60","1","11","9.09","1","12","8.33","3","96","3.12","210","414","50.72"
"","Alexey Toropchenko","RW","GUE","18.226","66","14","8","6","22","28","174","8.05","0.21","0.12","0.09","0.33","0.42","2.64","19.16","0.29","935.05","14.17","0.9","0.51","0.39","1.41","1.8","11.17","1.23","15.46","14.09","43.55","51.52","3.03","46.39","45","52","7","30","23.33","3","32","9.38","4","112","3.57","1","2","50.0"
"","Maxim Golod","LW","ER","17.076","61","9","13","5","22","27","102","8.82","0.15","0.21","0.08","0.36","0.44","1.67","12.79","0.21","768.88","12.6","0.7","1.01","0.39","1.72","2.11","7.96","1.0","14.21","13.99","45.05","49.95","1.37","47.62","40","44","5","25","20.0","1","13","7.69","3","64","4.69","6","12","50.0"
"","Liam Foudy","C","LDN","17.613","65","16","6","4","22","26","106","15.09","0.25","0.09","0.06","0.34","0.4","1.63","13.29","0.2","807.73","12.43","1.19","0.45","0.3","1.63","1.93","7.87","0.99","14.24","13.9","51.17","49.98","-9.82","44.59","33","41","4","23","17.39","5","17","29.41","7","66","10.61","98","211","46.45"
"","Max Grondin","C","SAG","17.2","66","11","11","4","22","26","92","11.96","0.17","0.17","0.06","0.33","0.39","1.39","11.39","0.17","806.22","12.22","0.82","0.82","0.3","1.64","1.93","6.85","0.85","14.04","14.04","45.99","51.6","4.64","49.35","38","39","2","25","8.0","3","15","20.0","6","52","11.54","326","626","52.08"
"","Connor Roberts","C","HAM/FLNT","17.564","66","13","9","3","22","25","104","12.5","0.2","0.14","0.05","0.33","0.38","1.58","10.34","0.16","925.81","14.03","0.84","0.58","0.19","1.43","1.62","6.74","0.67","15.06","14.18","40.39","52.11","-4.48","36.11","39","69","3","19","15.79","3","17","17.65","7","68","10.29","33","83","39.76"
"","Brad Chenier","LW","NB","18.653","66","14","8","3","22","25","106","13.21","0.21","0.12","0.05","0.33","0.38","1.61","11.18","0.17","849.63","12.87","0.99","0.56","0.21","1.55","1.77","7.49","0.79","14.47","14.06","49.01","50.02","5.82","52.27","46","42","3","8","37.5","6","20","30.0","5","78","6.41","11","24","45.83"
"","Isaac Nurse","RW","HAM","18.503","68","13","9","3","22","25","104","12.5","0.19","0.13","0.04","0.32","0.37","1.53","11.92","0.18","790.41","11.62","0.99","0.68","0.23","1.67","1.9","7.89","0.9","13.88","13.79","54.39","49.92","-1.65","56.16","41","32","6","20","30.0","4","27","14.81","3","57","5.26","5","15","33.33"
"","Joseph Garreffa","RW","KIT","18.103","68","6","15","16","21","37","79","7.59","0.09","0.22","0.24","0.31","0.54","1.16","8.45","0.12","955.83","14.06","0.38","0.94","1.0","1.32","2.32","4.96","0.53","14.44","14.28","54.38","49.79","-1.43","53.33","64","56","1","10","10.0","1","13","7.69","4","56","7.14","168","322","52.17"
"","Semyon Der-Arguchintsev","C","PBO","17.0","68","8","13","11","21","32","86","9.3","0.12","0.19","0.16","0.31","0.47","1.26","7.99","0.12","872.81","12.84","0.55","0.89","0.76","1.44","2.2","5.91","0.55","13.97","14.15","44.91","50.81","4.07","47.06","48","54","1","5","20.0","2","15","13.33","5","66","7.58","373","771","48.38"
"","Shane Bulitka","LW","SBY","18.188","67","9","12","9","21","30","78","11.54","0.13","0.18","0.13","0.31","0.45","1.16","9.59","0.14","816.15","12.18","0.66","0.88","0.66","1.54","2.21","5.73","0.71","13.9","13.99","43.72","50.7","7.0","47.83","44","48","1","12","8.33","2","17","11.76","6","49","12.24","401","709","56.56"
"","Kody Clark","RW","OTT","17.925","56","10","11","8","21","29","90","11.11","0.18","0.2","0.14","0.38","0.52","1.61","9.62","0.17","691.5","12.35","0.87","0.95","0.69","1.82","2.52","7.81","0.83","14.92","14.08","47.74","49.52","12.17","55.56","40","32","1","15","6.67","2","20","10.0","7","55","12.73","4","12","33.33"
"","Michael McLeod","C","MISS","19.614","38","7","14","7","21","28","86","8.14","0.18","0.37","0.18","0.55","0.74","2.26","13.35","0.35","611.37","16.09","0.69","1.37","0.69","2.06","2.75","8.44","1.31","15.56","14.14","50.72","50.48","-0.14","49.38","40","41","1","22","4.55","4","21","19.05","2","43","4.65","347","534","64.98"
"","Jake Henderson","RW","KIT/NB","20.589","68","11","10","7","21","28","128","8.59","0.16","0.15","0.1","0.31","0.41","1.88","13.99","0.21","871.34","12.81","0.76","0.69","0.48","1.45","1.93","8.81","0.96","14.29","14.4","50.46","49.23","0.45","52.87","46","41","5","24","20.83","1","20","5.0","5","84","5.95","25","57","43.86"
"","Logan Stanley","D","KIT","19.308","61","12","9","7","21","28","127","9.45","0.2","0.15","0.11","0.34","0.46","2.08","6.17","0.1","1234.05","20.23","0.58","0.44","0.34","1.02","1.36","6.17","0.3","13.57","14.52","53.46","49.8","-3.74","52.03","77","71","1","5","20.0","3","4","75.0","8","118","6.78","0","0","0.0"
"","Nick Robertson","C","PBO","16.011","62","10","11","1","21","22","88","11.36","0.16","0.18","0.02","0.34","0.35","1.42","8.88","0.14","746.31","12.04","0.8","0.88","0.08","1.69","1.77","7.07","0.71","13.29","13.8","42.66","50.52","-5.94","39.51","32","49","2","10","20.0","1","15","6.67","7","63","11.11","155","357","43.42"
"","Troy Lajeunesse","C","SBY/ER","20.323","60","11","9","9","20","29","74","14.86","0.18","0.15","0.15","0.33","0.48","1.23","7.28","0.12","822.46","13.71","0.8","0.66","0.66","1.46","2.12","5.4","0.53","14.51","14.1","44.85","49.93","-2.13","43.0","43","57","3","6","50.0","0","9","0.0","8","59","13.56","330","603","54.73"
"","Adam Liska","C","KIT","17.922","62","10","10","9","20","29","101","9.9","0.16","0.16","0.15","0.32","0.47","1.63","9.78","0.16","742.4","11.97","0.81","0.81","0.73","1.62","2.34","8.16","0.79","14.3","13.94","52.59","48.49","3.1","56.58","43","33","5","17","29.41","2","14","14.29","3","70","4.29","2","8","25.0"
"","Ryan Cranford","RW","KGN","19.436","68","14","6","8","20","28","171","8.19","0.21","0.09","0.12","0.29","0.41","2.51","15.03","0.22","908.6","13.36","0.92","0.4","0.53","1.32","1.85","11.29","0.99","14.76","13.97","50.08","50.49","-8.14","46.99","39","44","5","15","33.33","1","25","4.0","8","131","6.11","5","9","55.56"
"","Liam Hawel","C","GUE","18.412","62","10","10","8","20","28","85","11.76","0.16","0.16","0.13","0.32","0.45","1.37","8.25","0.13","813.85","13.13","0.74","0.74","0.59","1.47","2.06","6.27","0.61","14.71","14.29","43.81","51.64","5.04","48.31","43","46","5","11","45.45","2","12","16.67","3","62","4.84","382","728","52.47"
"","Danial Singer","RW","NIAG","18.596","67","13","7","8","20","28","109","11.93","0.19","0.1","0.12","0.3","0.42","1.63","12.23","0.18","751.2","11.21","1.04","0.56","0.64","1.6","2.24","8.71","0.98","13.85","14.36","51.99","48.44","9.26","57.14","40","30","4","20","20.0","2","21","9.52","7","68","10.29","1","4","25.0"
"","Kirill Nizhnikov","RW","BAR/SBY","17.465","63","6","14","6","20","26","123","4.88","0.1","0.22","0.1","0.32","0.41","1.95","11.34","0.18","800.93","12.71","0.45","1.05","0.45","1.5","1.95","9.21","0.85","13.85","13.9","47.87","50.58","-8.59","39.77","35","53","1","8","12.5","3","19","15.79","2","96","2.08","12","32","37.5"
"","DJ Busdeker","RW","SAG","17.974","68","9","11","5","20","25","147","6.12","0.13","0.16","0.07","0.29","0.37","2.16","16.05","0.24","889.53","13.08","0.61","0.74","0.34","1.35","1.69","9.92","1.08","14.65","14.07","45.92","49.5","3.43","48.19","40","43","3","22","13.64","2","27","7.41","4","98","4.08","47","101","46.53"
"","Givani Smith","RW","GUE/KIT","19.549","46","13","7","4","20","24","112","11.61","0.28","0.15","0.09","0.43","0.52","2.43","13.1","0.28","650.48","14.14","1.2","0.65","0.37","1.84","2.21","10.33","1.21","15.28","14.29","49.91","52.56","3.12","53.42","39","34","3","16","18.75","3","16","18.75","7","80","8.75","14","35","40.0"
"","Barret Kirwin","C","GUE","17.575","68","9","11","4","20","24","99","9.09","0.13","0.16","0.06","0.29","0.35","1.46","10.71","0.16","820.9","12.07","0.66","0.8","0.29","1.46","1.75","7.24","0.78","14.45","13.92","43.96","52.63","0.08","43.9","36","46","1","14","7.14","2","21","9.52","6","64","9.38","377","775","48.65"
"","Riley Damiani","C","KIT","17.49","64","12","8","4","20","24","131","9.16","0.19","0.12","0.06","0.31","0.38","2.05","15.01","0.23","818.88","12.8","0.88","0.59","0.29","1.47","1.76","9.6","1.1","14.8","14.65","52.73","49.78","-6.35","49.4","41","42","4","18","22.22","2","21","9.52","6","92","6.52","283","599","47.25"
"","Adam Timleck","RW","PBO","19.551","39","10","10","3","20","23","83","12.05","0.26","0.26","0.08","0.51","0.59","2.13","7.47","0.19","469.72","12.04","1.28","1.28","0.38","2.55","2.94","10.6","0.95","13.9","14.1","45.54","50.51","14.88","58.33","28","20","1","5","20.0","1","12","8.33","8","66","12.12","1","4","25.0"
"","Drake Pilon","RW","SBY","18.955","63","12","8","3","20","23","90","13.33","0.19","0.13","0.05","0.32","0.37","1.43","9.47","0.15","715.68","11.36","1.01","0.67","0.25","1.68","1.93","7.55","0.79","13.96","14.23","44.66","52.18","17.58","55.88","38","30","4","18","22.22","0","6","0.0","8","66","12.12","24","41","58.54"
"","Cade Robinson","RW","OS/ER","17.9","65","7","13","2","20","22","72","9.72","0.11","0.2","0.03","0.31","0.34","1.11","8.39","0.13","681.82","10.49","0.62","1.14","0.18","1.76","1.94","6.34","0.74","14.62","13.89","47.51","51.11","-11.34","42.42","28","38","2","12","16.67","3","13","23.08","2","47","4.26","9","23","39.13"
"","Damien Giroux","C","SAG","17.536","68","12","7","11","19","30","100","12.0","0.18","0.1","0.16","0.28","0.44","1.47","11.76","0.17","861.49","12.67","0.84","0.49","0.77","1.32","2.09","6.96","0.82","14.78","14.18","46.5","49.82","-1.44","44.71","38","47","3","16","18.75","4","16","25.0","5","68","7.35","370","747","49.53"
"","Ryan Roth","RW","SSM","17.156","68","12","7","7","19","26","92","13.04","0.18","0.1","0.1","0.28","0.38","1.35","9.12","0.13","781.85","11.5","0.92","0.54","0.54","1.46","2.0","7.06","0.7","15.05","14.14","64.63","49.11","8.84","70.13","54","23","6","17","35.29","2","18","11.11","4","57","7.02","2","6","33.33"
"","Nick McHugh","LW","KIT","18.588","66","10","9","5","19","24","73","13.7","0.15","0.14","0.08","0.29","0.36","1.11","8.25","0.13","673.99","10.21","0.89","0.8","0.45","1.69","2.14","6.5","0.73","13.9","14.16","51.81","48.35","-7.37","49.12","28","29","3","6","50.0","2","15","13.33","5","52","9.62","17","35","48.57"
"","Nate Schnarr","C","GUE","18.555","57","8","11","4","19","23","109","7.34","0.14","0.19","0.07","0.33","0.4","1.91","13.97","0.25","790.27","13.86","0.61","0.84","0.3","1.44","1.75","8.28","1.06","15.54","14.22","43.47","50.71","-3.4","41.86","36","50","2","18","11.11","3","18","16.67","3","73","4.11","182","375","48.53"
"","Joey Keane","D","BAR","18.207","62","7","11","15","18","33","111","6.31","0.11","0.18","0.24","0.29","0.53","1.79","5.7","0.09","1087.14","17.53","0.39","0.61","0.83","0.99","1.82","6.13","0.31","13.94","14.19","57.97","48.18","5.72","61.94","83","51","0","1","0.0","0","5","0.0","7","105","6.67","0","0","0.0"
"","Cam Dineen","D","SAR/NB","19.242","65","8","10","14","18","32","104","7.69","0.12","0.15","0.22","0.28","0.49","1.6","5.09","0.08","1165.1","17.92","0.41","0.51","0.72","0.93","1.65","5.36","0.26","14.03","14.08","50.89","50.98","1.2","51.47","70","66","0","2","0.0","2","5","40.0","6","97","6.19","0","0","0.0"
"","Alex Gritz","C","ER","17.0","67","12","6","10","18","28","93","12.9","0.18","0.09","0.15","0.27","0.42","1.39","9.99","0.15","835.56","12.47","0.86","0.43","0.72","1.29","2.01","6.68","0.72","14.11","13.67","45.42","49.66","-0.91","44.09","41","52","5","16","31.25","2","23","8.7","5","54","9.26","300","670","44.78"
"","Riley Stillman","D","HAM/OSH","19.521","62","5","13","10","18","28","93","5.38","0.08","0.21","0.16","0.29","0.45","1.5","4.63","0.07","1025.57","16.54","0.29","0.76","0.59","1.05","1.64","5.44","0.27","13.74","14.08","55.33","50.34","6.47","60.19","65","43","0","1","0.0","0","3","0.0","5","89","5.62","0","0","0.0"
"","Matt Brassard","D","OSH","19.105","67","7","11","8","18","26","140","5.0","0.1","0.16","0.12","0.27","0.39","2.09","6.5","0.1","1239.22","18.5","0.34","0.53","0.39","0.87","1.26","6.78","0.31","13.13","14.51","51.09","50.62","5.08","53.73","72","62","0","1","0.0","0","4","0.0","7","135","5.19","0","0","0.0"
"","Ryan McGregor","C","SAR","18.629","50","9","9","7","18","25","87","10.34","0.18","0.18","0.14","0.36","0.5","1.74","12.1","0.24","592.11","11.84","0.91","0.91","0.71","1.82","2.53","8.82","1.23","13.35","13.99","54.86","49.39","-1.71","54.29","38","32","3","13","23.08","4","31","12.9","2","43","4.65","365","690","52.9"
"","Tyler Rollo","LW","PBO/LDN","20.129","62","9","9","5","18","23","67","13.43","0.15","0.15","0.08","0.29","0.37","1.08","8.06","0.13","741.01","11.95","0.73","0.73","0.4","1.46","1.86","5.43","0.65","14.77","14.24","51.25","49.31","1.14","54.17","39","33","1","12","8.33","3","16","18.75","5","39","12.82","295","644","45.81"
"","Mitchell Hoelscher","LW","OTT","17.635","67","8","10","5","18","23","87","9.2","0.12","0.15","0.07","0.27","0.34","1.3","10.29","0.15","722.16","10.78","0.66","0.83","0.42","1.5","1.91","7.23","0.85","13.29","13.84","46.34","49.78","3.7","50.0","34","34","2","20","10.0","3","20","15.0","3","47","6.38","261","489","53.37"
"","Michael Little","LW","MISS","17.566","65","13","5","5","18","23","98","13.27","0.2","0.08","0.08","0.28","0.35","1.51","10.13","0.16","733.9","11.29","1.06","0.41","0.41","1.47","1.88","8.01","0.83","15.2","13.92","48.43","49.69","5.34","52.11","37","34","5","13","38.46","6","16","37.5","2","69","2.9","38","77","49.35"
"","Brandon Coe","RW","NB","15.79","63","10","8","5","18","23","68","14.71","0.16","0.13","0.08","0.29","0.37","1.08","7.18","0.11","689.04","10.94","0.87","0.7","0.44","1.57","2.0","5.92","0.63","14.13","13.85","48.22","50.44","3.41","51.61","32","30","1","13","7.69","5","12","41.67","4","43","9.3","3","8","37.5"
"","Eric Henderson","LW","OSH","19.398","66","7","11","4","18","22","103","6.8","0.11","0.17","0.06","0.27","0.33","1.56","11.54","0.17","765.29","11.6","0.55","0.86","0.31","1.41","1.72","8.08","0.9","13.46","13.76","50.66","50.0","0.52","51.35","38","36","4","16","25.0","0","11","0.0","3","76","3.95","46","104","44.23"
"","Jacob Cascagnette","C","MISS/OTT","20.485","64","9","9","4","18","22","80","11.25","0.14","0.14","0.06","0.28","0.34","1.25","7.66","0.12","706.79","11.04","0.76","0.76","0.34","1.53","1.87","6.79","0.65","13.68","13.84","46.51","50.8","-15.0","37.5","27","45","2","8","25.0","2","10","20.0","5","62","8.06","215","422","50.95"
"","Matt Hotchkiss","LW","GUE/KGN","19.606","68","13","5","4","18","22","102","12.75","0.19","0.07","0.06","0.26","0.32","1.5","12.42","0.18","845.55","12.43","0.92","0.35","0.28","1.28","1.56","7.24","0.88","14.78","13.95","50.35","50.53","-6.15","44.74","34","42","3","17","17.65","4","21","19.05","6","64","9.38","27","65","41.54"
"","C.J. Clarke","RW","FLNT","18.601","66","11","7","3","18","21","110","10.0","0.17","0.11","0.05","0.27","0.32","1.67","9.23","0.14","731.01","11.08","0.9","0.57","0.25","1.48","1.72","9.03","0.76","14.16","13.95","35.96","52.16","4.99","38.57","27","43","3","8","37.5","4","11","36.36","4","91","4.4","5","17","29.41"
"","Cole Tymkin","RW","LDN","18.448","58","7","11","2","18","20","56","12.5","0.12","0.19","0.03","0.31","0.34","0.97","6.21","0.11","662.01","11.41","0.63","1.0","0.18","1.63","1.81","5.08","0.56","14.63","14.04","51.9","49.41","-2.95","49.18","30","31","2","12","16.67","2","9","22.22","3","35","8.57","3","6","50.0"
"","James McEwan","C","GUE","20.504","64","9","8","10","17","27","194","4.64","0.14","0.12","0.16","0.27","0.42","3.03","12.88","0.2","896.77","14.01","0.6","0.54","0.67","1.14","1.81","12.98","0.86","14.49","13.95","44.19","51.73","2.31","45.98","40","47","3","15","20.0","3","22","13.64","3","157","1.91","186","342","54.39"
"","Kyle Potts","C","NB","19.308","61","8","9","7","17","24","88","9.09","0.13","0.15","0.11","0.28","0.39","1.44","11.25","0.18","703.38","11.53","0.68","0.77","0.6","1.45","2.05","7.51","0.96","14.09","13.82","48.4","49.59","2.45","50.79","32","31","3","16","18.75","2","19","10.53","3","53","5.66","382","754","50.66"
"","Owen Headrick","D","ER","20.063","64","8","9","6","17","23","113","7.08","0.12","0.14","0.09","0.27","0.36","1.77","6.73","0.11","1200.44","18.76","0.4","0.45","0.3","0.85","1.15","5.65","0.34","13.59","14.24","45.41","50.42","-2.44","43.48","60","78","0","5","0.0","0","6","0.0","8","102","7.84","1","2","50.0"
"","Brendan Harrogate","RW","MISS/OSH","19.587","54","9","8","5","17","22","100","9.0","0.17","0.15","0.09","0.31","0.41","1.85","9.95","0.18","668.18","12.37","0.81","0.72","0.45","1.53","1.98","8.98","0.89","13.75","14.2","50.38","49.63","5.64","55.38","36","29","3","13","23.08","3","12","25.0","3","75","4.0","7","11","63.64"
"","Adam McMaster","C","NB","17.558","64","5","12","5","17","22","103","4.85","0.08","0.19","0.08","0.27","0.34","1.61","9.81","0.15","778.38","12.16","0.39","0.92","0.39","1.31","1.7","7.94","0.76","14.35","13.59","49.2","50.39","-1.18","46.75","36","41","0","10","0.0","1","20","5.0","4","73","5.48","165","404","40.84"
"","Philip Tomasino","RW","NIAG","16.134","61","5","12","5","17","22","63","7.94","0.08","0.2","0.08","0.28","0.36","1.03","7.23","0.12","688.88","11.29","0.44","1.05","0.44","1.48","1.92","5.49","0.63","13.07","13.81","49.08","48.22","-9.21","43.84","32","41","3","12","25.0","0","11","0.0","2","40","5.0","138","297","46.46"
"","Danil Antropov","LW","OSH","16.737","59","10","7","5","17","22","54","18.52","0.17","0.12","0.08","0.29","0.37","0.92","7.31","0.12","682.2","11.56","0.88","0.62","0.44","1.5","1.93","4.75","0.64","13.6","13.95","51.28","48.62","-4.62","47.3","35","39","3","11","27.27","2","9","22.22","5","34","14.71","4","11","36.36"
