,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP,FOW,FOT,FOW%
370,Felipe Corbo,RW,PEI,18.156,97,13,5,8,18,26,156,8.09,0.13,0.045,0.085,0.18,0.265,1.635,13,40,32.86
371,Jean-Sebastien Fournier,D,PEI/CAP/DRU,19.648,78,6,5,15,11,26,107,3.095,0.045,0.09,0.105,0.13,0.24,1.32,1,3,16.665
372,Ryan Graves,D,PEI,16.822,130,5,10,10,15,25,116,4.705,0.035,0.075,0.075,0.11,0.195,0.875,0,2,0.0
373,Gabriel O'Connor,D,ROU,19.754,68,6,12,7,18,25,93,6.45,0.09,0.18,0.1,0.26,0.37,1.37,0,1,0.0
374,Gabriel Lemieux,D,SHA,19.965,63,6,8,11,14,25,112,5.36,0.1,0.13,0.17,0.22,0.4,1.78,0,1,0.0
375,Remi Blanchard,D,DRU,20.219,68,5,11,9,16,25,118,4.24,0.07,0.16,0.13,0.24,0.37,1.74,0,0,0.0
376,Louis-Marc Aubry,C,MTL,18.845,35,13,10,2,23,25,100,13.0,0.37,0.29,0.06,0.66,0.71,2.86,276,473,58.35
377,Robert Pelletier,RW,GAT/BAT,17.857,56,11,9,5,20,25,95,12.72,0.2,0.16,0.09,0.36,0.455,1.68,45,122,36.395
378,Etienne Salvail,LW,BAT/DRU,18.169,104,11,8,6,19,25,96,13.855,0.125,0.08,0.055,0.21,0.265,0.92,7,17,40.97
379,Alex Zafiris,C,LEW/GAT,18.52,107,6,12,7,18,25,70,8.33,0.055,0.11,0.07,0.17,0.23,0.655,267,715,37.375
380,Adam Zboril,C,BAT,17.052,57,9,11,4,20,24,108,8.33,0.16,0.19,0.07,0.35,0.42,1.89,96,222,43.24
381,Samuel Morin,D,RIM,16.679,108,4,12,8,16,24,94,3.125,0.045,0.115,0.08,0.16,0.24,0.935,0,0,0.0
382,Michael Santini,RW,DRU,20.562,28,7,12,5,19,24,52,13.46,0.25,0.43,0.18,0.68,0.86,1.86,7,17,41.18
383,Mike Thomas,LW,SNB,20.6,57,14,5,5,19,24,96,14.58,0.25,0.09,0.09,0.33,0.42,1.68,11,23,47.83
384,Pascal Amyot,D,HAL,20.693,65,3,9,12,12,24,119,2.52,0.05,0.14,0.18,0.18,0.37,1.83,1,2,50.0
385,Benjamin Laliberte,RW,GAT/VIC/BAC,18.371,76,8,7,9,15,24,88,16.343,0.165,0.032,0.06,0.2,0.26,1.022,17,46,10.365
386,Alexandre Tanguay,LW,RIM,17.834,97,10,7,6,17,23,85,12.235,0.11,0.07,0.06,0.18,0.24,0.89,47,127,35.1
387,Frederic Bergeron,LW,QUE,17.747,55,15,7,1,22,23,112,6.695,0.145,0.065,0.01,0.21,0.22,1.075,13,36,18.055
388,Felix Plouffe,C,BLB/CHI,18.547,93,5,8,10,13,23,83,6.0,0.05,0.085,0.105,0.14,0.245,0.89,489,973,50.5
389,Guillaume Naud,RW,VDO/VIC,17.785,63,6,6,11,12,23,86,6.98,0.1,0.1,0.17,0.19,0.37,1.37,14,37,37.84
390,Ted Stephens,C,MON,20.329,24,8,11,4,19,23,59,13.56,0.33,0.46,0.17,0.79,0.96,2.46,232,446,52.02
391,Owen Werthner,D,QUE,19.42,61,8,5,10,13,23,51,15.69,0.13,0.08,0.16,0.21,0.38,0.84,0,0,0.0
392,Jason Seed,D,SNB/GAT,19.885,140,2,7,14,9,23,103,5.0,0.045,0.088,0.152,0.132,0.28,0.798,4,10,14.285
393,Marcus Hinds,C,BLB,18.623,65,9,8,6,17,23,55,16.36,0.14,0.12,0.09,0.26,0.35,0.85,26,76,34.21
394,Kyle Campbell,RW,QUE/CAP,18.039,115,7,7,8,14,22,118,5.062,0.045,0.03,0.038,0.075,0.115,0.928,147,347,42.9
395,Vincent Marcoux,C,VIC,18.416,110,6,12,4,18,22,101,5.52,0.045,0.115,0.04,0.16,0.2,0.935,322,669,47.905
396,Ian Saab,D,LEW/SNB,19.852,126,5,12,5,17,22,168,2.17,0.028,0.103,0.05,0.125,0.175,1.495,0,1,0.0
397,Simon Darveau,RW,BAC/VIC/CAP,19.403,94,12,6,4,18,22,150,28.71,0.188,0.032,0.022,0.22,0.242,1.08,36,92,45.0
398,Jason Cameron,C,SNB,18.781,175,10,7,5,17,22,231,4.54,0.053,0.03,0.022,0.085,0.105,1.355,1148,2311,49.758
399,Simon Desbiens,LW,CHI/SHE,17.002,71,10,8,4,18,22,90,5.68,0.075,0.06,0.03,0.135,0.165,0.905,5,21,11.905
400,Clark Bishop,C,CAP,16.466,58,8,9,5,17,22,96,8.33,0.14,0.16,0.09,0.29,0.38,1.66,257,678,37.91
401,Philippe Fontaine,LW,MTL,19.568,60,11,5,6,16,22,69,15.94,0.18,0.08,0.1,0.27,0.37,1.15,10,26,38.46
402,Samuel Finn,D,LEW/VIC,20.123,111,1,11,9,12,21,82,1.11,0.01,0.105,0.08,0.115,0.2,0.745,2,2,50.0
403,Michael Abbott,D,PEI/SNB/GAT,17.553,98,6,6,9,12,21,70,7.665,0.06,0.06,0.095,0.12,0.21,0.71,0,0,0.0
404,Deverick Ottereyes,C,PEI,17.416,101,6,11,4,17,21,58,12.135,0.06,0.11,0.035,0.165,0.2,0.535,229,566,40.135
405,Jean-Simon Deslauriers,D,CAP/GAT,16.961,87,2,9,10,11,21,46,4.48,0.02,0.105,0.115,0.13,0.245,0.53,6,14,23.075
406,Mathieu Lavallee,RW,QUE,18.627,112,10,5,6,15,21,102,10.675,0.09,0.04,0.045,0.13,0.175,0.875,5,14,59.09
407,Marc-Antoine Goyette,D,SHA,19.602,51,3,12,5,15,20,69,2.54,0.035,0.13,0.145,0.165,0.305,1.64,0,0,0.0
408,Carl Neill,D,SHE,16.195,61,3,8,9,11,20,74,4.05,0.05,0.13,0.15,0.18,0.33,1.21,0,0,0.0
409,Jonathan Parisien,D,LEW/BAC/HAL,19.764,69,3,5,12,8,20,69,2.24,0.025,0.04,0.09,0.06,0.155,0.765,2,3,33.335
410,Taylor MacDougall,C,CAP,20.392,28,9,9,2,18,20,82,10.98,0.32,0.32,0.07,0.64,0.71,2.93,291,554,52.53
411,Joey Ratelle,LW,DRU,16.471,63,7,7,6,14,20,78,8.97,0.11,0.11,0.1,0.22,0.32,1.24,3,6,50.0
412,Redgie Bois,D,ROU,17.534,102,7,4,9,11,20,82,7.3,0.06,0.04,0.075,0.1,0.18,0.755,0,1,0.0
413,Dominic Talbot-Tassi,D,DRU/SHE,18.078,69,5,11,4,16,20,64,3.97,0.04,0.2,0.03,0.24,0.27,0.61,0,0,0.0
414,Dylan C. Capstick,D,PEI,18.225,69,5,6,8,11,19,83,7.74,0.085,0.05,0.11,0.135,0.245,1.12,0,0,0.0
415,Mitchell Deruelle,C,MON,18.486,41,8,3,8,11,19,72,10.593,0.175,0.05,0.135,0.225,0.36,1.355,41,78,42.66
416,Brett Hester,LW,VDO,18.129,92,10,3,6,13,19,69,14.52,0.11,0.035,0.06,0.14,0.205,0.765,12,25,47.725
417,Shawn Morton-Boutin,D,VDO,20.6,48,6,5,8,11,19,93,6.45,0.12,0.1,0.17,0.23,0.4,1.94,2,6,33.33
418,Dale Deon,D,RIM/SHA,18.782,51,9,5,5,14,19,67,13.43,0.18,0.1,0.1,0.27,0.37,1.31,0,1,0.0
419,Matthew Brown,C,QUE,19.557,63,5,11,3,16,19,111,4.5,0.08,0.17,0.05,0.25,0.3,1.76,489,928,52.69
420,Anthony Taylor,RW,VDO,19.666,59,13,2,4,15,19,71,18.31,0.22,0.03,0.07,0.25,0.32,1.2,8,31,25.81
421,Thomas Flynn,RW,MON,18.058,69,5,7,6,12,18,85,3.245,0.04,0.06,0.095,0.1,0.195,1.085,371,768,45.755
422,Alexandre Leclerc,D,ROU,17.81,162,2,10,6,12,18,87,3.565,0.015,0.045,0.045,0.065,0.105,0.492,0,0,0.0
423,Olivier Daoust,LW,MON/GAT,18.307,82,9,4,5,13,18,116,7.79,0.11,0.05,0.05,0.16,0.21,1.435,7,18,34.42
424,Gerrad Grant,C,HAL,20.428,61,7,6,5,13,18,109,6.42,0.11,0.1,0.08,0.21,0.3,1.79,112,273,41.03
425,Michael Rheaume,LW,VIC,17.931,32,10,3,5,13,18,56,17.86,0.31,0.09,0.16,0.41,0.56,1.75,1,7,14.29
426,Deric Boudreau,C,GAT,18.664,54,4,10,4,14,18,44,9.09,0.07,0.19,0.07,0.26,0.33,0.81,120,221,54.3
427,Myles McGurty,D,MON/BAT/CHI,18.046,95,3,13,2,16,18,53,5.63,0.03,0.14,0.02,0.17,0.19,0.56,2,5,25.0
428,Jan Kostalek,D,RIM,17.577,48,5,10,3,15,18,82,6.1,0.1,0.21,0.06,0.31,0.38,1.71,0,0,0.0
429,Francis Perron,LW,ROU,16.411,57,7,7,4,14,18,65,10.77,0.12,0.12,0.07,0.25,0.32,1.14,202,459,44.01
430,Olivier LeBlanc,D,SNB,16.578,60,4,7,7,11,18,76,5.26,0.07,0.12,0.12,0.18,0.3,1.27,0,0,0.0
431,Felix Bergeron,RW,GAT/CAP,19.084,68,10,6,2,16,18,52,29.21,0.305,0.05,0.015,0.355,0.37,0.95,1,3,25.0
432,David Weckworth,D,GAT/SNB,18.538,143,1,7,10,8,18,89,1.088,0.005,0.055,0.065,0.06,0.125,0.645,1,3,25.0
433,Matt Provost,D,MTL/BLB,18.906,111,5,7,6,12,18,96,5.085,0.04,0.06,0.05,0.105,0.155,0.875,4,13,36.11
434,Patrick Walsh,LW,QUE/BAT,17.656,121,9,7,2,16,18,100,8.222,0.088,0.088,0.012,0.175,0.185,1.022,125,342,35.095
435,Ludovic Kabambi,LW,BAT,17.48,64,7,7,4,14,18,103,3.465,0.055,0.055,0.035,0.115,0.15,1.165,0,4,0.0
436,Jean-Francois Grenier C.,D,ROU,17.918,87,6,5,6,11,17,94,7.325,0.075,0.05,0.1,0.125,0.23,1.04,0,2,0.0
437,Napessis Andre,D,CHI/DRU,18.307,86,5,7,5,12,17,56,8.895,0.06,0.09,0.05,0.15,0.205,0.665,0,0,0.0
438,Justin Guenette,D,ROU,16.819,96,3,6,8,9,17,56,4.84,0.025,0.055,0.09,0.085,0.17,0.605,1,1,50.0
439,Noah Zilbert,RW,SNB,17.202,67,8,4,5,12,17,77,10.39,0.12,0.06,0.07,0.18,0.25,1.15,40,93,43.01
440,Michael Lyle,LW,BAT/CAP,16.619,84,5,8,4,13,17,118,4.28,0.055,0.065,0.045,0.12,0.17,1.28,231,467,45.055
441,Marcus Cuomo,LW,SNB,17.085,63,6,8,3,14,17,60,10.0,0.1,0.13,0.05,0.22,0.27,0.95,181,415,43.61
442,Austyn Hardie,D,HAL,18.073,125,1,6,10,7,17,69,1.22,0.005,0.045,0.075,0.055,0.13,0.545,0,0,0.0
443,Conor Garland,RW,MON,16.515,26,6,9,2,15,17,44,13.64,0.23,0.35,0.08,0.58,0.65,1.69,1,8,12.5
444,Janos Hari,LW,MTL/ROU,18.369,46,4,9,4,13,17,81,4.94,0.09,0.2,0.09,0.28,0.37,1.76,178,346,51.45
445,Grant West,RW,MON/SNB,19.144,55,6,6,5,12,17,51,6.0,0.06,0.06,0.05,0.115,0.165,0.645,1,8,6.25
446,Mickael Beauregard,D,GAT/CHI,17.44,115,2,7,7,9,16,59,3.565,0.015,0.055,0.07,0.07,0.145,0.51,0,0,0.0
447,Jonathan Delorme,D,DRU/ROU/BAT,18.324,97,3,6,7,9,16,64,4.235,0.028,0.053,0.072,0.08,0.152,0.605,8,29,13.795
448,Brandon Lesway,RW,SHE,18.481,53,6,3,7,9,16,55,10.91,0.11,0.06,0.13,0.17,0.3,1.04,14,37,37.84
449,Vladislav Lysenko,D,SHE,17.514,66,7,1,8,8,16,96,7.29,0.11,0.02,0.12,0.12,0.24,1.45,0,0,0.0
450,Frank Schumacher,D,SHA,18.927,26,6,3,7,9,16,69,8.7,0.23,0.12,0.27,0.35,0.62,2.65,0,0,0.0
451,Zachary Evans-Renaud,D,LEW/GAT,19.06,44,4,6,6,10,16,62,6.915,0.105,0.135,0.1,0.245,0.345,1.47,0,0,0.0
452,Cody Linteau,LW,GAT/PEI,17.914,58,6,6,4,12,16,53,11.32,0.1,0.1,0.07,0.21,0.28,0.91,16,52,30.77
453,Joshua Desmond,D,HAL,17.856,56,5,5,6,10,16,70,3.675,0.05,0.05,0.06,0.095,0.155,0.905,0,0,0.0
454,Julien Tremblay,RW,DRU/BAC,18.714,42,11,3,2,14,16,83,13.25,0.26,0.07,0.05,0.33,0.38,1.98,5,12,41.67
455,Loic Leduc,D,CAP,17.505,139,3,7,6,10,16,81,3.398,0.015,0.045,0.038,0.058,0.09,0.638,0,1,0.0
456,Jack Nevins,LW,PEI,18.993,51,8,3,4,11,15,86,9.3,0.16,0.06,0.08,0.22,0.29,1.69,5,13,38.46
457,Zachary Shannon,D,LEW/CAP,18.425,62,2,8,5,10,15,59,1.785,0.02,0.255,0.045,0.27,0.315,0.79,0,0,0.0
458,Brett Malone,RW,MON/SNB/CAP,17.407,131,9,4,2,13,15,147,7.385,0.068,0.032,0.012,0.1,0.115,1.22,47,97,60.528
459,Eliezer Sherbatov,LW,MTL/BAC,18.935,58,6,4,5,10,15,91,6.59,0.1,0.07,0.09,0.17,0.26,1.57,77,180,42.78
460,Alex Filiatrault,D,VDO/VIC,18.907,120,5,4,6,9,15,65,7.587,0.035,0.018,0.055,0.053,0.112,0.5,1,1,25.0
461,Alexandre Lemieux,C,CHI/BLB,18.246,25,7,6,2,13,15,54,7.145,0.165,0.245,0.05,0.41,0.46,1.79,61,120,49.83
462,Olivier Dallaire,D,VDO,19.388,107,4,5,6,9,15,100,3.03,0.035,0.05,0.055,0.085,0.14,0.925,0,0,0.0
463,Mitchell Maynard,RW,SHA,18.88,99,4,7,4,11,15,72,5.715,0.045,0.085,0.045,0.13,0.175,0.775,47,83,60.54
464,Olivier Knight-Rouleau,C,GAT,18.021,38,7,4,4,11,15,39,17.95,0.18,0.11,0.11,0.29,0.39,1.03,113,227,49.78
465,Jacob Conrad,LW,GAT,18.77,96,7,1,7,8,15,65,9.5,0.075,0.01,0.075,0.085,0.155,0.68,3,4,37.5
466,Sawyer Hannay,D,HAL/VIC,19.274,144,0,11,4,11,15,115,0.0,0.0,0.08,0.035,0.08,0.115,0.798,6,13,25.0
467,Wes Herrett,D,CAP/PEI/GAT,18.627,128,2,7,6,9,15,56,2.855,0.015,0.055,0.05,0.07,0.12,0.435,0,4,0.0
468,Kris Hodge,C,MON/SHA,16.928,42,6,7,1,13,14,61,9.84,0.14,0.17,0.02,0.31,0.33,1.45,146,310,47.1
469,Loik Leveille,D,BAC/CHI,15.973,52,4,6,4,10,14,60,6.67,0.08,0.12,0.08,0.19,0.27,1.15,0,0,0.0
470,Christian Marti,D,BLB,19.467,46,5,2,7,7,14,64,7.81,0.11,0.04,0.15,0.15,0.3,1.39,0,0,0.0
471,Yasin Cisse,RW,BLB,20.515,27,8,5,1,13,14,58,13.79,0.3,0.19,0.04,0.48,0.52,2.15,3,15,20.0
472,Vincent Boudreau-Plouffe,RW,CAP,17.925,64,4,5,5,9,14,82,4.88,0.06,0.08,0.08,0.14,0.22,1.28,230,462,49.78
473,Pierrick Martel,C,BAC,19.015,14,8,4,2,12,14,43,18.6,0.57,0.29,0.14,0.86,1.0,3.07,195,375,52.0
474,Alexandre Sills,C,SHE,17.534,65,5,1,8,6,14,39,12.82,0.08,0.02,0.12,0.09,0.22,0.6,268,625,42.88
475,Alexandre Cote,C,SHA/HAL,18.482,46,8,3,3,11,14,38,11.11,0.095,0.035,0.035,0.13,0.165,0.755,61,101,59.03
476,Brandon Shea,C,MON/QUE,16.712,59,5,6,3,11,14,81,8.225,0.105,0.09,0.055,0.195,0.255,1.315,231,485,45.215
477,Alexandre Larouche,LW,BAC,17.58,63,5,4,5,9,14,69,7.25,0.08,0.06,0.08,0.14,0.22,1.1,2,6,33.33
478,Alex Souligny,RW,HAL,17.347,52,5,5,4,10,14,62,8.06,0.1,0.1,0.08,0.19,0.27,1.19,6,10,60.0
479,Julien Bahl,D,BLB,16.592,62,0,6,8,6,14,41,0.0,0.0,0.1,0.13,0.1,0.23,0.66,0,1,0.0
480,Luke St-Amand,C,CHI/VIC,17.713,42,8,3,3,11,14,49,12.955,0.138,0.05,0.05,0.188,0.238,0.848,2,9,12.5
481,Maxime Levesque,RW,CHI,18.383,99,3,5,5,8,13,54,5.45,0.03,0.055,0.045,0.085,0.13,0.595,90,230,40.525
482,Peter Angelopoulos,LW,ROU,17.38,37,7,3,3,10,13,51,13.73,0.19,0.08,0.08,0.27,0.35,1.38,4,11,36.36
483,Guillaume Rousseau,D,QUE/BAT/VIC/GAT,20.086,91,1,4,8,5,13,32,3.335,0.015,0.05,0.08,0.065,0.145,0.36,2,5,25.0
484,Charles Guevremont,C,CHI/CAP,17.67,66,6,1,6,7,13,66,9.09,0.09,0.02,0.09,0.11,0.2,1.0,87,201,43.28
485,Stephen Midensky,D,QUE/CAP,18.421,58,1,5,7,6,13,28,3.57,0.02,0.09,0.12,0.1,0.22,0.48,2,5,40.0
486,Mason Gray,LW,VDO/SHA,17.18,54,9,4,0,13,13,51,9.185,0.085,0.04,0.0,0.125,0.125,0.97,0,2,0.0
487,Vincent Montreuil,RW,QUE,17.858,58,7,3,3,10,13,46,15.835,0.12,0.08,0.08,0.205,0.29,0.775,0,4,0.0
488,Samuel Roussy,D,MON/CHI,18.204,112,4,6,2,10,12,85,6.25,0.04,0.055,0.02,0.09,0.105,0.75,2,2,100.0
489,Gabriel Gagnon,LW,CHI,18.177,44,8,3,1,11,12,73,10.96,0.18,0.07,0.02,0.25,0.27,1.66,0,6,0.0
490,Nathan Yetman,C,PEI,16.411,52,4,4,4,8,12,43,9.3,0.08,0.08,0.08,0.15,0.23,0.83,65,148,43.92
491,Jeremy Auger,C,DRU,16.469,68,4,6,2,10,12,61,6.56,0.06,0.09,0.03,0.15,0.18,0.9,241,506,47.63
492,Vincent Deslauriers,C,SHE,15.844,55,6,6,0,12,12,51,11.76,0.11,0.11,0.0,0.22,0.22,0.93,20,45,44.44
493,Duncan MacIntyre,D,QUE,16.655,43,1,4,7,5,12,26,3.85,0.02,0.09,0.16,0.12,0.28,0.6,0,0,0.0
494,Lucas Grundy,D,RIM,19.686,42,4,1,7,5,12,31,12.9,0.1,0.02,0.17,0.12,0.29,0.74,0,0,0.0
495,Brayden Wood,D,LEW/MON,17.467,80,2,6,4,8,12,41,26.925,0.072,0.112,0.04,0.185,0.225,0.458,5,13,9.615
496,Vincent Blanchette,C,CHI/DRU/SHE,18.724,72,2,6,4,8,12,54,1.0,0.008,0.1,0.015,0.108,0.122,0.518,331,671,41.045
497,Alexandre Gosselin,D,BAT,16.901,69,6,1,5,7,12,63,4.84,0.045,0.01,0.04,0.055,0.095,0.585,0,0,0.0
498,Bohumil Jank,D,VIC,18.193,20,0,7,5,7,12,26,0.0,0.0,0.35,0.25,0.35,0.6,1.3,0,0,0.0
499,Samuel Robert,D,BAT,17.813,89,1,2,9,3,12,55,1.39,0.015,0.02,0.11,0.035,0.14,0.68,0,0,0.0
500,Aaron Hoyles,D,BLB,17.323,117,1,6,5,7,12,82,1.925,0.01,0.055,0.045,0.065,0.105,0.68,0,0,0.0
501,Maxim Kazakov,LW,ROU,17.471,51,7,1,4,8,12,63,11.11,0.14,0.02,0.08,0.16,0.24,1.24,1,1,100.0
502,Alex Lemieux,RW,MTL/HAL,17.72,46,3,7,2,10,12,62,4.84,0.07,0.15,0.04,0.22,0.26,1.35,4,8,50.0
503,Dominik Schlumpf,D,SHA,19.538,56,2,4,6,6,12,48,4.17,0.04,0.07,0.11,0.11,0.21,0.86,0,0,0.0
504,Daniel Tanel,D,BAT,19.798,65,3,3,5,6,11,45,6.67,0.05,0.05,0.08,0.09,0.17,0.69,0,3,0.0
505,Carl Marois,LW,BAT/VIC,16.542,61,8,0,3,8,11,61,18.64,0.16,0.0,0.025,0.16,0.19,0.91,1,4,50.0
506,Danny Chiasson,RW,BAT/BAC/SNB,18.476,52,2,2,7,4,11,47,5.935,0.095,0.02,0.22,0.12,0.335,1.305,32,52,59.175
507,Andrew Meredith,C,BAC/VIC/BAT,17.585,64,4,3,4,7,11,54,5.405,0.055,0.042,0.055,0.098,0.158,0.772,247,495,44.012
508,Julien Levasseur,D,DRU/RIM,18.935,44,3,5,3,8,11,49,6.12,0.07,0.11,0.07,0.18,0.25,1.11,0,0,0.0
509,Charles-Antoine Roy,LW,RIM/VIC,18.645,68,9,2,0,11,11,49,18.37,0.13,0.03,0.0,0.16,0.16,0.72,4,8,50.0
510,Spencer MacDonald,D,SNB,18.95,65,3,4,4,7,11,51,3.06,0.025,0.275,0.03,0.3,0.33,0.89,0,4,0.0
511,Scott Carrier,D,CHI,16.674,58,1,2,8,3,11,26,3.85,0.02,0.03,0.14,0.05,0.19,0.45,0,0,0.0
512,Andreas Tsogkas,C,SNB,19.091,57,3,1,7,4,11,86,3.49,0.05,0.02,0.12,0.07,0.19,1.51,30,72,41.67
513,Raphael Maheux,D,SHA,16.274,53,2,2,7,4,11,44,4.55,0.04,0.04,0.13,0.08,0.21,0.83,0,0,0.0
514,Phil Pietroniro,D,SHA,18.306,41,6,3,2,9,11,57,10.53,0.15,0.07,0.05,0.22,0.27,1.39,0,1,0.0
515,Dominik Rehak,C,VIC,17.673,48,6,3,2,9,11,42,14.29,0.12,0.06,0.04,0.19,0.23,0.88,30,85,35.29
516,Lukas Balmelli,C,DRU,18.7,55,5,4,2,9,11,59,8.47,0.09,0.07,0.04,0.16,0.2,1.07,295,682,43.26
517,Mathieu Ayotte,RW,VIC,16.414,32,6,2,3,8,11,35,17.14,0.19,0.06,0.09,0.25,0.34,1.09,0,0,0.0
518,Jurij Repe,D,SNB,17.996,38,3,4,4,7,11,47,6.38,0.08,0.11,0.11,0.18,0.29,1.24,2,9,22.22
519,Alexandre Chenier-Allard,D,PEI,17.528,51,0,7,3,7,10,39,0.0,0.0,0.075,0.03,0.075,0.105,0.405,2,4,25.0
520,Anthony Gingras,D,QUE/BAT,16.482,75,3,2,5,5,10,56,10.335,0.045,0.035,0.045,0.075,0.125,0.605,1,1,50.0
521,Pier-Olivier GrandMaison,RW,BLB,18.166,30,5,2,3,7,10,26,18.335,0.32,0.035,0.055,0.355,0.41,1.855,0,1,0.0
522,Simon Desmarais,D,HAL/QUE/CAP/ROU,17.735,110,2,4,4,6,10,37,2.082,0.012,0.022,0.022,0.032,0.055,0.252,0,2,0.0
523,Jean-Laurence Beauchemin,D,MTL/PEI,19.571,63,4,4,2,8,10,68,5.88,0.06,0.06,0.03,0.13,0.16,1.08,2,3,66.67
524,E.J. Faust,C,BLB,18.574,57,2,3,5,5,10,46,4.35,0.04,0.05,0.09,0.09,0.18,0.81,6,31,19.35
525,Jamie MacIntyre,LW,PEI,19.395,48,4,3,3,7,10,41,9.76,0.08,0.06,0.06,0.15,0.21,0.85,66,139,47.48
526,Adam Jones,LW,VDO,18.706,56,3,6,1,9,10,47,3.19,0.025,0.055,0.01,0.08,0.09,0.425,0,0,0.0
527,Patrik Koys,RW,SHA,16.896,46,2,6,2,8,10,34,5.88,0.04,0.13,0.04,0.17,0.22,0.74,1,3,33.33
528,William Plourde,D,VIC,19.499,56,2,5,3,7,10,31,6.45,0.04,0.09,0.05,0.12,0.18,0.55,1,3,33.33
529,Etienne St-Germain,D,VIC,19.398,47,3,3,4,6,10,42,7.14,0.06,0.06,0.09,0.13,0.21,0.89,0,0,0.0
530,Gabriel Slight,RW,ROU,17.232,48,6,4,0,10,10,38,15.79,0.12,0.08,0.0,0.21,0.21,0.79,0,2,0.0
531,Cole Murphy,C,CAP,17.142,80,2,6,2,8,10,50,4.01,0.025,0.07,0.03,0.095,0.125,0.64,15,26,61.875
532,Derek Sheppard,LW,GAT,18.319,32,8,2,0,10,10,56,14.29,0.25,0.06,0.0,0.31,0.31,1.75,1,3,33.33
533,Alexandre Boivin,C,QUE,17.873,36,3,2,5,5,10,34,8.82,0.08,0.06,0.14,0.14,0.28,0.94,108,235,45.96
534,Stephen Johnson,C,MON,17.638,53,3,5,2,8,10,46,6.52,0.06,0.09,0.04,0.15,0.19,0.87,132,268,49.25
535,Timothe Simard,RW,VDO/CAP,15.967,51,3,4,3,7,10,55,5.45,0.06,0.08,0.06,0.14,0.2,1.08,148,280,52.86
536,Spencer Metcalfe,D,CAP,19.888,59,3,5,1,8,9,65,4.62,0.05,0.08,0.02,0.14,0.15,1.1,1,1,100.0
537,Nick Parker,C,CAP,17.243,56,3,5,1,8,9,62,4.84,0.05,0.09,0.02,0.14,0.16,1.11,64,164,39.02
538,Pierre-Alexandre Ouellet,LW,RIM/BAC,18.481,38,3,4,2,7,9,42,7.14,0.08,0.11,0.05,0.18,0.24,1.11,196,458,42.79
539,Devon Oliver-Dares,RW,SNB,17.604,43,4,2,3,6,9,31,9.772,0.085,0.05,0.053,0.135,0.188,0.628,8,18,39.615
540,Jordan Bernier,LW,GAT,19.45,19,5,3,1,8,9,25,20.0,0.26,0.16,0.05,0.42,0.47,1.32,12,23,52.17
541,Cedric LeBlanc,RW,MON/QUE,18.042,78,4,5,0,9,9,75,3.57,0.035,0.04,0.0,0.075,0.075,0.975,18,40,44.155
542,Emeric Hudon,RW,SHA,17.575,28,7,1,1,8,9,40,8.975,0.14,0.02,0.02,0.16,0.18,0.945,3,5,30.0
543,Michael Ortika,C,PEI,17.312,65,5,3,1,8,9,51,9.8,0.08,0.05,0.02,0.12,0.14,0.78,244,552,44.2
544,Tristan Pomerleau,D,VIC,16.233,53,2,4,3,6,9,35,5.71,0.04,0.08,0.06,0.11,0.17,0.66,1,1,100.0
545,Antoine Venne,RW,PEI,17.241,64,2,6,1,8,9,49,4.125,0.03,0.1,0.015,0.13,0.15,0.765,8,23,35.385
546,Matthew Highmore,C,SNB,16.551,30,4,5,0,9,9,48,8.33,0.13,0.17,0.0,0.3,0.3,1.6,188,351,53.56
547,David Bedard,D,BLB,17.279,31,2,5,2,7,9,16,12.5,0.06,0.16,0.06,0.23,0.29,0.52,1,1,100.0
548,Simon Fortier,RW,RIM,17.66,55,4,2,3,6,9,45,8.89,0.07,0.04,0.05,0.11,0.16,0.82,2,8,25.0
549,Blake Millman,LW,CAP/QUE,18.817,128,6,1,2,7,9,51,11.718,0.05,0.01,0.02,0.057,0.073,0.402,3,8,58.332
550,William Couture,C,SHE,17.575,64,3,2,4,5,9,39,7.69,0.05,0.03,0.06,0.08,0.14,0.61,160,355,45.07
551,Adrian Saxrud-Danielsen,D,DRU,18.965,27,1,2,5,3,8,24,4.17,0.04,0.07,0.19,0.11,0.3,0.89,0,0,0.0
552,Hubert Lamarre,C,QUE,16.874,60,2,3,3,5,8,39,2.78,0.02,0.09,0.09,0.11,0.2,0.555,253,483,61.16
553,Alexis D'Aoust,RW,SHA,16.452,57,3,3,2,6,8,35,8.57,0.05,0.05,0.04,0.11,0.14,0.61,0,2,0.0
554,Dexter Weber,D,DRU,16.772,54,2,5,1,7,8,36,5.56,0.04,0.09,0.02,0.13,0.15,0.67,0,0,0.0
555,Tomas Torok,RW,DRU/SHE,17.246,23,4,3,1,7,8,33,12.12,0.17,0.13,0.04,0.3,0.35,1.43,1,4,25.0
556,Felix Caron,C,ROU,17.577,38,5,1,2,6,8,28,17.86,0.13,0.03,0.05,0.16,0.21,0.74,17,43,39.53
557,Jacob Sweeney,D,VIC/MON,17.044,72,2,1,5,3,8,38,2.78,0.015,0.01,0.085,0.025,0.11,0.395,0,0,0.0
558,Alexis Vanier,D,BAC,16.737,53,0,7,1,7,8,26,0.0,0.0,0.13,0.02,0.13,0.15,0.49,0,1,0.0
