"#","Name","Pos","Team","Age","GP","G","A1","A2","P1","P","Sh","Sh%","G/GP","A1/GP","A2/GP","P1/GP","P/GP","Sh/GP","xG","xG/GP","HD G","HD Sh","HD Sh%","MD G","MD Sh","MD Sh%","LD G","LD Sh","LD Sh%","FOW","FOT","FOW%"
"","Owen Headrick","D","ER","19.064","26","4","1","3","5","8","35","11.43","0.15","0.04","0.12","0.19","0.31","1.35","1.48","0.06","1","1","100.0","0","0","0.0","3","34","8.82","0","0","0.0"
"","Calvin Martin","LW","SSM","17.0","39","4","1","2","5","7","26","15.38","0.1","0.03","0.05","0.13","0.18","0.67","2.56","0.07","3","7","42.86","0","3","0.0","1","16","6.25","1","4","25.0"
"","Nolan Gardiner","C","OTT","18.018","47","2","3","2","5","7","22","9.09","0.04","0.06","0.04","0.11","0.15","0.47","2.46","0.05","0","2","0.0","2","7","28.57","0","13","0.0","7","19","36.84"
"","Cameron Lizotte","D","ER/BAR","19.061","49","2","3","2","5","7","41","4.88","0.04","0.06","0.04","0.1","0.14","0.84","1.89","0.04","0","1","0.0","0","2","0.0","2","38","5.26","1","2","50.0"
"","Robert Proner","D","SAG/BAR","17.514","50","2","3","1","5","6","50","4.0","0.04","0.06","0.02","0.1","0.12","1.0","2.11","0.04","0","1","0.0","0","2","0.0","2","47","4.26","0","0","0.0"
"","Justin Pringle","LW","KGN","16.523","63","3","2","1","5","6","65","4.62","0.05","0.03","0.02","0.08","0.1","1.03","5.29","0.08","1","3","33.33","2","12","16.67","0","50","0.0","7","17","41.18"
"","Rhys Forhan","C","NB","16.663","44","2","3","1","5","6","24","8.33","0.05","0.07","0.02","0.11","0.14","0.55","2.24","0.05","1","6","16.67","0","3","0.0","1","15","6.67","20","50","40.0"
"","Dane Johnstone","RW","FLNT","18.536","35","0","5","0","5","5","33","0.0","0.0","0.14","0.0","0.14","0.14","0.94","3.99","0.11","0","5","0.0","0","8","0.0","0","20","0.0","16","32","50.0"
"","Austin McEneny","D","WSR","19.434","60","1","3","14","4","18","61","1.64","0.02","0.05","0.23","0.07","0.3","1.02","2.51","0.04","0","0","0.0","1","2","50.0","0","59","0.0","1","1","100.0"
"","Peter Stratis","D","OTT","16.66","49","1","3","11","4","15","40","2.5","0.02","0.06","0.22","0.08","0.31","0.82","1.75","0.04","0","0","0.0","0","2","0.0","1","38","2.63","0","1","0.0"
"","Jesse Saban","D","HAM/NB","19.669","61","0","4","7","4","11","55","0.0","0.0","0.07","0.11","0.07","0.18","0.9","2.21","0.04","0","2","0.0","0","0","0.0","0","53","0.0","0","0","0.0"
"","Liam Ham","D","NIAG","17.616","55","2","2","6","4","10","60","3.33","0.04","0.04","0.11","0.07","0.18","1.09","2.25","0.04","0","0","0.0","0","2","0.0","2","58","3.45","0","0","0.0"
"","Ryan Orban","D","OTT","19.146","66","1","3","5","4","9","43","2.33","0.02","0.05","0.08","0.06","0.14","0.65","1.95","0.03","0","1","0.0","1","2","50.0","0","40","0.0","1","2","50.0"
"","Liam Murray","D","KGN","19.217","68","2","2","5","4","9","67","2.99","0.03","0.03","0.07","0.06","0.13","0.99","2.54","0.04","0","0","0.0","0","2","0.0","2","65","3.08","0","1","0.0"
"","Kelton Hatcher","D","SAR","17.41","58","0","4","4","4","8","23","0.0","0.0","0.07","0.07","0.07","0.14","0.4","0.99","0.02","0","0","0.0","0","1","0.0","0","22","0.0","2","2","100.0"
"","Stephen Templeton","D","HAM/OSH","19.636","58","2","2","4","4","8","55","3.64","0.03","0.03","0.07","0.07","0.14","0.95","2.86","0.05","0","1","0.0","0","4","0.0","2","50","4.0","0","0","0.0"
"","Kyle Gentles","D","KIT","18.297","60","1","3","4","4","8","35","2.86","0.02","0.05","0.07","0.07","0.13","0.58","2.13","0.04","0","1","0.0","1","2","50.0","0","32","0.0","0","1","0.0"
"","Theo Calvas","D","SAR/SSM","18.111","53","1","3","4","4","8","27","3.7","0.02","0.06","0.08","0.08","0.15","0.51","1.53","0.03","0","0","0.0","0","3","0.0","1","24","4.17","1","2","50.0"
"","Joshua Dame","LW","NIAG","18.533","61","2","2","3","4","7","30","6.67","0.03","0.03","0.05","0.07","0.11","0.49","2.68","0.04","1","3","33.33","0","7","0.0","1","20","5.0","17","26","65.38"
"","Jack Phibbs","LW","FLNT","17.534","54","2","2","3","4","7","57","3.51","0.04","0.04","0.06","0.07","0.13","1.06","5.07","0.09","1","5","20.0","0","8","0.0","1","44","2.27","11","48","22.92"
"","Louis Latta","LW","SAR","18.109","57","3","1","2","4","6","41","7.32","0.05","0.02","0.04","0.07","0.11","0.72","5.04","0.09","1","9","11.11","0","4","0.0","2","28","7.14","2","9","22.22"
"","Hakon Nilsen","D","FLNT","18.612","43","3","1","2","4","6","22","13.64","0.07","0.02","0.05","0.09","0.14","0.51","0.67","0.02","0","0","0.0","0","1","0.0","3","21","14.29","0","0","0.0"
"","Conor Ali","D","SBY","17.523","49","0","4","2","4","6","22","0.0","0.0","0.08","0.04","0.08","0.12","0.45","0.89","0.02","0","0","0.0","0","0","0.0","0","22","0.0","0","0","0.0"
"","Eric Guest","C","KIT","16.392","43","2","2","2","4","6","31","6.45","0.05","0.05","0.05","0.09","0.14","0.72","3.4","0.08","1","7","14.29","1","6","16.67","0","18","0.0","49","122","40.16"
"","Riley Bruce","D","NB","19.168","41","1","3","2","4","6","30","3.33","0.02","0.07","0.05","0.1","0.15","0.73","0.75","0.02","0","0","0.0","0","0","0.0","1","30","3.33","0","0","0.0"
"","Kyle Auger","D","OTT","17.703","46","2","2","2","4","6","42","4.76","0.04","0.04","0.04","0.09","0.13","0.91","2.05","0.04","0","2","0.0","0","1","0.0","2","39","5.13","0","0","0.0"
"","Jakob Brahaney","D","KGN","17.476","53","1","3","1","4","5","44","2.27","0.02","0.06","0.02","0.08","0.09","0.83","1.92","0.04","0","1","0.0","0","3","0.0","1","40","2.5","0","1","0.0"
"","Matthew Titus","RW","MISS","17.339","51","3","1","1","4","5","22","13.64","0.06","0.02","0.02","0.08","0.1","0.43","2.18","0.04","1","2","50.0","1","5","20.0","1","15","6.67","0","0","0.0"
"","Ben Garagan","C","HAM/SBY","17.692","45","1","3","1","4","5","35","2.86","0.02","0.07","0.02","0.09","0.11","0.78","3.62","0.08","1","7","14.29","0","4","0.0","0","24","0.0","37","100","37.0"
"","Luke Moncada","LW","GUE","16.299","37","0","4","1","4","5","31","0.0","0.0","0.11","0.03","0.11","0.14","0.84","2.91","0.08","0","5","0.0","0","1","0.0","0","25","0.0","26","67","38.81"
"","Jonathan Yantsis","RW","KIT","17.386","24","3","1","1","4","5","18","16.67","0.12","0.04","0.04","0.17","0.21","0.75","1.63","0.07","1","3","33.33","0","2","0.0","2","13","15.38","0","0","0.0"
"","Tyler Angle","C","WSR","15.959","41","2","2","0","4","4","12","16.67","0.05","0.05","0.0","0.1","0.1","0.29","1.54","0.04","0","2","0.0","0","6","0.0","2","4","50.0","79","165","47.88"
"","Trenton Bourque","D","OS","18.265","67","0","3","8","3","11","47","0.0","0.0","0.04","0.12","0.04","0.16","0.7","2.04","0.03","0","2","0.0","0","0","0.0","0","45","0.0","0","2","0.0"
"","Jacob Paquette","D","KGN","17.309","59","1","2","7","3","10","65","1.54","0.02","0.03","0.12","0.05","0.17","1.1","2.91","0.05","0","2","0.0","0","2","0.0","1","61","1.64","0","1","0.0"
"","Andrew Burns","D","WSR/KIT","19.617","65","0","3","6","3","9","44","0.0","0.0","0.05","0.09","0.05","0.14","0.68","2.55","0.04","0","1","0.0","0","3","0.0","0","40","0.0","5","14","35.71"
"","Sean Allen","D","OSH","18.404","50","1","2","4","3","7","25","4.0","0.02","0.04","0.08","0.06","0.14","0.5","1.26","0.03","1","3","33.33","0","0","0.0","0","22","0.0","0","0","0.0"
"","Doug Blaisdell","D","KIT","19.568","15","1","2","3","3","6","10","10.0","0.07","0.13","0.2","0.2","0.4","0.67","0.48","0.03","0","0","0.0","0","1","0.0","1","9","11.11","2","3","66.67"
"","Alex Gritz","C","SSM","16.0","37","2","1","2","3","5","33","6.06","0.05","0.03","0.05","0.08","0.14","0.89","3.02","0.08","0","6","0.0","1","2","50.0","1","25","4.0","5","7","71.43"
"","Declan Chisholm","D","PBO","16.677","41","1","2","2","3","5","20","5.0","0.02","0.05","0.05","0.07","0.12","0.49","0.8","0.02","0","0","0.0","0","1","0.0","1","19","5.26","0","1","0.0"
"","Marcus Dickerson","RW","MISS","18.648","52","2","1","2","3","5","61","3.28","0.04","0.02","0.04","0.06","0.1","1.17","5.69","0.11","1","7","14.29","0","7","0.0","1","47","2.13","0","1","0.0"
"","Carson Edwardson","C","ER","17.271","36","2","1","1","3","4","29","6.9","0.06","0.03","0.03","0.08","0.11","0.81","2.74","0.08","0","3","0.0","0","5","0.0","2","21","9.52","7","13","53.85"
"","Jacob Stos","LW","SAR","18.292","29","2","1","1","3","4","23","8.7","0.07","0.03","0.03","0.1","0.14","0.79","2.27","0.08","0","4","0.0","1","8","12.5","1","11","9.09","0","1","0.0"
"","William Brown","D","OTT","18.371","20","0","3","1","3","4","15","0.0","0.0","0.15","0.05","0.15","0.2","0.75","0.51","0.03","0","1","0.0","0","0","0.0","0","14","0.0","0","0","0.0"
"","Jake Ramalho","D","MISS","18.311","40","0","3","1","3","4","14","0.0","0.0","0.07","0.03","0.07","0.1","0.35","0.4","0.01","0","0","0.0","0","0","0.0","0","14","0.0","0","3","0.0"
"","Quinn Hanna","D","GUE","17.424","37","1","2","1","3","4","25","4.0","0.03","0.05","0.03","0.08","0.11","0.68","1.02","0.03","0","1","0.0","0","2","0.0","1","22","4.55","0","0","0.0"
"","Nolan Makkonen","D","GUE","17.605","28","1","2","1","3","4","21","4.76","0.04","0.07","0.04","0.11","0.14","0.75","0.46","0.02","0","0","0.0","0","0","0.0","1","21","4.76","0","1","0.0"
"","Mike Baird","LW","WSR","19.477","18","1","2","0","3","3","14","7.14","0.06","0.11","0.0","0.17","0.17","0.78","1.66","0.09","1","2","50.0","0","4","0.0","0","8","0.0","1","2","50.0"
"","Richard Whittaker","LW","LDN","16.438","11","1","2","0","3","3","7","14.29","0.09","0.18","0.0","0.27","0.27","0.64","0.72","0.07","0","1","0.0","0","0","0.0","1","6","16.67","0","0","0.0"
"","Andy Baker","RW","NB","17.339","10","2","1","0","3","3","11","18.18","0.2","0.1","0.0","0.3","0.3","1.1","1.23","0.12","1","1","100.0","0","1","0.0","1","9","11.11","0","1","0.0"
"","Sam Bitten","C","OTT","16.488","14","2","1","0","3","3","5","40.0","0.14","0.07","0.0","0.21","0.21","0.36","0.47","0.03","0","0","0.0","2","2","100.0","0","3","0.0","29","64","45.31"
"","Drew Hunter","D","NIAG","17.607","51","1","1","6","2","8","48","2.08","0.02","0.02","0.12","0.04","0.16","0.94","2.31","0.05","0","0","0.0","0","2","0.0","1","46","2.17","2","2","100.0"
"","Justin MacPherson","D","NIAG","16.23","40","1","1","5","2","7","22","4.55","0.03","0.03","0.12","0.05","0.17","0.55","1.27","0.03","1","1","100.0","0","1","0.0","0","20","0.0","0","1","0.0"
"","Anthony DeMeo","D","SSM","17.252","63","0","2","4","2","6","37","0.0","0.0","0.03","0.06","0.03","0.1","0.59","1.59","0.03","0","2","0.0","0","0","0.0","0","35","0.0","0","0","0.0"
"","Cole Cameron","D","OS","18.355","61","1","1","3","2","5","41","2.44","0.02","0.02","0.05","0.03","0.08","0.67","1.93","0.03","0","2","0.0","0","1","0.0","1","38","2.63","0","0","0.0"
"","Christopher Cameron","D","BAR","17.301","43","1","1","3","2","5","31","3.23","0.02","0.02","0.07","0.05","0.12","0.72","1.19","0.03","0","0","0.0","0","0","0.0","1","31","3.23","0","0","0.0"
"","Sam Field","RW","KGN","18.612","45","1","1","2","2","4","44","2.27","0.02","0.02","0.04","0.04","0.09","0.98","3.84","0.09","0","4","0.0","1","9","11.11","0","31","0.0","14","45","31.11"
"","Brady Pataki","RW","LDN/SBY","17.952","30","1","1","2","2","4","29","3.45","0.03","0.03","0.07","0.07","0.13","0.97","2.85","0.1","0","4","0.0","1","3","33.33","0","22","0.0","2","4","50.0"
"","Owen Gilhula","C","SBY","16.348","31","2","0","2","2","4","27","7.41","0.06","0.0","0.06","0.06","0.13","0.87","2.04","0.07","0","2","0.0","2","3","66.67","0","22","0.0","33","84","39.29"
"","Bradey Johnson","C","NIAG","16.729","35","0","2","2","2","4","36","0.0","0.0","0.06","0.06","0.06","0.11","1.03","2.54","0.07","0","3","0.0","0","2","0.0","0","31","0.0","98","209","46.89"
"","Tyler MacArthur","D","OS","19.31","24","1","1","1","2","3","22","4.55","0.04","0.04","0.04","0.08","0.12","0.92","0.82","0.03","0","0","0.0","0","0","0.0","1","22","4.55","0","0","0.0"
"","Connor Hall","D","KIT","18.566","17","1","1","1","2","3","16","6.25","0.06","0.06","0.06","0.12","0.18","0.94","0.88","0.05","0","1","0.0","0","2","0.0","1","13","7.69","0","0","0.0"
"","Ryan Littlejohn","LW","FLNT","16.594","42","1","1","1","2","3","14","7.14","0.02","0.02","0.02","0.05","0.07","0.33","1.46","0.03","1","3","33.33","0","4","0.0","0","7","0.0","0","1","0.0"
"","Kyle Bollers","LW","SAG","17.514","63","1","1","1","2","3","32","3.12","0.02","0.02","0.02","0.03","0.05","0.51","3.56","0.06","0","4","0.0","1","8","12.5","0","20","0.0","11","25","44.0"
"","William Ennis","D","OSH","16.293","48","0","2","1","2","3","14","0.0","0.0","0.04","0.02","0.04","0.06","0.29","0.73","0.02","0","1","0.0","0","0","0.0","0","13","0.0","0","0","0.0"
"","Gianluca Fuoco","LW","SAG","17.706","53","2","0","0","2","2","29","6.9","0.04","0.0","0.0","0.04","0.04","0.55","3.04","0.06","1","4","25.0","1","7","14.29","0","18","0.0","47","134","35.07"
"","Maddux Rychel","LW","WSR","17.651","8","0","2","0","2","2","3","0.0","0.0","0.25","0.0","0.25","0.25","0.38","0.35","0.04","0","0","0.0","0","0","0.0","0","3","0.0","0","1","0.0"
"","Mitchell Hoelscher","LW","OTT","16.636","6","2","0","0","2","2","7","28.57","0.33","0.0","0.0","0.33","0.33","1.17","0.94","0.16","1","2","50.0","0","0","0.0","1","5","20.0","0","2","0.0"
"","Jacob LeGuerrier","D","SSM","15.814","35","0","1","5","1","6","16","0.0","0.0","0.03","0.14","0.03","0.17","0.46","0.62","0.02","0","0","0.0","0","0","0.0","0","16","0.0","0","0","0.0"
"","Kevin Bahl","D","OTT","16.219","57","1","0","3","1","4","38","2.63","0.02","0.0","0.05","0.02","0.07","0.67","1.71","0.03","0","0","0.0","0","3","0.0","1","35","2.86","3","7","42.86"
"","Austin Clapham","D","NIAG","19.187","25","0","1","3","1","4","9","0.0","0.0","0.04","0.12","0.04","0.16","0.36","0.52","0.02","0","0","0.0","0","0","0.0","0","9","0.0","0","2","0.0"
"","Nick King","D","OS","17.673","36","0","1","2","1","3","17","0.0","0.0","0.03","0.06","0.03","0.08","0.47","0.62","0.02","0","1","0.0","0","1","0.0","0","15","0.0","0","0","0.0"
"","Cade Robinson","RW","ER","16.901","44","0","1","1","1","2","37","0.0","0.0","0.02","0.02","0.02","0.05","0.84","2.58","0.06","0","1","0.0","0","5","0.0","0","31","0.0","9","24","37.5"
"","Levi Tetrault","D","GUE","18.61","31","0","1","1","1","2","23","0.0","0.0","0.03","0.03","0.03","0.06","0.74","0.7","0.02","0","0","0.0","0","0","0.0","0","23","0.0","1","2","50.0"
"","Brock Hill","D","SAG","17.635","47","0","1","1","1","2","14","0.0","0.0","0.02","0.02","0.02","0.04","0.3","0.75","0.02","0","1","0.0","0","1","0.0","0","12","0.0","1","1","100.0"
"","Samuel Duchesne","D","FLNT","17.301","44","0","1","1","1","2","26","0.0","0.0","0.02","0.02","0.02","0.05","0.59","1.3","0.03","0","2","0.0","0","0","0.0","0","24","0.0","0","0","0.0"
"","Jacob Collins","D","FLNT","18.407","61","1","0","1","1","2","71","1.41","0.02","0.0","0.02","0.02","0.03","1.16","5.42","0.09","1","3","33.33","0","8","0.0","0","60","0.0","20","58","34.48"
"","Ian Blacker","D","LDN/OSH","17.306","41","0","1","1","1","2","16","0.0","0.0","0.02","0.02","0.02","0.05","0.39","1.26","0.03","0","0","0.0","0","0","0.0","0","16","0.0","0","0","0.0"
"","Jacob Golden","D","LDN","17.492","38","0","1","1","1","2","16","0.0","0.0","0.03","0.03","0.03","0.05","0.42","1.25","0.03","0","0","0.0","0","3","0.0","0","13","0.0","0","0","0.0"
"","Ondrej Kachyna","D","HAM","18.38","13","1","0","1","1","2","12","8.33","0.08","0.0","0.08","0.08","0.15","0.92","0.47","0.04","0","1","0.0","0","0","0.0","1","11","9.09","0","0","0.0"
"","Dayton Murray","D","NB","19.54","4","0","1","1","1","2","1","0.0","0.0","0.25","0.25","0.25","0.5","0.25","0.01","0.0","0","0","0.0","0","0","0.0","0","1","0.0","0","0","0.0"
"","Jaimen Allison","D","OSH","16.874","2","0","1","0","1","1","1","0.0","0.0","0.5","0.0","0.5","0.5","0.5","0.04","0.02","0","0","0.0","0","0","0.0","0","1","0.0","0","0","0.0"
"","Michal Steinocher","D","FLNT","16.789","40","1","0","0","1","1","22","4.55","0.03","0.0","0.0","0.03","0.03","0.55","1.0","0.02","0","0","0.0","0","0","0.0","1","22","4.55","0","1","0.0"
"","Noah Bennett","RW","LDN","18.996","2","1","0","0","1","1","2","50.0","0.5","0.0","0.0","0.5","0.5","1.0","0.44","0.22","0","0","0.0","1","2","50.0","0","0","0.0","0","0","0.0"
"","Troy Henley","D","PBO","19.672","9","0","1","0","1","1","3","0.0","0.0","0.11","0.0","0.11","0.11","0.33","0.07","0.01","0","0","0.0","0","0","0.0","0","3","0.0","0","0","0.0"
"","Jeremey Goodwin","LW","MISS","17.033","28","1","0","0","1","1","12","8.33","0.04","0.0","0.0","0.04","0.04","0.43","0.96","0.03","0","1","0.0","0","1","0.0","1","10","10.0","1","2","50.0"
"","David Sherman","LW","NB","18.333","2","0","1","0","1","1","2","0.0","0.0","0.5","0.0","0.5","0.5","1.0","0.22","0.11","0","1","0.0","0","0","0.0","0","1","0.0","0","0","0.0"
"","Alex Peterson","D","KIT","17.309","33","1","0","0","1","1","15","6.67","0.03","0.0","0.0","0.03","0.03","0.45","0.51","0.02","0","0","0.0","0","0","0.0","1","15","6.67","1","1","100.0"
"","Cal Davis","LW","KGN/NIAG","17.49","28","0","1","0","1","1","11","0.0","0.0","0.04","0.0","0.04","0.04","0.39","1.2","0.04","0","3","0.0","0","1","0.0","0","7","0.0","1","8","12.5"
"","Austin Grzenia","RW","KGN","18.322","8","0","1","0","1","1","3","0.0","0.0","0.12","0.0","0.12","0.12","0.38","0.27","0.03","0","1","0.0","0","0","0.0","0","2","0.0","1","2","50.0"
"","Matt McNamara","D","PBO","16.351","4","0","1","0","1","1","3","0.0","0.0","0.25","0.0","0.25","0.25","0.75","0.04","0.01","0","0","0.0","0","0","0.0","0","3","0.0","0","0","0.0"
"","Alex Turko","C","LDN","17.69","10","0","1","0","1","1","9","0.0","0.0","0.1","0.0","0.1","0.1","0.9","0.98","0.1","0","1","0.0","0","3","0.0","0","5","0.0","18","46","39.13"
"","Josh Supryka","C","KGN","19.499","19","1","0","0","1","1","11","9.09","0.05","0.0","0.0","0.05","0.05","0.58","1.27","0.07","1","2","50.0","0","2","0.0","0","7","0.0","0","3","0.0"
"","Daylon Groulx","RW","OS","16.274","9","1","0","0","1","1","12","8.33","0.11","0.0","0.0","0.11","0.11","1.33","1.22","0.14","0","1","0.0","0","4","0.0","1","7","14.29","0","2","0.0"
"","Riley McCourt","D","HAM","16.222","9","1","0","0","1","1","9","11.11","0.11","0.0","0.0","0.11","0.11","1.0","0.34","0.04","0","0","0.0","0","0","0.0","1","9","11.11","0","0","0.0"
"","Jonne Tammela","C","PBO","19.113","2","1","0","0","1","1","5","20.0","0.5","0.0","0.0","0.5","0.5","2.5","0.66","0.33","0","1","0.0","0","1","0.0","1","3","33.33","0","0","0.0"
"","Alex Robert","RW","NB","17.197","6","1","0","0","1","1","3","33.33","0.17","0.0","0.0","0.17","0.17","0.5","0.4","0.07","0","0","0.0","1","2","50.0","0","1","0.0","0","0","0.0"
"","Reilly Webb","D","HAM","17.369","12","0","1","0","1","1","12","0.0","0.0","0.08","0.0","0.08","0.08","1.0","0.23","0.02","0","0","0.0","0","0","0.0","0","12","0.0","0","0","0.0"
"","Brett Hahkala","LW","NB","17.246","5","1","0","0","1","1","5","20.0","0.2","0.0","0.0","0.2","0.2","1.0","0.4","0.08","1","1","100.0","0","0","0.0","0","4","0.0","0","0","0.0"
"","Liam Peyton","LW","KIT","16.463","1","1","0","0","1","1","2","50.0","1.0","0.0","0.0","1.0","1.0","2.0","0.25","0.25","0","0","0.0","1","2","50.0","0","0","0.0","0","0","0.0"
"","Daniel Walker","LW","NB","17.331","56","0","0","5","0","5","58","0.0","0.0","0.0","0.09","0.0","0.09","1.04","5.26","0.09","0","8","0.0","0","14","0.0","0","36","0.0","13","28","46.43"
"","Billy Moskal","C","LDN","16.485","13","0","0","2","0","2","5","0.0","0.0","0.0","0.15","0.0","0.15","0.38","0.45","0.03","0","1","0.0","0","1","0.0","0","3","0.0","5","7","71.43"
"","Hudson Wilson","D","OTT","17.372","39","0","0","2","0","2","38","0.0","0.0","0.0","0.05","0.0","0.05","0.97","1.77","0.05","0","2","0.0","0","2","0.0","0","34","0.0","1","2","50.0"
"","Eric Allair","D","NB","17.21","16","0","0","2","0","2","11","0.0","0.0","0.0","0.12","0.0","0.12","0.69","0.25","0.02","0","0","0.0","0","0","0.0","0","11","0.0","0","1","0.0"
"","Andrew Somerville","D","NIAG","17.131","11","0","0","2","0","2","7","0.0","0.0","0.0","0.18","0.0","0.18","0.64","0.27","0.02","0","0","0.0","0","0","0.0","0","7","0.0","1","1","100.0"
"","Ryan Martin","D","ER","17.257","34","0","0","1","0","1","13","0.0","0.0","0.0","0.03","0.0","0.03","0.38","0.38","0.01","0","0","0.0","0","0","0.0","0","13","0.0","0","0","0.0"
"","Brock Philips","D","GUE","18.519","9","0","0","1","0","1","7","0.0","0.0","0.0","0.11","0.0","0.11","0.78","0.94","0.1","0","2","0.0","0","2","0.0","0","3","0.0","0","1","0.0"
"","Chet Phillips","D","SAG","16.184","11","0","0","1","0","1","1","0.0","0.0","0.0","0.09","0.0","0.09","0.09","0.17","0.02","0","0","0.0","0","0","0.0","0","1","0.0","0","0","0.0"
"","Curtis Egert","LW","SAR","17.613","10","0","0","1","0","1","3","0.0","0.0","0.0","0.1","0.0","0.1","0.3","0.42","0.04","0","0","0.0","0","3","0.0","0","0","0.0","1","2","50.0"
"","Emmett Gordon","D","KGN","16.625","18","0","0","1","0","1","12","0.0","0.0","0.0","0.06","0.0","0.06","0.67","0.25","0.01","0","0","0.0","0","0","0.0","0","12","0.0","0","0","0.0"
"","Eric Nagy","D","NB","18.883","10","0","0","1","0","1","4","0.0","0.0","0.0","0.1","0.0","0.1","0.4","0.15","0.01","0","0","0.0","0","0","0.0","0","4","0.0","0","0","0.0"
"","Brett Primeau","RW","WSR","19.423","8","0","0","0","0","0","3","0.0","0.0","0.0","0.0","0.0","0.0","0.38","0.15","0.02","0","0","0.0","0","0","0.0","0","3","0.0","0","0","0.0"
"","Chris Playfair","LW","WSR","16.293","13","0","0","0","0","0","6","0.0","0.0","0.0","0.0","0.0","0.0","0.46","0.56","0.04","0","1","0.0","0","0","0.0","0","5","0.0","1","2","50.0"
"","Jasper Forgrave","RW","WSR","17.512","5","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.2","0.04","0.01","0","0","0.0","0","0","0.0","0","1","0.0","0","0","0.0"
"","Taylor Egan","D","ER","18.27","5","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.2","0.09","0.02","0","0","0.0","0","1","0.0","0","0","0.0","0","0","0.0"
"","Mitchell Webb","LW","ER","19.68","2","0","0","0","0","0","2","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.25","0.12","0","0","0.0","0","0","0.0","0","2","0.0","0","1","0.0"
"","Riley MacRae","LW","ER","18.47","3","0","0","0","0","0","4","0.0","0.0","0.0","0.0","0.0","0.0","1.33","0.38","0.13","0","0","0.0","0","1","0.0","0","3","0.0","9","14","64.29"
"","Jack Duff","D","ER","16.646","2","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Haydn Hopkins","C","ER","19.527","4","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.25","0.14","0.03","0","1","0.0","0","0","0.0","0","0","0.0","9","23","39.13"
"","Eddie Schulz","C","PBO","18.41","16","0","0","0","0","0","12","0.0","0.0","0.0","0.0","0.0","0.0","0.75","1.13","0.07","0","2","0.0","0","0","0.0","0","10","0.0","59","106","55.66"
"","Greg Smith","LW","OS","18.456","2","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.5","0.09","0.04","0","0","0.0","0","0","0.0","0","1","0.0","0","0","0.0"
"","Frankie Pucci","LW","SSM","19.658","2","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Player ID: 7650","","WSR","2015.705","1","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Dawson Baker","RW","SBY","16.433","10","0","0","0","0","0","7","0.0","0.0","0.0","0.0","0.0","0.0","0.7","0.87","0.09","0","2","0.0","0","1","0.0","0","4","0.0","0","1","0.0"
"","Evan Krassey","RW","SBY","18.459","2","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.5","0.11","0.05","0","0","0.0","0","0","0.0","0","1","0.0","0","0","0.0"
"","Keenan Reynolds","C","FLNT","18.462","3","0","0","0","0","0","4","0.0","0.0","0.0","0.0","0.0","0.0","1.33","0.36","0.12","0","1","0.0","0","1","0.0","0","2","0.0","5","12","41.67"
"","Rocky Kaura","D","SAG","19.428","6","0","0","0","0","0","5","0.0","0.0","0.0","0.0","0.0","0.0","0.83","0.38","0.06","0","1","0.0","0","0","0.0","0","4","0.0","0","0","0.0"
"","Braden Henderson","D","SAR","16.34","6","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.17","0.09","0.02","0","0","0.0","0","0","0.0","0","1","0.0","0","0","0.0"
"","Brock  Perry","RW","SAR","18.653","16","0","0","0","0","0","14","0.0","0.0","0.0","0.0","0.0","0.0","0.88","1.41","0.09","0","1","0.0","0","4","0.0","0","9","0.0","0","1","0.0"
"","Riley Coome","D","LDN","17.194","6","0","0","0","0","0","2","0.0","0.0","0.0","0.0","0.0","0.0","0.33","0.04","0.01","0","0","0.0","0","0","0.0","0","2","0.0","0","0","0.0"
"","Justin Badour","LW","LDN","18.67","1","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Ian McKinnon","C","PBO","18.533","2","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Trent Mallette","RW","OTT","20.061","2","0","0","0","0","0","4","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.43","0.22","0","0","0.0","0","1","0.0","0","3","0.0","0","0","0.0"
"","Connor Warnholtz","LW","OTT","18.21","5","0","0","0","0","0","2","0.0","0.0","0.0","0.0","0.0","0.0","0.4","0.3","0.06","0","0","0.0","0","0","0.0","0","2","0.0","1","6","16.67"
