"#","Name","Pos","Team","Age","GP","G","A1","A2","P1","P","Sh","Sh%","G/GP","A1/GP","A2/GP","P1/GP","P/GP","Sh/GP","xG","xG/GP","eTOI","eTOI/GP","eG/60","eA1/60","eA2/60","eP1/60","eP/60","eSh/60","exG/60","QoT TOI","QoC TOI","QoT GF%","QoC GF%","GF%Rel","GF%","GF","GA","HD G","HD Sh","HD Sh%","MD G","MD Sh","MD Sh%","LD G","LD Sh","LD Sh%","FOW","FOT","FOW%"
"","Calvin Martin","LW","SAR","18.998","57","9","8","7","17","24","65","13.85","0.16","0.14","0.12","0.3","0.42","1.14","6.56","0.12","636.92","11.17","0.85","0.75","0.66","1.6","2.26","6.12","0.62","13.87","13.7","46.32","48.65","2.74","48.05","37","40","4","12","33.33","4","15","26.67","1","38","2.63","4","10","40.0"
"","Ivan Lodnia","RW","NIAG","19.042","30","11","6","6","17","23","92","11.96","0.37","0.2","0.2","0.57","0.77","3.07","10.13","0.34","442.75","14.76","1.49","0.81","0.81","2.3","3.12","12.47","1.37","14.65","14.06","63.49","46.49","0.05","65.22","30","16","1","9","11.11","3","26","11.54","7","57","12.28","15","32","46.88"
"","Mathew MacDougall","LW","ER/WSR","18.645","57","8","9","5","17","22","92","8.7","0.14","0.16","0.09","0.3","0.39","1.61","8.92","0.16","705.38","12.38","0.68","0.77","0.43","1.45","1.87","7.83","0.76","14.07","14.18","48.49","51.28","-0.91","47.22","34","38","0","11","0.0","0","11","0.0","8","70","11.43","7","21","33.33"
"","Matej Pekar","C","BAR","18.596","33","7","10","5","17","22","65","10.77","0.21","0.3","0.15","0.52","0.67","1.97","5.08","0.15","456.0","13.82","0.92","1.32","0.66","2.24","2.89","8.55","0.67","14.37","14.14","52.58","52.07","-0.71","52.83","28","25","1","9","11.11","2","9","22.22","4","47","8.51","11","22","50.0"
"","Josh Nelson","C","LDN","19.305","52","12","5","5","17","22","59","20.34","0.23","0.1","0.1","0.33","0.42","1.13","6.08","0.12","579.19","11.14","1.24","0.52","0.52","1.76","2.28","6.11","0.63","13.86","13.83","59.68","48.46","-3.4","57.81","37","27","3","10","30.0","3","12","25.0","6","37","16.22","121","267","45.32"
"","Tyler Angle","C","WSR","17.958","47","11","6","4","17","21","88","12.5","0.23","0.13","0.09","0.36","0.45","1.87","7.05","0.15","610.04","12.98","1.08","0.59","0.39","1.67","2.07","8.66","0.69","14.36","14.07","48.13","52.51","-1.22","48.48","32","34","3","9","33.33","2","12","16.67","6","67","8.96","268","534","50.19"
"","Sean Josling","RW","SAR","19.486","52","6","11","4","17","21","98","6.12","0.12","0.21","0.08","0.33","0.4","1.88","10.59","0.2","622.81","11.98","0.58","1.06","0.39","1.64","2.02","9.44","1.02","14.61","14.38","47.69","50.53","5.01","49.3","35","36","1","14","7.14","0","15","0.0","5","69","7.25","1","11","9.09"
"","Oliver Castleman","LW","NIAG","19.001","49","9","8","3","17","20","68","13.24","0.18","0.16","0.06","0.35","0.41","1.39","6.55","0.13","578.1","11.8","0.93","0.83","0.31","1.76","2.08","7.06","0.68","14.37","13.98","59.15","49.61","-12.85","50.79","32","31","2","8","25.0","2","11","18.18","5","49","10.2","2","3","66.67"
"","Danial Singer","RW","ER","19.595","41","12","5","3","17","20","83","14.46","0.29","0.12","0.07","0.41","0.49","2.02","9.12","0.22","551.32","13.45","1.31","0.54","0.33","1.85","2.18","9.03","0.99","14.89","14.4","47.58","52.47","-3.29","43.55","27","35","3","11","27.27","5","20","25.0","4","52","7.69","1","2","50.0"
"","Jamieson Rees","C","SAR","17.55","34","6","11","2","17","19","72","8.33","0.18","0.32","0.06","0.5","0.56","2.12","7.38","0.22","439.9","12.94","0.82","1.5","0.27","2.32","2.59","9.82","1.01","14.28","13.92","47.71","52.5","1.08","47.17","25","28","3","11","27.27","1","11","9.09","2","50","4.0","125","252","49.6"
"","Nicholas Porco","LW","SAG","17.512","54","12","5","1","17","18","108","11.11","0.22","0.09","0.02","0.31","0.33","2.0","10.94","0.2","675.16","12.5","1.07","0.44","0.09","1.51","1.6","9.6","0.97","14.71","14.02","56.87","50.06","-9.19","47.95","35","38","2","13","15.38","4","22","18.18","6","73","8.22","5","13","38.46"
"","Keean Washkurak","C","MISS","17.082","54","8","8","12","16","28","88","9.09","0.15","0.15","0.22","0.3","0.52","1.63","8.54","0.16","743.73","13.77","0.65","0.65","0.97","1.29","2.26","7.1","0.69","15.01","14.12","47.89","50.46","12.91","55.17","48","39","5","20","25.0","2","14","14.29","1","54","1.85","304","614","49.51"
"","Matthew Philip","LW","NIAG","19.294","55","8","8","7","16","23","103","7.77","0.15","0.15","0.13","0.29","0.42","1.87","9.26","0.17","642.77","11.69","0.75","0.75","0.65","1.49","2.15","9.61","0.86","14.46","14.28","59.45","50.3","-5.3","57.14","36","27","1","13","7.69","4","15","26.67","3","75","4.0","27","51","52.94"
"","Brady Hinz","RW","PBO","18.369","52","10","6","5","16","21","66","15.15","0.19","0.12","0.1","0.31","0.4","1.27","6.77","0.13","650.44","12.51","0.92","0.55","0.46","1.48","1.94","6.09","0.62","14.21","14.0","48.87","49.92","0.22","47.95","35","38","2","9","22.22","5","11","45.45","3","46","6.52","71","149","47.65"
"","Cole Schwindt","RW","MISS","17.391","56","6","10","5","16","21","92","6.52","0.11","0.18","0.09","0.29","0.38","1.64","6.5","0.12","604.27","10.79","0.6","0.99","0.5","1.59","2.09","9.13","0.65","14.26","13.88","45.43","49.0","10.49","55.77","29","23","1","12","8.33","1","4","25.0","4","76","5.26","323","614","52.61"
"","Paul Cotter","C","LDN","18.831","36","7","9","5","16","21","71","9.86","0.19","0.25","0.14","0.44","0.58","1.97","7.2","0.2","427.72","11.88","0.98","1.26","0.7","2.24","2.95","9.96","1.01","14.64","14.22","61.37","51.03","-0.9","60.0","30","20","3","14","21.43","2","16","12.5","2","41","4.88","123","207","59.42"
"","Max Grondin","C","SAG/PBO","18.199","52","11","5","1","16","17","83","13.25","0.21","0.1","0.02","0.31","0.33","1.6","8.52","0.16","567.76","10.92","1.16","0.53","0.11","1.69","1.8","8.77","0.9","13.85","13.83","48.71","50.33","-10.89","40.0","22","33","2","14","14.29","1","11","9.09","8","58","13.79","277","471","58.81"
"","Mitchell Hoelscher","C","OTT","18.634","55","8","7","11","15","26","67","11.94","0.15","0.13","0.2","0.27","0.47","1.22","6.7","0.12","610.89","11.11","0.79","0.69","1.08","1.47","2.55","6.58","0.66","14.63","13.81","65.32","48.03","6.27","71.93","41","16","2","12","16.67","1","10","10.0","5","45","11.11","327","574","56.97"
"","Joe Carroll","LW","SSM","17.618","52","8","7","7","15","22","94","8.51","0.15","0.13","0.13","0.29","0.42","1.81","10.53","0.2","625.59","12.03","0.77","0.67","0.67","1.44","2.11","9.02","1.01","14.35","14.01","54.83","51.82","-3.2","52.24","35","32","3","19","15.79","1","10","10.0","4","65","6.15","192","443","43.34"
"","Aidan Brown","RW","BAR","18.979","53","10","5","5","15","20","72","13.89","0.19","0.09","0.09","0.28","0.38","1.36","6.33","0.12","608.93","11.49","0.99","0.49","0.49","1.48","1.97","7.09","0.62","13.76","13.98","50.53","49.59","-5.28","48.21","27","29","5","12","41.67","2","12","16.67","3","48","6.25","5","12","41.67"
"","Graeme Clarke","RW","OTT","17.394","44","12","3","5","15","20","67","17.91","0.27","0.07","0.11","0.34","0.45","1.52","6.57","0.15","480.65","10.92","1.5","0.37","0.62","1.87","2.5","8.36","0.82","14.56","13.99","64.95","47.75","-7.77","60.98","25","16","3","7","42.86","1","10","10.0","8","50","16.0","1","7","14.29"
"","Zack Trott","LW","SSM","18.349","55","5","10","4","15","19","88","5.68","0.09","0.18","0.07","0.27","0.35","1.6","8.08","0.15","637.37","11.59","0.47","0.94","0.38","1.41","1.79","8.28","0.76","14.53","14.16","54.84","50.48","-0.47","54.55","36","30","1","15","6.67","2","14","14.29","2","59","3.39","9","20","45.0"
"","Jacob Winterton","LW","FLNT","17.681","57","8","7","3","15","18","60","13.33","0.14","0.12","0.05","0.26","0.32","1.05","4.98","0.09","626.16","10.99","0.77","0.67","0.29","1.44","1.72","5.75","0.48","14.28","13.94","39.72","51.92","-6.81","35.71","25","45","2","5","40.0","3","14","21.43","3","41","7.32","13","24","54.17"
"","Chris Playfair","LW","WSR","18.292","38","9","6","2","15","17","42","21.43","0.24","0.16","0.05","0.39","0.45","1.11","4.72","0.12","445.82","11.73","1.21","0.81","0.27","2.02","2.29","5.65","0.64","14.14","13.85","48.83","50.64","-7.81","44.19","19","24","1","9","11.11","6","8","75.0","2","25","8.0","245","453","54.08"
"","Pavel Gogolev","LW","GUE/PBO","18.571","34","6","9","2","15","17","84","7.14","0.18","0.26","0.06","0.44","0.5","2.47","10.16","0.3","480.94","14.15","0.75","1.12","0.25","1.87","2.12","10.48","1.27","14.29","13.62","49.03","49.07","-4.75","49.02","25","26","1","15","6.67","2","10","20.0","3","59","5.08","3","5","60.0"
"","Michael Little","LW","MISS/PBO","18.566","49","6","8","6","14","20","96","6.25","0.12","0.16","0.12","0.29","0.41","1.96","8.96","0.18","599.51","12.23","0.6","0.8","0.6","1.4","2.0","9.61","0.9","14.2","14.0","47.52","51.71","-6.89","39.71","27","41","2","11","18.18","2","11","18.18","2","74","2.7","48","99","48.48"
"","Jordan Frasca","LW","WSR","17.197","49","8","6","6","14","20","57","14.04","0.16","0.12","0.12","0.29","0.41","1.16","5.84","0.12","544.86","11.12","0.88","0.66","0.66","1.54","2.2","6.28","0.64","13.97","14.05","49.57","51.49","9.29","56.6","30","23","2","7","28.57","1","12","8.33","5","38","13.16","173","363","47.66"
"","Bradey Johnson","RW","NIAG","18.727","55","8","6","5","14","19","89","8.99","0.15","0.11","0.09","0.25","0.35","1.62","9.32","0.17","599.04","10.89","0.8","0.6","0.5","1.4","1.9","8.91","0.93","14.07","13.93","57.73","48.98","-3.77","58.18","32","23","4","14","28.57","1","16","6.25","3","59","5.08","155","311","49.84"
"","Cameron Butler","RW","PBO","16.269","51","10","4","2","14","16","62","16.13","0.2","0.08","0.04","0.27","0.31","1.22","4.51","0.09","572.23","11.22","1.05","0.42","0.21","1.47","1.68","6.5","0.47","14.11","13.93","47.87","49.0","-3.2","45.76","27","32","0","8","0.0","1","6","16.67","9","48","18.75","5","11","45.45"
"","Jacob Tortora","RW","BAR","19.143","33","9","5","1","14","15","73","12.33","0.27","0.15","0.03","0.42","0.45","2.21","8.52","0.26","469.02","14.21","1.15","0.64","0.13","1.79","1.92","9.34","1.09","14.41","14.15","53.2","50.32","13.34","57.78","26","19","3","11","27.27","3","15","20.0","3","47","6.38","8","14","57.14"
"","Mason Primeau","C","GUE/NB","17.134","56","8","5","12","13","25","79","10.13","0.14","0.09","0.21","0.23","0.45","1.41","7.44","0.13","723.52","12.92","0.66","0.41","1.0","1.08","2.07","6.55","0.62","14.47","13.78","47.09","51.41","-7.06","42.68","35","47","4","16","25.0","3","17","17.65","1","46","2.17","227","501","45.31"
"","Jake Goldowski","RW","SAG","18.358","52","8","5","5","13","18","93","8.6","0.15","0.1","0.1","0.25","0.35","1.79","10.29","0.2","573.72","11.03","0.84","0.52","0.52","1.36","1.88","9.73","1.08","14.13","13.93","54.99","47.41","7.37","61.11","33","21","3","17","17.65","3","16","18.75","2","60","3.33","31","61","50.82"
"","Richard Whittaker","LW","MISS","18.437","56","5","8","5","13","18","71","7.04","0.09","0.14","0.09","0.23","0.32","1.27","6.49","0.12","615.66","10.99","0.49","0.78","0.49","1.27","1.75","6.92","0.63","13.92","13.93","46.43","49.71","-5.44","43.1","25","33","2","9","22.22","0","13","0.0","3","49","6.12","203","420","48.33"
"","Cade Robinson","RW","OS","18.9","56","6","7","4","13","17","87","6.9","0.11","0.12","0.07","0.23","0.3","1.55","7.54","0.13","609.63","10.89","0.59","0.69","0.39","1.28","1.67","8.56","0.74","14.33","14.2","44.57","51.23","-3.99","41.51","22","31","1","6","16.67","3","17","17.65","2","64","3.12","66","140","47.14"
"","Dalton Duhart","LW","BAR/LDN","17.657","51","8","5","3","13","16","40","20.0","0.16","0.1","0.06","0.25","0.31","0.78","3.42","0.07","521.27","10.22","0.92","0.58","0.35","1.5","1.84","4.6","0.39","13.36","13.59","53.86","45.96","1.83","59.52","25","17","2","7","28.57","2","7","28.57","4","26","15.38","154","324","47.53"
"","Rory Kerins","C","SSM","16.427","44","5","8","2","13","15","31","16.13","0.11","0.18","0.05","0.3","0.34","0.7","3.16","0.07","438.72","9.97","0.68","1.09","0.27","1.78","2.05","4.24","0.43","13.92","13.65","53.71","48.09","4.81","57.5","23","17","2","8","25.0","1","6","16.67","2","17","11.76","43","82","52.44"
"","Cullen McLean","C","SSM","17.594","45","5","8","1","13","14","38","13.16","0.11","0.18","0.02","0.29","0.31","0.84","3.47","0.08","439.4","9.76","0.68","1.09","0.14","1.78","1.91","5.19","0.47","13.99","13.96","53.98","49.73","-4.05","50.0","20","20","1","8","12.5","2","7","28.57","2","23","8.7","127","297","42.76"
"","Cody Morgan","C","FLNT/WSR","17.618","53","6","6","10","12","22","82","7.32","0.11","0.11","0.19","0.23","0.42","1.55","7.74","0.15","637.63","12.03","0.56","0.56","0.94","1.13","2.07","7.72","0.73","14.38","13.84","46.73","51.29","16.06","60.56","43","28","1","10","10.0","1","17","5.88","4","55","7.27","200","428","46.73"
"","Ryan Stepien","RW","SAG/KIT","16.989","43","6","6","8","12","20","59","10.17","0.14","0.14","0.19","0.28","0.47","1.37","5.16","0.12","506.78","11.79","0.71","0.71","0.95","1.42","2.37","6.99","0.61","14.84","14.24","48.17","50.26","9.07","53.7","29","25","0","6","0.0","3","14","21.43","3","39","7.69","2","5","40.0"
"","Zach Poirier","RW","GUE/OS","20.345","51","9","3","5","12","17","80","11.25","0.18","0.06","0.1","0.24","0.33","1.57","7.36","0.14","572.23","11.22","0.94","0.31","0.52","1.26","1.78","8.39","0.77","14.03","13.86","49.63","48.53","-2.28","46.55","27","31","1","8","12.5","3","17","17.65","5","55","9.09","79","201","39.3"
"","Jack Quinn","RW","OTT","16.989","50","7","5","5","12","17","58","12.07","0.14","0.1","0.1","0.24","0.34","1.16","4.23","0.08","508.32","10.17","0.83","0.59","0.59","1.42","2.01","6.85","0.5","14.2","13.72","65.11","50.1","-6.74","60.98","25","16","3","6","50.0","3","11","27.27","1","41","2.44","9","22","40.91"
"","Owen Gilhula","C","SBY","18.347","31","4","8","5","12","17","30","13.33","0.13","0.26","0.16","0.39","0.55","0.97","2.88","0.09","309.55","9.99","0.78","1.55","0.97","2.33","3.3","5.81","0.56","13.59","14.21","58.56","49.02","11.64","67.74","21","10","0","4","0.0","1","7","14.29","3","19","15.79","57","98","58.16"
"","C.J. Clarke","RW","FLNT/MISS","19.601","58","9","3","4","12","16","101","8.91","0.16","0.05","0.07","0.21","0.28","1.74","7.85","0.14","665.96","11.48","0.81","0.27","0.36","1.08","1.44","9.1","0.71","14.27","13.94","41.37","49.55","-14.89","29.23","19","46","1","6","16.67","2","16","12.5","6","79","7.59","34","79","43.04"
"","Tim Fleischer","C","HAM","17.961","57","6","6","3","12","15","63","9.52","0.11","0.11","0.05","0.21","0.26","1.11","6.45","0.11","584.93","10.26","0.62","0.62","0.31","1.23","1.54","6.46","0.66","14.38","13.88","44.72","49.73","-1.25","42.31","22","30","1","11","9.09","0","17","0.0","5","35","14.29","210","426","49.3"
"","Hunter Holmes","C","FLNT","18.64","58","6","6","3","12","15","76","7.89","0.1","0.1","0.05","0.21","0.26","1.31","7.43","0.13","726.9","12.53","0.5","0.5","0.25","0.99","1.24","6.27","0.61","15.01","14.22","41.18","51.43","-10.18","33.33","31","62","1","11","9.09","1","12","8.33","4","53","7.55","157","328","47.87"
"","Evan Vierling","C","FLNT","16.239","50","5","7","2","12","14","66","7.58","0.1","0.14","0.04","0.24","0.28","1.32","5.69","0.11","611.97","12.24","0.49","0.69","0.2","1.18","1.37","6.47","0.56","14.69","13.95","41.78","49.51","-6.02","35.53","27","49","4","11","36.36","1","16","6.25","0","39","0.0","111","277","40.07"
"","Chase Campbell","RW","KIT/WSR","20.228","53","8","4","2","12","14","70","11.43","0.15","0.08","0.04","0.23","0.26","1.32","6.07","0.11","597.42","11.27","0.8","0.4","0.2","1.21","1.41","7.03","0.61","14.35","14.1","44.33","52.31","-12.02","34.55","19","36","2","9","22.22","4","12","33.33","2","49","4.08","62","114","54.39"
"","Luke Bignell","C","BAR","17.865","55","7","5","1","12","13","56","12.5","0.13","0.09","0.02","0.22","0.24","1.02","6.26","0.11","577.23","10.5","0.73","0.52","0.1","1.25","1.35","5.82","0.65","13.09","13.73","51.02","49.46","-17.32","38.0","19","31","3","10","30.0","3","8","37.5","1","38","2.63","154","345","44.64"
"","Brendan Hoffmann","RW","ER","16.934","52","9","3","1","12","13","88","10.23","0.17","0.06","0.02","0.23","0.25","1.69","6.16","0.12","547.02","10.52","0.99","0.33","0.11","1.32","1.43","9.65","0.68","14.26","13.88","44.56","50.22","1.09","46.51","20","23","1","11","9.09","2","12","16.67","6","65","9.23","4","15","26.67"
"","Semyon Der-Arguchintsev","C","PBO","17.999","49","5","6","13","11","24","56","8.93","0.1","0.12","0.27","0.22","0.49","1.14","4.47","0.09","630.76","12.87","0.48","0.57","1.24","1.05","2.28","5.33","0.42","14.46","13.93","48.6","49.26","-1.8","46.05","35","41","1","6","16.67","1","10","10.0","3","40","7.5","331","654","50.61"
"","Luke Boka","RW","WSR","19.261","53","6","5","7","11","18","88","6.82","0.11","0.09","0.13","0.21","0.34","1.66","9.59","0.18","617.95","11.66","0.58","0.49","0.68","1.07","1.75","8.54","0.93","14.06","13.83","48.97","50.12","2.54","52.54","31","28","2","13","15.38","1","14","7.14","3","61","4.92","88","199","44.22"
"","Alex Gritz","C","ER","17.999","49","9","2","7","11","18","75","12.0","0.18","0.04","0.14","0.22","0.37","1.53","7.71","0.16","573.12","11.7","0.94","0.21","0.73","1.15","1.88","7.85","0.81","14.01","13.81","45.08","49.6","4.5","49.15","29","30","4","12","33.33","3","19","15.79","2","44","4.55","184","423","43.5"
"","Cam Hillis","C","GUE","18.226","33","6","5","5","11","16","41","14.63","0.18","0.15","0.15","0.33","0.48","1.24","4.31","0.13","420.48","12.74","0.86","0.71","0.71","1.57","2.28","5.85","0.61","15.03","14.34","53.78","50.02","-11.6","43.4","23","30","3","12","25.0","0","4","0.0","3","25","12.0","197","360","54.72"
"","Drake Pilon","RW","SBY","19.954","42","4","7","5","11","16","72","5.56","0.1","0.17","0.12","0.26","0.38","1.71","6.66","0.16","474.37","11.29","0.51","0.89","0.63","1.39","2.02","9.11","0.84","13.49","13.98","58.76","49.16","-5.86","57.78","26","19","2","11","18.18","1","8","12.5","1","53","1.89","53","84","63.1"
"","Nicholas Canade","LW","MISS","18.525","51","3","8","4","11","15","76","3.95","0.06","0.16","0.08","0.22","0.29","1.49","5.98","0.12","620.11","12.16","0.29","0.77","0.39","1.06","1.45","7.35","0.58","14.25","13.99","46.96","49.27","-12.03","38.81","26","41","1","11","9.09","2","7","28.57","0","58","0.0","4","15","26.67"
"","Isaac Nurse","RW","HAM","19.502","57","9","2","4","11","15","128","7.03","0.16","0.04","0.07","0.19","0.26","2.25","15.14","0.27","708.59","12.43","0.76","0.17","0.34","0.93","1.27","10.84","1.28","14.43","14.14","44.44","51.03","0.21","43.48","30","39","3","25","12.0","1","27","3.7","5","76","6.58","4","13","30.77"
"","Kyle McDonald","RW","WSR","16.608","39","4","7","4","11","15","61","6.56","0.1","0.18","0.1","0.28","0.38","1.56","4.51","0.12","429.75","11.02","0.56","0.98","0.56","1.54","2.09","8.52","0.63","13.88","13.83","50.89","51.14","11.25","55.0","22","18","0","7","0.0","0","6","0.0","4","48","8.33","4","7","57.14"
"","Luke Moncada","C","NB","18.297","55","5","6","3","11","14","77","6.49","0.09","0.11","0.05","0.2","0.25","1.4","6.09","0.11","608.97","11.07","0.49","0.59","0.3","1.08","1.38","7.59","0.6","13.34","13.61","40.88","51.59","-19.72","29.82","17","40","1","12","8.33","1","8","12.5","3","57","5.26","245","528","46.4"
"","Daniel D'Amato","RW","ER","17.438","51","4","7","3","11","14","65","6.15","0.08","0.14","0.06","0.22","0.27","1.27","6.17","0.12","560.51","10.99","0.43","0.75","0.32","1.18","1.5","6.96","0.66","14.02","13.77","44.24","49.26","-13.21","32.08","17","36","1","5","20.0","1","14","7.14","2","46","4.35","58","143","40.56"
"","Jan Jenik","C","HAM","17.999","17","6","5","3","11","14","41","14.63","0.35","0.29","0.18","0.65","0.82","2.41","4.56","0.27","286.43","16.85","1.26","1.05","0.63","2.3","2.93","8.59","0.96","14.59","14.27","44.57","48.32","13.97","51.22","21","20","1","14","7.14","5","11","45.45","0","16","0.0","79","181","43.65"
"","Chad Denault","RW","PBO","18.412","55","6","5","0","11","11","36","16.67","0.11","0.09","0.0","0.2","0.2","0.65","3.09","0.06","483.1","8.78","0.75","0.62","0.0","1.37","1.37","4.47","0.38","13.71","13.91","47.71","52.38","-13.67","36.11","13","23","3","8","37.5","3","7","42.86","0","21","0.0","1","1","100.0"
"","Alex Formenton","LW","LDN","19.007","18","7","4","0","11","11","52","13.46","0.39","0.22","0.0","0.61","0.61","2.89","6.51","0.36","226.6","12.59","1.85","1.06","0.0","2.91","2.91","13.77","1.72","15.02","14.33","62.98","47.66","-15.72","54.55","12","10","4","12","33.33","1","9","11.11","2","31","6.45","11","18","61.11"
"","Danny Katic","LW","SAG","18.114","42","6","4","6","10","16","43","13.95","0.14","0.1","0.14","0.24","0.38","1.02","4.14","0.1","454.27","10.82","0.79","0.53","0.79","1.32","2.11","5.68","0.55","13.69","13.75","54.21","46.7","-2.92","54.55","24","20","4","11","36.36","1","8","12.5","1","24","4.17","4","7","57.14"
"","Tye Kartye","C","SSM","17.377","51","1","9","6","10","16","47","2.13","0.02","0.18","0.12","0.2","0.31","0.92","4.11","0.08","567.86","11.13","0.11","0.95","0.63","1.06","1.69","4.97","0.43","14.37","14.08","54.5","51.33","-3.89","51.61","32","30","0","5","0.0","1","11","9.09","0","31","0.0","147","272","54.04"
"","Mitchell Russell","C","NB/OS","17.528","53","7","3","4","10","14","84","8.33","0.13","0.06","0.08","0.19","0.26","1.58","6.89","0.13","514.87","9.71","0.82","0.35","0.47","1.17","1.63","9.79","0.8","13.49","13.62","44.17","50.53","0.48","51.43","18","17","0","8","0.0","1","12","8.33","6","64","9.38","183","389","47.04"
"","Domenico Commisso","C","GUE/OSH","20.57","48","5","5","4","10","14","87","5.75","0.1","0.1","0.08","0.21","0.29","1.81","9.26","0.19","577.0","12.02","0.52","0.52","0.42","1.04","1.46","9.05","0.96","14.66","13.86","52.76","49.34","-12.88","43.08","28","37","2","15","13.33","2","10","20.0","1","62","1.61","320","556","57.55"
"","Luke Burghardt","LW","NB","20.345","27","4","6","3","10","13","45","8.89","0.15","0.22","0.11","0.37","0.48","1.67","5.22","0.19","337.75","12.51","0.71","1.07","0.53","1.78","2.31","7.99","0.93","15.42","14.07","51.71","45.27","23.11","69.7","23","10","3","12","25.0","0","3","0.0","1","30","3.33","68","147","46.26"
"","Zach Gallant","C","PBO","19.529","19","6","4","1","10","11","40","15.0","0.32","0.21","0.05","0.53","0.58","2.11","3.66","0.19","229.63","12.09","1.57","1.05","0.26","2.61","2.87","10.45","0.96","14.69","14.28","49.08","47.77","6.91","55.56","15","12","1","4","25.0","0","6","0.0","5","30","16.67","151","243","62.14"
"","Ian Derungs","LW","KGN","18.708","50","6","4","1","10","11","69","8.7","0.12","0.08","0.02","0.2","0.22","1.38","4.19","0.08","603.13","12.06","0.6","0.4","0.1","0.99","1.09","6.86","0.42","13.96","13.94","34.37","52.73","-2.87","29.31","17","41","1","2","50.0","1","7","14.29","4","60","6.67","4","11","36.36"
"","Kirill Nizhnikov","RW","SBY","18.464","20","4","6","1","10","11","26","15.38","0.2","0.3","0.05","0.5","0.55","1.3","1.8","0.09","262.24","13.11","0.92","1.37","0.23","2.29","2.52","5.95","0.41","13.87","14.25","56.18","52.37","3.84","55.56","15","12","0","1","0.0","1","5","20.0","3","20","15.0","1","4","25.0"
"","Avery Hayes","RW","HAM","15.932","54","6","4","0","10","10","66","9.09","0.11","0.07","0.0","0.19","0.19","1.22","5.34","0.1","550.59","10.2","0.65","0.44","0.0","1.09","1.09","7.19","0.58","13.36","13.92","43.75","49.84","-0.51","42.55","20","27","2","10","20.0","3","11","27.27","1","45","2.22","4","16","25.0"
"","Erik Cermak","LW","PBO","17.539","55","6","3","5","9","14","48","12.5","0.11","0.05","0.09","0.16","0.25","0.87","4.34","0.08","571.53","10.39","0.63","0.31","0.52","0.94","1.47","5.04","0.46","13.95","14.03","47.04","49.97","10.61","56.36","31","24","1","6","16.67","4","9","44.44","1","33","3.03","153","308","49.68"
"","Joseph Mack","C","ER","18.692","55","5","4","4","9","13","70","7.14","0.09","0.07","0.07","0.16","0.24","1.27","6.4","0.12","606.04","11.02","0.5","0.4","0.4","0.89","1.29","6.93","0.63","14.3","14.1","45.5","50.4","2.34","46.55","27","31","2","12","16.67","0","9","0.0","3","49","6.12","231","528","43.75"
"","Tyler Burnie","C","KGN","19.598","54","2","7","3","9","12","81","2.47","0.04","0.13","0.06","0.17","0.22","1.5","7.11","0.13","688.6","12.75","0.17","0.61","0.26","0.78","1.05","7.06","0.62","14.17","14.23","34.16","52.18","-7.01","24.24","16","50","0","9","0.0","0","13","0.0","2","59","3.39","394","734","53.68"
"","Ty Collins","RW","GUE","16.263","35","3","6","3","9","12","20","15.0","0.09","0.17","0.09","0.26","0.34","0.57","2.23","0.06","289.8","8.28","0.62","1.24","0.62","1.86","2.48","4.14","0.46","13.87","13.29","52.09","48.67","-5.12","54.55","12","10","0","1","0.0","2","9","22.22","1","10","10.0","1","5","20.0"
"","Logan Morrison","C","HAM","16.187","36","6","3","3","9","12","43","13.95","0.17","0.08","0.08","0.25","0.33","1.19","3.66","0.1","387.44","10.76","0.93","0.46","0.46","1.39","1.86","6.66","0.57","13.57","14.11","43.55","51.25","5.01","48.72","19","20","2","7","28.57","2","10","20.0","2","26","7.69","136","343","39.65"
"","Sergey Popov","LW","LDN/OS","18.47","35","4","5","3","9","12","43","9.3","0.11","0.14","0.09","0.26","0.34","1.23","3.76","0.11","360.88","10.31","0.67","0.83","0.5","1.5","2.0","7.15","0.63","13.96","14.04","51.13","45.76","-4.06","48.39","15","16","1","4","25.0","0","3","0.0","3","36","8.33","3","14","21.43"
"","Camaryn Baber","C","SAG","17.449","35","5","4","3","9","12","54","9.26","0.14","0.11","0.09","0.26","0.34","1.54","4.31","0.12","352.03","10.06","0.85","0.68","0.51","1.53","2.05","9.2","0.73","13.96","13.56","56.55","44.31","11.8","63.33","19","11","0","4","0.0","1","8","12.5","4","42","9.52","126","254","49.61"
"","Nick Wong","C","KGN/OSH","16.994","55","6","3","2","9","11","66","9.09","0.11","0.05","0.04","0.16","0.2","1.2","6.54","0.12","606.03","11.02","0.59","0.3","0.2","0.89","1.09","6.53","0.65","13.7","13.97","42.44","49.72","-6.52","38.89","21","33","3","11","27.27","1","7","14.29","2","48","4.17","82","179","45.81"
"","Kyle Harris","C","FLNT","17.427","57","5","4","2","9","11","75","6.67","0.09","0.07","0.04","0.16","0.19","1.32","7.99","0.14","667.17","11.7","0.45","0.36","0.18","0.81","0.99","6.74","0.72","14.8","13.81","42.12","51.91","-2.67","38.46","30","48","1","17","5.88","2","19","10.53","2","39","5.13","157","385","40.78"
"","Curtis Egert","LW","SAR","19.612","53","8","1","2","9","11","46","17.39","0.15","0.02","0.04","0.17","0.21","0.87","4.39","0.08","501.55","9.46","0.96","0.12","0.24","1.08","1.32","5.5","0.53","12.97","13.46","43.56","48.23","-9.64","38.0","19","31","2","5","40.0","2","10","20.0","4","31","12.9","3","9","33.33"
