"#","Name","Pos","Team","Age","GP","G","A1","A2","P1","P","Sh","Sh%","G/GP","A1/GP","A2/GP","P1/GP","P/GP","Sh/GP","xG","xG/GP","eTOI","eTOI/GP","eG/60","eA1/60","eA2/60","eP1/60","eP/60","eSh/60","exG/60","QoT TOI","QoC TOI","QoT GF%","QoC GF%","GF%Rel","GF%","GF","GA","HD G","HD Sh","HD Sh%","MD G","MD Sh","MD Sh%","LD G","LD Sh","LD Sh%","FOW","FOT","FOW%"
"","Kevin Mason","C","SNB","18.675","13","0","1","0","1","1","12","0.0","0.0","0.08","0.0","0.08","0.08","0.92","1.08","0.08","125.64","9.66","0.0","0.48","0.0","0.48","0.48","5.73","0.52","13.04","13.81","24.07","52.67","-3.07","23.08","3","10","0","5","0.0","0","1","0.0","0","6","0.0","0","0","0.0"
"","Nathan MacMillan","LW","HAL","16.622","3","0","1","0","1","1","0","0.0","0.0","0.33","0.0","0.33","0.33","0.0","0.0","0.0","20.64","6.88","0.0","2.91","0.0","2.91","2.91","0.0","0.0","12.75","13.75","48.67","28.37","46.15","100.0","1","0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Guillaume Desmarais","LW","VDO","17.761","25","0","1","0","1","1","19","0.0","0.0","0.04","0.0","0.04","0.04","0.76","1.14","0.05","240.08","9.6","0.0","0.25","0.0","0.25","0.25","4.75","0.29","13.33","13.22","33.6","58.8","-6.63","27.78","5","13","0","0","0.0","0","1","0.0","0","18","0.0","3","9","33.33"
"","Logan Camp","RW","BAC","16.529","22","1","0","0","1","1","5","20.0","0.05","0.0","0.0","0.05","0.05","0.23","0.39","0.02","155.31","7.06","0.39","0.0","0.0","0.39","0.39","1.93","0.15","12.48","13.12","61.34","53.86","-34.47","28.57","2","5","0","0","0.0","0","1","0.0","1","4","25.0","2","3","66.67"
"","Christian Clark","C","SNB","18.601","15","0","1","0","1","1","10","0.0","0.0","0.07","0.0","0.07","0.07","0.67","0.88","0.06","133.65","8.91","0.0","0.45","0.0","0.45","0.45","4.49","0.39","12.96","13.64","30.69","55.18","-19.98","9.09","1","10","0","3","0.0","0","2","0.0","0","5","0.0","0","0","0.0"
"","Seva Losev","RW","BAT","18.256","3","0","1","0","1","1","2","0.0","0.0","0.33","0.0","0.33","0.33","0.67","0.04","0.01","26.73","8.91","0.0","2.24","0.0","2.24","2.24","4.49","0.09","13.98","13.27","29.22","57.07","14.29","50.0","1","1","0","0","0.0","0","0","0.0","0","2","0.0","0","1","0.0"
"","Nicholas Beauvilliers","C","DRU","16.761","3","1","0","0","1","1","3","33.33","0.33","0.0","0.0","0.33","0.33","1.0","0.4","0.13","37.09","12.36","1.62","0.0","0.0","1.62","1.62","4.85","0.65","12.32","12.51","61.25","43.97","-24.62","60.0","3","2","0","0","0.0","1","2","50.0","0","1","0.0","0","2","0.0"
"","Tommy Beaudoin","RW","ROU","19.505","8","0","0","1","0","1","5","0.0","0.0","0.0","0.12","0.0","0.12","0.62","0.47","0.06","57.07","7.13","0.0","0.0","1.05","0.0","1.05","5.26","0.49","12.34","12.52","66.75","54.92","-10.87","50.0","1","1","0","1","0.0","0","2","0.0","0","2","0.0","0","0","0.0"
"","Charles Farmer","RW","VDO","19.642","3","0","0","1","0","1","2","0.0","0.0","0.0","0.33","0.0","0.33","0.67","0.25","0.08","33.49","11.16","0.0","0.0","1.79","0.0","1.79","3.58","0.45","14.7","13.67","35.17","57.59","21.43","50.0","1","1","0","1","0.0","0","0","0.0","0","1","0.0","0","0","0.0"
"","Dawson Stairs","C","SNB","16.638","11","0","0","1","0","1","15","0.0","0.0","0.0","0.09","0.0","0.09","1.36","1.3","0.12","109.23","9.93","0.0","0.0","0.55","0.0","0.55","8.24","0.71","14.37","13.94","34.6","57.49","-15.33","28.57","2","5","0","3","0.0","0","5","0.0","0","7","0.0","1","1","100.0"
"","Dylan L'Italien","LW","BAC","18.213","12","0","0","1","0","1","8","0.0","0.0","0.0","0.08","0.0","0.08","0.67","0.48","0.04","89.98","7.5","0.0","0.0","0.67","0.0","0.67","5.33","0.32","11.52","13.54","55.36","44.23","7.97","66.67","2","1","0","0","0.0","0","2","0.0","0","6","0.0","0","0","0.0"
"","Eliot Bergbauer","LW","MON","17.186","2","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-25.0","0.0","0","0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Sam King","LW","CHA","20.348","2","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","21.47","10.74","0.0","0.0","0.0","0.0","0.0","0.0","0.0","12.7","14.79","59.81","58.24","-7.14","50.0","1","1","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Chase Ellis","LW","DRU","16.641","7","0","0","0","0","0","5","0.0","0.0","0.0","0.0","0.0","0.0","0.71","0.31","0.04","44.11","6.3","0.0","0.0","0.0","0.0","0.0","6.8","0.43","13.64","13.84","60.36","64.05","-75.0","0.0","0","1","0","0","0.0","0","0","0.0","0","5","0.0","0","1","0.0"
"","Alex Plamondon","C","SHA","18.922","8","0","0","0","0","0","8","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.66","0.08","78.64","9.83","0.0","0.0","0.0","0.0","0.0","6.1","0.51","13.85","13.58","25.68","61.56","-13.38","11.11","1","8","0","3","0.0","0","1","0.0","0","4","0.0","12","27","44.44"
"","Sonny Kabatay","C","HAL","15.792","5","0","0","0","0","0","3","0.0","0.0","0.0","0.0","0.0","0.0","0.6","0.41","0.08","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-45.45","0.0","0","0","0","1","0.0","0","1","0.0","0","1","0.0","0","0","0.0"
"","William Veillette","C","SHA","16.449","6","0","0","0","0","0","2","0.0","0.0","0.0","0.0","0.0","0.0","0.33","0.16","0.03","43.13","7.19","0.0","0.0","0.0","0.0","0.0","2.78","0.22","13.11","14.33","28.1","48.96","-28.21","0.0","0","2","0","1","0.0","0","1","0.0","0","0","0.0","3","16","18.75"
"","Tommy Bouchard","LW","BLB","16.923","5","0","0","0","0","0","4","0.0","0.0","0.0","0.0","0.0","0.0","0.8","0.17","0.03","33.73","6.75","0.0","0.0","0.0","0.0","0.0","7.11","0.3","13.42","15.76","38.15","62.98","50.0","100.0","1","0","0","0","0.0","0","0","0.0","0","4","0.0","4","8","50.0"
"","Carl-Olivier Dignard","LW","DRU/CHI","17.944","6","0","0","0","0","0","3","0.0","0.0","0.0","0.0","0.0","0.0","0.5","0.04","0.01","53.73","8.95","0.0","0.0","0.0","0.0","0.0","3.35","0.05","13.21","13.28","38.4","43.09","-55.0","0.0","0","4","0","0","0.0","0","0","0.0","0","3","0.0","0","1","0.0"
"","Justin Desjardins","C","DRU","17.607","6","0","0","0","0","0","3","0.0","0.0","0.0","0.0","0.0","0.0","0.5","0.37","0.06","37.87","6.31","0.0","0.0","0.0","0.0","0.0","4.75","0.59","13.62","13.69","63.37","39.24","37.5","100.0","1","0","0","0","0.0","0","1","0.0","0","2","0.0","0","0","0.0"
"","Olivier Coulombe","C","BAT","16.501","3","0","0","0","0","0","3","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.05","0.02","27.78","9.26","0.0","0.0","0.0","0.0","0.0","6.48","0.12","12.21","13.21","25.63","61.97","-25.0","0.0","0","2","0","0","0.0","0","0","0.0","0","3","0.0","0","0","0.0"
"","Alexis Dube","C","BAT","16.134","6","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.17","0.01","0.0","54.36","9.06","0.0","0.0","0.0","0.0","0.0","1.1","0.02","13.86","13.64","29.99","58.5","-5.0","20.0","1","4","0","0","0.0","0","0","0.0","0","1","0.0","0","0","0.0"
"","Alexandre Roy","RW","VIC","18.623","2","0","0","0","0","0","2","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.27","0.14","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-20.0","0.0","0","0","0","0","0.0","0","1","0.0","0","1","0.0","2","14","14.29"
"","Olivier Gervais-Daigneault","C","GAT","15.948","4","0","0","0","0","0","3","0.0","0.0","0.0","0.0","0.0","0.0","0.75","0.14","0.03","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-46.67","0.0","0","0","0","0","0.0","0","0","0.0","0","3","0.0","0","1","0.0"
"","Jessy Dalibert","C","SHA","17.55","4","0","0","0","0","0","3","0.0","0.0","0.0","0.0","0.0","0.0","0.75","0.1","0.02","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-27.27","0.0","0","0","0","0","0.0","0","1","0.0","0","2","0.0","0","0","0.0"
"","Xavier Fillion","C","CHI","15.954","4","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.25","0.11","0.03","30.26","7.56","0.0","0.0","0.0","0.0","0.0","1.98","0.22","14.84","14.41","40.5","65.96","-40.0","0.0","0","1","0","0","0.0","0","0","0.0","0","1","0.0","4","4","100.0"
"","Lucas Reeves","LW","GAT","17.903","2","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.5","0.11","0.06","19.33","9.67","0.0","0.0","0.0","0.0","0.0","3.1","0.35","13.58","13.85","46.24","49.38","-25.0","0.0","0","1","0","0","0.0","0","0","0.0","0","1","0.0","1","7","14.29"
"","Mikisiw Awashish","C","CHI","17.465","6","0","0","0","0","0","3","0.0","0.0","0.0","0.0","0.0","0.0","0.5","0.18","0.03","50.44","8.41","0.0","0.0","0.0","0.0","0.0","3.57","0.22","12.91","12.72","39.61","45.54","-35.29","0.0","0","4","0","1","0.0","0","0","0.0","0","2","0.0","4","26","15.38"
"","Jaden Mason","C","MON","17.848","3","0","0","0","0","0","2","0.0","0.0","0.0","0.0","0.0","0.0","0.67","0.1","0.03","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-52.94","0.0","0","0","0","0","0.0","0","0","0.0","0","2","0.0","0","0","0.0"
"","Zachary Roy","C","BLB","16.688","10","0","0","0","0","0","15","0.0","0.0","0.0","0.0","0.0","0.0","1.5","0.46","0.05","96.19","9.62","0.0","0.0","0.0","0.0","0.0","9.36","0.29","13.0","13.57","39.73","61.14","-12.03","14.29","1","6","0","1","0.0","0","2","0.0","0","12","0.0","6","26","23.08"
"","Yannic Bastarache","RW","BAT","16.668","4","0","0","0","0","0","3","0.0","0.0","0.0","0.0","0.0","0.0","0.75","0.28","0.07","34.37","8.59","0.0","0.0","0.0","0.0","0.0","5.24","0.48","11.75","10.92","15.41","53.38","-26.67","0.0","0","2","0","1","0.0","0","0","0.0","0","2","0.0","0","0","0.0"
"","Kyle Petten","LW","HAL","17.679","13","0","0","0","0","0","6","0.0","0.0","0.0","0.0","0.0","0.0","0.46","0.34","0.03","97.31","7.49","0.0","0.0","0.0","0.0","0.0","3.7","0.21","13.15","13.49","63.12","45.52","8.33","75.0","3","1","0","0","0.0","0","2","0.0","0","4","0.0","0","0","0.0"
"","Thomas Vezina","C","CHI","18.593","2","0","0","0","0","0","3","0.0","0.0","0.0","0.0","0.0","0.0","1.5","0.21","0.11","21.33","10.67","0.0","0.0","0.0","0.0","0.0","8.44","0.6","14.76","14.36","41.09","63.93","-66.67","0.0","0","1","0","0","0.0","0","1","0.0","0","2","0.0","0","0","0.0"
"","Ben Allison","LW","CAP/GAT","16.069","6","0","0","0","0","0","5","0.0","0.0","0.0","0.0","0.0","0.0","0.83","0.32","0.05","49.51","8.25","0.0","0.0","0.0","0.0","0.0","6.06","0.39","14.09","14.33","50.79","55.91","-8.34","33.33","1","2","0","1","0.0","0","0","0.0","0","4","0.0","4","8","50.0"
"","Robbie Dowell","C","BAT","17.35","3","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.33","0.14","0.05","36.1","12.03","0.0","0.0","0.0","0.0","0.0","1.66","0.24","12.85","12.35","21.19","52.1","-38.46","0.0","0","5","0","1","0.0","0","0","0.0","0","0","0.0","0","1","0.0"
"","Felix Laniel","LW","DRU","17.38","1","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-50.0","0.0","0","0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Ludovick Nault-Daigle","C","SHA","16.95","2","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","23.82","11.91","0.0","0.0","0.0","0.0","0.0","0.0","0.0","13.77","12.59","30.42","33.85","-20.0","0.0","0","2","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Zachary Gravel","C","GAT","16.088","3","0","0","0","0","0","4","0.0","0.0","0.0","0.0","0.0","0.0","1.33","0.1","0.03","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-36.36","0.0","0","0","0","0","0.0","0","0","0.0","0","4","0.0","0","0","0.0"
"","Connor Richard","C","SNB","15.795","3","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","23.58","7.86","0.0","0.0","0.0","0.0","0.0","0.0","0.0","14.17","14.53","35.1","57.01","-20.0","0.0","0","3","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Justin Charrette","C","DRU","16.614","1","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.11","0.11","10.26","10.26","0.0","0.0","0.0","0.0","0.0","5.85","0.66","13.92","13.95","64.1","33.07","-75.0","0.0","0","2","0","0","0.0","0","0","0.0","0","1","0.0","0","0","0.0"
"","Zachary Gravel","C","GAT","18.451","1","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6.44","6.44","0.0","0.0","0.0","0.0","0.0","0.0","0.0","12.2","13.73","36.93","62.41","-50.0","0.0","0","1","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Zachary Bellefeuille","C","SHA","17.427","1","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0.0","0","0","0.0","0","0","0.0","1","3","33.33"
"","Samy Hudon-Rousseau","C","VIC","19.68","1","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-33.33","0.0","0","0","0","0","0.0","0","0","0.0","0","0","0.0","1","4","25.0"
"","Maximilien Ledoux","LW","BLB/ROU","16.693","4","0","0","0","0","0","3","0.0","0.0","0.0","0.0","0.0","0.0","0.75","0.08","0.02","40.05","10.01","0.0","0.0","0.0","0.0","0.0","4.49","0.12","13.06","13.77","45.61","41.52","-86.67","0.0","0","3","0","0","0.0","0","0","0.0","0","3","0.0","0","0","0.0"
"","William Dagenais","RW","GAT","16.584","6","0","0","0","0","0","6","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.36","0.06","45.05","7.51","0.0","0.0","0.0","0.0","0.0","7.99","0.49","11.79","13.54","36.13","58.21","-39.13","0.0","0","1","0","0","0.0","0","2","0.0","0","4","0.0","0","0","0.0"
"","Etienne Caron","LW","BLB","17.126","1","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","11.64","11.64","0.0","0.0","0.0","0.0","0.0","0.0","0.0","11.98","10.39","37.14","65.55","0.0","0.0","0","1","0","0","0.0","0","0","0.0","0","0","0.0","2","3","66.67"
"","William Dumont","C","BLB","17.427","1","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-25.0","0.0","0","0","0","0","0.0","0","0","0.0","0","0","0.0","0","2","0.0"
"","Alexandre Caron","LW","ROU","16.151","2","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","15.37","7.68","0.0","0.0","0.0","0.0","0.0","0.0","0.0","13.05","14.72","63.55","41.37","-66.67","0.0","0","1","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Cole Cormier","C","RIM","16.564","1","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.09","0.09","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-57.14","0.0","0","0","0","0","0.0","0","1","0.0","0","0","0.0","0","0","0.0"
"","Stephane Jr Huard","C","BLB","16.291","3","0","0","0","0","0","4","0.0","0.0","0.0","0.0","0.0","0.0","1.33","0.15","0.05","27.56","9.19","0.0","0.0","0.0","0.0","0.0","8.71","0.32","12.84","13.46","32.78","40.41","-69.23","0.0","0","2","0","0","0.0","0","1","0.0","0","3","0.0","14","21","66.67"
"","Edouard Charron","C","DRU","17.008","1","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.08","0.08","8.72","8.72","0.0","0.0","0.0","0.0","0.0","6.88","0.52","12.74","13.13","55.56","29.87","-88.89","0.0","0","1","0","0","0.0","0","1","0.0","0","0","0.0","0","0","0.0"
"","Jeremy Pellerin","C","VIC","17.506","1","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-50.0","0.0","0","0","0","0","0.0","0","0","0.0","0","0","0.0","0","6","0.0"
"","Alexis Belisle","RW","SNB","16.296","5","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.2","0.03","0.01","46.2","9.24","0.0","0.0","0.0","0.0","0.0","1.3","0.04","13.67","14.28","33.33","55.87","1.82","20.0","1","4","0","0","0.0","0","0","0.0","0","1","0.0","1","2","50.0"
"","Alexandre Doucet","C","VDO","16.674","3","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.33","0.06","0.02","21.86","7.29","0.0","0.0","0.0","0.0","0.0","2.74","0.16","12.48","13.55","25.2","70.78","-13.33","0.0","0","1","0","0","0.0","0","1","0.0","0","0","0.0","0","0","0.0"
"","Nicolas Daigle","C","VIC","15.967","4","0","0","0","0","0","2","0.0","0.0","0.0","0.0","0.0","0.0","0.5","0.06","0.01","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-55.56","0.0","0","0","0","0","0.0","0","0","0.0","0","2","0.0","3","12","25.0"
"","Alexandre O'Neill","C","SNB","16.515","3","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.33","0.19","0.06","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-11.76","0.0","0","0","0","0","0.0","0","1","0.0","0","0","0.0","0","0","0.0"
"","Josh MacDonald","C","SNB","17.315","1","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Patrick LeBlanc","C","CHA","16.296","2","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.5","0.15","0.07","27.67","13.84","0.0","0.0","0.0","0.0","0.0","2.17","0.32","13.74","12.28","57.17","53.24","-33.33","0.0","0","2","0","0","0.0","0","1","0.0","0","0","0.0","0","0","0.0"
