"#","Name","Pos","Team","Age","GP","G","A1","A2","P1","P","Sh","Sh%","G/GP","A1/GP","A2/GP","P1/GP","P/GP","Sh/GP","xG","xG/GP","eTOI","eTOI/GP","eG/60","eA1/60","eA2/60","eP1/60","eP/60","eSh/60","exG/60","QoT TOI","QoC TOI","QoT GF%","QoC GF%","GF%Rel","GF%","GF","GA","HD G","HD Sh","HD Sh%","MD G","MD Sh","MD Sh%","LD G","LD Sh","LD Sh%","FOW","FOT","FOW%"
"","Mikael Robidoux","RW","QUE","18.415","41","6","5","4","11","15","35","17.14","0.15","0.12","0.1","0.27","0.37","0.85","4.51","0.11","388.29","9.47","0.93","0.77","0.62","1.7","2.32","5.41","0.7","12.91","12.97","51.24","51.95","27.4","70.37","19","8","2","7","28.57","1","10","10.0","3","18","16.67","3","9","33.33"
"","Liam Stevens","LW","CHI","18.399","61","9","2","4","11","15","83","10.84","0.15","0.03","0.07","0.18","0.25","1.36","7.75","0.13","636.25","10.43","0.85","0.19","0.38","1.04","1.41","7.83","0.73","13.14","13.15","46.93","49.2","-2.68","47.06","24","27","4","12","33.33","2","11","18.18","3","60","5.0","12","32","37.5"
"","Olivier Bourret","LW","CAP","17.66","63","6","5","2","11","13","55","10.91","0.1","0.08","0.03","0.17","0.21","0.87","6.35","0.1","705.96","11.21","0.51","0.42","0.17","0.93","1.1","4.67","0.54","12.86","13.0","44.68","49.04","-1.83","41.77","33","46","2","5","40.0","0","10","0.0","4","40","10.0","5","23","21.74"
"","Jacob Hudson","C","MON","16.786","64","5","6","2","11","13","43","11.63","0.08","0.09","0.03","0.17","0.2","0.67","3.07","0.05","590.8","9.23","0.51","0.61","0.2","1.12","1.32","4.37","0.31","12.94","13.13","41.13","50.38","-6.48","37.5","21","35","0","2","0.0","1","7","14.29","4","34","11.76","117","288","40.62"
"","Thomas Casey","LW","CHA","17.432","60","8","3","1","11","12","49","16.33","0.13","0.05","0.02","0.18","0.2","0.82","7.32","0.12","582.87","9.71","0.82","0.31","0.1","1.13","1.24","5.04","0.75","12.68","13.01","46.21","46.98","-3.09","47.73","21","23","2","14","14.29","1","6","16.67","5","29","17.24","93","216","43.06"
"","Alexander Khovanov","C","MON","17.427","29","5","5","5","10","15","50","10.0","0.17","0.17","0.17","0.34","0.52","1.72","5.41","0.19","390.08","13.45","0.77","0.77","0.77","1.54","2.31","7.69","0.83","13.81","13.26","43.59","49.93","15.56","51.92","27","25","2","7","28.57","1","8","12.5","2","35","5.71","62","148","41.89"
"","William Poirier","RW","SNB","17.84","65","7","3","5","10","15","97","7.22","0.11","0.05","0.08","0.15","0.23","1.49","10.87","0.17","824.57","12.69","0.51","0.22","0.36","0.73","1.09","7.06","0.79","13.4","13.37","38.5","51.71","-4.83","36.17","34","60","2","15","13.33","2","15","13.33","3","67","4.48","27","72","37.5"
"","Kevin Gursoy","LW","SNB","18.117","60","7","3","2","10","12","67","10.45","0.12","0.05","0.03","0.17","0.2","1.12","7.14","0.12","681.41","11.36","0.62","0.26","0.18","0.88","1.06","5.9","0.63","13.31","13.42","39.38","52.22","0.13","39.47","30","46","4","14","28.57","1","7","14.29","2","46","4.35","15","24","62.5"
"","Brady Pataki","RW","MON","18.952","47","7","3","1","10","11","74","9.46","0.15","0.06","0.02","0.21","0.23","1.57","8.6","0.18","504.69","10.74","0.83","0.36","0.12","1.19","1.31","8.8","1.02","12.61","12.97","40.9","50.61","-16.6","31.25","15","33","0","9","0.0","2","11","18.18","5","54","9.26","5","13","38.46"
"","Gabriel Proulx","RW","CAP","18.481","57","5","4","11","9","20","78","6.41","0.09","0.07","0.19","0.16","0.35","1.37","7.33","0.13","625.53","10.97","0.48","0.38","1.06","0.86","1.92","7.48","0.7","12.9","12.99","44.26","49.02","1.38","45.0","27","33","1","11","9.09","1","8","12.5","3","59","5.08","51","107","47.66"
"","Bastian Eckl","RW","DRU","17.052","46","2","7","6","9","15","52","3.85","0.04","0.15","0.13","0.2","0.33","1.13","4.74","0.1","420.05","9.13","0.29","1.0","0.86","1.29","2.14","7.43","0.68","13.37","12.85","59.53","48.67","2.65","63.64","21","12","2","5","40.0","0","8","0.0","0","39","0.0","0","2","0.0"
"","Antoine Girard","LW","BAC","18.982","50","4","5","4","9","13","74","5.41","0.08","0.1","0.08","0.18","0.26","1.48","6.93","0.14","539.28","10.79","0.45","0.56","0.45","1.0","1.45","8.23","0.77","13.12","13.03","43.94","50.4","-8.75","41.51","22","31","2","9","22.22","1","10","10.0","1","55","1.82","2","5","40.0"
"","Edouard Ouellet","RW","VIC","17.67","54","5","4","4","9","13","48","10.42","0.09","0.07","0.07","0.17","0.24","0.89","3.34","0.06","478.94","8.87","0.63","0.5","0.5","1.13","1.63","6.01","0.42","12.6","12.93","53.62","47.5","-6.51","54.29","19","16","1","4","25.0","1","4","25.0","3","40","7.5","15","47","31.91"
"","Maxime Collin","LW","BLB","17.64","55","8","1","3","9","12","44","18.18","0.15","0.02","0.05","0.16","0.22","0.8","5.06","0.09","507.42","9.23","0.95","0.12","0.35","1.06","1.42","5.2","0.6","13.41","13.04","55.07","51.61","-15.17","42.42","14","19","3","4","75.0","2","6","33.33","3","34","8.82","70","146","47.95"
"","Anthony Poulin","C","BLB","18.056","40","5","4","3","9","12","30","16.67","0.12","0.1","0.07","0.23","0.3","0.75","3.21","0.08","451.32","11.28","0.66","0.53","0.4","1.2","1.6","3.99","0.43","13.72","12.93","57.27","50.34","6.17","65.85","27","14","2","5","40.0","1","6","16.67","2","19","10.53","136","295","46.1"
"","Cole Rafuse","RW","BAT","18.694","66","7","2","3","9","12","44","15.91","0.11","0.03","0.05","0.14","0.18","0.67","5.91","0.09","629.33","9.54","0.67","0.19","0.29","0.86","1.14","4.19","0.56","13.12","12.85","57.51","48.59","-15.34","46.3","25","29","5","9","55.56","0","6","0.0","2","29","6.9","136","259","52.51"
"","Jeremy Fortin","LW","CHI","18.188","62","4","5","3","9","12","48","8.33","0.06","0.08","0.05","0.15","0.19","0.77","5.09","0.08","623.64","10.06","0.38","0.48","0.29","0.87","1.15","4.62","0.49","12.98","13.23","46.02","51.5","-11.28","38.46","20","32","2","11","18.18","1","8","12.5","1","29","3.45","239","435","54.94"
"","Mathieu Desgagnes","LW","CHI","17.424","42","7","2","2","9","11","56","12.5","0.17","0.05","0.05","0.21","0.26","1.33","6.44","0.15","446.73","10.64","0.94","0.27","0.27","1.21","1.48","7.52","0.86","13.16","13.11","47.0","50.07","14.65","56.76","21","16","3","11","27.27","2","7","28.57","2","38","5.26","7","13","53.85"
"","Ben Higgins","C","HAL","18.612","65","4","5","2","9","11","47","8.51","0.06","0.08","0.03","0.14","0.17","0.72","6.43","0.1","531.05","8.17","0.45","0.56","0.23","1.02","1.24","5.31","0.73","12.61","12.83","52.05","48.46","1.15","55.56","20","16","1","4","25.0","0","8","0.0","3","35","8.57","45","115","39.13"
"","Ben Reid","RW","SNB","18.284","35","5","4","1","9","10","38","13.16","0.14","0.11","0.03","0.26","0.29","1.09","3.43","0.1","367.61","10.5","0.82","0.65","0.16","1.47","1.63","6.2","0.56","12.95","13.08","40.5","54.21","-0.85","38.46","15","24","0","2","0.0","1","9","11.11","4","27","14.81","55","106","51.89"
"","Mathieu Boissonneault","C","BLB","17.416","56","3","6","0","9","9","29","10.34","0.05","0.11","0.0","0.16","0.16","0.52","2.57","0.05","502.17","8.97","0.36","0.72","0.0","1.08","1.08","3.46","0.31","13.47","12.8","55.18","51.09","-10.2","50.0","17","17","0","5","0.0","2","4","50.0","1","20","5.0","68","137","49.64"
"","Simon Chevrier","RW","BAC","20.326","58","2","6","12","8","20","74","2.7","0.03","0.1","0.21","0.14","0.34","1.28","7.17","0.12","655.29","11.3","0.18","0.55","1.1","0.73","1.83","6.78","0.66","13.93","13.23","49.12","49.5","2.04","48.57","34","36","1","6","16.67","0","11","0.0","1","57","1.75","28","69","40.58"
"","Evan MacKinnon","LW","SHE","17.539","62","6","2","6","8","14","50","12.0","0.1","0.03","0.1","0.13","0.23","0.81","5.24","0.08","610.32","9.84","0.59","0.2","0.59","0.79","1.38","4.92","0.52","13.6","12.94","50.24","49.31","-4.94","48.98","24","25","2","8","25.0","2","8","25.0","2","34","5.88","107","255","41.96"
"","Adam Capannelli","C","MON","18.333","42","2","6","6","8","14","34","5.88","0.05","0.14","0.14","0.19","0.33","0.81","4.23","0.1","454.13","10.81","0.26","0.79","0.79","1.06","1.85","4.49","0.56","12.92","13.29","41.48","51.0","-5.22","35.19","19","35","1","6","16.67","0","4","0.0","1","24","4.17","184","389","47.3"
"","Jan Hladonik","C","BLB","18.078","56","4","4","4","8","12","67","5.97","0.07","0.07","0.07","0.14","0.21","1.2","6.82","0.12","617.96","11.04","0.39","0.39","0.39","0.78","1.17","6.51","0.66","14.86","13.39","59.3","51.68","-7.16","56.0","28","22","2","7","28.57","0","18","0.0","2","42","4.76","84","163","51.53"
"","Samuel Hatto","RW","GAT","17.898","66","7","1","4","8","12","43","16.28","0.11","0.02","0.06","0.12","0.18","0.65","4.66","0.07","599.37","9.08","0.7","0.1","0.4","0.8","1.2","4.3","0.47","13.05","13.37","50.73","53.22","4.02","55.0","22","18","4","6","66.67","1","7","14.29","2","30","6.67","30","69","43.48"
"","Hugo Despres","C","ROU","18.163","35","3","5","4","8","12","44","6.82","0.09","0.14","0.11","0.23","0.34","1.26","3.91","0.11","418.66","11.96","0.43","0.72","0.57","1.15","1.72","6.31","0.56","12.68","13.35","53.19","48.24","-16.37","44.74","17","21","1","5","20.0","0","5","0.0","2","34","5.88","252","425","59.29"
"","Jeremy Cote","LW","VIC","18.371","52","2","6","3","8","11","27","7.41","0.04","0.12","0.06","0.15","0.21","0.52","2.55","0.05","419.95","8.08","0.29","0.86","0.43","1.14","1.57","3.86","0.36","12.25","12.66","52.19","47.28","-9.85","44.83","13","16","0","3","0.0","1","3","33.33","1","21","4.76","2","9","22.22"
"","Alexandre Couture","RW","VDO","17.399","67","3","4","11","7","18","36","8.33","0.04","0.06","0.16","0.1","0.27","0.54","3.03","0.05","731.71","10.92","0.25","0.33","0.9","0.57","1.48","2.95","0.25","13.63","13.26","33.89","53.78","-5.4","30.38","24","55","1","4","25.0","1","6","16.67","1","26","3.85","152","383","39.69"
"","Metis Roelens","C","GAT","17.153","59","4","3","7","7","14","33","12.12","0.07","0.05","0.12","0.12","0.24","0.56","3.75","0.06","600.43","10.18","0.4","0.3","0.7","0.7","1.4","3.3","0.37","13.19","13.39","51.41","52.42","0.0","50.0","25","25","2","4","50.0","1","5","20.0","1","24","4.17","251","507","49.51"
"","Ryan Smith","LW","CHI","18.284","54","4","3","4","7","11","53","7.55","0.07","0.06","0.07","0.13","0.2","0.98","4.69","0.09","562.99","10.43","0.43","0.32","0.43","0.75","1.17","5.65","0.5","13.15","13.08","46.75","49.79","-3.0","43.75","21","27","0","1","0.0","1","8","12.5","3","44","6.82","271","503","53.88"
"","Charles-Antoine Giguere","LW","BLB","18.371","53","5","2","3","7","10","42","11.9","0.09","0.04","0.06","0.13","0.19","0.79","3.69","0.07","557.66","10.52","0.54","0.22","0.32","0.75","1.08","4.52","0.4","13.57","12.78","58.77","51.01","-21.52","42.22","19","26","0","4","0.0","2","7","28.57","3","31","9.68","7","15","46.67"
"","Liam Dunda","RW","MON","20.0","33","2","5","3","7","10","48","4.17","0.06","0.15","0.09","0.21","0.3","1.45","3.95","0.12","363.51","11.02","0.33","0.83","0.5","1.16","1.65","7.92","0.65","12.78","13.11","40.66","49.68","-8.15","40.0","14","21","0","4","0.0","0","5","0.0","2","39","5.13","8","19","42.11"
"","Adam Marsh","LW","CHA","20.066","19","3","4","2","7","9","36","8.33","0.16","0.21","0.11","0.37","0.47","1.89","4.06","0.21","247.18","13.01","0.73","0.97","0.49","1.7","2.18","8.74","0.99","13.42","13.54","51.75","49.35","19.09","59.09","13","9","0","4","0.0","2","9","22.22","1","23","4.35","5","10","50.0"
"","Luke Wilson","C","SNB","16.542","38","5","2","1","7","8","45","11.11","0.13","0.05","0.03","0.18","0.21","1.18","3.87","0.1","411.34","10.82","0.73","0.29","0.15","1.02","1.17","6.56","0.56","12.51","13.0","39.49","53.45","9.97","45.45","20","24","1","4","25.0","1","10","10.0","3","31","9.68","157","358","43.85"
"","Jeremy Laframboise","C","QUE","17.698","65","4","3","1","7","8","44","9.09","0.06","0.05","0.02","0.11","0.12","0.68","2.44","0.04","551.56","8.49","0.44","0.33","0.11","0.76","0.87","4.79","0.27","12.91","12.73","49.4","51.07","-2.45","48.48","16","17","2","5","40.0","1","3","33.33","1","36","2.78","118","285","41.4"
"","Samuel Dickner","LW","BAC","17.766","54","4","3","0","7","7","57","7.02","0.07","0.06","0.0","0.13","0.13","1.06","4.06","0.08","460.22","8.52","0.52","0.39","0.0","0.91","0.91","7.43","0.53","12.54","12.78","45.22","48.71","-9.77","40.0","12","18","1","4","25.0","2","10","20.0","1","43","2.33","3","16","18.75"
"","Anthony Imbeault","LW","SHA","16.923","26","4","3","0","7","7","26","15.38","0.15","0.12","0.0","0.27","0.27","1.0","3.19","0.12","312.74","12.03","0.77","0.58","0.0","1.34","1.34","4.99","0.61","13.43","13.45","39.98","52.55","0.34","33.33","12","24","2","3","66.67","1","5","20.0","1","18","5.56","0","1","0.0"
"","Brett Crossley","C","HAL","19.699","66","4","3","0","7","7","37","10.81","0.06","0.05","0.0","0.11","0.11","0.56","3.26","0.05","510.3","7.73","0.47","0.35","0.0","0.82","0.82","4.35","0.38","12.72","12.63","53.06","48.17","-8.56","46.88","15","17","2","4","50.0","0","5","0.0","2","28","7.14","147","301","48.84"
"","Ludovic Soucy","C","RIM","16.482","40","4","2","3","6","9","43","9.3","0.1","0.05","0.07","0.15","0.23","1.07","3.92","0.1","337.09","8.43","0.71","0.36","0.53","1.07","1.6","7.65","0.7","11.8","12.14","55.56","46.38","-7.64","52.63","10","9","1","8","12.5","2","8","25.0","1","27","3.7","128","247","51.82"
"","Samuel Naud","RW","ROU","17.917","60","3","3","3","6","9","89","3.37","0.05","0.05","0.05","0.1","0.15","1.48","6.69","0.11","622.05","10.37","0.29","0.29","0.29","0.58","0.87","8.58","0.65","12.94","13.02","54.06","47.83","-11.86","45.83","22","26","0","6","0.0","2","9","22.22","1","74","1.35","50","122","40.98"
"","Guillaume Desmarais","LW","DRU","16.761","28","5","1","2","6","8","25","20.0","0.18","0.04","0.07","0.21","0.29","0.89","2.81","0.1","261.62","9.34","1.15","0.23","0.46","1.38","1.83","5.73","0.65","12.9","12.72","58.55","45.09","14.82","66.67","14","7","2","3","66.67","0","3","0.0","3","19","15.79","0","1","0.0"
"","Aiden Macintosh","C","SNB","16.447","29","4","2","2","6","8","16","25.0","0.14","0.07","0.07","0.21","0.28","0.55","2.25","0.08","255.4","8.81","0.94","0.47","0.47","1.41","1.88","3.76","0.53","12.59","12.68","39.51","51.22","9.26","45.83","11","13","2","6","33.33","0","2","0.0","2","8","25.0","3","7","42.86"
"","Daniil Kuzmin","C","MON","18.325","48","2","4","2","6","8","44","4.55","0.04","0.08","0.04","0.12","0.17","0.92","5.59","0.12","471.21","9.82","0.25","0.51","0.25","0.76","1.02","5.6","0.71","12.91","13.18","40.79","49.53","0.91","40.91","18","26","1","9","11.11","0","4","0.0","1","31","3.23","43","93","46.24"
"","Jean-Simon Belanger","RW","BAC","19.538","27","3","3","1","6","7","35","8.57","0.11","0.11","0.04","0.22","0.26","1.3","2.58","0.1","264.93","9.81","0.68","0.68","0.23","1.36","1.59","7.93","0.58","12.73","12.75","43.92","51.97","0.55","50.0","10","10","1","6","16.67","0","1","0.0","2","28","7.14","0","3","0.0"
"","Cayse Ton","C","CHA","18.136","60","5","1","1","6","7","44","11.36","0.08","0.02","0.02","0.1","0.12","0.73","4.86","0.08","532.68","8.88","0.56","0.11","0.11","0.68","0.79","4.96","0.55","12.73","13.41","47.58","49.69","-14.17","38.89","14","22","2","8","25.0","0","5","0.0","3","31","9.68","110","305","36.07"
"","Louis-Philippe Denis","LW","RIM","18.714","50","1","5","0","6","6","51","1.96","0.02","0.1","0.0","0.12","0.12","1.02","4.83","0.1","409.12","8.18","0.15","0.73","0.0","0.88","0.88","7.48","0.71","12.66","12.89","57.3","47.89","-25.36","40.91","9","13","0","7","0.0","1","7","14.29","0","37","0.0","2","8","25.0"
"","Justin Pare","C","VIC/RIM","19.623","31","4","1","7","5","12","13","30.77","0.13","0.03","0.23","0.16","0.39","0.42","1.74","0.06","299.11","9.65","0.8","0.2","1.4","1.0","2.41","2.61","0.35","12.67","12.88","54.89","47.41","-5.96","60.71","17","11","1","3","33.33","1","1","100.0","2","9","22.22","84","160","52.5"
"","Gerald Blackmore","RW","MON","18.007","56","2","3","4","5","9","28","7.14","0.04","0.05","0.07","0.09","0.16","0.5","3.11","0.06","548.43","9.79","0.22","0.33","0.44","0.55","0.98","3.06","0.34","12.53","13.07","38.87","49.78","-12.02","33.87","21","41","1","5","20.0","0","7","0.0","1","16","6.25","38","124","30.65"
"","Nicolas Roy","C","SHE","18.328","58","2","3","3","5","8","57","3.51","0.03","0.05","0.05","0.09","0.14","0.98","5.41","0.09","523.66","9.03","0.23","0.34","0.34","0.57","0.92","6.53","0.62","13.54","13.06","50.49","50.84","0.5","51.43","18","17","0","5","0.0","0","14","0.0","2","38","5.26","301","568","52.99"
"","Parker Bowman","C","RIM","18.188","58","2","3","3","5","8","42","4.76","0.03","0.05","0.05","0.09","0.14","0.72","3.35","0.06","495.28","8.54","0.24","0.36","0.36","0.61","0.97","5.09","0.41","13.26","12.82","57.6","48.53","-15.39","48.39","15","16","1","5","20.0","0","6","0.0","1","31","3.23","42","98","42.86"
"","Logan Chisholm","LW","BAT","16.104","51","4","1","3","5","8","28","14.29","0.08","0.02","0.06","0.1","0.16","0.55","3.29","0.06","406.28","7.97","0.59","0.15","0.44","0.74","1.18","4.14","0.49","12.29","12.52","55.84","46.96","-1.78","58.33","14","10","3","5","60.0","0","4","0.0","1","19","5.26","0","1","0.0"
"","Alec Malo","LW","GAT","18.13","60","5","0","2","5","7","42","11.9","0.08","0.0","0.03","0.08","0.12","0.7","3.1","0.05","528.87","8.81","0.57","0.0","0.23","0.57","0.79","4.76","0.35","12.98","12.95","51.94","51.15","-14.06","37.5","12","20","0","3","0.0","1","5","20.0","4","34","11.76","11","27","40.74"
"","Matt Green","C","SNB","19.675","34","3","2","2","5","7","49","6.12","0.09","0.06","0.06","0.15","0.21","1.44","4.75","0.14","358.06","10.53","0.5","0.34","0.34","0.84","1.17","8.21","0.8","13.16","13.03","38.63","49.41","-17.88","26.67","8","22","0","6","0.0","2","7","28.57","1","36","2.78","145","298","48.66"
"","William Basque","C","GAT","18.434","33","2","3","1","5","6","22","9.09","0.06","0.09","0.03","0.15","0.18","0.67","1.14","0.03","306.17","9.28","0.39","0.59","0.2","0.98","1.18","4.31","0.22","12.87","14.13","51.75","56.71","-15.26","30.43","7","16","0","2","0.0","0","2","0.0","2","18","11.11","55","109","50.46"
"","Frederic Abraham","C","VDO","17.169","31","1","4","0","5","5","20","5.0","0.03","0.13","0.0","0.16","0.16","0.65","1.34","0.04","294.03","9.48","0.2","0.82","0.0","1.02","1.02","4.08","0.27","13.01","12.78","34.34","52.45","-11.94","35.0","7","13","1","3","33.33","0","2","0.0","0","15","0.0","69","147","46.94"
"","Nicholas Deakin-Poot","RW","SNB","18.631","18","2","3","0","5","5","13","15.38","0.11","0.17","0.0","0.28","0.28","0.72","1.28","0.07","167.39","9.3","0.72","1.08","0.0","1.79","1.79","4.66","0.46","12.73","12.76","36.99","53.84","3.19","35.29","6","11","0","3","0.0","0","0","0.0","2","10","20.0","51","99","51.52"
"","Kyle McGrath","RW","CAP","18.418","33","3","2","0","5","5","28","10.71","0.09","0.06","0.0","0.15","0.15","0.85","2.76","0.08","295.08","8.94","0.61","0.41","0.0","1.02","1.02","5.69","0.56","12.75","12.81","44.0","50.25","-20.04","29.17","7","17","0","3","0.0","1","3","33.33","2","22","9.09","58","117","49.57"
"","Marco Cavalleri","C","VIC","18.029","37","2","3","0","5","5","33","6.06","0.05","0.08","0.0","0.14","0.14","0.89","2.59","0.07","321.42","8.69","0.37","0.56","0.0","0.93","0.93","6.16","0.48","12.14","12.83","51.76","49.26","-18.34","33.33","7","14","0","2","0.0","0","10","0.0","2","21","9.52","78","178","43.82"
"","Domenic Malatesta","C","BAT","18.188","45","1","3","6","4","10","37","2.7","0.02","0.07","0.13","0.09","0.22","0.82","2.64","0.06","392.78","8.73","0.15","0.46","0.92","0.61","1.53","5.65","0.4","12.77","12.6","55.47","45.94","-7.78","53.33","16","14","0","3","0.0","0","5","0.0","1","29","3.45","24","54","44.44"
"","Yannik Bertrand","LW","RIM","19.842","24","4","0","3","4","7","32","12.5","0.17","0.0","0.12","0.17","0.29","1.33","3.07","0.13","243.61","10.15","0.99","0.0","0.74","0.99","1.72","7.88","0.76","14.47","13.19","61.15","50.22","3.05","57.89","11","8","1","2","50.0","1","6","16.67","2","24","8.33","1","5","20.0"
"","Jeremy Martin","C","SHA","16.581","34","4","0","3","4","7","30","13.33","0.12","0.0","0.09","0.12","0.21","0.88","2.09","0.06","358.45","10.54","0.67","0.0","0.5","0.67","1.17","5.02","0.35","12.92","13.09","39.26","50.97","-10.34","25.0","8","24","1","3","33.33","2","3","66.67","1","24","4.17","2","4","50.0"
"","Marc-Andre LeCouffe","C","BAT","18.254","40","2","2","3","4","7","26","7.69","0.05","0.05","0.07","0.1","0.17","0.65","3.41","0.09","318.39","7.96","0.38","0.38","0.57","0.75","1.32","4.9","0.64","12.31","12.68","55.77","47.17","-11.74","50.0","10","10","1","5","20.0","0","7","0.0","1","14","7.14","125","237","52.74"
"","Derek Dicaire","LW","BAC","18.078","24","1","3","3","4","7","18","5.56","0.04","0.12","0.12","0.17","0.29","0.75","1.95","0.08","241.19","10.05","0.25","0.75","0.75","1.0","1.74","4.48","0.48","13.06","13.01","45.9","50.95","-9.44","37.5","9","15","1","3","33.33","0","2","0.0","0","13","0.0","6","15","40.0"
"","Tommy Cardinal","RW","VDO/SHA","18.67","63","3","1","2","4","6","46","6.52","0.05","0.02","0.03","0.06","0.1","0.73","3.64","0.06","638.7","10.14","0.28","0.09","0.19","0.38","0.56","4.32","0.34","13.56","13.06","34.87","52.69","-18.58","18.46","12","53","1","5","20.0","1","8","12.5","1","33","3.03","2","6","33.33"
"","Benjamin Dion","LW","VDO","16.449","59","2","2","2","4","6","33","6.06","0.03","0.03","0.03","0.07","0.1","0.56","2.52","0.04","519.43","8.8","0.23","0.23","0.23","0.46","0.69","3.81","0.29","12.36","12.61","32.07","51.18","-10.78","24.39","10","31","0","3","0.0","1","4","25.0","1","26","3.85","0","8","0.0"
"","Kyle Petten","C","HAL","16.679","44","2","2","2","4","6","15","13.33","0.05","0.05","0.05","0.09","0.14","0.34","1.81","0.04","300.88","6.84","0.4","0.4","0.4","0.8","1.2","2.99","0.36","12.26","12.85","50.42","45.87","5.16","57.14","8","6","1","4","25.0","0","1","0.0","1","10","10.0","0","1","0.0"
"","Jason Imbeault","RW","RIM","18.648","21","4","0","2","4","6","20","20.0","0.19","0.0","0.1","0.19","0.29","0.95","1.86","0.09","202.99","9.67","1.18","0.0","0.59","1.18","1.77","5.91","0.55","12.23","12.42","58.24","44.03","1.94","62.5","10","6","0","2","0.0","0","1","0.0","4","17","23.53","1","3","33.33"
"","Bailey Peach","RW","SHE","16.523","49","3","1","1","4","5","43","6.98","0.06","0.02","0.02","0.08","0.1","0.88","3.2","0.07","427.07","8.72","0.42","0.14","0.14","0.56","0.7","6.04","0.45","13.04","13.05","47.3","49.6","-20.54","35.71","10","18","0","2","0.0","1","5","20.0","2","36","5.56","1","2","50.0"
"","Liam Peyton","LW","CHA","17.462","38","1","3","1","4","5","35","2.86","0.03","0.08","0.03","0.11","0.13","0.92","2.77","0.07","338.54","8.91","0.18","0.53","0.18","0.71","0.89","6.2","0.49","12.9","13.16","48.92","49.89","-6.89","45.45","10","12","0","4","0.0","0","3","0.0","1","28","3.57","2","7","28.57"
"","Kevin Mason","C","SNB","17.676","25","2","2","1","4","5","32","6.25","0.08","0.08","0.04","0.16","0.2","1.28","2.51","0.1","246.39","9.86","0.49","0.49","0.24","0.97","1.22","7.79","0.61","12.25","13.16","40.68","54.25","7.04","43.48","10","13","0","3","0.0","1","4","25.0","1","25","4.0","0","0","0.0"
"","Mathieu Boulianne","C","MON/SHA","16.474","24","0","4","1","4","5","21","0.0","0.0","0.17","0.04","0.17","0.21","0.88","2.01","0.08","234.27","9.76","0.0","1.02","0.26","1.02","1.28","5.38","0.52","13.16","13.46","39.71","51.27","3.64","42.86","9","12","0","4","0.0","0","4","0.0","0","13","0.0","0","7","0.0"
"","Marcel Berube","C","CHA","17.755","31","1","3","1","4","5","15","6.67","0.03","0.1","0.03","0.13","0.16","0.48","1.21","0.04","287.32","9.27","0.21","0.63","0.21","0.84","1.04","3.13","0.25","12.81","12.51","47.83","49.08","-11.69","45.45","10","12","1","2","50.0","0","1","0.0","0","12","0.0","8","24","33.33"
"","Landon Quinney","RW","SNB","19.387","27","2","2","1","4","5","25","8.0","0.07","0.07","0.04","0.15","0.19","0.93","2.28","0.08","254.6","9.43","0.47","0.47","0.24","0.94","1.18","5.89","0.54","12.8","12.86","38.62","52.91","-10.21","28.57","6","15","0","3","0.0","0","4","0.0","2","18","11.11","11","21","52.38"
"","Calvin Martin","C","VDO","17.999","28","2","2","1","4","5","26","7.69","0.07","0.07","0.04","0.14","0.18","0.93","2.36","0.08","344.96","12.32","0.35","0.35","0.17","0.7","0.87","4.52","0.41","13.72","13.2","34.05","54.18","-5.93","22.92","11","37","1","1","100.0","1","6","16.67","0","19","0.0","130","327","39.76"
"","Carl-Olivier Dignard","LW","DRU","16.945","28","2","2","0","4","4","21","9.52","0.07","0.07","0.0","0.14","0.14","0.75","2.29","0.08","208.64","7.45","0.58","0.58","0.0","1.15","1.15","6.04","0.66","12.87","13.23","59.54","46.26","14.19","66.67","6","3","0","3","0.0","0","4","0.0","2","14","14.29","0","2","0.0"
"","Nicolas Desgroseilliers","LW","DRU","19.308","22","3","1","0","4","4","28","10.71","0.14","0.05","0.0","0.18","0.18","1.27","2.77","0.13","233.13","10.6","0.77","0.26","0.0","1.03","1.03","7.21","0.71","13.18","13.21","58.79","47.0","-10.11","45.45","10","12","1","3","33.33","1","4","25.0","1","21","4.76","93","216","43.06"
"","Samuel Leblanc","RW","BLB/SNB","18.245","41","3","1","0","4","4","35","8.57","0.07","0.02","0.0","0.1","0.1","0.85","2.71","0.07","401.28","9.79","0.45","0.15","0.0","0.6","0.6","5.23","0.4","13.34","12.89","48.19","51.16","-19.07","35.48","11","20","0","0","0.0","0","3","0.0","3","32","9.38","6","10","60.0"
"","Nathaniel Doyon","RW","CHA","17.673","50","1","2","3","3","6","32","3.12","0.02","0.04","0.06","0.06","0.12","0.64","3.46","0.07","470.99","9.42","0.13","0.25","0.38","0.38","0.76","4.08","0.44","12.95","13.23","49.06","48.4","-27.39","31.43","11","24","1","8","12.5","0","4","0.0","0","20","0.0","4","9","44.44"
"","Max-Antoine Melancon","C","SHA","16.493","22","3","0","2","3","5","15","20.0","0.14","0.0","0.09","0.14","0.23","0.68","1.66","0.08","226.81","10.31","0.79","0.0","0.53","0.79","1.32","3.97","0.44","13.03","13.33","39.31","55.68","9.65","45.45","10","12","0","1","0.0","2","5","40.0","1","9","11.11","2","14","14.29"
"","Alexis Gaboury-Potvin","RW","CHI","18.519","28","2","1","2","3","5","22","9.09","0.07","0.04","0.07","0.11","0.18","0.79","2.06","0.07","241.13","8.61","0.5","0.25","0.5","0.75","1.24","5.47","0.51","13.17","12.92","47.12","49.01","-12.44","43.75","7","9","1","2","50.0","1","5","20.0","0","15","0.0","0","3","0.0"
