"#","Name","Pos","Team","Age","GP","G","A1","A2","P1","P","Sh","Sh%","G/GP","A1/GP","A2/GP","P1/GP","P/GP","Sh/GP"
"","Brandon Baddock","LW","BNG","22.467","53","3","2","2","5","7","40","7.5","0.06","0.04","0.04","0.09","0.13","0.75"
"","Stepan Falkovsky","D","ONT","20.742","44","3","2","2","5","7","52","5.77","0.07","0.05","0.05","0.11","0.16","1.18"
"","Michael Brodzinski","D","SJ","22.303","45","2","3","2","5","7","42","4.76","0.04","0.07","0.04","0.11","0.16","0.93"
"","Mike Ferrantino","F","CHA","24.704","21","3","2","2","5","7","28","10.71","0.14","0.1","0.1","0.24","0.33","1.33"
"","Yannick Veilleux","LW","LAV","24.562","52","3","2","2","5","7","65","4.62","0.06","0.04","0.04","0.1","0.13","1.25"
"","Jonne Tammela","C","SYR","20.113","28","3","2","1","5","6","34","8.82","0.11","0.07","0.04","0.18","0.21","1.21"
"","Steven Santini","D","BNG","22.527","27","3","2","1","5","6","45","6.67","0.11","0.07","0.04","0.19","0.22","1.67"
"","Jacob Graves","D","CLE","22.47","23","3","2","1","5","6","5","60.0","0.13","0.09","0.04","0.22","0.26","0.22"
"","Boston Leier","LW","BEL","24.187","8","4","1","1","5","6","11","36.36","0.5","0.12","0.12","0.62","0.75","1.38"
"","Cody Bass","RW","MIL","30.689","34","2","3","1","5","6","24","8.33","0.06","0.09","0.03","0.15","0.18","0.71"
"","Chandler Stephenson","C","HER","23.401","6","5","0","1","5","6","10","50.0","0.83","0.0","0.17","0.83","1.0","1.67"
"","Andrew Campbell","D","TUC","29.613","60","2","3","1","5","6","63","3.17","0.03","0.05","0.02","0.08","0.1","1.05"
"","Blake Siebenaler","D","CLE","21.55","23","3","2","1","5","6","25","12.0","0.13","0.09","0.04","0.22","0.26","1.09"
"","Pontus Aberg","RW","MIL","23.979","4","4","1","1","5","6","12","33.33","1.0","0.25","0.25","1.25","1.5","3.0"
"","Darren Nowick","C","STK","25.901","25","2","3","1","5","6","26","7.69","0.08","0.12","0.04","0.2","0.24","1.04"
"","Kyle Connor","LW","MB","20.767","4","3","2","0","5","5","19","15.79","0.75","0.5","0.0","1.25","1.25","4.75"
"","Nick Deslauriers","LW","LAV","26.563","14","3","2","0","5","5","31","9.68","0.21","0.14","0.0","0.36","0.36","2.21"
"","Bryce Gervais","F","CHI","25.553","36","5","0","0","5","5","40","12.5","0.14","0.0","0.0","0.14","0.14","1.11"
"","Sonny Milano","LW","CLE","21.345","9","2","3","0","5","5","17","11.76","0.22","0.33","0.0","0.56","0.56","1.89"
"","Garret Cockerill","D","CLE","23.571","40","3","1","10","4","14","59","5.08","0.07","0.03","0.25","0.1","0.35","1.48"
"","Nick Seeler","D","IA","24.285","49","2","2","8","4","12","50","4.0","0.04","0.04","0.16","0.08","0.24","1.02"
"","Jack Dougherty","D","MIL","21.309","63","1","3","8","4","12","72","1.39","0.02","0.05","0.13","0.06","0.19","1.14"
"","Niklas Hansson","D","TEX","22.686","70","1","3","7","4","11","72","1.39","0.01","0.04","0.1","0.06","0.16","1.03"
"","Chris Summers","D","WBS","29.61","64","1","3","7","4","11","68","1.47","0.02","0.05","0.11","0.06","0.17","1.06"
"","Chris Casto","D","CHI","25.72","61","1","3","5","4","9","67","1.49","0.02","0.05","0.08","0.07","0.15","1.1"
"","Andreas Borgman","D","TOR","22.245","25","4","0","5","4","9","44","9.09","0.16","0.0","0.2","0.16","0.36","1.76"
"","Colton White","D","BNG","20.37","47","2","2","5","4","9","49","4.08","0.04","0.04","0.11","0.09","0.19","1.04"
"","Kurtis Gabriel","RW","IA","24.406","42","3","1","4","4","8","38","7.89","0.07","0.02","0.1","0.1","0.19","0.9"
"","Andrew MacWilliam","D","RCH","27.478","54","0","4","4","4","8","52","0.0","0.0","0.07","0.07","0.07","0.15","0.96"
"","Madison Bowey","D","HER","22.402","9","2","2","4","4","8","22","9.09","0.22","0.22","0.44","0.44","0.89","2.44"
"","Henrik Haapala","F","SPR","23.546","20","3","1","4","4","8","17","17.65","0.15","0.05","0.2","0.2","0.4","0.85"
"","Brian Strait","D","BNG","29.698","61","3","1","4","4","8","87","3.45","0.05","0.02","0.07","0.07","0.13","1.43"
"","Charles-David Beaudoin","D","MB","23.68","36","1","3","4","4","8","31","3.23","0.03","0.08","0.11","0.11","0.22","0.86"
"","Ryan Stanton","D","BAK","28.157","46","2","2","4","4","8","48","4.17","0.04","0.04","0.09","0.09","0.17","1.04"
"","Dawson Leedahl","LW","HFD","21.493","38","2","2","4","4","8","34","5.88","0.05","0.05","0.11","0.11","0.21","0.89"
"","Zach Sanford","C","SA","22.851","20","4","0","3","4","7","44","9.09","0.2","0.0","0.15","0.2","0.35","2.2"
"","Adam Chapie","RW","HER/HFD","26.196","36","2","2","3","4","7","22","9.09","0.06","0.06","0.08","0.11","0.19","0.61"
"","Thomas Chabot","D","BEL","20.625","13","2","2","3","4","7","39","5.13","0.15","0.15","0.23","0.31","0.54","3.0"
"","Robin Norell","D","RFD","22.574","63","2","2","3","4","7","59","3.39","0.03","0.03","0.05","0.06","0.11","0.94"
"","Jeremy Lauzon","D","PRO","20.384","52","1","3","3","4","7","76","1.32","0.02","0.06","0.06","0.08","0.13","1.46"
"","Maxim Lamarche","D","LV","25.181","50","2","2","3","4","7","58","3.45","0.04","0.04","0.06","0.08","0.14","1.16"
"","Jean-Christophe Beaudin","C","SA","20.471","34","2","2","3","4","7","41","4.88","0.06","0.06","0.09","0.12","0.21","1.21"
"","Noah Juulsen","D","LAV","20.455","31","1","3","2","4","6","41","2.44","0.03","0.1","0.06","0.13","0.19","1.32"
"","Hayden Hodgson","RW","CLE","21.539","41","3","1","2","4","6","49","6.12","0.07","0.02","0.05","0.1","0.15","1.2"
"","Jeff Schultz","D","SD","31.554","36","1","3","2","4","6","14","7.14","0.03","0.08","0.06","0.11","0.17","0.39"
"","Jamie Devane","LW","ONT","26.569","54","2","2","1","4","5","42","4.76","0.04","0.04","0.02","0.07","0.09","0.78"
"","Gabriel Carlsson","D","CLE","20.701","33","2","2","1","4","5","30","6.67","0.06","0.06","0.03","0.12","0.15","0.91"
"","Gustav Forsling","D","RFD","21.26","18","2","2","1","4","5","50","4.0","0.11","0.11","0.06","0.22","0.28","2.78"
"","Willie Corrin","D","LAV/BEL/UTI","26.125","15","2","2","1","4","5","18","11.11","0.13","0.13","0.07","0.27","0.33","1.2"
"","Justin Danforth","C","RCH","24.504","15","2","2","1","4","5","18","11.11","0.13","0.13","0.07","0.27","0.33","1.2"
"","Brandon Crawley","D","HFD","20.616","64","2","2","1","4","5","43","4.65","0.03","0.03","0.02","0.06","0.08","0.67"
"","Alex Tuch","RW","CHI","21.35","3","4","0","1","4","5","9","44.44","1.33","0.0","0.33","1.33","1.67","3.0"
"","Mikkel Aagaard","C","SPR","21.911","23","4","0","1","4","5","29","13.79","0.17","0.0","0.04","0.17","0.22","1.26"
"","Austin Cangelosi","F","BNG","23.053","42","2","2","1","4","5","48","4.17","0.05","0.05","0.02","0.1","0.12","1.14"
"","Emerson Etem","RW","TUC","25.249","16","4","0","1","4","5","25","16.0","0.25","0.0","0.06","0.25","0.31","1.56"
"","Ben Betker","D","BAK","22.963","42","1","3","1","4","5","46","2.17","0.02","0.07","0.02","0.1","0.12","1.1"
"","Steven Swavely","C","LV","25.783","22","3","1","1","4","5","27","11.11","0.14","0.05","0.05","0.18","0.23","1.23"
"","Tanner Glass","LW","STK","33.797","21","2","2","1","4","5","20","10.0","0.1","0.1","0.05","0.19","0.24","0.95"
"","Zach Nastasiuk","RW","GR","22.465","20","1","3","1","4","5","21","4.76","0.05","0.15","0.05","0.2","0.25","1.05"
"","Joel Lowry","LW","UTI/SPR","25.835","12","3","1","1","4","5","15","20.0","0.25","0.08","0.08","0.33","0.42","1.25"
"","Sam Warning","C","SJ","24.961","18","2","2","0","4","4","17","11.76","0.11","0.11","0.0","0.22","0.22","0.94"
"","Frankie Simonelli","D","UTI","24.879","9","3","1","0","4","4","15","20.0","0.33","0.11","0.0","0.44","0.44","1.67"
"","Jefferson Dahl","F","CLE","28.006","7","2","2","0","4","4","15","13.33","0.29","0.29","0.0","0.57","0.57","2.14"
"","Alexander Chmelevski","C","SJ","18.27","6","3","1","0","4","4","12","25.0","0.5","0.17","0.0","0.67","0.67","2.0"
"","Macoy Erkamps","D","BEL","22.618","46","1","3","0","4","4","24","4.17","0.02","0.07","0.0","0.09","0.09","0.52"
"","David Broll","LW","LAV","24.696","45","3","1","0","4","4","40","7.5","0.07","0.02","0.0","0.09","0.09","0.89"
"","Shawn Ouellette-St. Amant","RW","SA","20.825","34","4","0","0","4","4","48","8.33","0.12","0.0","0.0","0.12","0.12","1.41"
"","Oscar Fantenberg","D","ONT","25.942","25","1","2","10","3","13","61","1.64","0.04","0.08","0.4","0.12","0.52","2.44"
"","Casey Nelson","D","RCH","25.161","40","2","1","8","3","11","75","2.67","0.05","0.03","0.2","0.07","0.28","1.88"
"","Stefan Leblanc","D","LAV","21.501","56","2","1","7","3","10","45","4.44","0.04","0.02","0.12","0.05","0.18","0.8"
"","Paul Postma","D","PRO","28.562","13","1","2","6","3","9","36","2.78","0.08","0.15","0.46","0.23","0.69","2.77"
"","Nathan Paetsch","D","RCH","34.465","22","0","3","6","3","9","17","0.0","0.0","0.14","0.27","0.14","0.41","0.77"
"","Reid McNeill","D","SYR","25.38","59","0","3","6","3","9","40","0.0","0.0","0.05","0.1","0.05","0.15","0.68"
"","Brian Cooper","D","SD","23.872","40","0","3","6","3","9","49","0.0","0.0","0.07","0.15","0.07","0.23","1.23"
"","Duncan Siemens","D","SA","24.022","45","1","2","4","3","7","61","1.64","0.02","0.04","0.09","0.07","0.16","1.36"
"","Samuel Morin","D","LV","22.18","15","1","2","4","3","7","17","5.88","0.07","0.13","0.27","0.2","0.47","1.13"
"","Kurtis MacDermid","D","ONT","23.478","32","1","2","3","3","6","39","2.56","0.03","0.06","0.09","0.09","0.19","1.22"
"","Mark Fayne","D","BAK/SPR","30.339","45","3","0","3","3","6","51","5.88","0.07","0.0","0.07","0.07","0.13","1.13"
"","Derek Army","C","TUC/MIL","26.434","24","1","2","2","3","5","38","2.63","0.04","0.08","0.08","0.12","0.21","1.58"
"","Tim Heed","D","SJ","26.634","10","1","2","2","3","5","20","5.0","0.1","0.2","0.2","0.3","0.5","2.0"
"","Jesse Puljujarvi","RW","BAK","19.36","10","1","2","2","3","5","31","3.23","0.1","0.2","0.2","0.3","0.5","3.1"
"","Stephen Gionta","C","BRI","33.936","30","2","1","2","3","5","47","4.26","0.07","0.03","0.07","0.1","0.17","1.57"
"","Greg Chase","LW","BAK/SPR","22.705","25","2","1","2","3","5","21","9.52","0.08","0.04","0.08","0.12","0.2","0.84"
"","Jack Studnicka","C","PRO","18.574","5","1","2","2","3","5","8","12.5","0.2","0.4","0.4","0.6","1.0","1.6"
"","Barry Goers","D","RCH","31.256","12","0","3","2","3","5","9","0.0","0.0","0.25","0.17","0.25","0.42","0.75"
"","Jason Akeson","RW","SYR","27.286","11","1","2","2","3","5","27","3.7","0.09","0.18","0.18","0.27","0.45","2.45"
"","Matthew Spencer","D","SYR","20.48","39","1","2","2","3","5","21","4.76","0.03","0.05","0.05","0.08","0.13","0.54"
"","Mike Downing","D","SPR","22.328","27","1","2","2","3","5","32","3.12","0.04","0.07","0.07","0.11","0.19","1.19"
"","Mason Mitchell","LW","HER","23.259","29","1","2","2","3","5","18","5.56","0.03","0.07","0.07","0.1","0.17","0.62"
"","Thomas Ebbing","F","LAV","22.966","45","1","2","2","3","5","23","4.35","0.02","0.04","0.04","0.07","0.11","0.51"
"","Trevor Mingoia","RW","MIL","25.66","22","2","1","2","3","5","32","6.25","0.09","0.05","0.09","0.14","0.23","1.45"
"","Josh Jooris","RW","WBS/CHA","27.174","11","1","2","1","3","4","21","4.76","0.09","0.18","0.09","0.27","0.36","1.91"
"","Ryan Scarfo","LW","BEL","23.538","13","2","1","1","3","4","21","9.52","0.15","0.08","0.08","0.23","0.31","1.62"
"","Simon Denis","D","HFD","26.073","7","0","3","1","3","4","9","0.0","0.0","0.43","0.14","0.43","0.57","1.29"
"","Noah Rod","LW","SJ","21.274","9","1","2","1","3","4","16","6.25","0.11","0.22","0.11","0.33","0.44","1.78"
"","Kale Kessy","LW","MB/CLE","24.781","16","1","2","1","3","4","14","7.14","0.06","0.12","0.06","0.19","0.25","0.88"
"","Josh Healey","D","STK","23.179","50","0","3","1","3","4","21","0.0","0.0","0.06","0.02","0.06","0.08","0.42"
"","Richard Clune","LW","TOR","30.394","47","3","0","1","3","4","30","10.0","0.06","0.0","0.02","0.06","0.09","0.64"
"","Joe Colborne","C","SA","27.625","13","2","1","1","3","4","6","33.33","0.15","0.08","0.08","0.23","0.31","0.46"
"","Brendan Woods","C","UTI","25.263","14","2","1","1","3","4","21","9.52","0.14","0.07","0.07","0.21","0.29","1.5"
"","Anders Bjork","F","PRO","21.112","9","2","1","1","3","4","20","10.0","0.22","0.11","0.11","0.33","0.44","2.22"
"","Dante Salituro","RW","IA","20.833","14","2","1","0","3","3","12","16.67","0.14","0.07","0.0","0.21","0.21","0.86"
"","Reid Gardiner","RW","WBS","21.657","10","1","2","0","3","3","11","9.09","0.1","0.2","0.0","0.3","0.3","1.1"
"","Derian Plouffe","F","TOR","22.667","10","0","3","0","3","3","12","0.0","0.0","0.3","0.0","0.3","0.3","1.2"
"","Alexey Lipanov","C","SYR","18.081","10","0","3","0","3","3","6","0.0","0.0","0.3","0.0","0.3","0.3","0.6"
"","Tyler Benson","LW","BAK","19.505","5","0","3","0","3","3","10","0.0","0.0","0.6","0.0","0.6","0.6","2.0"
"","Zac Larraza","LW","TUC","24.554","11","2","1","0","3","3","14","14.29","0.18","0.09","0.0","0.27","0.27","1.27"
"","Brandon Gignac","F","BNG","19.855","21","2","1","0","3","3","25","8.0","0.1","0.05","0.0","0.14","0.14","1.19"
"","Markus Hannikainen","LW","CLE","24.474","8","0","3","0","3","3","20","0.0","0.0","0.38","0.0","0.38","0.38","2.5"
"","Darren Kramer","LW","MB","25.824","26","3","0","0","3","3","20","15.0","0.12","0.0","0.0","0.12","0.12","0.77"
"","Brendan Gaunce","LW","UTI","24.477","5","2","1","0","3","3","15","13.33","0.4","0.2","0.0","0.6","0.6","3.0"
"","Josh Archibald","RW","WBS","24.942","6","1","2","0","3","3","10","10.0","0.17","0.33","0.0","0.5","0.5","1.67"
"","Jared Boll","RW","SD","31.344","15","1","2","0","3","3","6","16.67","0.07","0.13","0.0","0.2","0.2","0.4"
"","Jean Dupuy","C","TOR","22.944","17","3","0","0","3","3","21","14.29","0.18","0.0","0.0","0.18","0.18","1.24"
"","Cody Wydo","LW","WBS","26.47","9","1","2","0","3","3","9","11.11","0.11","0.22","0.0","0.33","0.33","1.0"
"","Colton Saucerman","D","PRO/ONT/SPR","25.364","12","0","2","3","2","5","27","0.0","0.0","0.17","0.25","0.17","0.42","2.25"
"","Josh Holmstrom","RW","BRI","28.028","28","2","0","3","2","5","35","5.71","0.07","0.0","0.11","0.07","0.18","1.25"
"","Joonas Lyytinen","D","MIL","22.451","34","1","1","3","2","5","41","2.44","0.03","0.03","0.09","0.06","0.15","1.21"
"","Luc-Olivier Blain","LW","LAV","27.831","12","2","0","2","2","4","6","33.33","0.17","0.0","0.17","0.17","0.33","0.5"
"","Ryan Lindgren","D","HFD","19.592","10","2","0","2","2","4","24","8.33","0.2","0.0","0.2","0.2","0.4","2.4"
"","Brady Ferguson","C","TOR","23.026","5","0","2","2","2","4","6","0.0","0.0","0.4","0.4","0.4","0.8","1.2"
"","Dillon Dube","C","STK","19.157","6","0","2","2","2","4","8","0.0","0.0","0.33","0.33","0.33","0.67","1.33"
"","Michael Paliotta","D","TOR/TEX","24.444","25","1","1","2","2","4","22","4.55","0.04","0.04","0.08","0.08","0.16","0.88"
"","Jordan Maletta","C","TUC/CLE","22.38","29","0","2","2","2","4","26","0.0","0.0","0.07","0.07","0.07","0.14","0.9"
"","Alexei Bereglazov","D","HFD","23.406","13","1","1","2","2","4","18","5.56","0.08","0.08","0.15","0.15","0.31","1.38"
"","Kyle Flanagan","C","BEL","28.71","17","1","1","2","2","4","9","11.11","0.06","0.06","0.12","0.12","0.24","0.53"
"","Jesse Gabrielle","LW","PRO","20.247","21","1","1","2","2","4","26","3.85","0.05","0.05","0.1","0.1","0.19","1.24"
"","Matt Grzelcyk","D","PRO","23.694","14","0","2","2","2","4","25","0.0","0.0","0.14","0.14","0.14","0.29","1.79"
"","Oleg Yevenko","D","STK","26.651","23","0","2","2","2","4","14","0.0","0.0","0.09","0.09","0.09","0.17","0.61"
"","Kevin Labanc","RW","SJ","21.761","2","1","1","2","2","4","11","9.09","0.5","0.5","1.0","1.0","2.0","5.5"
"","Phil Lane","RW","CLE/MIL/BNG","25.298","10","2","0","2","2","4","5","40.0","0.2","0.0","0.2","0.2","0.4","0.5"
"","Tim McGauley","C","HER","22.15","14","0","2","1","2","3","4","0.0","0.0","0.14","0.07","0.14","0.21","0.29"
"","Zac Lynch","LW","UTI","25.504","8","2","0","1","2","3","10","20.0","0.25","0.0","0.12","0.25","0.38","1.25"
"","Tommy Vannelli","D","SA","22.637","12","1","1","1","2","3","7","14.29","0.08","0.08","0.08","0.17","0.25","0.58"
"","Sam Lafferty","RW","WBS","22.53","9","1","1","1","2","3","10","10.0","0.11","0.11","0.11","0.22","0.33","1.11"
"","Andrew Sturtz","RW","BEL","22.985","6","1","1","1","2","3","10","10.0","0.17","0.17","0.17","0.33","0.5","1.67"
"","Conor Allen","D","RCH","27.623","17","1","1","1","2","3","20","5.0","0.06","0.06","0.06","0.12","0.18","1.18"
"","Cooper Marody","C","BAK","20.737","3","1","1","1","2","3","7","14.29","0.33","0.33","0.33","0.67","1.0","2.33"
"","Carl Grundstrom","LW","TOR","19.79","2","1","1","1","2","3","8","12.5","0.5","0.5","0.5","1.0","1.5","4.0"
"","Simon Bourque","D","LAV","20.674","46","0","2","1","2","3","45","0.0","0.0","0.04","0.02","0.04","0.07","0.98"
"","Cole Ully","LW","TEX","22.569","16","0","2","1","2","3","15","0.0","0.0","0.12","0.06","0.12","0.19","0.94"
"","Alex Gallant","LW","SYR","24.77","38","1","1","1","2","3","14","7.14","0.03","0.03","0.03","0.05","0.08","0.37"
"","Freddie Tiffels","LW","WBS","22.325","12","2","0","1","2","3","11","18.18","0.17","0.0","0.08","0.17","0.25","0.92"
"","Arvin Atwal","D","RCH","20.803","14","2","0","1","2","3","13","15.38","0.14","0.0","0.07","0.14","0.21","0.93"
"","Ty Loney","RW","BAK/SYR","25.542","20","1","1","1","2","3","20","5.0","0.05","0.05","0.05","0.1","0.15","1.0"
"","Vince Dunn","D","CHI","20.879","2","1","1","0","2","2","4","25.0","0.5","0.5","0.0","1.0","1.0","2.0"
"","Elgin Pearce","C","MB","25.605","7","1","1","0","2","2","3","33.33","0.14","0.14","0.0","0.29","0.29","0.43"
"","Haydn Fleury","D","CHA","21.189","3","1","1","0","2","2","5","20.0","0.33","0.33","0.0","0.67","0.67","1.67"
"","Jimmy Hayes","RW","BNG","27.817","3","0","2","0","2","2","9","0.0","0.0","0.67","0.0","0.67","0.67","3.0"
"","Brendan Smith","D","HFD","28.6","11","0","2","0","2","2","15","0.0","0.0","0.18","0.0","0.18","0.18","1.36"
"","Brett Welychka","RW","MB","23.538","8","1","1","0","2","2","3","33.33","0.12","0.12","0.0","0.25","0.25","0.38"
"","Brenden Kotyk","D","HFD","26.054","7","1","1","0","2","2","8","12.5","0.14","0.14","0.0","0.29","0.29","1.14"
"","Kyle Bauman","F","ONT","24.422","6","1","1","0","2","2","7","14.29","0.17","0.17","0.0","0.33","0.33","1.17"
"","Louie Belpedio","D","IA","21.339","10","0","2","0","2","2","11","0.0","0.0","0.2","0.0","0.2","0.2","1.1"
"","Joona Koppanen","F","PRO","19.554","10","2","0","0","2","2","14","14.29","0.2","0.0","0.0","0.2","0.2","1.4"
"","Logan Day","D","BAK","22.99","10","2","0","0","2","2","18","11.11","0.2","0.0","0.0","0.2","0.2","1.8"
"","Luke Gazdic","LW","STK","28.143","61","1","1","0","2","2","41","2.44","0.02","0.02","0.0","0.03","0.03","0.67"
"","Nikita Korostelev","RW","LAV","20.6","10","1","1","0","2","2","10","10.0","0.1","0.1","0.0","0.2","0.2","1.0"
"","Kiefer Sherwood","C","SD","22.462","11","2","0","0","2","2","21","9.52","0.18","0.0","0.0","0.18","0.18","1.91"
"","Robbie Payne","F","TEX","24.343","6","0","2","0","2","2","8","0.0","0.0","0.33","0.0","0.33","0.33","1.33"
"","Tyler Mueller","D","BRI","23.259","4","0","2","0","2","2","3","0.0","0.0","0.5","0.0","0.5","0.5","0.75"
"","Joel L'Esperance","C","TEX","22.078","9","1","1","0","2","2","16","6.25","0.11","0.11","0.0","0.22","0.22","1.78"
"","C.J. Suess","LW","MB","23.499","6","1","1","0","2","2","5","20.0","0.17","0.17","0.0","0.33","0.33","0.83"
"","David Drake","D","LV","22.689","7","0","2","0","2","2","2","0.0","0.0","0.29","0.0","0.29","0.29","0.29"
"","Travis Barron","LW","SA","18.829","2","0","2","0","2","2","1","0.0","0.0","1.0","0.0","1.0","1.0","0.5"
"","Josh Dickinson","C","SA","19.828","5","0","2","0","2","2","3","0.0","0.0","0.4","0.0","0.4","0.4","0.6"
"","Gustav Bouramman","D","IA","20.641","5","1","1","0","2","2","6","16.67","0.2","0.2","0.0","0.4","0.4","1.2"
"","Kristian Pospisil","F","TOR","21.399","2","1","1","0","2","2","4","25.0","0.5","0.5","0.0","1.0","1.0","2.0"
"","Jonathan Dahlen","LW","UTI","19.738","2","1","1","0","2","2","5","20.0","0.5","0.5","0.0","1.0","1.0","2.5"
"","Chris Langkow","C","HFD","28.066","7","1","1","0","2","2","8","12.5","0.14","0.14","0.0","0.29","0.29","1.14"
"","Anthony Beauvillier","C","BRI","20.271","3","2","0","0","2","2","16","12.5","0.67","0.0","0.0","0.67","0.67","5.33"
"","Matt Carey","LW","GR","25.547","8","1","1","0","2","2","14","7.14","0.12","0.12","0.0","0.25","0.25","1.75"
"","Gabriel Bourque","LW","SA","26.979","5","1","1","0","2","2","9","11.11","0.2","0.2","0.0","0.4","0.4","1.8"
"","Joakim Ryan","D","SJ","24.247","2","1","1","0","2","2","10","10.0","0.5","0.5","0.0","1.0","1.0","5.0"
"","Scott Allen","LW","TUC","27.196","5","1","1","0","2","2","4","25.0","0.2","0.2","0.0","0.4","0.4","0.8"
"","Jordan Samuels-Thomas","LW","SD","27.302","18","1","1","0","2","2","29","3.45","0.06","0.06","0.0","0.11","0.11","1.61"
"","Chase Lang","RW","IA","21.005","22","0","2","0","2","2","9","0.0","0.0","0.09","0.0","0.09","0.09","0.41"
"","Kyle Thomas","RW","SD","27.623","7","1","1","0","2","2","8","12.5","0.14","0.14","0.0","0.29","0.29","1.14"
"","Tony Turgeon","LW","SPR","27.984","22","1","1","0","2","2","16","6.25","0.05","0.05","0.0","0.09","0.09","0.73"
"","Patrick McGrath","RW","WBS","24.499","19","2","0","0","2","2","13","15.38","0.11","0.0","0.0","0.11","0.11","0.68"
"","Tyson Jost","C","SA","19.508","5","1","1","0","2","2","16","6.25","0.2","0.2","0.0","0.4","0.4","3.2"
"","Shane Prince","LW","BRI","24.83","4","0","2","0","2","2","14","0.0","0.0","0.5","0.0","0.5","0.5","3.5"
"","Marco Roy","LW","SJ/UTI","22.862","13","2","0","0","2","2","7","28.57","0.15","0.0","0.0","0.15","0.15","0.54"
"","Conner Bleackley","C","SA/CHI","21.605","20","1","1","0","2","2","26","3.85","0.05","0.05","0.0","0.1","0.1","1.3"
"","Jaime Sifers","D","UTI","34.659","37","0","1","4","1","5","39","0.0","0.0","0.03","0.11","0.03","0.14","1.05"
"","Vincent Dunn","LW","BEL","22.005","17","0","1","3","1","4","14","0.0","0.0","0.06","0.18","0.06","0.24","0.82"
"","Cameron Hughes","F","PRO","20.942","14","0","1","2","1","3","15","0.0","0.0","0.07","0.14","0.07","0.21","1.07"
"","Hunter Warner","D","IA","21.985","37","0","1","2","1","3","10","0.0","0.0","0.03","0.05","0.03","0.08","0.27"
"","Taylor Richart","D","SA","25.583","2","1","0","2","1","3","4","25.0","0.5","0.0","1.0","0.5","1.5","2.0"
"","Petteri Lindbohm","D","CHI","23.979","23","1","0","2","1","3","32","3.12","0.04","0.0","0.09","0.04","0.13","1.39"
"","Kenney Morrison","D","CHI","25.588","10","0","1","2","1","3","5","0.0","0.0","0.1","0.2","0.1","0.3","0.5"
"","Matt Buckles","F","SPR","22.366","14","0","1","2","1","3","12","0.0","0.0","0.07","0.14","0.07","0.21","0.86"
"","Cameron Brown","F","WBS/SPR","24.477","14","1","0","1","1","2","15","6.67","0.07","0.0","0.07","0.07","0.14","1.07"
"","Korbinian Holzer","D","SD","29.58","9","0","1","1","1","2","12","0.0","0.0","0.11","0.11","0.11","0.22","1.33"
"","Daniel Muzito-Bagenda","LW","RCH","21.249","6","1","0","1","1","2","5","20.0","0.17","0.0","0.17","0.17","0.33","0.83"
"","Alex Schoenborn","RW","SJ","21.761","5","1","0","1","1","2","2","50.0","0.2","0.0","0.2","0.2","0.4","0.4"
"","Zach Frye","D","SJ","23.478","11","0","1","1","1","2","8","0.0","0.0","0.09","0.09","0.09","0.18","0.73"
"","Chad Butcher","C","BAK","21.695","7","1","0","1","1","2","5","20.0","0.14","0.0","0.14","0.14","0.29","0.71"
"","Kevin Stenlund","C","CLE","20.986","7","0","1","1","1","2","6","0.0","0.0","0.14","0.14","0.14","0.29","0.86"
"","Anthony Beauregard","RW","LAV","21.835","10","1","0","1","1","2","9","11.11","0.1","0.0","0.1","0.1","0.2","0.9"
"","Carsen Twarynski","LW","LV","19.809","5","1","0","1","1","2","7","14.29","0.2","0.0","0.2","0.2","0.4","1.4"
"","Ryan Malone","LW","IA","37.791","12","0","1","1","1","2","10","0.0","0.0","0.08","0.08","0.08","0.17","0.83"
"","Kevin Ekman-Larsson","D","TUC","22.637","25","0","1","1","1","2","17","0.0","0.0","0.04","0.04","0.04","0.08","0.68"
"","Austin Poganski","RW","SA","21.58","4","1","0","1","1","2","5","20.0","0.25","0.0","0.25","0.25","0.5","1.25"
"","Owen Tippett","RW","SPR","18.579","5","1","0","1","1","2","11","9.09","0.2","0.0","0.2","0.2","0.4","2.2"
"","Jaret Anderson-Dolan","C","ONT","18.01","5","0","1","1","1","2","8","0.0","0.0","0.2","0.2","0.2","0.4","1.6"
"","Libor Sulak","D","GR","23.535","2","0","1","1","1","2","1","0.0","0.0","0.5","0.5","0.5","1.0","0.5"
"","Jordan Gross","D","TUC","22.355","1","0","1","1","1","2","0","0.0","0.0","1.0","1.0","1.0","2.0","0.0"
"","Patrick Cullity","D","BRI","30.637","23","0","1","1","1","2","26","0.0","0.0","0.04","0.04","0.04","0.09","1.13"
"","Dalton Smith","LW","RCH","25.211","45","1","0","1","1","2","43","2.33","0.02","0.0","0.02","0.02","0.04","0.96"
"","Garrett Noonan","D","HFD","26.632","6","0","1","1","1","2","5","0.0","0.0","0.17","0.17","0.17","0.33","0.83"
"","John Mitchell","C","CLE","32.647","3","1","0","1","1","2","6","16.67","0.33","0.0","0.33","0.33","0.67","2.0"
"","Brett Gallant","LW","CLE","28.715","35","1","0","1","1","2","22","4.55","0.03","0.0","0.03","0.03","0.06","0.63"
"","Spencer Watson","RW","ONT","21.391","11","1","0","1","1","2","17","5.88","0.09","0.0","0.09","0.09","0.18","1.55"
"","Anton Rodin","RW","UTI","26.818","7","1","0","1","1","2","14","7.14","0.14","0.0","0.14","0.14","0.29","2.0"
"","Tyler Ganly","D","CHA","23.486","9","0","1","1","1","2","13","0.0","0.0","0.11","0.11","0.11","0.22","1.44"
