"#","Name","Pos","Team","Age","GP","G","A1","A2","P1","P","Sh","Sh%","G/GP","A1/GP","A2/GP","P1/GP","P/GP","Sh/GP","xG","xG/GP","eTOI","eTOI/GP","eG/60","eA1/60","eA2/60","eP1/60","eP/60","eSh/60","exG/60","QoT TOI","QoC TOI","QoT GF%","QoC GF%","GF%Rel","GF%","GF","GA","HD G","HD Sh","HD Sh%","MD G","MD Sh","MD Sh%","LD G","LD Sh","LD Sh%","FOW","FOT","FOW%"
"","Jacob Graveline","C","SHE","16.671","2","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-55.0","0.0","0","0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Xavier Pouliot","D","SHA","17.733","7","0","0","0","0","0","2","0.0","0.0","0.0","0.0","0.0","0.0","0.29","0.15","0.02","84.4","12.06","0.0","0.0","0.0","0.0","0.0","1.42","0.1","15.68","16.81","55.68","50.64","-14.86","50.0","2","2","0","0","0.0","0","0","0.0","0","2","0.0","0","0","0.0"
"","Evan White","D","BAT","16.983","1","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-42.86","0.0","0","0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Keegan Gauthier","LW","BAT","17.465","1","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-42.86","0.0","0","0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Samuel Dickner","LW","BAC","16.767","1","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","12.22","12.22","0.0","0.0","0.0","0.0","0.0","0.0","0.0","13.9","14.59","46.9","42.55","-75.0","0.0","0","1","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Justin Ducharme","RW","BAT","16.564","2","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-33.33","0.0","0","0","0","0","0.0","0","0","0.0","0","0","0.0","0","1","0.0"
"","Nathan Todd","LW","SHE","17.654","1","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","10.74","10.74","0.0","0.0","0.0","0.0","0.0","0.0","0.0","15.89","16.26","40.68","45.14","50.0","100.0","1","0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Vincent Marleau","C","ROU","17.2","2","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-16.67","0.0","0","0","0","0","0.0","0","0","0.0","0","0","0.0","0","1","0.0"
"","Jeremy Fortin","LW","SHA","17.189","2","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.5","0.11","0.06","22.43","11.21","0.0","0.0","0.0","0.0","0.0","2.68","0.3","14.93","19.37","57.46","57.8","-100.0","0.0","0","1","0","0","0.0","0","0","0.0","0","1","0.0","1","1","100.0"
"","Ben Reid","RW","SNB","17.284","5","0","0","0","0","0","3","0.0","0.0","0.0","0.0","0.0","0.0","0.6","0.25","0.05","47.43","9.49","0.0","0.0","0.0","0.0","0.0","3.79","0.31","15.82","16.96","53.51","49.1","-54.17","0.0","0","2","0","0","0.0","0","0","0.0","0","3","0.0","1","1","100.0"
"","Tristan Gagnon","RW","SHE","17.528","2","0","0","0","0","0","2","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.68","0.34","19.6","9.8","0.0","0.0","0.0","0.0","0.0","6.12","2.07","13.17","16.19","36.33","43.21","-63.64","0.0","0","1","0","1","0.0","0","0","0.0","0","1","0.0","0","0","0.0"
"","Avery Warner","C","CAP","17.46","3","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-52.38","0.0","0","0","0","0","0.0","0","0","0.0","0","0","0.0","1","2","50.0"
"","Tristan Mercure","D","MON","17.098","4","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","51.19","12.8","0.0","0.0","0.0","0.0","0.0","0.0","0.0","15.73","18.37","27.13","50.48","8.75","40.0","2","3","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Simon Elsliger","D","SNB","16.479","1","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","18.44","18.44","0.0","0.0","0.0","0.0","0.0","0.0","0.0","16.89","18.76","56.95","60.61","0.0","0.0","0","1","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Frederik Theoret","LW","HAL/DRU","16.688","6","0","0","0","0","0","4","0.0","0.0","0.0","0.0","0.0","0.0","0.67","0.26","0.04","57.92","9.65","0.0","0.0","0.0","0.0","0.0","4.14","0.27","15.74","17.63","45.19","51.49","-29.73","0.0","0","3","0","0","0.0","0","1","0.0","0","3","0.0","0","1","0.0"
"","Samuel Ianniciello","LW","ROU","16.121","2","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.5","0.05","0.03","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-35.71","0.0","0","0","0","0","0.0","0","0","0.0","0","1","0.0","0","0","0.0"
"","Casey Fox","C","MON","17.922","2","0","0","0","0","0","2","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.56","0.28","20.59","10.3","0.0","0.0","0.0","0.0","0.0","5.83","1.64","15.33","20.05","29.83","52.13","-27.27","0.0","0","1","0","0","0.0","0","2","0.0","0","0","0.0","0","0","0.0"
"","Brodie MacArthur","C","MON","17.399","1","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-33.33","0.0","0","0","0","0","0.0","0","0","0.0","0","0","0.0","0","2","0.0"
"","Kyle Havlena","D","BLB","16.252","3","0","0","0","0","0","2","0.0","0.0","0.0","0.0","0.0","0.0","0.67","0.04","0.01","43.15","14.38","0.0","0.0","0.0","0.0","0.0","2.78","0.05","18.56","17.95","57.59","45.27","22.92","66.67","2","1","0","0","0.0","0","0","0.0","0","2","0.0","0","0","0.0"
"","Ian MacPhee","RW","HAL","17.471","4","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","38.8","9.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","15.16","18.09","47.9","37.1","-72.22","0.0","0","2","0","0","0.0","0","0","0.0","0","0","0.0","1","1","100.0"
"","Kyle McGrath","RW","CAP","17.419","5","0","0","0","0","0","3","0.0","0.0","0.0","0.0","0.0","0.0","0.6","0.08","0.02","49.17","9.83","0.0","0.0","0.0","0.0","0.0","3.66","0.1","16.78","18.62","54.85","59.37","-48.48","0.0","0","3","0","0","0.0","0","0","0.0","0","3","0.0","0","2","0.0"
"","Jacob Garon-Landry","D","GAT","19.122","1","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-75.0","0.0","0","0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Tristan Belliveau","LW","GAT","16.813","1","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.39","0.39","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-75.0","0.0","0","0","0","1","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
